author_id,lang,id,created_at,edit_history_tweet_ids,text,geo
830048982,en,1594049475546267651,2022-11-19T19:26:25.000Z,['1594049475546267651'],"Such a delight to meet @kmcbridewrites and talk about the blue skies of Timiskaming . Her debut novel, Crow Winter, is flying off the shelves at le Salon du Livre des Premières Nations! https://t.co/DwikoyJmqH",
830048982,en,1593976967270907904,2022-11-19T14:38:18.000Z,['1593976967270907904'],"Another great piece by @Rachel_Wattsmtl : Annual book festival kicks off in Quebec City, showcasing Indigenous authors and storytelling | CBC News https://t.co/UXFwtdgry9",
830048982,en,1593649987174416384,2022-11-18T16:59:00.000Z,['1593649987174416384'],@manjaselva @litteratureqc @waub @FennMayes @ColinnHarris Thank you!,
830048982,en,1593644517894328322,2022-11-18T16:37:16.000Z,['1593644517894328322'],@mllemarguerite @litteratureqc @waub @FennMayes @ColinnHarris No panel this year - baby steps! But I will be attending many.,
830048982,en,1593644430828847104,2022-11-18T16:36:55.000Z,['1593644430828847104'],@mllemarguerite @litteratureqc @waub @FennMayes @ColinnHarris Two individual author interviews on Saturday -both at la Maison de la litterature - Waubgeshig Rice at 10 am and Karen McBride at 1 pm : https://t.co/gR0HOPVcsn,
830048982,en,1593642010640097283,2022-11-18T16:27:18.000Z,['1593642010640097283'],@seleross Well I'm glad you did! What a sweetheart!!!,
830048982,en,1593641980617281536,2022-11-18T16:27:11.000Z,['1593641980617281536'],"Really looking forward to Salon du livre des Premières Nations. I'm hosting at @litteratureqc, and cannot wait to speak with @waub and meet Karen McBride. 
 (Thanks to @FennMayes &amp; @ColinnHarris for helping me make this video!) https://t.co/bTZvRgsxhH",
830048982,en,1593639879438647303,2022-11-18T16:18:50.000Z,['1593639879438647303'],"@chloefilson I'm on Instagram at cbcjuliacaron but honestly for journalism and connections, I know nothing will replace Twitter. I just created a Mastodon account as well, but it is very daunting. https://t.co/flqJjwQNPt",
830048982,en,1593598066313027584,2022-11-18T13:32:41.000Z,['1593598066313027584'],@ConundrumCanada @CatherineOcelot Instagram svp,
830048982,en,1593593417195573250,2022-11-18T13:14:12.000Z,['1593593417195573250'],RT @annetdonahue: autumn is a lie that i blame on nora ephron: https://t.co/LT9yYohIzQ (ta da!),
830048982,en,1593564889930407936,2022-11-18T11:20:51.000Z,['1593564889930407936'],"RT @cbcasithappens: Hurling food at famous paintings has become a popular trend among climate activists, but Lucy Whelan says those demonst…",
830048982,en,1593564477261217792,2022-11-18T11:19:13.000Z,['1593564477261217792'],@chloefilson Are you on Instagram or elsewhere Chloe?,
830048982,fr,1593563638354395137,2022-11-18T11:15:53.000Z,['1593563638354395137'],RT @Emilie_Ni: N’est-ce pas. https://t.co/21HEEhiGRW,
830048982,en,1593563335441743872,2022-11-18T11:14:40.000Z,['1593563335441743872'],@NavNanwa ~*cLeO_1985* ~ https://t.co/qAIN3OD3sc,
830048982,qme,1593560585018433542,2022-11-18T11:03:45.000Z,['1593560585018433542'],@NavNanwa https://t.co/j1OIInm8cU,
830048982,en,1593359018206044160,2022-11-17T21:42:47.000Z,['1593359018206044160'],"RT @waub: I'm heading to Québec City this weekend for the Salon du livre des Premières Nations! If you're in the area, come check it out: h…",
830048982,en,1593317332855791619,2022-11-17T18:57:09.000Z,['1593317332855791619'],@erynjmackenzie @JuliaLipscombe @OmarMouallem Eryn I can’t believe what you’ve had to go through. I hope you find some sense of justice.,{'place_id': '23b629b33fba1676'}
830048982,en,1593250528745562114,2022-11-17T14:31:41.000Z,['1593250528745562114'],"RT @TanyaTalaga: In Sept., Indigenous Services Canada sent a memo to northern Ont First Nations clinics, asking them to save EXPIRED childr…",
830048982,en,1593244398187601924,2022-11-17T14:07:20.000Z,['1593244398187601924'],Look out below! https://t.co/HXoy7hvPLW,
830048982,en,1593235024744095744,2022-11-17T13:30:05.000Z,['1593235024744095744'],RT @elamin88: Swifties being radicalized against monopolies and getting ready to do some anti-trust lobbying good luck ticketmaster,
830048982,en,1593231107176398848,2022-11-17T13:14:31.000Z,['1593231107176398848'],"Just one example of the ""human side"" of tech job cuts that @mohitsmovies reflected on: https://t.co/7zuj0iQWs6",
830048982,en,1593048620928237568,2022-11-17T01:09:23.000Z,['1593048620928237568'],"Read the poem in English, hear it read in Wendat: https://t.co/XQoar7hbQ4",
830048982,en,1593047303438626817,2022-11-17T01:04:09.000Z,['1593047303438626817'],Echoing some of what Dr. Lin shared with us... https://t.co/7aIsspfuui,
830048982,en,1593046851514929152,2022-11-17T01:02:21.000Z,['1593046851514929152'],@SheenaGoodyear @ShyloeFagan @nilkoksalcbc Shared this with a friend who has a Gentileschi tattoo 😍,
830048982,en,1593041144128352256,2022-11-17T00:39:40.000Z,['1593041144128352256'],"@beequammie I relate to this deeply, over here in Quebec. Nothing prepared me for the idea that feeling that your child’s health emergency not be urgent *enough*",
830048982,en,1593040177626509312,2022-11-17T00:35:50.000Z,['1593040177626509312'],@JuliaLipscombe @cbcasithappens Agreed! 🍻,
830048982,en,1593038889207615488,2022-11-17T00:30:43.000Z,['1593038889207615488'],"@JuliaLipscombe @cbcasithappens Julia… you won’t believe this, but that was also my drink of choice at the time https://t.co/lRj78MC8UA",{'place_id': '23b629b33fba1676'}
830048982,en,1593037767700729856,2022-11-17T00:26:15.000Z,['1593037767700729856'],"The owner of Café Diplomatico on @cbcasithappens is not exaggerating! Watched the World Cup there in 2006, an absolutely unforgettable experience. Thanks for the nostalgia ⚽️",{'place_id': '23b629b33fba1676'}
830048982,en,1593037196017414144,2022-11-17T00:23:59.000Z,['1593037196017414144'],@simon_brault @MBACanada @Conseilartscan Exciting!,{'place_id': '23b629b33fba1676'}
830048982,en,1593037032997421057,2022-11-17T00:23:20.000Z,['1593037032997421057'],It’s still coming down! 🌨❄️🌨 https://t.co/qZmzI8E965,
830048982,en,1593030418051510272,2022-11-16T23:57:03.000Z,['1593030418051510272'],@JaneLindholm These photos are memories they will always cherish. I’m so sorry 😞,{'place_id': '23b629b33fba1676'}
830048982,en,1593030209267445760,2022-11-16T23:56:13.000Z,['1593030209267445760'],@JuliaLipscombe @OmarMouallem The constant failures at every level. Stomach churning.,{'place_id': '23b629b33fba1676'}
830048982,en,1593024834308833281,2022-11-16T23:34:52.000Z,['1593024834308833281'],@JuliaLipscombe @OmarMouallem Egregious. Repulsive.,{'place_id': '23b629b33fba1676'}
830048982,en,1593024760967221249,2022-11-16T23:34:34.000Z,['1593024760967221249'],"RT @JuliaLipscombe: Incredibly disturbing, thoroughly reported story by @OmarMouallem. I'm so infuriated on behalf of these women (then gir…",
830048982,en,1593016725226024960,2022-11-16T23:02:38.000Z,['1593016725226024960'],"@QuebecReveille @ToulasTake Marjorie is the best, have fun!",{'place_id': '23b629b33fba1676'}
830048982,en,1593014861940031488,2022-11-16T22:55:14.000Z,['1593014861940031488'],"RT @cbcasithappens: For the first time in 342 years, art lovers will get to see Artemisia Gentileschi's The Allegory of Inclination as the…",
830048982,fr,1592999402448519169,2022-11-16T21:53:48.000Z,['1592999402448519169'],RT @MarcheurdeQc: Québec ❤️ https://t.co/8MTYqJ1AIi,
830048982,en,1592992411051241472,2022-11-16T21:26:01.000Z,['1592992411051241472'],@Francophoney82 It misses you too! (You’re welcome back any time) https://t.co/Jin2FV5vFC,
830048982,en,1592959886098599937,2022-11-16T19:16:47.000Z,['1592959886098599937'],"@antoinebord The weather whiplash this year is astonishing. Also, I can't remember a year when the first real snowfall in Quebec coincided with Montreal's!",
830048982,en,1592959420618932225,2022-11-16T19:14:56.000Z,['1592959420618932225'],"It’s true, this city does look perfect under a fresh blanket of snow 🥰 https://t.co/XsySSFgPXV",{'place_id': '23b629b33fba1676'}
830048982,en,1592959069635346432,2022-11-16T19:13:32.000Z,['1592959069635346432'],Fluffy fluffy snow! https://t.co/kx0A5Pe3MV,
830048982,en,1592958643355648000,2022-11-16T19:11:50.000Z,['1592958643355648000'],"Eva Kuper, Holocaust survivor, shared her story with me ahead of a special Donald Lecture Series event at @CentennialThBU . Due to weather, the event has been postponed to Monday, Nov 21st. Have a listen to her story here:  https://t.co/jUMvBiDglc",
830048982,und,1592870577806929921,2022-11-16T13:21:54.000Z,['1592870577806929921'],@hassinhadi Wow!,
830048982,en,1592870164730871810,2022-11-16T13:20:16.000Z,['1592870164730871810'],"RT @chantalbraganza: If you develop recipes or write/report about food in Canada, I'd love to hear from you. Especially if you're based out…",
830048982,en,1592862051105665024,2022-11-16T12:48:01.000Z,['1592862051105665024'],"@manjaselva I would love to hear you dig into this story! Friends in bigger cities (Montreal, Toronto) have told me Shein has become a huge problem since the pandemic began. In fact, it's how I learned about the brand. Quebec City's thrift stores still seem mostly unscathed...",
830048982,en,1592854015163142144,2022-11-16T12:16:05.000Z,['1592854015163142144'],RT @katemckenna8: .⁦@vestevie⁩ with an immersive and thoughtful story on how humans are impacting the St. Lawrence River. Must read! https:…,
830048982,en,1592682455265599488,2022-11-16T00:54:22.000Z,['1592682455265599488'],RT @SusanAMcK: The ending. Watch the whole thing.,
830048982,en,1592682062972342272,2022-11-16T00:52:49.000Z,['1592682062972342272'],@KJezerMorton What about otters? (I had a shitty day too),
830048982,en,1592679742695952384,2022-11-16T00:43:35.000Z,['1592679742695952384'],@NoLore Gorgeous dress!,
830048982,en,1592550018715897857,2022-11-15T16:08:07.000Z,['1592550018715897857'],@totalvibration Lars this is so so beautiful. Thank you.,
830048982,en,1592548143136395267,2022-11-15T16:00:40.000Z,['1592548143136395267'],@NavNanwa Omg did you have an Andre the Giant one???,
830048982,en,1592546799763574785,2022-11-15T15:55:19.000Z,['1592546799763574785'],"RT @sarahleavittcbc: Follow to this:

Quebec's Commissioner for Admission to Professions has launched an investigation into the exam and su…",
830048982,en,1592545073677631488,2022-11-15T15:48:28.000Z,['1592545073677631488'],So proud of Meryem! https://t.co/lx1f4s7ey2,
830048982,en,1592239904955809793,2022-11-14T19:35:50.000Z,['1592239904955809793'],@LorenMcGinnis Great photo Loren!,{'place_id': '23b629b33fba1676'}
830048982,en,1592236549105930241,2022-11-14T19:22:30.000Z,['1592236549105930241'],"RT @asimakoaa: ""He's an ordained priest who is breathing, so they sent him to the most vulnerable people that they have...It's horrendous.""",
830048982,en,1592184952711421956,2022-11-14T15:57:28.000Z,['1592184952711421956'],@bruce_in Bruce I love this story! Who are the lovely people in the photo?,
830048982,en,1592133564589641728,2022-11-14T12:33:16.000Z,['1592133564589641728'],"On Quebec's moving day, of all days! ""The only truck available was some 292 kilometres northeast of Montreal, in La Tuque. The drive would take about three and a half hours each way."" https://t.co/r0EhE60LYY",
830048982,en,1592133047117291522,2022-11-14T12:31:13.000Z,['1592133047117291522'],"We just heard ""Benefit of the Doubt"" by @ZGuigueno: https://t.co/UHGoPz6sFm https://t.co/67koPZbVeQ",
830048982,en,1592127452855562240,2022-11-14T12:08:59.000Z,['1592127452855562240'],"RT @Snellk: Quebec's College of Physicians is urging people to wear masks in public spaces, citing the ""worrying rise in respiratory virus…",
830048982,fr,1591875161338351617,2022-11-13T19:26:28.000Z,['1591875161338351617'],"RT @ArchVillequebec: Sapin de Noel  devant la Basilique-Cathédrale Notre-Dame de Québec (rue Buade, Cote du palais) en 1923 #histoire #vill…",
830048982,en,1591106146453966861,2022-11-11T16:30:41.000Z,['1591106146453966861'],"RT @CreeMediaCBC: Nemaska Cree release Going Home: The Untold Story of Nemaska Eenouch, a 600-page account of their displacement. With its…",
830048982,en,1591103685060345857,2022-11-11T16:20:54.000Z,['1591103685060345857'],@bruce_in That is a GREAT idea!,{'place_id': '23b629b33fba1676'}
830048982,en,1591066897365487616,2022-11-11T13:54:43.000Z,['1591066897365487616'],RT @Kanhehsiio: A 'daunting task' to identify Indigenous soldiers who fought in the Battle of Hong Kong | CBC News https://t.co/zKMc5ADnlm,
830048982,en,1591062898562183168,2022-11-11T13:38:50.000Z,['1591062898562183168'],"You heard Aurian Haller's song Autoportrait, which was inspired by one of Quebec's most famous painters: https://t.co/kuPiDfDeR2",
830048982,en,1590857341611790337,2022-11-11T00:02:01.000Z,['1590857341611790337'],@mllemarguerite @QCTonline Of course!,{'place_id': '23b629b33fba1676'}
830048982,en,1590816078158237697,2022-11-10T21:18:03.000Z,['1590816078158237697'],@YerYear @mllemarguerite Nice! Can I share that on air tomorrow? What’s your name?,{'place_id': '23b629b33fba1676'}
830048982,en,1590751533485813761,2022-11-10T17:01:34.000Z,['1590751533485813761'],"Peter Black, @mllemarguerite and Shirley Nadeau of the Quebec Chronicle Telegraph joined me to talk about the importance of local media, as well as some of the unique challenges when it comes to keeping English-speaking Quebecers informed and connected: https://t.co/FEMwEBYxLq https://t.co/SN5A60uTpL",
830048982,en,1590749533163515909,2022-11-10T16:53:38.000Z,['1590749533163515909'],@andrewphung @MeeganReadCBC Such a cute photo!,
830048982,en,1590747144377335812,2022-11-10T16:44:08.000Z,['1590747144377335812'],@yaraelsoueidi As-tu vu son Instagram story en réaction? She’s a badass (but we already knew that) https://t.co/Rm4Fn11L3I,{'place_id': '23b629b33fba1676'}
830048982,en,1590736426458836992,2022-11-10T16:01:33.000Z,['1590736426458836992'],@WhyNotTheatreTO @cbcradio @lediamant_qc It was so great to have Ravi on the show! Thank you!,
830048982,en,1590736331680157696,2022-11-10T16:01:10.000Z,['1590736331680157696'],"Prince Hamlet makes its Quebec City premiere at @lediamant_qc, but don't go into it expecting to see a traditional Shakespearean performance. Have a listen to my conversation with @instantravi  , the artistic director of @WhyNotTheatreTO : https://t.co/zcYApaWvBy https://t.co/tTs0mNLrIT",
830048982,en,1590704339609604097,2022-11-10T13:54:03.000Z,['1590704339609604097'],RT @thomasdaigle: Amazon removed dozens of remembrance poppy pins seemingly unauthorized by the Royal Canadian Legion after we inquired abo…,
830048982,en,1590699496668659713,2022-11-10T13:34:48.000Z,['1590699496668659713'],"RT @MartineMontreal: And now, onward. 
☞ https://t.co/tPsiJdh2Df https://t.co/e8PU82CkVx",
830048982,en,1590698187232137216,2022-11-10T13:29:36.000Z,['1590698187232137216'],RT @asimakoaa: Montreal restaurant manager shocked when retail space suddenly listed as available for lease | CBC News https://t.co/w9G8Kst…,
830048982,en,1590689962764431361,2022-11-10T12:56:55.000Z,['1590689962764431361'],RT @deicherstar: Chris Cook’s breathtaking image of yesterday’s lunar eclipse captured the event along with the Highland Lighthouse on Cape…,
830048982,en,1590489521615171585,2022-11-09T23:40:26.000Z,['1590489521615171585'],@Snooze1031 How about the townships to shake things up a little? https://t.co/w1OMjtt3vV,{'place_id': '23b629b33fba1676'}
830048982,en,1590489331978100736,2022-11-09T23:39:41.000Z,['1590489331978100736'],@metromorning Not gonna lie… kinda jealous over here at Quebec AM 😆,{'place_id': '23b629b33fba1676'}
