lang,id,author_id,edit_history_tweet_ids,created_at,text
en,1594528503231291394,852098436782587904,['1594528503231291394'],2022-11-21T03:09:54.000Z,"RT @yule886: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划  When u have a crush on someone, u notice every littl…"
en,1594512065560948736,852098436782587904,['1594512065560948736'],2022-11-21T02:04:35.000Z,"RT @cramercoin: @elonmusk They’re gunna love this one

https://t.co/b2QnTUwAIQ"
no,1594467287431528451,852098436782587904,['1594467287431528451'],2022-11-20T23:06:39.000Z,RT @bitbroscrypto: All #FTX investors rekt besides @binance @cz_binance https://t.co/Tihzv5encr
in,1594430518179016704,852098436782587904,['1594430518179016704'],2022-11-20T20:40:33.000Z,"RT @EnjayMultimedia: Karibu @BillGates @gatesfoundation 

@WilliamsRuto #GatesFoundation #EnjayMultimedia

https://t.co/BuBBhwENqU https://…"
en,1594404609787060225,852098436782587904,['1594404609787060225'],2022-11-20T18:57:36.000Z,"RT @ATMrank: How much daily income do you get if you do a connection by staking 25000 $ETH with another holder?

#Connect2Earn"
en,1594380512235515905,852098436782587904,['1594380512235515905'],2022-11-20T17:21:50.000Z,"RT @A4Finance: Very 🔜 we will present you our P2E game with M2E and L2E mechanics. Tie your shoelaces tighter and stretch your brain, it's…"
en,1594359419030196225,852098436782587904,['1594359419030196225'],2022-11-20T15:58:01.000Z,RT @Yogsoss: “Trump Returns”——by Yogsoss #yogsoss #covid19goddess https://t.co/yKSt1wlLqb
en,1594329606261293056,852098436782587904,['1594329606261293056'],2022-11-20T13:59:34.000Z,RT @daPang70456438: #2022世界杯开幕式 #开云体育 #世界杯 #足球 #亚博 #游戏  Time heals almost everything. Give time time. https://t.co/WDFHOhCUb4
in,1594312606940266497,852098436782587904,['1594312606940266497'],2022-11-20T12:52:01.000Z,"RT @bayualoenk: Kenapa KSAD Dudung tidk berani tegas seperti Panglima TNI? Padahal dirinya sendiri pengen jadi Panglima. Mau jadi Panglima,…"
tr,1594290115970535424,852098436782587904,['1594290115970535424'],2022-11-20T11:22:38.000Z,"RT @winwinbank: 🏆Dünya Kupası Bugün Başlyor . Senin Favori Takımın Kim ? #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/wSafe…"
en,1594275749342715909,852098436782587904,['1594275749342715909'],2022-11-20T10:25:33.000Z,"RT @amymillsap29: Trusted,
Safe,
The best.

🍀 C U X 7 2 1 3 🍀

🍀 C U X 7 2 1 3 🍀

.
.
amymillsap29 https://t.co/2wIrONvvDU"
en,1594261814593785856,852098436782587904,['1594261814593785856'],2022-11-20T09:30:11.000Z,"RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  The most precious thing is not what you have, but the people around you. You can't for…"
en,1594237624285556736,852098436782587904,['1594237624285556736'],2022-11-20T07:54:03.000Z,"RT @ryandcrypto: 🎉 @kaizendesu Whitelist Raffle! 🎉

To enter:
- Follow @kaizendesu &amp; @VinlandOfficial 
- Like + RT
- Tag your friends!

Goo…"
en,1594210000922382336,852098436782587904,['1594210000922382336'],2022-11-20T06:04:17.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Who is able to be egotistical needs to be strong too. https://t.co/MLZQxfo7by
en,1594191558320033792,852098436782587904,['1594191558320033792'],2022-11-20T04:51:00.000Z,RT @StargazeZone: Should Stargaze rebrand to JoeZone?
en,1594160782601748480,852098436782587904,['1594160782601748480'],2022-11-20T02:48:43.000Z,"RT @JaymeKnyx: The verdict is in!! Trump is back!🔥
Thank you Elon Musk! #TrumpIsBack #Trump2024 @realDonaldTrump @DanScavino @elonmusk 
Its…"
en,1594112350495326210,852098436782587904,['1594112350495326210'],2022-11-19T23:36:16.000Z,RT @nj_ayuk: There are so many young people in Africa with ambitions and hopes for better lives. We must provide the change and solutions t…
en,1594075037874667523,852098436782587904,['1594075037874667523'],2022-11-19T21:08:00.000Z,"RT @therealpunt: https://t.co/D8sq3nxaAW is doing a $100,000 Giveaway! 🔥
$10,000 to 10 different Punters! 🤑💸💰

(1) Create Punt account; ✅
(…"
en,1594039936902057985,852098436782587904,['1594039936902057985'],2022-11-19T18:48:31.000Z,"RT @pumpcoinbets: 🏆 100x Winner 
@StockMarketNFT
 WL

Stock Market Insiders is launching 10k Crypto NFTs 
on ETH Blockchain 👀

To Join 🎟️…"
qme,1593996640884596736,852098436782587904,['1593996640884596736'],2022-11-19T15:56:28.000Z,RT @KY66888: #世界杯 #NBA https://t.co/oJbmGYo3GF
en,1593973489739993090,852098436782587904,['1593973489739993090'],2022-11-19T14:24:29.000Z,RT @kaiyun830: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏    Why am i so afraid to lose you when you are not even mine? https://t.co/PJlbWz98U1
en,1593957513568952324,852098436782587904,['1593957513568952324'],2022-11-19T13:21:00.000Z,"RT @vehidabd: Ironic Most blue tick users do not buy #bitcoin themselves, instigating more users to buy it. #blueTick https://t.co/ST8l4X1g…"
en,1593915931306106880,852098436782587904,['1593915931306106880'],2022-11-19T10:35:46.000Z,"RT @Nugget_WARS: Our NFT is based on the four basic shapes of McDonald's chicken nuggets, including BALL, BELL, BONE and BOOT. https://t.co…"
en,1593903439981195264,852098436782587904,['1593903439981195264'],2022-11-19T09:46:08.000Z,"RT @yule886: You know — one loves the sunset, when one is so sad.#塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 https://t.co/4lKqZikDbp"
en,1593873893663571968,852098436782587904,['1593873893663571968'],2022-11-19T07:48:43.000Z,"RT @PlayYourNFTs: Join us Friday Nov 18, 8pm EST for a #Web3 Space and #NFT tournament! 

Prizes for players and listeners 🎉

SPONSORS
@Gen…"
en,1593836272459870209,852098436782587904,['1593836272459870209'],2022-11-19T05:19:14.000Z,"RT @ClementNFTs: 🔥 @LuckyGreenWitch FREE MINT OPEN NOW🔥 

🚀 Mint your Lucky Green Witch for free at https://t.co/RNbLWYm9OC NOW!

✅Tag fren…"
en,1593801020764696578,852098436782587904,['1593801020764696578'],2022-11-19T02:59:09.000Z,"RT @thekubieth: 🎁 AMAZING AIRDROP GIVEAWAY 🎁

🏆 2x Winner Ocat Batch NFT

This is airdrop of the fifth batch Ocat 🔥

To Join 🎫
1️⃣ RT + Lik…"
en,1593781783530717184,852098436782587904,['1593781783530717184'],2022-11-19T01:42:42.000Z,"RT @onetwopoc: , senior prom, ( do you want ta be my girl ) 
including, @RubiRose, https://t.co/xH06K3ofWs"
en,1593708114293018627,852098436782587904,['1593708114293018627'],2022-11-18T20:49:58.000Z,"RT @pawwaoart: Jellyfish 💜

I'm so glad to created an illustration art for @capsule_house 's Card Collection (CHCC) !
Thank you @JaagerG  f…"
fr,1593670342559424513,852098436782587904,['1593670342559424513'],2022-11-18T18:19:53.000Z,"RT @rayraye25: @ZeratoR Avant t’étais drôle maintenant non, place à la jeunesse LÀ VIE N’EST QU’UN CYCLE OMG"
en,1593644443575394306,852098436782587904,['1593644443575394306'],2022-11-18T16:36:58.000Z,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 5x WL

Join the underground 🦾

1️⃣ RT + Like
2️⃣ Follow me &amp; @Machina_NFT 
3️⃣ Tag frens
4️⃣ Joi…"
en,1593619326182907904,852098436782587904,['1593619326182907904'],2022-11-18T14:57:10.000Z,"RT @pumpcoinbets: Invested by Binance, @Lifeformcc will hold #SuperAvatar event with a $100,000 prize pool! Come to join this event, ONLY $…"
en,1593596661766320129,852098436782587904,['1593596661766320129'],2022-11-18T13:27:06.000Z,"RT @HashBitorg: #HBIT Smart Chain Mainnet and TestNet Running!
ChainID Mainnet: 11119

Mainnet RPC:
https://t.co/IxhVz874rW
Explorer:
https…"
en,1593538649240784897,852098436782587904,['1593538649240784897'],2022-11-18T09:36:35.000Z,RT @1sarasavage: BE WITHOUT YOU FREESTYLE OUT NOW 👅🗣🗣🐝🍯  https://t.co/eQtMkpB9C7 https://t.co/qgpy4iCM27
en,1593525608822226945,852098436782587904,['1593525608822226945'],2022-11-18T08:44:46.000Z,"RT @Fomo__in: 👏#Fomoin &amp; @box_trad &amp; @mythicprotocol #Giveaway COMING🤩

🎁6 NFTs (1 siver + 5 bronze) / 6 lucky winners 
📅Now ~ Nov 27, 2022…"
en,1593510254171545601,852098436782587904,['1593510254171545601'],2022-11-18T07:43:45.000Z,"RT @kaiyun830: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划 You might feel worthless to one person, but you are…"
en,1593473412969926658,852098436782587904,['1593473412969926658'],2022-11-18T05:17:21.000Z,"RT @Immopet_: Let’s take a look at the progress of the Immopet token project

Part 2. Agreements with partners

1. Agreement with PNP Manag…"
en,1593414115799830531,852098436782587904,['1593414115799830531'],2022-11-18T01:21:44.000Z,"RT @BeautifullyMe92: To celebrate the 2-year anniversary of Ticker Symbol YOU, I'm comparing my 2 FAVORITE companies:

$TSLA vs $NVDA are r…"
ar,1593359749873283073,852098436782587904,['1593359749873283073'],2022-11-17T21:45:42.000Z,"RT @YaHalaShow: دخل المستشفى لشعوره بصداع؛ فخرج منه مشلول الأطراف..
""مشعل الحارثي"" يروي لياهلا رحلة معاناته التي بدأت بسبب خطأ في التشخيص…"
en,1593315441224650753,852098436782587904,['1593315441224650753'],2022-11-17T18:49:38.000Z,"RT @kindtoken_io: Cathie Wood’s ARK adds $12.1M in Coinbase shares amid turbulent markets
#cathiewoods #Coinbase #MarketSnapshot 
https://t…"
zh,1593257759071358976,852098436782587904,['1593257759071358976'],2022-11-17T15:00:25.000Z,RT @Sndmbaobao: 又要飞啦，宝宝们可以提前约哦，不要让我主动找你们，知道吗 https://t.co/dADxmpv8z5
en,1593234314698760198,852098436782587904,['1593234314698760198'],2022-11-17T13:27:16.000Z,RT @daPang70456438: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  Adversity does teach who your real friends are. https://t.co/FU8ZyErpIb
en,1593213147967528966,852098436782587904,['1593213147967528966'],2022-11-17T12:03:09.000Z,"RT @CryptoBlades: 💰$500 USDT GIVEAWAY💰

🎉To celebrate the launch of CryptoBlades Omnus, we are hosting a #metaverse giveaway!

🙏Thank you s…"
en,1593113372102463489,852098436782587904,['1593113372102463489'],2022-11-17T05:26:41.000Z,"RT @W3SWAP: [Adjustment of W3swap service charge distribution]
For more information, please check👉https://t.co/4YzWPOZfB4"
en,1593096547968983040,852098436782587904,['1593096547968983040'],2022-11-17T04:19:49.000Z,"RT @NcraftsC: Design Cut Basswood Quality Crafted Earrings
https://t.co/At7TyWsltd
##woodcrafted #woodcraftstudio #earrings #earrings  #ear…"
zh,1593080857849647104,852098436782587904,['1593080857849647104'],2022-11-17T03:17:29.000Z,"RT @GCEX2022: “冬季福利重磅来袭 领取百万GCFT空投！“👍

币金所GCEX将开启“冬季福利重磅来袭,领取百万GCFT空投“活动。💰

安全无忧，交易首选📱

查看更多👇

https://t.co/OXtwcruQ7p https://t.co/5vtszLn…"
en,1593055334246981632,852098436782587904,['1593055334246981632'],2022-11-17T01:36:03.000Z,"RT @JohnPar82696339: All the best are not as good as just

❤️Ha-9009

#杭州 
#杭州学生 
#杭州上门 https://t.co/pOR3sqHy5S"
en,1592961169358143488,852098436782587904,['1592961169358143488'],2022-11-16T19:21:53.000Z,RT @lucy80641210: Weekend night alone https://t.co/PKHs08yJVw
it,1592831600953131008,852098436782587904,['1592831600953131008'],2022-11-16T10:47:01.000Z,"RT @OficialCostanzo: #Baryshnikov in #scena non aveva #quintaposizione perfetta, ma volava. #balletto https://t.co/hvyd8OxYPg"
en,1592748872970907648,852098436782587904,['1592748872970907648'],2022-11-16T05:18:17.000Z,"RT @pumpcoinbets: NFT Sports Zone World Cup Challenge 

Mint an NFT pass for a chance to win $ETH or $USDT weekly by selecting the correct…"
en,1592695103440965632,852098436782587904,['1592695103440965632'],2022-11-16T01:44:38.000Z,RT @yule886: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划   From small beginning come great things. https://t.c…
en,1592681491447914504,852098436782587904,['1592681491447914504'],2022-11-16T00:50:32.000Z,"RT @hassan14787: All things come to those who wait.
#济宁线下 
#济宁 https://t.co/080nixTYdD"
en,1592592985157353472,852098436782587904,['1592592985157353472'],2022-11-15T18:58:51.000Z,"RT @posschain: ➡️What does the Posschain community think?

❓Where will #Bitcoin go first?"
en,1592570301040054272,852098436782587904,['1592570301040054272'],2022-11-15T17:28:42.000Z,"RT @golteum: Our $10,000 Private Sale Airdrop is live! To enter, follow the link below to sign up for our waitlist. Earn additional entries…"
en,1592540923531231233,852098436782587904,['1592540923531231233'],2022-11-15T15:31:58.000Z,"RT @Rising__Hub: ⭐️ OnlyFans Special Promo ⭐️

💖💖 Follow 👇👇👇💓💓

Twitter: @BarbieJacuz

OF:https://t.co/S3je0E2eUY

🎀DROP OF &amp; RETWEET &amp; LIK…"
en,1592509988513017856,852098436782587904,['1592509988513017856'],2022-11-15T13:29:03.000Z,RT @ATMrank: Holding is always the best move and doing so as a community by connecting with other holders while earning crypto in the proce…
en,1592490263834165249,852098436782587904,['1592490263834165249'],2022-11-15T12:10:40.000Z,"RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐Sometime ever, sometime never. https://t.co/fcbrDaPnKh"
en,1592447861345685508,852098436782587904,['1592447861345685508'],2022-11-15T09:22:11.000Z,"RT @castrumistanbul: Surely believe that next trend will be upon on mini nation web3 communities, they will survive and stand strong like s…"
en,1592429997410717696,852098436782587904,['1592429997410717696'],2022-11-15T08:11:11.000Z,"RT @Unimeta_Dao: How do you feel? 💻
If you would like to appear on this list, please contact me。
continue👀 
#unimeta #web3 #KOL https://t.c…"
en,1592375816524296192,852098436782587904,['1592375816524296192'],2022-11-15T04:35:54.000Z,"RT @thekubieth: 🎁 $100 CASH GIVEAWAY 🎁

🏆 1x Winner $100 CASH

We’re building the future. The future of Real Estate 🏙️

To Enter 🎫

1⃣ Foll…"
en,1592353895476363264,852098436782587904,['1592353895476363264'],2022-11-15T03:08:47.000Z,"RT @daPang70456438: Around the galaxy, there are no brighter starts than you. #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 https://t.co/P8qtcjdR8v"
en,1592288921240715268,852098436782587904,['1592288921240715268'],2022-11-14T22:50:36.000Z,RT @AlexasDaddyP0V: This is why @alexapaynexx is the throat 🐐 https://t.co/Ovt8yXuXOm
ht,1592243928970842113,852098436782587904,['1592243928970842113'],2022-11-14T19:51:49.000Z,RT @Yogsoss: “Jewish Kanye West”——by Yogsoss #yogsoss #covid19goddess https://t.co/7FHAgjAkW6
en,1592203156833738753,852098436782587904,['1592203156833738753'],2022-11-14T17:09:48.000Z,"RT @GoPeanutGames: FTX can suck deez Nuts

https://t.co/eDsYKH3UXS

@elonmusk @cz_binance or @Bitboy_Crypto https://t.co/XKLAlWKp6t"
en,1592121435186614278,852098436782587904,['1592121435186614278'],2022-11-14T11:45:04.000Z,"RT @transition57: 🐺 Alpha Alert 🐺

You don’t want to miss your chance to win this VIP ticket from @RevenantGamefi 

Make Sure To Check Them…"
en,1592107140902273025,852098436782587904,['1592107140902273025'],2022-11-14T10:48:16.000Z,"RT @nanjingspa6: The faint blue curtain and tassels rotate to record the time, and the flowers beside them grow like dragons and snakes dan…"
en,1592063484682203136,852098436782587904,['1592063484682203136'],2022-11-14T07:54:48.000Z,"RT @Auth3MetaMirror: Join #MetaMirror AMA in #w3binfinity community to explore MBuddy

 ⏰9th Nov, 13:00 UTC
 📍https://t.co/wIoRMUESiD

🎁5 w…"
en,1592027581586735104,852098436782587904,['1592027581586735104'],2022-11-14T05:32:08.000Z,RT @daPang70456438: Swim against the stream.#开云  #开云体育 #赌博 #赌球 #捕鱼 #世界杯  #NBA #特色百家乐  #炸金花  #棋牌 #足彩 #时时彩  #六合彩 Let it go https://t.co/wUT5q…
