lang,edit_history_tweet_ids,author_id,created_at,text,id,geo
en,['1585296555615166464'],2883015027,2022-10-26T15:45:26.000Z,Make it with a couple of days to spare! Great job. #Edinburgh #museums #anatomy https://t.co/wfxKqnkSWs,1585296555615166464,{'place_id': '07d9f3242a083001'}
en,['1585218588914307075'],2883015027,2022-10-26T10:35:38.000Z,RT @Damian_Barr: Who wants to lower their blood pressure with a nice chat about books? You? Good. Join big Scottish me this Sunday for the…,1585218588914307075,
en,['1584645075736604672'],2883015027,2022-10-24T20:36:41.000Z,"And from their royal towers
They sift silently down
#Autumn #NormanMacCaig https://t.co/zbF4jTtWsl",1584645075736604672,
en,['1583550879730659329'],2883015027,2022-10-21T20:08:45.000Z,"Rereading this before my event with James Robertson at the Festival of Books and Belief. I'd forgotten how heartbreaking, funny and simply brilliant it is.
Don't miss the chance to hear James speaking about belief in @waltscottprize winner #NewsoftheDead.
https://t.co/CYohemo3O3 https://t.co/me9TjZHBZP",1583550879730659329,
et,['1583067422856093696'],2883015027,2022-10-20T12:07:40.000Z,@bodHelen North Uist https://t.co/Vwhn01dskv,1583067422856093696,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1582814708729810944'],2883015027,2022-10-19T19:23:28.000Z,"RT @scattyscribbler: Writing competition! #Schools #writers @TheForthBridges @Lib4Sch @LibrariesNe @SQLibrary01 
The event at which the win…",1582814708729810944,
en,['1582789757243109376'],2883015027,2022-10-19T17:44:19.000Z,"James Robertson discusses #NewsoftheDead at the Festival of Books and Belief.
Tickets available here https://t.co/CYohemo3O3 https://t.co/5GUkOyrJFy",1582789757243109376,
qht,['1582763891938889728'],2883015027,2022-10-19T16:01:32.000Z,#GeneralElectionNow https://t.co/rBGCzlFZ4m,1582763891938889728,
en,['1582634506095206400'],2883015027,2022-10-19T07:27:24.000Z,@portybelle @happilyaspie @zoevenditozzi @BirlinnBooks Also this https://t.co/zex9ard9yx,1582634506095206400,
en,['1582629085796499456'],2883015027,2022-10-19T07:05:52.000Z,@portybelle @happilyaspie @zoevenditozzi This is really useful and includes a calendar of festivals. Published by @BirlinnBooks 1997. https://t.co/t0iB6sYZIO,1582629085796499456,
en,['1581992221061963776'],2883015027,2022-10-17T12:55:12.000Z,RT @Damian_Barr: #BigScottishBookClub is back on @BBCiPlayer &amp; @BBCScotland Sun Oct 30. Feat @Chitgrrl @katemosse @rickyaross @cerysmatthew…,1581992221061963776,
es,['1580969516997414912'],2883015027,2022-10-14T17:11:20.000Z,Ah no. https://t.co/w81eZYiT67,1580969516997414912,
en,['1580453912158478336'],2883015027,2022-10-13T07:02:30.000Z,Ooh - @natlibscot is offering free access to #IllustratedLondonNews on a trial basis. Rabbit hole here we come.,1580453912158478336,
en,['1580240163040800768'],2883015027,2022-10-12T16:53:08.000Z,Wish I wrote crime! This a great opportunity for someone. #ShetlandNoir https://t.co/QX4DQpbf3n,1580240163040800768,
en,['1579936925217361920'],2883015027,2022-10-11T20:48:11.000Z,@PossiblyAlan Just seen this. Really sorry to hear - hope something good opens up for you very soon. x,1579936925217361920,
en,['1579444619171201024'],2883015027,2022-10-10T12:11:56.000Z,RT @bodHelen: https://t.co/V3bII2jA9A Delighted to be taking A Landscape @RedSquirrelPres to its ‘home’ festival @PentBookFest for @BookWee…,1579444619171201024,
en,['1578380361624592385'],2883015027,2022-10-07T13:42:57.000Z,RT @waltscottprize: Here’s a chance to join James Robertson discussing his brilliant #WalterScottPrize winning novel NEWS OF THE DEAD (@Pen…,1578380361624592385,
en,['1578279521572249601'],2883015027,2022-10-07T07:02:15.000Z,"RT @IndieBookshopUK: Kirsti Wishart - Q&amp;A, lifted straight from the Q&amp;A ""Buchanesque-lesbian-knitting-Cold War-thriller"" What's not to love…",1578279521572249601,
en,['1578279490287030272'],2883015027,2022-10-07T07:02:08.000Z,@IndieBookshopUK @kirstiw @RymourBooks Great interview @kirstiw!,1578279490287030272,
en,['1577748088797777920'],2883015027,2022-10-05T19:50:32.000Z,"Correct date this time!

I'm really looking forward to speaking with James Robertson on 5 November about the place of belief in his @waltscottprize winning novel #NewsoftheDead, as part of the Festival of Books and Belief. Get your tickets here:

https://t.co/CYohemnvYv https://t.co/RnQhOSpFt0",1577748088797777920,
en,['1576970209017352192'],2883015027,2022-10-03T16:19:31.000Z,Dreich October afternoon at #LochLeven. I can't look at it in quite the same way since reading the chilling events in #TheGreenLady! @SueHLawrence @SarabandBooks https://t.co/cN5kOoSLEU,1576970209017352192,
en,['1576835859156176896'],2883015027,2022-10-03T07:25:39.000Z,"@Damian_Barr Border reivers,  blood feud and passion! https://t.co/4CqBXjUMkj",1576835859156176896,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1576296402988081152'],2883015027,2022-10-01T19:42:03.000Z,"Look who I met at #JamesIV last night! #Moniack2019
@AnnaCaig @Moniackmhor https://t.co/c6RFOMktBM",1576296402988081152,
en,['1576152393078611968'],2883015027,2022-10-01T10:09:48.000Z,@elissa_soave @scottishbktrust @CreativeScots @PortyBookFest @CaronMcKinlay Have fun!,1576152393078611968,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1576149779834277888'],2883015027,2022-10-01T09:59:25.000Z,So sorry I can't make it to this event featuring two #debutlab writers - get along if you can for some new Scottish writing. @scottishbktrust @CreativeScots @PortyBookFest @elissa_soave @CaronMcKinlay https://t.co/YO4oOFCCd4,1576149779834277888,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1576143936883945473'],2883015027,2022-10-01T09:36:12.000Z,"RT @thehistoryguy: The exhibition is so good

Here is Howard Carter's diary on the day the first trace of Tutankamoun's tomb was found in f…",1576143936883945473,
en,['1576143138535616513'],2883015027,2022-10-01T09:33:02.000Z,"RT @creativefools: Season 4 is live! The first nugget of wisdom comes from Glasgow-based painter Samuel O'Donnell. In under 3 minutes, Sam…",1576143138535616513,
en,['1575894820186251265'],2883015027,2022-09-30T17:06:18.000Z,@SueHLawrence @captheatres @NTSonline Can't beat a bit of #Stewart drama on a Friday night!,1575894820186251265,
en,['1575885763778150400'],2883015027,2022-09-30T16:30:19.000Z,"Tonight! Really looking forward to this.
#JamesIV @captheatres @NTSonline https://t.co/I5a56Zdf9K",1575885763778150400,
en,['1575588051879088128'],2883015027,2022-09-29T20:47:19.000Z,"RT @SusanElsley: Looking forward to chairing a fabulous event with @jennycolgan and @cbrookmyre talking islands, thrillers and romances @Po…",1575588051879088128,
en,['1575515622032773121'],2883015027,2022-09-29T15:59:30.000Z,"@bodHelen @RedSquirrelPres I'm sure I will. Only had time for a quick look so far, but not just the Pentlands but Uist too! (my favourite place).",1575515622032773121,
en,['1575509759884759040'],2883015027,2022-09-29T15:36:12.000Z,Some lovely book post today. Really looking forward to dipping into these poems by fellow #debutlab author @bodHelen this weekend. @RedSquirrelPres https://t.co/r6Bupiz6eS,1575509759884759040,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1575452565562703873'],2883015027,2022-09-29T11:48:56.000Z,"RT @MartinSLewis: Pls share to stop confusion.

THERE IS NO £2,500 CAP ON ENERGY BILLS. 

Instead the new 1 Oct guarantee, like the old cap…",1575452565562703873,
en,['1574735775576780800'],2883015027,2022-09-27T12:20:40.000Z,"@JaneSAnderson15 @Jacmor63 @valmcdermid @ITVHub_ Jane, Catriona and Sandy Morrison were my older siblings. Small world.",1574735775576780800,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1574734413329584130'],2883015027,2022-09-27T12:15:15.000Z,@JaneSAnderson15 @Jacmor63 @valmcdermid @ITVHub_ I was there for S1-3 which was 1983-6. Then I left when my family moved to Edinburgh.,1574734413329584130,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1574733870439825409'],2883015027,2022-09-27T12:13:06.000Z,@JaneSAnderson15 @Jacmor63 @valmcdermid @ITVHub_ Yes! You?,1574733870439825409,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1574731435248066562'],2883015027,2022-09-27T12:03:25.000Z,@JaneSAnderson15 @Jacmor63 @valmcdermid @ITVHub_ Me too ... from Townhill!,1574731435248066562,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1574322503853510658'],2883015027,2022-09-26T08:58:29.000Z,"Well, #KarenPirie lived up to expectations, with the added bonus of the opening scene taking place just outside my #StAndrews student flat. #TheDistantEcho @valmcdermid",1574322503853510658,
en,['1574013942153846790'],2883015027,2022-09-25T12:32:22.000Z,RT @bodHelen: Highly recommended - talk by fellow @scottishbktrust #debutlab author about her beautifully written novel centering on the ex…,1574013942153846790,
en,['1574008517673058306'],2883015027,2022-09-25T12:10:48.000Z,"@bodHelen @scottishbktrust Wow @bodHelen, that's so kind. Thank you. (And see you tomorrow for #DebutLab!) x",1574008517673058306,
en,['1573625311576596480'],2883015027,2022-09-24T10:48:05.000Z,@McInRob @RingwoodPublish @NtlMuseumsScot South Queensferry.,1573625311576596480,
en,['1573623711500050432'],2883015027,2022-09-24T10:41:43.000Z,"I'm giving a talk about #WhatYouCallFree on Monday. I've been so immersed in 1919 lately that it's strange to return to the 17th century, but I've just remembered how invested I am in these two real women and their stories. #Jonet #Helen #herstory #historicalfiction https://t.co/JHCc1x2p7q",1573623711500050432,
en,['1573272246269124609'],2883015027,2022-09-23T11:25:08.000Z,So terribly sad. I remember listening to her Reith lecture on writing historical fiction and being blown away by her brilliance. Her outstanding work will endure. https://t.co/FdWxtyqYnV,1573272246269124609,
en,['1573248926450327552'],2883015027,2022-09-23T09:52:28.000Z,RT @brian_bilston: Here’s a short poem called ‘trick-le’. #MiniBudget https://t.co/EwhBJipnA9,1573248926450327552,
en,['1572933391468855298'],2883015027,2022-09-22T12:58:38.000Z,Shivers down the spine to see John MacCallum and Charles Usher who both feature in my WIP. #amwriting #HistoricalFiction #Edinburgh #ScottishRugby https://t.co/udqLhHrOpw,1572933391468855298,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1572923645638344705'],2883015027,2022-09-22T12:19:55.000Z,"RT @EdinburghRugby: 🏰💙 The club today unveils an extensive history project to commemorate 150 years of rugby in the capital.

With over 130…",1572923645638344705,
en,['1572688903370309632'],2883015027,2022-09-21T20:47:08.000Z,"I love when #rugby and #history meet! 
#Edinburgh 
#niche https://t.co/rMH6jqLFa5",1572688903370309632,
en,['1569387786196721668'],2883015027,2022-09-12T18:09:40.000Z,@forum_writers Will be there if I can but road closures on my side of town until 6.30 might make it impossible. 😢 Depends when the buses start running again.,1569387786196721668,
en,['1569334997408010243'],2883015027,2022-09-12T14:39:54.000Z,"Edinburgh’s past – kings and covenanters, parliament and tolbooth, ancient rivalries, psalms and debates – is often just an echo, a rustle of withered leaves along a close.

Today it breaks free and clamours to be heard.

#Edinburgh #StGiles #RoyalMile #TheQueen #ScottishHistory https://t.co/CkarRUACVN",1569334997408010243,
en,['1568964557879525377'],2883015027,2022-09-11T14:07:55.000Z,"RT @RingwoodPublish: Happy Sunday! 📚✨☕️
▫️Wondering what to read next? Head over to our website where you can find all of these incredible…",1568964557879525377,
en,['1565965814188150787'],2883015027,2022-09-03T07:31:58.000Z,RT @brian_bilston: Today’s poem is called ‘The Cost of Loving’. https://t.co/t54UPJxEFw,1565965814188150787,
en,['1565249407997689857'],2883015027,2022-09-01T08:05:14.000Z,"That'll be autumn then!
#haar #September #Edinburgh #DavidsonsMainsPark https://t.co/C8GG6305bl",1565249407997689857,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1564317408319475712'],2883015027,2022-08-29T18:21:48.000Z,"Finishing @edbookfest on a high: Maggie O'Farrell, @Damian_Barr, and the glorious anticipation of not yet having begun to read #TheMarriagePortrait. https://t.co/SWzMpVDyYa",1564317408319475712,{'place_id': '7ae9e2f2ff7a87cd'}
en,['1564250255323013120'],2883015027,2022-08-29T13:54:57.000Z,Mysterious happenings in modern Edinburgh with @doug_johnstone and @mspaulsonellis. Bonus pre publication copy of #BlackHearts! https://t.co/oIc93afxQJ,1564250255323013120,{'place_id': '1041b03fef95000a'}
en,['1564207793401434112'],2883015027,2022-08-29T11:06:14.000Z,"@SueHLawrence @mslisahighton @edbookfest Wouldn't have missed it, great event. x",1564207793401434112,
en,['1564205320934662144'],2883015027,2022-08-29T10:56:24.000Z,"First up: back to the 16th and 17th centuries with @SueHLawrence, Rosemary Goring and Andrew Greig. 'There are holes in history and we're invited to occupy the space' Andrew Greig. https://t.co/hYjHZj9yH5",1564205320934662144,
en,['1564192038698029056'],2883015027,2022-08-29T10:03:37.000Z,@gavinfranc @Damian_Barr @edbookfest Great! I'll look out for you.,1564192038698029056,
en,['1564168630417465344'],2883015027,2022-08-29T08:30:36.000Z,Happily settling in for a whole day at @edbookfest. https://t.co/e1Bat0IHZc,1564168630417465344,
en,['1564159712626724864'],2883015027,2022-08-29T07:55:10.000Z,@Damian_Barr @edbookfest Heading into town for a WHOLE DAY at @edbookfest today. Such a treat. Looking forward to your event with #MaggieOFarrell later.,1564159712626724864,
en,['1563456375933456384'],2883015027,2022-08-27T09:20:22.000Z,"RT @bodHelen: Nearing the end of @edintfest. Done the 22 fests lite &amp; masked, but a delight to hear players from @philorch in Mozart @queen…",1563456375933456384,
en,['1563261066850623489'],2883015027,2022-08-26T20:24:16.000Z,"@DayInSpace @leamingtonbooks I'm loving it, Charlie! x",1563261066850623489,
en,['1563230521983127554'],2883015027,2022-08-26T18:22:54.000Z,New book for the weekend. Just a few pages in and I'm already invested in  these characters. #TheBrokenPane @DayInSpace @leamingtonbooks #DebutLab https://t.co/4uIUs5hWPk,1563230521983127554,
en,['1562859347109040129'],2883015027,2022-08-25T17:47:59.000Z,I'm about to catch up on last night's #Shetland but everything I've glimpsed on here today tells me that might be a bad idea.,1562859347109040129,
en,['1562825966384467969'],2883015027,2022-08-25T15:35:20.000Z,I am ridiculously excited about this! #Mayflies #AndrewOHagan @martin_compston https://t.co/VaVbsp10CD,1562825966384467969,
en,['1562405798973685760'],2883015027,2022-08-24T11:45:45.000Z,"Really insightful &amp; helpful panel event about literary agents at @edbookfest. 
Forest of hands (including mine) when @HeatherParryUK asked who in the audience is currently seeking an agent.
👀🤚🤚🤚🤚🤚
Thanks to @AbiRFellows @emma_a_paterson @isobeldixon @ChloeSeager https://t.co/2n2Xd8ELau",1562405798973685760,
en,['1562361701411979264'],2883015027,2022-08-24T08:50:31.000Z,"Taking a morning off the day job for some @edbookfest career development 🤞📚
#thebusinessofbooks
 https://t.co/IkKHEWDHrm",1562361701411979264,
en,['1562153539933294595'],2883015027,2022-08-23T19:03:21.000Z,@MarionETodd Looks interesting...,1562153539933294595,
en,['1561981248603623424'],2883015027,2022-08-23T07:38:44.000Z,RT @forum_writers: Three weeks until our first event in @ScotStoryCentre. Do you write? Would you like to find a writing community? Then jo…,1561981248603623424,
en,['1561798585536086020'],2883015027,2022-08-22T19:32:54.000Z,How lovely it was to meet some of the #Debutlab team in person at @edbookfest after fascinating event about new Scottish writing chaired by @sallymag1. Great to hear new Scottish voices at #Edinburgh . https://t.co/1fPT4b6ZxY,1561798585536086020,
en,['1561634549918044160'],2883015027,2022-08-22T08:41:05.000Z,"Looking forward to this event at @edbookfest this morning and especially to meeting up with some other members of #DebutLab in person afterwards! 
@CreativeScots @scottishbktrust 
https://t.co/8v6Lv0jFXa",1561634549918044160,
en,['1560943319282323456'],2883015027,2022-08-20T10:54:22.000Z,"RT @EdinburghLive_: They date back to the end of the Second World War 

https://t.co/RrJgq0GmPe",1560943319282323456,
en,['1560552138593697792'],2883015027,2022-08-19T08:59:58.000Z,@sallymag1 Yes please!,1560552138593697792,
en,['1558924324593172481'],2883015027,2022-08-14T21:11:37.000Z,"@CalderWitchHunt I will definitely come to see it! My novel #WhatYouCallFree tells the story of Jonet Gothskirk, who features in the NMS display.",1558924324593172481,
en,['1558919644592984071'],2883015027,2022-08-14T20:53:01.000Z,"Fascinated to learn about this exhibition which includes a replica of the sackcloth gown worn by Jonet and honours the women of Calder who were accused of witchcraft.
There's a very brief reference to Margaret Thomson in #WhatYouCallFree.
We need to keep telling their stories. https://t.co/q9vPC5gq6W https://t.co/GF6eT7u2cD",1558919644592984071,
en,['1558894761133703169'],2883015027,2022-08-14T19:14:08.000Z,"Book Twitter, using only photos, going clockwise from top left, show me:
- Your current read
- Your last read
- Your last 5⭐️ read
- A book you’re dying to read but haven’t got to yet https://t.co/SXTrsAJw38 https://t.co/sHWAOvkpB6",1558894761133703169,
en,['1558562413682761731'],2883015027,2022-08-13T21:13:30.000Z,RT @BBCScotlandNews: Authors at the Edinburgh Book Festival will read from Salman Rushdie's books in a gesture of solidarity after he was a…,1558562413682761731,
en,['1557684462871318529'],2883015027,2022-08-11T11:04:50.000Z,"RT @liv_maidment: I am very actively looking for new writers of literary, upmarket, and book club fiction to join my list at the brilliant…",1557684462871318529,
en,['1556941764581261312'],2883015027,2022-08-09T09:53:37.000Z,@scottishbktrust Hamnet.,1556941764581261312,
en,['1556725116947628034'],2883015027,2022-08-08T19:32:45.000Z,RT @JohnLawMedia: RIP Olivia Newton John - a generation of '70s kids will never forget you. https://t.co/1wjjIzrtNu,1556725116947628034,
en,['1555641226514337795'],2883015027,2022-08-05T19:45:45.000Z,RT @BoldReekie: We are Edinburgh’s youngest independent publisher and welcome to our page 👋. We are proudly based in Edinburgh and look for…,1555641226514337795,
en,['1554913881667080193'],2883015027,2022-08-03T19:35:32.000Z,Brilliant race from @EilishMccolgan! 🏴󠁧󠁢󠁳󠁣󠁴󠁿🥇#CommonwealthGames2022,1554913881667080193,
