author_id,text,created_at,lang,edit_history_tweet_ids,geo,id
26079047,"@3StripeStrife Nah, I used to have to drive 4 hour highways distances regularly &amp; the only quick food that wasn’t fried was subway or random gas station food. I don’t eat subway these days, but would still get it in a pinch. Idc if it’s trash. It’s nostalgic &amp; there are certainly worse options.",2022-11-19T22:26:56.000Z,en,['1594094904820604928'],{'place_id': '00f751614d8ce37b'},1594094904820604928
26079047,Are any other podcast enthusiasts hearing a lot more ads for HIV prevention? I love it and am hoping it’s a grant or specific initiative that’s being funded more thoroughly moving forward.,2022-11-19T22:23:03.000Z,en,['1594093927946104832'],{'place_id': '00f751614d8ce37b'},1594093927946104832
26079047,"My favorite hobby is going into the kitchen to prep dinner and then texting @Michelada_25 for an hour. Dinner will be served at midnight, thank you.",2022-11-19T22:06:34.000Z,en,['1594089776592097280'],{'place_id': '00f751614d8ce37b'},1594089776592097280
26079047,"@sarvay @cafedarkness @Michelada_25 Tbh, Twitter supper club sounds delightful",2022-11-19T19:19:06.000Z,en,['1594047631617323008'],{'place_id': '00f751614d8ce37b'},1594047631617323008
26079047,@sans_sarah_ @that_emilygirll Elwood’s also has a number of vegan desserts and prepared foods as well as vegan cheese.,2022-11-19T19:12:19.000Z,en,['1594045925638295552'],{'place_id': '00f751614d8ce37b'},1594045925638295552
26079047,@bollbach This bird app has provided so much free education it’s insane.,2022-11-19T18:59:12.000Z,en,['1594042626449326080'],{'place_id': '00f751614d8ce37b'},1594042626449326080
26079047,@sstokesjr @jackgoesforth Sounds like a lot of work!! Twitter shaming is much easier,2022-11-19T18:39:24.000Z,en,['1594037641804218368'],{'place_id': '00f751614d8ce37b'},1594037641804218368
26079047,@sstokesjr @jackgoesforth He’s lucky he is too tall and heavy for me to drag his body anywhere to hide it!,2022-11-19T18:29:45.000Z,en,['1594035216338898948'],{'place_id': '00f751614d8ce37b'},1594035216338898948
26079047,@cafedarkness @Michelada_25 I don’t wanna Mastadon. NO NEW THINGS. I am too old 😩,2022-11-19T18:22:45.000Z,en,['1594033451468206080'],{'place_id': '00f751614d8ce37b'},1594033451468206080
26079047,"I am fitnessed, showered, all the chores are done, the dog has been on a long walk and done her zoomies. So I am lighting some candles, cracking a beer, and melting into the couch. I will not be doing a single damn thing for the foreseeable future. Do not disturb. https://t.co/UeZt5UhSe4",2022-11-19T18:14:23.000Z,en,['1594031346069946371'],{'place_id': '00f751614d8ce37b'},1594031346069946371
26079047,@sntacks Also don’t know exactly how this all works please no one yell at me,2022-11-19T03:19:13.000Z,en,['1593806072392957952'],{'place_id': '00f751614d8ce37b'},1593806072392957952
26079047,"@sntacks Because of the background, I originally didn’t see the seat/handlebar orientation and how the wheelchair would backload onto this bike. If you reversed the bars and took away the seat, this could be a nice “scooter” apparatus for wheelchair users if e-bike power were implemented",2022-11-19T03:18:43.000Z,en,['1593805943657009152'],{'place_id': '00f751614d8ce37b'},1593805943657009152
26079047,Wanting to live in a supportive community and care for those around me is different than having to interact with strangers for superficial purposes usually supporting capitalistic gains. Which is what most people who relate to the latter part of this tweet are referring to. https://t.co/cdQbKD7HK2,2022-11-19T03:13:27.000Z,en,['1593804618550890498'],{'place_id': '00f751614d8ce37b'},1593804618550890498
26079047,@BreRVA @sarvay The eyeballs are good luck! I’ve eaten them myself many times 🤗,2022-11-19T02:58:00.000Z,en,['1593800730477035520'],{'place_id': '00f751614d8ce37b'},1593800730477035520
26079047,@BreRVA @jackgoesforth 😂😂😂,2022-11-18T23:56:50.000Z,und,['1593755138270765056'],{'place_id': '00f751614d8ce37b'},1593755138270765056
26079047,@BreRVA She’s perfect. We love her so much. She just doesn’t get MY portion of dinner 😂😂😂,2022-11-18T23:54:21.000Z,en,['1593754516171751430'],{'place_id': '00f751614d8ce37b'},1593754516171751430
26079047,@judgelanceito_ I’m angry ALL THE TIME so I get it,2022-11-18T23:50:37.000Z,en,['1593753574017994752'],{'place_id': '00f751614d8ce37b'},1593753574017994752
26079047,"@judgelanceito_ This is more a criticism of here, and not a criticism of your criticism of there. Inception!",2022-11-18T23:48:06.000Z,en,['1593752940933783554'],{'place_id': '00f751614d8ce37b'},1593752940933783554
26079047,"@judgelanceito_ We looked at stopping in Qatar on the way back from Thailand in 2020. Never got to take that honeymoon, but I guess the point is that every country is typically good (or bearable) for the affluent. Many people in this country can beat their wife without consequence too…",2022-11-18T23:47:11.000Z,en,['1593752710154797058'],{'place_id': '00f751614d8ce37b'},1593752710154797058
26079047,@BossRVA I refuse to believe Twitter can’t be rebuilt in a similar format. I would pay for it as long as it doesn’t belong to a douche ass billionaire,2022-11-18T23:44:19.000Z,en,['1593751988667310080'],{'place_id': '00f751614d8ce37b'},1593751988667310080
26079047,A whole fish always cooks down so much and someone in this house is unhappy I wouldn’t let her eat the bones after her meager portions https://t.co/ajT7HBqDxd,2022-11-18T23:42:03.000Z,en,['1593751418636324864'],{'place_id': '00f751614d8ce37b'},1593751418636324864
26079047,"@emilyionnairev2 If anyone thinks the problem is TSwift and not the giant monopoly that is the Ticketmaster/livenation merger, they’re either an idiot or a capitalistic lackey. Neither scenario is promising",2022-11-18T22:48:23.000Z,en,['1593737914827030528'],{'place_id': '00f751614d8ce37b'},1593737914827030528
26079047,@alixbryan Okay Virginia is a little better but totally agree with you!,2022-11-18T13:44:53.000Z,en,['1593601138854608898'],{'place_id': '00f751614d8ce37b'},1593601138854608898
26079047,@sntacks Are we sure they wouldn’t like this though?,2022-11-18T00:58:06.000Z,en,['1593408170466181120'],{'place_id': '00f751614d8ce37b'},1593408170466181120
26079047,"@sntacks Last year I bought really good mittens (can still hold my brakes easily) and tested out each of my coats. Also have a nice neck gator that’s perfect for sun-30. If you have a designated cold weather riding set-up, it’s really fun and you stay warm!",2022-11-18T00:56:35.000Z,en,['1593407787664642048'],{'place_id': '00f751614d8ce37b'},1593407787664642048
26079047,@TheMasseyPrenup What does he enjoy? The kitschy alcohol stuff is cringe even for people who do drink.,2022-11-18T00:02:08.000Z,en,['1593394086656049168'],{'place_id': '00f751614d8ce37b'},1593394086656049168
26079047,@alixbryan I cannot do anything without a typo 😔,2022-11-17T22:51:26.000Z,en,['1593376292820377601'],{'place_id': '00f751614d8ce37b'},1593376292820377601
26079047,"@alixbryan How do you feel about University of Virginia [insert abbrev]? And then using that throughout article. U. Va., thought correct, would majorly throw me off.",2022-11-17T22:50:51.000Z,en,['1593376147848429568'],,1593376147848429568
26079047,"Pray for @jackgoesforth who is walking around the entire house with his outside shoes on after I just mopped the floor.

He’s got not 1 but 2 pairs of slippers by the front door. Yet he chooses violence.",2022-11-17T18:26:20.000Z,en,['1593309578497822721'],{'place_id': '00f751614d8ce37b'},1593309578497822721
26079047,"@SusanMBland It was much needed after a total of about 24 hours the past 4 nights (I’m usually an 8-9 hour a night gal, so I was feeling very run down!)",2022-11-16T19:04:22.000Z,en,['1592956762537492480'],{'place_id': '00f751614d8ce37b'},1592956762537492480
26079047,"I don’t know who needs to hear this, but if you work in corporate America and are trying to stack non urgent calls next week, you should stop immediately and spend that time getting a life instead.",2022-11-16T16:51:31.000Z,en,['1592923328532348928'],{'place_id': '00f751614d8ce37b'},1592923328532348928
26079047,@judgelanceito_ I have a small stash of trazedone I keep for nights where i know if I don’t get a LOT of sleep my body and mind are going to shut down soon. Unhelpful as it’s not available OTC!,2022-11-16T13:49:52.000Z,en,['1592877617010872320'],{'place_id': '00f751614d8ce37b'},1592877617010872320
26079047,@kristinMWJ Oooh good to know! Gotta run errands shortly so I’ll pick some up. Thank you!,2022-11-16T12:44:47.000Z,en,['1592861237909782528'],{'place_id': '00f751614d8ce37b'},1592861237909782528
26079047,My entire body is low key itchy and I have no idea what I came in contact with yesterday but please let this OTC Claritin help because I don’t have time for a Benadryl day.,2022-11-16T12:42:08.000Z,en,['1592860571556540417'],{'place_id': '00f751614d8ce37b'},1592860571556540417
26079047,"Took a nice little sleeping pill last night and knocked myself tf out from 7pm to 7am. It was lovely,",2022-11-16T12:05:33.000Z,en,['1592851364908249088'],{'place_id': '00f751614d8ce37b'},1592851364908249088
26079047,"RT @ScottSeiss: “When I was your age, I already owned a house” https://t.co/1TUzTezLvr",2022-11-16T08:55:04.000Z,en,['1592803425208905728'],,1592803425208905728
26079047,@EmilyKavanaugh5 @bozatwork Was going to ask the same. National turkey shortage! Expect higher prices on top of limited selection.,2022-11-15T22:51:36.000Z,en,['1592651558554308608'],{'place_id': '00f751614d8ce37b'},1592651558554308608
26079047,"@sntacks @RVAbikedad It feels shallow like I logically know by placement that it should protect my noggin if I fall, but I constantly check it because it doesn’t FEEL like it will protect me unless I have it on so tight I can barely swallow my own spit",2022-11-14T22:00:41.000Z,en,['1592276359484944385'],{'place_id': 'b004be67b9fd6d8f'},1592276359484944385
26079047,@sntacks @RVAbikedad I have a helmet like that and hate the way it fits. (Not a helpful comment) The ventilation is nice tho!,2022-11-14T21:58:32.000Z,en,['1592275817807347712'],{'place_id': 'b004be67b9fd6d8f'},1592275817807347712
26079047,@Almerpwns Yes! Perfect description! I’m always like “have I seen this one before??” 😂,2022-11-14T08:33:59.000Z,en,['1592073343372361729'],{'place_id': 'b004be67b9fd6d8f'},1592073343372361729
26079047,I love this. Little else can provide the comfort that a good hug can. https://t.co/YbGuUZsbwH,2022-11-14T00:39:27.000Z,en,['1591953923509977089'],{'place_id': 'b004be67b9fd6d8f'},1591953923509977089
26079047,"If I’m traveling for work and don’t have dinner obligations, the chances I am eating sushi delivery in bed while watching Law &amp; Order or Guy’s Grocery Games are very, very high. https://t.co/Ha2zW1eY7n",2022-11-14T00:10:58.000Z,en,['1591946755670777864'],{'place_id': 'b004be67b9fd6d8f'},1591946755670777864
26079047,"Went down a 70s rabbit hole this evening and can we talk about the utter SERVING? Donna Summer, The Pointer Sisters, Betty Wright, Diana Ross. Legends. https://t.co/hJo6YgWRCn",2022-11-13T00:12:37.000Z,en,['1591584782550716417'],{'place_id': '00f751614d8ce37b'},1591584782550716417
26079047,Very concerned about our delivery driver tbh https://t.co/vZgzt5ADw7,2022-11-12T23:16:18.000Z,en,['1591570611888848903'],{'place_id': '00f751614d8ce37b'},1591570611888848903
26079047,@FromRvaToLA @kristinMWJ CLEARLY,2022-11-12T15:49:17.000Z,en,['1591458115425566720'],{'place_id': '00f751614d8ce37b'},1591458115425566720
26079047,@Laurie_Lei I think like entertainment not actual childcare!,2022-11-12T02:42:46.000Z,en,['1591260182499115008'],{'place_id': '00f751614d8ce37b'},1591260182499115008
26079047,Can someone explain to me why @jackgoesforth can’t figure out where our blender lives after 7 1/2 years in the same house but can remember I wore the same outfit as last year to the event we’re attending tonight?,2022-11-11T22:21:39.000Z,en,['1591194470611288065'],{'place_id': '00f751614d8ce37b'},1591194470611288065
26079047,RT @kloogans: enough is enough. every 10 likes i'll make his face smaller https://t.co/Sts5wPHAKG,2022-11-11T21:42:13.000Z,en,['1591184545285812225'],,1591184545285812225
26079047,@frost_behemoth Yes! I’ll never forget when I still lived in dallas and we had out of state clients from California in town and there were 3 tornadoes close by the restaurant where we took them for dinner. They were terrified and we were standing outside going “y’all gotta come see this sky!” 😂,2022-11-11T21:31:57.000Z,en,['1591181962127233024'],{'place_id': '00f751614d8ce37b'},1591181962127233024
26079047,"As a childless early bird who loves kids, perhaps I will get rich by opening Aunt Coco’s Kid Emporium. We open 7-10am: breakfast will be served, we will sing songs and play some games, parents can drop off or hide in my patio garden to drink coffee, then y’all go home. I like it. https://t.co/x4Lw4MrOia",2022-11-11T21:27:39.000Z,en,['1591180883297730561'],{'place_id': '00f751614d8ce37b'},1591180883297730561
26079047,@heyart @Michelada_25 RIP chele’s Chianti,2022-11-11T21:18:23.000Z,it,['1591178551050452993'],{'place_id': '00f751614d8ce37b'},1591178551050452993
26079047,"I’m glad my Richmond friends take tornados seriously. As a Texan, I’ll go into the basement when the sky turns green and the radar says it’s coming 😂",2022-11-11T21:14:29.000Z,en,['1591177565837750272'],{'place_id': '00f751614d8ce37b'},1591177565837750272
26079047,Me with six feet under and sopranos last year 😂 https://t.co/KRvqLwvfea,2022-11-11T21:11:27.000Z,en,['1591176805796311040'],{'place_id': '00f751614d8ce37b'},1591176805796311040
26079047,"@jeremyzorek Trains are also a fantastic way to keep more vehicles off major thoroughfares and the investment is often less expensive than continuous highway expansion, which is not a long-term traffic solution anyway. Trains are.",2022-11-11T19:39:57.000Z,en,['1591153777738125312'],{'place_id': '00f751614d8ce37b'},1591153777738125312
26079047,@Michelada_25 Coppola’s during a thunderstorm is a 💯 vibe,2022-11-11T19:10:57.000Z,en,['1591146479431081984'],{'place_id': '00f751614d8ce37b'},1591146479431081984
26079047,"@kujo1017 @sntacks I think maybe he is a self declared mayor and not the *actual* mayor, which is somehow worse 😂",2022-11-11T19:00:31.000Z,en,['1591143855805849601'],{'place_id': '00f751614d8ce37b'},1591143855805849601
26079047,@BossRVA @AnnsCan2020 @AnnCant2020 This is #ANNarchy💥 💥 💥,2022-11-11T18:08:57.000Z,en,['1591130876213334016'],{'place_id': '00f751614d8ce37b'},1591130876213334016
26079047,@sntacks @kujo1017 Turn sideways and shuffle on through! #stayengaged with that wall! 💥 💥 💥,2022-11-11T18:05:53.000Z,en,['1591130106579537921'],{'place_id': '00f751614d8ce37b'},1591130106579537921
26079047,"@sntacks @kujo1017 And in what world is this enough room to “walk by without going in the street”?? 

My dude, no. https://t.co/00pQcT2DYw",2022-11-11T18:00:07.000Z,en,['1591128652888313857'],{'place_id': '00f751614d8ce37b'},1591128652888313857
26079047,@bardaddy_ Are you working later? @jackgoesforth and I will come give you car repair money,2022-11-11T17:56:02.000Z,en,['1591127627011883008'],{'place_id': '00f751614d8ce37b'},1591127627011883008
26079047,"Lots of “y’all” recommendations in the replies, and while I (Texan) agree it works, y’all is not a term that most people can adopt/make sound natural later in life. A lot of the solutions are great in writing and come out clunky with actual speech. But we’ll get there eventually! https://t.co/Np1CaLWm2E",2022-11-11T02:10:11.000Z,en,['1590889596824752128'],{'place_id': '00f751614d8ce37b'},1590889596824752128
26079047,A thing that drives me bananas is people making up stupid nicknames for politicians because they hate them. You can make your point without acting like you’re 12. And I’m talking about the left doing it to the right in this instance.,2022-11-11T02:03:29.000Z,en,['1590887908474355713'],{'place_id': '00f751614d8ce37b'},1590887908474355713
26079047,@sntacks @cafedarkness The chances I ruin the holidays are high 😂,2022-11-11T01:19:06.000Z,en,['1590876740540309506'],{'place_id': '00f751614d8ce37b'},1590876740540309506
26079047,"@AnnCant2020 @inthesamedevice Ann, can you explain your bootlicking policies? I know you don’t know what a Karen is, but would you say you have Karen-like tendencies?",2022-11-11T01:13:16.000Z,en,['1590875273729294336'],{'place_id': '00f751614d8ce37b'},1590875273729294336
26079047,@sntacks @BossRVA 💥 💥 💥 park your car up on the sidewalk and be a Karen if anyone tells you otherwise 💥 💥 💥,2022-11-11T01:11:57.000Z,en,['1590874938579488771'],{'place_id': '00f751614d8ce37b'},1590874938579488771
26079047,@sntacks @BossRVA Don’t let anyone tell you that you can’t #stayengaged after 7pm!,2022-11-11T01:10:43.000Z,en,['1590874631308972032'],{'place_id': '00f751614d8ce37b'},1590874631308972032
26079047,@cafedarkness @sntacks Can’t wait to have an aneurysm from relatives pretending they never supported the guy tho!,2022-11-11T00:57:45.000Z,en,['1590871365762314242'],{'place_id': '00f751614d8ce37b'},1590871365762314242
26079047,@AnnCant2020 @inthesamedevice Lmaoooo I was about to go off 😂😂😂,2022-11-10T23:57:07.000Z,en,['1590856109417713664'],{'place_id': '2c98dd736bb2e02f'},1590856109417713664
26079047,Trying to mentally psyche myself up to go work the Richmond marathon expo in an hour but I mostly just want to crawl in a hole and die instead. I cannot wait for next weekend. No body better even look at me. I am so drained from constantly being around people.,2022-11-10T19:16:42.000Z,en,['1590785538453573632'],{'place_id': '00f751614d8ce37b'},1590785538453573632
26079047,@jackgoesforth I can when there was nothing wrong with the road in the first place! If they were putting in protected bike lanes I would happily deal 😎,2022-11-10T17:57:06.000Z,en,['1590765505845264385'],{'place_id': '00f751614d8ce37b'},1590765505845264385
26079047,My entire house is shaking from the work being done on Main street. Make it stop!,2022-11-10T16:38:17.000Z,en,['1590745671413694465'],{'place_id': '00f751614d8ce37b'},1590745671413694465
26079047,@LCorkle MetLife. She’s going to run a pre-authorization and see what it will cost out of network.,2022-11-09T12:54:06.000Z,en,['1590326868254728194'],{'place_id': '00f751614d8ce37b'},1590326868254728194
26079047,Wtf of course. https://t.co/kspsGOG4nn,2022-11-09T01:37:28.000Z,en,['1590156588144152576'],{'place_id': '00f751614d8ce37b'},1590156588144152576
26079047,@HeyItsHigbe I’m refusing to watch the news because it just makes me sad and anxious so idk but that’s typically the case her when they report that,2022-11-09T01:04:36.000Z,en,['1590148315907526657'],{'place_id': '00f751614d8ce37b'},1590148315907526657
26079047,@cafedarkness I have no idea and I hope I’m wrong but there was a big dumpster full of gray gravelly looking stuff and two bulldozers just like tossing it in. At first I throughly they were just working on the road down there but the water was two toned and they were going back and forth,2022-11-09T01:01:57.000Z,en,['1590147650107891712'],{'place_id': '00f751614d8ce37b'},1590147650107891712
26079047,"@cafedarkness It was fine before so I don’t get it (like 47 other streets could use it tho!!) and I’m pretty sure they’re dumping the broken up street into the lake at Byrd park, judging by activity I watched this morning 🫠",2022-11-09T00:50:15.000Z,en,['1590144704032952320'],{'place_id': '00f751614d8ce37b'},1590144704032952320
26079047,@HeyItsHigbe I don’t think this takes into account early voting.,2022-11-09T00:48:17.000Z,en,['1590144207574142976'],{'place_id': '00f751614d8ce37b'},1590144207574142976
26079047,@bozatwork (I forgot it was open enrollment time and that this was an option),2022-11-08T20:39:55.000Z,en,['1590081705955987456'],{'place_id': '00f751614d8ce37b'},1590081705955987456
26079047,@bozatwork Thank you! Jack is currently in open enrollment so I think we may try to just switch providers but will keep this in mind if we have to look!,2022-11-08T20:38:39.000Z,en,['1590081386580692993'],{'place_id': '00f751614d8ce37b'},1590081386580692993
26079047,Was supposed to get my teeth cleaned thursday but it turns out the only dentist I have ever gone to in Richmond doesn't take my new dental insurance. I am so tired of navigating the US health system. I'm sure once i find an in network provider the wait won't be short either.,2022-11-08T20:24:50.000Z,en,['1590077911075524609'],,1590077911075524609
26079047,"I love voting at John B Cary. Whole process took 20 minutes, including the 1 mile walk from home.",2022-11-08T16:34:50.000Z,en,['1590020028757594112'],{'place_id': '00f751614d8ce37b'},1590020028757594112
26079047,"I have been methodically scrubbing every crevice of our home the past few weeks for Fall cleaning and think I am finally done besides blinds &amp; fans, which will require their own day. It’ll need it again in a few months but the deep, deep clean is so satisfying once it’s done.",2022-11-08T16:06:52.000Z,en,['1590012988416987136'],{'place_id': '00f751614d8ce37b'},1590012988416987136
26079047,@Michelada_25 @bettinamak This is gonna get me til the end of time,2022-11-08T01:46:00.000Z,en,['1589796345371508736'],{'place_id': '00f751614d8ce37b'},1589796345371508736
26079047,@Michelada_25 @bettinamak Maybe a lil BORTHDAY treat/experiment for my WHIFE,2022-11-08T01:41:37.000Z,en,['1589795241108058112'],{'place_id': '00f751614d8ce37b'},1589795241108058112
26079047,@bettinamak @Michelada_25 HMMMMMM,2022-11-08T01:29:20.000Z,und,['1589792152087072768'],{'place_id': '00f751614d8ce37b'},1589792152087072768
26079047,@rretsukoo @sabrinaamorenoo The potholes on Floyd are getting 😵‍💫,2022-11-08T01:28:41.000Z,en,['1589791988328853505'],{'place_id': '00f751614d8ce37b'},1589791988328853505
26079047,Can y’all believe it’s been 6 years since that buffoon got elected? I never thought I would spend so much time actively hating someone.,2022-11-08T01:21:45.000Z,en,['1589790243791986689'],{'place_id': '00f751614d8ce37b'},1589790243791986689
26079047,The God Forbid documentary on Hulu turns into a 2016 Trump documentary which I suppose should not surprise me but NO THANKS. Turned it off and am going with Don’t Worry Darling instead. I did all the things today and reading just is not on the wind down list for this evening.,2022-11-08T00:10:27.000Z,en,['1589772301293481984'],{'place_id': '00f751614d8ce37b'},1589772301293481984
26079047,@sntacks The random scrubbing of baseboards feels like it is never done. I also refuse to ever have carpet on staircases because I clean our stairs every week and they are ABSOLUTELY DISGUSTING. I don’t understand how they get so much worse than the rest of the floors 🤢,2022-11-07T23:12:10.000Z,en,['1589757631836872706'],{'place_id': '00f751614d8ce37b'},1589757631836872706
26079047,"@jtrebach Dear Josh, I have been working through all the things I need for my life.",2022-11-07T22:59:49.000Z,en,['1589754526541971456'],{'place_id': '00f751614d8ce37b'},1589754526541971456
