edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595141841137332224'],1417842142882435078,fr,RT @Burgrid16: Pierre Gasly l'aurait mis,1595141841137332224,2022-11-22T19:47:05.000Z
['1595139140580147200'],1417842142882435078,und,"RT @OffTrack_FR: La F1. 

#FRAAUS https://t.co/GhKxXs0AHx",1595139140580147200,2022-11-22T19:36:22.000Z
['1595134371102875649'],1417842142882435078,en,"RT @VictorMartinsFR: New page starts tomorrow 💭
It's one more step closer to my dream as I will drive in Formula 2, with @ARTGP , for the n…",1595134371102875649,2022-11-22T19:17:24.000Z
['1595134330434527232'],1417842142882435078,en,"RT @F1: A hidden message from @AstonMartinF1 to Seb 🤩💌

#AbuDhabiGP #F1 https://t.co/R5tqNQaYYM",1595134330434527232,2022-11-22T19:17:15.000Z
['1595115636690423808'],1417842142882435078,en,"RT @AlpineF1Team: Pierre's first day 💙

#Alpine https://t.co/UNSBYefcYG",1595115636690423808,2022-11-22T18:02:58.000Z
['1595109657051549696'],1417842142882435078,fr,"RT @OffTrack_FR: 🔴 Victor Martins et Théo Pourchaire feront les #F2Testing d'après-saison avec @ARTGP ! 🇫🇷

Après une journée d'essais avec…",1595109657051549696,2022-11-22T17:39:12.000Z
['1595109597395980288'],1417842142882435078,fr,"RT @AuRupteur: Pierre Gasly dans l'A522, ça, c'est fait. ✅ https://t.co/LTAy4L7Vxx",1595109597395980288,2022-11-22T17:38:58.000Z
['1595100157779009542'],1417842142882435078,en,"RT @AlpineF1Team: Having a chat with Pierre after his first day in the A522 💙

#Alpine https://t.co/DLVrmzIB8c",1595100157779009542,2022-11-22T17:01:27.000Z
['1595092518856704001'],1417842142882435078,fr,"RT @OffTrack_FR: 🔴 Pierre Gasly ""très heureux"" de sa 1ère journée avec Alpine et ""agréablement surpris"" par le niveau de l'A522 ! 💪

💬 ""J'a…",1595092518856704001,2022-11-22T16:31:06.000Z
['1595065770710630401'],1417842142882435078,en,RT @pierregaslayy: lord have mercy https://t.co/98oGD7vB0r,1595065770710630401,2022-11-22T14:44:49.000Z
['1595065745637249024'],1417842142882435078,en,RT @honey_ricc: the way he holds her?? her hand in his pocket?? oh my god https://t.co/dbwjzqMzc3,1595065745637249024,2022-11-22T14:44:43.000Z
['1595065712925675525'],1417842142882435078,fr,"RT @Secteur_F1: 🚨 Le Grand Prix de Chine 2023 devrait être une nouvelle fois annulé en raison de la politique anti-Covid mise en place.

Ce…",1595065712925675525,2022-11-22T14:44:35.000Z
['1595065697142542341'],1417842142882435078,en,RT @Iercsainz: HELP CHARLES ALSO HAS A BEREAL https://t.co/jHUmFMBRvl,1595065697142542341,2022-11-22T14:44:31.000Z
['1595056691061612545'],1417842142882435078,fr,Je retiens aussi Gasly 4ème 👀👀 https://t.co/H5THdOH2oY,1595056691061612545,2022-11-22T14:08:44.000Z
['1595056512615022594'],1417842142882435078,fr,@mariamagistrali Réponse 3 : extrêmement beaucoup,1595056512615022594,2022-11-22T14:08:01.000Z
['1595051281105788928'],1417842142882435078,en,RT @leclercgasIy: pierre in the alpine is gonna be such a menace like the man set the 5th fastest time driving in it for the first time wai…,1595051281105788928,2022-11-22T13:47:14.000Z
['1595049693565931526'],1417842142882435078,en,RT @leclercgasIy: if i speak… https://t.co/O0gVAIi3Nk,1595049693565931526,2022-11-22T13:40:56.000Z
['1595049654554857472'],1417842142882435078,en,"RT @lecgasly: ""never forget me"" - yuki https://t.co/r0vNqcKmFP",1595049654554857472,2022-11-22T13:40:46.000Z
['1595048019631685634'],1417842142882435078,und,RT @sebvettelnews: 🤗🤗🤗😄 https://t.co/2OmXAUWzLz,1595048019631685634,2022-11-22T13:34:17.000Z
['1595047786332012548'],1417842142882435078,en,"RT @AlphaTauriF1: ""never forget me"" 😂 

@yukitsunoda07 @PierreGASLY https://t.co/iVrQQIs7Ts",1595047786332012548,2022-11-22T13:33:21.000Z
['1595046341570400256'],1417842142882435078,tl,@mariamagistrali Bababababaaaaaaa incroyable,1595046341570400256,2022-11-22T13:27:37.000Z
['1595045994726653958'],1417842142882435078,fr,@mariamagistrali Je veux voir ca 👀,1595045994726653958,2022-11-22T13:26:14.000Z
['1595041774388793345'],1417842142882435078,fr,"RT @OffTrack_FR: 📸 Vous prendrez bien un peu de Pierre Gasly chez Alpine au déjeuner ? 🇫🇷

(📷 @AlpineF1Team)

#F1 #F1Testing https://t.co/h…",1595041774388793345,2022-11-22T13:09:28.000Z
['1595037383204175872'],1417842142882435078,fr,"RT @OffTrack_FR: 📸 Nyck de Vries dans l'AT03 d'AlphaTauri dans ces #F1Testing !

Le Néerlandais roule avec le numéro 41.

(📷 @Motorsport /…",1595037383204175872,2022-11-22T12:52:01.000Z
['1594954384777285632'],1417842142882435078,fr,"RT @AuRupteur: Ah oui d’accord… contrats et cie, quand vous nous tenez… https://t.co/a7WY4C1ckZ",1594954384777285632,2022-11-22T07:22:12.000Z
['1594954294691864576'],1417842142882435078,fr,"RT @AuRupteur: 🧪 Pour ce qui est des pilotes engagés lors de ce #F1Test à Abu Dhabi, nous avons :
RB - Verstappen
Ferrari - Sainz / Leclerc…",1594954294691864576,2022-11-22T07:21:51.000Z
['1594954235376193545'],1417842142882435078,fr,"RT @OffTrack_FR: 🚨 Début des #F1Testing d'après-saison avec les Tests Pirelli et les Tests de jeunes pilotes à Abu Dhabi !

Les premiers pa…",1594954235376193545,2022-11-22T07:21:37.000Z
['1594954134192820226'],1417842142882435078,en,"RT @AlphaTauriF1: last day of official action for 2022 ✌️ 

@yukitsunoda07 heads out for the @pirellisport tyre test 👊 https://t.co/XVBRlL7…",1594954134192820226,2022-11-22T07:21:13.000Z
['1594954105302253568'],1417842142882435078,en,RT @AlpineF1Team: First lap as an Alpine driver for @PierreGASLY! 👋 https://t.co/NjD7IzD5pL,1594954105302253568,2022-11-22T07:21:06.000Z
['1594954005775634435'],1417842142882435078,fr,"RT @OffTrack_FR: 📽️ Les dernières minutes de Sebastian Vettel au volant d'une #F1 et ses remerciements à Aston Martin... 🥹

""Merci pour ces…",1594954005775634435,2022-11-22T07:20:42.000Z
['1594953961399877632'],1417842142882435078,fr,"RT @OffTrack_FR: 📽️ Pierre Gasly sort des stands pour la première fois en tant que pilote Alpine ! 💙

#F1 #F1Testing 

https://t.co/LsZRcIo…",1594953961399877632,2022-11-22T07:20:31.000Z
['1594786003008774144'],1417842142882435078,en,"RT @ScuderiaFerrari: Sebchal ❤️

#essereFerrari 🔴 https://t.co/q0KhGF1sWF",1594786003008774144,2022-11-21T20:13:07.000Z
['1594785650649272341'],1417842142882435078,en,RT @LewisHamilton: We stand together. https://t.co/F3hKZwVLyN,1594785650649272341,2022-11-21T20:11:43.000Z
['1594785574929502223'],1417842142882435078,fr,"RT @Burgrid16: J'espère que vous avez aimé les photos de la soirée de Vettel ,c'est les dernières nouvelles que vous aurez de lui pendant l…",1594785574929502223,2022-11-21T20:11:25.000Z
['1594753889470922788'],1417842142882435078,en,"RT @AstonMartinF1: Legends leave a mark.

Sebastian Vettel has built a legacy that redefines what it means to be a true Champion.

#DankeSe…",1594753889470922788,2022-11-21T18:05:31.000Z
['1594678405139677186'],1417842142882435078,fr,"RT @OffTrack_FR: 📸 Les nouvelles histoires commencent ! 👀

Pierre Gasly dans le garage Alpine dès ce matin pour préparer les essais d'après…",1594678405139677186,2022-11-21T13:05:34.000Z
['1594678371157696514'],1417842142882435078,en,"RT @F1HLM: More photos of Pierre Gasly's new Alpine helmet design
🎨 Adrien Paviot / BS Designs

#gas10 #gasly #pg10 #alpine #AbuDhabiGP #F1…",1594678371157696514,2022-11-21T13:05:26.000Z
['1594668160275435521'],1417842142882435078,fr,RT @Julien_FEBREAU: En 2023 sur @canalplus... https://t.co/lhOqztK0S1,1594668160275435521,2022-11-21T12:24:51.000Z
['1594665218990292993'],1417842142882435078,en,"RT @AlphaTauriF1: we've put some hi-res snaps on our website from the weekend for you all to enjoy 👌

check 'em out here! 👉 https://t.co/ld…",1594665218990292993,2022-11-21T12:13:10.000Z
['1594634697090400258'],1417842142882435078,fr,RT @AuRupteur: 🇫🇷 Pierre Gasly : moulage de baquet bleu blanc rouge. https://t.co/4djxgbi04G,1594634697090400258,2022-11-21T10:11:53.000Z
['1594634531809955840'],1417842142882435078,en,RT @AlphaTauriF1: one final message from the boys 🥲 https://t.co/BqKDaaJ40r,1594634531809955840,2022-11-21T10:11:13.000Z
['1594634524138274816'],1417842142882435078,fr,"RT @CanalplusF1: ""La plus belle grille de départ de l'histoire"", et c'est @Julien_FEBREAU qui le dit 😌🚥

Le replay de notre Watch Party spé…",1594634524138274816,2022-11-21T10:11:12.000Z
['1594634434275311619'],1417842142882435078,en,"RT @AlpineF1Team: Getting acquainted with the #A522. Seat fit ✔️

#F1Testing #Gasly https://t.co/EcjQPj24JP",1594634434275311619,2022-11-21T10:10:50.000Z
['1594634155517972484'],1417842142882435078,fr,RT @AuRupteur: Le Pierrot en Alpine ! https://t.co/TxuExTaAM4,1594634155517972484,2022-11-21T10:09:44.000Z
['1594634113826578433'],1417842142882435078,fr,"RT @Julien_FEBREAU: La saison #F1 2023 commence NOOOW !!

Les 1ers instants de @PierreGASLY chez @AlpineF1Team face aux caméras de @canalpl…",1594634113826578433,2022-11-21T10:09:34.000Z
['1594631133467123715'],1417842142882435078,en,"RT @AlpineF1Team: Moving in day. Hello, @PierreGASLY 👋

#F1Testing #Gasly https://t.co/rq8wacQPoN",1594631133467123715,2022-11-21T09:57:43.000Z
['1594631107068272640'],1417842142882435078,fr,"RT @Secteur_F1: Moulage de baquet pour Pierre Gasly chez Alpine 💙🇫🇷

🎥 @AlpineF1Team 

#F1 #F1Testing 🇦🇪 https://t.co/Jz37Sa0gwX",1594631107068272640,2022-11-21T09:57:37.000Z
['1594599737361334272'],1417842142882435078,fr,"RT @FranceScuderia: C’EST FAIT ! 

VICE CHAMPION DU MONDE 

P2 au constructeur, P2 au championnat pilote 

VAIIIIII",1594599737361334272,2022-11-21T07:52:58.000Z
['1594599642313932800'],1417842142882435078,en,@pierregaslayy they are so pure 🥺,1594599642313932800,2022-11-21T07:52:35.000Z
['1594599565269012480'],1417842142882435078,en,RT @pierregaslayy: i am a child of a divorce 👍 https://t.co/FY4t1rjgAJ,1594599565269012480,2022-11-21T07:52:17.000Z
['1594599462068015105'],1417842142882435078,en,"RT @Willseh14: “He did exactly the same last year with Verstappen”

say it louder sainz 😭😭",1594599462068015105,2022-11-21T07:51:52.000Z
['1594598994252005376'],1417842142882435078,en,"RT @nnicolef1: they really said it’s our last race too!!!!!! fuck it we should do donuts as well!!!!!
 https://t.co/a2aROUi8Wi",1594598994252005376,2022-11-21T07:50:01.000Z
['1594598926233083905'],1417842142882435078,en,RT @leclercgasIy: there’s so boyfriend coded like they’re my boyfriends https://t.co/f9TjQ8rcX4,1594598926233083905,2022-11-21T07:49:44.000Z
['1594598759182340096'],1417842142882435078,fr,"RT @Secteur_F1: 1️⃣0️⃣4️⃣ jours à attendre avant le prochain Grand Prix de Formule 1 🥲

#F1 #BahrainGP 🇧🇭 https://t.co/9eyKUNmq7G",1594598759182340096,2022-11-21T07:49:05.000Z
['1594598712818520064'],1417842142882435078,en,"RT @Seb5meister: The Seb crew💚
Can’t say how grateful I am to have met these legends 
I will always be greatful for Seb, Britta, Antti and…",1594598712818520064,2022-11-21T07:48:54.000Z
['1594598636255584256'],1417842142882435078,en,"RT @Motorsport: One last look at the paddock as an F1 driver…

📸 x @Seb5meister 

#F1 #DankeSeb #AbuDhabiGP #Autosport https://t.co/VTIc9vH…",1594598636255584256,2022-11-21T07:48:35.000Z
['1594446816837246976'],1417842142882435078,fr,"RT @AuRupteur: « Mais surtout, pas de donuts ! » https://t.co/HepjAfZX8U",1594446816837246976,2022-11-20T21:45:19.000Z
['1594428658298621952'],1417842142882435078,en,"RT @joshkruseF1: from your first race with us till your last ✌️ 

“good” luck next year @PierreGASLY 😏 https://t.co/SsbG9FUTol",1594428658298621952,2022-11-20T20:33:09.000Z
['1594428600350314497'],1417842142882435078,en,RT @Vetteleclerc: CHARLES DID SEB'S SIGNATURE FINGER GESTURE ON THE PODIUM 😭 https://t.co/yl576A8aA4,1594428600350314497,2022-11-20T20:32:56.000Z
['1594428573154430976'],1417842142882435078,en,"RT @VETTELMSC47: Not mick just trying to do donuts and Haas telling him to stop lmfao can they let him breathe
 https://t.co/WYYwIzvIon",1594428573154430976,2022-11-20T20:32:49.000Z
['1594428364386869256'],1417842142882435078,en,RT @jenhunt_: Looo at all the people from the motor home to the garage. He’s so loved and so damn deserved https://t.co/b9l5kK00yX,1594428364386869256,2022-11-20T20:31:59.000Z
['1594428335584862208'],1417842142882435078,en,"RT @MattyWTF1: I can’t believe the F1 season is over 

What now",1594428335584862208,2022-11-20T20:31:52.000Z
['1594428135596265473'],1417842142882435078,en,"RT @McLarenF1: Today we say farewell to our friend, @DanielRicciardo. Thank you for the memories, Daniel. 🧡 https://t.co/r7xZ1o5yEI",1594428135596265473,2022-11-20T20:31:05.000Z
['1594428018449174529'],1417842142882435078,fr,"RT @Secteur_F1: Pérez gêné par Gasly qui aide indirectement Leclerc.

Le Mexicain pas satisfait 🤌

#F1 #AbuDhabiGP 🇦🇪 https://t.co/rzDTr76y…",1594428018449174529,2022-11-20T20:30:37.000Z
['1594427856167194624'],1417842142882435078,fr,"RT @Megane_F1: Gasly qui donne un coup de pousse à Leclerc . 

Je veux un ami comme ça dans ma vie 

#F1 #AbuDhabiGP",1594427856167194624,2022-11-20T20:29:58.000Z
['1594427827671240705'],1417842142882435078,en,RT @nnicolef1: SEB STOLE DANIEL’S CAMERA AND STARTED TAKING PICTURES OF HIM https://t.co/FU5qKLSZzK,1594427827671240705,2022-11-20T20:29:51.000Z
['1594427693600473088'],1417842142882435078,en,RT @sunnysideseb: aston’s surprise for seb. he did a special thanks to britta and antti! https://t.co/KpdFFDeeTa,1594427693600473088,2022-11-20T20:29:19.000Z
['1594427602839953408'],1417842142882435078,en,"RT @F1ToRuleThemAll: Seb: “That’s a thing right, ‘George Russell is the type of guy…’” 😭",1594427602839953408,2022-11-20T20:28:58.000Z
['1594426242849185793'],1417842142882435078,en,RT @bIackfireproofs: we couldn't get a picture of them together the whole season and now we have three in just a weekend 😭 https://t.co/Dst…,1594426242849185793,2022-11-20T20:23:33.000Z
['1594425469386252289'],1417842142882435078,en,RT @nnicolef1: Seb was struggling to end his live 😭 https://t.co/wcuUuKoMjr,1594425469386252289,2022-11-20T20:20:29.000Z
['1594419706496270337'],1417842142882435078,en,RT @AlphaTauriF1: pierre just gave franz his last AlphaTauri helmet 🥲 https://t.co/xjOndcrevN,1594419706496270337,2022-11-20T19:57:35.000Z
['1594419680651149312'],1417842142882435078,en,"RT @AlphaTauriF1: guys, just wanna say

we’ve got more karaoke coming your way 👀",1594419680651149312,2022-11-20T19:57:29.000Z
['1594419661566840833'],1417842142882435078,en,RT @MercedesAMGF1: A special delivery. 😆 On loan to @AlphaTauriF1 ‘till the end of the season! 😂 https://t.co/xgeCtDJkns,1594419661566840833,2022-11-20T19:57:24.000Z
['1594419645833879552'],1417842142882435078,en,RT @AlphaTauriF1: thanks for respecting the “handle with care” sign we sent over!,1594419645833879552,2022-11-20T19:57:21.000Z
['1594396716979351557'],1417842142882435078,en,RT @Charles_Leclerc: Alex’s happiness made my day. 🤍 https://t.co/XL2dBChH3q,1594396716979351557,2022-11-20T18:26:14.000Z
['1594396625698402304'],1417842142882435078,en,RT @jmkfine: you can love a driver and still admit when they’re wrong. i love charles but i acknowledge his flaws (none he’s perfect) and c…,1594396625698402304,2022-11-20T18:25:52.000Z
['1594396603233738753'],1417842142882435078,en,RT @formulamatt3316: This shot of Charles going way off-track will never not be funny to me https://t.co/81efeb4nUR,1594396603233738753,2022-11-20T18:25:47.000Z
['1594396576469876737'],1417842142882435078,en,"RT @ScuderiaFerrari: So so proud 🙌✨ @Charles_Leclerc 

#essereFerrari 🔴 #AbuDhabiGP https://t.co/A4TmotbZqi",1594396576469876737,2022-11-20T18:25:40.000Z
['1594396534942347264'],1417842142882435078,art,RT @Charles_Leclerc: ❤️❤️❤️,1594396534942347264,2022-11-20T18:25:31.000Z
['1594380321612771328'],1417842142882435078,en,"RT @ricciardopics: DANIEL DID DONUTS TOO 😭🥹
 https://t.co/M4pQGPUYJh",1594380321612771328,2022-11-20T17:21:05.000Z
['1594380269955555334'],1417842142882435078,und,@Megane_F1 ❤️❤️🫶🏼,1594380269955555334,2022-11-20T17:20:53.000Z
['1594380046982348801'],1417842142882435078,en,RT @McLarenF1: POV: You’re @DanielRicciardo on your in lap at the #AbuDhabiGP. 🧡 https://t.co/EszoHkej0U,1594380046982348801,2022-11-20T17:20:00.000Z
['1594375057647738884'],1417842142882435078,en,"RT @Charles_Leclerc: 2nd in the Driver and Team’s Championship. We did the best race possible and for that I’m happy. 
Thank you for all th…",1594375057647738884,2022-11-20T17:00:10.000Z
['1594373813680058369'],1417842142882435078,en,"RT @slagclaren: same place, 12 years apart🤍 https://t.co/RNRdqlnvGG",1594373813680058369,2022-11-20T16:55:13.000Z
['1594373753429192704'],1417842142882435078,en,RT @chilleclerc: charles took seb with him to the podium ☝🏻🥹♥️ https://t.co/TqYbWgHTQI,1594373753429192704,2022-11-20T16:54:59.000Z
['1594373675410927618'],1417842142882435078,en,"RT @chilleclerc: “There will probably come a point when no one will remember me. Nothing lasts forever.”  
                           -Seba…",1594373675410927618,2022-11-20T16:54:40.000Z
['1594372871584768000'],1417842142882435078,en,"RT @F1: #F1DriverOfTheDay

It could only be Seb 😍

#AbuDhabiGP @salesforce https://t.co/096vfVdDAa",1594372871584768000,2022-11-20T16:51:29.000Z
['1594372840802885634'],1417842142882435078,fr,"RT @MaximeOM13: 4 titres mondial ( 4e all time ) 
57 Pôle ( 4e all time )
53 Win ( 3e all time )
9 Win d'affiler ( un record )
122 podium…",1594372840802885634,2022-11-20T16:51:21.000Z
['1594372829591621639'],1417842142882435078,en,"RT @redbulletin: Farewell, friend https://t.co/OqDr8jpZwj",1594372829591621639,2022-11-20T16:51:19.000Z
['1594372772221882368'],1417842142882435078,fr,"RT @OffTrack_FR: 🔴 Sebastian Vettel, après avoir disputé son dernier GP, va désormais débuter sa ""nouvelle vie"" ! 🙏

💬 ""C'est fou de recevo…",1594372772221882368,2022-11-20T16:51:05.000Z
