lang,id,author_id,edit_history_tweet_ids,created_at,text
en,1594858172224782336,455137159,['1594858172224782336'],2022-11-22T00:59:53.000Z,@IerJoey @Fox72074152 @rwohan I have several friends and teammates who did exactly this. Came here for Uni and got a free education to dominate at a collegiate level. Bang on.
en,1594823779599126528,455137159,['1594823779599126528'],2022-11-21T22:43:14.000Z,@DragonflyJonez I'm drawing the line at a jean jacket. Gross.
en,1594819876748763160,455137159,['1594819876748763160'],2022-11-21T22:27:43.000Z,"@rwohan The United States has 330 million people. Holland has 18 million, and Wales has 4 million. You're trying to tell us the United States can't come up with 30 or so world class players because *checks notes* they all play other sports? Okie doke."
en,1594507552955502592,455137159,['1594507552955502592'],2022-11-21T01:46:39.000Z,"RT @GabeHoyer: I think the best part of yesterday’s action was all the Tennessee folks ripping Ohio State, Michigan, and TCU, right before…"
en,1594491768220835840,455137159,['1594491768220835840'],2022-11-21T00:43:56.000Z,@MrGo30 Like Davis' momma?
en,1594367737861742592,455137159,['1594367737861742592'],2022-11-20T16:31:05.000Z,"@WConine @SportsSturm It doesn't have to be an intentional pass. You can't have a deflection come off you and to someone offside and whoopsie, goal stands. Although, I'm skeptical it came off his head at all."
en,1594366165949849606,455137159,['1594366165949849606'],2022-11-20T16:24:50.000Z,@WConine @SportsSturm The guy who played the second ball was offside from the touch off the head of the Ecuadorian player. https://t.co/mxqTHog90Y
en,1594365990703431681,455137159,['1594365990703431681'],2022-11-20T16:24:08.000Z,@theryansanders @SportsSturm The second ball.
en,1594364646936305670,455137159,['1594364646936305670'],2022-11-20T16:18:48.000Z,"@SportsSturm The rule is there have to be two players between the goal line and player when the ball is played, where one is presumed to be the keeper. If the keeper is that far forward, there's only the one, meaning there were two in offside positions."
en,1594326548118736900,455137159,['1594326548118736900'],2022-11-20T13:47:24.000Z,Breakfast fritatta while watching F1. https://t.co/w6eHSQrUZs
en,1594163579355217920,455137159,['1594163579355217920'],2022-11-20T02:59:50.000Z,@brgridiron They counted the turds?
en,1594156068443426816,455137159,['1594156068443426816'],2022-11-20T02:29:59.000Z,@AriWasserman @DannyPhantom_02 @yoursistersass I think I've seen this kink on Reddit.
und,1594126145372708865,455137159,['1594126145372708865'],2022-11-20T00:31:05.000Z,@UberFacts All
en,1594088029903257602,455137159,['1594088029903257602'],2022-11-19T21:59:37.000Z,@AriWasserman You won't
en,1594084418586492929,455137159,['1594084418586492929'],2022-11-19T21:45:16.000Z,@TroyPride18 Is high key a thing? High key wish he was playing.
qme,1594083419008356352,455137159,['1594083419008356352'],2022-11-19T21:41:18.000Z,@PeteSampson_ https://t.co/Mt82HbWhtw
en,1594078189428641792,455137159,['1594078189428641792'],2022-11-19T21:20:31.000Z,"@teebrighty @PeteSampson_ Between this and the pass that looked to clearly hit the ground. 

Are they incompetent, or throwing the game? Hard to say."
en,1594070163225456640,455137159,['1594070163225456640'],2022-11-19T20:48:37.000Z,@SportsSturm I made a Hacksaw Duggan reference last night and got met with a blank stare.
en,1594062732072202241,455137159,['1594062732072202241'],2022-11-19T20:19:06.000Z,@PeteSampson_ He's my new son. I'm doubling his allowance.
en,1594052825163579392,455137159,['1594052825163579392'],2022-11-19T19:39:44.000Z,@PeteSampson_ Wow. What a statement.
en,1593911334898487297,455137159,['1593911334898487297'],2022-11-19T10:17:30.000Z,"@wayneelderkin1 Morrison, Page, Hendrix, Dale Gilmore"
en,1593674938015178755,455137159,['1593674938015178755'],2022-11-18T18:38:08.000Z,"RT @TheAnfieldWrap: Alisson Becker - The journey so far

A thread 🧵"
en,1593549360427679744,455137159,['1593549360427679744'],2022-11-18T10:19:08.000Z,@rebekkarnold Henderson is a better captain than Gerrard.
und,1593548328154931200,455137159,['1593548328154931200'],2022-11-18T10:15:02.000Z,@FPLGeneral 🤷‍♂️
en,1593517201306394625,455137159,['1593517201306394625'],2022-11-18T08:11:21.000Z,"Twitter is experiencing the 2022 version of the Siege of Fort McHenry. O say, does that blue ticked marked bird still tweet? 

#RIPTwitter"
en,1593216823415439361,455137159,['1593216823415439361'],2022-11-17T12:17:45.000Z,"@AriWasserman Ari, why do you hate Penn State? https://t.co/HyXqKvkVVV"
und,1593121855673880577,455137159,['1593121855673880577'],2022-11-17T06:00:23.000Z,@UberFacts Duh
en,1593056249478000640,455137159,['1593056249478000640'],2022-11-17T01:39:42.000Z,"@FPLGeneral @murphm95 I have never seen this before, but I think I have a new favorite sport."
en,1593032126295060481,455137159,['1593032126295060481'],2022-11-17T00:03:50.000Z,"@Linn_FPL You don't know me, but here's my Aussie. https://t.co/3AuY5eQ9sg"
en,1592944736297709568,455137159,['1592944736297709568'],2022-11-16T18:16:35.000Z,@fpl_GrecianGirl Couldn't care less about my national team.
en,1592865301267644416,455137159,['1592865301267644416'],2022-11-16T13:00:56.000Z,@Linn_FPL Looks a bit like Kato.
en,1592864555147071492,455137159,['1592864555147071492'],2022-11-16T12:57:58.000Z,Ahhh... still amazing. https://t.co/PNn5lJgCeb
en,1592779588224311296,455137159,['1592779588224311296'],2022-11-16T07:20:20.000Z,@RockNRoLL_85 Stuart Copeland was always one of my favorites.
en,1592775091863322624,455137159,['1592775091863322624'],2022-11-16T07:02:28.000Z,@Clasamthom @DrFPLMeme That's a little creepy!
en,1592707558774517760,455137159,['1592707558774517760'],2022-11-16T02:34:07.000Z,@DaleJohnsonESPN My favorite part of this is watching Dale Johnson explain a half dozen times this is the table if VAR didn't exist.
en,1592706732832456704,455137159,['1592706732832456704'],2022-11-16T02:30:50.000Z,"@natecrane @HankJr I saw Hank Jr at a show in Ft. Worth, and I had no idea that he was equally good at guitar, fiddle, and piano. I forgot about the music and just thought, ""damn, this cat can PLAY."""
en,1592704856183033856,455137159,['1592704856183033856'],2022-11-16T02:23:23.000Z,"@DrFPLMeme @Clasamthom I asked ""where the hoes at"" so I could avoid going there!"
en,1592704035068731392,455137159,['1592704035068731392'],2022-11-16T02:20:07.000Z,"@natecrane One of the absolute BEST shows I have ever seen. It's the only show where you can yodel, mosh, and have your mind blown in one sitting."
en,1592701382817378304,455137159,['1592701382817378304'],2022-11-16T02:09:35.000Z,"@YelenaFPL I work late nights, this is my typical Saturday. Benadryl helps, if you have any!"
en,1592700560289173504,455137159,['1592700560289173504'],2022-11-16T02:06:19.000Z,"@PeteSampson_ ""We are going to grind their bones to make our bread."" - Josh Lugg, probably"
en,1592606384008617984,455137159,['1592606384008617984'],2022-11-15T19:52:05.000Z,@MarxismIsGood @fesshole In which section of the Manifesto is OpSec?
en,1592389077873348609,455137159,['1592389077873348609'],2022-11-15T05:28:35.000Z,"@amock419 Thanks, bud."
en,1592288196280586241,455137159,['1592288196280586241'],2022-11-14T22:47:43.000Z,@TenHagBalI Can someone get Jordan Henderson to translate what was said?
en,1592268730259886082,455137159,['1592268730259886082'],2022-11-14T21:30:22.000Z,"@UberFacts If he's funny, and he can make pasta from scratch, marry him."
en,1592266173353459712,455137159,['1592266173353459712'],2022-11-14T21:20:13.000Z,"@Clasamthom I mean... World Cup fantasy is a little boring, isn't it? Just me? I don't find it as interesting as FPL."
en,1592263250686922752,455137159,['1592263250686922752'],2022-11-14T21:08:36.000Z,@FPLButcher I'll follow you for having the best FPL name/persona.
art,1592262213259399168,455137159,['1592262213259399168'],2022-11-14T21:04:29.000Z,👏👏👏 https://t.co/n7Sjdli4Mw
en,1592261931108552704,455137159,['1592261931108552704'],2022-11-14T21:03:21.000Z,"@FPLFella @PiersUncensored -- Ronaldo, probably"
en,1592260651384176640,455137159,['1592260651384176640'],2022-11-14T20:58:16.000Z,@FplScientist They paid him to say this? Right?
en,1592243256972410881,455137159,['1592243256972410881'],2022-11-14T19:49:09.000Z,@ItsMeBethanyx I'll end up with the same template as everyone else. 😄
en,1592242999291154434,455137159,['1592242999291154434'],2022-11-14T19:48:08.000Z,@UberFacts And here I thought it was the microdosing.
en,1592242082168868864,455137159,['1592242082168868864'],2022-11-14T19:44:29.000Z,@FPLIrons Unlucky
en,1592238630524882944,455137159,['1592238630524882944'],2022-11-14T19:30:46.000Z,@lateriser12 Thanks for posting this.
en,1592237862577405953,455137159,['1592237862577405953'],2022-11-14T19:27:43.000Z,@ByoFinest Worcestershire
en,1592236653971918848,455137159,['1592236653971918848'],2022-11-14T19:22:55.000Z,"@420Fpl Pete Davidson, is that you?"
en,1592230331670749187,455137159,['1592230331670749187'],2022-11-14T18:57:47.000Z,@NA5TYN4T3 @barstoolsports And the Lions have a great big dick.
en,1592225549229125632,455137159,['1592225549229125632'],2022-11-14T18:38:47.000Z,@EmmaLevin_ Damn. 😬
en,1592049680233517056,455137159,['1592049680233517056'],2022-11-14T06:59:57.000Z,"@FPLMez8 If he will bring that same success to Liverpool, I am also biased."
en,1592048745075838976,455137159,['1592048745075838976'],2022-11-14T06:56:14.000Z,"@UberFacts ""Perfect"" meaning they're not going to out you to your friends and family?"
en,1591977060582690817,455137159,['1591977060582690817'],2022-11-14T02:11:23.000Z,"@zoraslovechild I've never loved anyone as much as that person loves Chris Brown, and I have two children. Holy shit."
en,1591957908530536449,455137159,['1591957908530536449'],2022-11-14T00:55:17.000Z,@ItsMeBethanyx Spitballin https://t.co/P1Q2Qe9wya
en,1591956987050622976,455137159,['1591956987050622976'],2022-11-14T00:51:37.000Z,@CaoimheSport Allegedly.
und,1591881609355366400,455137159,['1591881609355366400'],2022-11-13T19:52:06.000Z,@UberFacts DN
en,1591818004123320322,455137159,['1591818004123320322'],2022-11-13T15:39:21.000Z,"@natecrane @JohnDenverMusic He's full of shit, man."
en,1591496434821496834,455137159,['1591496434821496834'],2022-11-12T18:21:33.000Z,"@Clasamthom After selling him before last week, this felt good, ngl."
und,1591472186937987072,455137159,['1591472186937987072'],2022-11-12T16:45:12.000Z,@FPL__Raptor 🤣
en,1591464909061382144,455137159,['1591464909061382144'],2022-11-12T16:16:16.000Z,"@fpl_tactician Yes, exactly."
en,1590914184984031234,455137159,['1590914184984031234'],2022-11-11T03:47:54.000Z,"@EndaStwit @FPLGeneral @AthleticFPLPod This was also my question. On paper, I have 15 players who SHOULD start, so I'm tempted."
en,1590860826155814913,455137159,['1590860826155814913'],2022-11-11T00:15:52.000Z,"@fpl_tactician I don't even know what that means, but I really love football! Life is ok, too."
en,1590761729817862144,455137159,['1590761729817862144'],2022-11-10T17:42:05.000Z,I made dis. https://t.co/NJn74aYPHF
en,1590642005348347905,455137159,['1590642005348347905'],2022-11-10T09:46:21.000Z,"@FplScientist I *think* if you are imitating someone specific, yes."
en,1590607553251381249,455137159,['1590607553251381249'],2022-11-10T07:29:27.000Z,"@TheAnfieldTalk I've had some pretty amazing #2's, myself."
en,1590607247239180290,455137159,['1590607247239180290'],2022-11-10T07:28:14.000Z,"@dwightjokeam My first night at the bars in Nashville, the thing that stood out the most is that everyone could sing. I'm not sure why, but I wasn't expecting it."
en,1590534105468665856,455137159,['1590534105468665856'],2022-11-10T02:37:36.000Z,@caleb_caudle Please do. And spread the news far and wide.
qme,1590533819308081152,455137159,['1590533819308081152'],2022-11-10T02:36:27.000Z,@tecovas https://t.co/5SyT1Qy6I6
en,1590533171216453632,455137159,['1590533171216453632'],2022-11-10T02:33:53.000Z,@DanFPL76 @_FPLteam Which I am now following. Thanks!
en,1590513054701477888,455137159,['1590513054701477888'],2022-11-10T01:13:57.000Z,@ViewzFromThe617 @boomboooom6 @barstoolsports Absolutely howled at this. 🤣
en,1590458901220450304,455137159,['1590458901220450304'],2022-11-09T21:38:46.000Z,"@fpl_GrecianGirl Honestly, I talk about/think about/play/watch/coach football so much, it's hard to differentiate what amount is solely FPL. I would say... 6-8 hours a week."
en,1590449677543276544,455137159,['1590449677543276544'],2022-11-09T21:02:06.000Z,"@YelenaFPL There's a million of them, to be sure. We're all Irish, even the ones who aren't."
en,1590279026555629573,455137159,['1590279026555629573'],2022-11-09T09:44:00.000Z,@FPLMez8 Pick your nose. That'll sort it.
en,1590192943188434944,455137159,['1590192943188434944'],2022-11-09T04:01:56.000Z,@RichOToole That's a snipe call.
qme,1590192811978084353,455137159,['1590192811978084353'],2022-11-09T04:01:25.000Z,@ladyamer1can @RichOToole https://t.co/qO9W9GrTh0
en,1590101024869867520,455137159,['1590101024869867520'],2022-11-08T21:56:41.000Z,We should all be this dog. https://t.co/0lV592GLRx
en,1590098277823033344,455137159,['1590098277823033344'],2022-11-08T21:45:46.000Z,"@FFH_HQ Current- Double shit
Target- maybe just a little bit shit"
qme,1590097451448664064,455137159,['1590097451448664064'],2022-11-08T21:42:29.000Z,@FPL__DINOSAUR https://t.co/aL2WvBnwgq
en,1590089004497899520,455137159,['1590089004497899520'],2022-11-08T21:08:55.000Z,@DJNoreenKhan They have had some real belters the last few years. That might be the pick of the bunch.
en,1590085538987769857,455137159,['1590085538987769857'],2022-11-08T20:55:09.000Z,"@alexmiller73 Everyone saying ""not American owners!""

Which part didn't you like? The winning every trophy on offer, upgrading the grounds, building a new training facility, or making the club financially solvent after they bought it to stave off administration? 🤔"
en,1590067530017951745,455137159,['1590067530017951745'],2022-11-08T19:43:35.000Z,"Post kick about with the boys. It's been a good season, I will miss them until next Spring. https://t.co/bpKYy7DdHn"
und,1589850408075157504,455137159,['1589850408075157504'],2022-11-08T05:20:49.000Z,@FPLPsychoo 🤔 https://t.co/qFTs5wflLt
en,1589845222808485888,455137159,['1589845222808485888'],2022-11-08T05:00:13.000Z,"@HorsemenPod I've always said that ND should play the game for as long as Navy wants to keep it. My first trip to ND Stadium was for the Navy game in 2005, a 50th birthday present to my father, and it was the best time."
