created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-21T05:06:16.000Z,23020850,['1594557786519900160'],en,@mikepompeo The algorithm on TikTok is heavy on trash content in the USA verses other countries. This is generational warfare to corrupt the youth of America.,1594557786519900160
2022-11-21T03:47:10.000Z,23020850,['1594537880470360066'],en,"RT @mattwensing: i still work at twitter

i used to attend meetings about tweaking the icons

last night i drank 8 redbulls and rewrote the…",1594537880470360066
2022-11-21T03:42:45.000Z,23020850,['1594536767964807176'],en,"For those who support the digital dollar concept, imagine the lockdowns again but the central bank locks your money. The war to control your money is the next battlefront. #Crypto",1594536767964807176
2022-11-20T15:25:12.000Z,23020850,['1594351159464058880'],en,@tedcruz If only we could make congress operate this efficiently.,1594351159464058880
2022-11-20T00:58:50.000Z,23020850,['1594133131807686662'],en,@elonmusk This poll was more trustworthy than the elections. #Election2022,1594133131807686662
2022-11-20T00:35:55.000Z,23020850,['1594127363889156096'],en,RT @rtg777: Very proud of my son @MattGanzak       https://t.co/cIDN27QT5c,1594127363889156096
2022-11-09T20:18:43.000Z,23020850,['1590438759392505856'],en,We need blockchain voting and blockchain taxes. I’ll trust politicians when everything is on the blockchain. #Election2022,1590438759392505856
2022-10-28T14:13:25.000Z,23020850,['1585998171561492481'],en,"Opened twitter today and saw conservative content on my feed for the first time in years. 

@elonmusk must have deleted the magasuppression.exe file. 

🙏",1585998171561492481
2022-10-26T20:36:34.000Z,23020850,['1585369821700816897'],en,RT @elonmusk: Entering Twitter HQ – let that sink in! https://t.co/D68z4K2wq7,1585369821700816897
2022-10-14T13:43:34.000Z,23020850,['1580917232166522882'],en,"RT @safe_rick: Our tipping platform for #streamers is ready for testing!

We are introducing #crypto to thousands of new users and working…",1580917232166522882
2022-07-18T10:21:25.000Z,23020850,['1548976224923426818'],en,Making moves out here https://t.co/4rBoHkbVmT,1548976224923426818
2022-07-18T02:31:11.000Z,23020850,['1548857887723864066'],en,I don’t give a shit about looking cool on social media… I just want to be a majority equity owner in a $1b company.,1548857887723864066
2022-07-14T21:58:39.000Z,23020850,['1547702138964361219'],en,You’re either worried about inflation or you just added two zeros to offset your 5 year goal.,1547702138964361219
2022-04-30T12:47:50.000Z,23020850,['1520384430442954758'],en,100% chance of winning today. https://t.co/2Q6ZaRWC60,1520384430442954758
2022-04-26T12:58:15.000Z,23020850,['1518937502345838596'],en,RT @hodgetwins: Me to .@elonmusk https://t.co/at9kipfBZr,1518937502345838596
2022-04-26T00:40:30.000Z,23020850,['1518751840694845446'],en,Most activity twitter has seen in years.,1518751840694845446
2022-04-25T23:30:30.000Z,23020850,['1518734222558646272'],en,@Jack will earn $1b on this purchase and a private invite to a Congressional hearing to discuss content suppression.,1518734222558646272
2022-04-25T23:19:50.000Z,23020850,['1518731539500175362'],en,How fast can Twitter employees delete political election interference programs and political shadow banning code?,1518731539500175362
2022-04-25T20:44:53.000Z,23020850,['1518692546268078083'],en,We need to bring back mean tweets and cheap gas,1518692546268078083
2022-04-25T20:34:57.000Z,23020850,['1518690044772503561'],en,"If you want to control how people live, speak and think; then you’re probably not happy @elonmusk owns Twitter.",1518690044772503561
2022-04-25T16:28:29.000Z,23020850,['1518628020675878916'],en,"RT @elonmusk: I hope that even my worst critics remain on Twitter, because that is what free speech means",1518628020675878916
2022-04-25T15:23:06.000Z,23020850,['1518611565955670018'],en,How many subscribers will Twitter lose today when @elonmusk buys Twitter? And how many will come back?,1518611565955670018
2022-04-14T20:39:32.000Z,23020850,['1514704930740875264'],en,Hats off to any person willing to invest 20% of their net worth FOR FREEDOM. #FreedomOfSpeech,1514704930740875264
2022-04-14T20:24:29.000Z,23020850,['1514701146081869829'],en,It’s time to make some changes around here. #ElonMuskTwitter,1514701146081869829
2020-11-02T17:01:36.000Z,23020850,['1323309296935985154'],en,@KamalaHarris I don’t own multiple million dollar mansions. Will Biden have to give up his assets to be on my level? Same with Nancy Pelosi? That’s what you’re saying here right? We all start at an equal place?,1323309296935985154
2020-05-11T21:09:34.000Z,23020850,['1259953823000547328'],en,@elonmusk A real leader!,1259953823000547328
2020-03-22T17:17:26.000Z,23020850,['1241776009000529920'],en,@ChromiumDev Our Google Chrome extension app approvals have been stuck for 5 days now in review. Hopefully the team can get back to reviewing extensions soon.,1241776009000529920
2020-01-01T05:18:57.000Z,23020850,['1212241779908661249'],en,Do #FlatEarth believers celebrate New Years? #2020NewYear,1212241779908661249
2019-02-11T23:02:01.000Z,23020850,['1095095642513461249'],en,6000th tweet! I don't tweet enough anymore.,1095095642513461249
2019-01-19T18:00:30.000Z,23020850,['1086684840416763904'],en,How to Increase Your YouTube Subscribers &amp; Views in 2019: https://t.co/LDWDxi9wMc via @YouTube,1086684840416763904
2019-01-18T18:00:36.000Z,23020850,['1086322478589272064'],en,Creating Your Seven Figure Presentation (Webinar): https://t.co/dQS0JlxvCc via @YouTube,1086322478589272064
2018-11-27T21:29:23.000Z,23020850,['1067530851628605440'],en,Facebook Ads Tips for 2019: https://t.co/CsaE59AQsw via @YouTube,1067530851628605440
2018-11-21T16:00:10.000Z,23020850,['1065273673995747331'],en,I'm live streaming on @YouTube. Come watch: https://t.co/Fy7Q6JRwJe,1065273673995747331
2018-11-06T03:22:49.000Z,23020850,['1059647261410500608'],en,I added a video to a @YouTube playlist https://t.co/vv02yeEsiQ How to get Facebook Verified - MA014,1059647261410500608
2018-11-05T21:45:34.000Z,23020850,['1059562391858483200'],en,How to get Facebook Verified - MA014: https://t.co/vv02yeEsiQ via @YouTube,1059562391858483200
2018-10-30T23:22:11.000Z,23020850,['1057412378877407232'],en,10 Things to Master in Digital Marketing - MA013: https://t.co/U1jgexJruY via @YouTube,1057412378877407232
2018-10-30T22:53:47.000Z,23020850,['1057405231393374208'],en,I added a video to a @YouTube playlist https://t.co/U1jgexJruY 10 Things to Master in Digital Marketing - MA013,1057405231393374208
2018-10-25T14:00:31.000Z,23020850,['1055459091861135361'],en,Mastering Social Media Growth - MA012: https://t.co/oL67MuYjU1 via @YouTube,1055459091861135361
2018-10-23T21:21:03.000Z,23020850,['1054845178639499264'],en,Manufacturing Authority through Building Experience - MA011: https://t.co/M3VJOVzk6E via @YouTube,1054845178639499264
2018-10-23T21:08:23.000Z,23020850,['1054841992390369280'],en,I added a video to a @YouTube playlist https://t.co/M3VJOVzk6E Manufacturing Authority through Building Experience - MA011,1054841992390369280
2018-10-18T15:04:43.000Z,23020850,['1052938532006912000'],en,The Power of Positivity in Your Business - MA010: https://t.co/1YeAGCeOTy via @YouTube,1052938532006912000
2018-10-15T15:00:15.000Z,23020850,['1051850243556470787'],en,Optimizing Your Day - MA009: https://t.co/vZqBKrSR3N via @YouTube,1051850243556470787
2018-10-13T18:18:09.000Z,23020850,['1051175270965805057'],en,From Startup to Seven Figures - MA008: https://t.co/Vm7DBRDKdt via @YouTube,1051175270965805057
2018-10-13T17:54:45.000Z,23020850,['1051169384721539078'],en,I added a video to a @YouTube playlist https://t.co/Vm7DBRDKdt From Startup to Seven Figures - MA008,1051169384721539078
2018-10-09T19:01:15.000Z,23020850,['1049736566606827520'],en,Keeping Yourself Motivated - MA007: https://t.co/74e1FMhgNs via @YouTube,1049736566606827520
2018-10-09T18:51:02.000Z,23020850,['1049733997729914880'],en,I added a video to a @YouTube playlist https://t.co/74e1FMhgNs Keeping Yourself Motivated - MA007,1049733997729914880
2018-10-08T23:28:06.000Z,23020850,['1049441336175267840'],en,What is it like working with your significant other? - MA006: https://t.co/MSz9oaxVor via @YouTube,1049441336175267840
2018-10-08T23:13:27.000Z,23020850,['1049437647255560198'],en,I added a video to a @YouTube playlist https://t.co/MSz9oaxVor What is it like working with your significant other? - MA006,1049437647255560198
2018-10-08T14:14:28.000Z,23020850,['1049302007264231424'],en,Taking the RIGHT Risks in Business - MA005: https://t.co/IKaJl3efpZ via @YouTube,1049302007264231424
2018-10-08T13:24:59.000Z,23020850,['1049289553910140928'],en,I added a video to a @YouTube playlist https://t.co/IKaJl3efpZ Taking the RIGHT Risks in Business - MA005,1049289553910140928
2018-10-06T18:11:55.000Z,23020850,['1048636988381908992'],en,Which is better: Working from Home vs an Office? - MA004: https://t.co/3AClgh2du2 via @YouTube,1048636988381908992
2018-10-06T17:57:47.000Z,23020850,['1048633431083638784'],en,I added a video to a @YouTube playlist https://t.co/3AClgh2du2 Which is better: Working from Home vs an Office? - MA004,1048633431083638784
2018-10-05T14:38:53.000Z,23020850,['1048220988247355393'],en,"I added a video to a @YouTube playlist https://t.co/powEKgMCay What does it mean to be ""Self-Made"" - MA003",1048220988247355393
2018-10-05T14:38:31.000Z,23020850,['1048220896807321600'],en,I added a video to a @YouTube playlist https://t.co/9O5fCRPPv9 How to Become a Self-Taught Success - MA002,1048220896807321600
2018-10-05T14:38:01.000Z,23020850,['1048220771745746944'],en,I added a video to a @YouTube playlist https://t.co/X3d0wMEcTO Introduction to the Millionaire Architect Podcast - MA001,1048220771745746944
2018-10-05T14:09:10.000Z,23020850,['1048213509962649600'],en,"What does it mean to be ""Self-Made"" - MA003: https://t.co/powEKgMCay via @YouTube",1048213509962649600
2018-10-04T12:00:09.000Z,23020850,['1047818654522511360'],en,How to Become a Self-Taught Success - MA002: https://t.co/9O5fCRPPv9 via @YouTube,1047818654522511360
2018-10-03T19:40:05.000Z,23020850,['1047572012976295936'],en,Introduction to the Millionaire Architect Podcast: https://t.co/X3d0wMEcTO via @YouTube,1047572012976295936
2018-08-22T19:43:30.000Z,23020850,['1032352583187230721'],en,I added a video to a @YouTube playlist https://t.co/l2U7zs1QH7 Introducing MyCredits,1032352583187230721
2018-08-22T15:25:42.000Z,23020850,['1032287704988315648'],en,Introducing MyCredits: https://t.co/l2U7zs1QH7 via @YouTube,1032287704988315648
2018-05-11T01:52:09.000Z,23020850,['994757018232672256'],en,MyCredits: Loyalty software for Stripe and Shopify users: https://t.co/qpwhGJWHHu via @YouTube,994757018232672256
2018-05-11T01:52:05.000Z,23020850,['994757003498086402'],en,I added a video to a @YouTube playlist https://t.co/qpwhGJWHHu MyCredits: Loyalty software for Stripe and Shopify users,994757003498086402
2018-04-02T12:57:32.000Z,23020850,['980791342006788096'],en,MyCredits Explainer Video: https://t.co/L0NQ2cmt4l via @YouTube,980791342006788096
2018-04-02T12:49:03.000Z,23020850,['980789206816624640'],en,I added a video to a @YouTube playlist https://t.co/L0NQ2cmt4l MyCredits Explainer Video,980789206816624640
2018-02-07T22:31:16.000Z,23020850,['961366781347663872'],en,Best Camera &amp; Lens Setup for Internet Videos and Webinars: https://t.co/O9lNbUNtRb via @YouTube,961366781347663872
2018-02-06T17:27:52.000Z,23020850,['960928040430682113'],en,"HI, I'M MATT AND THIS IS WHAT I LOVE DOING: https://t.co/DatTxLf9tv via @YouTube",960928040430682113
2018-02-05T14:34:04.000Z,23020850,['960521912534355969'],en,Add these targets to your Facebook™ Ads campaigns and see what happens!  https://t.co/O6KX5TV9nC #facebookads #fbads #optimizefbads,960521912534355969
2018-02-01T20:38:14.000Z,23020850,['959164005834199040'],en,Beginner's Guide to Facebook Ads | Make Your Ads Stand Out in 2018: https://t.co/RiIXxZ0Uaf via @YouTube,959164005834199040
2018-02-01T20:24:56.000Z,23020850,['959160658980982786'],en,I added a video to a @YouTube playlist https://t.co/RiIXxZ0Uaf Beginner's Guide to Facebook Ads | Make Your Ads Stand Out in 2018,959160658980982786
2018-01-30T01:38:07.000Z,23020850,['958152310500229120'],en,I added a video to a @YouTube playlist https://t.co/QzBuXq5uZ5 Facebook Advertising Strategy - Optimize Ads for 2018,958152310500229120
2018-01-30T01:28:53.000Z,23020850,['958149987455700992'],en,Facebook Advertising Strategy - Optimize Ads for 2018: https://t.co/QzBuXq5uZ5 via @YouTube,958149987455700992
2017-11-22T04:21:20.000Z,23020850,['933188623566102528'],en,I just drank a whole pot of Cuban coffee at 11pm after an already 14 hour day of work... tonight will be interesting.,933188623566102528
2017-11-18T02:18:48.000Z,23020850,['931708236578934787'],en,@AdamZainea I’ll show you some things when you come down next month!,931708236578934787
2017-11-18T02:17:42.000Z,23020850,['931707958374879232'],en,I remember tweeting...,931707958374879232
2017-09-18T16:20:04.000Z,23020850,['909814289439043584'],en,RT @FLTREP: #ICYMI: @MattGanzak finds passion in helping #entrepreneurs succeed https://t.co/rTducz9tq9,909814289439043584
2017-08-19T16:50:16.000Z,23020850,['898950251993853952'],en,PRICEMATCHPRO App is now in iTunes!: https://t.co/hRJhlwBXt5 via @YouTube,898950251993853952
2017-06-29T21:43:26.000Z,23020850,['880542250735878144'],en,I added a video to a @YouTube playlist https://t.co/YdU0h6YQub Facebook Advertising Strategy - Optimize Ads for 2017,880542250735878144
2017-06-29T21:43:26.000Z,23020850,['880542250719203329'],en,I added a video to a @YouTube playlist https://t.co/w2vlLWucrq Facebook Advertising Strategy - Optimize Ads for 2016,880542250719203329
2017-06-29T21:43:26.000Z,23020850,['880542250672865280'],en,I added a video to a @YouTube playlist https://t.co/okcjruSczr Facebook Advertising Strategy - How to Make Facebook Ads Work for Your,880542250672865280
2017-06-29T21:43:26.000Z,23020850,['880542250547109888'],en,I added a video to a @YouTube playlist https://t.co/iClavZi9Vz 10 Easy Steps to Get More Sales on Your Website,880542250547109888
2017-06-29T21:43:26.000Z,23020850,['880542250312187904'],en,I added a video to a @YouTube playlist https://t.co/E00HTizPEx How to Get Facebook Ads to Convert: Steps to Crank Your Ads,880542250312187904
2017-06-29T21:43:26.000Z,23020850,['880542250282786817'],en,I added a video to a @YouTube playlist https://t.co/7msnkKMxFD Best Facebook Ads Strategy - How to Grow Your Facebook Page &amp; Sales,880542250282786817
2017-06-29T12:30:08.000Z,23020850,['880403008307253248'],en,How to Get Facebook Ads to Convert: Steps to Crank Your Facebook Ads https://t.co/E00HTiRr37,880403008307253248
2017-05-23T13:33:57.000Z,23020850,['867010713512005633'],en,My First https://t.co/TOJc1bKkHz feature: Why Your Facebook Ads Aren't Working (And How To Fix It) via @forbes https://t.co/42HrxPphuS,867010713512005633
2017-05-18T23:00:22.000Z,23020850,['865341319723536384'],en,"@hicarlarot Hi Carla, we did not receive any messages from you. Perhaps there is an issue with the chat system, we will look into this! I will email you",865341319723536384
2017-05-17T23:00:54.000Z,23020850,['864979066558066693'],en,@VickyWriting Thank you so much Vicky!!,864979066558066693
2017-05-09T16:59:56.000Z,23020850,['861989124311482370'],en,RT @FLTREP: Read @MattGanzak’s journey to becoming a best-selling author &amp; #entrepreneur: https://t.co/s3YVbAB7wm,861989124311482370
