created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T18:07:51.000Z,1595116864996200450,1227926837470298112,zxx,RT @DRlPTER: https://t.co/Ov6Fq7e8AV,['1595116864996200450']
2022-11-22T18:07:38.000Z,1595116812316078080,1227926837470298112,zxx,RT @fuckedupcars: https://t.co/eHuaGXUWYy,['1595116812316078080']
2022-11-22T17:58:40.000Z,1595114557089148929,1227926837470298112,en,@kovsss13 what about,['1595114557089148929']
2022-11-22T17:58:28.000Z,1595114504182206464,1227926837470298112,en,@kovsss13 that doesn’t true...,['1595114504182206464']
2022-11-22T17:51:13.000Z,1595112682017148928,1227926837470298112,en,@Mayy_uri @Akshay__1509 the clubs are his temple now?!??,['1595112682017148928']
2022-11-22T17:50:57.000Z,1595112612936941568,1227926837470298112,en,@kovsss13 ngl your tardiness gets to me,['1595112612936941568']
2022-11-22T17:50:35.000Z,1595112521081696256,1227926837470298112,en,RT @kovsss13: Best friend that’s always early 🤝 best friend that’s always late,['1595112521081696256']
2022-11-22T17:48:51.000Z,1595112086933504000,1227926837470298112,en,@kovsss13 @babyariees I would be a billionaire if I had 1 cent for everytime you’ve said that to me,['1595112086933504000']
2022-11-22T17:48:05.000Z,1595111892254875648,1227926837470298112,en,@kovsss13 @babyariees bet I’m streetwise,['1595111892254875648']
2022-11-22T17:40:35.000Z,1595110002879963137,1227926837470298112,en,RT @formulawah: these two are teammates now 😭 https://t.co/3RMbWuwUaL,['1595110002879963137']
2022-11-22T17:39:22.000Z,1595109697157488641,1227926837470298112,en,"RT @mrwtffacts: In 1979, a woman named Elvita Adams attempted to commit suicide by jumping off the Empire State Building. She jumped from t…",['1595109697157488641']
2022-11-22T17:38:59.000Z,1595109602341060609,1227926837470298112,en,RT @KarmaaCat: @aIexscardigan @sinkingships_13 Also there is a video of Joe trying not to smile and looking around to make sure no one sees…,['1595109602341060609']
2022-11-22T17:38:40.000Z,1595109520363356161,1227926837470298112,en,"RT @alittleofpink: here’s the video, for those wondering https://t.co/ItyxL3bw96",['1595109520363356161']
2022-11-22T17:38:20.000Z,1595109439513645057,1227926837470298112,en,RT @babyariees: just start shaking yo ass i promise you’ll start feeling better,['1595109439513645057']
2022-11-22T17:33:33.000Z,1595108232988569600,1227926837470298112,qam,@babyariees @kovsss13,['1595108232988569600']
2022-11-22T17:32:19.000Z,1595107922664722444,1227926837470298112,en,RT @babyariees: Clear phone cases are sexy till they go fucking yellow,['1595107922664722444']
2022-11-22T17:31:57.000Z,1595107831476539392,1227926837470298112,en,"RT @ManUtd: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

The club thanks him for his immens…",['1595107831476539392']
2022-11-22T17:28:35.000Z,1595106983887384577,1227926837470298112,zxx,RT @oocsitcoms: https://t.co/pTw8EfDuCR,['1595106983887384577']
2022-11-22T17:27:08.000Z,1595106622006771713,1227926837470298112,en,RT @s104xp: Lewondowskis not lewondowsking bro,['1595106622006771713']
2022-11-22T17:24:46.000Z,1595106025199239170,1227926837470298112,en,@Akshay__1509 some child of god you are,['1595106025199239170']
2022-11-22T17:24:31.000Z,1595105962754457606,1227926837470298112,en,RT @_realhotgirl_: everytime i see cat toes i just https://t.co/hHL87mJcsc,['1595105962754457606']
2022-11-22T17:22:26.000Z,1595105437762097154,1227926837470298112,en,RT @yourfav_hijabi: Bro its the fact that I'm that same girl who pulled all nighters and still wouldn't feel sleepy thru classes etc and no…,['1595105437762097154']
2022-11-22T17:22:07.000Z,1595105358015496194,1227926837470298112,en,RT @BraziIianAlves: Spain lost their opening game… https://t.co/RQIzzyswVn,['1595105358015496194']
2022-11-22T16:46:20.000Z,1595096351230107649,1227926837470298112,zxx,RT @InternetH0F: https://t.co/13lygF6Vnc,['1595096351230107649']
2022-11-22T16:46:00.000Z,1595096266488545283,1227926837470298112,en,RT @imhighkeycool: “Where’s the zookeeper?” lmao tf he gon do? Jump in and break it up?💀 https://t.co/Vao5FK7MpA,['1595096266488545283']
2022-11-22T16:45:36.000Z,1595096169709019138,1227926837470298112,zxx,RT @HoesLuvTravis: https://t.co/gOKbBFIspN,['1595096169709019138']
2022-11-22T13:26:09.000Z,1595045976175443968,1227926837470298112,en,RT @StokeyyG2: Maradona looking down right now https://t.co/4vmtqSLL1x,['1595045976175443968']
2022-11-22T13:26:00.000Z,1595045938317643776,1227926837470298112,en,RT @Netflix_CA: *cries* https://t.co/OifJBDwkBR,['1595045938317643776']
2022-11-22T13:25:35.000Z,1595045831606173696,1227926837470298112,en,RT @LJxmes: This is what Argentina get for benching Martinez,['1595045831606173696']
2022-11-22T12:09:23.000Z,1595026656766328832,1227926837470298112,en,RT @uhhitsjamie: saudi deserved this win ngl,['1595026656766328832']
2022-11-22T12:08:59.000Z,1595026555427848198,1227926837470298112,en,RT @ESPNFC: Saudia Arabia have ended Argentina's 36-game unbeaten streak in the first game of the World Cup ❌ https://t.co/ovq9FBWjtt,['1595026555427848198']
2022-11-22T12:08:30.000Z,1595026431670734848,1227926837470298112,en,"RT @Tampax: You're in their DMs. We're in them. 
We are not the same.",['1595026431670734848']
2022-11-22T12:08:02.000Z,1595026317560389634,1227926837470298112,en,RT @javharsingh: Argentina’s game plan was cross and Inshallah,['1595026317560389634']
2022-11-22T12:06:12.000Z,1595025855121694720,1227926837470298112,en,RT @pranavharichand: Saudi Arabia were incredible in that second half and fully deserve this win,['1595025855121694720']
2022-11-22T12:03:11.000Z,1595025093733793792,1227926837470298112,en,RT @ziyaadjoosab: I’m just saying saudi haven’t scored since Lisandro Martinez came on,['1595025093733793792']
2022-11-22T12:01:29.000Z,1595024666908917761,1227926837470298112,en,RT @husnaaalaalaa: Saudis goalkeeper is on fire,['1595024666908917761']
2022-11-22T11:59:56.000Z,1595024277929349122,1227926837470298112,fr,RT @Keshalia_21: Saudi’s defence: https://t.co/BjzZtLRPk2,['1595024277929349122']
2022-11-22T11:57:01.000Z,1595023543116464129,1227926837470298112,en,"RT @ashika__m: Anyway, I couldn't care less because I wanted to see Martinez play and they benched him 👍🏻",['1595023543116464129']
2022-11-22T11:56:53.000Z,1595023508370751490,1227926837470298112,en,RT @momentsofence: let’s build lego flowers together 💐 https://t.co/1JeWfV8hQk,['1595023508370751490']
2022-11-22T11:56:33.000Z,1595023425797505024,1227926837470298112,en,RT @sulamagic: Argentina vs Offside Flag,['1595023425797505024']
2022-11-22T11:45:06.000Z,1595020545724407808,1227926837470298112,en,RT @andclould: Ralph Lauren sweaters 🤍 https://t.co/2QoyIapiQZ,['1595020545724407808']
2022-11-22T11:43:58.000Z,1595020258779488262,1227926837470298112,en,@crouseluca And here I am thinking you have great taste,['1595020258779488262']
2022-11-22T11:42:46.000Z,1595019957842100224,1227926837470298112,en,RT @PEACHYBLACKG0RL: unhinged eldest daughters at home for the holidays https://t.co/HZPfdUx1Z8,['1595019957842100224']
2022-11-22T10:38:24.000Z,1595003759872323587,1227926837470298112,en,"RT @zainabbhamjee: Kit Kat is the most underrated chocolate, go argue with the wall",['1595003759872323587']
2022-11-22T10:38:20.000Z,1595003742512115714,1227926837470298112,en,RT @DillonPillay8: One thing about Elite is they will always show ass on that show,['1595003742512115714']
2022-11-22T10:38:14.000Z,1595003717148868609,1227926837470298112,zxx,RT @sara4cho: https://t.co/xrdrJK2cHv,['1595003717148868609']
2022-11-21T18:54:53.000Z,1594766315495251968,1227926837470298112,en,cough cough @Mayy_uri,['1594766315495251968']
2022-11-21T18:54:40.000Z,1594766258767073285,1227926837470298112,it,fettuccine &gt;&gt;&gt; penne,['1594766258767073285']
2022-11-21T18:53:13.000Z,1594765896198799361,1227926837470298112,en,AND IF YOU LIKE TO DO THE THINGS YUNNO THAT WE SHOULDNT DO https://t.co/h0z5TQF4GS,['1594765896198799361']
2022-11-21T18:52:24.000Z,1594765689910591488,1227926837470298112,en,RT @lfczahraa: BUT IF YOU LIKE CAUSING TROUBLE UP IN HOTEL ROOMS AND IF YOU LIKE HAVING SECRET LITTLE RENDEZVOUS,['1594765689910591488']
2022-11-21T18:52:20.000Z,1594765675238723589,1227926837470298112,en,RT @liviuuh: garlic bread 🤤 https://t.co/ziWYsvJDgr,['1594765675238723589']
2022-11-21T18:52:05.000Z,1594765612454187026,1227926837470298112,und,RT @internethos: brooo https://t.co/Ye2YjkzW5f,['1594765612454187026']
2022-11-21T18:52:00.000Z,1594765591478697984,1227926837470298112,en,RT @realprettyygirl: life goes on.,['1594765591478697984']
2022-11-21T18:51:56.000Z,1594765571228319744,1227926837470298112,en,RT @Oyin_xO: I admire people who see one red flag and immediately bounce.,['1594765571228319744']
2022-11-21T18:51:41.000Z,1594765509588811777,1227926837470298112,zxx,RT @PopCulture2000s: https://t.co/kK6GFVIOoZ,['1594765509588811777']
2022-11-21T18:41:10.000Z,1594762862114836489,1227926837470298112,en,"RT @jawnnthadonn: One thing about me , I’m gon cry",['1594762862114836489']
2022-11-21T18:40:37.000Z,1594762725791797248,1227926837470298112,en,RT @_B___S: Mommy cat introduces new kitten to doggy friend https://t.co/Lr7xQsf6za,['1594762725791797248']
2022-11-21T18:39:24.000Z,1594762419980898304,1227926837470298112,en,RT @FootballMissess: The best picture from this World Cup so far 😂 https://t.co/76I8k4J04k,['1594762419980898304']
2022-11-21T18:39:06.000Z,1594762343279464449,1227926837470298112,en,RT @tee_lfc_: Jude Bellingham at 19 v me at 22 https://t.co/Li1u9Aiuzq,['1594762343279464449']
2022-11-21T18:38:59.000Z,1594762313466265608,1227926837470298112,en,RT @VISVNYA: ‘daemon and rhaenyra make a good couple’ — matt smith https://t.co/nd9L9HoWzM,['1594762313466265608']
2022-11-21T18:38:25.000Z,1594762172558888961,1227926837470298112,qam,@SigmaMemes_69 @ziyaadjoosab,['1594762172558888961']
2022-11-21T18:37:25.000Z,1594761919268798473,1227926837470298112,zxx,RT @SigmaMemes_69: https://t.co/f69kuEtyC9,['1594761919268798473']
2022-11-21T18:37:19.000Z,1594761893046009865,1227926837470298112,en,maybe I should rewatch GOT instead of watching something new...,['1594761893046009865']
2022-11-21T18:36:28.000Z,1594761679790817282,1227926837470298112,en,RT @WhoTFissim: Seeing someone that’s been through a lot finally happy &gt;&gt;&gt;&gt;,['1594761679790817282']
2022-11-21T17:16:27.000Z,1594741544338292736,1227926837470298112,en,RT @JhonnyWhite69: this really the hardest line in the history of US presidency https://t.co/HEqOK6GeeL,['1594741544338292736']
2022-11-21T17:15:49.000Z,1594741385403723777,1227926837470298112,en,I’m back to being over it again,['1594741385403723777']
2022-11-21T17:13:41.000Z,1594740845370310656,1227926837470298112,zxx,RT @HasbullaHive: https://t.co/PTdd10GPU3,['1594740845370310656']
2022-11-21T17:13:24.000Z,1594740775476396033,1227926837470298112,en,"RT @shutupjoeyy: be my chandler, i'll be your joey https://t.co/F7BeWF9AiF",['1594740775476396033']
2022-11-21T17:13:18.000Z,1594740751006670850,1227926837470298112,en,RT @srjmxrell: when u smile I melt inside,['1594740751006670850']
