edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595154530529726464'],1327243603018735617,en,"RT @cbeedee_: No winners again 👀 - you lot are getting worse at this.

I Can’t give these gummies away!

So something a little different fo…",1595154530529726464,2022-11-22T20:37:31.000Z
['1595154494517809153'],1327243603018735617,nl,@cbeedee_ @Punjabi_whites @Gaz1919L @illanmeslierMOT @e_lufc2 @Juan_Martinez37 @rachaelraexox @EinhornIsFinkle @Ash_LUFC_ @ManYouNic @DaveThornton73 18. Total goalfest!,1595154494517809153,2022-11-22T20:37:22.000Z
['1595152977362268160'],1327243603018735617,en,@SariyeB_18 @beingkarmin @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredforthemets @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil @YouTube Never realised that Low Pro were WC and DJ Aladdin...☮️,1595152977362268160,2022-11-22T20:31:20.000Z
['1595133740602527744'],1327243603018735617,en,"RT @kitten_school: Playtime! Lovely former foster kittens Hank, Dolly, and Patsy have an intense pillow fight while Kitten School cat-in-re…",1595133740602527744,2022-11-22T19:14:54.000Z
['1595133499312574465'],1327243603018735617,en,"RT @Sparklechops3: Very excited for the next Speakin' Weird #spokenword night, 14th Dec, 8pm, Spin, Aberdeen. 

We have the brilliant Arizo…",1595133499312574465,2022-11-22T19:13:57.000Z
['1595133396883476481'],1327243603018735617,en,"RT @JakeWildHall: What are you doing on Thursday?

I am unbelievably excited to be going to Leeds and being at the @badbettypress x @nymphs…",1595133396883476481,2022-11-22T19:13:32.000Z
['1595130139054346240'],1327243603018735617,en,RT @kushtii: Live @SunnyGRadio now playing @StanleyOdd  - Undo Redo 🔥https://t.co/tkkACfRrjz  #hametime https://t.co/CAxFt0h25G,1595130139054346240,2022-11-22T19:00:35.000Z
['1595130021441458176'],1327243603018735617,en,"https://t.co/QOy3dKRHt2

I really enjoyed this moving telling of Una Marson's life and work. Her name was new to me but I look forward to enjoying her poetry.

'I am putting it all on the page, my heart as well as my soul'

#Jamaica #BlackHistoryMonth #BlackHistory",1595130021441458176,2022-11-22T19:00:07.000Z
['1595128334798958592'],1327243603018735617,en,"@Pha5echange I know, was only having a playful poke 😁",1595128334798958592,2022-11-22T18:53:25.000Z
['1595103407127289859'],1327243603018735617,en,RT @VervePoetryFest: Tickets go on sale Monday! Tell your friends! Tell your family! Tell your neighbours! Tell your neighbours' friends an…,1595103407127289859,2022-11-22T17:14:22.000Z
['1595102825612189697'],1327243603018735617,en,"RT @Prison_Health: Sentenced to Trauma: Inside the volatility and disorder of prison.

‘I have been in the penal system since 2004. I have…",1595102825612189697,2022-11-22T17:12:03.000Z
['1595102343217164288'],1327243603018735617,en,Zero wins! 😆😂 https://t.co/0035KUKEer,1595102343217164288,2022-11-22T17:10:08.000Z
['1595094857563111424'],1327243603018735617,en,@earthygirl011 'Dozy plum'. I like it. I must use it more!,1595094857563111424,2022-11-22T16:40:24.000Z
['1595094105394233345'],1327243603018735617,en,RT @SariyeB_18: @beingkarmin @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredforthemets @Bik…,1595094105394233345,2022-11-22T16:37:24.000Z
['1595088660135051266'],1327243603018735617,en,"RT @beingkarmin: Day 22: A funky song #MusicIsLife #KarminsCultureClub
Funky Good Time ~ James Brown
https://t.co/8J4wLlqyy5
@quickbear @mi…",1595088660135051266,2022-11-22T16:15:46.000Z
['1595085165725945856'],1327243603018735617,en,@RepeatBeatPoet Sound up ☮️ https://t.co/Ee24sHoYnG,1595085165725945856,2022-11-22T16:01:53.000Z
['1595083352687742976'],1327243603018735617,en,"RT @RepeatBeatPoet: When we say there’s no such thing as a good cop, it’s cos of things like this. Another example of how the structures an…",1595083352687742976,2022-11-22T15:54:41.000Z
['1595083064065298432'],1327243603018735617,en,"RT @GreenJennyJones: Today in the Lords ... The vile #PublicOrderBill has its 2nd (final) Cttee day. No votes, just talking thru lots of am…",1595083064065298432,2022-11-22T15:53:32.000Z
['1595082759336329217'],1327243603018735617,qme,@AP #Ticketmaster https://t.co/uwuPo0mMlX,1595082759336329217,2022-11-22T15:52:19.000Z
['1595079055115788290'],1327243603018735617,en,".
The Philosophy of the Sith | An Examination of the Dark Side (Star Wars) https://t.co/MLqDr4P5r1 

Check out Darth Nietzsche over here....",1595079055115788290,2022-11-22T15:37:36.000Z
['1595071879890731009'],1327243603018735617,en,"RT @bufocalvin: #EyedentityGame

Who is this?

Note: if you find my source photo, please do not include it in your guess, to allow others a…",1595071879890731009,2022-11-22T15:09:05.000Z
['1595070051509743616'],1327243603018735617,qme,RT @ItsTrueMendous: #TrueMendous https://t.co/K1B9Fm8NPX,1595070051509743616,2022-11-22T15:01:49.000Z
['1595056306880409600'],1327243603018735617,en,"RT @edasukorg: Join EDAS Smart Business for FREE! Get your own business idea recognised, and discover your true potential➡️ 4-week course s…",1595056306880409600,2022-11-22T14:07:12.000Z
['1595056148960673792'],1327243603018735617,en,"RT @happyhoochie: Hi #RecoveryPosse. My emotional support hamster, Dwayne, has an important message to share with y'all!
#soberlife https:/…",1595056148960673792,2022-11-22T14:06:35.000Z
['1595055969729380358'],1327243603018735617,en,RT @hackcartoonist: Send me prose works of 100 words or less and I’ll turn them into comic strips. DMs are open.,1595055969729380358,2022-11-22T14:05:52.000Z
['1595052635203280896'],1327243603018735617,zxx,https://t.co/eHGpXcpfPO,1595052635203280896,2022-11-22T13:52:37.000Z
['1595052528219336704'],1327243603018735617,en,RT @lecondoliak: @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredfo…,1595052528219336704,2022-11-22T13:52:12.000Z
['1595050908521725952'],1327243603018735617,en,"@fredforthemets @JTHEpisodes @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil Preach on cos....

God Made Me Funky - The Headhunters

https://t.co/Cvyerg9Qkc",1595050908521725952,2022-11-22T13:45:45.000Z
['1595049317118922752'],1327243603018735617,en,"@JTHEpisodes @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @fredforthemets @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil The break at 4:16....☮️
#HipHopMusic",1595049317118922752,2022-11-22T13:39:26.000Z
['1595047960441667584'],1327243603018735617,en,"@beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredforthemets @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil Day 22: A funky song #MusicIsLife #KarminsCultureClub

Had to post a Godfather track....

Cold Sweat - James Brown

https://t.co/jZuvxBAUr9",1595047960441667584,2022-11-22T13:34:02.000Z
['1595047670837567490'],1327243603018735617,en,@JTHEpisodes @fredforthemets @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil Darn tootin'!,1595047670837567490,2022-11-22T13:32:53.000Z
['1595047345242406912'],1327243603018735617,en,RT @JTHEpisodes: @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @fredforthemets @Bik…,1595047345242406912,2022-11-22T13:31:36.000Z
['1595047263574843393'],1327243603018735617,en,"@fredforthemets @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil Apparently written as a tongue-in-cheek retort to Funkin For Jamaica, inter-island rivalry and all that. ☮️🇯🇲🇧🇸",1595047263574843393,2022-11-22T13:31:16.000Z
['1595045813134426113'],1327243603018735617,en,RT @minnie_pickles: @beingkarmin @SariyeB_18 @IsaNahilaS @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredforthemets @Bik…,1595045813134426113,2022-11-22T13:25:31.000Z
['1595045756729262080'],1327243603018735617,en,"@beingkarmin @JanGilson @McAmberdawn @ithrah69 @RoyalCityRauco1 @cocozl2 @Mikethewander1 @MarkFreeMyMind @pinktights1969 @Anthony67166996 @WinterbauerJohn @AndyW5352 Day 22: A funky song #MusicIsLife #KarminsCultureClub

James Brown &amp; The Soul Mates - 
Funky Black President feat. Jeru The Damaja

Big Up @AmerigoGazaway and #GangStarrFoundation

https://t.co/FjXw9UhAnJ",1595045756729262080,2022-11-22T13:25:17.000Z
['1595044998940065792'],1327243603018735617,en,"@beingkarmin @quickbear @misskristinruth @MissScarlet72 @HowlinMad3 @RDill74 @_ILikeFastCars @RichardFrady1 @The_Savage1 @lostinmusic1982 @frankgrocks @MarkKoops @ActionafFans Day 22: A funky song #MusicIsLife #KarminsCultureClub

Really any track from this album. Or by the Heavies. Ever!

The Brand New Heavies - 
Wake Me When I'm Dead (feat. Master Ace)

https://t.co/ssUZz1aZQA",1595044998940065792,2022-11-22T13:22:16.000Z
['1595044189208707078'],1327243603018735617,en,"@beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredforthemets @Jason_Got_Jokes @Gldni7007 @LeeAnndelCastil Day 22: A funky song #MusicIsLife #KarminsCultureClub

Old school cat doing old school stuff

4 Bar Funk - Grandmaster Caz

https://t.co/E5tUgR6O1J",1595044189208707078,2022-11-22T13:19:03.000Z
['1595042888190201861'],1327243603018735617,en,RT @JTHEpisodes: @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @fredforthemets @Bik…,1595042888190201861,2022-11-22T13:13:53.000Z
['1595019364469817346'],1327243603018735617,en,"RT @JOE_co_uk: Meet the deaf rapper who's making music more accessible. SignKid is one of many ordinary people, from across the UK, who do…",1595019364469817346,2022-11-22T11:40:25.000Z
['1595019089159884802'],1327243603018735617,en,RT @TIReview: The Institutionalized Review: Issue II is live! We are so grateful to get to provide a home for this brave and brilliant work…,1595019089159884802,2022-11-22T11:39:19.000Z
['1595013924205764611'],1327243603018735617,en,"#365daysofHipHopMusic #MusicIsLife #HipHopMusic

De La Soul &amp; Common - Days Of Our Lives

https://t.co/kL869LqFqO",1595013924205764611,2022-11-22T11:18:48.000Z
['1595013061731299333'],1327243603018735617,de,"RT @BikuWandering: #365daysofHipHopMusic #MusicIsLife #HipHopMusic

Stetsasonic - Fallen Soldiers

https://t.co/WGZccJkB60
https://t.co/iwA…",1595013061731299333,2022-11-22T11:15:22.000Z
['1595012135570276352'],1327243603018735617,en,"RT @eiecampaign: 5 million people across Britain face food poverty this Christmas.

1 in 3 children living in poverty are not eligible for…",1595012135570276352,2022-11-22T11:11:41.000Z
['1595011887456202752'],1327243603018735617,qme,RT @Rustyalisha73: #CatsOfTwitter https://t.co/Bt2ZtvYdrM,1595011887456202752,2022-11-22T11:10:42.000Z
['1595010869167104001'],1327243603018735617,en,RT @BikuWandering: @beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fred…,1595010869167104001,2022-11-22T11:06:39.000Z
['1595010833129635846'],1327243603018735617,en,RT @BikuWandering: @beingkarmin @quickbear @misskristinruth @MissScarlet72 @HowlinMad3 @RDill74 @_ILikeFastCars @RichardFrady1 @The_Savage1…,1595010833129635846,2022-11-22T11:06:31.000Z
['1595010801403891712'],1327243603018735617,en,"RT @BikuWandering: #The80s #TheEighties #The1980s

Roland👇                                                      Roland👇 https://t.co/JfYYUX…",1595010801403891712,2022-11-22T11:06:23.000Z
['1595010769183203328'],1327243603018735617,en,RT @BikuWandering: @beingkarmin @JanGilson @McAmberdawn @ithrah69 @RoyalCityRauco1 @cocozl2 @Mikethewander1 @MarkFreeMyMind @LeeAnndelCasti…,1595010769183203328,2022-11-22T11:06:15.000Z
['1594838371326623750'],1327243603018735617,en,RT @Sans_culottes89: What do you think? @99Organisation @EveryDoctorUK @ErdmuteD https://t.co/pLq0l35hPX,1594838371326623750,2022-11-21T23:41:13.000Z
['1594837210385317889'],1327243603018735617,en,"RT @joe_manniello: 🎤 THE ""GREATEST
90s MUSIC VIDEOS""
BRACKET 🎥

✍️ Fill one out, tweet your picks
🏆 Final 4? Champ?

🧠 Created by:
@nystate…",1594837210385317889,2022-11-21T23:36:36.000Z
['1594836487803375617'],1327243603018735617,en,"RT @DaniGraceWrites: #Monday #AmWriting 1/7
✅Use #/s
⛔NO @/s

#MuseMon Decide
#MartialMonday Taste
#MondayFic Thankfulness (PG13)
#YAmonday…",1594836487803375617,2022-11-21T23:33:43.000Z
['1594833989952573443'],1327243603018735617,en,@GotSmart2022 Thank you! That means a lot ☮️,1594833989952573443,2022-11-21T23:23:48.000Z
['1594832910711984129'],1327243603018735617,en,RT @icelollyreview: We are now accepting submissions to our 14th issue! Click the link in our bio to submit! 💕💙 https://t.co/vnSwPLSDTN,1594832910711984129,2022-11-21T23:19:31.000Z
['1594828577954045981'],1327243603018735617,en,"@XXL .
Y'all are all frontin'. It's this man, period. https://t.co/9yCwGcmc44",1594828577954045981,2022-11-21T23:02:18.000Z
['1594826395624022017'],1327243603018735617,en,"#HipHopMusic
Ice T, hands down, the finest storyteller: 
6 'N The Morning
Drama
I'm Your Pusher
High Rollers
Peel Their Caps Back
Ed
Bitches 2
O.G.
Midnight
The Tower
Thats How I'm Living
Addicted To Danger https://t.co/zvGJVkNc8h",1594826395624022017,2022-11-21T22:53:37.000Z
['1594814968179957787'],1327243603018735617,art,RT @crown_revival: 👏🏾🔥🙌🏾,1594814968179957787,2022-11-21T22:08:13.000Z
['1594813082421055488'],1327243603018735617,en,"RT @TalkToSaveLives: Please join Scotland's social movement for change on suicide tomorrow (Tuesday 22 November) @NetworkRailEDB.

Partners…",1594813082421055488,2022-11-21T22:00:43.000Z
['1594794237320921088'],1327243603018735617,en,"@hiphopsince76 When The Heavster dropped something a little rougher.....
https://t.co/PbIRgzyHJW",1594794237320921088,2022-11-21T20:45:50.000Z
['1594793284446068742'],1327243603018735617,en,"Recovery At Christmas https://t.co/ZZCm7btUVR 

#RecoveryPosse #Recovery #MakingRecoveryVisible #soberlife #addiction",1594793284446068742,2022-11-21T20:42:03.000Z
['1594791934060789760'],1327243603018735617,en,RT @PoetryCooperat1: It's fabulous to finally hold a copy of our book in aid of @JigsawYMH and @ArtinMindGalway with brilliant contribution…,1594791934060789760,2022-11-21T20:36:41.000Z
['1594790286504480768'],1327243603018735617,en,"@Struggl_bus Just remember, if you want to offload, DM me ☮️💚",1594790286504480768,2022-11-21T20:30:08.000Z
['1594746547308216325'],1327243603018735617,en,"RT @GrebComics: Say hi to beetle detective! 🪲

He's just a lil guy out to solve mysteries 🔎 https://t.co/f4MyYYJvo9",1594746547308216325,2022-11-21T17:36:20.000Z
['1594739800363474946'],1327243603018735617,en,"RT @centrepointuk: Five young people will have faced homelessness during every minute of football played in today's England game, and throu…",1594739800363474946,2022-11-21T17:09:31.000Z
['1594738798751088641'],1327243603018735617,en,#IveCompletelyGivenUpOn my beauty regime! https://t.co/ek7fWB4I0Y,1594738798751088641,2022-11-21T17:05:33.000Z
['1594733585180803076'],1327243603018735617,en,I think showing balls is more of a red-card offence! 🟥😆 https://t.co/V13OdmleBN,1594733585180803076,2022-11-21T16:44:50.000Z
['1594732832399712256'],1327243603018735617,en,"RT @ndigobunting: Hope you all can join me for a album quest music challenge in December!🎶🔎🎵🥳

 #⃣ Hashtag: #AlbumQuestDec
➡️Post 1 album p…",1594732832399712256,2022-11-21T16:41:50.000Z
['1594732570788462597'],1327243603018735617,en,@Carla41782062 I've got sciatica. Never knew it could be fatal!!!😱,1594732570788462597,2022-11-21T16:40:48.000Z
['1594731570346266624'],1327243603018735617,en,"@PinguSinatra Thanks for the reminder! And yes, I am vain enough to do it!",1594731570346266624,2022-11-21T16:36:49.000Z
['1594728890550947840'],1327243603018735617,en,"@beingkarmin @JanGilson @McAmberdawn @ithrah69 @RoyalCityRauco1 @cocozl2 @Mikethewander1 @MarkFreeMyMind @LeeAnndelCastil @Anthony67166996 @WinterbauerJohn @AndyW5352 Day 21: A wild song #MusicIsLife #KarminsCultureClub 

Go Wild in the Country - Bow Wow Wow

https://t.co/LJ9to5KZIW",1594728890550947840,2022-11-21T16:26:10.000Z
['1594725572365717508'],1327243603018735617,en,"RT @OxUniPress: @susie_dent @bgzimmer Now, over to you!

Vote for your #OxfordWOTY now and keep an eye on our social media channels for mor…",1594725572365717508,2022-11-21T16:12:59.000Z
['1594722347298193408'],1327243603018735617,en,"#The80s #TheEighties #The1980s

Roland👇                                                      Roland👇 https://t.co/JfYYUXgwEF",1594722347298193408,2022-11-21T16:00:10.000Z
['1594708595320696834'],1327243603018735617,en,"The next time I decide to commit a piece of writing to audio, can someone please remind me what an unbelievable pain in the arse it is?
Thank you.",1594708595320696834,2022-11-21T15:05:32.000Z
['1594679818083352576'],1327243603018735617,en,"RT @beingkarmin: Day 21: A wild song #MusicIsLife #KarminsCultureClub
Wild Ones ~ Flo Rida &amp; Sia
https://t.co/siRSQchYnF
@SariyeB_18 @IsaNa…",1594679818083352576,2022-11-21T13:11:11.000Z
['1594679764291289089'],1327243603018735617,en,"@beingkarmin @quickbear @misskristinruth @MissScarlet72 @HowlinMad3 @RDill74 @_ILikeFastCars @RichardFrady1 @The_Savage1 @lostinmusic1982 @frankgrocks @MarkKoops Day 21: A wild song #MusicIsLife #KarminsCultureClub

Wild Wood - Paul Weller

https://t.co/tgqwWyoGj1",1594679764291289089,2022-11-21T13:10:58.000Z
['1594675005803094022'],1327243603018735617,en,"@beingkarmin @SariyeB_18 @IsaNahilaS @minnie_pickles @elizabethk1985 @ThomasBrooks007 @lx989 @PD3s1gn @JTHEpisodes @fredforthemets @Jason_Got_Jokes @Gldni7007 @ActionafFans Day 21: A wild song #MusicIsLife #KarminsCultureClub

Wild Cowboys - Sadat X

https://t.co/N24E2Zhf1u",1594675005803094022,2022-11-21T12:52:03.000Z
['1594658907556925440'],1327243603018735617,en,"@SILVIsounds Oh dude, hope it lifts ☮️💚",1594658907556925440,2022-11-21T11:48:05.000Z
['1594657619968692224'],1327243603018735617,en,RT @GrebComics: detective beetle 🪲 https://t.co/GwUIVFoXXO,1594657619968692224,2022-11-21T11:42:58.000Z
['1594655508866162688'],1327243603018735617,en,"RT @Shelter: Nonni, her husband, and their children have been served a Section 21 no-fault eviction. Despite both parents working, they can…",1594655508866162688,2022-11-21T11:34:35.000Z
['1594645749496676354'],1327243603018735617,en,"RT @APPGAlcoholHarm: We're looking forward to our reception tomorrow on the ""Exclusion of alcohol dependence in the Equality Act."" If you'r…",1594645749496676354,2022-11-21T10:55:48.000Z
['1594644637955883008'],1327243603018735617,en,"RT @FromOneLine: ...who fancies a sneaky peek at part of the #FromOneLine 'If I were a house' Sleep Pod charity book cover...? 

I'll have…",1594644637955883008,2022-11-21T10:51:23.000Z
['1594644443482783745'],1327243603018735617,en,"RT @hungryghostpoet: Ok, one more because…well, just because…

I know many of us are lucky enough to have pieces published by @megwaf and @…",1594644443482783745,2022-11-21T10:50:37.000Z
['1594644370300588033'],1327243603018735617,en,"RT @FromOneLine: #FromOneLine 254

Where can we go with just one connecting #prompt line? Let's see how many different places we can discov…",1594644370300588033,2022-11-21T10:50:19.000Z
['1594640673164218370'],1327243603018735617,en,RT @MrChuckD: Ladies and Gentlemen I’ve just been given the most amazing beautiful and sadly relevant VIDEO and SONG of out RAP MUSIC AND H…,1594640673164218370,2022-11-21T10:35:38.000Z
['1594639978692222977'],1327243603018735617,de,"#365daysofHipHopMusic #MusicIsLife #HipHopMusic

Stetsasonic - Fallen Soldiers

https://t.co/WGZccJkB60
https://t.co/iwA7jbbvth",1594639978692222977,2022-11-21T10:32:52.000Z
['1594639411400040452'],1327243603018735617,en,"RT @BikuWandering: #365daysofHipHopMusic #MusicIsLife #HipHopMusic

Black With N.V. (No Vision) - Black Sheep

https://t.co/Pl35QilRek",1594639411400040452,2022-11-21T10:30:37.000Z
['1594638060242747394'],1327243603018735617,zxx,RT @MrChuckD: https://t.co/1WDRB5VvU0,1594638060242747394,2022-11-21T10:25:15.000Z
['1594637572315250689'],1327243603018735617,en,"RT @helpandkindness: RT:  @RecoveryDorset To highlight the importance of #MensMentalHealth this #Movember, we asked our REC and #DorsetMent…",1594637572315250689,2022-11-21T10:23:18.000Z
['1594637110006407170'],1327243603018735617,en,RT @helpandkindness: RT:  @DorsetLibraries Do you have a friend who is struggling with their mental health? #Movember have some tips and su…,1594637110006407170,2022-11-21T10:21:28.000Z
