text,lang,author_id,created_at,id,edit_history_tweet_ids
@telekabba He's just so sneaky.,en,878723990,2022-11-22T19:21:18.000Z,1595135350497632256,['1595135350497632256']
Rabiot is at the World Cup but not Bouba Kamara https://t.co/3n7I6tUNNY,en,878723990,2022-11-22T19:17:33.000Z,1595134405982310400,['1595134405982310400']
Tremendous goal from #AUS https://t.co/8h9UUn2JFb,en,878723990,2022-11-22T19:15:23.000Z,1595133864040546304,['1595133864040546304']
@joelcsalazar 😭 😭 😭,und,878723990,2022-11-22T19:13:36.000Z,1595133414255972354,['1595133414255972354']
"That was a tremendous Australian goal. Leckie, one of their most talented players, with a great touch, drive and ball for Goodwin.",en,878723990,2022-11-22T19:11:47.000Z,1595132955844022273,['1595132955844022273']
WOW. 1-0 to #AUS,en,878723990,2022-11-22T19:10:09.000Z,1595132544886116352,['1595132544886116352']
It was also on my birthday https://t.co/CCqlk163lv,en,878723990,2022-11-22T19:08:32.000Z,1595132139770908673,['1595132139770908673']
@oscareubillus Yup.,und,878723990,2022-11-22T19:07:56.000Z,1595131985663754240,['1595131985663754240']
@ArtieN13 😭😭😭,und,878723990,2022-11-22T19:06:55.000Z,1595131732356780032,['1595131732356780032']
@Champion_Cisco I think that would make me angrier 😂,en,878723990,2022-11-22T19:06:40.000Z,1595131670214365184,['1595131670214365184']
@koalatovmoktail 😂 NEVER,en,878723990,2022-11-22T19:05:40.000Z,1595131414726733824,['1595131414726733824']
"Not gonna lie. Watching this game STILL mad as hell. Perú totally s——t the bed against Australia. They fully deserve to be there but goddamn, we were so bad that day.",en,878723990,2022-11-22T19:04:52.000Z,1595131216193155072,['1595131216193155072']
Had too much of this man and said I’m done https://t.co/HrbYpat0gF https://t.co/uFw5MU8md8,en,878723990,2022-11-22T18:42:27.000Z,1595125574074523648,['1595125574074523648']
RT @TonycusGannicus: 😂,art,878723990,2022-11-22T18:31:52.000Z,1595122912301789184,['1595122912301789184']
YALL TOO MUCH 😂😂😂💀💀💀 https://t.co/vebQkcAAWN,en,878723990,2022-11-22T18:04:05.000Z,1595115920552210432,['1595115920552210432']
Saudi Arabia ending the day like https://t.co/m4VtNdoRs3,en,878723990,2022-11-22T18:02:50.000Z,1595115602649436162,['1595115602649436162']
"Tata Martino in the dressing room: “Chicos. We had our chances but could have won the game. In the end, very proud of you and I am so happy to know we earned a point.”

Memo Ochoa 

https://t.co/UQoQtMsxkC",en,878723990,2022-11-22T17:56:43.000Z,1595114064652668928,['1595114064652668928']
RT @SportsCenter: Ochoa in the World Cup https://t.co/SLeRgdaE4M,en,878723990,2022-11-22T17:51:27.000Z,1595112739453960192,['1595112739453960192']
RT @AshwinRaman_: ochoa is to the world cup what mariah carey is to christmas,en,878723990,2022-11-22T17:50:57.000Z,1595112614799237122,['1595112614799237122']
@L_garciacruz 😂,und,878723990,2022-11-22T17:48:56.000Z,1595112104406974464,['1595112104406974464']
@L_garciacruz 😂 https://t.co/G2DhMDwzdp,und,878723990,2022-11-22T17:48:08.000Z,1595111904435113984,['1595111904435113984']
"RT @espn: BREAKING: Cristiano Ronaldo will leave Manchester United by mutual agreement, with immediate effect, the club have confirmed. htt…",en,878723990,2022-11-22T17:46:26.000Z,1595111475882110977,['1595111475882110977']
"RT @FabrizioRomano: 🚨 BREAKING: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

“The club than…",en,878723990,2022-11-22T17:39:14.000Z,1595109666539048963,['1595109666539048963']
INTERVIEW OBJECTIVE: https://t.co/U51j6KaSkY,en,878723990,2022-11-22T17:35:40.000Z,1595108765803896833,['1595108765803896833']
NOT NOW UNITED https://t.co/BVhToMtd07,en,878723990,2022-11-22T17:33:50.000Z,1595108306770694146,['1595108306770694146']
RT @Solitude_Steve: On gawd mode,cy,878723990,2022-11-22T17:32:57.000Z,1595108084594065408,['1595108084594065408']
RT @electricgirlv7: Only the best!!,en,878723990,2022-11-22T17:32:54.000Z,1595108072518975489,['1595108072518975489']
RT @bayerncentral: Football connoisseurs remember his performance against Brazil in 2014. Children should be shown that in schools.,en,878723990,2022-11-22T17:32:51.000Z,1595108060485541889,['1595108060485541889']
"RT @chicledeveneno: Háganse un favor y pongan ""Ochoa"" en su buscador de tuits. De nada",es,878723990,2022-11-22T17:28:59.000Z,1595107085506981888,['1595107085506981888']
@_MrArredondo 😂,und,878723990,2022-11-22T17:28:07.000Z,1595106866236985344,['1595106866236985344']
RT @_MrArredondo: 🤣🤣 this is an insult to Memo,en,878723990,2022-11-22T17:28:03.000Z,1595106852609880064,['1595106852609880064']
RT @RasGuevara: 😂😂😂🇲🇽🇲🇽🇲🇽🇲🇽,art,878723990,2022-11-22T17:26:28.000Z,1595106451101552646,['1595106451101552646']
"Raúl Jiménez getting ready to come on. 

Carlos Rodríguez too.",es,878723990,2022-11-22T17:26:23.000Z,1595106432105549835,['1595106432105549835']
RT @lord_davidof: True story😂,en,878723990,2022-11-22T17:25:05.000Z,1595106102135644161,['1595106102135644161']
RT @_samnunez_: 💀💀💀,art,878723990,2022-11-22T17:25:02.000Z,1595106091352100865,['1595106091352100865']
Just incredible https://t.co/SfnYgdNSPn,en,878723990,2022-11-22T17:23:33.000Z,1595105717245067265,['1595105717245067265']
SAN MEMO https://t.co/AsvpCJq87E,in,878723990,2022-11-22T17:22:32.000Z,1595105461807845379,['1595105461807845379']
RT @samjfranco: Point to the lie. #MEX #FIFAWorldCup,en,878723990,2022-11-22T17:22:08.000Z,1595105362528669705,['1595105362528669705']
RT @marcela_elisa: SAN MEMO #ElTri,in,878723990,2022-11-22T17:21:18.000Z,1595105150070591488,['1595105150070591488']
RT @_Ojai_: 😂,art,878723990,2022-11-22T17:20:45.000Z,1595105013311102976,['1595105013311102976']
"Given Bale’s penalty yesterday, that was a terrible pen from Lewandowski.",en,878723990,2022-11-22T17:19:30.000Z,1595104697945554944,['1595104697945554944']
Memo Ochoa at World Cups https://t.co/2jgBs2hhAi,en,878723990,2022-11-22T17:18:28.000Z,1595104439563583493,['1595104439563583493']
MEMOOOOOOOOOOO OCHOA SAVES IT!,en,878723990,2022-11-22T17:16:52.000Z,1595104035350220808,['1595104035350220808']
@KCCOvilla88 They were both fighting for it.,en,878723990,2022-11-22T17:16:14.000Z,1595103874813235209,['1595103874813235209']
"I guess it’s clear given the consistency of the decisions and the rules of the modern game, but I just think decisions like that are a joke. But that’s for another day. It’s consistent given the tournament and laws.",en,878723990,2022-11-22T17:16:00.000Z,1595103816936046592,['1595103816936046592']
Unbelievable. Terrible decision.,en,878723990,2022-11-22T17:14:49.000Z,1595103522197995522,['1595103522197995522']
"Ref is heading to the screen for a possible penalty as Moreno and Lewandowski were fighting inside the box for the ball, but if this is given, my god. It would be a joke.",en,878723990,2022-11-22T17:14:24.000Z,1595103417164234752,['1595103417164234752']
@Paul_Doyle @guardian_sport YESSSSIR!,en,878723990,2022-11-22T16:51:57.000Z,1595097766946304000,['1595097766946304000']
"Uriel Antuna is one to watch in the 2nd. Raúl Jiménez has the obvious pedigree but has struggled after recovering from injuries. However, in the loss to Sweden, he was wayyyy more involved than Martín so we'll see.",en,878723990,2022-11-22T16:51:06.000Z,1595097553657380871,['1595097553657380871']
This was the story of the half. Tata Martino should feel content but there has to be a goal in the second half cause I worry about Poland's ability to get something out of nothing. This is why I think it was a mistake to not bring Lainez or Giménez. We'll see who is the hero. https://t.co/tsIZ6KvBvA,en,878723990,2022-11-22T16:48:45.000Z,1595096959647367170,['1595096959647367170']
"#MEX killing themselves out there, sacándonse la mugre. Gotta respect it.",en,878723990,2022-11-22T16:45:14.000Z,1595096075232329730,['1595096075232329730']
RT @Phil_Lewis_: Today would have been Michael K. Williams' 56th birthday: https://t.co/ZXsoPG6Kz4,en,878723990,2022-11-22T16:41:46.000Z,1595095204025217026,['1595095204025217026']
"*Sorry, didn't mean to say maternal grandfather twice.

LOL.",en,878723990,2022-11-22T16:33:33.000Z,1595093135700410368,['1595093135700410368']
"Totally missed it when it came out. Great stuff, PD!",en,878723990,2022-11-22T16:32:52.000Z,1595092964887433219,['1595092964887433219']
"Great stuff via ma man, @Paul_Doyle on Matty Cash's #POL roots, via the incredible story of his maternal grandfather (via @guardian_sport) His maternal grandfather. The story is pretty remarkable. 

https://t.co/PlpQsFpKNq",en,878723990,2022-11-22T16:32:16.000Z,1595092811719839744,['1595092811719839744']
I wished him well before the tournament and his reply was congratulating me on moving to ESPN. He never wants to make it about him lol.,en,878723990,2022-11-22T16:16:24.000Z,1595088819837190145,['1595088819837190145']
"Hector Moreno, btw. One of the nicest humans you will ever meet. A warrior for #MEX , nearly 130 appearances for the national team. This is his 4th World Cup.",en,878723990,2022-11-22T16:15:08.000Z,1595088499686117377,['1595088499686117377']
It’s why this is a massive game for Edson Álvarez.,en,878723990,2022-11-22T16:11:10.000Z,1595087503630942211,['1595087503630942211']
"@ro_narvaez SI —- LOS ODIO, CAMPEÓN.",es,878723990,2022-11-22T16:08:56.000Z,1595086940717682688,['1595086940717682688']
"That’s gonna be the game right there. #MEX with the possession, looking to use width and penetrate but #POL on the counter and hitting you with every set piece.",en,878723990,2022-11-22T16:07:42.000Z,1595086629525487616,['1595086629525487616']
CROWD: EHHHHH CHOOOOOOKY LOZANOOOOO,cy,878723990,2022-11-22T16:05:30.000Z,1595086076884185088,['1595086076884185088']
"#MEX fans already Ole-ing and booing when Poland touches the ball. 

An incredible amount of Mexican support.",en,878723990,2022-11-22T16:04:09.000Z,1595085735069356032,['1595085735069356032']
"QATAR O EL AZTECA? VAMOS MÉXICO! 🇲🇽

 https://t.co/iadbqgrrwZ",es,878723990,2022-11-22T16:02:52.000Z,1595085412615200768,['1595085412615200768']
RT @Millar_Colin: Saudi Arabia's King Salman has announced a public holiday tomorrow following #KSA's stunning win over #ARG at the #FIFAWo…,en,878723990,2022-11-22T16:00:29.000Z,1595084812339003398,['1595084812339003398']
RT @JackGrimse: Matty Cash belting out the Poland national anthem. Love to see it 🇵🇱 https://t.co/Qdp1eQ981P,en,878723990,2022-11-22T15:59:50.000Z,1595084651621941248,['1595084651621941248']
@jsmendezb 🙌🏽🙌🏽,und,878723990,2022-11-22T15:35:33.000Z,1595078538209771520,['1595078538209771520']
"Good luck, @mattycash622 🙏🏽 🟣🔵 https://t.co/GQuYtNOV7t",en,878723990,2022-11-22T15:10:36.000Z,1595072258447667200,['1595072258447667200']
"#MEX : Ochoa; Sánchez, Montes, H. Moreno, Gallardo; H. Herrera, Edson Álvarez, Chávez; Lozano, Henry Martin, Vega",es,878723990,2022-11-22T15:09:51.000Z,1595072071394099201,['1595072071394099201']
"RT @MezahiMaher: I still maintain that Africa and Asia’s World Cup performances have historically suffered from underrepresentation, lack o…",en,878723990,2022-11-22T15:06:10.000Z,1595071144171814914,['1595071144171814914']
@disalch CAUSAAAAAA ❤️🙏🏽,en,878723990,2022-11-22T15:05:38.000Z,1595071010793218048,['1595071010793218048']
RT @disalch: Sigan al crack de @lmechegaray para las mejores reacciones y cobertura de #CopaMundialFIFA #Qatar2022 en inglés y español. El…,es,878723990,2022-11-22T15:05:30.000Z,1595070976928239616,['1595070976928239616']
Good luck to Matty Cash tho 🟣🔵,en,878723990,2022-11-22T15:03:55.000Z,1595070579300007937,['1595070579300007937']
But now it’s about a call on a foul prior to the handball. But yet nothing. Stays 0-0.,en,878723990,2022-11-22T14:55:56.000Z,1595068570014453760,['1595068570014453760']
"Well done, ref. No pen.",en,878723990,2022-11-22T14:55:15.000Z,1595068397896753155,['1595068397896753155']
Oooooh. Possible handball here against Tunisia. Ref taking a look.,en,878723990,2022-11-22T14:54:45.000Z,1595068272814313472,['1595068272814313472']
