lang,id,author_id,edit_history_tweet_ids,created_at,text
tr,1594669169605312515,1034080588574031873,['1594669169605312515'],2022-11-21T12:28:52.000Z,"RT @Babatoni10: 🏆Dünya Kupası Tüm Hızıyla Devam Ediyor #Marsbahis’e gel Dünya Kupası Heyecanına Katıl

✅https://t.co/KYGL8X4GjV

#MarsBet h…"
en,1594656564886925312,1034080588574031873,['1594656564886925312'],2022-11-21T11:38:47.000Z,"RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 Sorry,I have been used to the things which I'm not supposed to. https://t.co/pzhozbXrt4"
en,1594644031685873664,1034080588574031873,['1594644031685873664'],2022-11-21T10:48:58.000Z,RT @yule886: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏    Sometimes our hearts just need time to accept what our heads already know. https://t.co/9neq4…
en,1594631254045085696,1034080588574031873,['1594631254045085696'],2022-11-21T09:58:12.000Z,RT @yule886: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划 Some people will never be forgotten while some are al…
en,1594619045034311681,1034080588574031873,['1594619045034311681'],2022-11-21T09:09:41.000Z,"RT @yule886: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 Sometimes,I just need someone to talk to. https://t.co/wwwLA0bjIW"
en,1594606179220496384,1034080588574031873,['1594606179220496384'],2022-11-21T08:18:34.000Z,RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Sometimes you have to smile and act like eve…
en,1594556999617761280,1034080588574031873,['1594556999617761280'],2022-11-21T05:03:08.000Z,"RT @AnphatCAPITAL: The biggest gift is coming.  To celebrate our private partnership with #HBIT, we are donating 10,000 USD equivalent to 1…"
en,1594540375363960832,1034080588574031873,['1594540375363960832'],2022-11-21T03:57:05.000Z,"RT @yule886: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 The sign of maturity is not when you start speaking big things， But, actually it is, When you…"
en,1594528501285142529,1034080588574031873,['1594528501285142529'],2022-11-21T03:09:54.000Z,"RT @yule886: There’s only one corner of the universe you can be sure of improving,  #世界杯投注平台 #世界杯倒计时 #阿根廷梅西 #爱游戏 and that’s your own self…"
en,1594512058128764928,1034080588574031873,['1594512058128764928'],2022-11-21T02:04:33.000Z,"RT @cramercoin: @elonmusk They’re gunna love this one

https://t.co/b2QnTUwAIQ"
en,1594467312005832704,1034080588574031873,['1594467312005832704'],2022-11-20T23:06:45.000Z,"RT @stablekwon: HUAHUA supported

Woof"
in,1594430531005026310,1034080588574031873,['1594430531005026310'],2022-11-20T20:40:36.000Z,"RT @EnjayMultimedia: Karibu @BillGates @gatesfoundation 

@WilliamsRuto #GatesFoundation #EnjayMultimedia

https://t.co/BuBBhwENqU https://…"
en,1594404638693933057,1034080588574031873,['1594404638693933057'],2022-11-20T18:57:43.000Z,RT @GamblingLabs: ETH Gambling Labs coming to bring real passion.The first revenue-sharing project with 0% flip FEE and own affiliate progr…
en,1594380538626068480,1034080588574031873,['1594380538626068480'],2022-11-20T17:21:57.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 There is always that one person who can send you a text and cause you to smile instantl…
en,1594358913318518784,1034080588574031873,['1594358913318518784'],2022-11-20T15:56:01.000Z,RT @Yogsoss: “Bursting the belly of the blue bird”——by Yogsoss  #yogsoss #covid19goddess @elonmusk  #RIPTwitter ​​​#elon #Twittershutdown…
en,1594329523809529857,1034080588574031873,['1594329523809529857'],2022-11-20T13:59:14.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 There is always that one person who can send you a text and cause you to smile instantl…
in,1594312237707051010,1034080588574031873,['1594312237707051010'],2022-11-20T12:50:33.000Z,"RT @shahrouribashar: Nah, bener setuju. KSAD Dudung ternyata gak berani tegas ke anak buahnya, TNI AD, beraninya ke rakyat doang. Padahal k…"
tr,1594290468396978177,1034080588574031873,['1594290468396978177'],2022-11-20T11:24:02.000Z,"RT @winwinbank: 🏆Dünya Kupası Bugün Başlyor . Senin Favori Takımın Kim ? #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/wSafe…"
en,1594275802543185921,1034080588574031873,['1594275802543185921'],2022-11-20T10:25:46.000Z,RT @AnphatCAPITAL: as we promised.  they have reached a market capitalization of 3m . @HashBitorg https://t.co/nr4qGJxxGv https://t.co/iUbj…
en,1594262293902397440,1034080588574031873,['1594262293902397440'],2022-11-20T09:32:05.000Z,RT @daPang70456438: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  Time heals almost everything. Give time time. https://t.co/4k3E1olg0L
en,1594238958254309377,1034080588574031873,['1594238958254309377'],2022-11-20T07:59:21.000Z,"RT @ryandcrypto: 🎉 @kaizendesu Whitelist Raffle! 🎉

To enter:
- Follow @kaizendesu &amp; @VinlandOfficial 
- Like + RT
- Tag your friends!

Goo…"
zh,1594211354973552646,1034080588574031873,['1594211354973552646'],2022-11-20T06:09:40.000Z,"RT @AngelaC37441891: 新人点赞 随机抽取两名无偿一次
🌛🌛 🌛 🌛 🌛
  🌟🌟🌟🌟🌟
     ❤️ ❤️ ❤️ 
        🌹  🌹
           👄
#绍兴 

#绍兴线下 

#柯桥区 https://t.co/tTJ4ZPg9PL"
en,1594194967215456257,1034080588574031873,['1594194967215456257'],2022-11-20T05:04:33.000Z,"RT @JamesOs96874968: I'm coming down. Where are you?
🛰️ CDE--123520
#杭州 
#杭州学生 
#杭州上门 https://t.co/tdgfDDmtTW"
en,1594170597923225602,1034080588574031873,['1594170597923225602'],2022-11-20T03:27:43.000Z,"RT @cramercoin: HES BACK AND HES WASTING NO TIME!

@jimcramer @realDonaldTrump @elonmusk https://t.co/MTiz1nayC5"
en,1594129942220079105,1034080588574031873,['1594129942220079105'],2022-11-20T00:46:10.000Z,"RT @ragababodomo: sHonitoringe  😛😄😛😄

#迷药 #学生 #迷玩 #萝莉 #三件套 #听话水 #迷药 #舔奶 #调教 #春药 #催情药 #颜射 #口爆 #校花 #福利 #性生活 #学校 #人妻婊 #力水 #喷射 #大奶 #嫩b #奶子 #…"
en,1594081162518986755,1034080588574031873,['1594081162518986755'],2022-11-19T21:32:20.000Z,RT @nj_ayuk: There are so many young people in Africa with ambitions and hopes for better lives. We must provide the change and solutions t…
fr,1594053693070098432,1034080588574031873,['1594053693070098432'],2022-11-19T19:43:11.000Z,"RT @rachid340: @RoiLennon La pub de fanta … lui qui pensait se mettre bien , il se retrouve dans la sauce . Et c’est mérité"
en,1594008316560154628,1034080588574031873,['1594008316560154628'],2022-11-19T16:42:52.000Z,"RT @ZionNFT_: That concludes our genotype reveal, here's a list of all the premint forms.

Public - https://t.co/g7N5YdX0tQ

BAYC 🦧 - https…"
en,1593962583563726848,1034080588574031873,['1593962583563726848'],2022-11-19T13:41:08.000Z,RT @daPang70456438: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏    Why am i so afraid to lose you when you are not even mine? https://t.co/tdc3dRxbuk
en,1593934093640962048,1034080588574031873,['1593934093640962048'],2022-11-19T11:47:56.000Z,RT @KleinLangs: US people are  roasting  the farce staged when biden signed the chips act https://t.co/7dLMdOdqRk
en,1593910055769882625,1034080588574031873,['1593910055769882625'],2022-11-19T10:12:25.000Z,"RT @yule886: You know — one loves the sunset, when one is so sad.#塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 https://t.co/4lKqZikDbp"
en,1593896292098666496,1034080588574031873,['1593896292098666496'],2022-11-19T09:17:43.000Z,"RT @daPang70456438: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  You are my first, my last, my everything. https://t.co/YVbOiOnLKB"
en,1593839179414343686,1034080588574031873,['1593839179414343686'],2022-11-19T05:30:47.000Z,"RT @thekubieth: 🎁 AMAZING AIRDROP GIVEAWAY 🎁

🏆 2x Winner Ocat Batch NFT

This is airdrop of the fifth batch Ocat 🔥

To Join 🎫
1️⃣ RT + Lik…"
en,1593813210875953155,1034080588574031873,['1593813210875953155'],2022-11-19T03:47:35.000Z,RT @markethia_: All that tripping shit not in me no more .. do what you want
en,1593795873657745408,1034080588574031873,['1593795873657745408'],2022-11-19T02:38:42.000Z,RT @ZoeJoe53728730: And  i  make love？ #裸聊  #视频裸聊 #反差婊 #婊子 #母狗 https://t.co/LQypclLUCH
en,1593744462445936640,1034080588574031873,['1593744462445936640'],2022-11-18T23:14:24.000Z,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 5x WL

Join the underground 🦾

1️⃣ RT + Like
2️⃣ Follow me &amp; @Machina_NFT 
3️⃣ Tag frens
4️⃣ Joi…"
en,1593676932888993792,1034080588574031873,['1593676932888993792'],2022-11-18T18:46:04.000Z,"RT @NakamotoGames: #NAKAPUNK #Stats are officially #LIVE.

Track and accumulate your favorite #NAKAPUNKS with our versatile #data dashboard…"
en,1593630781372387328,1034080588574031873,['1593630781372387328'],2022-11-18T15:42:41.000Z,RT @OnlyclicksA: We help creators achieve outstanding levels of success with their OnlyFans Accounts. https://t.co/HIUtYnz5BQ
en,1593611462043439105,1034080588574031873,['1593611462043439105'],2022-11-18T14:25:55.000Z,"RT @realJohnACastro: We must publicly state our policy to consider any nuclear missile launched from North Korea against any U.S. ally, inc…"
en,1593552670190608384,1034080588574031873,['1593552670190608384'],2022-11-18T10:32:18.000Z,RT @yule886: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  You can hurt with your words but sometimes you can hurt more with your silence. https://t.co/…
en,1593530984384921601,1034080588574031873,['1593530984384921601'],2022-11-18T09:06:07.000Z,"RT @thekubieth: They’ve got the Father of Gundams standing behind, Metaka Wars gonna fly, let’s get busy in the bear market ! 👀 Let's join…"
qme,1593517799170887683,1034080588574031873,['1593517799170887683'],2022-11-18T08:13:44.000Z,"RT @choeyun26590405: #야구분석법
#야구분석가
#야구투수분석
#야구분석방법
#야구통계분석 https://t.co/qxVbzmXizg"
en,1593428550031495168,1034080588574031873,['1593428550031495168'],2022-11-18T02:19:05.000Z,"RT @NeoFilmsNFT: Join us tomorrow for our Twitter spaces with HumanX! 🤝

https://t.co/0P0JtNmQfu"
en,1593388540519391233,1034080588574031873,['1593388540519391233'],2022-11-17T23:40:06.000Z,"RT @moneymaverick: BOMB PLAY TODAY!!!

RETWEET THIS AND WE WILL RANDOMLY PICK 1 PERSONTO GET IT FREE!!

#GOOOOO
#BOMBPLAY

https://t.co/T76…"
und,1593328301472649216,1034080588574031873,['1593328301472649216'],2022-11-17T19:40:44.000Z,"RT @liga09117882: Hello everyone in hotel now
https://t.co/gOxdjpbaIe
#massge_in_hawally
#massage_in_salmiya
كل ما هو متاح الآن يترجم بشكل…"
en,1593302427142430725,1034080588574031873,['1593302427142430725'],2022-11-17T17:57:55.000Z,"RT @OptimistsPrime: It has been the privilege of my career to support the leadership, values and vision of Speaker Pelosi. History will sho…"
en,1593274007784247298,1034080588574031873,['1593274007784247298'],2022-11-17T16:04:59.000Z,"RT @_paiverse: The First Metaphy drop of Paiverse is the oldest Penderyn whisky, only 25 bottles up for grabs of the rarest ex-bourbon sing…"
en,1593247879858368513,1034080588574031873,['1593247879858368513'],2022-11-17T14:21:10.000Z,"RT @kindtoken_io: What is a Helium miner and how does it work?
#Helium #miner #Crypto 
https://t.co/LM5t8TNsU2"
en,1593224977217617929,1034080588574031873,['1593224977217617929'],2022-11-17T12:50:09.000Z,RT @yule886: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划 A contented mind is the greatest blessing a man can e…
en,1593205302668984322,1034080588574031873,['1593205302668984322'],2022-11-17T11:31:59.000Z,"RT @BrittHiggins_: These include:
▪️ A review of the MoP(S) Act:
▪️ Expanding the independent complaints authority created following the Fo…"
en,1593153536073793536,1034080588574031873,['1593153536073793536'],2022-11-17T08:06:17.000Z,"RT @RealAlakai: Note to younger me -

Invest 100% in yourself, follow your gut. https://t.co/8cxEvfpNHB"
en,1593104701805166592,1034080588574031873,['1593104701805166592'],2022-11-17T04:52:14.000Z,RT @daPang70456438: #2022世界杯开幕式 #开云体育 #世界杯 #足球 #亚博 #游戏  Trust is like an eraser. It gets smaller and smaller after every mistake. https://t…
en,1593089865641492482,1034080588574031873,['1593089865641492482'],2022-11-17T03:53:16.000Z,"RT @NcraftsC: Design Cut Basswood Quality Crafted Earrings
https://t.co/At7TyWsltd
##woodcrafted #woodcraftstudio #earrings #earrings  #ear…"
en,1593062518309933057,1034080588574031873,['1593062518309933057'],2022-11-17T02:04:36.000Z,RT @exratedfytb: Chrisean &amp; her new man after blueface get sentenced https://t.co/l6biIY7UCi
ar,1592987247565209600,1034080588574031873,['1592987247565209600'],2022-11-16T21:05:30.000Z,"RT @novels_books: أطلق عليه الناس «سبيل الغارق»
نسبة إلى؛ المجذوب أو الشاطر حسن ..
تمر أربعة قرون،وروح الشاطر حسن لم تزل تهيم في الأفق
وتنب…"
en,1592918163108380674,1034080588574031873,['1592918163108380674'],2022-11-16T16:30:59.000Z,RT @charizards: why is there a spanish shoutcaster on my team https://t.co/pSZEVYp5RB
en,1592863201661964289,1034080588574031873,['1592863201661964289'],2022-11-16T12:52:35.000Z,"RT @kindtoken_io: SBF winds down mystifying Twitter thread that said little over many hours
#SBF #twitter #cryptomarket 
https://t.co/36EAA…"
en,1592804594060591104,1034080588574031873,['1592804594060591104'],2022-11-16T08:59:42.000Z,RT @daPang70456438: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划   From small beginning come great things. http…
en,1592783776215465984,1034080588574031873,['1592783776215465984'],2022-11-16T07:36:59.000Z,RT @RealAlakai: ETAProjects Live in the Lab Presents: HOURS OF THE NIGHT https://t.co/ZH4V5lgyDj
en,1592720251418193922,1034080588574031873,['1592720251418193922'],2022-11-16T03:24:33.000Z,"RT @_0nlyfans_Prom0: 🦸‍♂️ Onlyfans Promo Presents 

🔥 ltalianFan@itsdawnwillow 🔥
 
👇🏽SUB Now for 5$ 👇🏻

https://t.co/KtriwK85sC

Twitter: @…"
en,1592689149722648578,1034080588574031873,['1592689149722648578'],2022-11-16T01:20:58.000Z,"RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 Sometime ever, sometime never. https://t.co/24uZZFaOwo"
en,1592618772032110592,1034080588574031873,['1592618772032110592'],2022-11-15T20:41:19.000Z,"RT @hellcatblondie: Give in to your temptations with me... 

blacked bbc bnwo femdom findom qos interracial https://t.co/ifeiYJTvI5"
en,1592558237064531971,1034080588574031873,['1592558237064531971'],2022-11-15T16:40:46.000Z,RT @IdlemanShane: Are you worried about the direction of our nation? Do you need hope and encouragement? Then check out this message ASAP:…
en,1592526830929518592,1034080588574031873,['1592526830929518592'],2022-11-15T14:35:58.000Z,"RT @UtilityNet_: UtilityNet high-performance distributed intelligent computing network
Solves the huge gap in global computing power
And ac…"
en,1592495323405905920,1034080588574031873,['1592495323405905920'],2022-11-15T12:30:46.000Z,"RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐Sometime ever, sometime never. https://t.co/fcbrDaPnKh"
en,1592470167396548608,1034080588574031873,['1592470167396548608'],2022-11-15T10:50:49.000Z,RT @_kurolabs: Hello #Blockchain world :)
en,1592442324704849922,1034080588574031873,['1592442324704849922'],2022-11-15T09:00:11.000Z,"RT @GoPeanutGames: FTX can suck deez Nuts

https://t.co/eDsYKH3UXS

@elonmusk @cz_binance or @Bitboy_Crypto https://t.co/XKLAlWKp6t"
en,1592405808423239680,1034080588574031873,['1592405808423239680'],2022-11-15T06:35:04.000Z,RT @Sandwichscience: Sandwich Bot has updated the problem of inviting friends across chains. Invitation links from any chain can be hosted…
en,1592359905838915587,1034080588574031873,['1592359905838915587'],2022-11-15T03:32:40.000Z,RT @yule886: All grown-ups were once children.  #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 https://t.co/IGJheoMQoB
en,1592345510152642562,1034080588574031873,['1592345510152642562'],2022-11-15T02:35:28.000Z,RT @RealAlakai: WHO WOULD SOUND GOOD AS A FEATURE ON THIS? https://t.co/g719qdoOrP
en,1592270534599151617,1034080588574031873,['1592270534599151617'],2022-11-14T21:37:33.000Z,"RT @nj_ayuk: I want to thank Prince Abdulaziz bin Salman, the kingdom's Minister of Energy for inviting me to speak on Clean Fuel Solutions…"
en,1592223156143538179,1034080588574031873,['1592223156143538179'],2022-11-14T18:29:17.000Z,RT @MrCiwanro: Comments disabled due to disrespectful behavior. I do not tolerate insults and blame.
en,1592147311689609217,1034080588574031873,['1592147311689609217'],2022-11-14T13:27:54.000Z,"RT @ATMrank: Thank you everyone participating and organising TOKEN2049 in London! It's been two rewarding days for the ATM team, filled wit…"
en,1592111883137736705,1034080588574031873,['1592111883137736705'],2022-11-14T11:07:07.000Z,"RT @transition57: 🏆 Competition Alert 🏆

Prize 🎁
- 20x NFT’s 
- 10x Rental Licenses 

To Enter👇
1️⃣ Follow @Millionairemog &amp; @millionairemo…"
en,1592092288247029760,1034080588574031873,['1592092288247029760'],2022-11-14T09:49:15.000Z,RT @MissLennyyy: Good Morning twitter and everyone except you laidback hoes 😏 https://t.co/GO6YHn6MSU
en,1592050202156077056,1034080588574031873,['1592050202156077056'],2022-11-14T07:02:01.000Z,RT @HoltHaynsworth: I’d like to highlight one of my favorite projects in Web3 right now. @ETHJETS is the utility project of 2022. Where hav…
en,1592023917987860487,1034080588574031873,['1592023917987860487'],2022-11-14T05:17:35.000Z,RT @RealAlakai: @FeederNicholas came thruu with the 🔥🔥🔥🔥🔥🔥 https://t.co/bNhnNmpN8L
en,1591954027683643393,1034080588574031873,['1591954027683643393'],2022-11-14T00:39:51.000Z,"RT @ongeriroseline5: ♣️♣️🖌Wife and son
#迷药 #学生 #迷玩 #萝莉 #三件套 #听话水 #迷药 #舔奶 #调教 #春药 #催情药 #颜射 #口爆 #校花 #福利 #性生活 #学校 #人妻婊 #力水 #喷射 #大奶 #嫩b #奶子 #鸡巴…"
