lang,id,author_id,edit_history_tweet_ids,created_at,text
qme,1592971746101329920,132178318,['1592971746101329920'],2022-11-16T20:03:54.000Z,@CTFreakshow @OOCParks https://t.co/qFXKNff0U5
en,1592969655169478657,132178318,['1592969655169478657'],2022-11-16T19:55:36.000Z,@_Caption_This Toothless? I dont remember a Nightfury Dragon anywhere in these movies. Or is that what creates the flame streaks? #CaptionThis
en,1592938869711699968,132178318,['1592938869711699968'],2022-11-16T17:53:16.000Z,@PowerRangersDay Legacy of Power from Dino Thunder. Like a Whitman's sampler of the franchise up to that point.
en,1592938639264468993,132178318,['1592938639264468993'],2022-11-16T17:52:21.000Z,"@davidhin98 @dcauwatchtower True, but they at least got DVD releases. Even if it was a bit of a scavenger hunt to get a complete series of SuperFriends."
qme,1592687744681377792,132178318,['1592687744681377792'],2022-11-16T01:15:23.000Z,@MystryGrayskull https://t.co/iqYkWRLAEQ
en,1592542364425670656,132178318,['1592542364425670656'],2022-11-15T15:37:42.000Z,@richcoastrican Ocean's 11
en,1592268669702529024,132178318,['1592268669702529024'],2022-11-14T21:30:08.000Z,@dcauwatchtower That just leaves the Filmation Superboy as the only classic DC cartoon without an official release.
en,1591962187379113985,132178318,['1591962187379113985'],2022-11-14T01:12:17.000Z,@RobertPicardo Worse than being trapped in a bathroom with a lovestruck female Gremlin?
en,1591959504929062912,132178318,['1591959504929062912'],2022-11-14T01:01:37.000Z,@PowerRangersDay In The Limelight
en,1591253382127185920,132178318,['1591253382127185920'],2022-11-12T02:15:45.000Z,@horrormuseum Alice Cooper
en,1590794362518409216,132178318,['1590794362518409216'],2022-11-10T19:51:46.000Z,@VicsMovieDen The Punisher (2004)
en,1590732593619603458,132178318,['1590732593619603458'],2022-11-10T15:46:19.000Z,@PowerRangersDay My favorite episode of Lightspeed Rescue.
en,1590547296701202432,132178318,['1590547296701202432'],2022-11-10T03:30:01.000Z,@_Caption_This “Is that Ted Danson over there” #CaptionThis
en,1590546732139810816,132178318,['1590546732139810816'],2022-11-10T03:27:46.000Z,"RT @PowerRangersDay: Retweet if you remember this

#PowerRangers https://t.co/5gF764Ionn"
qme,1590522635561349120,132178318,['1590522635561349120'],2022-11-10T01:52:01.000Z,@neilbelieves https://t.co/IgMZTfGKeg
en,1590521668723957761,132178318,['1590521668723957761'],2022-11-10T01:48:10.000Z,@GoldBlooded79 Smash it times 1000
en,1590479777190019077,132178318,['1590479777190019077'],2022-11-09T23:01:43.000Z,@BracketeersThe The Three Musketeers
en,1590438965018267649,132178318,['1590438965018267649'],2022-11-09T20:19:32.000Z,"@CalltoActivism Something his buddy Donald still hasnt done, over two years later."
en,1590424802690355201,132178318,['1590424802690355201'],2022-11-09T19:23:16.000Z,@Chaosxsilencer Im in the minority that prefers Simpsons Road Rage.
en,1590414119496474624,132178318,['1590414119496474624'],2022-11-09T18:40:49.000Z,"RT @PowerRangersDay: Retweet if you remember Fox Kids

#PowerRangers #Spiderman #XMen #Digimon https://t.co/sknVNmocEJ"
en,1590344347928891393,132178318,['1590344347928891393'],2022-11-09T14:03:34.000Z,@GRCinemaTicket Batman. The only movie I’ve seen in a theater twice on the same day.
en,1590171503886471168,132178318,['1590171503886471168'],2022-11-09T02:36:45.000Z,RT @JoshShapiroPA: Retweet if you've already voted today.
ht,1590166865762222080,132178318,['1590166865762222080'],2022-11-09T02:18:19.000Z,@richcoastrican Popeye https://t.co/HvnOMNgBYl
en,1590144947801686016,132178318,['1590144947801686016'],2022-11-09T00:51:13.000Z,@bales1181 @krazykeithrules @VaderJaws @JanuaryMovie @FilmsQuirky @FunMovieTVFan @midgetmoxie @filmizon @ithrah69 @fredforthemets Lara Croft: Tomb Raider
en,1590097426278649858,132178318,['1590097426278649858'],2022-11-08T21:42:23.000Z,@midgetmoxie Maverick (1994)
en,1590096488239366144,132178318,['1590096488239366144'],2022-11-08T21:38:40.000Z,"@DisneyD23 The first movie we ever recorded with our first VCR when it aired on the Disney Channel back in 1985. It remained in my VHS library until our VCRs stopped working. Now, Ive got it on Blu-Ray."
en,1590081031121403904,132178318,['1590081031121403904'],2022-11-08T20:37:14.000Z,"@GeorgeTakei Two, the number of times he was impeached."
en,1590051498033287168,132178318,['1590051498033287168'],2022-11-08T18:39:53.000Z,@bales1181 @fredforthemets @FunMovieTVFan @VaderJaws @filmizon @krazykeithrules @FilmsQuirky @JanuaryMovie @midgetmoxie @ithrah69 The Incredibles
en,1590026432524083200,132178318,['1590026432524083200'],2022-11-08T17:00:17.000Z,@Sophia_Nyx My Fair Lady
en,1590017796750340098,132178318,['1590017796750340098'],2022-11-08T16:25:58.000Z,@Hasbro @PowerRangers Bridge https://t.co/bE3tFu3ZoK
und,1590014310398726144,132178318,['1590014310398726144'],2022-11-08T16:12:07.000Z,@OccupyDemocrats Yes
fr,1589992553956675584,132178318,['1589992553956675584'],2022-11-08T14:45:40.000Z,@Sophia_Nyx Transformers (2007)
en,1589988536144793600,132178318,['1589988536144793600'],2022-11-08T14:29:42.000Z,@OccupyDemocrats @elonmusk @TribelSocial D) Give up social media entirely
und,1589987318609633285,132178318,['1589987318609633285'],2022-11-08T14:24:51.000Z,@CalltoActivism 💙
qme,1589817055360200704,132178318,['1589817055360200704'],2022-11-08T03:08:18.000Z,@Super70sSports https://t.co/gOSmnsK0LJ
en,1589809828654100480,132178318,['1589809828654100480'],2022-11-08T02:39:35.000Z,@RealChrisSays Spaceballs
en,1589805551864918018,132178318,['1589805551864918018'],2022-11-08T02:22:35.000Z,"@thejimg @PowerRangersDay Misleading. More like they didnt return for any team-ups. Wild Force had the team-up with Time Force, and Overdrive had Once a Ranger."
en,1589804716208201728,132178318,['1589804716208201728'],2022-11-08T02:19:16.000Z,@BracketeersThe Max Schreck in Batman Returns
en,1589771547396349952,132178318,['1589771547396349952'],2022-11-08T00:07:28.000Z,@midgetmoxie @bales1181 Law and Order: SVU. Stabler's ex-partner turned ADA.
en,1589350708150931456,132178318,['1589350708150931456'],2022-11-06T20:15:12.000Z,"@ThatEricAlper ""No, try not. Do or do not. There is no try.""
""Somedays, you just cant get rid of a bomb""
""Bah weep granah weep ninni bon.""
""Do you want to know how I got these scars?""
""No, it wasnt the airplanes. Twas beauty that killed the beast."""
en,1589302967597158400,132178318,['1589302967597158400'],2022-11-06T17:05:29.000Z,@FunMovieTVFan Frog in Smokey and the Bandit.
en,1589059137807085568,132178318,['1589059137807085568'],2022-11-06T00:56:36.000Z,@Moviesontheway The Lion king
en,1589059062590689280,132178318,['1589059062590689280'],2022-11-06T00:56:18.000Z,@midgetmoxie @bales1181 @SoUp4it Pirates of the Caribbean: Dead Men Tell No Tales
qme,1588918379611820032,132178318,['1588918379611820032'],2022-11-05T15:37:17.000Z,@JaisonGohil https://t.co/LASzp7HXte
en,1588899921612378113,132178318,['1588899921612378113'],2022-11-05T14:23:56.000Z,@FunMovieTVFan Guy in Galaxy Quest
en,1588898973367926784,132178318,['1588898973367926784'],2022-11-05T14:20:10.000Z,@FunMovieTVFan Xenia Onnatop in Goldeneye
en,1588898766723379201,132178318,['1588898766723379201'],2022-11-05T14:19:20.000Z,@bales1181 @filmizon @FilmsQuirky @FunMovieTVFan @krazykeithrules @JanuaryMovie @VaderJaws @fredforthemets @ithrah69 @midgetmoxie Wild Wild West
en,1588639204762058753,132178318,['1588639204762058753'],2022-11-04T21:07:56.000Z,@midgetmoxie @bales1181 @SoUp4it The Incredibles
en,1588637295133229057,132178318,['1588637295133229057'],2022-11-04T21:00:21.000Z,@Sophia_Nyx Suicide Squad
en,1588636172108144640,132178318,['1588636172108144640'],2022-11-04T20:55:53.000Z,@richcoastrican Black Adam
in,1588635167085953024,132178318,['1588635167085953024'],2022-11-04T20:51:53.000Z,@GRCinemaTicket Mortal Kombat 1995 or 2021.
en,1588635035279953920,132178318,['1588635035279953920'],2022-11-04T20:51:22.000Z,@midgetmoxie @bales1181 @SoUp4it Lost in space
en,1588524927912927233,132178318,['1588524927912927233'],2022-11-04T13:33:50.000Z,RT @il0venostalgia: RT if you still think it's the coolest van in the world… https://t.co/lOMAhqLoB8
en,1588334152625098755,132178318,['1588334152625098755'],2022-11-04T00:55:46.000Z,"@ERodBuster1 @yugiohtas Even if he isn’t counting that, Deathly Hallows part 2 was only 11 years ago."
en,1588297679045541893,132178318,['1588297679045541893'],2022-11-03T22:30:50.000Z,@midgetmoxie The Day After Tomorrow
en,1588297553766154240,132178318,['1588297553766154240'],2022-11-03T22:30:20.000Z,@Sophia_Nyx Batman Forever
en,1588264290527895553,132178318,['1588264290527895553'],2022-11-03T20:18:10.000Z,@midgetmoxie Mask of Zorro
en,1588260014988619777,132178318,['1588260014988619777'],2022-11-03T20:01:10.000Z,RT @Super70sSports: Hooking up words and phrases and clauses like a goddamn boss. https://t.co/wsuyNzxukc
en,1588255891492843520,132178318,['1588255891492843520'],2022-11-03T19:44:47.000Z,@BracketeersThe The Dark Knight
en,1588239251719733256,132178318,['1588239251719733256'],2022-11-03T18:38:40.000Z,"@Vintage_MOTU The Fright Zone, better than the vintage one."
en,1588238344252755968,132178318,['1588238344252755968'],2022-11-03T18:35:03.000Z,@GRCinemaTicket Dick Tracy https://t.co/K9dMu16ZuT
en,1587981443728392194,132178318,['1587981443728392194'],2022-11-03T01:34:14.000Z,"RT @PowerRangersDay: Retweet if you remember this

#PowerRangers https://t.co/3V4JB9YmLs"
und,1587964230313148418,132178318,['1587964230313148418'],2022-11-03T00:25:50.000Z,@nathaliejacoby1 💙
en,1587949750216695809,132178318,['1587949750216695809'],2022-11-02T23:28:17.000Z,RT @Super70sSports: What this country needs is a good Cannonball Run. https://t.co/EpmjRbE4i1
fr,1587949446184275970,132178318,['1587949446184275970'],2022-11-02T23:27:05.000Z,@MorphinLegacy Morphinomenal
en,1587949245008850944,132178318,['1587949245008850944'],2022-11-02T23:26:17.000Z,@midgetmoxie @bales1181 Spider-Man: Far From Home
qme,1587948633831493632,132178318,['1587948633831493632'],2022-11-02T23:23:51.000Z,@GRCinemaTicket https://t.co/hH3st9JmS0
