lang,id,author_id,edit_history_tweet_ids,created_at,text
en,1595134474727337984,901510624072450048,['1595134474727337984'],2022-11-22T19:17:49.000Z,"RT @oloyede4yu: ""Forgive and forget""no mean say I forget you https://t.co/VDu8BRLWWK"
en,1595134454393339904,901510624072450048,['1595134454393339904'],2022-11-22T19:17:44.000Z,RT @theholygates: MUSIC + DARKNESS... 💀💀
en,1595134436982784000,901510624072450048,['1595134436982784000'],2022-11-22T19:17:40.000Z,RT @mdnazeal: Please any idea if TSTV is showing world cup?
en,1595134403386089472,901510624072450048,['1595134403386089472'],2022-11-22T19:17:32.000Z,"RT @MatokPR: It continued in 2014 and 2018 with Spain and Germany.

When the European World Cup champions' curse started affecting European…"
en,1595134371346153475,901510624072450048,['1595134371346153475'],2022-11-22T19:17:24.000Z,RT @sammist_23: Small accounts matter: Drop your Twitter handles let us follow you now
in,1595134334696296450,901510624072450048,['1595134334696296450'],2022-11-22T19:17:16.000Z,RT @Newbie_911: So manyooo dan pursue ORORO https://t.co/hp4WTqLFfv
en,1595134312134778880,901510624072450048,['1595134312134778880'],2022-11-22T19:17:10.000Z,RT @Ree_sznn: What happened to Ronaldo should be a lesson to y'all that are considering going back to your ex. They'll use you &amp; dump you a…
en,1595134287640027136,901510624072450048,['1595134287640027136'],2022-11-22T19:17:04.000Z,RT @Emmavic14: God save me😩 https://t.co/zMpWC0f7ee
en,1595134240739364864,901510624072450048,['1595134240739364864'],2022-11-22T19:16:53.000Z,"RT @OgbeDoraAtuora: Just when you thought you've seen the right person, they start behaving like roundabout. https://t.co/ATkPU7pdoy"
en,1595134219050979329,901510624072450048,['1595134219050979329'],2022-11-22T19:16:48.000Z,RT @Adeyanjuszn: E get how this World Cup take be
en,1595134200893825024,901510624072450048,['1595134200893825024'],2022-11-22T19:16:44.000Z,RT @AkunneChinyere4: Anyone can be a father but it takes a special man to be a dad.
en,1595134124393517056,901510624072450048,['1595134124393517056'],2022-11-22T19:16:26.000Z,"RT @OStargabby: When two poor men coincidentally meet in a rich man’s house, they automatically become enemies."
en,1595134103191375872,901510624072450048,['1595134103191375872'],2022-11-22T19:16:21.000Z,"RT @MatokPR: European World Cup champions curse

There is something exciting about fan-made theories,in football. It adds a new dimension t…"
en,1595134086359973889,901510624072450048,['1595134086359973889'],2022-11-22T19:16:17.000Z,RT @aura_illu: Would you go to the club with your partner?
en,1595134063819440128,901510624072450048,['1595134063819440128'],2022-11-22T19:16:11.000Z,RT @BEENAHMAD10: Messi with his man of the match award today😂😂 https://t.co/sbqZYdVNkr
en,1595134042973696000,901510624072450048,['1595134042973696000'],2022-11-22T19:16:06.000Z,RT @officialdavidg_: These days falling in love is at the owner's risk
en,1595134022371651584,901510624072450048,['1595134022371651584'],2022-11-22T19:16:01.000Z,RT @ossaivictor1_: If she wears pànt to sleep at night🚩🚩 https://t.co/lJZE44aDU6
en,1595133928863825922,901510624072450048,['1595133928863825922'],2022-11-22T19:15:39.000Z,"RT @jiddah_salma: Make Tote with me😍

Yoruba Voice Over😁
Trust me you will love it❤✌

Don't forget to Rate my voice over 

@zlatamus 
@Mais…"
en,1595133874950262785,901510624072450048,['1595133874950262785'],2022-11-22T19:15:26.000Z,"RT @Salemzyy: If you wan leave trenches just like mayor of ekiti, then join this telegram channel. They post sure odds, daily giveaway and…"
en,1595133859137363968,901510624072450048,['1595133859137363968'],2022-11-22T19:15:22.000Z,RT @HommiesDrey: So d majority of NG young men who make a living through cyber crimes (Yahoo Yahoo) r calling South African men who live of…
en,1595133815068188672,901510624072450048,['1595133815068188672'],2022-11-22T19:15:12.000Z,RT @_VALKlNG: This or that https://t.co/343lc05vw8
en,1595133778317705216,901510624072450048,['1595133778317705216'],2022-11-22T19:15:03.000Z,RT @KylaUnlimited: @GuinnessNGR Ochoa has shown consistency as a big game player. 🔥 https://t.co/s7JoN7GXdr
en,1595133758600261635,901510624072450048,['1595133758600261635'],2022-11-22T19:14:58.000Z,"RT @Cozywizzo: Save the date guys 
11th december 2022 we will be live at Newcastle Centre Makurdi (Benue State) 

Book of Nicodemus chapter…"
en,1595133676391919616,901510624072450048,['1595133676391919616'],2022-11-22T19:14:39.000Z,RT @fumzeeygold: Skin like milk &gt;&gt;💧 https://t.co/pVmXPsU6Ij
en,1595133654594117632,901510624072450048,['1595133654594117632'],2022-11-22T19:14:34.000Z,"RT @Dee_daizie: What better way to end the year than going for the - Eko4show : Waves of Afrobeats concert ✨️

30th of December is gonna be…"
en,1595133605013262336,901510624072450048,['1595133605013262336'],2022-11-22T19:14:22.000Z,RT @Veekayss1: Can u kill your uncle for $40m?
en,1595133562109714432,901510624072450048,['1595133562109714432'],2022-11-22T19:14:12.000Z,"RT @Eyedentytee: Let’s tell ourselves the Truth, Women initiates most of the Divorces but if only Men could be faithful many of the marriag…"
en,1595133517390032896,901510624072450048,['1595133517390032896'],2022-11-22T19:14:01.000Z,"RT @Dikefirstson: Back from suspension at 26k

Retweet, comment your handles let's gain mutuals ❤️💯"
en,1595132067414970370,901510624072450048,['1595132067414970370'],2022-11-22T19:08:15.000Z,"RT @_oluwaseun9: Everybody dey talk about football your boyfriend dey upload tiktok video.

You can see the nonsense you’re dating?"
en,1595132047953039361,901510624072450048,['1595132047953039361'],2022-11-22T19:08:11.000Z,RT @_tayoinabuja: God forbids poverty 🤲🤲😂😂😂😂 https://t.co/zQG2KavRZG
en,1595131997290364928,901510624072450048,['1595131997290364928'],2022-11-22T19:07:58.000Z,"RT @_iamtolulope: Even steppers dey dance to Konji,now tell me why you never jam Konji , click link below to jam Konji speed up version

 h…"
en,1595131968072880128,901510624072450048,['1595131968072880128'],2022-11-22T19:07:51.000Z,RT @doraxoxo_: Every time I have something to do in the morning I can't sleep all night 🙄💔
en,1595131921360916480,901510624072450048,['1595131921360916480'],2022-11-22T19:07:40.000Z,RT @ChineduGodwill4: Because I toast you. You wan use billing check my seriousness😂😂 https://t.co/sMSGsbK0ip
en,1595131881820823552,901510624072450048,['1595131881820823552'],2022-11-22T19:07:31.000Z,"RT @Folasheycrown22: If she starts calling you big head in Taking Stage, bruh, she don love up, don't slack👌 Bro code🤭"
en,1595131826003378177,901510624072450048,['1595131826003378177'],2022-11-22T19:07:18.000Z,"RT @Adrianne_curri: Dating someone who gives you great sex, good laughs, best friend vibes, epic conversations and unquestionable loyalty &gt;…"
en,1595124063466180608,901510624072450048,['1595124063466180608'],2022-11-22T18:36:27.000Z,RT @forlah_: 2.  BLACK CANARY XXX PARODY https://t.co/pt1s6WT6lt
en,1595123957950447617,901510624072450048,['1595123957950447617'],2022-11-22T18:36:02.000Z,"RT @colourz_0: This is guy is just being insecure 
He doesn’t trust his friend and his babe https://t.co/os7eG8htQK"
en,1595123863679299585,901510624072450048,['1595123863679299585'],2022-11-22T18:35:39.000Z,"RT @CRawkeen: My advice for every married woman is to wear asewo gowns and skimpies  often at home. Kitchen o, living room o, bedroom o sha…"
en,1595123843949297665,901510624072450048,['1595123843949297665'],2022-11-22T18:35:35.000Z,"RT @temitoayoo: The colours and design of a home should be a reflection of the people who live inside. - Amy Wax.

A four bedroom contempor…"
en,1595123812097732609,901510624072450048,['1595123812097732609'],2022-11-22T18:35:27.000Z,"RT @theblackoflagos: 13 Beautiful Nollywood Actresses

Thread👇

1. Osas Ighodaro https://t.co/4Wk2OC5njc"
en,1595123754878660608,901510624072450048,['1595123754878660608'],2022-11-22T18:35:13.000Z,RT @only1Ayoo: I'm more concerned bout the effort needed to do this https://t.co/FFj16ifRRc
en,1595123737028079616,901510624072450048,['1595123737028079616'],2022-11-22T18:35:09.000Z,RT @yourlovepjb: This is the kind of woman every woman should be 🙆‍♀️🙆‍♀️🙆‍♀️🤣😂 https://t.co/WAjJijhd3R
en,1595123704681623552,901510624072450048,['1595123704681623552'],2022-11-22T18:35:01.000Z,RT @hit__n: Movies worth watching (thread) https://t.co/X9ZvsmyfyA
en,1595122782459027458,901510624072450048,['1595122782459027458'],2022-11-22T18:31:21.000Z,RT @forlah_: 3. DEADPOOL XXX PARODY https://t.co/UtbLLgZPxK
en,1595122760748920832,901510624072450048,['1595122760748920832'],2022-11-22T18:31:16.000Z,"RT @Mustvphv_: She studies biology education but now she is digital marketer and graphics designer.
This country sha🤔😂"
und,1595122743321972737,901510624072450048,['1595122743321972737'],2022-11-22T18:31:12.000Z,RT @Samuel_Amenyo1: @clubshandybosoe @clubshandybosoe 🍻🍻 https://t.co/ROgwL5C1l9
en,1595122686304595968,901510624072450048,['1595122686304595968'],2022-11-22T18:30:59.000Z,"RT @Greenaugustus13: Black Friday with @KFC_Ghana is back  From 22nd-25th November, pass by any KFC store and buy a TWISTER
and enjoy an ex…"
en,1595122663575662593,901510624072450048,['1595122663575662593'],2022-11-22T18:30:53.000Z,"RT @theladyjane_: Number 2 ""Loaded"" by Tiwa Savage and Asake is everything and more🔥🔥

Check it out

https://t.co/uyySnSc6MA"
en,1595122350961602566,901510624072450048,['1595122350961602566'],2022-11-22T18:29:39.000Z,"RT @Great_Tony1: Saudi king declares tomorrow public holiday in Saudi Arabia 🇸🇦 to celebrate their win over Argentina 🇦🇷.
Only football can…"
en,1595122317411352576,901510624072450048,['1595122317411352576'],2022-11-22T18:29:31.000Z,RT @Egyriba1: Your girlfriend should  always  be more important than your money. Your job. And your career. 💯
en,1595122248062754817,901510624072450048,['1595122248062754817'],2022-11-22T18:29:14.000Z,"RT @iamjameaze: To whoever this may concern:
Seeking reconciliation isn’t weakness, not even close. It takes a lot of strength to go agains…"
en,1595121280474226688,901510624072450048,['1595121280474226688'],2022-11-22T18:25:23.000Z,"RT @forlah_: Which one do u like the most?

Nothing is sexier than seeing our super heroes doing titty hardcore fuck in their uniform. Savi…"
