created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-17T20:43:28.000Z,27948635,['1593344090313265155'],en,"Facebook gave me this helpful advice regarding a post about my mom being dead, and the uh fans of that fact. https://t.co/GqzqCkpcAj",1593344090313265155
2022-11-17T19:18:40.000Z,27948635,['1593322750445248512'],en,Probably gonna read about getting stabbed.,1593322750445248512
2022-11-17T12:13:14.000Z,27948635,['1593215685978882050'],en,"Reading here tomorrow! If the  emptiness sitting at the center of your life and anchoring everything is funny to you (or at least if you find yourself laughing, perhaps helplessly, when you randomly remember it again), then you're in for a treat. Anyway, it's a great bookstore. https://t.co/rDizPVuiCz",1593215685978882050
2022-11-17T03:39:58.000Z,27948635,['1593086516511014913'],ja,"RT @AkiyoshiKitaoka: focfoc渦巻き錯視

Concentric circles appear to be spirals. https://t.co/VyTnQejFCX",1593086516511014913
2022-11-17T03:38:30.000Z,27948635,['1593086147466760192'],en,RT @AkiyoshiKitaoka: Parallel rows appear to tilt alternately. https://t.co/1B3HLh1Qoy,1593086147466760192
2022-11-16T19:19:16.000Z,27948635,['1592960511901302787'],en,"One year. Miss ya, mom. https://t.co/YckCDZDcfV",1592960511901302787
2022-11-14T13:28:12.000Z,27948635,['1592147389040951301'],en,How do I get to this area in Elden Ring https://t.co/l3mZbSgDlh,1592147389040951301
2022-11-12T17:16:08.000Z,27948635,['1591479974334275586'],en,Same: https://t.co/RCFlvDefMJ,1591479974334275586
2022-11-12T16:48:00.000Z,27948635,['1591472892008701952'],en,"Thought the student loans lurking at the center of this story might soon  become irrelevant, but no such luck just yet it seems
 https://t.co/6Dl2uVj5Ff",1591472892008701952
2022-11-11T20:09:52.000Z,27948635,['1591161308140883968'],en,Why are there so many untranslated Kobo Abe books -- I want to read them!,1591161308140883968
2022-11-11T18:52:36.000Z,27948635,['1591141862664187904'],en,"So far, so good, no complaints. His flesh is somehow impersonating us, manifesting as people we have loved, but many of us have come to enjoy these impossible phantoms and intend to stay.",1591141862664187904
2022-11-11T14:26:27.000Z,27948635,['1591074883156709379'],en,Serious y2k vibes around here. Stock up on non-perishable tweets I guess.,1591074883156709379
2022-11-11T14:07:20.000Z,27948635,['1591070073191813120'],en,(Can't believe I just found out tweets have an extra thousand characters hidden in the alt text),1591070073191813120
2022-11-11T12:56:32.000Z,27948635,['1591052253913403392'],en,You ever feel like this house https://t.co/js9BKk6Q8i,1591052253913403392
2022-11-10T13:09:03.000Z,27948635,['1590693017408933893'],en,"RT @dolanmorgan: In DC, I watched a heavy rain come down. A man arrived at my side, and we watched together. He turned to me and said, ""I d…",1590693017408933893
2022-10-30T16:16:51.000Z,27948635,['1586754012791308289'],en,"RT @Tiny_Nusquam: Jerry had his fun, now he gets shoved back into storage.  One hopes he stays there until the next time he is needed. http…",1586754012791308289
2022-10-29T15:45:39.000Z,27948635,['1586383770210410498'],en,"We completed the deal yesterday, and already we are escorting vital organs from his body, forming a content moderation committee, and letting the animals in. https://t.co/GOMHJxW9FC",1586383770210410498
2022-10-28T21:33:45.000Z,27948635,['1586108984574054411'],en,Tonight!! https://t.co/N1yoN30zUk,1586108984574054411
2022-10-28T19:53:02.000Z,27948635,['1586083638357200896'],en,"RT @simko_bednarski: This one is for all seven of the folks who remember Vol. 1 of @ArmchairShotgun 

https://t.co/LNr3lP2N9H",1586083638357200896
2022-10-27T14:53:02.000Z,27948635,['1585645753850298373'],en,"Come hang out! Be frightened, in the company of others! https://t.co/N1yoN317JS",1585645753850298373
2022-10-26T18:27:25.000Z,27948635,['1585337316906008576'],en,"And there's a party afterward! With drinks and people and costumes, the works!",1585337316906008576
2022-10-26T14:11:42.000Z,27948635,['1585272967159750656'],en,"Doing a haunted reading this Friday at 8! I might burst into flames, who knows. (Sometimes people just explode, natural causes). Hope to see you there at Black Spring Books in Brooklyn! (A great book store too!!) https://t.co/PVgsenNrX3",1585272967159750656
2022-10-21T14:10:50.000Z,27948635,['1583460806988963841'],en,@Tiny_Nusquam Agreed!,1583460806988963841
2022-10-21T14:09:58.000Z,27948635,['1583460590177382400'],en,"@Tiny_Nusquam Haha! The only thing I would add here is that a crucial part of doing it is not doing it. (But also if you want to chat writing some time, would love to, of course!)",1583460590177382400
2022-10-19T19:41:18.000Z,27948635,['1582819197314158592'],en,RT @AkiyoshiKitaoka: What is the difference between these two images? https://t.co/XUsVvWB2Xv,1582819197314158592
2022-10-19T19:22:31.000Z,27948635,['1582814469729574912'],en,Anybody got any good examples of this? Would love to be wrong about this!,1582814469729574912
2022-10-16T16:04:08.000Z,27948635,['1581677381000912898'],en,"RT @MaddieCrum: if you write fiction you might call essayistic—preoccupied, prone to rabbit holes, animated in part by its ideas, research,…",1581677381000912898
2022-10-15T12:54:50.000Z,27948635,['1581267353471356928'],en,"Absolutely breaking my brain to say this, but I think I have never once seen a healthy classroom authentically depicted in a work of fiction.",1581267353471356928
2022-10-14T01:09:30.000Z,27948635,['1580727463168335874'],en,RT @sad13: we did it everyone. we made enough tweets. we can stop making more tweets now,1580727463168335874
2022-10-12T20:30:42.000Z,27948635,['1580294913211920385'],en,RT @JoylandMagazine: Mark your calendars: we’re opening for fee-free submissions this weekend!,1580294913211920385
2022-10-09T15:24:30.000Z,27948635,['1579130690297548802'],en,"RT @AkiyoshiKitaoka: This paprika appears to be reddish, though the image consists of black and white stripes. https://t.co/1QUBzgUJ74",1579130690297548802
2022-10-09T15:24:04.000Z,27948635,['1579130584949207045'],en,RT @AkiyoshiKitaoka: illusory red composed of dark-green thin lines and white thick lines https://t.co/iDhPeRF7pL,1579130584949207045
2022-10-09T15:22:23.000Z,27948635,['1579130159718096898'],en,"RT @AkiyoshiKitaoka: The right ring appears to rotate faster than the left one, though the velocity is the same. https://t.co/YnJ9Uh6Hvq",1579130159718096898
2022-10-09T14:50:32.000Z,27948635,['1579122142700253185'],en,"If anybody is feeling down today, I offer you the fact that bjork is still out here with the clarinets releasing albums about fungus",1579122142700253185
2022-10-09T14:46:27.000Z,27948635,['1579121115951403010'],en,"If somebody told me they could turn air into wood, *poof* just take air and make it be wood, I'd be like, you're a wizard, that's magic, I am frightened, but, my friends, trees literally do this, they conjure air into wood, so trees are wizards, thanks for coming to my ted talk",1579121115951403010
2022-10-08T17:19:06.000Z,27948635,['1578797146278891527'],en,Looking forward to this one. https://t.co/bBdpmGSM9C,1578797146278891527
2022-10-08T16:24:39.000Z,27948635,['1578783439503126528'],en,"Which means my fam rarely sees the circumstances of their lives depicted without the simultaneous message of: poverty, destitution, punchline etc. There's some truth in that, too, but it elides all the other truths, the many truths that define their lives, both small and large",1578783439503126528
2022-10-08T16:24:38.000Z,27948635,['1578783437942661121'],en,"It is so rare for a trailer park or mobile home to appear in movies/ media without being coded to represent some negative trait or punchline. It's almost never a mundane backdrop, and often serves to underscore some element of character development, rarely affirming, often a joke",1578783437942661121
2022-10-08T14:19:47.000Z,27948635,['1578752018956439552'],en,"Here is a terribly synthesized version of The Rock reading from ""Car Crash While Hitchhiking""

https://t.co/EJv4z6emrQ",1578752018956439552
2022-10-08T13:27:24.000Z,27948635,['1578738835374346245'],en,"When people say, ""Wow, you can't make this stuff up"" about real things, I bet God gets kinda miffed",1578738835374346245
2022-10-08T12:39:10.000Z,27948635,['1578726695238238208'],en,RT @iamzheanna: we are in hell https://t.co/Ge4V4xHaJt,1578726695238238208
2022-10-08T12:35:04.000Z,27948635,['1578725666802917377'],en,"“I know my own sin. I know that I deserve my punishment. I do not begrudge it.” -- William Faulkner, As I Lay Dying https://t.co/g6QR73DKuf",1578725666802917377
2022-10-08T11:08:12.000Z,27948635,['1578703805188755456'],en,"Accidentally read this as ""If you're a Dwayne Johnson fan"" and briefly entered a mindbending literary vortex where The Rock is the narrator in Jesus' Son, surviving a car crash, saving the baby https://t.co/YY57Rp8cnE",1578703805188755456
2022-10-08T10:38:13.000Z,27948635,['1578696259166093312'],en,"Loving the detail that one of the locality loophole experiments happened in a 60-meter tunnel in ""the dungeon of Vienna’s Hofburg palace."" Scientists unspooling reality in dark castle dungeons is the exact world I was promised from children's TV shows

https://t.co/Dc4MlP1fzh",1578696259166093312
2022-10-07T13:28:41.000Z,27948635,['1578376770210136064'],en,"RT @KempoJesse: Pedagogy questions are inseparable from labor conditions questions.

Teaching philosophies are inseparable from labor polit…",1578376770210136064
2022-10-07T11:52:59.000Z,27948635,['1578352684574584833'],en,"You know, I was gonna back out of the sale (because I was worried Musk was gravely misrepresenting the number of robots buried in his skin), but the deal is back on. We're moving in, we're connecting everything. https://t.co/GOMHJxWHva",1578352684574584833
2022-10-05T16:39:43.000Z,27948635,['1577700071130497024'],en,"RT @liambatespoet: Recommend the first issue of @berlinlit  where you can find e.g. this Mark Leidner poem.
https://t.co/8oXxHqW06N https:/…",1577700071130497024
2022-10-04T19:44:32.000Z,27948635,['1577384192366694401'],en,Very excited. https://t.co/8hmT2i9t2X,1577384192366694401
2022-10-04T16:08:03.000Z,27948635,['1577329713873403906'],en,@melissabroder @IsaacFitzgerald @ScribnerBooks @mere215 Heck yeah!,1577329713873403906
2022-10-03T02:18:18.000Z,27948635,['1576758513040179200'],en,"RT @JoylandMagazine: Attention writers: we're open for fiction and nonfiction submissions (10,000 words or fewer). 

https://t.co/mND43sMbWi",1576758513040179200
2022-10-02T16:34:24.000Z,27948635,['1576611569173401601'],en,"Riding a train along the Hudson, listening to this quiet thing, with choppy water, cozy sweater, gray sky, cool air

https://t.co/ha5qSvAFYC",1576611569173401601
2022-10-02T14:40:50.000Z,27948635,['1576582988347113473'],en,"@cat_tebaldi Yeah, the wildest thing to me is how easy/commonplace it is for even the most basic elements of how others experience being in the world, at a foundational level, to feel unknowable, inconceivable to us -- yet also for this chasm to feel hidden/obscured/surprising to discover",1576582988347113473
2022-10-02T14:15:14.000Z,27948635,['1576576546483363841'],en,@postcyborg Yeah! I guess one thing I was surprised to learn is that it's more of a continuum than an on/off thing,1576576546483363841
2022-10-02T13:53:07.000Z,27948635,['1576570981740843010'],en,"@Tiny_Nusquam Same! Weirdly, I find visualization a helpful tool in initially revving down the more language based thoughts. And the zero inner monolog thing is wild to me because I experience/recognize at least 2-3 languistic lines of thought running parallel to each other/about each other!",1576570981740843010
2022-10-02T13:42:00.000Z,27948635,['1576568183062147072'],en,@Tiny_Nusquam Been asking folks about it more and hearing very similar things!,1576568183062147072
2022-10-02T13:07:31.000Z,27948635,['1576559504472563712'],en,@HelloJessicaFox That's news to me! I'll look it up! More things to make my mind feel weird about being a mind always welcome,1576559504472563712
2022-10-02T12:59:09.000Z,27948635,['1576557397841059840'],en,"I find it so mind-boggling that my first instinct is to say, maybe the real issue is that language fails us and we miscommunicate about what is actually a much more similar interior experience than we think, but that's gotta just be my own bias/limitation talking",1576557397841059840
2022-10-02T12:56:26.000Z,27948635,['1576556716728410118'],en,"Between that and some folks having no interior monolog (i can barely wrap my mind around this), I'm even more fascinated &amp; curious about the inner experience of other people than I already was!",1576556716728410118
2022-10-02T12:54:54.000Z,27948635,['1576556330399080449'],en,"Could say I just found out I have ""hyperphantasia"" (""vivid mental imagery,"" ""cinematic"" inner visualization, manipulable mental visual objects?), but what I *really* found out is: most people don't experience this?? I knew some don't, but most?? This feels bananas to me",1576556330399080449
2022-09-30T12:46:59.000Z,27948635,['1575829562373459968'],en,"I hear a remake of Time Bandits is in the cards, and I'm hear to say I hope they keep true to what is probably among the darkest and most cynical endings to a children's movie ever put to film (and, not suprisingly, a personal favorite too. Makes me laugh anew every time).",1575829562373459968
2022-09-29T02:25:59.000Z,27948635,['1575310893122048000'],en,My favorite opening lines seem suddenly apt https://t.co/kNXAWxziBi,1575310893122048000
2022-09-28T11:13:12.000Z,27948635,['1575081184400650241'],zxx,https://t.co/uzLQPIqnST,1575081184400650241
2022-09-28T11:13:10.000Z,27948635,['1575081176565284864'],en,"Only 19 dollars 

 https://t.co/vz68CwLBa2",1575081176565284864
2022-09-23T13:34:40.000Z,27948635,['1573304847897616386'],en,"It was about dry cleaners moonlighting as muffin salesman? Scary! For us, it explored weirdness of being alive/trying to do anything (we were kids!), but adults inferred code for drugs? Hoopla illuminated adults' weird fear of young people and the limited imagination of that fear",1573304847897616386
2022-09-23T13:25:17.000Z,27948635,['1573302482410807298'],en,"It's banned books week! In high school, a short one-act play I wrote with friends was so enraging to parents that not only our dumb play but the entire yearly one-act festival itself was almost shuttered for fear of anything similar ever being performed again. Proud moment!",1573302482410807298
2022-09-23T13:14:33.000Z,27948635,['1573299783246159874'],en,"Saw someone ask if a particular rumination on specific mountains was poetry or science, and I was confused because poetry is science, it's the first science.",1573299783246159874
2022-09-23T13:08:26.000Z,27948635,['1573298245010325505'],en,RT @AriaAber: from Elisa Gabbert’s NORMAL DISTANCE (@egabbert) https://t.co/kgodFKa300,1573298245010325505
2022-09-19T22:45:06.000Z,27948635,['1571993817305481217'],en,"One of the schools within the network I support is featured in CNN this week. Really proud to work alongside these folks.

https://t.co/7P38ZKnepv",1571993817305481217
2022-09-18T21:15:40.000Z,27948635,['1571608919654498306'],en,@KristinaRabbit Ahhhh! Thanks so much for reading!  So glad you enjoyed. Yay!,1571608919654498306
2022-09-18T18:35:40.000Z,27948635,['1571568655497936902'],zxx,https://t.co/DZ4fEJMF15,1571568655497936902
2022-09-17T21:04:04.000Z,27948635,['1571243613530603528'],en,"Give me the Edward Gorey edition of this, please and thank you",1571243613530603528
2022-09-17T21:03:21.000Z,27948635,['1571243434698047488'],en,I... love this little Sax guy. https://t.co/VMzvIbMp3c,1571243434698047488
2022-09-17T18:36:10.000Z,27948635,['1571206394975600641'],en,"RT @megiddings: Hi, this review by @charliejane is a gift: https://t.co/DsPx1m2QZi https://t.co/am9MgV8I3G",1571206394975600641
2022-09-17T13:46:15.000Z,27948635,['1571133433631625216'],en,"RT @harper: last night and on the plane i read @megiddings's amazing book ""The Women Could Fly.""

Highly recommend it. I had no idea what i…",1571133433631625216
2022-09-17T13:43:33.000Z,27948635,['1571132755844698112'],en,"If you're looking to laugh and feel like shit at the same time (or just looking for a quick weekend read or two, or whichever, you be you), I've rounded up all the new stories I published in the past year. Yay https://t.co/5j9wgY3FJY",1571132755844698112
2022-09-17T13:35:20.000Z,27948635,['1571130686488350721'],en,"(Most of these are collected into my newest book of short stories, one discarded title of which was ""Memoir"" because of my insistence that all of these stories, or even all stories, really happened/are happening in one way or another)",1571130686488350721
2022-09-17T13:34:14.000Z,27948635,['1571130408808624128'],en,"And, most recently, this piece, ""The Big One,"" about trying to make deliveries, or really just trying to get by, amid disaster and collapse (and also about a mysterious ""financial cream"" purported to absolve your debts) https://t.co/xpQfMq7nqe",1571130408808624128
2022-09-17T13:33:39.000Z,27948635,['1571130260850380800'],en,"And this index of ""Future Lawn Ornaments,"" which is perhaps more about the way we mediate our relationship to our thoughts and each other, but which I also sort of have no idea how to describe other than to say it is just about lawn ornaments in the future https://t.co/oIXotjtOpE",1571130260850380800
