author_id,lang,id,created_at,edit_history_tweet_ids,text,geo
810473529665814528,en,1590440063191908353,2022-11-09T20:23:54.000Z,['1590440063191908353'],@Yanna_Ely Nike tech &amp; air maxes 😤 Its casual and clean.. But ready for sport mode,
810473529665814528,en,1590207903923044352,2022-11-09T05:01:23.000Z,['1590207903923044352'],@RizzaIslam @ADL Isnt that defamation? Could this be a possible lawsuit ?,
810473529665814528,en,1590201007174471680,2022-11-09T04:33:59.000Z,['1590201007174471680'],@officialdjmido OvO = pimp trick gangsta clique,
810473529665814528,en,1588954056592351232,2022-11-05T17:59:03.000Z,['1588954056592351232'],@JeffSchader @midnightthaze13 @LaurenCoker99 Ahhhh. So All things Europeans have dismantled . Got you,
810473529665814528,en,1588933311849988098,2022-11-05T16:36:37.000Z,['1588933311849988098'],@zappenation369 @T1nyNae Oh yea I forgot white ppl use to kill and eat Black slaves. Fuckin beasts ..,
810473529665814528,en,1588930761159495680,2022-11-05T16:26:29.000Z,['1588930761159495680'],Yall ever notice that #Drake drop a Album every time Black folks is having serious discussions?,
810473529665814528,en,1588601003641036800,2022-11-04T18:36:08.000Z,['1588601003641036800'],@Calbookworm @SeanStackz7 2 Black men own the trademark for WLM .. They take the money it generates and invest it back into Black communities.. Ye is trolling yall and using yall bigottry to free black ppl.. 🤣🤣🤣,
810473529665814528,en,1588600494293127168,2022-11-04T18:34:07.000Z,['1588600494293127168'],@thereallrickk @SeanStackz7 Thats untrue. There are all types of organizations and groups that do that exact thing.. But you dont know about it cause you only care about Black folk when there is something to take.,
810473529665814528,en,1588596866715111425,2022-11-04T18:19:42.000Z,['1588596866715111425'],@joe_kash @po_wisdom @TMZ 🤣Oh stop the fear mongering.. Nobody wants to hurt you. stop putting that luggage on us. Your German ancestor did that. Just be truthful about your assimilation. you are not of the blood.  You are a convert gentile goy this is a historical biological FACT. Miss me this the dogma,
810473529665814528,en,1588583441020641280,2022-11-04T17:26:21.000Z,['1588583441020641280'],@joe_kash @po_wisdom @TMZ Your a Gentile 🤣🤣 Ashanazi are 15th century converts.. stop puffin your chest out cause you were born into a ppl of assimilation,
810473529665814528,en,1588383652437954561,2022-11-04T04:12:28.000Z,['1588383652437954561'],"@KyrieIrving should sue the @NBA &amp; @Nets for Anti-Blackness, Anti-semitism and Ethoncide. 
They are pushing a narrative that ppl of the Black diaspora are not / can not be Shemetic. Black Hebrews have existed for centuries before the converson of Ashkenazi Germans (Euro jews) .",
810473529665814528,en,1588383057811079170,2022-11-04T04:10:06.000Z,['1588383057811079170'],"@bomani_jones Kyrie should sue the league for Anti-Blackness, Anti-semitism and Ethoncide. 
They are pushing a narrative that ppl of the Black diaspora are not / can not be Shemetic. Black Hebrews have existed for centuries before the converson of Ashkenazi Germans (Euro jews) .",
810473529665814528,en,1588381847175987200,2022-11-04T04:05:17.000Z,['1588381847175987200'],@jdblfc333 @Reddy_Roc @bomani_jones Euro jews are not exempt from white supremacy 🤣🤣🤣FOH .. Ashanazis are germans that converted in the 15th century.. Poc look at yall all the same.. Aint no discrimination on this front,
810473529665814528,en,1588380762763857920,2022-11-04T04:00:59.000Z,['1588380762763857920'],"@alistair_void @bomani_jones So only point out the most ridiculous Black Hebrew groups, but dont mention the Black Hebrew communities with histories that predate the conversion of the Euro jew in the 15th century. This is Anti-Black Hebrew Ethnocide and white supremacy",
810473529665814528,en,1588054204047925249,2022-11-03T06:23:21.000Z,['1588054204047925249'],@nosoygusma @CCGCameron @kanyewest Says the Gentile🤣,
810473529665814528,en,1587932016913571841,2022-11-02T22:17:49.000Z,['1587932016913571841'],@22degrees_ @FFlusterz @XXL Yall gotta stop trying to act listening to music with 3rd grade reading lvl lyrics is a choice. I dont care that you cant read. Just stop trying to convince me that shit is even in the same realm of talent.,
810473529665814528,en,1587887648794112000,2022-11-02T19:21:31.000Z,['1587887648794112000'],"@marcusjholland @ShannonSharpe Cause they feel most comfortable having the conversation with white ppl. Instead of building inter-community respect so you can talk directly to your ppl. 
Thats like you and yo wife arguing at the neighbor house bout your home. Goofy",
810473529665814528,en,1587727378557636608,2022-11-02T08:44:40.000Z,['1587727378557636608'],@MichaelRapaport @carinachristmas @iamrapaport Bruh just admitted hes a gentile 🤣🤣🤣 Ashkenazi is not shemetic,
810473529665814528,en,1587713519386083328,2022-11-02T07:49:35.000Z,['1587713519386083328'],The fact that @lexfridman wrote off Black Hebrew claims is Anti-Black and ethnocide. Black Hebrews have existed for century’s before the conversion of the German jewish ppls. This is social engineering and the white washing of History in our faces.,
810473529665814528,en,1587633620856016896,2022-11-02T02:32:06.000Z,['1587633620856016896'],@CymphoniTaylor No his dad is.. Jr went to private school but out here playing crime boss,
810473529665814528,en,1587538755182895111,2022-11-01T20:15:08.000Z,['1587538755182895111'],Yall gon learn negroes like @bomani_jones  with no kids or family of his own don’t care about preserving or restoring blackculture. He bout his personal gain even if that means talking down or distracting Black folks from asking real questions surrounding these situations.,
810473529665814528,en,1587456463722668032,2022-11-01T14:48:09.000Z,['1587456463722668032'],"@bomani_jones I often wonder what Bomanis very Black, very educated father thinks about is sons journey into self initiated light passive coonery.. Bruh be borderline clowning his own ppl, but will give any pale man the benifit of doubt.  Bomani letting that mouse finger pop him",
810473529665814528,en,1587140313008816135,2022-10-31T17:51:52.000Z,['1587140313008816135'],"I find it highly manipulating all these articles on @KyrieIrving and @kanyewest only point out the most ridiculous Black Hebrew groups, but dont mention the Black Hebrew communities with histories that predate the conversion of the Euro jew.
This is Black Hebrew Ethnocide",
810473529665814528,en,1587124906327785473,2022-10-31T16:50:39.000Z,['1587124906327785473'],@jonblistein Article on Kyrie was pure manipulation! Its funny these ppl are quick to tie any Black Hebrew talk to the most ridiculous example they can find.. Jon should Crack a history book cause this is all coming off anti Black.. Euro jews are not exempt from white supremacy,
810473529665814528,en,1586231318278553600,2022-10-29T05:39:51.000Z,['1586231318278553600'],@Lakers might as well send @patbev21 back to the @Timberwolves if they gon continue on like this.,
810473529665814528,en,1575618484519960584,2022-09-29T22:48:14.000Z,['1575618484519960584'],"@RockyMtnCivil She has a history of only being confrontational and rude twords and even silencing black men on air.. You can youtube it, multiple examples will pop up. This blew up this time because she was aggressively trying to hide a white woman’s identity and scapegoat lme",
810473529665814528,en,1575600654332338176,2022-09-29T21:37:23.000Z,['1575600654332338176'],@RockyMtnCivil Seem valid to me. Shes protecting white ppl while agressivly attacking and silencing Black men. And its not the first time,
810473529665814528,und,1559706419070631938,2022-08-17T00:59:22.000Z,['1559706419070631938'],@Simone6516 @clown_bjj @CrimeWatchMpls 🤷🏽‍♂️,
810473529665814528,en,1559704250292342784,2022-08-17T00:50:45.000Z,['1559704250292342784'],"@Simone6516 @clown_bjj @CrimeWatchMpls This is due to ppl no longer respecting white men ideologies, home structure and moral authority.",
810473529665814528,en,1559597368143740929,2022-08-16T17:46:03.000Z,['1559597368143740929'],@blackthought  Im feeling the project conceptual wise… But please re mix/mastering that joint… waaay too muddy and the vocals are under the production. Not on par sonic wise for 2022. Its Hard listen for that reason only,
810473529665814528,en,1559322768600174593,2022-08-15T23:34:53.000Z,['1559322768600174593'],@TheRealBoppa @drscottjensen @GovTimWalz Aaaaahhhhh shut up… your just a talker… Where were you when the shit is happening??? Defending nothing from the comfort of your home… 🤣🤣🤣 This is the New America brought to by those who actually are doing shit other than running their mouth.,
810473529665814528,en,1559304446009540609,2022-08-15T22:22:05.000Z,['1559304446009540609'],@DeptofDefense You should investigate @Canadianpm and @Drake. He works for the Canadian defense ministry and is creating content that is influencing debauchery and perpetuating destruction of the America family. I feel like Canada may interfering with our nations freedom,
810473529665814528,en,1559299617551949828,2022-08-15T22:02:53.000Z,['1559299617551949828'],@Outkast … was ahead of they time.. They predicted the whole @Drake “pimp trick gangsta clique” OVO era,
810473529665814528,en,1552699648338526211,2022-07-28T16:56:58.000Z,['1552699648338526211'],“Men shouldnt correct other men” sounds crazy to me.. Men are supposed to be protectors of family/community… You cant be a protector/Man if you not willing to step/correct ppl who are perpetuating ideas and actions of brokenness.,
810473529665814528,en,1552101382605488133,2022-07-27T01:19:40.000Z,['1552101382605488133'],@_king_jamarius_ @MissAshley247 @SaycheeseDGTL provide context when you say something. He said as a child him and his friends coerced/talked girls (other children) into sex and group sex. He admitted as a adult it was wrong and was rape behavior. Hes also said men need to re think some of shit we grew up thinking was ok,
810473529665814528,en,1550723122646720513,2022-07-23T06:02:58.000Z,['1550723122646720513'],@JadenMcDanielsF Its childish and soft looking.,
810473529665814528,en,1550633421579354140,2022-07-23T00:06:31.000Z,['1550633421579354140'],@rudolph_civil It is 🤣🤣 yall internet niggas think yall exempt from real life.,
810473529665814528,en,1550632974722416642,2022-07-23T00:04:45.000Z,['1550632974722416642'],@rudolph_civil If someone has made threats to you on previous occasions. Then initiates  confrontation when they see you. and they approach you with multiple ppl.. That is grounds for stand your ground,
810473529665814528,en,1550604856632774662,2022-07-22T22:13:01.000Z,['1550604856632774662'],@rudolph_civil Soulja boy had been making threats and talking about him online for a while.. and Florida is a stand your ground state. He could have shot him and got off saying soulja boy was a instigator and approached him 9 men.,
810473529665814528,en,1550602500289462272,2022-07-22T22:03:39.000Z,['1550602500289462272'],@MissAshley247 @SaycheeseDGTL Ppl not of the culture be lost in the sauce trying to get they tweets off for clout and Sound stupid. CW def wasnt humiliated. Hes the ppls champ,
810473529665814528,en,1547662475608203269,2022-07-14T19:21:03.000Z,['1547662475608203269'],@bomani_jones @rolandsmartin Pac was a social engineer. His music had an agenda. Most ppl cant comprehend that,
810473529665814528,en,1547659001961144321,2022-07-14T19:07:14.000Z,['1547659001961144321'],@bomani_jones Love him a good white caricature of black ppl. Be too excited 🤣 somebody tell him we dont invite everybody to the cookout anymore. Thats how our neighborhoods come up missing,
810473529665814528,en,1541789982112751616,2022-06-28T14:25:51.000Z,['1541789982112751616'],"@AOC Theyre worried about that census data .. Apparently white ppl are at 0 population growth🤣 they do not care about yall individual rights, they trying to keep the nation white majority through the womb",
810473529665814528,en,1537601808754954243,2022-06-17T01:03:33.000Z,['1537601808754954243'],@celtics deserve to lose after that bland ass National Anthem 🤣 and I dont even fw the National Anthem,
810473529665814528,en,1535374147643129868,2022-06-10T21:31:37.000Z,['1535374147643129868'],@WasntMe696 @boston_sp0rts20 @XXL Im willing to bet he buys pussy too😭😭😭,
810473529665814528,en,1535372887628353536,2022-06-10T21:26:36.000Z,['1535372887628353536'],"What it sounded like when @Drake said he be “outside”😭😭😭😭

https://t.co/1IGJe0XnC7",
810473529665814528,en,1535372343349940224,2022-06-10T21:24:27.000Z,['1535372343349940224'],@kendricklamar not letting @Drake live down talkin bout he “OuTsIdE” 😭😭😭😭 Kenny def got some “yea ight nigga” lines all throughout MMBS,
810473529665814528,en,1532082211389857792,2022-06-01T19:30:38.000Z,['1532082211389857792'],@chartdata Its a really great conceptual song.. video will be a must watch.. But def a skip when listening to the album in a casual setting. All that domestic violence f u b f u n energy is wild to just be listening to.,
810473529665814528,en,1532061132567068672,2022-06-01T18:06:52.000Z,['1532061132567068672'],@boston_sp0rts20 @XXL Maaaaan stop it .. Id put Birdman on a joint before Eminem. dont nobody want to hear youtube rapper bars,
810473529665814528,en,1532050812817514498,2022-06-01T17:25:52.000Z,['1532050812817514498'],"@RalfytheP What he really meant “I dont like this album cause it calls out all the materialistic debauchery, Ive shaped my life around. I cant live in a world where niggas think about real life shit, cause they wont respect the all materialism ive wasted my life obtaining  ”",
810473529665814528,en,1524446113591353344,2022-05-11T17:47:30.000Z,['1524446113591353344'],@bomani_jones @gbasayne Lowkey… That $200 that was stolen for Pokémon cards was a genius investment 🤣 mamma just didnt have the foresight .. Them first generation cards are going stupid on the market,
810473529665814528,en,1522336561509150722,2022-05-05T22:04:54.000Z,['1522336561509150722'],"@davefree When I see that … thats the end of my time on that app🤣🤣 
Foh",
810473529665814528,en,1522335124083388416,2022-05-05T21:59:11.000Z,['1522335124083388416'],"@Amariesmiless @jvvnk0 @420hahawtf @lyfeofvintage @Mr_jayhill @KarlousM Its really not that hard if the man on his money and is responsible.
 My Fiancé quit her job when she gave birth. No point in her working just to pay for terrible childcare 🤷🏽‍♂️ Thats hustling backwards",
810473529665814528,en,1521508052700213248,2022-05-03T15:12:42.000Z,['1521508052700213248'],@KollegeKidd Yall late.. prices done went up,
810473529665814528,en,1521232109498781697,2022-05-02T20:56:12.000Z,['1521232109498781697'],"@bomani_jones @KarlTowns is really the @Drake of the NBA … Has all of  the correct technical skill, Has the esthetics… But is a caricature of the culture, and has no classics",
810473529665814528,en,1520531577427668993,2022-04-30T22:32:32.000Z,['1520531577427668993'],"@GordonRamsay @GordonRamsayGRR 
Finally got my food.. After 2 hrs of waiting . And the shit damn near raw… WTF yall got going on there???? https://t.co/NOZoHCJa6Z",
810473529665814528,en,1520518721378390017,2022-04-30T21:41:27.000Z,['1520518721378390017'],@GordonRamsay @GordonRamsayGRR All that yelling on tv is cap. I had 3pm reservation.. Food took 1hr 1/2 to come out… Was wrong…and it did finally come out correct it had hair in it 🤦🏽‍♂️ still waiting on my meal at this moment,{'place_id': '146e4187c4157001'}
810473529665814528,en,1516579289063378947,2022-04-20T00:47:33.000Z,['1516579289063378947'],@NBATV  Why would yall Blackout A Minnesota playoff game in Minnesota ???? Whos in charge over there???,
810473529665814528,en,1515485770949308421,2022-04-17T00:22:18.000Z,['1515485770949308421'],@bomani_jones Lowkey a wolves fan. He just be talkin bout karl crazy  so he cant be accused of being on the narcotic if it dont pan out..,
810473529665814528,en,1514345873353936900,2022-04-13T20:52:46.000Z,['1514345873353936900'],"@bomani_jones @minakimes Its all Love man, I still rock with yall. But Im MF TIDE and FINISHED with Tom… can we get a month with No TB 🤧",
810473529665814528,en,1514334584288301056,2022-04-13T20:07:54.000Z,['1514334584288301056'],@bomani_jones @minakimes Maaaaan .. Its the playoffs and dude out here droppin pre recorded tom brady podcasts.. and we gon have to hear foxworth ramble about the same stuff Friday… ill check back in a week,
810473529665814528,en,1475916809635348492,2021-12-28T19:49:23.000Z,['1475916809635348492'],@LegendOfWinning Yacub Morrant,
810473529665814528,en,1285757824711176193,2020-07-22T02:05:28.000Z,['1285757824711176193'],"RT @LOVEknucky: #NEWVIDEOALERT 

@LOVEknucky - in a minute 

Run it up! 💪🏽💪🏽🔥🔥🔥🔥 https://t.co/HiScZADLgk",
810473529665814528,en,852639147428859905,2017-04-13T21:46:28.000Z,['852639147428859905'],"RT @FreeLunchCrew: 🚨 IT AINT SUMMER YET PARTY🚨
@honeympls 
5/11/17
Featuring Lucien Parker
Likeminds 
Free Lunch Crew
21+ 
$12 @ door/ $10…",
