created_at,author_id,edit_history_tweet_ids,lang,text,id,geo
2022-11-22T20:20:34.000Z,1366877843527974912,['1595150266294505474'],en,@WeGoTalkAm1 I’m jealous I want to know,1595150266294505474,
2022-11-22T20:20:24.000Z,1366877843527974912,['1595150224380821506'],und,@Ssstylar_ saa,1595150224380821506,
2022-11-22T20:20:18.000Z,1366877843527974912,['1595150198887833600'],en,@kwekuxvi_ Okay nice,1595150198887833600,
2022-11-22T20:20:11.000Z,1366877843527974912,['1595150167426015232'],en,@HeIsEben I’m jealous,1595150167426015232,
2022-11-22T20:20:03.000Z,1366877843527974912,['1595150135826472960'],und,@akuahwritess 🌚,1595150135826472960,
2022-11-22T20:15:54.000Z,1366877843527974912,['1595149089590882305'],en,"I’m not your girlfriend but I’m jealous, who are you texting?",1595149089590882305,{'place_id': '009b4bcc18019797'}
2022-11-22T20:14:57.000Z,1366877843527974912,['1595148852276797440'],en,RT @medSaaka: This is football ✊🏽🔥 https://t.co/hzU1DA1Xzk,1595148852276797440,
2022-11-22T19:35:38.000Z,1366877843527974912,['1595138958631239680'],en,RT @turtlebreezee: Never leave a door open for people who are half in and half out .. you deserve loyalty and consistency,1595138958631239680,
2022-11-22T19:35:35.000Z,1366877843527974912,['1595138947268902912'],en,RT @Gboye_Rave: Which year took the most important person in your life ? ❤️ 😭,1595138947268902912,
2022-11-22T19:35:30.000Z,1366877843527974912,['1595138925474914305'],en,RT @lowkeyalbert: overthinking gf 🤝 reassuring bf,1595138925474914305,
2022-11-22T19:35:26.000Z,1366877843527974912,['1595138909335621633'],en,RT @medSaaka: Rabiot goal and assist. Bro is feasting.,1595138909335621633,
2022-11-22T19:29:01.000Z,1366877843527974912,['1595137293966143488'],en,"RT @rashthejourno: Australia is playing according to the plan of the coach, closing spaces. They are very strong too. The defending champio…",1595137293966143488,
2022-11-22T19:28:39.000Z,1366877843527974912,['1595137200123179009'],en,"RT @Efua_ampofoa: Official brand promoter... AGAIN.

@Shitologygh + EFUA = 🌶️ https://t.co/lqMSu5zY3Z",1595137200123179009,
2022-11-22T19:27:34.000Z,1366877843527974912,['1595136929343115264'],en,RT @lowkeyalbert: dating someone with the same sense of humor as u &gt;&gt;&gt;,1595136929343115264,
2022-11-22T19:27:31.000Z,1366877843527974912,['1595136916411686912'],en,RT @lowkeeeeeyyyyy: i want money not anxiety bruh,1595136916411686912,
2022-11-22T19:25:30.000Z,1366877843527974912,['1595136407609434112'],en,"RT @syhnner: yes, tell me about your day and how you're feeling, i care.",1595136407609434112,
2022-11-22T19:23:23.000Z,1366877843527974912,['1595135874769252353'],en,RT @can_i_dm: you do new slip saf e go cast. what a day!🤣,1595135874769252353,
2022-11-22T19:22:02.000Z,1366877843527974912,['1595135533893943298'],en,if they win the cup de3 1 year holiday that ooo https://t.co/YegWls1Lqs,1595135533893943298,{'place_id': '009b4bcc18019797'}
2022-11-22T19:17:32.000Z,1366877843527974912,['1595134403239645184'],en,RT @HasbullaHive: If Argentina wins the World Cup I will cash app everybody who likes this tweet 100 dollars https://t.co/u53SsZZSfZ,1595134403239645184,
2022-11-22T19:09:15.000Z,1366877843527974912,['1595132316850221059'],en,RT @Korsogyimi: So Ronaldo and I are unemployed ? 😂😂😂,1595132316850221059,
2022-11-22T19:06:34.000Z,1366877843527974912,['1595131642016059392'],en,"RT @GhConcra: If Manchester United manage to win a trophy this season, they will say Ronaldo was the problem. Lord pls intervene 😭",1595131642016059392,
2022-11-22T19:02:07.000Z,1366877843527974912,['1595130524603142144'],en,"RT @MaameAmaAdoma: Yesss, Black Friday is here and OMG car prices have reduced so much. These plugs are on 🔥. Someone should get me a car f…",1595130524603142144,
2022-11-22T18:57:59.000Z,1366877843527974912,['1595129482733813761'],en,RT @ama_serwaaa: Your Saudi mistress 😍... https://t.co/dcTc4lWsFQ,1595129482733813761,
2022-11-22T18:57:22.000Z,1366877843527974912,['1595129327733334017'],en,"RT @akuahwritess: Gyakie is the first Ghanaian female Art. to do this 👀🥰
New York ✌️ https://t.co/6byHGLzL0D",1595129327733334017,
2022-11-22T18:55:26.000Z,1366877843527974912,['1595128839445053442'],en,"RT @AnnabethOcansey: #NewProfilePic
Aspiring Pharmacist 
#Ilovelearning #Pharmacyrocks #AntibioticResistance https://t.co/qeG5GfWnUV",1595128839445053442,
2022-11-22T18:55:12.000Z,1366877843527974912,['1595128782330810368'],en,"RT @Ghod_khid: GodKiD inventory, hope I did my best in manufacturing Study Table...
Rate My Work over 10. 🏅
Before…",1595128782330810368,
2022-11-22T18:54:25.000Z,1366877843527974912,['1595128585026932736'],en,RT @Danger_Hazard10: 🇸🇦mood https://t.co/JGTVU5RNNL,1595128585026932736,
2022-11-22T18:53:24.000Z,1366877843527974912,['1595128328666566659'],en,RT @GoodnessAdeosun: How it started.                How it’s going https://t.co/jFgB493ezz,1595128328666566659,
2022-11-22T18:51:54.000Z,1366877843527974912,['1595127950810447873'],en,"RT @ransfordddd: I send my pictures give this babe,the babe dey tell me say next time if I Dey take pictures make I use filter . Ah what sh…",1595127950810447873,
2022-11-22T18:51:51.000Z,1366877843527974912,['1595127939007324160'],en,RT @fawogyimiiko: The best decision ever made in football is Manchester United sacking Ronaldo . No one is bigger than the club . We made y…,1595127939007324160,
2022-11-22T17:49:36.000Z,1366877843527974912,['1595112273122852864'],en,"RT @akosua_amoabea: Guys, I wanna ask o, if you’re given two tickets to go to Qatar with a +1 who are you choosing? And why???",1595112273122852864,
2022-11-22T11:44:43.000Z,1366877843527974912,['1595020447481212929'],en,"RT @ConvertsB: Argentina 1 - Saudi Arabia 2 
As seen in the dream",1595020447481212929,
2022-11-22T11:44:35.000Z,1366877843527974912,['1595020415499468800'],en,RT @ama_serwaaa: Slips go mek beans today 😋,1595020415499468800,
2022-11-22T11:44:33.000Z,1366877843527974912,['1595020406175449089'],en,RT @ama_serwaaa: Ronaldo fans drop your handles mek we follow u some 🔥,1595020406175449089,
2022-11-22T11:44:25.000Z,1366877843527974912,['1595020372893700096'],en,RT @gh_Denver: You were about to tweet goal 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 it’s an offside baba https://t.co/jgJudu8EXx,1595020372893700096,
2022-11-22T09:59:26.000Z,1366877843527974912,['1594993952893161472'],en,RT @_MukadasMaestro: Saudi Arabia players dey rec the abochi squad rof. Messi should have conscience and just forfeit the match. Wey cheap…,1594993952893161472,
2022-11-22T08:35:26.000Z,1366877843527974912,['1594972813236244481'],en,"RT @gh_Denver: Messi stans and Argentina 🇦🇷 fans , how many goals are we drinking this morning?",1594972813236244481,
2022-11-22T08:29:38.000Z,1366877843527974912,['1594971353135849474'],en,RT @ama_serwaaa: Good morning beautiful people ✨ 💕,1594971353135849474,
2022-11-22T08:29:29.000Z,1366877843527974912,['1594971314976088065'],en,RT @kvng_baff: Gyakie YouTube black voices billboard spotted in NYC https://t.co/VnO3stq6Zq,1594971314976088065,
2022-11-22T08:29:18.000Z,1366877843527974912,['1594971268264108034'],en,RT @tafokwesiarthur: Mention someone you can comfortably use for money rituals 😂😂 Ghana hard,1594971268264108034,
2022-11-22T08:18:39.000Z,1366877843527974912,['1594968590582796289'],hi,"RT @NEBASARK: See Germany , see cars 
See France , see fashion 
See Dubai , see Trade 
See Japan, See Technology 
See Ghana, See __________…",1594968590582796289,
2022-11-22T08:17:48.000Z,1366877843527974912,['1594968375381626881'],en,"RT @ghanayesu: Gyakie is doing the most. We have to give her flowers. 😊

Gyakie YouTube black voices billboard in NYC 🔥🔥 https://t.co/IyvXn…",1594968375381626881,
2022-11-22T08:17:43.000Z,1366877843527974912,['1594968354946678786'],en,RT @__ekua__: God is the greatest,1594968354946678786,
2022-11-22T08:17:34.000Z,1366877843527974912,['1594968314937319424'],en,@iamtheonlyjae you aired me sef,1594968314937319424,
2022-11-22T08:13:37.000Z,1366877843527974912,['1594967323521290242'],en,oh my love 🥹 then it skipped me https://t.co/82ax5AtuOf,1594967323521290242,{'place_id': '009b4bcc18019797'}
2022-11-22T08:13:17.000Z,1366877843527974912,['1594967237072674817'],en,"RT @Sepha_: @dzifaperry so you just streak , you don’t read messages and reply 🙄",1594967237072674817,
2022-11-22T07:58:36.000Z,1366877843527974912,['1594963544541433858'],und,RT @Akuah_Serwaaa: 🔗❤️ https://t.co/LuZkcISbbI,1594963544541433858,
2022-11-22T07:58:17.000Z,1366877843527974912,['1594963464233140224'],en,"RT @qwexi_pablo: ""Bless the Lord o my soul and all that is within me, bless his holy name"" 🙏 
Psalm 103:1",1594963464233140224,
2022-11-22T07:58:14.000Z,1366877843527974912,['1594963449746190336'],en,RT @MmoaNkoaaa: Waiting for the Argentina game to watch Messi play https://t.co/I2T85sYfpq,1594963449746190336,
2022-11-22T07:52:00.000Z,1366877843527974912,['1594961881437032449'],en,RT @Perfumebase_: Use good and original perfumes ✅,1594961881437032449,
2022-11-22T07:51:58.000Z,1366877843527974912,['1594961875246219266'],en,"RT @medSaaka: Hadith of the day
The Messenger of Allah (ﷺ) said, ""When a person curses somebody or something, the curse goes up to heaven a…",1594961875246219266,
2022-11-22T07:51:54.000Z,1366877843527974912,['1594961859194544128'],en,"RT @Ruf_ayi: Argentines, how many goals are we scoring today?🇦🇷",1594961859194544128,
2022-11-22T07:51:48.000Z,1366877843527974912,['1594961833110425601'],en,"RT @cadeauboxes: Finalizing orders for today 🎀
Send us a dm to order or call/WhatsApp 0548168199 ❤️

A single retweet will go a long way an…",1594961833110425601,
2022-11-22T07:51:37.000Z,1366877843527974912,['1594961784611405825'],en,@Nyamewaaaaa @Jay___nastyy Okay,1594961784611405825,
2022-11-22T07:40:06.000Z,1366877843527974912,['1594958886603476994'],en,@mckin_love Thank you,1594958886603476994,
2022-11-22T07:35:50.000Z,1366877843527974912,['1594957816472961024'],en,RT @sugarbread__: few weeks to xmas and my sister you still have one boyfriend ei are you really serious in life.,1594957816472961024,
2022-11-22T07:35:46.000Z,1366877843527974912,['1594957799456661504'],en,"RT @profkwaah: World cup is going on and no station is showing it, All TV3 know is date rush and their dead music music show.",1594957799456661504,
2022-11-22T07:33:22.000Z,1366877843527974912,['1594957194570895360'],en,RT @bramarfo_: Another day for some Ghanaian media houses to serve us misinformation and fake news.,1594957194570895360,
2022-11-22T07:33:16.000Z,1366877843527974912,['1594957169191190528'],ht,RT @bramarfo_: Ghanaian media smh 😂 https://t.co/QVtDK32P6w,1594957169191190528,
2022-11-22T07:33:03.000Z,1366877843527974912,['1594957112383250433'],en,"RT @Nasty00007: We up again, God did 🙏",1594957112383250433,
2022-11-22T07:32:52.000Z,1366877843527974912,['1594957067604967424'],en,RT @HipsyAfya: Your crush’s crush🫣😎😂 https://t.co/ydgNQ0sDbZ,1594957067604967424,
2022-11-22T07:32:45.000Z,1366877843527974912,['1594957038567694336'],en,"RT @gh_Denver: Honestly, as a Messi Stan, Argentina’s coach shouldn’t play Messi if he wants a win . He isn’t that guy anymore",1594957038567694336,
2022-11-22T07:32:19.000Z,1366877843527974912,['1594956931155779591'],en,@mckin_love Did the normal,1594956931155779591,
2022-11-22T07:31:54.000Z,1366877843527974912,['1594956824062873600'],en,@fawogyimiiko Happy birthday God bless you,1594956824062873600,
