edit_history_tweet_ids,author_id,lang,text,id,created_at
['1594265867331801088'],1585944936335249409,en,@DanFindlay6 @SBakerMD …can’t fight them…,1594265867331801088,2022-11-20T09:46:17.000Z
['1594264067073376256'],1585944936335249409,en,@DonnieBrasco234 @SBakerMD Good question. Beef is extremely expensive. Chicken is low quality protein. Salami is obviously full of stuff other than meat. How does one start?,1594264067073376256,2022-11-20T09:39:08.000Z
['1594263075426803714'],1585944936335249409,en,"RT @SBakerMD: It’s not genetics, and it is destroying society!! https://t.co/jwEhbCwJqQ",1594263075426803714,2022-11-20T09:35:11.000Z
['1594044885337870337'],1585944936335249409,qme,"@MikeHudema #COP27

 https://t.co/fKUNbNQVnF",1594044885337870337,2022-11-19T19:08:11.000Z
['1594042874332520450'],1585944936335249409,en,We’ve got 12 years to stop #ClimateChange 🥶 #ClimateCrisis https://t.co/igisSTcJFv,1594042874332520450,2022-11-19T19:00:11.000Z
['1594012768935485441'],1585944936335249409,qam,@elonmusk https://t.co/8EIYnKVeQ7,1594012768935485441,2022-11-19T17:00:34.000Z
['1594012677822726146'],1585944936335249409,qme,RT @escapeyourcage: #DontGiveIn #Resist #BanCensorship #FreeSpeech https://t.co/lG82V9ovDk,1594012677822726146,2022-11-19T17:00:12.000Z
['1594012465158922240'],1585944936335249409,qme,#DontGiveIn #Resist #BanCensorship #FreeSpeech https://t.co/lG82V9ovDk,1594012465158922240,2022-11-19T16:59:21.000Z
['1593999194699620352'],1585944936335249409,en,This is #AlexJones level right here… https://t.co/SO1N5fNpL9,1593999194699620352,2022-11-19T16:06:37.000Z
['1593991683812872195'],1585944936335249409,en,@catturd2 No chicken!,1593991683812872195,2022-11-19T15:36:47.000Z
['1593991355654619137'],1585944936335249409,en,"@ufob0t Often when I am “remembering” something, there comes a moment where I am unsure whether I was just there (the past) or not.",1593991355654619137,2022-11-19T15:35:28.000Z
['1593990843282907136'],1585944936335249409,de,@dave_chapple @ufob0t Nice one Einstein,1593990843282907136,2022-11-19T15:33:26.000Z
['1593989258058268674'],1585944936335249409,en,@PrachetaB @jspujji @elonmusk Did Twitter ever hire black men? Racist dupe!,1593989258058268674,2022-11-19T15:27:08.000Z
['1593988291111550979'],1585944936335249409,und,@c_h_e_m @PrachetaB @jspujji @elonmusk 💯,1593988291111550979,2022-11-19T15:23:18.000Z
['1593874450956619777'],1585944936335249409,en,"@markamorgan @elonmusk @thevivafrei @paraga @jack That’s just, like, your opinion, man!",1593874450956619777,2022-11-19T07:50:56.000Z
['1593318701377490951'],1585944936335249409,en,"No voice service or emergency calls, but text and internet still working somehow (phone is voip in Germany) #networkdown #TheGreatReset",1593318701377490951,2022-11-17T19:02:35.000Z
['1593318222262050816'],1585944936335249409,en,Phone networks down in all of Germany https://t.co/Izc1X39u0E,1593318222262050816,2022-11-17T19:00:41.000Z
['1593314473372172289'],1585944936335249409,nl,@OldFrisianWOTD Zoals “Minerva”,1593314473372172289,2022-11-17T18:45:47.000Z
['1593312215142105089'],1585944936335249409,en,@HappyBigGrin Give em another month,1593312215142105089,2022-11-17T18:36:49.000Z
['1593182765314609152'],1585944936335249409,en,"@GnadreZoko @GordonMaybe @Specter_97 @disclosetv You’re right, I can’t find video of him speaking English, so maybe he speaks perfectly. I must have had a false memory.",1593182765314609152,2022-11-17T10:02:25.000Z
['1593180257397673984'],1585944936335249409,en,@GnadreZoko @GordonMaybe @Specter_97 @disclosetv Hi. How do I know what? About the heavy accent. He has spoken English publicly in the past. I’ll find a video…,1593180257397673984,2022-11-17T09:52:27.000Z
['1592957145699745793'],1585944936335249409,en,@PastorAlexLove @FlatEarthIndy I’m going with: photoshop?,1592957145699745793,2022-11-16T19:05:53.000Z
['1592944653372108800'],1585944936335249409,en,"@Specter_97 @disclosetv He speaks heavily accented English, so it certainly makes more sense to speak hi own language. Trudeau didn’t answer in Mandarin, though I’m sure he understood some if not all of it.",1592944653372108800,2022-11-16T18:16:15.000Z
['1592943899474939904'],1585944936335249409,en,@disclosetv Trudeau is such an emotional character.,1592943899474939904,2022-11-16T18:13:15.000Z
['1592556672190681089'],1585944936335249409,en,"RT @Earstohearyou: Whenever possible, walk barefoot... https://t.co/oQta1palGh",1592556672190681089,2022-11-15T16:34:33.000Z
['1592233794198806528'],1585944936335249409,qme,@NormanDInvasio2 @its_the_Dr https://t.co/yfR9DoBVPC,1592233794198806528,2022-11-14T19:11:33.000Z
['1592232914460487680'],1585944936335249409,qme,@NormanDInvasio2 @its_the_Dr https://t.co/Et6QT0lJd7,1592232914460487680,2022-11-14T19:08:03.000Z
['1592231415231700993'],1585944936335249409,en,@NormanDInvasio2 @its_the_Dr And he was correct,1592231415231700993,2022-11-14T19:02:06.000Z
['1591856898881785856'],1585944936335249409,en,@Eric_Dubay_FE Why can’t we use a telescope to “bring back” the sun (like we can with ships) if it is at a constant altitude over a flat plane?,1591856898881785856,2022-11-13T18:13:54.000Z
['1591491783413956612'],1585944936335249409,en,"@PEIangelis1 Yeah, it is a controversial book, considered crap by many and genius by others. I found it obfuscatory - but maybe I’m just stupid 🧑‍🎓",1591491783413956612,2022-11-12T18:03:04.000Z
['1591486422883700739'],1585944936335249409,en,@PEIangelis1 The dancing wu li masters liked this tweet🤓,1591486422883700739,2022-11-12T17:41:46.000Z
['1591004900560732160'],1585944936335249409,en,"@TansuYegen engineering is amazing; see how the waves break on the sea wall and leave the houses nearly untouched despite their being built feet from the water! Still, I’d rather live a few streets back 🤓",1591004900560732160,2022-11-11T09:48:22.000Z
['1587977229157519360'],1585944936335249409,en,@luvlypics @elonmusk Human decency = (in part) letting humans have their say,1587977229157519360,2022-11-03T01:17:29.000Z
['1587973582101045249'],1585944936335249409,en,@brufkaki @elonmusk Lies and misinformation from a central authority destroy culture; individual erroneous or false statements cannot - mistakes are necessary to learning and only serve to strengthen society in the end.,1587973582101045249,2022-11-03T01:02:59.000Z
['1587375903927050240'],1585944936335249409,sv,Introduction ~ 0/13 Oera Linda Talk https://t.co/eogn9vz94Y via @YouTube,1587375903927050240,2022-11-01T09:28:02.000Z
['1587372857998409736'],1585944936335249409,en,@sktaylor88 @yoyoel I do not think “hateful conduct” means what you think it means…,1587372857998409736,2022-11-01T09:15:55.000Z
['1586786914706898944'],1585944936335249409,en,"RT @0eraLinda: Foreword to ""Codex Oera Linda"" by Asha Logos (edited version in revised edition of Oct. '22) https://t.co/48LTQZCARa https:/…",1586786914706898944,2022-10-30T18:27:36.000Z
['1586372467953930240'],1585944936335249409,en,"@catturd2 Up to antics for a long time this one…
#somethingfishy https://t.co/ejV02W3kSO",1586372467953930240,2022-10-29T15:00:44.000Z
