author_id,lang,id,created_at,edit_history_tweet_ids,text,geo
1417471318526734343,tl,1594742591169363969,2022-11-21T17:20:37.000Z,['1594742591169363969'],RT @hamidSsebuufu1: @bbstvug Dear Maama omutuufu ow'eGgwanga lino Buganda tukusabira owangaale okutukuumire kitaffe mu buwangwa Omuteregga…,
1417471318526734343,en,1594742367810093056,2022-11-21T17:19:44.000Z,['1594742367810093056'],"RT @LizLiz25316160: @Noahmutwe1 Now Museveni soon is going to strip naked 🥰🥰🥰, his dementia is beyond repair….but all the time I ask my sel…",
1417471318526734343,tl,1594741666748973057,2022-11-21T17:16:56.000Z,['1594741666748973057'],@porshdeon @BugandaOfficial kisumuluzo kya vitz yange😂,
1417471318526734343,et,1594650338010796032,2022-11-21T11:14:02.000Z,['1594650338010796032'],"RT @Shembwoy: very proud Muganda 
Erinya lyange nze Ssekandi muzukulu wa Ssebaale e Bulemezi era neddira njovu 
Wangaala ayi Ssabasajja 
@B…",
1417471318526734343,et,1594650257647886336,2022-11-21T11:13:43.000Z,['1594650257647886336'],"very proud Muganda 
Erinya lyange nze Ssekandi muzukulu wa Ssebaale e Bulemezi era neddira njovu 
Wangaala ayi Ssabasajja 
@BugandaOfficial ku ntikko
Luganda to the world https://t.co/kIU0tO3idl",{'place_id': '0092409a629e836c'}
1417471318526734343,und,1594647588573450240,2022-11-21T11:03:06.000Z,['1594647588573450240'],@GabrielBuule ✌✊,{'place_id': '0092409a629e836c'}
1417471318526734343,en,1594625325631168513,2022-11-21T09:34:38.000Z,['1594625325631168513'],@babatvuganda play me #mumpewo by @ZadoTip,
1417471318526734343,en,1594625137923465216,2022-11-21T09:33:54.000Z,['1594625137923465216'],@UrbanTVUganda play me #mumpewo by @ZadoTip,
1417471318526734343,en,1594624978581950464,2022-11-21T09:33:16.000Z,['1594624978581950464'],@MagiconeTv play me #Mumpewo by @ZadoTip,
1417471318526734343,en,1594624773107195904,2022-11-21T09:32:27.000Z,['1594624773107195904'],@rukigafm @BidcoUganda play me #Akayimba by @ZadoTip,
1417471318526734343,en,1594614543476473857,2022-11-21T08:51:48.000Z,['1594614543476473857'],RT @Shembwoy: Happy +1 @UgZulpha wa @YkeeBenda https://t.co/PodTgpYQW0,
1417471318526734343,en,1594614512786735106,2022-11-21T08:51:41.000Z,['1594614512786735106'],Happy +1 @UgZulpha wa @YkeeBenda https://t.co/PodTgpYQW0,{'place_id': '0092409a629e836c'}
1417471318526734343,it,1594297617223237633,2022-11-20T11:52:27.000Z,['1594297617223237633'],@AbzOfficial8 @HaroldNabaasa @ubctvuganda Parliamentary session ne Parliamentary session extra😂,
1417471318526734343,und,1594296795789656064,2022-11-20T11:49:11.000Z,['1594296795789656064'],@Susan_Peace1 @BradleyCarl256 39,
1417471318526734343,und,1594296707231404032,2022-11-20T11:48:50.000Z,['1594296707231404032'],@Susan_Peace1 @BradleyCarl256 5+(5+10+2)×2=39,
1417471318526734343,und,1594296028861464581,2022-11-20T11:46:08.000Z,['1594296028861464581'],@Susan_Peace1 @BradleyCarl256 24,
1417471318526734343,en,1594295669568679936,2022-11-20T11:44:42.000Z,['1594295669568679936'],@Susan_Peace1 @BradleyCarl256 answer is 22,
1417471318526734343,en,1594281955692261376,2022-11-20T10:50:13.000Z,['1594281955692261376'],am hungry 🥱,{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1594228670536859651,2022-11-20T07:18:29.000Z,['1594228670536859651'],RT @Shembwoy: in life I ought to be the star I grew up seeing in the sky  ✨ https://t.co/GQQTaIG3Xy,
1417471318526734343,en,1594228020507774976,2022-11-20T07:15:54.000Z,['1594228020507774976'],"RT @joan_kem: Dear World leaders,don’t just hear us.Listen to us.Listen to our demands and work upon them.
#ReturnMyFuture",
1417471318526734343,und,1594227973338570755,2022-11-20T07:15:42.000Z,['1594227973338570755'],@Gufasha_Found @UNICEFUganda @GPChildMarriage @GPtoEndFGM @UNFPA @PlanUganda @FundHumanRights @MalalaFund ✊,
1417471318526734343,en,1594227909753200640,2022-11-20T07:15:27.000Z,['1594227909753200640'],"RT @Gufasha_Found: The voices of young people-“We want education not marriage”.
Dear World leaders,don’t just hear them,listen to them.
#Re…",
1417471318526734343,in,1594227775430590465,2022-11-20T07:14:55.000Z,['1594227775430590465'],@vyroota International vocal bwoy,
1417471318526734343,ht,1594227623214841857,2022-11-20T07:14:19.000Z,['1594227623214841857'],RT @vyroota: https://t.co/xMwhBBQcpu mapeesa https://t.co/QZU2oxh7Y1,
1417471318526734343,en,1594226719006892032,2022-11-20T07:10:43.000Z,['1594226719006892032'],"RT @jamil_jamie2: Both individuals and countries benefit from girls' education. 
#ReturnMyFuture",
1417471318526734343,en,1593991650220670977,2022-11-19T15:36:39.000Z,['1593991650220670977'],RT @AbzOfficial8: Expect magic whenever he gets hold to the MIC @YkeeBenda 🤍 https://t.co/j5E1rZ3aQD,
1417471318526734343,art,1593988826308915200,2022-11-19T15:25:25.000Z,['1593988826308915200'],RT @Ugaboysmusic: 🙏,
1417471318526734343,en,1593988510712725504,2022-11-19T15:24:10.000Z,['1593988510712725504'],"RT @Shembwoy: The baddest winning unrestrictable entertainment crew the @mpakaentgroup woyagala bakuwerawo
@YkeeBenda ne @Ugaboysmusic http…",
1417471318526734343,en,1593988473232523265,2022-11-19T15:24:01.000Z,['1593988473232523265'],"The baddest winning unrestrictable entertainment crew the @mpakaentgroup woyagala bakuwerawo
@YkeeBenda ne @Ugaboysmusic https://t.co/cEAA2Rqub4",{'place_id': '000c69ad123213a8'}
1417471318526734343,und,1593987609017348096,2022-11-19T15:20:35.000Z,['1593987609017348096'],@HaroldNabaasa @YkeeBenda @Ugaboysmusic 🔥🔥,
1417471318526734343,en,1593987563152359426,2022-11-19T15:20:24.000Z,['1593987563152359426'],RT @HaroldNabaasa: Bali soroti my people in soroti and around don't miss @YkeeBenda ne ba @Ugaboysmusic tonight 😫🤗🤗🤗🤗❤ https://t.co/8NtITeW…,
1417471318526734343,en,1593987498665181184,2022-11-19T15:20:09.000Z,['1593987498665181184'],RT @Murungijoey2: They call me Mr kiwani😘@ykeebenda #lovestory https://t.co/DKQSzBumZa,
1417471318526734343,en,1593986970363076612,2022-11-19T15:18:03.000Z,['1593986970363076612'],RT @phiona_anyango: The day is tomorrow please my dear friends am here to request for your votes am kindly on my knees 🙏🙏🙏 https://t.co/a8A…,
1417471318526734343,en,1593913134481346560,2022-11-19T10:24:39.000Z,['1593913134481346560'],@SpectorNevada1 @mccasmir gwe waffe ttano❤🔥,
1417471318526734343,en,1593912998334287872,2022-11-19T10:24:06.000Z,['1593912998334287872'],"RT @SpectorNevada1: Due to public demand i was. Told to come back Spector Nevada again and again
Please lovers vote as best rapper tomorrow…",
1417471318526734343,in,1593912849604018178,2022-11-19T10:23:31.000Z,['1593912849604018178'],@SpectorNevada1 jaja mukazanyo kano bboi https://t.co/OppFpxn38t,{'place_id': '000c69ad123213a8'}
1417471318526734343,in,1593912547400466433,2022-11-19T10:22:19.000Z,['1593912547400466433'],@nbstv @SpectorNevada1 kabaka mukintu kino togerageranya nabalenzi lenzi🔥🔥,
1417471318526734343,en,1593911654936449029,2022-11-19T10:18:46.000Z,['1593911654936449029'],@marx_lawd @nbstv the way kawempe kid lost😂,{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1593911050268966912,2022-11-19T10:16:22.000Z,['1593911050268966912'],"RT @nbstv: Kawempe is facing off with Kireka in the ballistic rap battle. 

Which camp are you rooting for? 

#NBSHitMaker #NBSUpdates http…",
1417471318526734343,qam,1593911034183815170,2022-11-19T10:16:18.000Z,['1593911034183815170'],@nbstv @SpectorNevada1,
1417471318526734343,et,1593910915703148546,2022-11-19T10:15:50.000Z,['1593910915703148546'],@nbstv Kireka is baddest,
1417471318526734343,en,1593672698961567748,2022-11-18T18:29:15.000Z,['1593672698961567748'],"RT @Ksheebah1: The farmer @YkeeBenda calling out all farmers to turn up on Fri 9th &amp; Sat 10th December At Kampala Serena Hotel! 
Book your…",
1417471318526734343,en,1593620263115132936,2022-11-18T15:00:53.000Z,['1593620263115132936'],"RT @joan_kem: When i lost my best friend into Child Marriage at the age of 13,I promised myself that i will fight for girls’ rights and nev…",
1417471318526734343,en,1593620086891356161,2022-11-18T15:00:11.000Z,['1593620086891356161'],RT @Shembwoy: Soroti people get ready for the bwoy so tender @YkeeBenda the day is just tomorrow https://t.co/92CooGq6Py,
1417471318526734343,en,1593620048358391808,2022-11-18T15:00:02.000Z,['1593620048358391808'],Soroti people get ready for the bwoy so tender @YkeeBenda the day is just tomorrow https://t.co/92CooGq6Py,{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1593561736090505216,2022-11-18T11:08:19.000Z,['1593561736090505216'],@95_TimeFM play me #Lovestory by @YkeeBenda,
1417471318526734343,tl,1593561429604548608,2022-11-18T11:07:06.000Z,['1593561429604548608'],eeeeh nga November babies nga are many🤔🤔,{'place_id': '000c69ad123213a8'}
1417471318526734343,et,1593561217452359681,2022-11-18T11:06:15.000Z,['1593561217452359681'],"RT @Birungi35765182: Tambuza post etukke abe malaba 🥳🥳
@YkeeBenda ajja anytime now
Just save the date🤗 https://t.co/jrbFBuG6JD",
1417471318526734343,en,1593486845752418306,2022-11-18T06:10:44.000Z,['1593486845752418306'],Good morning from Banda side,{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1593360767407067139,2022-11-17T21:49:44.000Z,['1593360767407067139'],"During my childhood, I used to think that uncles have lots of money until I became one",{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1593360234688516102,2022-11-17T21:47:37.000Z,['1593360234688516102'],@remyD7th that uncles be with alot of money until I became one🤦‍♂️,
1417471318526734343,en,1593344379829239812,2022-11-17T20:44:37.000Z,['1593344379829239812'],RT @DamaniUG: Some gals are totally unhappy with the fact that guys are only blaming the woman 😂😂 bawulira baffa,
1417471318526734343,es,1593343865259532288,2022-11-17T20:42:35.000Z,['1593343865259532288'],@dji_Prosper @BBCSport @SkySportsPL @BradleyCarl256 @TrollFootball @brfootball Uganda cranes,
1417471318526734343,und,1593343570085298179,2022-11-17T20:41:24.000Z,['1593343570085298179'],@Papiwhiz1 😂,{'place_id': '000c69ad123213a8'}
1417471318526734343,qam,1593342891728011264,2022-11-17T20:38:42.000Z,['1593342891728011264'],@arnold_kananura @YkeeBenda,
1417471318526734343,en,1593342517990359040,2022-11-17T20:37:13.000Z,['1593342517990359040'],RT @GabrielBuule: Nothing should stop Ugandans from supporting a man of God @levixone who genuinely spends his money on helping the underpr…,
1417471318526734343,en,1593341808595058693,2022-11-17T20:34:24.000Z,['1593341808595058693'],@MBU @lynda_ddane @iamalisha250 @lynda_ddane is my 💯poison,
1417471318526734343,en,1593338335635947524,2022-11-17T20:20:36.000Z,['1593338335635947524'],Martha and the pastor were in for a mass😂😂,{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1593312344465104896,2022-11-17T18:37:19.000Z,['1593312344465104896'],RT @Shembwoy: So boarding ataxi from Banda to town is cheaper than boarding it from town to Banda🤦‍♂️ naye abantu bano,
1417471318526734343,en,1593311964645793792,2022-11-17T18:35:49.000Z,['1593311964645793792'],So boarding ataxi from Banda to town is cheaper than boarding it from town to Banda🤦‍♂️ naye abantu bano,{'place_id': '000c69ad123213a8'}
1417471318526734343,en,1593205731687550976,2022-11-17T11:33:41.000Z,['1593205731687550976'],@nbstv @ZaharaTottoZATO play me #Lovestory by @YkeeBenda,
1417471318526734343,en,1593205507942412291,2022-11-17T11:32:48.000Z,['1593205507942412291'],@95_TimeFM play #Lovestory by @YkeeBenda,
1417471318526734343,en,1593131679618826240,2022-11-17T06:39:26.000Z,['1593131679618826240'],@burdpat12 @MBU @YkeeBenda is already nice just check his YouTube channel for #Lovestory,{'place_id': '0092409a629e836c'}
1417471318526734343,qme,1593131432368824321,2022-11-17T06:38:27.000Z,['1593131432368824321'],@MBU @YkeeBenda #LoveStory,
1417471318526734343,qht,1593131333005737989,2022-11-17T06:38:03.000Z,['1593131333005737989'],RT @YkeeBenda: #LoveStory,
1417471318526734343,und,1593131274272919552,2022-11-17T06:37:49.000Z,['1593131274272919552'],@kirya_ug @MBU @YkeeBenda 😂😂,{'place_id': '0092409a629e836c'}
1417471318526734343,en,1593131094257172480,2022-11-17T06:37:06.000Z,['1593131094257172480'],RT @MBU: Boy so tender 😉 https://t.co/5vnYurjzuQ,
1417471318526734343,tl,1593130093680869376,2022-11-17T06:33:07.000Z,['1593130093680869376'],"RT @Shembwoy: I really love the way @YkeeBenda does his ting while on stage, alagira ddala nti anyumirwa era ayagalanyo omulimu gwe. https:…",
1417471318526734343,en,1593130046457516032,2022-11-17T06:32:56.000Z,['1593130046457516032'],@PromiseEmilly @UnitedsTrophy1 Happy birthday to her,
1417471318526734343,en,1593129948947980288,2022-11-17T06:32:33.000Z,['1593129948947980288'],RT @PromiseEmilly: Happiest birthday my baby @UnitedsTrophy1 I love you so much ❤️ May Allah grant all your wishes hun. 🎁🎊🎂🎉❤️ enjoy your d…,
1417471318526734343,tl,1593129891868061697,2022-11-17T06:32:19.000Z,['1593129891868061697'],"I really love the way @YkeeBenda does his ting while on stage, alagira ddala nti anyumirwa era ayagalanyo omulimu gwe. https://t.co/KXdJouzLYy",{'place_id': '0092409a629e836c'}
1417471318526734343,en,1592973892015902720,2022-11-16T20:12:26.000Z,['1592973892015902720'],RT @BAbdulrahmaan: The baddest 🔥🔥 @Ugaboysmusic  big up on your self https://t.co/YBJ0qtFmaP,
1417471318526734343,en,1592799332776185856,2022-11-16T08:38:48.000Z,['1592799332776185856'],RT @Ugaboysmusic: Congratulations our brother @eddykenzoficial for being nominated in the Grammy awards💯❤️ https://t.co/hAVD0OiDpv,
1417471318526734343,en,1592799304431067136,2022-11-16T08:38:41.000Z,['1592799304431067136'],RT @mpakaentgroup: Congratulations @eddykenzoficial 💥💥 https://t.co/gsKE6sxwWa,
1417471318526734343,en,1592799263687610368,2022-11-16T08:38:31.000Z,['1592799263687610368'],RT @jamil_jamie2: Thank you @namara259 for the great advice🙏🙏,
1417471318526734343,qme,1592799133076967430,2022-11-16T08:38:00.000Z,['1592799133076967430'],RT @FeffebussiMusic: #Omumanyi https://t.co/65n1NvKTA2,
1417471318526734343,en,1592798249995628544,2022-11-16T08:34:30.000Z,['1592798249995628544'],RT @YkeeBenda: Oh my God it’s really happening . A Ugandan artist has been nominated for a Grammy. Am literally crying man. @eddykenzoficia…,
1417471318526734343,en,1592797613128306689,2022-11-16T08:31:58.000Z,['1592797613128306689'],RT @UgZulpha: You are the melody to my soul I think about u all day long.  Dis ah true love story #lovestory by @YkeeBenda  trending. Have…,
1417471318526734343,en,1592494947793764352,2022-11-15T12:29:17.000Z,['1592494947793764352'],RT @BAbdulrahmaan: The winning team @Ugaboysmusic   ❤️‍🔥❤️‍🔥🔥🔥🔥🔥 #yolesa trending @YkeeBenda @Shembwoy @Yowexyoyo @ALP4OR https://t.co/rB25…,
1417471318526734343,en,1592494921784909826,2022-11-15T12:29:11.000Z,['1592494921784909826'],RT @BAbdulrahmaan: #yolesa trending 🔥🔥✌🏼 @Ugaboysmusic @ALP4OR @Shembwoy @Yowexyoyo @Ugaboysmusic @mkainerugaba https://t.co/dhNGcihRQO,
1417471318526734343,en,1592233273916559360,2022-11-14T19:09:29.000Z,['1592233273916559360'],"RT @mpakaentgroup: New Music 💥 OMUBIRI by @chembazz Out Now Link in bio.. 
👉 https://t.co/C9NmRk08D6

Produced by @Bombamuzic1 
🎥 @mpakafil…",
1417471318526734343,en,1592233255423840256,2022-11-14T19:09:25.000Z,['1592233255423840256'],RT @GabrielBuule: I feel so happy when I see my flag in a different country. @UG_Airlines https://t.co/QYgDLQKKaR,
1417471318526734343,en,1592233021717237760,2022-11-14T19:08:29.000Z,['1592233021717237760'],"RT @Zilo_256: First on every girl's agenda 🥰
https://t.co/uP47SqRPM5 https://t.co/y5WPuIP9iz",
1417471318526734343,en,1592156136677036032,2022-11-14T14:02:58.000Z,['1592156136677036032'],RT @jamil_jamie2: Research and evidence have established that climate change and other environmental crises are multiplying the drivers of…,
1417471318526734343,in,1592084244662476802,2022-11-14T09:17:18.000Z,['1592084244662476802'],@hillsfmkabale @eddykenzoficial @McShammy97 play #Lovestory by @YkeeBenda kanyumireko @UgZulpha,
1417471318526734343,en,1592083986079272960,2022-11-14T09:16:16.000Z,['1592083986079272960'],@hillsfmkabale @McShammy97 hit me #Lovestory by @YkeeBenda,
1417471318526734343,en,1592060540423405568,2022-11-14T07:43:06.000Z,['1592060540423405568'],"RT @Shembwoy: Start up your week with positive vibes 
And everything will be positive for you 
#Lovestory #teacher #nkufeelinga https://t.c…",
1417471318526734343,en,1592059944345694209,2022-11-14T07:40:44.000Z,['1592059944345694209'],"Start up your week with positive vibes 
And everything will be positive for you 
#Lovestory #teacher #nkufeelinga https://t.co/wCEv6yiBVp",{'place_id': '0092409a629e836c'}
1417471318526734343,en,1591817001483501568,2022-11-13T15:35:22.000Z,['1591817001483501568'],"RT @BelgaLive1997: Happy birthday my G..🎂🎂 Anko @YkeeBenda 

#LoveStory
#Nkufeelinga
#Teacher https://t.co/o03QJP3JFp",
1417471318526734343,en,1591783565607542784,2022-11-13T13:22:30.000Z,['1591783565607542784'],@LGodswill25 IFB turn on my notification bell,
