lang,id,author_id,edit_history_tweet_ids,created_at,text,geo
en,1595126310342258690,3410982292,['1595126310342258690'],2022-11-22T18:45:23.000Z,@v8oholic @Ivycottagebaker @GeorgeCochrane1 Always a drama on IRT🤔,{'place_id': '2a411fc7db765b30'}
en,1595082570978545667,3410982292,['1595082570978545667'],2022-11-22T15:51:34.000Z,@Ivycottagebaker @GeorgeCochrane1 I told the gaffer I was colourblind 🫣,
en,1595081811197104130,3410982292,['1595081811197104130'],2022-11-22T15:48:33.000Z,@Ivycottagebaker @GeorgeCochrane1 Remember watching ice road truckers 🧊,
en,1595078015867830272,3410982292,['1595078015867830272'],2022-11-22T15:33:28.000Z,@Ivycottagebaker @GeorgeCochrane1 Now that’s global freezing 🥶,
en,1595068402716266496,3410982292,['1595068402716266496'],2022-11-22T14:55:16.000Z,@HagertyUK Anything that's not powered by a battery,
en,1595061911774986240,3410982292,['1595061911774986240'],2022-11-22T14:29:29.000Z,@TeamSFinneran Nice 👏👏👏👏,
en,1595061332071571457,3410982292,['1595061332071571457'],2022-11-22T14:27:11.000Z,@Sandford_Police Proper treatment for the scumbag hope there was blood,
en,1595060534013198336,3410982292,['1595060534013198336'],2022-11-22T14:24:00.000Z,@desdelboy Thats an early fizzy - I'm 16 again👏,
en,1595040766233137152,3410982292,['1595040766233137152'],2022-11-22T13:05:27.000Z,#Manston - coming to a hotel near you !!,{'place_id': '2a411fc7db765b30'}
en,1595037632836280322,3410982292,['1595037632836280322'],2022-11-22T12:53:00.000Z,"@FlopsyPickle Agreed,but it will be different in the 40 new hospitals🤔",
en,1595025699139903488,3410982292,['1595025699139903488'],2022-11-22T12:05:35.000Z,"@foodeymmm Yes, but over a week, not sure about the sick in the pot",
en,1595024669228568578,3410982292,['1595024669228568578'],2022-11-22T12:01:29.000Z,"@Belinda34106799 Late Dad had a blue one, great car",
en,1595024113269346305,3410982292,['1595024113269346305'],2022-11-22T11:59:17.000Z,@joncoupland White Cortina please - good memories https://t.co/tgXbbabwaW,
en,1594798212275118099,3410982292,['1594798212275118099'],2022-11-21T21:01:38.000Z,"RT @HowardCCox: Oil is at $85 down from $120 in June - Pump Prices for petrol should be £1.40 and diesel £1.55 and no more

I will be putti…",
en,1594797099430076416,3410982292,['1594797099430076416'],2022-11-21T20:57:13.000Z,@Iwasblindnowic @YesterdaysBrit1 Burning some right now on the cold wet night 🔥,{'place_id': '2a411fc7db765b30'}
en,1594795980825796609,3410982292,['1594795980825796609'],2022-11-21T20:52:46.000Z,RT @George657637: @AndyKinnaird1 @YesterdaysBrit1 Damn right👌 Coal helped build the awesome British Empire🧐✌️👏👏👏,
en,1594795883153199104,3410982292,['1594795883153199104'],2022-11-21T20:52:23.000Z,@RichardWellings @RogerXMathew What are you “lucfier” a stop oil freak 🥱🖕🏽cock,
en,1594782745154433024,3410982292,['1594782745154433024'],2022-11-21T20:00:10.000Z,@MaxandRosieBCs Happy birthday from another Rosie https://t.co/vVgCPVdZ3e,
en,1594773299191549971,3410982292,['1594773299191549971'],2022-11-21T19:22:38.000Z,"RT @elliegrace321: @BoomRadioUK Congratulations Paul, fantastic news and @BoomRadioUK is going from strength to strength, a fantastic stati…",
en,1594749602393112576,3410982292,['1594749602393112576'],2022-11-21T17:48:28.000Z,RT @RogerCartwrigh7: @Classicbritcom @Bown8Paul THE best show on Radio2 by a country mile...she should be on instead of Scott Mills IMHO,
en,1594748851478568962,3410982292,['1594748851478568962'],2022-11-21T17:45:29.000Z,@AJaneTurner @Classicbritcom @Bown8Paul Ken Bruce and Liza for me 👍🏽 - the rest 👎🏻,{'place_id': '2a411fc7db765b30'}
en,1594740068572356608,3410982292,['1594740068572356608'],2022-11-21T17:10:35.000Z,@JustStop_Oil Please do the same in Qatar as on the M25 👏,
en,1594735081968517120,3410982292,['1594735081968517120'],2022-11-21T16:50:46.000Z,"@Classicbritcom @Bown8Paul Liza should do the Radio 2 breakfast show I would go back to listening then, instead of the current drivel
Happy Birthday 💐",
en,1594733732069531649,3410982292,['1594733732069531649'],2022-11-21T16:45:25.000Z,@Classicbritcom Very impressive trouser crease😉,
en,1594731083387600901,3410982292,['1594731083387600901'],2022-11-21T16:34:53.000Z,"@CandSCmagazine Please can I add my old girl from the past,sadly missed 😢 https://t.co/5ltkoRd7fI",
en,1594723648316784644,3410982292,['1594723648316784644'],2022-11-21T16:05:20.000Z,@WHATSFORDlNNER Now please 👍,
en,1594723383475945472,3410982292,['1594723383475945472'],2022-11-21T16:04:17.000Z,@eliistender10 Thought it was Michael Portilo 🧐,
en,1594722146063892480,3410982292,['1594722146063892480'],2022-11-21T15:59:22.000Z,"@rickyricksmusic We had Rediffusion, I remember the cables being ripped out above my bedroom window",
en,1594719325839032328,3410982292,['1594719325839032328'],2022-11-21T15:48:10.000Z,@Ivycottagebaker @GeorgeCochrane1 It was a regular thing when we had real cold nights a blow lamp over fuel pipes and filter bowls 🔥and then a sniff of easy start 🤗,
en,1594717287617302528,3410982292,['1594717287617302528'],2022-11-21T15:40:04.000Z,@GeorgeCochrane1 Please don’t ask me to get into either of those positions 🤨,
en,1594696584884797446,3410982292,['1594696584884797446'],2022-11-21T14:17:48.000Z,@George657637 @YesterdaysBrit1 Indeed 👍🏽 grew up sitting next to one 🔥,
en,1594692020580548609,3410982292,['1594692020580548609'],2022-11-21T13:59:40.000Z,"@YesterdaysBrit1 Bit of black stuff, drop me wagon load off please👍",
en,1594691542375141377,3410982292,['1594691542375141377'],2022-11-21T13:57:46.000Z,@Classicbritcom I can hear my late Dad tittering to this - happy days 😄,
en,1594691087549046784,3410982292,['1594691087549046784'],2022-11-21T13:55:57.000Z,@Ivycottagebaker @GeorgeCochrane1 Can't believe the Volvo has failed,
en,1594620449035526144,3410982292,['1594620449035526144'],2022-11-21T09:15:16.000Z,@JamesMelville Anywhere around 3C with lemon curd half inch thick 😋,
en,1594616876642242561,3410982292,['1594616876642242561'],2022-11-21T09:01:04.000Z,@Johnnypapa64 I guess getting old things disappear and you don't realise - Bar six please,
en,1594615902900817921,3410982292,['1594615902900817921'],2022-11-21T08:57:12.000Z,@malprin @BoomRadioUK Who needs Radio 2 - good news 👏,
en,1594615449328783366,3410982292,['1594615449328783366'],2022-11-21T08:55:24.000Z,@mastropotato Better times,
en,1594461711318253568,3410982292,['1594461711318253568'],2022-11-20T22:44:30.000Z,@timbogb @SueBarnish I guess their assuming people will think a refurb of an area in a hospital is a new build 🤨,
en,1594455699991445504,3410982292,['1594455699991445504'],2022-11-20T22:20:37.000Z,@AnnieBannister Remember it so well 2 days after daughter born heard it on the nursing home radio - sad day after big mistakes RIP 🙏,
en,1594447616305205249,3410982292,['1594447616305205249'],2022-11-20T21:48:29.000Z,@PostedThisThis Same here 🔥,
en,1594442784173277185,3410982292,['1594442784173277185'],2022-11-20T21:29:17.000Z,@BigArthurIsGod @GeorgeCochrane1 Was snow due 🤔,
en,1594407058987659264,3410982292,['1594407058987659264'],2022-11-20T19:07:20.000Z,"#Collies - No interest in F1 at all,sleep time, normally countryfile ! https://t.co/SE8H0AUEZq",
en,1594404232324685826,3410982292,['1594404232324685826'],2022-11-20T18:56:06.000Z,@Classicbritcom Mr Hartley Hare - legend,
en,1594394475908169728,3410982292,['1594394475908169728'],2022-11-20T18:17:20.000Z,@GeorgeCochrane1 That’s a shocker 🙄,
en,1594387064874995712,3410982292,['1594387064874995712'],2022-11-20T17:47:53.000Z,@Kesthecollie @BDR529_ILLINOIS Come to assist in dads play room 🤗,
en,1594369526770339847,3410982292,['1594369526770339847'],2022-11-20T16:38:11.000Z,"@BRCWCo @RichardWellings @RogerXMathew What ever shite you come back with it’s a total waste of money, put the money in North Sea oil open up coal mines and start fracking instead of small boys train set",
en,1594360607419269123,3410982292,['1594360607419269123'],2022-11-20T16:02:45.000Z,"RT @RichardWellings: HS2 is imposing huge costs on communities along the route, not just the councils, but also residents and businesses -…",
en,1594360229722038273,3410982292,['1594360229722038273'],2022-11-20T16:01:15.000Z,@BRCWCo @RichardWellings @RogerXMathew How do you work that out it’s a railway to no where,
en,1594358947733213184,3410982292,['1594358947733213184'],2022-11-20T15:56:09.000Z,@BRCWCo @RichardWellings @RogerXMathew That’s the idea of more lanes !,
en,1594358653829750786,3410982292,['1594358653829750786'],2022-11-20T15:54:59.000Z,@BoomRadioUK @MikeReadUK Looking forward to the legend Mike Read this afternoon top Joc 👏👏,
en,1594358064496480258,3410982292,['1594358064496480258'],2022-11-20T15:52:38.000Z,"RT @BoomRadioUK: At 4.00 today, @MikeReadUK hosts 'One Hit Wonders - or were they?'. Part of our celebrations today of the 70th  anniversar…",
en,1594351444366442498,3410982292,['1594351444366442498'],2022-11-20T15:26:20.000Z,@RichardWellings @RogerXMathew Put the money into making A1 &amp; M1 4 lanes  - instead of a waste of money train set,
en,1594332953672400897,3410982292,['1594332953672400897'],2022-11-20T14:12:52.000Z,@SimonBatesUK Mr Bates how about Our Tune on Boom 🤞,{'place_id': '2a411fc7db765b30'}
en,1594332725107900418,3410982292,['1594332725107900418'],2022-11-20T14:11:57.000Z,@BoomRadioUK @SimonBatesUK Be nice to hear Simon Bates do Our Tune 🤞,
en,1594309847830462464,3410982292,['1594309847830462464'],2022-11-20T12:41:03.000Z,@BoomRadioUK get Mr Bates on Boom with our tune 🤞👏👏,{'place_id': '2a411fc7db765b30'}
en,1594308902073548800,3410982292,['1594308902073548800'],2022-11-20T12:37:17.000Z,@BoomRadioUK great tunes on the vintage chart of 67 - John 👏👏👏👏,{'place_id': '2a411fc7db765b30'}
en,1594289412526862336,3410982292,['1594289412526862336'],2022-11-20T11:19:51.000Z,@joncoupland Needs a gallon of weedol,
en,1594287631948447744,3410982292,['1594287631948447744'],2022-11-20T11:12:46.000Z,@GeorgeCochrane1 Their getting worse George 🤨,
en,1594287123779158018,3410982292,['1594287123779158018'],2022-11-20T11:10:45.000Z,@GeorgeCochrane1 Gallon of T-Cut be fine 🧐,
en,1594286395358593024,3410982292,['1594286395358593024'],2022-11-20T11:07:51.000Z,@YesterdaysBrit1 Leyland Roadtrain - junk compared to the likes MAN Volvo and Scania - always needed lots of TLC 🤨,
en,1594275366268436480,3410982292,['1594275366268436480'],2022-11-20T10:24:02.000Z,"@GeorgeCochrane1 Yes, same her dad had one, used to sit in the back as a kid in the 60s👍",
en,1594265499218616321,3410982292,['1594265499218616321'],2022-11-20T09:44:49.000Z,#LauraKuenssberg I guess he means 40 hospital updates which were well overdue - not new hospitals 🤔,{'place_id': '2a411fc7db765b30'}
en,1594097710759550979,3410982292,['1594097710759550979'],2022-11-19T22:38:05.000Z,@prestonchris86 @BBCNews Likewise Mam and dad during covid,
en,1594090696218005504,3410982292,['1594090696218005504'],2022-11-19T22:10:13.000Z,@TisI_LeClerc @GeorgeCochrane1 Nice float Ern 👍🏽,
en,1594090402440937472,3410982292,['1594090402440937472'],2022-11-19T22:09:03.000Z,@GeorgeCochrane1 Impressive selection of pots 🤗,
en,1594089955240054784,3410982292,['1594089955240054784'],2022-11-19T22:07:16.000Z,@prestonchris86 @BBCNews People die every day in government funded centres - hospitals,
en,1594076390529241090,3410982292,['1594076390529241090'],2022-11-19T21:13:22.000Z,"RT @Patc64: @BBCNews Okay it’s sad but how many old people die every day in care home, they don’t make the news",
en,1594051093532913665,3410982292,['1594051093532913665'],2022-11-19T19:32:51.000Z,@Retromania4ever Hold tight riders 🤗,
en,1594048525784190976,3410982292,['1594048525784190976'],2022-11-19T19:22:39.000Z,@BBCNews Old boy up the road died this week why wasn’t it on the news 🤔,
en,1594033333989560321,3410982292,['1594033333989560321'],2022-11-19T18:22:17.000Z,@YesterdaysBrit1 That was a treat from what seems like an age ago 🙂,
en,1593979322200723457,3410982292,['1593979322200723457'],2022-11-19T14:47:39.000Z,@BBCNews Does anyone care where the leckie comes from at the minute a lot of people are worried to use it - green energy bullshit,
en,1593978289072340993,3410982292,['1593978289072340993'],2022-11-19T14:43:33.000Z,@YesterdaysBrit1 Pure class - down in one 🍺,{'place_id': '2a411fc7db765b30'}
en,1593976671433957376,3410982292,['1593976671433957376'],2022-11-19T14:37:07.000Z,@BoomRadioUK great tunes this afternoon Jenny 👏👏👏,{'place_id': '2a411fc7db765b30'}
en,1593948755920932867,3410982292,['1593948755920932867'],2022-11-19T12:46:12.000Z,@YesterdaysBrit1 What’s her hour rate 🤔,
en,1593948330710679555,3410982292,['1593948330710679555'],2022-11-19T12:44:30.000Z,@GeorgeCochrane1 That man’s a leg end - Tommy,
en,1593892751724216321,3410982292,['1593892751724216321'],2022-11-19T09:03:39.000Z,"@CartoonsJpt @RogerXMathew I run two diesel cars which do over 50 to a gallon, reliable and one zero duty - I just don’t buy the battery route for vehicles, expensive, battery life ?, limited range, recharge infrastructure ? Load on grid,the list is endless 🤨",{'place_id': '2a411fc7db765b30'}
en,1593888644925980673,3410982292,['1593888644925980673'],2022-11-19T08:47:20.000Z,@GeorgeCochrane1 I’m not even the father 🤔,
en,1593863321240969218,3410982292,['1593863321240969218'],2022-11-19T07:06:42.000Z,@TisI_LeClerc @GeorgeCochrane1 Gardner powered the best of British,
en,1593861146188070914,3410982292,['1593861146188070914'],2022-11-19T06:58:04.000Z,"@NetZeroWatch @RogerXMathew Should be happening here,burn coal and oil",
en,1593649780630093824,3410982292,['1593649780630093824'],2022-11-18T16:58:10.000Z,#radio2 pint behind the bar for that man 🍺,
it,1593646269133627392,3410982292,['1593646269133627392'],2022-11-18T16:44:13.000Z,@Boyintheband @GeorgeCochrane1 No squash 🥴,{'place_id': '2a411fc7db765b30'}
en,1593634376700633093,3410982292,['1593634376700633093'],2022-11-18T15:56:58.000Z,"RT @SaulStaniforth: Meet Simon Thompson, the CEO of Royal Mail. He earns £62,750 a month.

Because its a struggle getting by on just £1,500…",
en,1593569560392880128,3410982292,['1593569560392880128'],2022-11-18T11:39:24.000Z,@RenaultTrucksUK That looks well,
en,1593551113286029319,3410982292,['1593551113286029319'],2022-11-18T10:26:06.000Z,@SeasonDeeper A quarter of hundreds and thousands please 😋,
en,1593550726235660289,3410982292,['1593550726235660289'],2022-11-18T10:24:34.000Z,@mastropotato I'm not seeing an electric - happy days proper cars😉,
en,1593549500433440768,3410982292,['1593549500433440768'],2022-11-18T10:19:42.000Z,@MaxandRosieBCs Doesn't seem impressed 😉,
en,1593549118307196930,3410982292,['1593549118307196930'],2022-11-18T10:18:11.000Z,"@TalkTV Yer, your right teacher he is a robbing B.....d",
en,1593548146105360386,3410982292,['1593548146105360386'],2022-11-18T10:14:19.000Z,@WonPeople Nope - Drivel,
