edit_history_tweet_ids,author_id,lang,text,id,created_at
['1593506356660674562'],1044565864975093760,en,@ChuGailx The little girl?,1593506356660674562,2022-11-18T07:28:16.000Z
['1593499716234379264'],1044565864975093760,und,@Orobosa_Ikp 🤣,1593499716234379264,2022-11-18T07:01:52.000Z
['1593357604134191104'],1044565864975093760,qme,@CJ_Ubaka https://t.co/94vLW7W6yn,1593357604134191104,2022-11-17T21:37:10.000Z
['1593353868997533697'],1044565864975093760,und,@OnyedikaAnambra @DavidMOlorogun 😂😂😂,1593353868997533697,2022-11-17T21:22:20.000Z
['1593353707151921156'],1044565864975093760,en,@CJ_Ubaka Congratulations chief. Send funds,1593353707151921156,2022-11-17T21:21:41.000Z
['1593353598829821952'],1044565864975093760,en,@Emypaull Remind me again who's the married one in question.,1593353598829821952,2022-11-17T21:21:15.000Z
['1593317333975666689'],1044565864975093760,en,RT @NigeriaNewsdesk: JUST IN: 63% of Nigerians are Poor – National Bureau of Statistics https://t.co/SFDkYEgkqM via @politicsngr,1593317333975666689,2022-11-17T18:57:09.000Z
['1593236969945198594'],1044565864975093760,en,"RT @Makavelli275: Are you aware that Peter Obi, is leaving over N700 million of his annual pension to Anambra State, as its ex-Governor? Ta…",1593236969945198594,2022-11-17T13:37:49.000Z
['1593215779029536768'],1044565864975093760,en,@Mayorjakes This is over the top,1593215779029536768,2022-11-17T12:13:36.000Z
['1593215353836154880'],1044565864975093760,en,"RT @Riqblaze: Sowore is presidential candidate, party chairman, secretary, treasurer, campaign manager. 

He is also his wife.",1593215353836154880,2022-11-17T12:11:55.000Z
['1593159407571173377'],1044565864975093760,en,@ChuGailx Speedy recovery dear,1593159407571173377,2022-11-17T08:29:36.000Z
['1593139583012962305'],1044565864975093760,en,"RT @rugerofficial: Just because of all the unnecessary NOISE i let you all listen to last week, I’ve decided to cleanse your ears with TWO…",1593139583012962305,2022-11-17T07:10:50.000Z
['1593131019494133760'],1044565864975093760,en,@DavidTitiloye I prefer poverty porn about frugal use of Govt money than an ex governor's child owning houses everywhere,1593131019494133760,2022-11-17T06:36:48.000Z
['1593121502349889536'],1044565864975093760,en,"RT @DavidHundeyin: Forged Chicago State University certificate? Check.

False works history claims? Check.

Failure to disclose apparent du…",1593121502349889536,2022-11-17T05:58:59.000Z
['1592988760433913856'],1044565864975093760,en,"RT @nnabros: This Soludo thing has seriously backfired. Peter Obi has gained free extra publicity, added to his supporters column, reinvigo…",1592988760433913856,2022-11-16T21:11:31.000Z
['1592986943197175808'],1044565864975093760,en,"RT @Morris_Monye: Everyone stop campaigning for now. 

Deadline for clean-up of this INEC poo-poo is next week. The discrepancies are simpl…",1592986943197175808,2022-11-16T21:04:18.000Z
['1592980097870745600'],1044565864975093760,en,"RT @OkoyeCardinal: Peter Obi’s relationship with the Churches in Anambra State. First let us go through Obi’s Cabinet. 

1. Mr. Oseloka Oba…",1592980097870745600,2022-11-16T20:37:06.000Z
['1592971253685837824'],1044565864975093760,en,"@LeftySalami No, because after he said that, she's gone and become world Bank MD and now DG world trade organisation.",1592971253685837824,2022-11-16T20:01:57.000Z
['1592969024694292480'],1044565864975093760,en,"RT @boom_FX4: @DavidHundeyin @YeleSowore doesnt have a spokesperson, na one man mopol...send him a message directly, he is not a busy person",1592969024694292480,2022-11-16T19:53:06.000Z
['1592967050116227072'],1044565864975093760,en,@____AlterEgo @phollukeh Forfeit some of the money,1592967050116227072,2022-11-16T19:45:15.000Z
['1592963722313895937'],1044565864975093760,en,RT @Oli_Ekun: The head chef at Carrington. https://t.co/QpRqwht1PE,1592963722313895937,2022-11-16T19:32:01.000Z
['1592958913775022080'],1044565864975093760,en,"@ChuGailx 😂😂😂

She's a big girl now.",1592958913775022080,2022-11-16T19:12:55.000Z
['1592957692192051200'],1044565864975093760,en,RT @IAmSteveHarvey: You can come back from anything 💯,1592957692192051200,2022-11-16T19:08:04.000Z
['1592957652900130819'],1044565864975093760,en,See who's talking now 😊 https://t.co/KhNDTDWsQ0,1592957652900130819,2022-11-16T19:07:54.000Z
['1592941098036789248'],1044565864975093760,en,"RT @uwabuegwu: After Obi said he left N75 billion in cash and investments for the state in March 2014, the International Society For Civil…",1592941098036789248,2022-11-16T18:02:07.000Z
['1592939386739777537'],1044565864975093760,en,"RT @uwabuegwu: “As a matter of fact, payment of contractual certificates for public projects completed, amounting to N5 billion, was cleare…",1592939386739777537,2022-11-16T17:55:19.000Z
['1592868682191212544'],1044565864975093760,en,@iamfearlessking @theKloppEnd_ I dey tell you 😂,1592868682191212544,2022-11-16T13:14:22.000Z
['1592824846303391744'],1044565864975093760,en,"@ImohUmoren Football heritage.

Greatest sports interview of all time",1592824846303391744,2022-11-16T10:20:11.000Z
['1592824476718465024'],1044565864975093760,en,@The_Ngozi @aproko_doctor @PoshclickStudio Looks more like Andy UBA,1592824476718465024,2022-11-16T10:18:43.000Z
['1592752336128339968'],1044565864975093760,ht,"RT @StatiSense: LEAST MULTI-DIMENSIONALLY POOR STATES - TOP 7

2013 MPI
1 Lagos
2 Osun
3 Anambra
4 Ekiti
5 Edo
6 Imo
7 Rivers

2016 MPI
1 O…",1592752336128339968,2022-11-16T05:32:03.000Z
['1592616792970518528'],1044565864975093760,en,@I_Am_Ilemona Remember when Atiku was the chairperson of identity politics. Happy he grew up eventually.,1592616792970518528,2022-11-15T20:33:27.000Z
['1592514679263592451'],1044565864975093760,en,RT @ImohUmoren: “Stay in the car” is the most unheeded advice since mankind created movies,1592514679263592451,2022-11-15T13:47:41.000Z
['1592491180654465024'],1044565864975093760,en,@RitaOnwurah Hot Okpa would have helped.,1592491180654465024,2022-11-15T12:14:19.000Z
['1592455577250463749'],1044565864975093760,und,@iamDoli_Suave 😂,1592455577250463749,2022-11-15T09:52:50.000Z
['1592453039138693122'],1044565864975093760,en,@iamDoli_Suave Who is the middle man?,1592453039138693122,2022-11-15T09:42:45.000Z
['1592452868677677056'],1044565864975093760,en,"@OnyedikaAnambra That's what Atiku said in 2015. But I ask, on what parameters?",1592452868677677056,2022-11-15T09:42:04.000Z
['1592448149745868801'],1044565864975093760,en,@VictorDonJer Okay.,1592448149745868801,2022-11-15T09:23:19.000Z
['1592446086903263232'],1044565864975093760,en,@iamDoli_Suave How much are we betting?,1592446086903263232,2022-11-15T09:15:07.000Z
['1592445802018111488'],1044565864975093760,en,@OnyedikaAnambra Nope. He's not. He's human. But he's the best we have at the moment.,1592445802018111488,2022-11-15T09:14:00.000Z
['1592445382822604800'],1044565864975093760,en,@VictorDonJer Then why did the poverty index move up nationally between 2009-2011?,1592445382822604800,2022-11-15T09:12:20.000Z
['1592443957274824704'],1044565864975093760,en,"@VictorDonJer Because of the economic crises of the 2008-2010. Even nationally, it went high.",1592443957274824704,2022-11-15T09:06:40.000Z
['1592441959238762497'],1044565864975093760,en,"RT @Elforbes00: Probably the only desert to coast country in the world with more people on the desert than coast.

It's a Northern miracle.",1592441959238762497,2022-11-15T08:58:43.000Z
['1592441520187400192'],1044565864975093760,en,RT @ImohUmoren: Obedients are not doing a quarter of what the Febuhari gang did. It’s all projecting and bullshit. And we are too respectfu…,1592441520187400192,2022-11-15T08:56:59.000Z
['1592438477911896064'],1044565864975093760,en,"@VictorDonJer As at 2014, Anambra State poverty rate was 11.2%. the lowest it's ever been.",1592438477911896064,2022-11-15T08:44:53.000Z
['1592142441393840129'],1044565864975093760,en,RT @DavidHundeyin: Bola Ahmed Tinubu has claimed that he made $1.8 million from salaries and bonuses while working a consultancy job at Del…,1592142441393840129,2022-11-14T13:08:33.000Z
['1592040152716947457'],1044565864975093760,en,RT @AfamDeluxo: Someone finally said it. https://t.co/3r07IUacPI,1592040152716947457,2022-11-14T06:22:05.000Z
['1591887708611575808'],1044565864975093760,en,@RitaOnwurah You suffer okpa suffocation in your last life?,1591887708611575808,2022-11-13T20:16:20.000Z
['1591797822147514368'],1044565864975093760,en,"RT @rose_sinister: Hey. Before Twitter goes away, maybe help me find my hero? 

On Dec. 27th, 2020, my husband passed out while driving, an…",1591797822147514368,2022-11-13T14:19:09.000Z
['1591783986426413058'],1044565864975093760,en,"RT @OnyinyefriMata: Spread the message
#PeterObi4President2023 https://t.co/ev0B409kXZ",1591783986426413058,2022-11-13T13:24:10.000Z
['1591782120673902592'],1044565864975093760,in,@RitaOnwurah Sister wey mumu,1591782120673902592,2022-11-13T13:16:46.000Z
['1591777070266605568'],1044565864975093760,en,"RT @RitaOnwurah: ""He's from a humble background""

""She's from a humble background""

It's the background that is humble. Not necessarily the…",1591777070266605568,2022-11-13T12:56:41.000Z
['1591749623340834816'],1044565864975093760,en,RT @multimeverse: This is oba of lagos threatening Igbo people.. While a man that is said to be a drug lord &amp; isn't even from lagos is hold…,1591749623340834816,2022-11-13T11:07:38.000Z
['1591512152124592128'],1044565864975093760,en,"RT @AfricaFactsZone: Africa's first humanoid robot, Omiefe has been built by Nigerian company, Uniccon.

It speaks English, French, Arabic,…",1591512152124592128,2022-11-12T19:24:00.000Z
['1591481213742628864'],1044565864975093760,en,"RT @Elforbes00: Which is crazy.
Because sex education (which I thought was done in the US) should state this clearly.

Plan B is taken if y…",1591481213742628864,2022-11-12T17:21:04.000Z
['1591479245863256066'],1044565864975093760,en,@iamfearlessking @AkpovirG Okay bro. Thanks,1591479245863256066,2022-11-12T17:13:15.000Z
['1591471785098321925'],1044565864975093760,und,@ImohUmoren 4-3,1591471785098321925,2022-11-12T16:43:36.000Z
['1591448497936830466'],1044565864975093760,und,@Elforbes00 Wow!,1591448497936830466,2022-11-12T15:11:04.000Z
['1591437954723217409'],1044565864975093760,en,@Elforbes00 Oh okay. Didn't know this. Thank you. Lemme read more of it.,1591437954723217409,2022-11-12T14:29:10.000Z
['1591430046832787456'],1044565864975093760,de,@Elforbes00 2nd class protein?,1591430046832787456,2022-11-12T13:57:45.000Z
['1591179465102856192'],1044565864975093760,en,@uchechika_e From your lips to God's ears.,1591179465102856192,2022-11-11T21:22:01.000Z
['1591179351240101889'],1044565864975093760,en,RT @uchechika_e: I will play Ifemelu in the movie adaptation of Americanah.,1591179351240101889,2022-11-11T21:21:34.000Z
['1591162105268297728'],1044565864975093760,en,"RT @cchukudebelu: One lesson Peter Obi teaches us;

Don't succumb to cynicism. Be audacious. Take a bold step.

Many of his (better credent…",1591162105268297728,2022-11-11T20:13:02.000Z
['1591161663939497984'],1044565864975093760,en,"RT @ChuGailx: If you know anyone who wants any of these four services 
-scriptwriting 
-nonfiction book writing (ghostwriting) 
-biographie…",1591161663939497984,2022-11-11T20:11:17.000Z
['1591141966791995394'],1044565864975093760,en,"RT @obi_Nwosu: Abeg if you donate 50k to support Peter Obi for president Campaign, try donate 1k to support Obinna Nwosu for House of Reps…",1591141966791995394,2022-11-11T18:53:01.000Z
['1591141093579841536'],1044565864975093760,en,"RT @jtrebach: dead snakes and snake heads can still envenomate u 

so please don’t play hot potato with the snake head????

if you can safe…",1591141093579841536,2022-11-11T18:49:33.000Z
['1591128785919049728'],1044565864975093760,vi,@RitaOnwurah Nnọọ.,1591128785919049728,2022-11-11T18:00:38.000Z
['1591094129840164865'],1044565864975093760,en,"RT @MBuhari: How Not To Talk With Africa About Climate Change

My Op-Ed in @washingtonpost, as the world gathers in Egypt for #COP27. 

htt…",1591094129840164865,2022-11-11T15:42:56.000Z
['1591091666600853504'],1044565864975093760,en,"RT @MBuhari: Africa didn’t cause the mess, yet we pay the price. At this year’s #COP27, that should be the starting point for all negotiati…",1591091666600853504,2022-11-11T15:33:09.000Z
['1591091468214898688'],1044565864975093760,en,"RT @MBuhari: The Western countries are unable to take politically difficult decisions that hurt domestically. Instead, they move the proble…",1591091468214898688,2022-11-11T15:32:21.000Z
['1591091394856484866'],1044565864975093760,en,"RT @MBuhari: Meanwhile, Africa is the continent closest to being carbon-neutral. It reserves the right to plug holes in its energy mix with…",1591091394856484866,2022-11-11T15:32:04.000Z
['1591091291114602498'],1044565864975093760,en,"RT @MBuhari: Fourth, follow your own logic. Africa is told that the falling cost of renewables means that it must leapfrog carbon-emitting…",1591091291114602498,2022-11-11T15:31:39.000Z
['1591091192942690305'],1044565864975093760,en,"RT @MBuhari: Western development has unleashed climate catastrophe on my continent. Now, the rich countries’ green policies dictate that Af…",1591091192942690305,2022-11-11T15:31:16.000Z
['1591090973492543488'],1044565864975093760,en,"RT @MBuhari: In the wake of the Ukraine war, there has been a resurgence of interest in Africa’s gas. But this impulse is coming from Weste…",1591090973492543488,2022-11-11T15:30:23.000Z
['1591090905939062785'],1044565864975093760,en,"RT @MBuhari: Third, when you realize you need Africa’s reserves, don’t cut its citizens out of the benefits.",1591090905939062785,2022-11-11T15:30:07.000Z
['1591090838842798081'],1044565864975093760,en,RT @MBuhari: Don’t tell the poorest in the world that their marginal energy use will break the carbon budget — only to sign off on new dome…,1591090838842798081,2022-11-11T15:29:51.000Z
