created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-13T21:31:52.000Z,784466796183220224,['1591906719915212800'],und,@joe_yer99 😂😂😂😂,1591906719915212800
2022-11-13T21:12:21.000Z,784466796183220224,['1591901807688970240'],en,@GerryHassan @ewangibbs Welsh enough for me.,1591901807688970240
2022-11-12T18:27:04.000Z,784466796183220224,['1591497822322700288'],en,@Hepworthclare Normalising the utterly disgraceful.,1591497822322700288
2022-11-11T22:28:55.000Z,784466796183220224,['1591196298149232640'],en,@David__Osland Surely not. I thought that Boris Johnson was such a straight up guy.,1591196298149232640
2022-11-10T18:30:42.000Z,784466796183220224,['1590773961440518144'],en,@MrHarryCole Could they perhaps also interview the tens of thousands of people who lost loved ones due to Johnson’s ineptitude during COVID and while they’re at it maybe include some of the ‘journalists’ who supported him.,1590773961440518144
2022-11-10T13:48:39.000Z,784466796183220224,['1590702980638027778'],en,"@Douglas4Moray I just wish, that once in a wee while, you had something intelligent to say.",1590702980638027778
2022-11-10T13:45:17.000Z,784466796183220224,['1590702133837721600'],en,"RT @LizabRae: @Douglas4Moray Average pay offer for nurses.
Scotland - 7%
England - 4.75%
Wales - 4.75%

Average salary for nurses.
Scotland…",1590702133837721600
2022-11-09T22:28:16.000Z,784466796183220224,['1590471360043970560'],en,@DPJHodges Cheap!,1590471360043970560
2022-11-07T16:29:18.000Z,784466796183220224,['1589656247217057797'],en,@DPJHodges I guess they’ll be brown people then.,1589656247217057797
2022-11-07T16:28:20.000Z,784466796183220224,['1589656004857565184'],en,"@plyons45 Yup. I’d eat rabbit shit on toast to see him live. Possibly the only artist on my list of ""Gods &amp; Godesses"" I’ve yet to see. Shame he’s given up touring ☹️",1589656004857565184
2022-11-04T21:42:23.000Z,784466796183220224,['1588647874673668096'],en,@AdyMatBruce @campbellclaret I don’t. It is absolutely critical that the BBC is outwith state control. A written constitution is required to guarantee it.,1588647874673668096
2022-11-04T21:40:34.000Z,784466796183220224,['1588647418563678208'],en,"@campbellclaret Rhetorical question.

We know the answer too.",1588647418563678208
2022-11-04T21:08:05.000Z,784466796183220224,['1588639244226301952'],en,@TanjaBueltmann @Hepworthclare We are living in dangerous times. How to detoxify the Tories is a critical question. They are now an out of control borderline fascist cult.,1588639244226301952
2022-11-04T19:57:55.000Z,784466796183220224,['1588621583505330177'],en,@Rob_Kimbell Try this: https://t.co/xAgo0oHAUa,1588621583505330177
2022-11-04T19:50:38.000Z,784466796183220224,['1588619750934220800'],pt,@Vitt2TsNoC Quite.,1588619750934220800
2022-11-04T16:48:46.000Z,784466796183220224,['1588573981648773120'],en,@Hepworthclare @RhonddaBryant But I think his point is fair. Yours is accurate.,1588573981648773120
2022-11-04T16:44:32.000Z,784466796183220224,['1588572916203290624'],en,"Every time I’m in Europe I’m reminded that the Tories &amp; their friends in the press have turned Britain into a nasty, intolerant, squalid, broken, crumbling shithole.

It doesn’t have to be like this.

It didn’t used to be like this.

Can we have the old Britain back please?",1588572916203290624
2022-11-04T13:47:11.000Z,784466796183220224,['1588528286237196288'],en,@Hepworthclare His belt is usually around his ankles anyway.,1588528286237196288
2022-11-03T20:19:35.000Z,784466796183220224,['1588264647169146881'],en,"@Technically_J @byu_allday @ClayTravis @Twitter @Bloomberg Baws.

This is a global phenomenon. If it didn’t deliver for employers it would have been curtailed. 

One of the very good unintended consequences of COVID.",1588264647169146881
2022-11-03T20:04:42.000Z,784466796183220224,['1588260903656357890'],en,@juliasm18659356 @SuellaBraverman #douglasross is less popular than Braverman 😂😂😂😂😂😂😂,1588260903656357890
2022-11-01T21:39:40.000Z,784466796183220224,['1587560026402705409'],en,@D_Blanchflower @DavidDavisMP They are not white. That’s the problem for Davis and his ilk.,1587560026402705409
2022-11-01T20:44:16.000Z,784466796183220224,['1587546083768639489'],en,@MartinDochert12 Yes he’s an arse and his comments embarrassingly predictable but he’s a useful arse if you think knowing what the loonies on the right are thinking is useful.,1587546083768639489
2022-10-31T23:04:57.000Z,784466796183220224,['1587219102380212232'],en,@GerryHassan The right wing have their backs against the wall. The beginning of the end.,1587219102380212232
2022-10-31T22:51:40.000Z,784466796183220224,['1587215759511617536'],en,"@GerryHassan Distinguished career being blemished/tarnished.

Should not survive the inevitable reckoning once Tories are ousted.",1587215759511617536
2022-10-31T22:40:23.000Z,784466796183220224,['1587212917681840129'],en,"@Hepworthclare Encouraging that ITV news didn’t amplify.

Concerning that a country that I used to be comfortable in, has a government minister who expresses such extreme right wing views.

If she’s not fired, I presume that this is a hill Sunak wants to fight the next election on.",1587212917681840129
2022-10-31T22:01:44.000Z,784466796183220224,['1587203192642834432'],en,"@jamesdoleman Can you get the World Cup?

Do you want to watch it?",1587203192642834432
2022-10-31T21:48:50.000Z,784466796183220224,['1587199945500762164'],en,@AdamBienkov Rich.,1587199945500762164
2022-10-31T21:40:45.000Z,784466796183220224,['1587197910135066624'],en,"If an extra terrestrial presence was detected in the UK, what would Suella Braverman do?",1587197910135066624
2022-10-31T21:30:27.000Z,784466796183220224,['1587195320307417089'],en,"RT @jonlis1: Dare to hope that one day, not long in the future, the age of the Trumps, Orbans and Bolsonaros will seem like a bad dream",1587195320307417089
2022-10-31T21:25:10.000Z,784466796183220224,['1587193988867579910'],en,"@AdamBienkov I know, Bless.",1587193988867579910
2022-10-31T21:04:34.000Z,784466796183220224,['1587188805286727680'],en,@Hepworthclare If Sunak keeps her it says more about him than it does about her.,1587188805286727680
2022-10-31T21:02:14.000Z,784466796183220224,['1587188218822332419'],en,@AdamBienkov @SuellaBraverman I’m a decent law-abiding UK citizen - you do not speak for me.,1587188218822332419
2022-10-31T20:59:17.000Z,784466796183220224,['1587187478095691777'],en,"RT @mrjamesob: This deliberate &amp; inciteful hatred of humans, in this case refugees, is all they've got. It's all they've ever had. It's how…",1587187478095691777
2022-10-31T07:52:05.000Z,784466796183220224,['1586989369163976704'],en,RT @MichaelTakeMP: Delighted to see that The Daily Mail has had the good sense to quote me regarding the government’s sensible idea to disp…,1586989369163976704
2022-10-29T18:25:37.000Z,784466796183220224,['1586424029988229122'],en,@JimSpenceDundee Attention seeking. Ignore him.,1586424029988229122
2022-10-28T21:26:19.000Z,784466796183220224,['1586107116988862464'],en,"@johnredwood Yer an embarrassment so ye are!

😂😂😂😂😂",1586107116988862464
2022-10-27T22:53:05.000Z,784466796183220224,['1585766562237059072'],en,"Given the current shitshow south of the border, why does support for independence appear to be so low?

At this stage we should be further ahead. Much further.

Are we being gaslighted or are we really wee fearties?

I’m concerned.",1585766562237059072
2022-10-27T22:30:23.000Z,784466796183220224,['1585760851537321984'],en,"Angels &amp; Queens -Part 1 : Gabriels.

High on my top 10 new albums of the year.

Whit a voice!",1585760851537321984
2022-10-27T22:21:22.000Z,784466796183220224,['1585758581290311683'],en,"This morning my son was awarded his 2:1 Honours BSc degree.

Primary and secondary school in Linlithgow both wrote him off early.

The results league table system is wrong. Focused on winners.

Regardless. Today’s winner is me and my boy. Extremely proud of him.",1585758581290311683
2022-10-27T20:18:58.000Z,784466796183220224,['1585727778984710144'],en,@toryboypierce @GBNEWS @EamonnHolmes @rosiewright99 In a straight jacket?,1585727778984710144
2022-10-26T17:52:05.000Z,784466796183220224,['1585328427552608256'],en,RT @hp_scotland: Retweet THIS must Stop !! We need a building @GlasgowCC @NicolaSturgeon @ScotGovFM https://t.co/c3YwxSVIdI,1585328427552608256
2022-10-26T17:50:17.000Z,784466796183220224,['1585327972927811584'],en,"@toryboypierce @LBC @EamonnHolmes @GBNEWS Nobody will be listening.

Which is appropriate.",1585327972927811584
2022-10-25T12:26:48.000Z,784466796183220224,['1584884177379692546'],en,"@RishiSunak compassion and Braverman, cabinet minister for … do not belong in the same sentence.",1584884177379692546
2022-10-24T20:55:13.000Z,784466796183220224,['1584649739420962816'],en,@JillBest3 Why wait?,1584649739420962816
2022-10-24T20:46:00.000Z,784466796183220224,['1584647420230905857'],pt,@joe_yer99 Quite.,1584647420230905857
2022-10-24T20:21:12.000Z,784466796183220224,['1584641179198496768'],und,@MJGold 😂😂😂,1584641179198496768
2022-10-23T21:32:17.000Z,784466796183220224,['1584296676730159104'],cy,@Geoffrey_Cox Guffaws.,1584296676730159104
2022-10-21T17:26:25.000Z,784466796183220224,['1583510025879707651'],en,@NileGardiner Keir Starmer paying you for these?,1583510025879707651
2022-10-20T20:54:19.000Z,784466796183220224,['1583199961734184960'],en,"@_HenryBolton @Conservatives This is for shit and giggles, right?",1583199961734184960
2022-10-20T09:59:13.000Z,784466796183220224,['1583035100425379840'],en,@IainWigmore @BigDirtyFry Aye. Picking on vulnerable people is hilarious.,1583035100425379840
2022-10-18T21:41:28.000Z,784466796183220224,['1582487050993152000'],en,@nats_tired Aye ok you’ve convinced me.,1582487050993152000
2022-10-18T18:45:05.000Z,784466796183220224,['1582442660375121920'],en,"I’m so terribly bored of this Tory melodrama. 

It’s like season 7 of a mediocre Netflix series: it wasn’t great in the first place but it ran out of steam 3 series ago.

Please, someone, take it off the air.",1582442660375121920
2022-10-18T16:11:53.000Z,784466796183220224,['1582404108908363777'],en,"@uber - when I unsubscribe, it is not ""a request"". It’s an instruction.",1582404108908363777
2022-10-17T22:46:42.000Z,784466796183220224,['1582141078978777089'],en,@Wilson34David Meaningless sentence.,1582141078978777089
2022-10-17T22:40:17.000Z,784466796183220224,['1582139462070726656'],en,"@DrAdrianHeald If you can afford to, make a monthly direct debit donation.",1582139462070726656
2022-10-17T22:30:22.000Z,784466796183220224,['1582136966748913664'],en,@1703John @hp_scotland @GlasgowCC @LeaderGCC @AllanCasey89 @GCHSCP Grow up.,1582136966748913664
2022-10-17T22:28:40.000Z,784466796183220224,['1582136538649210880'],en,"@Phil_Osophi @BorisJohnson My bowels have evacuated so deep is my fear.

You guys need to read the room:

1. Johnson already cashing in on the speaking circuit
2. Most voters think he’s a knob",1582136538649210880
2022-10-17T22:23:46.000Z,784466796183220224,['1582135307192872960'],en,Twitter.,1582135307192872960
2022-10-17T22:23:01.000Z,784466796183220224,['1582135118910853122'],en,"@MrKennethClarke @simon_brooke Greatly and partially. Need UK to become defined by the centre before we get balance.

And to reform media ownership &amp; voting system.",1582135118910853122
2022-10-17T22:20:38.000Z,784466796183220224,['1582134516801744896'],en,"There’s a simple answer to our current crisis. It’s wealth distribution. Aim for Scandinavian levels. 

For any politicians reading this; I’m not charging for my fix to the current shitshow.",1582134516801744896
2022-10-17T22:15:59.000Z,784466796183220224,['1582133347815665664'],en,@IngrameThomas I despair.,1582133347815665664
2022-10-17T22:15:15.000Z,784466796183220224,['1582133162322558977'],en,@Jimbyrnemusic @DanMcC1990 Too many big words.,1582133162322558977
2022-10-17T22:14:07.000Z,784466796183220224,['1582132877189591041'],en,"@NileGardiner Oh, good.",1582132877189591041
2022-10-17T22:06:06.000Z,784466796183220224,['1582130860953780224'],en,"While on the subject … #bbcnewsnight … time Kirsty Wark got her jotters? She’s lost her assured manner, and for independence leaning Scots, we’d wish her a happy retirement.

(Jotters = Scots for P45)",1582130860953780224
2022-10-17T21:58:14.000Z,784466796183220224,['1582128880730898432'],en,"@BBCNewsnight whole segment accepting austerity without presenting the alternative of tax rises.

Where are your balls?",1582128880730898432
2022-10-17T20:15:40.000Z,784466796183220224,['1582103070430806016'],en,"@johnsweeneyroar Whatever you do in the future John, don’t buy a Tesla.",1582103070430806016
2022-10-17T20:10:46.000Z,784466796183220224,['1582101834461691904'],en,@fascinatorfun @montie And wrong person asking it.,1582101834461691904
2022-10-16T17:49:31.000Z,784466796183220224,['1581703902407589888'],en,@ruth_wishart There are alternatives to Amazon.,1581703902407589888
2022-10-16T17:36:01.000Z,784466796183220224,['1581700503364587520'],en,"@indyposterboy Likewise.

But thinking doesn’t suit the agenda of some people…",1581700503364587520
2022-10-16T17:34:20.000Z,784466796183220224,['1581700079915659264'],en,"@Nigel_Farage Aye, except you’re a busted flush.

Bye.",1581700079915659264
