lang,id,author_id,edit_history_tweet_ids,created_at,text
en,1594985536585867264,1229838727981207553,['1594985536585867264'],2022-11-22T09:25:59.000Z,"RT @AidanWgmi: 1 Winner $SOL  • 120 Mins

•Rt + 🔔 
•Join My pinned giveaway 📌"
en,1594949310847877121,1229838727981207553,['1594949310847877121'],2022-11-22T07:02:03.000Z,"RT @Desire04540897: I love every word in your name.🫦🫦🫦🫦🫦
#西安 https://t.co/2JidoZJOxq"
en,1594929612924010497,1229838727981207553,['1594929612924010497'],2022-11-22T05:43:46.000Z,RT @yule886: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/XmlMCbyJOj
en,1594915519588880384,1229838727981207553,['1594915519588880384'],2022-11-22T04:47:46.000Z,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…"
en,1594900345947394049,1229838727981207553,['1594900345947394049'],2022-11-22T03:47:28.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/rTPKSvTmTf
zh,1594874468660387840,1229838727981207553,['1594874468660387840'],2022-11-22T02:04:39.000Z,RT @jiaoshouli4781: 我的黑丝屁股，自己看都上火，何况是你们呢，是吧小鸡吧弟弟们 https://t.co/kHZl7bEpZ4
en,1594860539699933184,1229838727981207553,['1594860539699933184'],2022-11-22T01:09:18.000Z,"RT @RealAlakai: ETAProjects Presents: Live in the Lab - 
SOUTHWEST 🛫

Now available on my Youtube Channel! https://t.co/ojtFnMHZe3"
en,1594819264447279105,1229838727981207553,['1594819264447279105'],2022-11-21T22:25:17.000Z,"RT @ATMrank: And we are ready to power the social economy with our consensus algorithm 💪

#Connect2Earn 
#blockchain 
#DeFi 
#SocialFi http…"
en,1594786520044490752,1229838727981207553,['1594786520044490752'],2022-11-21T20:15:10.000Z,"RT @MYSTFinance: Today, we have begun our journey to change the DeFi industry as we know it 💪

""MYST IS A BUSINESS, NOT A TOKEN.""
👉🏻👉🏻 Find…"
en,1594742397648646144,1229838727981207553,['1594742397648646144'],2022-11-21T17:19:51.000Z,RT @XENSAMS: Boom💥A Moment Of Xen 🔵Ep 85 And On A roll🎬@iHeartRadio @710WOR Ft. @kathyireland @AmyKennedy715 @kennedyforum✅ @animocabrands…
en,1594724478436593664,1229838727981207553,['1594724478436593664'],2022-11-21T16:08:38.000Z,"RT @SoLinusx: 📍Project @OracleRacers #Giveaway 

Prize🎁:
🏅10x #FreeMint NFTs of OracleRacers
🏆 1x $5 $USDT 💵

🎲Enter:
☑️Follow @OracleRacer…"
en,1594688394256388096,1229838727981207553,['1594688394256388096'],2022-11-21T13:45:15.000Z,"RT @ChrisHassanAhm2: #西安

💋🍓 Don't ask me how, during the day standing up, night lying in bed together? 🎈 🎈 🎈 ❤  🍓 🍓 🍓 🍓 https://t.co/Evq1I…"
tr,1594670077596602368,1229838727981207553,['1594670077596602368'],2022-11-21T12:32:28.000Z,"RT @Babatoni10: 🏆Dünya Kupası Tüm Hızıyla Devam Ediyor #Marsbahis’e gel Dünya Kupası Heyecanına Katıl

✅https://t.co/KYGL8X4GjV

#MarsBet h…"
en,1594656647389057026,1229838727981207553,['1594656647389057026'],2022-11-21T11:39:06.000Z,"RT @yule886: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票  Promises are often like the butterfly, which disap…"
en,1594644161621331970,1229838727981207553,['1594644161621331970'],2022-11-21T10:49:29.000Z,RT @yule886: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Sometimes you have to smile and act like everything…
en,1594631625513607168,1229838727981207553,['1594631625513607168'],2022-11-21T09:59:41.000Z,"RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 Some people succeed because they are destined to, but most people succeed because they are d…"
en,1594619079025119232,1229838727981207553,['1594619079025119232'],2022-11-21T09:09:49.000Z,RT @yule886: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏    Sometimes our hearts just need time to accept what our heads already know. https://t.co/R3t3y…
en,1594606264071454721,1229838727981207553,['1594606264071454721'],2022-11-21T08:18:54.000Z,"RT @iBeReviewin: Good morning my friends and my family.

⚪ C U X 7 2 1 3 ⚪

⚪ C U X 7 2 1 3 ⚪

.
iBeReviewin https://t.co/i64NjOzOT5"
en,1594557825316888576,1229838727981207553,['1594557825316888576'],2022-11-21T05:06:25.000Z,RT @RodneyR63247555: The first step is as good as half over.            #连麦 #裸聊 #文爱 https://t.co/GT0jUmfdEG
en,1594542758328664068,1229838727981207553,['1594542758328664068'],2022-11-21T04:06:33.000Z,"RT @yule886: There’s only one corner of the universe you can be sure of improving,  #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏 and that’s your own self   #开…"
en,1594531052462264320,1229838727981207553,['1594531052462264320'],2022-11-21T03:20:02.000Z,"RT @yule886: #塔卡尔世界杯开幕式 #世界杯冠军预测 #足球 #开云 #真人百家乐  There is nothing on earth more beautiful to me than your smile,no pleasure greater than ho…"
en,1594516808354369541,1229838727981207553,['1594516808354369541'],2022-11-21T02:23:26.000Z,"RT @cramercoin: @elonmusk They’re gunna love this one

https://t.co/b2QnTUwAIQ"
en,1594467739497910273,1229838727981207553,['1594467739497910273'],2022-11-20T23:08:27.000Z,"RT @stablekwon: HUAHUA supported

Woof"
in,1594431028491264000,1229838727981207553,['1594431028491264000'],2022-11-20T20:42:34.000Z,"RT @EnjayMultimedia: Karibu @BillGates @gatesfoundation 

@WilliamsRuto #GatesFoundation #EnjayMultimedia

https://t.co/BuBBhwENqU https://…"
en,1594405102349344769,1229838727981207553,['1594405102349344769'],2022-11-20T18:59:33.000Z,RT @GamblingLabs: ETH Gambling Labs coming to bring real passion.The first revenue-sharing project with 0% flip FEE and own affiliate progr…
en,1594381003795095552,1229838727981207553,['1594381003795095552'],2022-11-20T17:23:48.000Z,"RT @A4Finance: Very 🔜 we will present you our P2E game with M2E and L2E mechanics. Tie your shoelaces tighter and stretch your brain, it's…"
da,1594359872669290496,1229838727981207553,['1594359872669290496'],2022-11-20T15:59:50.000Z,"RT @nftwlw: og ：@Promise31668997
1p：@SJKkun
@yw49051
@NHuanda
DM me （24H） https://t.co/eb57xFqrWL"
en,1594329181558824963,1229838727981207553,['1594329181558824963'],2022-11-20T13:57:52.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 There is always that one person who can send you a text and cause you to smile instantl…
in,1594312190441373701,1229838727981207553,['1594312190441373701'],2022-11-20T12:50:21.000Z,"RT @ShenyRosmaia: Hati kecilku berkata : JANGAN SAMPAI KSAD Dudung yang jadi Panglima TNI. Siapa yg setuju? 
https://t.co/NMTtBnPzBG https:…"
tr,1594290447823806464,1229838727981207553,['1594290447823806464'],2022-11-20T11:23:57.000Z,"RT @winwinbank: 🏆Dünya Kupası Bugün Başlyor . Senin Favori Takımın Kim ? #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/wSafe…"
en,1594275802954305538,1229838727981207553,['1594275802954305538'],2022-11-20T10:25:46.000Z,"RT @2Rare_Official: Is it the market or @opensea
 shallow volumes last 24 hours.

#NFTs  #NFT  #NFTmarketplace https://t.co/OGzQfIiGKf"
en,1594262297845043200,1229838727981207553,['1594262297845043200'],2022-11-20T09:32:06.000Z,"RT @daPang70456438: Work hard, have fun, no drama. #世界杯投注平台 #世界杯倒计时 #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 https:…"
en,1594238958753366016,1229838727981207553,['1594238958753366016'],2022-11-20T07:59:21.000Z,"RT @ryandcrypto: 🎉 @kaizendesu Whitelist Raffle! 🎉

To enter:
- Follow @kaizendesu &amp; @VinlandOfficial 
- Like + RT
- Tag your friends!

Goo…"
en,1594211374636634112,1229838727981207553,['1594211374636634112'],2022-11-20T06:09:45.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Who is able to be egotistical needs to be strong too. https://t.co/MLZQxfo7by
en,1594195422712664065,1229838727981207553,['1594195422712664065'],2022-11-20T05:06:22.000Z,"RT @RubySmi07788841: Go to the barbecue
🛰️ enen171777
#杭州 
#杭州学生 
#杭州上门 https://t.co/5krrDIHAta"
en,1594168774793564162,1229838727981207553,['1594168774793564162'],2022-11-20T03:20:28.000Z,RT @ivf_cruiser: Surrogate mothers face similar risks to any other pregnant woman during pregnancy. She faced the possibility of miscarriag…
en,1594127932024397826,1229838727981207553,['1594127932024397826'],2022-11-20T00:38:11.000Z,"RT @ragababodomo: sHonitoringe  😛😄😛😄

#迷药 #学生 #迷玩 #萝莉 #三件套 #听话水 #迷药 #舔奶 #调教 #春药 #催情药 #颜射 #口爆 #校花 #福利 #性生活 #学校 #人妻婊 #力水 #喷射 #大奶 #嫩b #奶子 #…"
en,1594081103282900992,1229838727981207553,['1594081103282900992'],2022-11-19T21:32:06.000Z,RT @nj_ayuk: There are so many young people in Africa with ambitions and hopes for better lives. We must provide the change and solutions t…
fr,1594052355821309952,1229838727981207553,['1594052355821309952'],2022-11-19T19:37:52.000Z,RT @TeleteubiesPo: @RoiLennon Heureusement que t’as pas changé. Contrairement à l’autre connard de Fanta
en,1594004373381779456,1229838727981207553,['1594004373381779456'],2022-11-19T16:27:12.000Z,"RT @Sandeep71038922: 🧡ྀི💛ྀི❤️ྀི 
Does anyone like this outfit
🌹🌹🌹❤️❤️❤️❤️❤️
#南昌
#南昌线下
 🐧：2665998402 https://t.co/cbl9102zD4"
en,1593976540634779654,1229838727981207553,['1593976540634779654'],2022-11-19T14:36:36.000Z,RT @AlanJoh06708383: look me #视频裸聊 #裸聊 #反差 https://t.co/GUmbZk7PkQ
en,1593962106356899845,1229838727981207553,['1593962106356899845'],2022-11-19T13:39:15.000Z,RT @daPang70456438: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  We are like dominoes. I fall for you. You fall for another. https://t.co/IIoVRpnNZ5
en,1593924798781997058,1229838727981207553,['1593924798781997058'],2022-11-19T11:11:00.000Z,"RT @guangzhouspa2: The beginning of autumn season and the coming day may still be confused at present, but the days with rich fruits and go…"
en,1593909616576167936,1229838727981207553,['1593909616576167936'],2022-11-19T10:10:40.000Z,"RT @kaiyun830: You know — one loves the sunset, when one is so sad.#塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 https://t.co/J3DEROMEiB"
en,1593896217272098817,1229838727981207553,['1593896217272098817'],2022-11-19T09:17:26.000Z,"RT @daPang70456438: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  You are my first, my last, my everything. https://t.co/YVbOiOnLKB"
en,1593839071746482176,1229838727981207553,['1593839071746482176'],2022-11-19T05:30:21.000Z,"RT @thekubieth: 🎁 AMAZING AIRDROP GIVEAWAY 🎁

🏆 2x Winner Ocat Batch NFT

This is airdrop of the fifth batch Ocat 🔥

To Join 🎫
1️⃣ RT + Lik…"
en,1593813119331336192,1229838727981207553,['1593813119331336192'],2022-11-19T03:47:13.000Z,RT @markethia_: All that tripping shit not in me no more .. do what you want
es,1593789928558645249,1229838727981207553,['1593789928558645249'],2022-11-19T02:15:04.000Z,RT @rsumen: Situaciones de acoso laboral y sexual fueron denunciadas por trabajadoras de la Municipalidad de San Pedro de la Paz. Los hecho…
en,1593744040243081217,1229838727981207553,['1593744040243081217'],2022-11-18T23:12:44.000Z,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 5x WL

Join the underground 🦾

1️⃣ RT + Like
2️⃣ Follow me &amp; @Machina_NFT 
3️⃣ Tag frens
4️⃣ Joi…"
en,1593676858234732548,1229838727981207553,['1593676858234732548'],2022-11-18T18:45:46.000Z,"RT @NakamotoGames: #NAKAPUNK #Stats are officially #LIVE.

Track and accumulate your favorite #NAKAPUNKS with our versatile #data dashboard…"
en,1593630770660143104,1229838727981207553,['1593630770660143104'],2022-11-18T15:42:38.000Z,RT @OnlyclicksA: We help creators achieve outstanding levels of success with their OnlyFans Accounts. https://t.co/HIUtYnz5BQ
en,1593611513763332097,1229838727981207553,['1593611513763332097'],2022-11-18T14:26:07.000Z,"RT @realJohnACastro: We must publicly state our policy to consider any nuclear missile launched from North Korea against any U.S. ally, inc…"
en,1593552764097146883,1229838727981207553,['1593552764097146883'],2022-11-18T10:32:40.000Z,RT @yule886: #2022世界杯 #开云体育 #世界杯 #足球 #亚博 #游戏  You can hurt with your words but sometimes you can hurt more with your silence. https://t.co/…
en,1593531084196970496,1229838727981207553,['1593531084196970496'],2022-11-18T09:06:31.000Z,"RT @thekubieth: They’ve got the Father of Gundams standing behind, Metaka Wars gonna fly, let’s get busy in the bear market ! 👀 Let's join…"
qme,1593517842904891392,1229838727981207553,['1593517842904891392'],2022-11-18T08:13:54.000Z,RT @jeongeu09623464: #돈따는법 #홀덤 #온라인홀덤 #시카고홀덤 #텍사스홀덤 #카지노딜러 #카지노여행 #강남홀덤 https://t.co/At5cCOdQ7l
en,1593428526014894082,1229838727981207553,['1593428526014894082'],2022-11-18T02:18:59.000Z,RT @mckennah_16: YALL KNOW WHAT TO DO - @JerseyFlock @penguins @tjarry35 https://t.co/7tSlDptnjH
en,1593388071923351553,1229838727981207553,['1593388071923351553'],2022-11-17T23:38:14.000Z,"RT @moneymaverick: BOMB PLAY TODAY!!!

RETWEET THIS AND WE WILL RANDOMLY PICK 1 PERSONTO GET IT FREE!!

#GOOOOO
#BOMBPLAY

https://t.co/T76…"
und,1593327764312031233,1229838727981207553,['1593327764312031233'],2022-11-17T19:38:36.000Z,"RT @liga09117882: Hello everyone in hotel now
https://t.co/gOxdjpbaIe
#massge_in_hawally
#massage_in_salmiya
كل ما هو متاح الآن يترجم بشكل…"
en,1593301634763075584,1229838727981207553,['1593301634763075584'],2022-11-17T17:54:46.000Z,"RT @OptimistsPrime: It has been the privilege of my career to support the leadership, values and vision of Speaker Pelosi. History will sho…"
th,1593273422196670464,1229838727981207553,['1593273422196670464'],2022-11-17T16:02:40.000Z,"RT @LeayDoDee: ❗️พรุ่งนี้เปิดขายบัตร แล้วน้า~❗️

ซื้อบัตรพร้อมกัน ศุกร์ที่ 18 พ.ย. เวลา 10:00 น. เป็นต้นไป(เวลาประเทศไทย)
 ที่ 👉https://t.c…"
en,1593247439544209417,1229838727981207553,['1593247439544209417'],2022-11-17T14:19:25.000Z,RT @kindtoken_io: Here is a succinct look at how the taxes collected benefit the Kind Token Community. Please read the Whitepaper or watch…
en,1593224585742553093,1229838727981207553,['1593224585742553093'],2022-11-17T12:48:36.000Z,"RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 A person who truly loves you will never let you go, no matter how hard the situation is…"
en,1593205231176884226,1229838727981207553,['1593205231176884226'],2022-11-17T11:31:42.000Z,"RT @BrittHiggins_: These include:
▪️ A review of the MoP(S) Act:
▪️ Expanding the independent complaints authority created following the Fo…"
en,1593153083370266624,1229838727981207553,['1593153083370266624'],2022-11-17T08:04:29.000Z,"RT @RealAlakai: Note to younger me -

Invest 100% in yourself, follow your gut. https://t.co/8cxEvfpNHB"
en,1593104531008593921,1229838727981207553,['1593104531008593921'],2022-11-17T04:51:33.000Z,"RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 all or nothing, now or never. https://t.co/jGpbUiBdNo"
en,1593089761916379137,1229838727981207553,['1593089761916379137'],2022-11-17T03:52:52.000Z,"RT @NcraftsC: Design Cut Basswood Quality Crafted Earrings
https://t.co/At7TyWsltd
##woodcrafted #woodcraftstudio #earrings #earrings  #ear…"
en,1593062147440971776,1229838727981207553,['1593062147440971776'],2022-11-17T02:03:08.000Z,"RT @RVsmtown: 레드벨벳 Red Velvet 'The ReVe Festival 2022 - Birthday' - ODD RECIPE IRENE

🎧 2022.11.28. 6PM KST

#The_ReVe_Festival_2022
#Birth…"
ar,1592987156623986689,1229838727981207553,['1592987156623986689'],2022-11-16T21:05:09.000Z,"RT @novels_books: أطلق عليه الناس «سبيل الغارق»
نسبة إلى؛ المجذوب أو الشاطر حسن ..
تمر أربعة قرون،وروح الشاطر حسن لم تزل تهيم في الأفق
وتنب…"
en,1592918008145379328,1229838727981207553,['1592918008145379328'],2022-11-16T16:30:22.000Z,RT @charizards: why is there a spanish shoutcaster on my team https://t.co/pSZEVYp5RB
en,1587976758032203777,1229838727981207553,['1587976758032203777'],2022-11-03T01:15:36.000Z,"RT @TsukimiLoft: A short keynote from Team Tsukimi.

With 8 months in the making, our mint date is finally in sight. And your journey will…"
en,1587846201805869062,1229838727981207553,['1587846201805869062'],2022-11-02T16:36:49.000Z,"RT @SwftCoin: 🚨 New listing! 

@DRAC_Network is supported on SWFT AllChain Bridge together with #DRC20 based tokens! 

Newly listed assets…"
en,1587783865669603330,1229838727981207553,['1587783865669603330'],2022-11-02T12:29:07.000Z,"RT @SoLinusx: 🎁 WL #GIVEAWAY 🎁

🏆Prize: 50x WL @BearRevNFT 

To Enter⤵️
✅Follow @BearRevNFT 
✅RT &amp; Like

Bonus:
https://t.co/ogNaMXMzLQ

24…"
ar,1587718692321873920,1229838727981207553,['1587718692321873920'],2022-11-02T08:10:09.000Z,"RT @novels_books: هذه الرواية القيمة، ماهي إلا
تذكرة سفر الى جغرافيا التاريخ, وتاريخ الجغرافيا .. بلغة ساحرة وعمل مدهش..  حمل عدة عنوانين م…"
en,1587633665298890754,1229838727981207553,['1587633665298890754'],2022-11-02T02:32:17.000Z,"RT @meetinshanghai: #Photography Modern meets Ancient.

📷: Liut

#meetinshanghai #AllInShanghai #Shanghai https://t.co/UBVjoeE122"
en,1587479676599107584,1229838727981207553,['1587479676599107584'],2022-11-01T16:20:23.000Z,"RT @xaraneth: 🎉 50 CASH &amp; WHİTE LİST GIVEAWAY🎉

Prizes : 
🏆 50$ CASH 
🏆 10x WL

To Join :
1⃣ Follow me &amp; @aptospheralsnft
2⃣ RT &amp; Like
3⃣ T…"
en,1587439668198576128,1229838727981207553,['1587439668198576128'],2022-11-01T13:41:24.000Z,"RT @ATMrank: Thanks for this tiny bit of crypto history @Snowden -
Everyone, keep holding your crypto and connecting with fellow holders.…"
en,1587406290611060739,1229838727981207553,['1587406290611060739'],2022-11-01T11:28:46.000Z,RT @yule886: #开云体育 #世界杯 #NBA    #真人百家乐 #棋牌 #电子电竞  #棋牌 #彩票  hang on to your dreams https://t.co/Fht1zzbfnF
en,1587382920565637120,1229838727981207553,['1587382920565637120'],2022-11-01T09:55:55.000Z,RT @daPang70456438: Believe that god is fair #开云体育 #世界杯 #NBA    #真人百家乐 #棋牌 #电子电竞  #棋牌 #彩票 https://t.co/TuPtcii49S
en,1587058319084163074,1229838727981207553,['1587058319084163074'],2022-10-31T12:26:04.000Z,"RT @xaraneth: BIG EYES - THE NEXT TOP MEME COIN!
A $250K #giveaway

For weekly #charity donations and #crypto competitions follow @bigeyesc…"
zxx,1586940314912276481,1229838727981207553,['1586940314912276481'],2022-10-31T04:37:09.000Z,RT @NFTmetria: https://t.co/WvZAiKoWOJ
en,1586917365853220872,1229838727981207553,['1586917365853220872'],2022-10-31T03:05:58.000Z,RT @kaiyun830: Nothing is impossible！#开云体育 #世界杯 #NBA    #真人百家乐 #棋牌 #电子电竞  #棋牌 #彩票 https://t.co/cl0FO9FgjL
en,1586908001251651584,1229838727981207553,['1586908001251651584'],2022-10-31T02:28:45.000Z,RT @daPang70456438: #开云体育 #世界杯 #NBA    #真人百家乐 #棋牌 #电子电竞  #棋牌 #彩票   Xcellerate your efforts https://t.co/TbJIpVBPrE
