lang,id,author_id,edit_history_tweet_ids,created_at,text
tr,1595127753321615361,700107876820512768,['1595127753321615361'],2022-11-22T18:51:07.000Z,"@RTErdogan @dbdevletbahceli Basibos kopekler yuzunden her gun insanlarimiz zarar goruyor, sahipli hayvanlar da! Sokaktaki sahipsiz kopekler coktan toplanmaliydi, lutfen ilgilenin! https://t.co/r8oi1BBfJm"
tr,1595122860435308544,700107876820512768,['1595122860435308544'],2022-11-22T18:31:40.000Z,"RT @alpaysalt: Almanya’nın bir köyü, kardeşim yol kenarına atılmış bir tane çöp, rüzgarla uçup dikenli tele takılmış bir naylon torba artığ…"
tr,1595122647398244352,700107876820512768,['1595122647398244352'],2022-11-22T18:30:49.000Z,@RTErdogan @dbdevletbahceli @MevlutCavusoglu Yurdumuzun yedi duvel tarafindan isgali ve yokluklar icinde dusmanlari kovmamiz aslinda bize yapilan soykirim; tersini iddia eden bu iftiraci filmi engelleyin! https://t.co/jrDaeerAz9
tr,1595120365977886720,700107876820512768,['1595120365977886720'],2022-11-22T18:21:45.000Z,"@Mete_cyp Iktidara ekonomiyle vurmak icin Turk kizlarina iftira atan guruh utansin! Medeni dunyada yurt disina gidip otelde konaklamak dogaldir, Batili kadinlar bunu hep yapar, seyahat eder veya yurt disinda normal bir iste calisir, kimse yadirgamaz, bizdeki sozde Batililar bile!"
tr,1595113897891352576,700107876820512768,['1595113897891352576'],2022-11-22T17:56:03.000Z,RT @elifarikan95: . #AyşeArman ‘ın köpeği başıboş bir pitbul tarafından saldırıya uğramış. Lütfen yazdıklarını okuyun. Hiçbirimizin sahipli…
en,1595098428820041728,700107876820512768,['1595098428820041728'],2022-11-22T16:54:35.000Z,"@CreeWarrior2010 They are terrorist Kurds, pkk &amp; its versions, not just Kurds, as they try to take some land from Turkey, Iran, Iraq &amp; Syria by using terror for many years! pkk is a US designated terrorist group so those supporting them are supporting terror!"
tr,1595077291729715202,700107876820512768,['1595077291729715202'],2022-11-22T15:30:36.000Z,RT @ajans_muhbir: 💥 NATO: “Türkiye’nin kendini savunma hakkı vardır.”
tr,1595077178529615873,700107876820512768,['1595077178529615873'],2022-11-22T15:30:09.000Z,"RT @KopekSorunu: Kırklareli'nin Babaeski ilçesinde, bir genç başıboş köpeklerden kaçarken düşerek ayağını kırdı

Bu ülkenin çocuklarına baş…"
en,1595077114801397761,700107876820512768,['1595077114801397761'],2022-11-22T15:29:53.000Z,"RT @richardursomd: Lipid nano particles go to the heart, the brain, bone marrow, ovaries, Tight junctions loosen with exercise, making for…"
en,1595058594902597635,700107876820512768,['1595058594902597635'],2022-11-22T14:16:18.000Z,"RT @fasc1nate: The South American giant monkey frog massages its skin to secrete a wax that stops it from drying in the sun.
https://t.co/v…"
en,1595057158978166786,700107876820512768,['1595057158978166786'],2022-11-22T14:10:36.000Z,"RT @fasc1nate: Reindeer under the northern lights.
https://t.co/zsOQ6SsJUR"
tr,1595056856346632193,700107876820512768,['1595056856346632193'],2022-11-22T14:09:23.000Z,"@dbhayvanhaklari Ekmegini yediginiz vatan ve millet aleyhine ne varsa, onlarin safindasiniz, kureselci piyonu teroristler, basibos kopekler, savas kackini siginmacilar, kacaklar... Bu dunya imtihan dunyasi, sonunda herkes notunu alacak, hakettigi sonsuzluga gidecek, unutmayin!"
tr,1595055944207155200,700107876820512768,['1595055944207155200'],2022-11-22T14:05:46.000Z,"RT @itsizsokaklar: @dbhayvanhaklari Bu milletin yararına neyinizi gördük ki? Sizin amacınız hayvanlar falan değil. GÖRÜYORUZ!
https://t.co/…"
en,1595054999532457988,700107876820512768,['1595054999532457988'],2022-11-22T14:02:01.000Z,Terrorist pkk &amp; its versions attacked a school in Turkey with air missiles! This innocent kid is crying at his brother's funeral! Stop arming &amp; financing terrorist pkk/ sdf/ ypg/ pyd... https://t.co/RpzEgLTMIX
tr,1595052500251705344,700107876820512768,['1595052500251705344'],2022-11-22T13:52:05.000Z,"RT @eymenyigit257: @RuhatMengi2 Örgütlenin, örgütlerin. Bizim çocuklarımız sahipsiz değil, hiç bir örgütlenmeye yem etmeyiz onları merak et…"
tr,1595052176363102210,700107876820512768,['1595052176363102210'],2022-11-22T13:50:48.000Z,"RT @GuvenliSokaklar: HABER

📌Mersin'de Abdullah Kızıl’a ait ağıla giren 3 başıboş köpek, keçileri telef etti.

Köpeklerin başıboşluğu kendi…"
tr,1595051849081847809,700107876820512768,['1595051849081847809'],2022-11-22T13:49:30.000Z,"@birpatider Tam tersi, gercek hayvansever kopeklerin sokakta surunup vahsileserek insan ve hayvan parcalamasini kabul etmez! Basibos kopekleri ve sayilarinin artmasini ancak insan ve hayvan dusmani rantcilar savunur ki, haram paralari artsin!"
tr,1595051245756350464,700107876820512768,['1595051245756350464'],2022-11-22T13:47:06.000Z,"RT @Jarnac_: Çocuklarımızın güvenliğini, annelerin 'Başıboş köpekler bir şey yapmaz' cehaletine teslim edemeyiz. Başıboş #KöpeklerToplanıyo…"
tr,1595050844726202371,700107876820512768,['1595050844726202371'],2022-11-22T13:45:30.000Z,RT @alpaysalt: Zürih’te arkadaşımızın evine geldik sokağın adı  “Hirschweg” (Geyik yolu) çünkü yanlarında vahşi yaşam parkı var. Tabii ki e…
en,1595049758158094338,700107876820512768,['1595049758158094338'],2022-11-22T13:41:11.000Z,"@mutludc @milenadanmektup A group of terrorist pkk supporters gathered in front of the Turkish embassy in Washington, protesting Turkey’s air strikes on terrorist pkk &amp; versions as a self-defense right for bomb attack in Istiklal that claimed many lives including children!"
tr,1595036873113866246,700107876820512768,['1595036873113866246'],2022-11-22T12:49:59.000Z,Bir yerlere gelebilmeyi anca kureselci piyonu olarak yapabilenler kendileri gibi piyon teroristleri savunmak icin insanlikla bagdasmayan cumleler dahi kurabiliyorlar! Yanlis yer yanlis zamanin yanlisligini hem bu dunyada hem obur dunyada yasayarak ogrenirler! https://t.co/Z2BmhpaJbg
tr,1595034108442329089,700107876820512768,['1595034108442329089'],2022-11-22T12:39:00.000Z,"RT @ajans_muhbir: Başıboş köpeklerden kaçarken düşen üniversite öğrencisi Kadir Ahmet Korkmaz ağır yaralandı.
 
Yoğun bakımdaki öğrencinin…"
tr,1595004572858449926,700107876820512768,['1595004572858449926'],2022-11-22T10:41:38.000Z,"@Nezaket76429869 @drufukbayraktar @sevilayyaziyor @FUATUGUR @serdarkilic9 @RamazanBingol Cogu da Ataturkcu geciniyor, asla degiller, Atam hayatta olsaydi basibos kopekcilere kotuluklerinin bedelini agir odetirdi!"
tr,1595004004223913986,700107876820512768,['1595004004223913986'],2022-11-22T10:39:23.000Z,"@hombresabio7 @RuhatMengi2 Bu kadar yuzsuzce, ahlaksizca insan ve hayvan olumlerini gormezden gelenlerin tek aciklamasi rantci olmalari! Hem dolandiriciliktan, hem terorden yargilanmalilar!"
tr,1595003248599072771,700107876820512768,['1595003248599072771'],2022-11-22T10:36:22.000Z,RT @hombresabio7: @RuhatMengi2 10 yıldır bir avuç insanla örgütlenip 500bin köpeği 10 milyon yaptılar zaten. İnsani yardım derneklerinden ç…
tr,1595003207679447040,700107876820512768,['1595003207679447040'],2022-11-22T10:36:13.000Z,"@RuhatMengi2 Orgutlu olanlar kopeklerin sokakta surunmesi, insan ve hayvanlari parcalamasi uzerinden rant saglayan merhamet ve ahlak yoksunu basibos kopekcilerdir! Zerre kadar hayvan sevgisi olan bu canilige izin vermez!"
tr,1594971203449626625,700107876820512768,['1594971203449626625'],2022-11-22T08:29:02.000Z,"RT @SiginmaciGundem: 12 yaşındaki çocuk: ""Benim sınıfımda 10 tane Suriyeli var. Onlara kırmızı kalem bile veriyorlar ama benim kalemim yok.…"
en,1594970594596065280,700107876820512768,['1594970594596065280'],2022-11-22T08:26:37.000Z,RT @DrEliDavid: Some of the people in charge of public health. Good to know that they have all had their 5th shot to remain healthy 💪 https…
tr,1594970124502667265,700107876820512768,['1594970124502667265'],2022-11-22T08:24:45.000Z,RT @StreetsFriendly: @RuhatMengi2 @h_a_c_46 @HacerTirakioglu @VahitKirisci Doğanın kanununda bir yavruyu vahşice parçalarsanız onun annesi…
tr,1594903580745793536,700107876820512768,['1594903580745793536'],2022-11-22T04:00:20.000Z,"RT @congarer: @SiginmaciGundem @dorukhanyarar Sırbistan İçişleri Bakanı Aleksandar Vulin'in, Sırbistan'da yakalanan kaçak göçmenler ile ilg…"
tr,1594902020170842114,700107876820512768,['1594902020170842114'],2022-11-22T03:54:08.000Z,RT @AdiyamanIi_: @ErolKat Ecrin Ve Yağmur’un intikamını alan babayiğitleri yargılayacak adam henüz yer yüzüne gelmedi… https://t.co/WHn22tP…
tr,1594894578259496960,700107876820512768,['1594894578259496960'],2022-11-22T03:24:33.000Z,"RT @SiginmaciGundem: Türklere ettiği ağır hakaretleri ""Orantılı cevaplar verdim."" şeklinde savunan ve hala CHP'den ihraç edilmeyen Anadolu…"
tr,1594867788379992065,700107876820512768,['1594867788379992065'],2022-11-22T01:38:06.000Z,RT @eymenyigit257: @camoka_official @MuratKoseMamak Niye işlem yapmıyor sunuz bunlara @tcbestepe bunlar kim toplaşmış belediye çalışanların…
tr,1594865605051654146,700107876820512768,['1594865605051654146'],2022-11-22T01:29:26.000Z,"@SurubuOksuruk @dogtrain_ Guney Afrikada cocuk iki pitbull tarafindan parcalandi diye halk sahibini  ve kopegi cezalandirmis! Google'a nypost pitbull attack diye yazin, ABDde insana zarar veren pitbullarin sonunu, cezalari, tazminatlari gorun!"
tr,1594854797269663746,700107876820512768,['1594854797269663746'],2022-11-22T00:46:29.000Z,"@ISILBULUT @senelfoto Bunu gercekten medeni olan toplumlarda empoze etmeye calisirsaniz, toplum icin tehlike diye psikiyatriste yonlendirirler!"
tr,1594851334422945792,700107876820512768,['1594851334422945792'],2022-11-22T00:32:43.000Z,RT @itsizsokaklar: @superhaber @elifarikan95 Bu yasaklı canavar ırkları ülkemizde pazarlayanlar var👇 https://t.co/yqlQLvZelW
en,1594851176696406016,700107876820512768,['1594851176696406016'],2022-11-22T00:32:06.000Z,"RT @XAVIAERD: I’ve never been one to “cancel” but fashion brand Balenciaga needs to be shut down.

They used a CHILD in a BDSM themed photo…"
qme,1594850797996703747,700107876820512768,['1594850797996703747'],2022-11-22T00:30:35.000Z,RT @veggiepeople007: @Christo04644427 @JackPosobiec https://t.co/hufaPeTvfG
tr,1594848767290777603,700107876820512768,['1594848767290777603'],2022-11-22T00:22:31.000Z,"RT @_erdeem_: Türkiye'nin sözde entelektüelleri, üstlendiği saldırılarda bile PKK'ya söz söylemiyorlar.

İhanetin böylesi görülmedi! İçimiz…"
tr,1594848722264940544,700107876820512768,['1594848722264940544'],2022-11-22T00:22:20.000Z,"RT @sedatcagirgan: İstanbul YILDA 40.000 yapmış.
Ankara YILDA 45.000 hedefi koymuş.

Ama köpek sayısının artmasının engellemesi için GÜNDE…"
tr,1594847465802440705,700107876820512768,['1594847465802440705'],2022-11-22T00:17:21.000Z,"RT @kedibilgesi: @eymenyigit257 @KIRIKHANpati Her yerden çeşit çeşit sorunlu hayvan toplayıp, yalvararak para topluyor. İnanılmaz. https://…"
tr,1594847430620729345,700107876820512768,['1594847430620729345'],2022-11-22T00:17:12.000Z,"RT @eymenyigit257: @KIRIKHANpati Bu ne yaa! Benim de köpeğim var ama kendim bakıyorum, kimseden para dilenmiyorum. Siz dilenmek için mi kul…"
qam,1594846855581540352,700107876820512768,['1594846855581540352'],2022-11-22T00:14:55.000Z,@RTErdogan @dbdevletbahceli https://t.co/gbCvBHmT6G
tr,1594844226474635264,700107876820512768,['1594844226474635264'],2022-11-22T00:04:29.000Z,"@Nezaket76429869 @drufukbayraktar @sevilayyaziyor @FUATUGUR @serdarkilic9 @RamazanBingol Basibos kopekler insanlari ve hayvanlari parcalarken, bunu yapan, insan hayatini kurtarmak icin yemin etmis doktor 😳!"
tr,1594841068025311232,700107876820512768,['1594841068025311232'],2022-11-21T23:51:55.000Z,"RT @benzen_fenol: @ibb_veteriner #Kısırlaştırmayalanı bir oyalamadan ibaret, bilim, mantık ve matematikten uzak bir köpekçi taktiğidir. Siz…"
qme,1594840545544884225,700107876820512768,['1594840545544884225'],2022-11-21T23:49:51.000Z,RT @YDegistir: @GaffarYakinca https://t.co/mX5qjKRtpS
en,1594838125859184641,700107876820512768,['1594838125859184641'],2022-11-21T23:40:14.000Z,"RT @Richard_1942: This man from Afghanistan arrived in the UK on a dinghy. 

Yesterday a paedophile hunting team caught him – he tried to l…"
tr,1594837529152425986,700107876820512768,['1594837529152425986'],2022-11-21T23:37:52.000Z,"RT @SiginmaciGundem: Türkiye genelinde, Ocak-Ekim 2022 tarih aralığında yabancılara toplam 55.608 adet konut satıldı. https://t.co/FQmb8iS0…"
tr,1594837044123127810,700107876820512768,['1594837044123127810'],2022-11-21T23:35:56.000Z,"RT @LeventTaskiran: Alman Heinrich Böll Vakfın'nın Türkiye'nin Akdeniz'de tersane inşaa etmemesi  için çalışmalar yaptığı,Türkiye'nin Doğu…"
tr,1594836509462597634,700107876820512768,['1594836509462597634'],2022-11-21T23:33:49.000Z,"@deno3791 Gece klubune gidenleri bu sekilde damgalamayin, rahat birakin gencleri, gunahtir! Kiyafetle, eglenceyle insan olculmez, eglenmek icin giden genc kizlara bakis acisini degistirir bu mesaj, tehlikeli bile olabilir, cok yazik!"
tr,1594808259050872837,700107876820512768,['1594808259050872837'],2022-11-21T21:41:33.000Z,"@Muhammed_bolat_ @ajans_muhbir Videoyu ceken Katarli sanirim, turistlerin stadyumu temizlemesini gosteriyor cunku kulturlerinde yok, petrol zengini ulke insani yapmaz! Iyilik veya kotulukle ilgisi yok, temizlemeyi ancak calismaya gelen yabancilarin yaptigi milletlere kendilerinin verdigi ders, egitici video!"
tr,1594799771369316353,700107876820512768,['1594799771369316353'],2022-11-21T21:07:50.000Z,RT @eymenyigit257: @sedatcagirgan Felakete bereket diyorlar gerçi onlar için bereket her köpek mangır demek bunlara.
tr,1594799230270447633,700107876820512768,['1594799230270447633'],2022-11-21T21:05:41.000Z,"RT @_erdeem_: Selahattin Demirtaş ""Savaşa Hayır"" diyerek, Türkiye Cumhuriyeti’ne meydan okurken, sözde Atatürkçüler de Demirtaş'ı övüyorlar…"
tr,1594798478185603090,700107876820512768,['1594798478185603090'],2022-11-21T21:02:41.000Z,"RT @ajans_muhbir: Çöp toplama ve gittiği ortamı temiz bırakma yetisi olan insanları gören Araplar, şaşkınlıklarını gizleyemedi. https://t.c…"
tr,1594793574524133384,700107876820512768,['1594793574524133384'],2022-11-21T20:43:12.000Z,RT @PALANDK81690594: @SiginmaciGundem Böyle milyonlar ülkemizde ! Suriye Afganistan İran Irak vs gelenlerin yüzde yetmişi sorunlu insanlar…
tr,1594793485265149968,700107876820512768,['1594793485265149968'],2022-11-21T20:42:51.000Z,RT @SiginmaciGundem: Suriye’de terör örgütü PKK-YPG saflarında yer aldıktan sonra sığınmacı olarak Türkiye’ye gelen ve 10 yıldır koruma sta…
tr,1594793193970737156,700107876820512768,['1594793193970737156'],2022-11-21T20:41:41.000Z,"Ahlaksiz, serefsiz pkk ve turevleri, destekleyen hainler, yureginiz anca minik cocuklari sinsice vurmaya yeter, teroristsiniz! https://t.co/SghWzN5hFd"
tr,1594790421183737856,700107876820512768,['1594790421183737856'],2022-11-21T20:30:40.000Z,"@ozgurcocuk8989 @MakMekEki @SiginmaciGundem Daha vahimi, kendini akilli zanneden egitimli cahiller 6+1 e verecek, feto zulmunu, sozde acilimi tekrar yasayacaklarini bile bile! Yeni partilerden de umidim yok artik, fetocuya tepki vermeyen Memleketliler, yabanciya emlak satan, Ataturke hakaret etmis Zaferliler!"
tr,1594782519878373376,700107876820512768,['1594782519878373376'],2022-11-21T19:59:17.000Z,"@ozgurcocuk8989 @MakMekEki @SiginmaciGundem Bu firsatci asalaklara sitem etmiyorum, yaptiklarini ve yapacaklarimizi soyluyorum! Kimlerin getirdigini, kimlerin ses cikarmadigini herkes biliyor, sitem ise yaramaz, oy konusur!"
tr,1594779859670208520,700107876820512768,['1594779859670208520'],2022-11-21T19:48:42.000Z,"RT @aykiricomtr: Sokak röportajında konuşan 12 yaşındaki çocuk: ""Benim sınıfımda 10 tane Suriyeli var. Onlara kırmızı kalem bile veriyorlar…"
tr,1594652109810671617,700107876820512768,['1594652109810671617'],2022-11-21T11:21:04.000Z,"@ozgurcocuk8989 @MakMekEki @SiginmaciGundem Hakkimizi yiyen, sapik kulturlu firsatcilara sitem etmek de yetmez, sinirdan disari atmak gerek!"
tr,1594651629885820929,700107876820512768,['1594651629885820929'],2022-11-21T11:19:10.000Z,"@abhhmerkezi Once insan hukukunu savunmasi gerekenler basibos kopeklerin surunurken diger canlilara saldirdigi, parcaladigi durumu mu savunuyorlar?"
tr,1594648405577441280,700107876820512768,['1594648405577441280'],2022-11-21T11:06:21.000Z,RT @IstanbulYoga: İç parazit tabletleri düzenli olarak sahipli köpeklere İKİ AYDA BİR verilmektedir. Sokaklarda gezen 10 milyon başıboş köp…
tr,1594648210018009088,700107876820512768,['1594648210018009088'],2022-11-21T11:05:35.000Z,RT @batuhancolak33: Türk Silahlı Kuvvetleri'nin yaptığı başarılı operasyonlar sonrasında PKK ne yaptı biliyor musunuz? Her zamanki aşağılık…
tr,1594647890961604611,700107876820512768,['1594647890961604611'],2022-11-21T11:04:18.000Z,"RT @SiginmaciGundem: Kemal Kılıçdaroğlu, Kilis’te Suriyeli sığınmacılarla kapalı bir toplantı gerçekleştirdi.

Sohbet sırasında bir sığınma…"
tr,1594612080681836545,700107876820512768,['1594612080681836545'],2022-11-21T08:42:01.000Z,"@sedatcagirgan Iyilige, bilime degil uc kagitciliga aklini kullanan cok, yine yolunu bulurlar, cok ciddi denetimle belki olabilir! Rant icin kopekleri surunduren, hayvanlara ve insanlara saldirmalarini, parcalamalarini umursamayan tipler bunlar!"
tr,1594608116125290497,700107876820512768,['1594608116125290497'],2022-11-21T08:26:15.000Z,"@sedatcagirgan Hayvanlar konusamadigi icin dolandiricilik kolay yani! Niye kediler degil kopekler sorusuna gelince, kopekler kedilerden 10 kat fazla mama tukettigi icin ranti yuksek! Ahlaksizlar suistimal ettigi icin hayvanlara bagis toplamak yasaklansin, yalnizca resmi kurumlar bagis alsin!"
tr,1594602491592802304,700107876820512768,['1594602491592802304'],2022-11-21T08:03:54.000Z,"RT @sedatcagirgan: Ülkemizde 2000 den fazla köpek koruma derneği az gelmiş, yetmemiş olmalı ki;

İnsani yardım derneği olarak faaliyete baş…"
en,1594495166957719552,700107876820512768,['1594495166957719552'],2022-11-21T00:57:26.000Z,"RT @elonmusk: @TimRunsHisMouth So you say “mainstream media” is biased? 

Hmm, will have to fact-check that with mainstream media.

Nope, t…"
tr,1594494918042476545,700107876820512768,['1594494918042476545'],2022-11-21T00:56:27.000Z,"Insan ve hayvan olumleri uzerinden gecinen basibosculari denetleyin, yargilayin! https://t.co/b3VybnUewA"
en,1594459112238112768,700107876820512768,['1594459112238112768'],2022-11-20T22:34:10.000Z,"RT @ericschiffer: In business and in life, we grow not by competing with others but by continually raising our standards."
tr,1594458559621783558,700107876820512768,['1594458559621783558'],2022-11-20T22:31:58.000Z,"RT @avyasingirgin: 5199'daki ""bulduğun yere bırak"" sokaktaki köpekler için geçerli değildir.

Bu ifade ""yaban hayvanları"" için geçerlidir.…"
tr,1594452980534738944,700107876820512768,['1594452980534738944'],2022-11-20T22:09:48.000Z,RT @bilimteknosever: @AvKubraoktay @Sadk92456295 @Karadeniz1989 Anayasanın üstünlüğü ilkesi gereğince kanunlar anayasaya aykırı olamaz.5199…
tr,1594452860216958976,700107876820512768,['1594452860216958976'],2022-11-20T22:09:20.000Z,"@cagdasartantas 5199 dezenformasyonla baglayici olmayan deklarasyona  dayandirilmis, temeli hukuka aykiri! Yillardır belediyeler gorevini yapmadi, kisirlastirmadi diyen basiboscular, yine toplamaya karsi cikarak kendilerini ele veriyorlar, kisirlastırmayi engelleyen kendileri!"
tr,1594450144963039233,700107876820512768,['1594450144963039233'],2022-11-20T21:58:32.000Z,"RT @KopekSorunu: Hayvan Hakları Federasyonu'ndan Safsatalar (1)

5199/6. maddenin Hollanda'dan alındığı zırvadır

Hollanda'da başıboş köpek…"
en,1594448949418799104,700107876820512768,['1594448949418799104'],2022-11-20T21:53:47.000Z,"RT @PeterSweden7: In a recent speech Emanuel Macron said we need to push for a ""single global order"".

They aren't even hiding it anymore..."
tr,1594424960000397314,700107876820512768,['1594424960000397314'],2022-11-20T20:18:28.000Z,"@MuratKoseMamak Lutfen, basibos kopekcilerin bagis toplamasina engel olun, problemin kaynagi hayvansever maskeli rantcilar!"
