created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-27T21:18:47.000Z,en,['1596976856955121664'],1596976856955121664,INCREDIBLE WAY TO HELP‼🥰🙏 https://t.co/rNWspTTR9t,103383073
2022-11-27T21:17:28.000Z,en,['1596976524418510848'],1596976524418510848,RT @zazabelou: PLEASE SAVE THIS FAMILY NY‼🆘️‼,103383073
2022-11-27T21:17:22.000Z,en,['1596976497998581762'],1596976497998581762,DOUBLE THE JOY NY‼💞🤗 https://t.co/HUelrGJcqX,103383073
2022-11-27T21:16:49.000Z,en,['1596976360072749056'],1596976360072749056,RT @zazabelou: A SIGHT FOR SORE EYES‼💖‼,103383073
2022-11-27T21:16:27.000Z,en,['1596976269606125568'],1596976269606125568,"RT @RevengeBunny: PET ADOPTION is for LIFE! ❤️🐾

Pets are not gifts you can return!

@reddogsusie @SandraK93322487 @for_pittys @Janetlynne2…",103383073
2022-11-27T21:16:21.000Z,und,['1596976242280255490'],1596976242280255490,RT @zazabelou: UK 🙏🍀,103383073
2022-11-27T21:16:17.000Z,en,['1596976226924924928'],1596976226924924928,RT @zazabelou: PLEASE DO‼🤗💞,103383073
2022-11-27T21:16:14.000Z,en,['1596976215289569281'],1596976215289569281,RT @zazabelou: VERY URGENT RESCUE FOR THIS FAMILY PLEASE‼‼‼,103383073
2022-11-27T21:15:44.000Z,en,['1596976089083301888'],1596976089083301888,POETRY‼💖 https://t.co/C8bYJtFOUr,103383073
2022-11-27T21:14:07.000Z,cy,['1596975681539571712'],1596975681539571712,PENNSYLVANIA 🍀🙏 https://t.co/eubc9hkViV,103383073
2022-11-27T21:13:45.000Z,en,['1596975591156518912'],1596975591156518912,RT @zazabelou: SIGN AND SHARE PLEASE‼,103383073
2022-11-27T21:13:40.000Z,art,['1596975569018978305'],1596975569018978305,🙏🙏🙏 https://t.co/G6f3l2nDya,103383073
2022-11-27T21:13:32.000Z,art,['1596975536177152000'],1596975536177152000,💔💔💔 https://t.co/FOeBzlBHR1,103383073
2022-11-27T21:12:55.000Z,in,['1596975379163787264'],1596975379163787264,GEORGIA 🙏🍀 https://t.co/AKvqm3QwIR,103383073
2022-11-27T21:12:41.000Z,cy,['1596975321009397762'],1596975321009397762,PENNSYLVANIA 🙏🍀 https://t.co/vHkCRznZg2,103383073
2022-11-27T21:11:24.000Z,art,['1596974997490499584'],1596974997490499584,👍👍👍 https://t.co/Qs6JITmbz5,103383073
2022-11-27T21:11:02.000Z,en,['1596974906557624320'],1596974906557624320,RT @zazabelou: LUCY IS A SOCIAL BEING‼SHE DESERVES TO BE WITH HER OWN KIND‼🆘️‼,103383073
2022-11-27T21:10:57.000Z,und,['1596974884390780928'],1596974884390780928,NY 🆘️🙏🆘️ https://t.co/3W8FVkHRjA,103383073
2022-11-27T21:10:39.000Z,en,['1596974807555637249'],1596974807555637249,HELP KITTIES AROUND THE WORLD PLEASE‼🙏🆘️ https://t.co/KnmhLvjj7b,103383073
2022-11-27T21:09:55.000Z,en,['1596974624658841600'],1596974624658841600,VERY URGENT RESCUE TO SAVE OTIS PLEASE‼🙏🆘️ https://t.co/r7R1Pdv5MA,103383073
2022-11-27T21:09:19.000Z,en,['1596974472774684673'],1596974472774684673,IN GRAVE DANGER‼SOMEBODY PLEASE SAVE MOON‼🙏🆘️ https://t.co/D8EKJ7Yozj,103383073
2022-11-27T21:08:24.000Z,en,['1596974241752428544'],1596974241752428544,PLEASE PLEDGE TO SAVE THIS GIRL BEFORE IT'S TOO LATE‼💔🙏 https://t.co/JCziQ92RqS,103383073
2022-11-27T21:07:29.000Z,en,['1596974014232424448'],1596974014232424448,RT @MeanPauline1: I’ve never adopted a dog with such anxiety. It’s off the charts.Meds and CBD products aren’t helping. A calming scent isn…,103383073
2022-11-27T21:07:14.000Z,en,['1596973949182971904'],1596973949182971904,PLEASE HELP ANIMALS AROUND THE WORLD‼🙏🆘️ https://t.co/my7MFsNtqW,103383073
2022-11-27T21:06:45.000Z,art,['1596973827934019585'],1596973827934019585,🥰🥰🥰 https://t.co/VwKV61upZc,103383073
2022-11-27T21:06:14.000Z,en,['1596973698681929729'],1596973698681929729,@StrayCatsWM Thank you for taking care of him! 🙏🥰👍,103383073
2022-11-27T21:05:18.000Z,et,['1596973463146594305'],1596973463146594305,NORTH CAROLINA 🙏🍀 https://t.co/BaMOnzy1vh,103383073
2022-11-27T21:04:38.000Z,en,['1596973295055777792'],1596973295055777792,"RT @RoCoGB: Plz save his life
WHO wants to Foster or Adopt this loving &amp; gentle puppy CAMREN - just look at his video⬇️",103383073
2022-11-27T21:01:22.000Z,en,['1596972472041373698'],1596972472041373698,LUCY IS A SOCIAL BEING‼SHE DESERVES TO BE WITH HER OWN KIND‼🆘️‼ https://t.co/R29raCYWOR,103383073
2022-11-27T20:56:34.000Z,en,['1596971264312475650'],1596971264312475650,SIGN AND SHARE PLEASE‼ https://t.co/xLYlm5Xbbz,103383073
2022-11-27T20:56:12.000Z,en,['1596971172193013760'],1596971172193013760,"RT @PeterAskin1: Dumped he was when old &amp; blind!
How very cruel &amp; unkind!
Chatty &amp; loving ""Garfield"" be
&amp; needs a home this darling he!
If…",103383073
2022-11-27T20:56:01.000Z,en,['1596971127649185792'],1596971127649185792,VERY URGENT RESCUE FOR THIS FAMILY PLEASE‼‼‼ https://t.co/0MhQ4DHMaZ,103383073
2022-11-27T20:54:47.000Z,en,['1596970816603795456'],1596970816603795456,"RT @psychicwhisper3: 🆘CAMREN🐾💙#A350610 🏥#CorpusChristiTX 1 Yr Old PBT Pup🐶
😢Please Dont Forget Camren During This Festive Season Can You Le…",103383073
2022-11-27T20:54:28.000Z,en,['1596970734467055616'],1596970734467055616,PLEASE DO‼🤗💞 https://t.co/ibyYINi8MV,103383073
2022-11-27T20:53:54.000Z,und,['1596970594330767361'],1596970594330767361,UK 🙏🍀 https://t.co/6P6DbibozN,103383073
2022-11-27T20:53:15.000Z,en,['1596970431520854018'],1596970431520854018,A SIGHT FOR SORE EYES‼💖‼ https://t.co/KjH6gQaCqR,103383073
2022-11-27T20:52:51.000Z,und,['1596970329062408194'],1596970329062408194,@ShadowCatsTexas 💔😥,103383073
2022-11-27T20:52:21.000Z,en,['1596970202541228032'],1596970202541228032,CALIFORNIA 🙏🤗 https://t.co/D137tPsX9F,103383073
2022-11-27T20:51:53.000Z,en,['1596970087834996736'],1596970087834996736,PLEASE SAVE THIS FAMILY NY‼🆘️‼ https://t.co/FauNjRpcGZ,103383073
2022-11-27T20:51:08.000Z,en,['1596969896487026688'],1596969896487026688,PLEASE HELP KEEPING THEM WARM‼🤗🙏 https://t.co/L21s1CNhqU,103383073
2022-11-27T20:49:51.000Z,en,['1596969574775549952'],1596969574775549952,"RT @RoCoGB: CAMREN is located at the Corpus Christi Animal Care Shelter TX
The shelter DOES NOT accept pledges - please pledge in this TWEE…",103383073
2022-11-27T20:49:48.000Z,en,['1596969562142310400'],1596969562142310400,"RT @RoCoGB: 🆘CAMREN
#A350610
Little Pit - 1yr
Classed as INJURED STRAY
Without #Rescue CAMREN🔥DIES 11/29🔥
Poor pup he’s whimpering &amp; unsett…",103383073
2022-11-27T20:49:43.000Z,en,['1596969540017344512'],1596969540017344512,BEFORE IT'S TOO LATE‼💔 https://t.co/i7HWfr0OLS,103383073
2022-11-27T20:49:18.000Z,en,['1596969437445652480'],1596969437445652480,URGENT HELP NEEDED PLEASE NY‼‼‼ https://t.co/wqyEZu78Io,103383073
2022-11-27T20:48:36.000Z,en,['1596969260021993472'],1596969260021993472,"RT @sachikoko: 💖HANDSOME, SWEET 2YO BROWN #TABBY KITTY ""MICAH""💖
🔊NEEDS #ADOPTION OR #RESCUE🚓
➡ID 640797 Cage 629 https://t.co/Ps9Y6tcdef
🙏🏾…",103383073
2022-11-27T20:48:29.000Z,en,['1596969229819187200'],1596969229819187200,DON'T LET CAMREN BE MURDERED‼😥💔 https://t.co/xavcaIbpUJ,103383073
2022-11-27T20:47:57.000Z,en,['1596969095672795136'],1596969095672795136,@michaelscat2 So sorry for your loss...😥💔,103383073
2022-11-27T20:47:28.000Z,en,['1596968975279132673'],1596968975279132673,PLEASE DO‼🙏 https://t.co/CfOzmGa0CG,103383073
2022-11-27T20:46:59.000Z,en,['1596968854387036160'],1596968854387036160,MISSING IN NY 🆘️ https://t.co/r21KSdlCCE,103383073
2022-11-27T20:46:36.000Z,en,['1596968757939048448'],1596968757939048448,CONGRATULATIONS‼👏👏👏 https://t.co/licU8AVB9x,103383073
2022-11-27T20:45:52.000Z,en,['1596968571141509120'],1596968571141509120,PLEASE HONOR YOUR PLEDGES‼🙏👍 https://t.co/ox0zcnDA5h,103383073
2022-11-27T20:43:06.000Z,en,['1596967875595882496'],1596967875595882496,CHIP IN TO HELP PLEASE‼ALL DONATIONS WELCOME‼🙏‼ https://t.co/kKO09LjZKj,103383073
2022-11-27T20:42:31.000Z,en,['1596967729034317824'],1596967729034317824,"I THINK THESE ""PEOPLE"" ARE A WASTE OF OXYGEN‼😠 https://t.co/Bh4LzRVqug",103383073
2022-11-27T20:40:25.000Z,en,['1596967200937906176'],1596967200937906176,MISSING IN NY 🆘️ https://t.co/m4YshmPCMS,103383073
2022-11-27T20:39:52.000Z,en,['1596967063754448896'],1596967063754448896,SO HAPPY TO KNOW‼HONOR YOUR PLEDGES PLEASE‼🙏💖 https://t.co/A9dORGSTtI,103383073
2022-11-27T20:38:59.000Z,sv,['1596966839237881856'],1596966839237881856,TYSM‼🤗💖 https://t.co/OPdLOk1KjR,103383073
2022-11-27T20:38:31.000Z,en,['1596966721914490880'],1596966721914490880,ALL I SEE IS THE BEAUTY OF YOUR SMILE‼🥰💖 https://t.co/6mVLDoVSPw,103383073
2022-11-27T20:36:55.000Z,en,['1596966317843570688'],1596966317843570688,@DogPuppyLovers Happy Birthday sweetie‼💖🥰,103383073
2022-11-27T20:36:23.000Z,und,['1596966187115896835'],1596966187115896835,@MillieOTLFP @sachikoko 🙏🥰👍,103383073
2022-11-27T20:36:01.000Z,fi,['1596966095264808961'],1596966095264808961,ALBERTA 🙏🍀 https://t.co/ffKolU3FRD,103383073
