edit_history_tweet_ids,created_at,id,author_id,lang,text
['1592734222028247040'],2022-11-16T04:20:04.000Z,1592734222028247040,245203793,qme,@RAknows23 @Acosta @realDonaldTrump @CNN https://t.co/tyeQpT1ppU
['1592733525538918400'],2022-11-16T04:17:18.000Z,1592733525538918400,245203793,qme,@QuamDeborah https://t.co/mH3OCu6mjD
['1592731330047266816'],2022-11-16T04:08:35.000Z,1592731330047266816,245203793,qme,@NRO https://t.co/Gfy4O9ar2G
['1592711336395681793'],2022-11-16T02:49:08.000Z,1592711336395681793,245203793,en,@SpiroAgnewGhost Closer to 70-75%
['1592708816462057472'],2022-11-16T02:39:07.000Z,1592708816462057472,245203793,qme,@daneli_69 https://t.co/rASAYPSnBa
['1592706391382560768'],2022-11-16T02:29:29.000Z,1592706391382560768,245203793,en,@PalmerReport He’s trying to nip desantis or any one else from getting a leg up nipping it in the bud.
['1592630497162973184'],2022-11-15T21:27:54.000Z,1592630497162973184,245203793,en,@gal_suburban @clayberg “Suck the life out of the democrats” https://t.co/WDoJT0MKBO
['1592612563845787648'],2022-11-15T20:16:39.000Z,1592612563845787648,245203793,en,@CerebrosDreams It might be a great thing long-term for Dems to be in the slight minority now. With Republicans passing nothing that the common American is behind or swing voters support. Then an actual blue wave in 2024.
['1592606907382267904'],2022-11-15T19:54:10.000Z,1592606907382267904,245203793,und,@Logically_JC @disjoint_4est “She”
['1592606312470581248'],2022-11-15T19:51:48.000Z,1592606312470581248,245203793,en,@ALT_uscis Brainless
['1592601696873877504'],2022-11-15T19:33:28.000Z,1592601696873877504,245203793,en,@JewishResister Crocs too?
['1592582610601271296'],2022-11-15T18:17:37.000Z,1592582610601271296,245203793,en,@patriottakes So he simply wants a quieter Trump?
['1592532981364793344'],2022-11-15T15:00:25.000Z,1592532981364793344,245203793,en,@PalmerReport Just like sports betting and talk radio. Trying to make things closer than they really are for $ and ratings.
['1592375524776894464'],2022-11-15T04:34:44.000Z,1592375524776894464,245203793,en,@kaylapop_ @DOCNYCfest @docnycfest won’t let you comment on their page unless they follow you… Chickenshjt
['1592373425397731328'],2022-11-15T04:26:24.000Z,1592373425397731328,245203793,pt,@PalmerReport Florida???
['1592033099676024832'],2022-11-14T05:54:04.000Z,1592033099676024832,245203793,en,"@WillMonox @2020istrash2020 voting should be filed on your taxes. proof of voting, better refund. no proof, worse refund."
['1592025971842240513'],2022-11-14T05:25:44.000Z,1592025971842240513,245203793,en,@tedcruz how much $ 4 A BJ from LB
['1592017399330504704'],2022-11-14T04:51:40.000Z,1592017399330504704,245203793,en,@PalmerReport It’s almost like the media wants it to swing back towards the Republicans it’s kind of like most of the country are Democrats but the media just wants ratings. and the only way to get it is to use fear and lies.
['1592015638352269312'],2022-11-14T04:44:41.000Z,1592015638352269312,245203793,en,@dyllyp if you squint you'll see a dried up kari lake.
['1592010162524590080'],2022-11-14T04:22:55.000Z,1592010162524590080,245203793,et,@AskMeLaterOn @AdamKinzinger Maga beta snowflake 💩
['1591956015758856193'],2022-11-14T00:47:45.000Z,1591956015758856193,245203793,en,@LiftForever67 She WILL be primaried.
['1591933075742920704'],2022-11-13T23:16:36.000Z,1591933075742920704,245203793,en,@PalmerReport This drives me crazy. Real numbers or don’t post it! https://t.co/cRwO2KhI1P
['1591911460380479488'],2022-11-13T21:50:43.000Z,1591911460380479488,245203793,en,@JohnSharkman Beer. It’s not what should be for breakfast.
['1591842176857767937'],2022-11-13T17:15:24.000Z,1591842176857767937,245203793,qme,@MuellerSheWrote https://t.co/gD1BQen835
['1591837747903614977'],2022-11-13T16:57:48.000Z,1591837747903614977,245203793,en,@deesnider @elonmusk @Twitter You use too much logic for pea brain Elon.
['1591821952515465217'],2022-11-13T15:55:02.000Z,1591821952515465217,245203793,en,@ALT_uscis Today ? Yes. 600 years ago ? 🤷🏼‍♀️
['1591670956329926656'],2022-11-13T05:55:02.000Z,1591670956329926656,245203793,en,"@w_terrence When you have nothing to say, suck up to the biggest con Americans have ever seen ! https://t.co/PBe0y1qupx"
['1591659522866966528'],2022-11-13T05:09:36.000Z,1591659522866966528,245203793,qme,@Acyn https://t.co/YgOLseaIV8
['1591641583761649664'],2022-11-13T03:58:19.000Z,1591641583761649664,245203793,en,"@PalmerReport @gop were hoping for a red wave, found out they were pregnant with trump now have to carry him to full term even if it’s causes their death."
['1591641180047290369'],2022-11-13T03:56:43.000Z,1591641180047290369,245203793,en,@DrGJackBrown Retiring
['1591640716962562049'],2022-11-13T03:54:52.000Z,1591640716962562049,245203793,en,@TheSkeptic4122 Completely
['1591640378658402305'],2022-11-13T03:53:32.000Z,1591640378658402305,245203793,en,@DougJBalloon Ask this when they get to 70.
['1591635099518656512'],2022-11-13T03:32:33.000Z,1591635099518656512,245203793,en,"@EyesOnTheRight Dems need to push for it. Never assume you have enough seats. 50 is good, 51 is better, 52 great etc…"
['1591634358330589186'],2022-11-13T03:29:36.000Z,1591634358330589186,245203793,en,@kylegriffin1 BS. You NEED every seat!!! You never know when you’ll lose one or miss a vote by one. Don’t post this crap!!!!
['1591628775200280576'],2022-11-13T03:07:25.000Z,1591628775200280576,245203793,en,"@randysharpswife God, a mythical creation for primitive minds."
['1591578365076865024'],2022-11-12T23:47:06.000Z,1591578365076865024,245203793,en,@WalshFreedom I guess the Democrats messaging wasn’t all that bad was it? They moved towards Biden not away from him. So I guess he’s actually fairly popular also…
['1591544242811572224'],2022-11-12T21:31:31.000Z,1591544242811572224,245203793,qme,@JewishResister https://t.co/djxlOP3cDk
['1591523769147092992'],2022-11-12T20:10:10.000Z,1591523769147092992,245203793,en,"@montana_skeptic Serious question, other than Teslas, does this happen to other electric vehicles at the rate Teslas seem to do this?"
['1591504891976957952'],2022-11-12T18:55:09.000Z,1591504891976957952,245203793,en,@johnrich You’re rich https://t.co/bLH2JiFvHJ
['1591499623977611264'],2022-11-12T18:34:13.000Z,1591499623977611264,245203793,qme,@DonLew87 https://t.co/FQFgnUsKiw
['1591166242446245888'],2022-11-11T20:29:29.000Z,1591166242446245888,245203793,en,"@PalmerReport Hoping for 218, expecting 215."
['1591130328810553344'],2022-11-11T18:06:46.000Z,1591130328810553344,245203793,en,@MuellerSheWrote Mastodon is not the answer
['1591103335574429696'],2022-11-11T16:19:31.000Z,1591103335574429696,245203793,qme,@patriottakes https://t.co/u7r5PuRi5L
['1590936224898121728'],2022-11-11T05:15:28.000Z,1590936224898121728,245203793,en,@JesseBWatters How many kids did you have with your intern while cheating on your wife? Total loser. https://t.co/Hp0392K56z
['1590933557668904960'],2022-11-11T05:04:52.000Z,1590933557668904960,245203793,und,@AlbertoBrayan3 @stats_feed #11
