edit_history_tweet_ids,created_at,id,author_id,lang,text,geo
['1596208227343032321'],2022-11-25T18:24:32.000Z,1596208227343032321,635271421,en,RT @BuzzFeedFood: Chow Mein 4 Ways https://t.co/knI80IKiim,
['1596208074234089472'],2022-11-25T18:23:55.000Z,1596208074234089472,635271421,en,"RT @ST0NEHENGE: Sunrise at Stonehenge today (25th November) was at 7.40am, sunset is at 4.06pm ☀️ https://t.co/LE1YVOSa7A",
['1596208046237429761'],2022-11-25T18:23:48.000Z,1596208046237429761,635271421,en,RT @DogsTrust: Why not sponsor a dog as a gift this Christmas? Change the lives of the dogs that come through our doors - we need your help…,
['1596207925856378881'],2022-11-25T18:23:20.000Z,1596207925856378881,635271421,en,RT @LDShospcharity: This morning we joined @Rob7Burrow &amp; his wife Lindsey at Seacroft Hospital to mark the start of an exciting journey to…,
['1596207837570797568'],2022-11-25T18:22:59.000Z,1596207837570797568,635271421,en,"RT @Official_WXUK: Impressive surge of water running down through the river in Perranporth, Cornwall last night posted on Facebook by The W…",
['1596207262678540288'],2022-11-25T18:20:42.000Z,1596207262678540288,635271421,en,"RT @singinghands: https://t.co/5SUwnC62J6 It’s Friday - time for another #CHRISTMAS song! 🔔 Jingle Bell Rock 🔔

There’s a little twist in t…",
['1596206966824923136'],2022-11-25T18:19:31.000Z,1596206966824923136,635271421,en,"RT @jeffdavies170: A great night @NSSCspeedway with legendary guest Peter Collins. Fantastic turnout at the Brandon club too, emphasizing t…",
['1596206361833967616'],2022-11-25T18:17:07.000Z,1596206361833967616,635271421,en,@RobertMbe @zoeeclarkeee02 Saw it today it looks fab 🎄,{'place_id': '2eac7c989d6f9e74'}
['1596205900452306946'],2022-11-25T18:15:17.000Z,1596205900452306946,635271421,en,"RT @MetMattTaylor: Forget the fake discounts

For many of you it’s the weather offer of the week

…and it’s completely FREE! Enjoy

#BlueFr…",
['1596205022492364800'],2022-11-25T18:11:48.000Z,1596205022492364800,635271421,en,"RT @UN_Women: 📣Today, we call upon EVERYONE to play a part in ending violence against women and girls EVERYWHERE.

Join us this #16Days of…",
['1596204061074022400'],2022-11-25T18:07:58.000Z,1596204061074022400,635271421,en,RT @ST0NEHENGE: When the shortest day of the year is in 2022 and the meaning behind the winter solstice https://t.co/fdkQP1JDvf,
['1596203829523091456'],2022-11-25T18:07:03.000Z,1596203829523091456,635271421,en,"RT @JohnNicholRAF: Happy 101st birthday Sqn Ldr George 'Johnny' Johnson MBE DFM - the last surviving @OC617Sqn Dambuster.
I have shared man…",
['1596203731141292032'],2022-11-25T18:06:40.000Z,1596203731141292032,635271421,en,RT @BomberHarris37: 💣 Bomber &amp; the legend PC https://t.co/H7ogfMWYNe,
['1596203627315884033'],2022-11-25T18:06:15.000Z,1596203627315884033,635271421,en,"RT @KitchenSanc2ary: Sticky Cashew Chicken - Crispy chicken smothered in a sticky sweet &amp; savoury sauce with crunchy cashews. 
Serve this f…",
['1595805012030005254'],2022-11-24T15:42:18.000Z,1595805012030005254,635271421,en,RT @mattteale: Powerful interview. Huge fan of Jonnie Irwin. Such a natural presenter.,
['1595804727316553734'],2022-11-24T15:41:10.000Z,1595804727316553734,635271421,en,RT @Matthew_Wright: TV is run by some proper scumbags: Jonnie Irwin says he was fired from A Place in the Sun due to his terminal cancer ht…,
['1595742646751870978'],2022-11-24T11:34:29.000Z,1595742646751870978,635271421,en,"RT @BomberHarris37: 🏆 Berwick Rider of the Year 
🏆 Berwick Riders Rider of the Year 
🏆 Berwick Supporters Club Rider of the Year 

Cruz isn…",
['1595742003819577345'],2022-11-24T11:31:55.000Z,1595742003819577345,635271421,en,RT @Configa: This is a brilliant quote - and as a man from a working class background I concur completely 💯💯👏👏👏 #BillyConnolly,
['1595741794247000064'],2022-11-24T11:31:05.000Z,1595741794247000064,635271421,en,"RT @Smiths_GC: 🌷We have some beautiful Bulb Planters in stock.🌷

Here's our ""Monty Dan"" showing you how you can plant your own.

We have a…",
['1595741343720022016'],2022-11-24T11:29:18.000Z,1595741343720022016,635271421,en,RT @NikDean65: I have written a novel set in Coventry in the early 70's. It focuses on a young lad and his family as he deals with growing…,
['1595694812564447232'],2022-11-24T08:24:24.000Z,1595694812564447232,635271421,en,@TheBigCatSanct 💔🦁 heartbreaking news but what a ‘King of the jungle’ he was 🦁,{'place_id': '2eac7c989d6f9e74'}
['1595479671684186117'],2022-11-23T18:09:30.000Z,1595479671684186117,635271421,en,"RT @WorldNannys: Bagging up the leaves 
🍂♥️🍂♥️🍂♥️🍂♥️🍂♥️🍂

#nannysgardenworld 

#autumn #fall #leaves #garden #GardenersWorld #GardeningTwit…",
['1595470282365485057'],2022-11-23T17:32:12.000Z,1595470282365485057,635271421,en,RT @NGSOpenGardens: Soup is back on the menu🍵 Whether you're conjuring up a delicious lunch or a starter for dinner we have some lovely sou…,
['1595470109631545344'],2022-11-23T17:31:31.000Z,1595470109631545344,635271421,en,RT @NGSOpenGardens: We're partnered with @WoodlandTrust promoting a wider understanding &amp; appreciation of trees in a wild and domestic gard…,
['1595469952269549569'],2022-11-23T17:30:53.000Z,1595469952269549569,635271421,en,"RT @NGSOpenGardens: It's the perfect day to pre-order your 2023 Garden Visitor's Handbook, The essential guide to over 3,500 gardens openin…",
['1595466374838730752'],2022-11-23T17:16:40.000Z,1595466374838730752,635271421,en,"RT @England: When @JackGrealish scored his first World Cup goal, he stayed true to his promise.

Today, Jack made a call to Finlay to talk…",
['1595460101443588096'],2022-11-23T16:51:45.000Z,1595460101443588096,635271421,en,"RT @mrdanwalker: This is brilliant. 
What’s the best skill you’ve seen in a warm up?
I remember watching Regi Blinker and Orlando Trustfull…",
['1595455199627427841'],2022-11-23T16:32:16.000Z,1595455199627427841,635271421,en,"RT @FoodInsider: In Milan, bakers are only allowed to use one specific type of yeast to make panettone https://t.co/8Zc6TRt4au",
['1595454555818532865'],2022-11-23T16:29:42.000Z,1595454555818532865,635271421,en,"RT @giuseppecooks: Join me for a class on biscotti in London on the 8th December, hosted by #Eataly.
We'll be making paste di pistacchio an…",
['1595100913621950464'],2022-11-22T17:04:28.000Z,1595100913621950464,635271421,en,"RT @AdoptionsUk: Please share to help Albus find a home #LINCOLNSHIRE #UK

Large breed puppy aged 4 months, found abandoned with siblings t…",
['1595100857313677312'],2022-11-22T17:04:14.000Z,1595100857313677312,635271421,en,"RT @Coventry_City: 🎟️ Currently just over 1000 tickets have been sold for our away game against Reading.

Ticket Info ➡️ https://t.co/kGkJl…",
['1595094271429844993'],2022-11-22T16:38:04.000Z,1595094271429844993,635271421,en,"RT @Coventry_City: NEWS: @SBitC_CCFC launch Christmas auction in aid of Zoë's Place &amp; Jimmy Hill Legacy Fund!

More ➡️ https://t.co/okAI49B…",
['1595093329586573313'],2022-11-22T16:34:19.000Z,1595093329586573313,635271421,en,"RT @TrainingMindful: “Never assume that loud is strong, and quiet is weak.” https://t.co/vmIegAwuFt",
['1595092847249825794'],2022-11-22T16:32:24.000Z,1595092847249825794,635271421,en,"RT @tinybuddha: There are no perfect relationships. Just two people who try their best to understand, respect, and support each other, and…",
['1595092476989259782'],2022-11-22T16:30:56.000Z,1595092476989259782,635271421,en,"RT @metoffice: Rain arriving on Wednesday morning could provide some tricky travelling conditions and warnings have been issued ⚠️

Roads w…",
['1595092149535662081'],2022-11-22T16:29:38.000Z,1595092149535662081,635271421,en,RT @KeepBeesOnTrack: BRANDON ESTATES FOUND GUILTY: THE court case brought by Rugby Council against Brandon Estates for alleged breaches of…,
['1595091960544792576'],2022-11-22T16:28:53.000Z,1595091960544792576,635271421,en,RT @BumblebeeTrust: 📣New vacancy! We’re looking for a Project Officer to deliver our Bee Connected project in south Kent &amp; south-east East…,
['1595091787303063553'],2022-11-22T16:28:12.000Z,1595091787303063553,635271421,en,RT @UN_Women: 𝗪𝗼𝗺𝗲𝗻 𝘀𝗵𝗼𝘂𝗹𝗱 𝗲𝗺𝗽𝗼𝘄𝗲𝗿 𝗼𝗻𝗲 𝗮𝗻𝗼𝘁𝗵𝗲𝗿. 𝗧𝗵𝗮𝘁'𝘀 𝗶𝘁. 𝗧𝗵𝗮𝘁'𝘀 𝘁𝗵𝗲 𝘁𝘄𝗲𝗲𝘁.,
['1595091741618900992'],2022-11-22T16:28:01.000Z,1595091741618900992,635271421,en,"RT @TrainingMindful: “Learn to be OK with not being invited, included, or considered.” https://t.co/kpuXJJgFkT",
['1595091550584930305'],2022-11-22T16:27:15.000Z,1595091550584930305,635271421,en,"RT @ThePeterBelton: Grow vegetables in winter. 

It might be cold outside but cold weather crops don't mind. 

Learn how to keep your garde…",
['1595091188033683458'],2022-11-22T16:25:49.000Z,1595091188033683458,635271421,en,RT @tinybuddha: IT’S OKAY... To wear old clothes. To not upgrade your phone. To buy second hand items. To live in a simple home. It’s okay…,
['1595091127119609858'],2022-11-22T16:25:34.000Z,1595091127119609858,635271421,en,"RT @Feargal_Sharkey: “Britons at risk as rivers ‘awash’ with antibiotic-resistant superbugs linked to livestock waste.”

In 2015 SoS for @D…",
['1595091055103320067'],2022-11-22T16:25:17.000Z,1595091055103320067,635271421,en,"RT @BSHNurseForum: Superb and succinct explanation  from @DrAmirKhanGP 
Raising awareness of the symptoms of #heartfailure is so important…",
['1595090930121740289'],2022-11-22T16:24:47.000Z,1595090930121740289,635271421,en,RT @RichardBurgon: This is an appalling decision. It should be reversed immediately. https://t.co/x455fGmJVY,
['1595090175847469056'],2022-11-22T16:21:47.000Z,1595090175847469056,635271421,en,"RT @suekentathome: If you don’t keep your terracotta pots inside, now is the time to clean out any unused ones and store upside down, so th…",
['1595090036571136000'],2022-11-22T16:21:14.000Z,1595090036571136000,635271421,en,RT @MakatonCharity: Give your loved ones the gift of Makaton this Christmas with our new Membership Gift Vouchers. Individual or Group opti…,
['1595089903435513857'],2022-11-22T16:20:42.000Z,1595089903435513857,635271421,en,RT @RefugeCharity: Too many children fleeing domestic abuse face a Christmas with no presents. You can help – buy a teddy bear now.,
['1595088565905641474'],2022-11-22T16:15:24.000Z,1595088565905641474,635271421,en,"RT @SpeedwayLions: 📰 NEWS…

We have scheduled a major programme of upgrades and improvements ahead of our entry into the Premiership next s…",
['1595088051889672193'],2022-11-22T16:13:21.000Z,1595088051889672193,635271421,en,"RT @nationalgrid: 💡 Here are our team's key takeaways from #COP27 👇
🔼 Historic climate loss and damage fund for developing countries 🌍
🔽 No…",
['1595087593234137088'],2022-11-22T16:11:32.000Z,1595087593234137088,635271421,en,RT @TastyUK: One-Pan Winter Chicken Roast 🍗 https://t.co/O51OURQQYZ,
['1595086635208957952'],2022-11-22T16:07:43.000Z,1595086635208957952,635271421,en,"RT @WhichUK: 🚨BEST BLACK FRIDAY DEALS THREAD🚨
 
The vast majority of Black Friday 'deals' are duds
 
But this thread contains the deals our…",
