edit_history_tweet_ids,text,id,created_at,author_id,lang,geo
['1596955549496905728'],Serikali ya kanisa hii. Let William Ruto impose a dusk-to-dawn prayer and fasting. We are a Christian nation and we have no apologies to make. https://t.co/rem2OSrk9Y,1596955549496905728,2022-11-27T19:54:07.000Z,938929297,en,
['1596954500103012353'],"Nairobi governor Sakaja invades club 1824, he's accompanied by heavy security force. 
Dynasty mbaya https://t.co/fyLEbK7cMA",1596954500103012353,2022-11-27T19:49:57.000Z,938929297,en,
['1596916855629049858'],@Onchangu98 😂😂😂😂,1596916855629049858,2022-11-27T17:20:22.000Z,938929297,und,
['1596916804861177857'],RT @TrottoirRadio: The people who were calling Uhuru and a Raila dynasty are now saying Quickmart Ivanka did not choose to be born in Ruto’…,1596916804861177857,2022-11-27T17:20:10.000Z,938929297,en,
['1596883552616218625'],Kalenjins are at it again. They now believe that Kidero would best Wanga if Wanga's win was to be overturned by the court.,1596883552616218625,2022-11-27T15:08:02.000Z,938929297,en,
['1596882651503529985'],"Look at what Kevin De Bruyne has done to his Belgium side, Bruno Fernandez would never allow Portugal's side to suffer like this. I know my midfielder GOAT.",1596882651503529985,2022-11-27T15:04:27.000Z,938929297,en,
['1596882151252926466'],This Belgium side 😂😂😂😂,1596882151252926466,2022-11-27T15:02:28.000Z,938929297,en,
['1596881581213241344'],@ian_wafula2 😂😂😂,1596881581213241344,2022-11-27T15:00:12.000Z,938929297,und,{'place_id': '009e2ab435d6d6de'}
['1596880768143269889'],RT @TrottoirRadio: Gachagua and Ruto should give Kenyans money because they don’t drink and have no children to pay school fees for. 😂,1596880768143269889,2022-11-27T14:56:58.000Z,938929297,en,
['1596880578238124033'],RT @TrottoirRadio: The fact that the evangelical church in Kenya is quiet while you suffer means that they were in politics for self intere…,1596880578238124033,2022-11-27T14:56:13.000Z,938929297,en,
['1596880074082783234'],Teargas days loading. https://t.co/4nu5ga1uV1,1596880074082783234,2022-11-27T14:54:12.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596873507559723010'],"It is not true that 12,000 students out of 16000 in Kirinyaga tested positive for STDs as reported by the Sub-county education officer. It has been established that the fake reports are meant to soil William Ruto's government. https://t.co/WDjgY1XqUU",1596873507559723010,2022-11-27T14:28:07.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596865047116271616'],"@citizentvkenya 30 years ago is actually 1992. A very interesting year for William Ruto, Cyrus Jirongo, and the YK92 orphans. In this year the only functional institution was the dictatorship. Moi's regime had successfully killed every parastatal, union, and society. He misses the days.",1596865047116271616,2022-11-27T13:54:30.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596865024148267008'],"30 years ago is actually 1992. A very interesting year for William Ruto, Cyrus Jirongo, and the YK92 orphans. In this year the only functional institution was the dictatorship. Moi's regime had successfully killed every parastatal, union, and society. He misses the days. https://t.co/Y8IYVsebHL",1596865024148267008,2022-11-27T13:54:24.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596857892199890944'],@mauriceoyamo @karasi_kevin @WilliamsRuto We have very clueless people,1596857892199890944,2022-11-27T13:26:04.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596856968211152897'],RT @mauriceoyamo: @ConradKulo @karasi_kevin @WilliamsRuto These are people who are ignorant of international commodity pricing and prices.…,1596856968211152897,2022-11-27T13:22:24.000Z,938929297,en,
['1596811544251498498'],"RT @EvangelineWany1: African context democracy: typically a monarch is ""elected thro' universal suffrage"". Uganda, our friend falls in this…",1596811544251498498,2022-11-27T10:21:54.000Z,938929297,en,
['1596811234556653570'],@karasi_kevin @WilliamsRuto Ni akili msee ndio huna so we will spare you,1596811234556653570,2022-11-27T10:20:40.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596811063088975875'],Honest men and women https://t.co/hkuEw6ZStG,1596811063088975875,2022-11-27T10:19:59.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596810964317474818'],@ParassisO 😂😂😂😂😂,1596810964317474818,2022-11-27T10:19:35.000Z,938929297,und,{'place_id': '009e2ab435d6d6de'}
['1596806932618416131'],"@ntvkenya 😂😂😂😂😂
This tension is enough",1596806932618416131,2022-11-27T10:03:34.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596806425254121475'],"RT @gabrieloguda: My bro, @TimKipchumba - I'm so sorry for the bad things they did to you. I would advise against making any statements for…",1596806425254121475,2022-11-27T10:01:33.000Z,938929297,en,
['1596805314682449921'],@_Yanoh 😂😂😂😂😂😂,1596805314682449921,2022-11-27T09:57:08.000Z,938929297,und,{'place_id': '009e2ab435d6d6de'}
['1596805248609550336'],RT @TrottoirRadio: Chebukati is in contempt of a 2017 Court Order. Supreme Court Order. @Kenyajudiciary do you know that or is that hot air?,1596805248609550336,2022-11-27T09:56:53.000Z,938929297,en,
['1596805248433020929'],"@AnneMbugua16 😂😂😂
They are probably trying to keep your trust for them intact",1596805248433020929,2022-11-27T09:56:53.000Z,938929297,en,
['1596804741983399936'],"@slmiheso 😂😂😂😂
Brother",1596804741983399936,2022-11-27T09:54:52.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596804335547330561'],"And we still have you, a deluded self still believing that some miracle will happen and this government will kickstart. You are on your own. https://t.co/NdauvJxPFv",1596804335547330561,2022-11-27T09:53:15.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596802690667147265'],"@AnneMbugua16 😂😂😂
Or what time they went to bed",1596802690667147265,2022-11-27T09:46:43.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596802588908744705'],@AnnBraelynne The kanisa government,1596802588908744705,2022-11-27T09:46:19.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596802460567613440'],"@Tc123Tycoon 😂😂😂😂
How much have you contributed so far hustler?",1596802460567613440,2022-11-27T09:45:48.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596802274348572672'],"@AnnBraelynne 😂😂😂😂
Itaisha tu",1596802274348572672,2022-11-27T09:45:04.000Z,938929297,in,{'place_id': '009e2ab435d6d6de'}
['1596596304188096513'],@McOsedoh The GOAT,1596596304188096513,2022-11-26T20:06:36.000Z,938929297,en,
['1596596089247109120'],"Lisandro Martinez, the BUTCHER is the only real football talent in this Argentina side.",1596596089247109120,2022-11-26T20:05:45.000Z,938929297,en,
['1596595848963661827'],RT @TrottoirRadio: Ababu Namwamba owes Kenyans all the monies and allowances he earned as CAS. So does David Osiany and any other former po…,1596595848963661827,2022-11-26T20:04:48.000Z,938929297,en,
['1596595444100091907'],"RT @AbduwelA: The #protestinUrumqi, protesters are still walking at the streets. They are demanding to cancel lockdown, they are walking ou…",1596595444100091907,2022-11-26T20:03:11.000Z,938929297,en,
['1596595323673382912'],RT @TrottoirRadio: How dod Kenya send food aid to Somalia and Congo and then Gachagua asks Kenyans to donate? When I asked whatever KDF too…,1596595323673382912,2022-11-26T20:02:43.000Z,938929297,en,
['1596594904519823360'],RT @NationAfrica: Uproar as Taita Taveta ward representatives fly to Zanzibar to ‘bond’ https://t.co/eEf89u9nP3,1596594904519823360,2022-11-26T20:01:03.000Z,938929297,sl,
['1596594133837451264'],"@AnnBraelynne Uko na wengi aje? 😂😂😂😂
Sio Matiang'i tena?",1596594133837451264,2022-11-26T19:57:59.000Z,938929297,und,
['1596594002052415488'],@NamzWafz Just like Kenya has 2 charlatans at the top with no plan. Being at the top may actually mean nothing.,1596594002052415488,2022-11-26T19:57:28.000Z,938929297,en,
['1596589511361830913'],@Davidlmwa How they should be spent like we already do not know? How old are you again?,1596589511361830913,2022-11-26T19:39:37.000Z,938929297,en,
['1596589172265213952'],@omwambaKE @ConradKulo,1596589172265213952,2022-11-26T19:38:16.000Z,938929297,qam,
['1596589047946031104'],Messi is so finished that his diving skills are so poor. His 36 minutes of play sums up the Arsenal style of play so far.,1596589047946031104,2022-11-26T19:37:46.000Z,938929297,en,
['1596569916089442305'],I hope you see why it will be foolish for you to want to donate the very little you already have. https://t.co/oE1JG4UL8b,1596569916089442305,2022-11-26T18:21:45.000Z,938929297,en,
['1596569518062850049'],"@Alvin_Kanindo 😂😂😂😂😂🤝
Aaah",1596569518062850049,2022-11-26T18:20:10.000Z,938929297,und,
['1596568861515685888'],"In 2017, CITAM church made 1.3 billion shillings in tithes and offering. 

Theit total revenue latet recorded an impressive growth of 22% to Kshs 1.83 billion. 

Ruto and Gachagua were two candidates of the church. Can we know how much the church has contributed to that paybill? https://t.co/SFs6DhyAmm",1596568861515685888,2022-11-26T18:17:34.000Z,938929297,en,
['1596566734751911937'],"@AnneMbugua16 😂😂😂😂😂
A banana republic we live in",1596566734751911937,2022-11-26T18:09:06.000Z,938929297,en,
['1596460748779450373'],RT @TrottoirRadio: Abunwasi wants to build affordable housing in Homa Bay. Not Sugoi? That’s personal property. Reject it.,1596460748779450373,2022-11-26T11:07:57.000Z,938929297,en,
['1596438112103718912'],"RT @mauriceoyamo: @Benn_macharia You cannot debunk that which has not been given life. Wajakoyah's, Mwaure's &amp; Raila's manifestos were stil…",1596438112103718912,2022-11-26T09:38:00.000Z,938929297,en,
['1596437349180870657'],"RT @TrottoirRadio: Ruto’s riggers need water for sale from Lake Victoria. Kidero is their agent since his Nairobi days. Because Kisumu, Sia…",1596437349180870657,2022-11-26T09:34:59.000Z,938929297,en,
['1596437142926151680'],"RT @KenyaOn70901895: @ConradKulo I really don't want to accept that you are right, but yes you are.  The ship is docking very soon. It's th…",1596437142926151680,2022-11-26T09:34:09.000Z,938929297,en,
['1596437105822998528'],@AnneMbugua16 Is it achievable? We wait and see,1596437105822998528,2022-11-26T09:34:01.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596436908120457217'],"@AnnBraelynne @rigathi 😂😂😂😂😂
Bottom-upus",1596436908120457217,2022-11-26T09:33:13.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596436834711896064'],@mauriceoyamo @RobertOGILLO1 Most of us have been crucified for this noble act but we shall not bow to idiocy and dictatorship.,1596436834711896064,2022-11-26T09:32:56.000Z,938929297,en,{'place_id': '009e2ab435d6d6de'}
['1596436655879385089'],RT @mauriceoyamo: @ConradKulo @RobertOGILLO1 @ConradKulo all my friends speak their minds amd that is a quality I find valuable.,1596436655879385089,2022-11-26T09:32:13.000Z,938929297,en,
['1596436570562764800'],@mauriceoyamo @CheruiyotDomni1 @MikeSonko Sisi tutaweka tu macho,1596436570562764800,2022-11-26T09:31:53.000Z,938929297,in,{'place_id': '009e2ab435d6d6de'}
['1596436425230389248'],RT @mauriceoyamo: @ConradKulo @CheruiyotDomni1 @MikeSonko Kweli kabisa. The Hustler government is about to frustrate its own supporters in…,1596436425230389248,2022-11-26T09:31:18.000Z,938929297,en,
['1596419838930726912'],"How dumb would one be to even want to donate a dime to such a government? 300 joyriders on taxpayers' money and then the donation plea? 

https://t.co/BgU51eQ5Sh",1596419838930726912,2022-11-26T08:25:24.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596299365915758592'],"RT @TrottoirRadio: Gachagua should put a Ksh. 1000 kwa kikapu then together with Madam, they pray for it to multiply.",1596299365915758592,2022-11-26T00:26:41.000Z,938929297,en,
['1596297577879990274'],@ReaganSaf 😂😂😂😂😂,1596297577879990274,2022-11-26T00:19:34.000Z,938929297,und,
['1596297168435834880'],"@mauriceoyamo @CheruiyotDomni1 @MikeSonko 😂😂😂😂😂
Ujinga hauna tiba",1596297168435834880,2022-11-26T00:17:57.000Z,938929297,in,{'place_id': '01e215db7136a37e'}
['1596296962470719488'],"@syokimondiu 😂😂😂😂😂
Ronaldo's contract at Manchester United was terminated after he complained of seeing the same facilities he saw at United so many years ago.",1596296962470719488,2022-11-26T00:17:08.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596177336676016128'],"RT @TrottoirRadio: Kalonzo is doing much better politically, than Mudavadi is.",1596177336676016128,2022-11-25T16:21:47.000Z,938929297,en,
['1596176713054289920'],"RT @RailaOdinga: This regime wasn't ready to lead. It has no idea of how to solve Kenya's problems and seems obsessed with campaigning.

Th…",1596176713054289920,2022-11-25T16:19:18.000Z,938929297,en,
['1596176352083906560'],RT @TrottoirRadio: The Ruto presidency is weak. It lacks legitimacy. It is over-reliant on the sycophancy of parliament. They will vanquish…,1596176352083906560,2022-11-25T16:17:52.000Z,938929297,en,
['1596174744034115585'],@AnneMbugua16 But what's the end of all this? To what purposes does this expensive curriculum aim to achieve?,1596174744034115585,2022-11-25T16:11:29.000Z,938929297,en,
['1596174508414537728'],"RT @AnneMbugua16: @ConradKulo For PE, homescience, art and craft, agriculture, the list is endless",1596174508414537728,2022-11-25T16:10:32.000Z,938929297,en,
['1596174168097177604'],The number of lives saved from drinking within the minimum staggering distance is unbelievable. Sakaja saves lives.,1596174168097177604,2022-11-25T16:09:11.000Z,938929297,en,
['1596174034575802371'],"Sema bottom-up, we thank God for such a move Mr. Governor https://t.co/E07ao6zZTU",1596174034575802371,2022-11-25T16:08:39.000Z,938929297,en,
['1596129428467322880'],@Amollonyundo @rigathi Vibaya sana https://t.co/EUGtbjzxzs,1596129428467322880,2022-11-25T13:11:25.000Z,938929297,tl,{'place_id': '01e215db7136a37e'}
['1596129310951510017'],@Ngwenyama001 @rigathi Too late?,1596129310951510017,2022-11-25T13:10:57.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596129247223218176'],"RT @Ngwenyama001: @ConradKulo @rigathi You have started being a conman again 
We thought we are agreed that all animals should walk on 4 le…",1596129247223218176,2022-11-25T13:10:41.000Z,938929297,en,
['1596129211521306624'],@mallan_carol @rigathi That is the tweet 🤝💪,1596129211521306624,2022-11-25T13:10:33.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596129174871314432'],@arif_kirio @rigathi Na sasa hizi ni gani?,1596129174871314432,2022-11-25T13:10:24.000Z,938929297,in,
['1596129169909649410'],"RT @mallan_carol: @ConradKulo @rigathi Wametoa subsidy in secondary education,let them use that money.",1596129169909649410,2022-11-25T13:10:23.000Z,938929297,en,
['1596129130827100160'],RT @arif_kirio: @ConradKulo @rigathi Huyu gathee si alipea graduates 500gs wapige bash?,1596129130827100160,2022-11-25T13:10:14.000Z,938929297,tl,
['1596128978389323777'],@AustinJnr111 @rigathi How on earth does he expect ungodly men to make contributions to aid those he says are God chosen?,1596128978389323777,2022-11-25T13:09:37.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596128706782806016'],"RT @AustinJnr111: @ConradKulo @rigathi Hahaha!! Riggy G,am not contributing a dime,never,am not gonna be part of a system that I don't unde…",1596128706782806016,2022-11-25T13:08:32.000Z,938929297,en,
['1596128686209568770'],@AnnBraelynne @rigathi They are conmen,1596128686209568770,2022-11-25T13:08:28.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596128637547257856'],RT @AnnBraelynne: @ConradKulo @rigathi He even lies that kdf have given out their full month salary....I can't buy that,1596128637547257856,2022-11-25T13:08:16.000Z,938929297,en,
['1596128490667266049'],"@AnnBraelynne @Aaroncheruiyot 😂😂😂
Aya",1596128490667266049,2022-11-25T13:07:41.000Z,938929297,und,{'place_id': '01e215db7136a37e'}
['1596128430319362048'],@AnnBraelynne A statesman,1596128430319362048,2022-11-25T13:07:27.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596128375134949378'],@AnnBraelynne Ni God,1596128375134949378,2022-11-25T13:07:13.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596128321963806720'],@mauriceoyamo @RobertOGILLO1 Maurice see the kind of people you have as friends 😂😂😂😂😂,1596128321963806720,2022-11-25T13:07:01.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596128192934600704'],"@RobertOGILLO1 @mauriceoyamo This is a very dangerous statement, especially if it is said in reference to a regions kingpin. Dilit 😂😂😂😂",1596128192934600704,2022-11-25T13:06:30.000Z,938929297,en,{'place_id': '01e215db7136a37e'}
['1596128016752672768'],"RT @mauriceoyamo: @RobertOGILLO1 @ConradKulo Robert, eti you want to take gorogoros of relief maize to Canada in the very likely event that…",1596128016752672768,2022-11-25T13:05:48.000Z,938929297,en,
['1596128002001506304'],"RT @RobertOGILLO1: @mauriceoyamo @ConradKulo Who's the conman now? 😂😂😂😂😂
I will personally go to Toronto and find more about the family,  o…",1596128002001506304,2022-11-25T13:05:44.000Z,938929297,en,
['1596127987228966912'],RT @mauriceoyamo: @ConradKulo Miguna Miguna painted himself as a very successful barrister with a thriving law practice in Toronto but was…,1596127987228966912,2022-11-25T13:05:41.000Z,938929297,en,
