text,id,created_at,lang,edit_history_tweet_ids,author_id
"This is such and excellent thread. I too was hesitant with my first, turned to chiropractic &amp; craniosacral. Am very lucky that I have a caring GP who took the time to talk. https://t.co/wocWeZ2FfK",1597005164065722369,2022-11-27T23:11:16.000Z,en,['1597005164065722369'],297742844
"RT @GosiaGasperoPhD: From Australia. 
Long COVID is everywhere. 
Key findings apply to 🇨🇦 too 👇",1597003902158745600,2022-11-27T23:06:15.000Z,en,['1597003902158745600'],297742844
"RT @TRyanGregory: Sharing several recent summaries of what is happening with SARS-CoV-2 variant evolution, featuring @MoritzGerstung, @Peac…",1597003862702841856,2022-11-27T23:06:06.000Z,en,['1597003862702841856'],297742844
RT @1goodtern: Do not trust anyone who spread the lie that Omicron was mild.,1597003662500298752,2022-11-27T23:05:18.000Z,en,['1597003662500298752'],297742844
"RT @abbythetweet: Janine Beckie has been great for TSN this World Cup, but that side-eye to James Duthie, who overlooked everything #CANWNT…",1597003579885121536,2022-11-27T23:04:58.000Z,en,['1597003579885121536'],297742844
"RT @AuschwitzMuseum: @ZeroDarkKitty The Holocaust happened. It is a fact, not an opinion.

Holocaust deniers are not people who have a diff…",1596968750502137857,2022-11-27T20:46:35.000Z,en,['1596968750502137857'],297742844
"RT @jheighton3: 🇨🇦 scandal: 
Why does it take a citizen-led FOI request to get gov &amp; PH to do the right thing &amp; publicly post info on #Long…",1596968697452642304,2022-11-27T20:46:22.000Z,en,['1596968697452642304'],297742844
"RT @GosiaGasperoPhD: This 👇 
This is VERY important.",1596968653743804417,2022-11-27T20:46:11.000Z,en,['1596968653743804417'],297742844
RT @CheriDiNovo: WILL DOUG FORD BE AT WORK Tomorrow? Or will he re-pay #Ontario for all his days absent from Queens Park? Healthcare worker…,1596963563247398914,2022-11-27T20:25:58.000Z,en,['1596963563247398914'],297742844
@Billius27 Done!,1596963431370088449,2022-11-27T20:25:26.000Z,en,['1596963431370088449'],297742844
"RT @Billius27: There is also an important petition out to extend distribution of free RATs (rapid antigen tests) for Canada, directed to th…",1596963324146905092,2022-11-27T20:25:01.000Z,en,['1596963324146905092'],297742844
"RT @MaryJoNabuurs: Time to make some NOOOOOOOIIIIISE 📣📣📣!!!! It worked once before with #FreeTheRATs, it can work again! Please sign, share…",1596962884981952513,2022-11-27T20:23:16.000Z,en,['1596962884981952513'],297742844
"RT @RachelNotley: They’re putting a trailer next to the emergency room at Alberta Children’s. This is a full-on crisis.
#ableg #abhealth #y…",1596962628622254080,2022-11-27T20:22:15.000Z,en,['1596962628622254080'],297742844
"RT @lollyfoot: 'For 35 minutes, Patient Zero jogged along a lake in a park without wearing mask. Of the 2,836 people potentially exposed in…",1596962557163470848,2022-11-27T20:21:58.000Z,en,['1596962557163470848'],297742844
"RT @WestcoastBCLife: “SMH Peds ER is seeing an avg of 250 kids/day in a 12-bed ER,…The kids they see in the ER are very sick. The current w…",1596962411852214273,2022-11-27T20:21:23.000Z,en,['1596962411852214273'],297742844
"@_ashawndabney Yes, quite a number of people, including 2 of my kids and my mother.",1596933304737239040,2022-11-27T18:25:44.000Z,en,['1596933304737239040'],297742844
"RT @DrFiliatrault: 0-19 years old = 49% of reported #influenza cases with age information in week 46, ending in November 19, 2022. https://…",1596932560323457024,2022-11-27T18:22:46.000Z,en,['1596932560323457024'],297742844
RT @DrFiliatrault: Situational awareness: Breakdown by ages of Canadian children hospitalized for #influenza. 0-4 and 5-9 are needing #flu…,1596932294413279233,2022-11-27T18:21:43.000Z,en,['1596932294413279233'],297742844
RT @DrFiliatrault: Situational awareness: Children between 2-4 years and 5-9 years account for more than 50% of reported hospitalizations i…,1596932094818914306,2022-11-27T18:20:55.000Z,en,['1596932094818914306'],297742844
"RT @Billius27: My new substack is called ""Chasing Normal"". We're all looking for normal again. We're tired. Some declare it's over, some ho…",1596931857752686592,2022-11-27T18:19:59.000Z,en,['1596931857752686592'],297742844
RT @GosiaGasperoPhD: Misinformation has consequences:,1596931172332097537,2022-11-27T18:17:15.000Z,es,['1596931172332097537'],297742844
RT @IsisWise: anti-LGBTQS protestors with connection to RW Convoy movement verbal assault attendees at community event in Kitsilano #Vancou…,1596931126479966209,2022-11-27T18:17:04.000Z,en,['1596931126479966209'],297742844
"RT @Billius27: 16. On the negative side, a triple threat of covid/flu/RSV. Infections, hospitalizations, deaths remain high. Potential long…",1596905972554932229,2022-11-27T16:37:07.000Z,en,['1596905972554932229'],297742844
"RT @Billius27: 15. Short term outlook: On the positive side, no evidence in Europe that *current* variants will cause a large wave, Canada…",1596905949050343425,2022-11-27T16:37:01.000Z,en,['1596905949050343425'],297742844
"RT @Billius27: 14. On the variant front, the BQ.1* family (purple) is at 34% share and growing and expected to dominate by early December.…",1596905928816701441,2022-11-27T16:36:57.000Z,en,['1596905928816701441'],297742844
"RT @Billius27: 13. To compound matters, Canada is now in a significant respiratory virus surge. Here is the current flu-like positivity, su…",1596905909946830848,2022-11-27T16:36:52.000Z,en,['1596905909946830848'],297742844
"RT @Billius27: 12. IHME infection estimates per million, by province, led by Manitoba. https://t.co/U2XiwvAsht",1596905885540188161,2022-11-27T16:36:46.000Z,en,['1596905885540188161'],297742844
RT @Billius27: 11. These high infection levels are supported by the level of infections seen in blood seropositivity tests across Canada up…,1596905865449472000,2022-11-27T16:36:42.000Z,en,['1596905865449472000'],297742844
RT @Billius27: 10. The IHME model estimates infections for Canada and some provinces. It currently estimates between 91K and 211K infection…,1596905850886840320,2022-11-27T16:36:38.000Z,en,['1596905850886840320'],297742844
RT @Billius27: 9. This high level is despite the benefits seen from vaccines and boosters in reducing severe outcomes for those infected. O…,1596905806683066373,2022-11-27T16:36:28.000Z,en,['1596905806683066373'],297742844
"RT @Billius27: 8. Still, the current level of covid hospitalizations is more than triple a year ago and is sustained, though dropping recen…",1596905785346457600,2022-11-27T16:36:22.000Z,en,['1596905785346457600'],297742844
RT @Billius27: 7. Canada's hospitalization trend is driven by the high level of infections which will be covered below and the fact that th…,1596905765075550209,2022-11-27T16:36:18.000Z,en,['1596905765075550209'],297742844
"RT @Billius27: 6. This chart shows where #Omicron deaths are believed to be underreported based on analysis by @MoriartyLab. If borne out,…",1596905741943984128,2022-11-27T16:36:12.000Z,en,['1596905741943984128'],297742844
RT @Billius27: 5. Provincial reported 30 day deaths. Reporting frequency and timing varies. https://t.co/eYCxEVN79X,1596905718367780864,2022-11-27T16:36:06.000Z,en,['1596905718367780864'],297742844
"RT @Billius27: 4. This view highlights how 2022 in red has largely remained above previous years. However, it is now crossing under the 202…",1596905693629812738,2022-11-27T16:36:01.000Z,en,['1596905693629812738'],297742844
RT @Billius27: 3. The rolling death trend shows a recent downturn in the second wave of BA.5-dominated  infections. Deaths have not yet dro…,1596905630513606656,2022-11-27T16:35:46.000Z,en,['1596905630513606656'],297742844
"RT @Billius27: 2. The 30 day total of 1,255 fatalities continues to outrun last year by 50%. Infections are running 4x higher, hospitalizat…",1596905611828301825,2022-11-27T16:35:41.000Z,en,['1596905611828301825'],297742844
"RT @Billius27: 🧵 #Canada #Covid19 Statistics update November 27, 2022
2022 death reports have already exceeded the total of 2020 and 2021.…",1596905336916656139,2022-11-27T16:34:36.000Z,en,['1596905336916656139'],297742844
"RT @COSAntiFascists: NEW: 

We have put together a list of best practices for exposing fascists based on dozens of conversations with anti-…",1596905000936300545,2022-11-27T16:33:15.000Z,en,['1596905000936300545'],297742844
"RT @COVIDRealityCA: Some people aren't yet ready to deal with the truth - and they can be loud.

But most people want to do the right thing…",1596904480339292160,2022-11-27T16:31:11.000Z,en,['1596904480339292160'],297742844
"RT @SGriffin_Lab: Nobody defends some of the draconian measures we hear about in China, but some context...
Main thing, with a population o…",1596904358423429120,2022-11-27T16:30:42.000Z,en,['1596904358423429120'],297742844
"RT @EmmMacfarlane: Our kid was sick early last week. After a couple of days symptom free, she went back to school for two days. And this mo…",1596904290248839169,2022-11-27T16:30:26.000Z,en,['1596904290248839169'],297742844
RT @YoniFreedhoff: Today's dispatch from the it's impossible to believe this is an actual human being file https://t.co/ChyXZiPYAd,1596903885696040962,2022-11-27T16:28:50.000Z,en,['1596903885696040962'],297742844
"RT @LTCjustice: Home was given a compliance order by @ONlongtermcare in April, in part because they weren’t waiting the full 15 minutes req…",1596879943950274563,2022-11-27T14:53:41.000Z,en,['1596879943950274563'],297742844
"RT @ontarionurses: Our health-care system has been underfunded for years, but on Doug Ford's watch, the nursing shortage has become dramati…",1596879898517598209,2022-11-27T14:53:31.000Z,en,['1596879898517598209'],297742844
"RT @ChristyCeeCK: ""When we have an over-need in 1 community, 1 area &amp; we have an under-utilization in another, collaboration &amp; partnership…",1596879885066063872,2022-11-27T14:53:27.000Z,en,['1596879885066063872'],297742844
"RT @OntarioHealthC: The #NHS in the #UnitedKingdom used to be the model for the world. (Still is in key ways.) 
But they used to have far m…",1596874301826691073,2022-11-27T14:31:16.000Z,en,['1596874301826691073'],297742844
"RT @CanadianPolling: ""Do you have trust in traditional Canadian media such as CBC, CTV, Toronto Star, National Post, etc?""

(Trust / Distru…",1596872607777050624,2022-11-27T14:24:32.000Z,en,['1596872607777050624'],297742844
"RT @OntarioHealthC: ""Remove the gatekeepers""?

FACT CHECK: Colleges for nurses &amp; physicians assess applicants for equivalent training to ou…",1596872408224649218,2022-11-27T14:23:45.000Z,en,['1596872408224649218'],297742844
"RT @raghu_venugopal: ER waiting room death - again in New Brunswick - due to sheer system overload. 

“Our health-care system failed him”…",1596872369330872322,2022-11-27T14:23:35.000Z,en,['1596872369330872322'],297742844
"@fordnation Interesting,  given your support of countries clearly opposed to Ukraine... https://t.co/NJpUqUrDgW",1596865143300030470,2022-11-27T13:54:53.000Z,en,['1596865143300030470'],297742844
@JillyaneMarie 💗,1596863710886187008,2022-11-27T13:49:11.000Z,und,['1596863710886187008'],297742844
@PMGPSC 💗,1596863604489596930,2022-11-27T13:48:46.000Z,und,['1596863604489596930'],297742844
"@DGBassani Yes, my daughter and I have had that convo... So painful. Sending hugs to you all.",1596863432635994113,2022-11-27T13:48:05.000Z,en,['1596863432635994113'],297742844
@paimadhu Have a joy-filled birthday!!,1596862935863029760,2022-11-27T13:46:06.000Z,en,['1596862935863029760'],297742844
"RT @KashPrime: ""Asking medical workers to keep stepping up, when almost no one else is... is a lot to ask""

""We have the tools to reduce pr…",1596857132267495425,2022-11-27T13:23:03.000Z,en,['1596857132267495425'],297742844
"RT @jneill: Scarlet Fever doing the rounds!

Guidelines haven't been updated since 2019...
""be aware that you can catch scarlet fever by in…",1596857078546829312,2022-11-27T13:22:50.000Z,en,['1596857078546829312'],297742844
"RT @1goodtern: For the removal of doubt for those who are confused:

    🔥🚨THIS IS EXACTLY🚨🔥
      🔥🚨WHAT WE ARE 🚨🔥
🔥🚨SEEING RIGHT NOW 🚨🔥",1596847458809962499,2022-11-27T12:44:36.000Z,en,['1596847458809962499'],297742844
"RT @PatrickCCanning: Nothing is sacred. We have no values. Everything is just math - ""will I still get enough votes,"" ""how does this affect…",1596847323484606464,2022-11-27T12:44:04.000Z,en,['1596847323484606464'],297742844
"RT @ChristyCeeCK: ""Matt and I usually rotate shifts every 24 hours because it’s really hard to be in the hospital for a long period of time…",1596847145143132162,2022-11-27T12:43:22.000Z,en,['1596847145143132162'],297742844
"RT @ChristyCeeCK: ""As we wait in the hospital once again, we’re faced with constant worries: What happens if Cohen needs to go to an ICU ag…",1596847111970377734,2022-11-27T12:43:14.000Z,en,['1596847111970377734'],297742844
"RT @ChristyCeeCK: ""To help him breathe, Cohen was placed on pressure support in an emergency examination room. Normally, that would have be…",1596847089928970243,2022-11-27T12:43:08.000Z,en,['1596847089928970243'],297742844
"RT @ChristyCeeCK: ""I want to give the people of Ontario reassurance that if your child is sick in the province of Ontario, you are going to…",1596847043330428929,2022-11-27T12:42:57.000Z,en,['1596847043330428929'],297742844
"RT @RorschachProdu1: Enabling access to knowledge was one of his main goals in life, as confirmed by many projects he undertook:

He and hi…",1596846954394578945,2022-11-27T12:42:36.000Z,en,['1596846954394578945'],297742844
"RT @RorschachProdu1: Aaron Swartz would have been 36 today.

Aaron committed suicide after being sentenced to 35 years in prison by US auth…",1596846926573744128,2022-11-27T12:42:29.000Z,en,['1596846926573744128'],297742844
RT @Lesleyab: @RorschachProdu1 @Fuentes_Liza When this happened I didn’t know what JSTOR was. Now I use it to look up cultural studies arti…,1596846355842224128,2022-11-27T12:40:13.000Z,en,['1596846355842224128'],297742844
RT @ulrichwi: @BeckyEscalator @michael_at_work @RorschachProdu1 @DrJenGunter I found @popehat's post very informative in multiple ways... h…,1596846235386023936,2022-11-27T12:39:45.000Z,en,['1596846235386023936'],297742844
"RT @michael_at_work: @cbartelsLIT @RorschachProdu1 @DrJenGunter Fighting the good fight right up until the end.

""Thanks in part to this ki…",1596846206801494016,2022-11-27T12:39:38.000Z,en,['1596846206801494016'],297742844
"RT @michael_at_work: @cbartelsLIT @RorschachProdu1 @DrJenGunter ""If [the crime] only deserved 6 months in jail, why charge crimes carrying…",1596846131660861440,2022-11-27T12:39:20.000Z,en,['1596846131660861440'],297742844
"RT @thebrick00: @RorschachProdu1 In a world of Elon Musks, be an Aaron Swartz.",1596846021560401920,2022-11-27T12:38:54.000Z,en,['1596846021560401920'],297742844
"RT @awgaffney: Maybe surprising, but IMHE now estimates that about 4/5 people in Japan have had COVID-19 at least once (vs. almost 100% in…",1596845211447328769,2022-11-27T12:35:41.000Z,en,['1596845211447328769'],297742844
"RT @dgurdasani1: It's basic physics... saying masks don't work (they literally filter aerosols containing the virus!), is like saying gravi…",1596845090273521664,2022-11-27T12:35:12.000Z,en,['1596845090273521664'],297742844
"RT @Nantanreikan: There's much to criticize about PM Trudeau, but he testified and responded for 6+ hours on live TV, while Poilievre refus…",1596845062260142083,2022-11-27T12:35:05.000Z,en,['1596845062260142083'],297742844
RT @SabiVM: The ‘need more evidence’ from predominantly male physicians on Twitter reminds me of the time I was presenting my grad research…,1596844975613833216,2022-11-27T12:34:44.000Z,en,['1596844975613833216'],297742844
