edit_history_tweet_ids,created_at,id,author_id,lang,text,geo
['1596519021305896964'],2022-11-26T14:59:31.000Z,1596519021305896964,38492601,en,RT @FT90Extra: Richarlison's family reaction when he scored a brace for Brazil vs Serbia. https://t.co/Z1HfBh0JOd,
['1596513322664271872'],2022-11-26T14:36:52.000Z,1596513322664271872,38492601,en,@Anthoulla1 Happy birthday x,
['1596497007283404802'],2022-11-26T13:32:02.000Z,1596497007283404802,38492601,en,"RT @Absolute80s: Oscar-winning singer Irene Cara has passed away at the age of 63. 

Our thoughts are with her friends and family at this d…",
['1596496943915884544'],2022-11-26T13:31:47.000Z,1596496943915884544,38492601,en,"RT @MichaelWarbur17: FAME (1980) 

#RIPIreneCara - she was just 63

 https://t.co/UjGIXE5VM2",
['1596460124666990593'],2022-11-26T11:05:29.000Z,1596460124666990593,38492601,en,"RT @SaulStaniforth: If you give every worker in the NHS (excluding doctors &amp; dentists) a 17.6% pay rise, it would cost £9bn/year.

Rishi Su…",
['1596452775164280833'],2022-11-26T10:36:16.000Z,1596452775164280833,38492601,en,Top tweet 👏 https://t.co/lerd4VSBHX,
['1596450169314508800'],2022-11-26T10:25:55.000Z,1596450169314508800,38492601,en,How lucky was that deflection? Good finish though #TUNAUS,
['1596438758702080000'],2022-11-26T09:40:35.000Z,1596438758702080000,38492601,en,RT @OnthisdayRN: A nickname for a @RoyalNavy sailor is a matelot. The word originates from several languages’ word for comrade. It’s as fit…,
['1596434931160584193'],2022-11-26T09:25:22.000Z,1596434931160584193,38492601,en,"RT @BladeoftheS: Jacob Rees-Mogg earned £6m in profit, then paid it to himself in a loan so he wouldn’t have to pay tax and he wouldn’t hav…",
['1596433846915973120'],2022-11-26T09:21:04.000Z,1596433846915973120,38492601,en,"RT @robmo1961: What absolute tosh!
1. Brexit has singularly destroyed our economic prosperity at a stroke. 
2. Our largest bilateral tradin…",
['1596411443599245312'],2022-11-26T07:52:02.000Z,1596411443599245312,38492601,en,"RT @SallyMi83941850: Apparently it’s not in the public interest to release emails between Gove and Mone 

Havent we had enough of this? The…",
['1596337036167880704'],2022-11-26T02:56:22.000Z,1596337036167880704,38492601,en,"If you know, you know 😂 https://t.co/lH2GxzJbo2",
['1596305674958704640'],2022-11-26T00:51:45.000Z,1596305674958704640,38492601,en,"Wordle 525 3/6

⬛⬛⬛⬛🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",
['1596258858632351744'],2022-11-25T21:45:43.000Z,1596258858632351744,38492601,en,RT @uhd2020: The Antennae Galaxies - Hubble https://t.co/PcQZFJ4j1g,
['1596245449706725377'],2022-11-25T20:52:26.000Z,1596245449706725377,38492601,en,That was absolutely shocking #ENGUSA,
['1596234962360942592'],2022-11-25T20:10:46.000Z,1596234962360942592,38492601,en,Once again we need Kane to pass to Kane 🙄,
['1596225434059931648'],2022-11-25T19:32:54.000Z,1596225434059931648,38492601,en,FFS can see the yanks scoring first here 🙄,
['1596223448983945216'],2022-11-25T19:25:01.000Z,1596223448983945216,38492601,ca,"""Total receptions"" https://t.co/N1grqcL6Lh",
['1596215726590857216'],2022-11-25T18:54:20.000Z,1596215726590857216,38492601,en,Want this man to score 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/6u0LPvwpKG,
['1596209991245246464'],2022-11-25T18:31:32.000Z,1596209991245246464,38492601,en,"@MavTheH I believe you...
...many wouldn't! 🤣",
['1596203330455625728'],2022-11-25T18:05:04.000Z,1596203330455625728,38492601,en,"@MavTheH ""Accident"" https://t.co/B3XfDZZoGI",
['1596162232571895809'],2022-11-25T15:21:46.000Z,1596162232571895809,38492601,en,RT @fesshole: My dad put my mums phone in her coffin with her for her burial. About 3 months later I thought it would be funny to change he…,
['1596125147597099008'],2022-11-25T12:54:24.000Z,1596125147597099008,38492601,en,"RT @haveigotnews: As I’m a Celeb! Is rocked by a Covid outbreak, Matt Hancock says he knows someone who can source PPE for just 29 million…",
['1596123929449472000'],2022-11-25T12:49:33.000Z,1596123929449472000,38492601,en,RT @TheSpursExpress: A young South Korean fan copying his idol. https://t.co/StxLZqui4F,
['1596018587931656193'],2022-11-25T05:50:58.000Z,1596018587931656193,38492601,en,"Wordle 524 4/6

⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩",
['1595877918655512576'],2022-11-24T20:32:00.000Z,1595877918655512576,38492601,en,What technique 🇧🇷,
['1595877668444147712'],2022-11-24T20:31:00.000Z,1595877668444147712,38492601,en,Richi  double ⚽️⚽️,
['1595865924506386432'],2022-11-24T19:44:20.000Z,1595865924506386432,38492601,en,Neymar skipping away from players 👌,
['1595843521054969857'],2022-11-24T18:15:19.000Z,1595843521054969857,38492601,en,RT @Vitt2TsNoC: Michelle Mone skimmed TWENTY NINE MILLION POUNDS off of a contract for useless PPE. SKIMMED IT. When Tories tell you there'…,
['1595829719827628032'],2022-11-24T17:20:28.000Z,1595829719827628032,38492601,en,That is soft as fuck! #PORGHA,
['1595771758392623104'],2022-11-24T13:30:09.000Z,1595771758392623104,38492601,fr,RT @COYS_com: Bentancur &amp; Sonny 🇺🇾🇰🇷 https://t.co/zlhgIWS0oK,
['1595671256384290816'],2022-11-24T06:50:48.000Z,1595671256384290816,38492601,en,Check out Sean Burke's video! #TikTok https://t.co/YLc5XpioCd,
['1595654666737844224'],2022-11-24T05:44:53.000Z,1595654666737844224,38492601,en,"Wordle 523 3/6

⬛⬛⬛⬛🟨
🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩",
['1595535196673171492'],2022-11-23T21:50:09.000Z,1595535196673171492,38492601,en,RT @NoContextBrits: England vs. USA on Friday. The loser has to keep James Corden.,
['1595504763243732993'],2022-11-23T19:49:13.000Z,1595504763243732993,38492601,en,@sportsmadme Canada has been far the better team. If only they could finish!,
['1595503553136758796'],2022-11-23T19:44:24.000Z,1595503553136758796,38492601,en,Sucker punch for Canada :(,
['1595502251019276290'],2022-11-23T19:39:14.000Z,1595502251019276290,38492601,en,Looked a pen....,
['1595495394322288640'],2022-11-23T19:11:59.000Z,1595495394322288640,38492601,en,"RT @CommandoTRG: 326 Tp completing their 30 miler today, the last Commando test.

Good luck everyone.

#Commando #Greenberet #Commandofamil…",
['1595495032550789132'],2022-11-23T19:10:33.000Z,1595495032550789132,38492601,en,Saved! Terrible pen TBF,
['1595494666937503744'],2022-11-23T19:09:06.000Z,1595494666937503744,38492601,es,Penalty Canada 🇨🇦,
['1595494516194218001'],2022-11-23T19:08:30.000Z,1595494516194218001,38492601,en,Oooh is there a Canadian penalty.....,
['1595467285631848450'],2022-11-23T17:20:17.000Z,1595467285631848450,38492601,en,"RT @HLTCO: Some finish, this. What a second half Japan have had.  https://t.co/kqV2BajYLb",
['1595466645732048897'],2022-11-23T17:17:45.000Z,1595466645732048897,38492601,en,"RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",
['1595465859107094528'],2022-11-23T17:14:37.000Z,1595465859107094528,38492601,pl,@stag_tastic Pisa?,
['1595465442902130688'],2022-11-23T17:12:58.000Z,1595465442902130688,38492601,en,@JCTHFC Sorry for your loss :(,
['1595436888441200640'],2022-11-23T15:19:30.000Z,1595436888441200640,38492601,en,"Just saw the Germany score. Nice one Japan 🇯🇵
What is going on in this WC??",
['1595301811199647746'],2022-11-23T06:22:45.000Z,1595301811199647746,38492601,en,Totally https://t.co/SwabGHjAEi,
['1595290700538593282'],2022-11-23T05:38:36.000Z,1595290700538593282,38492601,en,"Wordle 522 3/6

⬛⬛⬛🟨🟩
⬛🟩🟩🟨🟩
🟩🟩🟩🟩🟩",
['1595154544161599488'],2022-11-22T20:37:34.000Z,1595154544161599488,38492601,en,"OK I'm done. #FRAAUS 

God of War instead",
['1595152780796522496'],2022-11-22T20:30:34.000Z,1595152780796522496,38492601,en,RT @SaulStaniforth: Mick Lynch from the @RMTunion explains that the private Train Operating Companies aren't losing any money during the ra…,
['1595142020825485312'],2022-11-22T19:47:48.000Z,1595142020825485312,38492601,en,@OnlyTams_ happy birthday lovely xx,
['1595141942442340353'],2022-11-22T19:47:30.000Z,1595141942442340353,38492601,en,Hugo was scrambling 😮,
['1595138262896889856'],2022-11-22T19:32:52.000Z,1595138262896889856,38492601,en,FFS this was a good watch until now 🙄,
['1595137040987082754'],2022-11-22T19:28:01.000Z,1595137040987082754,38492601,en,Pick up your runners 🙈,
['1595135892699897857'],2022-11-22T19:23:27.000Z,1595135892699897857,38492601,en,RT @GeorgeWeahOff: Just had dinner with my son Timothy Weah. Proud daddy. https://t.co/Jrx2vT3iAa,
['1595135763452416000'],2022-11-22T19:22:56.000Z,1595135763452416000,38492601,en,Hugo was beaten 🇫🇷,
['1595135686050742273'],2022-11-22T19:22:38.000Z,1595135686050742273,38492601,art,🤣🤣🤣 https://t.co/S4X5CNp33Q,
['1595132379219529728'],2022-11-22T19:09:29.000Z,1595132379219529728,38492601,de,AUSSIES!!!!!! 🇦🇺,
['1595118383988871168'],2022-11-22T18:13:53.000Z,1595118383988871168,38492601,en,"The gas, electric and water bills all landed on the doormat today. I now know how she feels https://t.co/GC4UDqDNuV",
['1595090322073296896'],2022-11-22T16:22:22.000Z,1595090322073296896,38492601,en,RT @Mrssimmo007: #Panorama The moment houses were seen as investments rather than homes the problems began. A hard working person should be…,
['1595049426590076929'],2022-11-22T13:39:52.000Z,1595049426590076929,38492601,qme,@jackolinemartin https://t.co/dzCwuQHzH9,
['1595026362628452352'],2022-11-22T12:08:13.000Z,1595026362628452352,38492601,en,Saudi Arabia should be immensely proud of this performance. They were massive 🇸🇦 #ARGKSA,
['1595025188067893250'],2022-11-22T12:03:33.000Z,1595025188067893250,38492601,en,Al Shahrani took a hell of a whack to the face 😮🙏,
['1595014767781052422'],2022-11-22T11:22:09.000Z,1595014767781052422,38492601,en,"RT @FootyAccums: Apparently it counts for the World Cup as well...

😭😭😭 https://t.co/KPjlvwS1GC",
['1595013808606650368'],2022-11-22T11:18:20.000Z,1595013808606650368,38492601,en,What in the actual ass?!?! 🤯,
['1594974422124924928'],2022-11-22T08:41:50.000Z,1594974422124924928,38492601,qme,@Miss_MonkeyFace https://t.co/iFj6nfLsWY,
['1594940031763976192'],2022-11-22T06:25:10.000Z,1594940031763976192,38492601,en,RT @DailyLoud: Winter has arrived 😳❄️☃️ https://t.co/zHXjC7sCRE,
['1594928383615721472'],2022-11-22T05:38:53.000Z,1594928383615721472,38492601,en,"Wordle 521 4/6

⬛⬛⬛⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",
['1594795548254797824'],2022-11-21T20:51:03.000Z,1594795548254797824,38492601,en,@NikkiH_21 Said no one ever....🤭,
['1594788940443172871'],2022-11-21T20:24:47.000Z,1594788940443172871,38492601,en,Ben Davies. The proverbial salmon,{'place_id': '5ffc097ed3fd9289'}
['1594787671565541406'],2022-11-21T20:19:45.000Z,1594787671565541406,38492601,en,RT @StephenTries: Iran need to be careful. Getting spanked in Qatar could mean jail time,
['1594778337536520192'],2022-11-21T19:42:39.000Z,1594778337536520192,38492601,qme,@Miss_MonkeyFace https://t.co/5j7BFsbm3h,{'place_id': '5ffc097ed3fd9289'}
['1594776500037124096'],2022-11-21T19:35:21.000Z,1594776500037124096,38492601,und,🤣🤣🤣 https://t.co/cfnupK9iHm https://t.co/kdmbQuY0xj,{'place_id': '5ffc097ed3fd9289'}
['1594776187624165383'],2022-11-21T19:34:07.000Z,1594776187624165383,38492601,en,@Miss_MonkeyFace Like a magnet for strange men 🤣🤣,{'place_id': '5ffc097ed3fd9289'}
['1594772285378166785'],2022-11-21T19:18:36.000Z,1594772285378166785,38492601,en,@NikkiWadey Yeah. I couldn't afford the gel to manage it! 😂😂,
['1594768309861613568'],2022-11-21T19:02:49.000Z,1594768309861613568,38492601,en,"Day 21. When you're still feeling some kinda way about losing thr Millennium Falcon ""fair and square"" #Movember https://t.co/y6ifUyMkyT",{'place_id': '5ffc097ed3fd9289'}
['1594747420860383233'],2022-11-21T17:39:48.000Z,1594747420860383233,38492601,en,RT @jazz15c: Seeing England 6-2 is normally followed by Joe Root coming to the crease to dig us out of the shit again,
['1594707701040283649'],2022-11-21T15:01:58.000Z,1594707701040283649,38492601,en,We want 7!!!! #ENGIRN,{'place_id': '720081c4c09a4a84'}
['1594695423469539328'],2022-11-21T14:13:11.000Z,1594695423469539328,38492601,en,RT @_CoachAli_: I beg someone passes to Harry Kane the way he passes to them 🙏🏼,
['1594568780419854336'],2022-11-21T05:49:57.000Z,1594568780419854336,38492601,en,"Wordle 520 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟨🟩⬛🟨
🟩🟩🟩🟩🟩",{'place_id': '1d7f843d5cb6fb76'}
['1594412899388166144'],2022-11-20T19:30:32.000Z,1594412899388166144,38492601,en,RT @Madzz1319: Qatar officials after their team failed to win after all that bribery and corruption https://t.co/d5aOzZWNV0,
['1594382905979113472'],2022-11-20T17:31:21.000Z,1594382905979113472,38492601,en,"RT @usmntonly: Ecuador fans chanting 'We Want Beer' at the World Cup.

Be careful out there, folks. 

(via @javierlanza) https://t.co/rfWrL…",
