created_at,text,edit_history_tweet_ids,id,author_id,lang,withheld
2022-11-27T18:09:38.000Z,"RT @MAQ9796: تین گولیاں مجھے لگی
چار گولیاں عمران اسمعیل کو لگیں
چھ گولیاں میرے گارڈ کو لگیں
 اور مر بیچارہ معظم گیا😢🙏 https://t.co/8dkSt5I…",['1596929253819691008'],1596929253819691008,1162625238,ur,
2022-11-27T18:09:32.000Z,RT @Halaal_memer: This behaviour is so cringe. https://t.co/JwdCVbLCVn,['1596929227491713024'],1596929227491713024,1162625238,en,
2022-11-27T18:08:18.000Z,"RT @RabNBaloch: پیپلز پارٹی اور نون لیگ 11
تحریک انتشار 1
پاکستان میں جب بھی عام انتخابات ہوں گے، نتائج اسی طرح کے ہوں گے۔ https://t.co/o0A…",['1596928919554633728'],1596928919554633728,1162625238,ur,
2022-11-27T18:08:07.000Z,"RT @Coeus_MA: ""میں نے ریلوے والوں سے بدلہ لینے کا پروگرام بنا لیا ہے""
""وہ کیسے؟""
""میں نے کراچی کا ٹکٹ خرید لیا ہے، مگر جاؤں گا نہیں، وہ مجھ…",['1596928874679451649'],1596928874679451649,1162625238,ur,
2022-11-27T18:06:48.000Z,"RT @AbdulRehman0292: Exactly 9 weeks today from this analysis‼️

PSX has gained 2317 points 

PKR has appreciated 6-7%

Interest rates up b…",['1596928543786946560'],1596928543786946560,1162625238,en,
2022-11-27T18:06:26.000Z,RT @humairabadar: آپ سب کے لئے ایک سبق کہ وینا ملک اور اقرار الحسن جیسے کردار تاریخ کی جس سمت پہ کھڑے ہوں اگر آپ بھی تاریخ کی اُسی سائیڈ پر…,['1596928450711150593'],1596928450711150593,1162625238,ur,
2022-11-27T18:06:10.000Z,RT @ZeshanMalick: شیرررررررر https://t.co/xEuqrJQzjE,['1596928380775321602'],1596928380775321602,1162625238,fa,
2022-11-27T18:05:03.000Z,"RT @awarahgard: موروکو نے بیلجئیم ٹھوک دیا 😂

میں یہ 👇تصویر نہ لگاتا
اور موروکو ایک ویسٹرن کلچر کا مُلک بھی ہے
مگر آجکل سوشل میڈیا
حافظ
قطر…",['1596928100042166272'],1596928100042166272,1162625238,ur,
2022-11-27T18:02:00.000Z,RT @ashirazeemgill: اعظم سواتی نے افواج پاکستان کے دو ممبرز کو طنز (ridicule) کیا ہے، لہذا پیکا قانون کے تحت چار سال قید بامشقت بنتی ہے۔…,['1596927333927387137'],1596927333927387137,1162625238,ur,
2022-11-27T18:01:47.000Z,RT @waqarsatti: تین دہائیوں کے بعد آزاد کشمیر میں ہونے والے بلدیاتی انتخابات کے پہلے مرحلے میں PPPپہلے، PMLN دوسرے جبکہ PTI آخری نمبر پر۔,['1596927280546164738'],1596927280546164738,1162625238,ur,
2022-11-27T18:01:11.000Z,"RT @ANWARMAQS00D: کنٹینر پر کھڑے رئیس زادوں کو کئی گولیاں لگیں، لیکن سب محفوظ رہے۔
غریب وركر کو صرف ایک گولی لگی اور وہ چل بسا۔",['1596927130188668928'],1596927130188668928,1162625238,ur,
2022-11-27T17:46:20.000Z,RT @Shine_Stine: آرمی چیف نہ بنائے جانے پر دلبرداشتہ ہوکر قبل از وقت ریٹائرمنٹ لینے والے بہادر جنرل کے بارے میں یوتھیے بتاتے تھے کہ حب الوط…,['1596923390186917889'],1596923390186917889,1162625238,ur,
2022-11-27T17:45:47.000Z,RT @geonews_urdu: عمران خان کے خلاف سازش نہیں ہوئی بلکہ اسے ہم نے ڈنکے کی چوٹ پر اقتدار سے نکالا ہے، مولانا فضل الرحمان https://t.co/Ac65pv…,['1596923253100285952'],1596923253100285952,1162625238,ur,
2022-11-27T15:37:16.000Z,RT @nasirbuttuk: یہ تینوں نوازشریف کی سیاست ختم کرنے نکلے تھے! https://t.co/ZcA0aa3Vvm,['1596890911023149056'],1596890911023149056,1162625238,ur,
2022-11-27T15:36:11.000Z,"RT @SamarHBilour: شہرام بھائی کیسا لگا پھر خان کا سرپرائز؟ 😂😂

خبردار: ویڈیو پر ہنسنے والے کو تحریک انصاف سے نکال دیا جائے گا https://t.co/…",['1596890636296531968'],1596890636296531968,1162625238,ur,
2022-11-27T15:35:59.000Z,"RT @MAQ9796: شہباز کرے پرواز 
ملک پاکستان کی ترقی ، کامیابی و کامرانی کا سفر دشوار ضرور ہے مگر ناممکن نہیں 
انشاءاللہ جلد ہی ہم اپنی منزل پ…",['1596890588841881600'],1596890588841881600,1162625238,ur,
2022-11-27T15:31:17.000Z,"RT @AzmaBokhariPMLN: ہاتھی کے دانت کھانے کے اور دکھانے کے اور

عمران خان نے تو اپنی ایف آئی آر بھی درج کروانے کے حکم اور منتیں دونوں کی تھی…",['1596889403737374720'],1596889403737374720,1162625238,ur,
2022-11-27T15:31:05.000Z,RT @Grumpyunclenaj: PSX- stocks waiting for monday pre opening bell https://t.co/9s3VrHhBbQ,['1596889354584346626'],1596889354584346626,1162625238,en,
2022-11-27T15:30:27.000Z,"RT @OmarIffat: khud ko app journalist kehtey Hain aur fake tweets merey Saath Mansob kar rehey Hain,. Kiya baat hai app ki research ki👏👏",['1596889194168975360'],1596889194168975360,1162625238,et,
2022-11-27T15:30:17.000Z,RT @salmanmasood: Azaz Syed and Umar Cheema’s show “Talk SHOCK” is one of the most informative shows on Pak YouTube. Both excellent investi…,['1596889154801238016'],1596889154801238016,1162625238,en,
2022-11-27T15:29:59.000Z,"RT @IrumRaufCh123: اسلام آباد میں سہارے کے ساتھ بندہ 126 دن بھی گزار سکتا ہے،
 اور بغیر سہارے کے اسلام آباد میں داخل بھی نہیں ہو  سکتا،
اب…",['1596889076179030016'],1596889076179030016,1162625238,ur,
2022-11-27T14:35:01.000Z,"RT @AbdulRehman0292: Time running out for $100Bn+ Reko Diq settlement, only 2 weeks left‼️

Govt needs clarity from Supreme Court this week…",['1596875245369327617'],1596875245369327617,1162625238,en,
2022-11-27T14:32:40.000Z,"RT @OmerAzhar96: General Asif Ghafoor is another proponent of project Imran who needs to retire…his contribution to media manipulation, 5th…",['1596874652672221188'],1596874652672221188,1162625238,en,
2022-11-27T11:27:53.000Z,RT @azharjavaiduk: قائد ن لیگ @NawazSharifMNS نے کہ دیا تھا کہ کسی جتھے کی بات نہیں مانی جائیگی اور اس کے بعد ناکام لانگ مارچ بھی اپنے انجا…,['1596828152130863104'],1596828152130863104,1162625238,ur,"{'copyright': False, 'country_codes': ['IN']}"
2022-11-27T11:27:28.000Z,RT @RabNBaloch: یوٹیوبر عمران ریاض کی حقیقت پر مبنی تحقیقاتی رپورٹ۔ https://t.co/uzKz0SjKdX,['1596828046144638976'],1596828046144638976,1162625238,ur,
2022-11-27T11:25:21.000Z,RT @SaleemKhanSafi: سات ماہ قبل عمران خان کوجومشورہ ہم جیسےطالب علم دیا کرتےتھے،آج سات ماہ بعدوہ اس بات پرآگئےلیکن بڑےنقصانات کےبعدجبکہ اب…,['1596827513321582594'],1596827513321582594,1162625238,ur,
2022-11-27T11:23:45.000Z,RT @FaizullahSwati: یہی الزام جب عاصم باجوہ پہ لگا تو انہوں نے خانصاحب کے روبرو جاکر کہا کہ میں نے کرپشن نہیں کی خانصاحب نے کہا کہ آپکی وضا…,['1596827109275889664'],1596827109275889664,1162625238,ur,
2022-11-27T11:22:08.000Z,RT @K4mi_i: غریبوں کا مجسمہ               امیروں کا مجسمہ https://t.co/CvIdAAoRsM,['1596826705435320320'],1596826705435320320,1162625238,ur,
2022-11-27T11:22:00.000Z,"RT @abdalian4ever: ہائیبرڈنظام کا نقطہ انجام
آئین پامال،میزان عدل میں جمہوریت کی لاش تولی گئی، گھوڑے وگدھوں کی منڈیاں، حزب اختلاف کاریاستی…",['1596826671318867969'],1596826671318867969,1162625238,ur,
2022-11-27T11:20:03.000Z,"RT @qureshik74: 1. dismantle “strategic assets”
2. out of politics &amp; judiciary 
3. stop human rights violations against citizens &amp; abductio…",['1596826178975064066'],1596826178975064066,1162625238,en,
2022-11-27T11:14:30.000Z,"RT @_AhmedQuraishi: Congratulations to journalist @SaleemKhanSafi for resuming live broadcast of his TV show on @geonews_urdu, ending a 4-y…",['1596824780950638593'],1596824780950638593,1162625238,en,
2022-11-27T11:11:53.000Z,RT @GuruKithayHai: Easier when you are sitting in London ! Pakistan aa k yeh payn yakhi karo,['1596824123182764033'],1596824123182764033,1162625238,en,
2022-11-27T10:44:44.000Z,RT @kabeerraja786: جس طرح جسٹس فائز عیسی کے اثاثے سپریم کورٹ ویب سائٹ پر دستیاب ہیں ٹھیک اسی طرح حافظ صاحب کو اپنے اثاثے شعبہ تعلقات عامہ ا…,['1596817290531594240'],1596817290531594240,1162625238,ur,
2022-11-27T10:42:56.000Z,"RT @Jaferii: Stellar clarity once again by @MiftahIsmail. 

Madam @MaryamNSharif please look into this 👇🏼

A consistent downward slide http…",['1596816838931156995'],1596816838931156995,1162625238,en,
2022-11-27T10:42:03.000Z,"RT @LostMischievous: جس جس کو سواتی کی گرفتاری پر اعتراض ہے وہ اپنے نام کے ساتھ باسٹرڈ لکھ کے دکھا دے

جیسا کہ 
باسٹرڈ فواد چوہدری
باسٹرڈ ع…",['1596816617517637633'],1596816617517637633,1162625238,ur,
2022-11-27T10:41:54.000Z,"RT @umarsaif: لوگ پوچھتے ہیں کہ آپ اتنے پڑھے لکھے ہیں تو عمران خان کو سپورٹ کیوں نہیں کرتے۔ 

بھائی پڑھا لکھا ہوں تو  …. https://t.co/eNJEf…",['1596816580490321920'],1596816580490321920,1162625238,ur,
2022-11-27T10:41:12.000Z,"RT @Rafi_AAA: فضل الرحمان کو وزیراعظم بننے کے لیے ووٹ کس نے دیا تھا؟
ایڈا اصول والا",['1596816401045803010'],1596816401045803010,1162625238,ur,
2022-11-27T10:37:54.000Z,"RT @ZobiaKhurshid: ہم عمران نیازی کی حکومت نہیں گرائیں گے بلکہ یہ خود ہی گرائیں گے, 

یوتھیوں یہ سرپرائز تو صدر آصف علی زرداری صاحب 4 سال پ…",['1596815572926599169'],1596815572926599169,1162625238,ur,
2022-11-27T10:36:44.000Z,"RT @Shine_Stine: ایک شکاری جنگل میں شکار کھیلنے گیا تو شیر نے پکڑ کر ع غ کردیا
اگلے دن شکاری پھر جنگل گیا تو شیر نے پھر پکڑ کر ع غ کردیا
تی…",['1596815279165931521'],1596815279165931521,1162625238,ur,
2022-11-27T10:35:44.000Z,RT @ShanilaSikandar: ان سے یہ بھی پوچھ لینا تھا سلائی مشینوں کے ذریعے دبئی،امریکہ اور لندن میں پراپرٹی کیسے لی جاتی ہے قوم کو اس بارے میں گ…,['1596815028803756033'],1596815028803756033,1162625238,ur,
2022-11-27T10:35:22.000Z,"RT @LostMischievous: ن لیگ نے سائبر لا بنائے اور اپنی ہی سوشل میڈیا ٹیم کو اس قانون کے تحت چھتر پڑ گئے

پی ٹی آئی نے قوانین بنائے اور ادارو…",['1596814933022605313'],1596814933022605313,1162625238,ur,
2022-11-27T10:34:12.000Z,RT @cjwerleman: These are the same people who criticized Qatar for banning booze at the World Cup.,['1596814641463627776'],1596814641463627776,1162625238,en,"{'copyright': False, 'country_codes': ['IN']}"
2022-11-27T10:29:35.000Z,"RT @LostMischievous: ارشد شریف کینیا میں قتل ہوا اور اس کا لیپ ٹاپ پاکستان میں مراد سعید کے پاس پہنچا۔ 

پولیس کو لیپ ٹاپ نہیں ملا تھا جس ک…",['1596813480631611393'],1596813480631611393,1162625238,ur,
2022-11-27T10:27:11.000Z,RT @FawadFiaz: 😂😂😂😂😂👇🤪🤪🤪🤪👇 https://t.co/fIAm9eSFrM,['1596812875456450562'],1596812875456450562,1162625238,und,
2022-11-27T10:27:02.000Z,"RT @Silly_Sillo: آج کی دعا :
یا اللہ میں تجھ سے ایسا نفسِ مطمئنہ مانگتا ہوں جسکا تجھ سے ملاقات پر ایمان ہو،جو تیری قضا پر مکمل راضی ہو اور…",['1596812836763680768'],1596812836763680768,1162625238,ur,
2022-11-27T10:26:44.000Z,RT @S_Ahmed4: خان صاحب و ہمنوا نے گولیوں اور زخموں کو ایک نئی جہت فراہم کی ہے، زخم گھنٹہ دو میں مٹائے بھی جا سکتے ہیں اور چار ہفتوں تک سنی…,['1596812762008756224'],1596812762008756224,1162625238,ur,
2022-11-27T09:34:28.000Z,RT @HamidMirPAK: وَتُعِزُ مَن تَشَاء وَتُذِلُ مَن تَشَاء,['1596799607530737664'],1596799607530737664,1162625238,ar,
2022-11-27T09:32:18.000Z,RT @SouthYouthIndex: Just IN:— Former Pak PM Imran Khan not sure himself what he announced in his rally last night,['1596799061952462848'],1596799061952462848,1162625238,en,
2022-11-27T09:29:34.000Z,RT @Shakeel49274009: Lahori people are explaining the direction to someone. https://t.co/HLC9uGcRCh,['1596798377592639488'],1596798377592639488,1162625238,en,
2022-11-27T09:24:19.000Z,"RT @ZulfiqarAhmed69: Norway, situated in the Arctic Circle, is called the Land of the Midnight Sun, where from May to late July, the sun ac…",['1596797054583418880'],1596797054583418880,1162625238,en,
2022-11-27T09:23:27.000Z,"RT @murtazasolangi: جو استعیفیٰ لینے آیا تھا وہ اپنی استیفیٰ کا اعلان کر کر کے چلا گیا ہے۔
حکیم ثنا اللہ ہور تہاڈی کی خدمت کرے؟
ہیں جی؟",['1596796834839609345'],1596796834839609345,1162625238,ur,
