lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1596867572414418950,BUILD ON #USDC: Please send testnet funds to 0x2B4cf16516493415397239a032AE9E8c179cA68C on ETH! @usdcpatron,['1596867572414418950'],900681875718647808,2022-11-27T14:04:32.000Z
en,1596866928307752963,BUILD ON #USDC: Please send testnet funds to 0x2B4cf16516493415397239a032AE9E8c179cA68C on AVAX! @usdcpatron,['1596866928307752963'],900681875718647808,2022-11-27T14:01:58.000Z
en,1596865936442941443,"@PetaRush Germany win
@cettt88 @FikretUsta @SuatYlmz45
0x871c501e045812EA83242542572bF462Bdf13600",['1596865936442941443'],900681875718647808,2022-11-27T13:58:02.000Z
en,1596865812152786944,"RT @PetaRush: ⚽️#WorldCupQatar2022

Spain🇪🇸 VS Germany🇩🇪

Vote your pick below⬇️
📝 Follow, Like, RT, Tag 3 friends
⚡️ Comment your guess +…",['1596865812152786944'],900681875718647808,2022-11-27T13:57:32.000Z
en,1596828931809681408,"RT @QuaiNetwork: Want to know more about Quai Network's Core Development? 

In the video below @alanorwick highlights the major recent dev…",['1596828931809681408'],900681875718647808,2022-11-27T11:30:59.000Z
en,1596828111760416773,"@Babyapessociety @okxweb3 Excellent, great association with great projects. My congratulations to the team and always with good news.
@cettt88 @FikretUsta @SuatYlmz45",['1596828111760416773'],900681875718647808,2022-11-27T11:27:44.000Z
en,1596828005032407040,"RT @Babyapessociety: Babyapessociety ✖️ OKX WALLET

📣We are happy to announce upcoming partnership with @okxweb3!

🎁 to celebrate we give 1…",['1596828005032407040'],900681875718647808,2022-11-27T11:27:18.000Z
en,1596600628926885888,"RT @SwappedFinance: Shardeum Liberty 1.6 testnet update is here!
Swapped Finance testnet has back to live and is fully functional now, enjo…",['1596600628926885888'],900681875718647808,2022-11-26T20:23:47.000Z
qme,1596600599449333761,@SwappedFinance @shardeum #SwappedFinance #Shardeum,['1596600599449333761'],900681875718647808,2022-11-26T20:23:40.000Z
en,1596600450245353475,"RT @vanshtah: We started developing @SwappedFinance in June at 0 and now we are at 50K members in 5 months, in this journey we have receive…",['1596600450245353475'],900681875718647808,2022-11-26T20:23:05.000Z
qme,1596600420696494081,@vanshtah @SwappedFinance @shardeum #BuildInBharat #Web3 #SwappedFinance,['1596600420696494081'],900681875718647808,2022-11-26T20:22:58.000Z
en,1596600117116932097,"RT @SwappedFinance: 🔥🔥Officially 50K Followers🔥🔥

Everything we ever had achieved wouldn't be done without YOU. It's a journey of love, lau…",['1596600117116932097'],900681875718647808,2022-11-26T20:21:45.000Z
qme,1596600044727271426,@SwappedFinance @vanshtah @NischalShetty @shardeum #SwappedFinance #Shardeum #BuildInBharat,['1596600044727271426'],900681875718647808,2022-11-26T20:21:28.000Z
en,1596599888422219776,"I just tested @SwappedFinance the leading DEX on @Shardeum. It was very easy to use and i loved their UI
#web3 #SwappedFinance #Shardeum",['1596599888422219776'],900681875718647808,2022-11-26T20:20:51.000Z
qme,1596597759976644608,@GalacticoreNFT @shardeumtimes @NischalShetty @0xSpaceShot @yogama_nft @spriyomarket https://t.co/mdYDlXu4B1,['1596597759976644608'],900681875718647808,2022-11-26T20:12:23.000Z
en,1596597608436436994,"RT @GalacticoreNFT: IT'S THE TIME
GALACTICORE TESTNET MINT IS LIVE!
GO MINT : https://t.co/VRwthAPXF0 https://t.co/SkHQRQYPOO",['1596597608436436994'],900681875718647808,2022-11-26T20:11:47.000Z
en,1596596194637414400,"I'm excited about the @Shardeum Liberty alphanet! #Shardeum is building an EVM-based L1 that can deliver low gas fees forever by adding more nodes.

Requesting 100 #SHM from the Shardeum faucet. https://t.co/z0KfFKApU6

My address is: 0x2B4cf16516493415397239a032AE9E8c179cA68C",['1596596194637414400'],900681875718647808,2022-11-26T20:06:10.000Z
en,1596592863709913088,"RT @suiswap_app: Suiswap ╳ Sui Ecosystem 

Perform simple social tasks to get an NFT reward !!! 

#SuiEcosystem #Sui",['1596592863709913088'],900681875718647808,2022-11-26T19:52:56.000Z
qam,1596591858158706689,@SuiEcosystem @CetusProtocol @cettt88 @FikretUsta @SuatYlmz45,['1596591858158706689'],900681875718647808,2022-11-26T19:48:56.000Z
en,1596591797056045056,"RT @SuiEcosystem: ✨🔥Giveaway🔥✨

🎁10 OG for 10 Lucky Winners🎁 

@CetusProtocol - a pioneer dex and liquidity protocol on #Sui &amp; #Aptos

1️⃣…",['1596591797056045056'],900681875718647808,2022-11-26T19:48:42.000Z
en,1596589835816685568,"RT @SuiEcosystem: We are pleased to announce that our partners @suiet_wallet and @Hentis_one have joined the Sui Ecosystem Crew3🌎
We contin…",['1596589835816685568'],900681875718647808,2022-11-26T19:40:54.000Z
en,1596589374006755334,"RT @QuaiNetwork: Which #Web3 wallet would you like to see integrate with Quai upon mainnet launch?

Tag your favorite wallet in the comment…",['1596589374006755334'],900681875718647808,2022-11-26T19:39:04.000Z
en,1596588768823312393,"RT @ZinniaNetwork: 🔥 The winner of the weekly quiz has been announced! 

🥳 Congratulations @finance777eada $50 USDC is yours 🤩

https://t.c…",['1596588768823312393'],900681875718647808,2022-11-26T19:36:40.000Z
qme,1596588739811475456,@ZinniaNetwork @finance777eada #ZinniaNetwork,['1596588739811475456'],900681875718647808,2022-11-26T19:36:33.000Z
en,1596507184657039363,"RT @QuaiNetwork: Quai Network is the fastest, most secure blockchain on the planet, creating the only decentralized solution that scales to…",['1596507184657039363'],900681875718647808,2022-11-26T14:12:29.000Z
en,1596482085082255364,"RT @OnomyProtocol: 1/ We're thrilled to announce that we've closed a $10M round, getting Onomy closer to its goals of converging DeFi &amp; For…",['1596482085082255364'],900681875718647808,2022-11-26T12:32:44.000Z
tr,1596481060522672129,@bifarukk Azalıyor gittikçe ödüller,['1596481060522672129'],900681875718647808,2022-11-26T12:28:40.000Z
en,1596479617816088576,"RT @condorSystems: 🚨 1 MILLION TX MILESTONE 🚨

We are very happy to break this milestone, wish is basically thanks to our awesome fam, THAN…",['1596479617816088576'],900681875718647808,2022-11-26T12:22:56.000Z
en,1596466598981746688,"RT @KoizumiAPT: 🪷 MINT ANNOUNCEMENT 🪷

The moment we all have been waiting for is here!🎉

📅  Mint Date: Tuesday, Nov 29, 2022 13:00 UTC
📦 S…",['1596466598981746688'],900681875718647808,2022-11-26T11:31:12.000Z
en,1596436613621370881,"RT @SuiEcosystem: 1/8🧵We introduce one of the first DEX built on the #Sui Network – @joinMovEX.
Have you known about its features?🤔

Let's…",['1596436613621370881'],900681875718647808,2022-11-26T09:32:03.000Z
en,1596436495526772737,"RT @SuiEcosystem: We are pleased to announce a partnership with @joinMovEX 🥳
MovEX - The first DEX built on @SuiNetwork 🌊
The team is devel…",['1596436495526772737'],900681875718647808,2022-11-26T09:31:35.000Z
en,1596434991520813057,"RT @SuiPinkCows: To celebrate of our partnership with @SuiEcosystem we're doing the biggest giveaway we've ever done🎉🎉🎉

100 WL!

1. Go to…",['1596434991520813057'],900681875718647808,2022-11-26T09:25:36.000Z
en,1596434122293248001,"RT @SuiOkayBears: To celebrate our partnership with @SuiEcosystem we're doing one of the biggest giveaways 🎉

🎁50WL 

1⃣Go to https://t.co/…",['1596434122293248001'],900681875718647808,2022-11-26T09:22:09.000Z
en,1596429648421965825,"RT @ZinniaNetwork: 👫 Community Members - 1695
👀 Quests Completed - 76,462
📈 Rank - #34
🚀 Days To Go - 14

We are precisely halfway through…",['1596429648421965825'],900681875718647808,2022-11-26T09:04:23.000Z
en,1596429588099317760,@ZinniaNetwork @crew3xyz Check this out @crew3xyz community! You can now earn XP and USDC by being part of the @zinnianetwork community,['1596429588099317760'],900681875718647808,2022-11-26T09:04:08.000Z
qme,1596429411254935552,@ZinniaNetwork #ZinniaNetwork #CBDC,['1596429411254935552'],900681875718647808,2022-11-26T09:03:26.000Z
en,1596429321748594688,"RT @ZinniaNetwork: Next week we are exploring data security and how blockchain can make a difference. If you want to find out more, follow…",['1596429321748594688'],900681875718647808,2022-11-26T09:03:05.000Z
en,1596263031306084356,"RT @Ninja_MetaV: #Airdrop  Shows you how to play @Ninja_MetaV  with @okxweb3 . 
rt or comment with the following screenshot &amp; ERC20 address…",['1596263031306084356'],900681875718647808,2022-11-25T22:02:18.000Z
en,1596263017775353857,"RT @Ninja_MetaV: OKX @okxweb3  Football Cup NFT Airdrop @Ninja_MetaV , Get the OKX World Cup nft airdrop to split the $2 million prize pool…",['1596263017775353857'],900681875718647808,2022-11-25T22:02:15.000Z
en,1596262577180667906,"RT @boomapporg: 🔴BOOM will support the OKX NFT #FootballCup⚽️
🎉To celebrate, we will airdrop 200 NFT(worth $2000) to the winners👇

1. Fo @b…",['1596262577180667906'],900681875718647808,2022-11-25T22:00:30.000Z
en,1596262520427548672,"RT @Kommunitas1: 👉 To win:
1. Follow @kommunitas1 &amp; @okxweb3
2. Download OKX App, create or import a wallet: https://t.co/ne6WDRTPbq
3. Fil…",['1596262520427548672'],900681875718647808,2022-11-25T22:00:16.000Z
en,1596262504292036608,"RT @Kommunitas1: Dear, $KOMmunity!

🔥 We're excited to announce our #NFT giveaway with @okxweb3!

🏆 We are giving away 100 Football Cup NFT…",['1596262504292036608'],900681875718647808,2022-11-25T22:00:12.000Z
en,1596260572454346753,"RT @HulkInuOfficial: HULK INU x OKX Football Cup time!
To celebrate, we are giving away 80 Football Cup NFTs for free.

Qualify to win: 
1.…",['1596260572454346753'],900681875718647808,2022-11-25T21:52:32.000Z
pt,1596260295395217433,"0xebd23b0a121374751bd21c50bf3ec873298e444e

@cettt88 @FikretUsta @SuatYlmz45 https://t.co/UVaZKeSoWa",['1596260295395217433'],900681875718647808,2022-11-25T21:51:26.000Z
en,1596260211450433537,"RT @berry_data: Berry Data x OKX Wallet - 5,000 OKX Football Cup NFT Giveaway

💠Follow @berry_data &amp; @okxweb3
💠RETWEET and SUBMIT your OKX…",['1596260211450433537'],900681875718647808,2022-11-25T21:51:06.000Z
qam,1596259762278203394,@cettt88 @FikretUsta @SuatYlmz45 https://t.co/Nx5gF5k43d,['1596259762278203394'],900681875718647808,2022-11-25T21:49:19.000Z
pt,1596259290553413632,@OkxTurkiye 0xebd23b0a121374751bd21c50bf3ec873298e444e https://t.co/QVwfmPhC5s,['1596259290553413632'],900681875718647808,2022-11-25T21:47:26.000Z
tr,1596259083325161474,"RT @OkxTurkiye: 😍 100 Kişiye ~10$ Değerinde  #NFT Hediye!

🥳 Katılım çok basit;
✅Takip + RT
✅OKX Wallet (Web3 Cüzdanı) açın
✅Yoruma OKX Web…",['1596259083325161474'],900681875718647808,2022-11-25T21:46:37.000Z
tr,1596258750616272896,"RT @JetkinKrypto: ⚽️Geçen #HoodSpace 'te sözünü aldığımız giveaway geldi! @okxweb3  Dünya Kupası Zamanı🏆

🎁40 #OKX #FootballCup NFT'si ve 2…",['1596258750616272896'],900681875718647808,2022-11-25T21:45:17.000Z
qam,1596258257177169920,@cettt88 @FikretUsta @SuatYlmz45 https://t.co/GN4DjHjlSG,['1596258257177169920'],900681875718647808,2022-11-25T21:43:20.000Z
en,1596258139543830528,"RT @AlphaInsiders: 🚨 Mint SUI Ecosystem NFT on Testnet

One more NFT on Sui testnet, you can use Sui Wallet to mint. Request Sui test token…",['1596258139543830528'],900681875718647808,2022-11-25T21:42:52.000Z
en,1596257541625098240,@Aptoside Complete👍,['1596257541625098240'],900681875718647808,2022-11-25T21:40:29.000Z
qme,1596257243137466368,"#Aptoside #Fast #Airdrop
@cettt88 @FikretUsta @SuatYlmz45 https://t.co/NFJHUX4fVc",['1596257243137466368'],900681875718647808,2022-11-25T21:39:18.000Z
en,1596256301000134658,"RT @SuiGlobal: 🎁GiFTAWAY🎁

Hello Riders!🏄‍♂️
@theSuiPunks gave to Sui Global 1 NFT🎁

We want to give Sui Punks NFT to the strongest communi…",['1596256301000134658'],900681875718647808,2022-11-25T21:35:33.000Z
en,1596221765117612033,"RT @ZinniaNetwork: After a fantastic day yesterday, 568 of you voted for today’s results at #WorldCup2022 

72%🏴󠁧󠁢󠁷󠁬󠁳󠁿Wales      vs.…",['1596221765117612033'],900681875718647808,2022-11-25T19:18:19.000Z
qme,1596221733711020032,@ZinniaNetwork #ZinniaNetwork #worldcup2022,['1596221733711020032'],900681875718647808,2022-11-25T19:18:12.000Z
en,1596221556677804032,"RT @ZinniaNetwork: Happy Friday, Zinnians 🤩

We're loving the great vibes on Discord this week and celebrating the #WorldCup with you, so m…",['1596221556677804032'],900681875718647808,2022-11-25T19:17:30.000Z
qme,1596221519969112067,@ZinniaNetwork @sheterroma @lalvanianil #ZinniaNetwork #worldcup2022,['1596221519969112067'],900681875718647808,2022-11-25T19:17:21.000Z
en,1596220796984492032,"RT @SuiarNFT: 🦁 Suiar x SuiGlobal 🌊

We are hosting a partnership event with our old friend @SuiGlobal!

🏆Prize
40 x WL 🦁 - @SuiarNFT 

1⃣…",['1596220796984492032'],900681875718647808,2022-11-25T19:14:29.000Z
en,1596220199543668736,"RT @AlphaHorseNFT: AlphaHorse! 💧

Proud to announce we have partnered up with @SuiGlobal to Create a HUGE Giveaway! 🤝🎉
FIRST TIME EVER/

10…",['1596220199543668736'],900681875718647808,2022-11-25T19:12:06.000Z
en,1596216915659091968,"RT @PheonixSociety: Phoenix Society is happy to announce the partnership with @SuiGlobal 🎉 to Create a HUGE Giveaway! 🤝🎉

50 Wl Spots 
 🎉…",['1596216915659091968'],900681875718647808,2022-11-25T18:59:03.000Z
en,1596216319841648643,"RT @chibikiverse: Yoo Chibikis🔥

We are happy to announce the biggest partnership with the 🐳 @SuiGlobal for a HUGE Giveaway

50 Chibikilist…",['1596216319841648643'],900681875718647808,2022-11-25T18:56:41.000Z
en,1596216132020891648,"RT @SuiGlobal: 🔥HOT GiVeWAY🔥

🎁20 OG for 20 Lucky Winners🎁 

@CetusProtocol is a pioneer dex and liquidity protocol on #Aptos &amp; #Sui.

1. F…",['1596216132020891648'],900681875718647808,2022-11-25T18:55:56.000Z
qam,1596216106905227264,@cettt88 @FikretUsta @SuatYlmz45 https://t.co/OzAG7I5clD,['1596216106905227264'],900681875718647808,2022-11-25T18:55:50.000Z
en,1596215996758790147,"RT @CetusProtocol: 🔥🔥Cetus Alpha version on #Sui has been pushed to TESTNET🔍

Don't hesitate to try it out🏃🏻🏃🏻

#Cetus #DeFi @SuiNetwork ht…",['1596215996758790147'],900681875718647808,2022-11-25T18:55:24.000Z
en,1596215965750276096,"RT @CetusProtocol: Super pumped to launch the #Cetus Alpha Testing Campaign (on #Aptos Mainnet)  in partnership with @Port3Network🔥🔥

Just…",['1596215965750276096'],900681875718647808,2022-11-25T18:55:17.000Z
en,1596215598459109377,"RT @SuiGatorz: Hi $SUI folks 👋🏼

First 1000 interactions are eligible for Gagorlist ! 👀🐊

#Suiecosystem #Suinami #Suiearly https://t.co/w9D…",['1596215598459109377'],900681875718647808,2022-11-25T18:53:49.000Z
en,1596215581434417156,"RT @SuiGatorz: Gatorz ! 🐊

We are glad to announce our collaboration with @SuiGlobal to create an ENORMOUS giveaway ! 🎁

50 Gatorlist Spots…",['1596215581434417156'],900681875718647808,2022-11-25T18:53:45.000Z
en,1596215555643609090,"RT @SuiGatorz: Are you looking forward to see the Gatorz Roadmap ? 📝🐊

#SuiNFTs #SuiEcosystem #Suinami",['1596215555643609090'],900681875718647808,2022-11-25T18:53:39.000Z
en,1596214510771208194,"RT @BrawlersNFT: ⚔️ The Brawlers ⚔️

We are collaborating with @SuiGlobal 🔥
 
🏆 Prize 50 @Brawlerslist

1️⃣ Visit: https://t.co/st12fGl7a5…",['1596214510771208194'],900681875718647808,2022-11-25T18:49:30.000Z
in,1596214012626223104,"@SuiGoats Discord : Muraty1980#0142
0xb835b6784467fd2726c18bb91fb809b890b39968",['1596214012626223104'],900681875718647808,2022-11-25T18:47:31.000Z
en,1596213733444960257,"RT @SuiGoats: Who Wants Early Supporter Role?

Sent us your Discord or Sui Wallet

1st 200

🎉🎉 https://t.co/FVxHRMpndO",['1596213733444960257'],900681875718647808,2022-11-25T18:46:24.000Z
en,1596213666524823554,"RT @sisunetwork: 🚀 Welcome #blackfriday2022 💰

Join Sisu Network to receive #Giveaway 💯

👉 https://t.co/nVcYOiqFhK

👉 https://t.co/8AUNOi1H…",['1596213666524823554'],900681875718647808,2022-11-25T18:46:08.000Z
qht,1596213293177507840,#SisuNetwork #BlackFriday2022 #Airdrop #giveaway https://t.co/ffR5ZrJnhP,['1596213293177507840'],900681875718647808,2022-11-25T18:44:39.000Z
en,1596150205040271360,"RT @OccultNFT: Occult! 💧

Proud to announce we have partnered up with @SuiGlobal to Create a HUGE Giveaway! 🤝🎉

60 @0ccultList 🎉
 
1⃣ Go to…",['1596150205040271360'],900681875718647808,2022-11-25T14:33:58.000Z
qht,1596149776080592897,#SuiGlobal #SuiGlobalRider #Crew3 #KriyaDex https://t.co/V2ZyvkJ72u,['1596149776080592897'],900681875718647808,2022-11-25T14:32:16.000Z
en,1596148223122739202,"RT @Suirikenninjas: ⚡️ NINJAS gm🥷🏻gn ⚡️ATTENTION please⚡️

We are happy to announce a big giveaway with our BIG partner @SuiGlobal 🎊💎

30 W…",['1596148223122739202'],900681875718647808,2022-11-25T14:26:06.000Z
en,1596147718207987712,"RT @SuiGlobal: 🎉@morphis_wallet announced Private Alpha Test 🥳

😏Do you want to get private access and OG role?🎁

- Go to https://t.co/RNif…",['1596147718207987712'],900681875718647808,2022-11-25T14:24:05.000Z
en,1596147491824898049,"RT @SuiGlobal: NFT Ecosystem on @SuiNetwork 🔥

~80 #NFT projects🚀
The NFT wave on Sui soars above the clouds! And we're only in the first w…",['1596147491824898049'],900681875718647808,2022-11-25T14:23:11.000Z
it,1596142706891317250,"@nft_souffl3 @GoatSquadNFT @cettt88 @FikretUsta @SuatYlmz45
0xc7c050b6ac3f48dea07d98522e3a570f05e04a4a7be37a8ee3733feb0f8da432",['1596142706891317250'],900681875718647808,2022-11-25T14:04:10.000Z
en,1596142536153874432,RT @nft_souffl3: G.O.A.T Squad NFT is the NFT collection following the theme of the most anticipated sport event in the world: The World Cu…,['1596142536153874432'],900681875718647808,2022-11-25T14:03:30.000Z
en,1596142099635884034,"RT @QuaiNetwork: In order to address concerns with Proof-of-Work, #QuaiNetwork has introduced Proof-of-Work 2.0 (#PoW2), a revolutionary co…",['1596142099635884034'],900681875718647808,2022-11-25T14:01:46.000Z
qme,1596081118776000512,"@TusimaNetwork @okxweb3 #TusimaNetwork #OKExweb3
@cettt88 @FikretUsta @SuatYlmz45",['1596081118776000512'],900681875718647808,2022-11-25T09:59:27.000Z
en,1596080800768086017,"RT @TusimaNetwork: @TusimaNetwork X @okxweb3 are #Giveaway 100 Football Cup #NFTs
Share the total prize pool of $2 million! Cheer for your…",['1596080800768086017'],900681875718647808,2022-11-25T09:58:11.000Z
en,1596032445274812416,"RT @opsideL2: Here's a recap of the Opside Community Kickstarter Event:

https://t.co/75a0LFwE5T

We have selected the 50 winners, who rece…",['1596032445274812416'],900681875718647808,2022-11-25T06:46:02.000Z
