lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"@ProfDaveAndress Isn't Scotland in Great Britain too, with a great selection of universities, popular with £££ students from overseas? 🤔🤨🧐",['1596215289569493000'],2022-11-25T18:52:35.000Z,1074283326020771840,1596215289569493000
en,@MaisonGladys @EvanHD Robbie Gibb has likely instructed his lemmings to ignore this story 😐😐😐😐😐😐,['1596195587778826240'],2022-11-25T17:34:18.000Z,1074283326020771840,1596195587778826240
qme,@Reem_AlHarmi https://t.co/d2L1L4yDzU,['1596183866682871809'],2022-11-25T16:47:44.000Z,1074283326020771840,1596183866682871809
en,@pieceofedens 'going to jail' 🤣🙄🤦🤣🤣🤣🤣,['1596183485789749249'],2022-11-25T16:46:13.000Z,1074283326020771840,1596183485789749249
en,"@mambo0091 @fiagirly And you can't even drive.
You not bored with hating yet?",['1596177357290835968'],2022-11-25T16:21:52.000Z,1074283326020771840,1596177357290835968
qme,@OllieFLJ @Mark_I @mrjamesob @LBC https://t.co/J9bTpcH2vQ,['1596149193910935553'],2022-11-25T14:29:57.000Z,1074283326020771840,1596149193910935553
en,"@lilyyy__04 @dbrelsford @StokeyyG2 Were you born the same year, kid? https://t.co/hIUycTrzK0",['1596147527278989312'],2022-11-25T14:23:20.000Z,1074283326020771840,1596147527278989312
en,@wicaks_kun @andrewbensonf1 Such as? 🧐,['1596095377455058944'],2022-11-25T10:56:06.000Z,1074283326020771840,1596095377455058944
qme,@ThatRaiderGuy @MichaelWarbur17 https://t.co/7i2Q2ZkjmT,['1596089574245437443'],2022-11-25T10:33:03.000Z,1074283326020771840,1596089574245437443
en,"RT @StephenMcDonell: Anyone banking on #ZeroCovid being wound back in #China soon, allowing the Chinese economy to bounce back, restoring s…",['1596088744540770305'],2022-11-25T10:29:45.000Z,1074283326020771840,1596088744540770305
qme,@AllieHBNews #FakeNews https://t.co/5aU6tZOS4S,['1596061008703139841'],2022-11-25T08:39:32.000Z,1074283326020771840,1596061008703139841
en,"@lewis_goodall @Nigel_Farage Please don't promote him .. again ..
🙄🤦🙄🤦🙄🤦🙄🤦🙄🤦😐🤦",['1595886902129070080'],2022-11-24T21:07:42.000Z,1074283326020771840,1595886902129070080
en,RT @SolidarityUKR: BREAKING: @RedBull doesn’t want anyone talking about how they’re still operating in Putin’s Russia (other companies like…,['1595886655419858945'],2022-11-24T21:06:43.000Z,1074283326020771840,1595886655419858945
en,"@jonsopel @JeremyClarkson Hope you survived Jon .. he's not a particularly pleasant bloke apparently .. Think I'll give this episode a miss. Good evening.
https://t.co/M4IXFYYrJM",['1595863219880742912'],2022-11-24T19:33:35.000Z,1074283326020771840,1595863219880742912
en,"Absolutely meaningless immigration waffle .. learnt nothing, other than construction and hospitality workers apparently not being interested in our new visa scheme, LOL.  Looks like Brexit was for nothing, suckers.
#C4News",['1595861343831302145'],2022-11-24T19:26:08.000Z,1074283326020771840,1595861343831302145
und,@anwar_gouda @flightradar24 LOL,['1595858689071669249'],2022-11-24T19:15:35.000Z,1074283326020771840,1595858689071669249
qme,@notj0ey @voidlap58 #Tw44t,['1595850176949850115'],2022-11-24T18:41:46.000Z,1074283326020771840,1595850176949850115
qme,@Aldas001 https://t.co/LugF94fJrV,['1595834630103506944'],2022-11-24T17:39:59.000Z,1074283326020771840,1595834630103506944
en,"@f1thusiest @sparkIeprincess Take your meds, Racist.",['1595774695911071744'],2022-11-24T13:41:50.000Z,1074283326020771840,1595774695911071744
en,@nathanlawkc Hi Nathan .. excellent new BBC documentary covering the events of 2019/20 .. worth promoting .. 👊💪 https://t.co/YtC0La8qmn,['1595763774857904129'],2022-11-24T12:58:26.000Z,1074283326020771840,1595763774857904129
en,"RT @nathanlawkc: It’s been two years since @joshuawongcf was jailed. We have no idea when he can leave — no verdict yet, and govt just put…",['1595763064313417729'],2022-11-24T12:55:37.000Z,1074283326020771840,1595763064313417729
en,RT @Tarquin_Helmet: Danny Ric shows off his new RedBull kit... https://t.co/rI0pHCHhdc,['1595762813485649920'],2022-11-24T12:54:37.000Z,1074283326020771840,1595762813485649920
en,@szipriva @F1 @MercedesAMGF1 Mick in a shit team dot com.,['1595759260201549826'],2022-11-24T12:40:30.000Z,1074283326020771840,1595759260201549826
qme,@CryptoNymphoo @JonPaul3rd @soapachu https://t.co/vg62Z6fVmS,['1595737513028718594'],2022-11-24T11:14:05.000Z,1074283326020771840,1595737513028718594
en,"@TheBishF1 @LewisHamilton @BBCSport Let's hope that all the HAM haters, most of whom were seemingly born in 2007, spend the winter watching this season. 
🏆🏆🏆🏆🏆🏆🏆🏆
❤️",['1595732279607070720'],2022-11-24T10:53:17.000Z,1074283326020771840,1595732279607070720
und,@john_hammond_ @maitlis @TheNewsAgents 🤢🤢🤢🤢,['1595725104604143617'],2022-11-24T10:24:46.000Z,1074283326020771840,1595725104604143617
en,@Tam4000ad @krishgm @FindoutnowUK I'm English.,['1595724778035372032'],2022-11-24T10:23:28.000Z,1074283326020771840,1595724778035372032
en,@JNJD42 @RichardBentall @alexmassie You've been Played. Six years later and you still don't realise. Embarrassing.,['1595546003611983873'],2022-11-23T22:33:05.000Z,1074283326020771840,1595546003611983873
in,"@ewrexa @SirLewisUpdates Jog along, tw44t. https://t.co/tEOXk5KgV4",['1595543176974315521'],2022-11-23T22:21:51.000Z,1074283326020771840,1595543176974315521
en,"@jwjunker @SUTIpodcast @apollotyson1 @RexChapman Of course, but evidence is kind of important these days 🤷",['1595542946673197057'],2022-11-23T22:20:56.000Z,1074283326020771840,1595542946673197057
en,@JNJD42 @RichardBentall @alexmassie Because there are ZERO Brexit 'benefits'.,['1595541824919183362'],2022-11-23T22:16:29.000Z,1074283326020771840,1595541824919183362
en,"RT @owen_g: Revealed: Tory peer Michelle Mone secretly received £29m from ‘VIP lane’ PPE firm

Tremendous reporting from ⁦@david_conn⁩  htt…",['1595541327332397057'],2022-11-23T22:14:30.000Z,1074283326020771840,1595541327332397057
en,"@CageSymons @krishgm @FindoutnowUK Ah, you still enjoying those Brexit 'benefits' eh 🤣😭🤣😭🤣😭🤣😭
Aye, we're all worse-off 🙄🤦😕",['1595531461402181637'],2022-11-23T21:35:18.000Z,1074283326020771840,1595531461402181637
en,@davidc51 @krishgm @FindoutnowUK There will never be a hard border with England 🤣🤦🤣🤦🤣🤦🤣🤦,['1595530050685788174'],2022-11-23T21:29:42.000Z,1074283326020771840,1595530050685788174
en,@ScottAllanGrant @krishgm @FindoutnowUK Thought it's been proven that the UK was better off in the EU ... there have been no Brexit benefits ...,['1595519805154541568'],2022-11-23T20:48:59.000Z,1074283326020771840,1595519805154541568
qme,@davidc51 @krishgm @FindoutnowUK https://t.co/7Mc1GCClBJ,['1595518504773591041'],2022-11-23T20:43:49.000Z,1074283326020771840,1595518504773591041
en,@Ingatestonian4 @krishgm @FindoutnowUK London is a Country now?! 🤦🤣😭🤣😭🤣😭🤣😭😭🤣😭🤣😭🤣😭,['1595504332589436929'],2022-11-23T19:47:30.000Z,1074283326020771840,1595504332589436929
en,"@EliModnar Ross - Leave.
Sarwar - Remain.",['1595498956712476672'],2022-11-23T19:26:08.000Z,1074283326020771840,1595498956712476672
qme,@Man_in_England https://t.co/5aW5rOtoX6,['1595498286395412485'],2022-11-23T19:23:29.000Z,1074283326020771840,1595498286395412485
qme,@PaddyWV https://t.co/NbGrOmAJ1J,['1595498039195615232'],2022-11-23T19:22:30.000Z,1074283326020771840,1595498039195615232
en,"@krishgm @FindoutnowUK 62% of Scotland voted to remain in the EU .. the UKIP Tories dragged the Country out .. so .. yep, Independence time.",['1595496234709618699'],2022-11-23T19:15:19.000Z,1074283326020771840,1595496234709618699
en,"The majority of Scots said they wanted to remain in the EU, love. And then what happened .... 
#BBCPM",['1595471911827689472'],2022-11-23T17:38:40.000Z,1074283326020771840,1595471911827689472
en,"@LongWordMonthly Hmm ... so, you chose to ignore the points he made?",['1595466804914262025'],2022-11-23T17:18:23.000Z,1074283326020771840,1595466804914262025
en,@eddwilson Nothing else needs to be in their manifesto.,['1595466451355320333'],2022-11-23T17:16:58.000Z,1074283326020771840,1595466451355320333
en,@MollyFS44 The insinuation by all 'journalists' that she's guilty is absolutely disgusting.,['1595465013375934466'],2022-11-23T17:11:16.000Z,1074283326020771840,1595465013375934466
en,RT @joe_yer99: No idea who owns this bit of quayside. Either Barclays have Glasgowed it or Glasgow council have Glasgowed it. https://t.co/…,['1595461957015977984'],2022-11-23T16:59:07.000Z,1074283326020771840,1595461957015977984
en,"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…",['1595461767349833729'],2022-11-23T16:58:22.000Z,1074283326020771840,1595461767349833729
en,"RT @jonsopel: This is astonishing. 
Or sadly not",['1595461115827421185'],2022-11-23T16:55:46.000Z,1074283326020771840,1595461115827421185
qht,#ThirdWorldUK #HS2 #HSR https://t.co/EqxHFKOYph,['1595460536954720256'],2022-11-23T16:53:28.000Z,1074283326020771840,1595460536954720256
en,@ShareAnt1 @DrJoGrady It's not just Avanti though ... it's the Country's 19th Century rail system ..,['1595460384206503947'],2022-11-23T16:52:52.000Z,1074283326020771840,1595460384206503947
en,RT @ShareAnt1: @DrJoGrady Avanti is the worst joke of a company I have ever travelled with,['1595460243806453762'],2022-11-23T16:52:18.000Z,1074283326020771840,1595460243806453762
en,@HannahAlOthman Why does Rich Snack look like he's turned up to view a Mayfair property?,['1595459826301239297'],2022-11-23T16:50:39.000Z,1074283326020771840,1595459826301239297
en,"@APEXiChina @Mr_THJC @andrewbensonf1 Sorry, but .. many interim / temp jobs are exactly that 🙄🤷🤦😭😭😭",['1595432198680858624'],2022-11-23T15:00:52.000Z,1074283326020771840,1595432198680858624
ca,@aleksan30409461 @Matt_Lecointe @andrewbensonf1 'entire democratic proceduree' 🤔🤨🧐🤣😭😭😭😭😭😭😭😭😭,['1595431860703830017'],2022-11-23T14:59:31.000Z,1074283326020771840,1595431860703830017
en,@paperplanss @fastpitstop @andrewbensonf1 You haven't explained how someone leaving an interim job automatically makes her guilty? 🤔🤨🧐,['1595431633859002371'],2022-11-23T14:58:37.000Z,1074283326020771840,1595431633859002371
en,"@redbullracing @danielricciardo Is he the new Finance Director?
#Cheetos",['1595431076377280515'],2022-11-23T14:56:24.000Z,1074283326020771840,1595431076377280515
en,"@pmavgaz1 @Ariel_Adam JFC .. fixed rate mortgages don't all expire at the same time 🤦😭🤦😭🤦
https://t.co/eA7go8TjyI",['1595395285357940736'],2022-11-23T12:34:11.000Z,1074283326020771840,1595395285357940736
und,@JohnDalton6011 👍👍👍 https://t.co/P6HEWp2Bdg,['1595392617596219392'],2022-11-23T12:23:35.000Z,1074283326020771840,1595392617596219392
en,@pmavgaz1 Suggest you have a look at the fixed rates that folks have been paying vs. what's now available ....,['1595392153487826945'],2022-11-23T12:21:45.000Z,1074283326020771840,1595392153487826945
qme,@Aisha94___ https://t.co/2uXUggL9cG,['1595391848553529345'],2022-11-23T12:20:32.000Z,1074283326020771840,1595391848553529345
en,"RT @nonstopeurotrip: I've travelled around 4000km in the last 7 days, and filmed 12 videos with my First Class JR Railpass... Total price £…",['1595383925362331651'],2022-11-23T11:49:03.000Z,1074283326020771840,1595383925362331651
en,@policy_uk @kitchentowel @Ned_Donovan 'historic network needed modernising' .. LOL .. what do you think has been happening continually in recent decades? There's limits to what can be achieved with an antique.,['1595381267805224960'],2022-11-23T11:38:29.000Z,1074283326020771840,1595381267805224960
en,"@gary_hedley1 @johnestevens @DPJHodges @Channel4News Lol .. poor Gary still doesn't realise that he's been Played by Bojo, Fascist Faragekov &amp; Trump 🙄😭🙄😭🙄😭",['1595376093829427200'],2022-11-23T11:17:56.000Z,1074283326020771840,1595376093829427200
en,@FindlowHarrison @ChrisMedlandF1 Do you always make assumptions in life? Dangerous ....,['1595371520896933888'],2022-11-23T10:59:45.000Z,1074283326020771840,1595371520896933888
en,"@Amanda_kisses @AbelX0 @ChrisMedlandF1 Yeah, RBR were forced to cheat. LOL .. the state of your BS 🤦🙄🤦🙄😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/glvo6WW77X",['1595371338834878464'],2022-11-23T10:59:02.000Z,1074283326020771840,1595371338834878464
en,@Kaden3031 @DjsAviation Tile Mate.,['1595353816697798662'],2022-11-23T09:49:24.000Z,1074283326020771840,1595353816697798662
zxx,RT @depressedsebfan: https://t.co/Sy0UAxVo44,['1595339979634384896'],2022-11-23T08:54:25.000Z,1074283326020771840,1595339979634384896
en,"@AndrewDowson @tuliparbitrage @MrAlexJOliver @Ned_Donovan LOL .. isn't this original tweet about the Shinkansen? 🤷🤦😭
Going to make a list of all the things that are wrong with the UK now?! 🙄",['1595330205710704640'],2022-11-23T08:15:35.000Z,1074283326020771840,1595330205710704640
en,"RT @Ned_Donovan: Having lived in Britain most of my life, using the railway in Japan is always jarring.

Everything works, and everything i…",['1595329273107210242'],2022-11-23T08:11:53.000Z,1074283326020771840,1595329273107210242
en,"@EliModnar @RMTunion Sweet dreammmzzZzz!
https://t.co/zvqzZ8aPxK",['1595199506429231104'],2022-11-22T23:36:14.000Z,1074283326020771840,1595199506429231104
en,@TonyKnight2001 + Complicit Brexiteer.,['1595187016911790080'],2022-11-22T22:46:36.000Z,1074283326020771840,1595187016911790080
en,"Kinnock is wholly Complicit in Brexit. The bloke has no shame.
@UKLabour sucking-off the Red Wall.
Turning off.
#BrexitDisaster #BrexitMeansAusterity #Newsnight https://t.co/WBas16rxqN",['1595186751005401088'],2022-11-22T22:45:33.000Z,1074283326020771840,1595186751005401088
en,@MattyP3197 @DaveLewin @RobLMyers @Tarquin_Helmet @the_staveros @f1lmer @MollyFS44 @markp5895m @Farinho_10 @fastpitstop @_Angry_Engineer And you clearly haven't even watched the video LOL .. yet another MV bright spark eh 🙄🤦😭😭😭😭😭😭😭,['1595141384537010217'],2022-11-22T19:45:17.000Z,1074283326020771840,1595141384537010217
