text,id,created_at,lang,edit_history_tweet_ids,author_id
https://t.co/pI8ByAyYcN https://t.co/Eyz9eZqLZl,1596873890541674499,2022-11-27T14:29:38.000Z,zxx,['1596873890541674499'],25964286
"RT @TomiLahren: Kanye is an unstable, attention-seeking narcissist. Always has been. Always will be. I’ve been warning conservatives to sta…",1596765011426570240,2022-11-27T07:16:59.000Z,en,['1596765011426570240'],25964286
"RT @hodgetwins: Out of the big 5 social media platforms (FB/IG/TT/YT/TWT), only 1 allows free and open speech, even if it goes against the…",1596764441210560513,2022-11-27T07:14:43.000Z,en,['1596764441210560513'],25964286
RT @elonmusk: @jordanbpeterson I think I see a path to Twitter exceeding a billion monthly users in 12 to 18 months,1596753282914983938,2022-11-27T06:30:23.000Z,en,['1596753282914983938'],25964286
"RT @VBcoachInCali: Alyssa Milano is a perfect example of the old saying ~ ""Better to remain silent and let people think you're a fool, than…",1596747259743727617,2022-11-27T06:06:27.000Z,en,['1596747259743727617'],25964286
"RT @elonmusk: Tesla team just completed a 500 mile drive with a Tesla Semi weighing in at 81,000 lbs!",1596745144422002689,2022-11-27T05:58:03.000Z,en,['1596745144422002689'],25964286
RT @JackPosobiec: In Shanghai they’re chanting “Take down the CCP! Take down Xi Jinping!” in Mandarin https://t.co/P1RrvUrGoO,1596744961793609728,2022-11-27T05:57:19.000Z,en,['1596744961793609728'],25964286
RT @FoxNews: Disney's $180M animated movie bombs at box office amid CEO shake-up https://t.co/7U1zwiDh7X,1596737861230813184,2022-11-27T05:29:06.000Z,en,['1596737861230813184'],25964286
RT @JackPosobiec: #StandWithShanghai  https://t.co/5Gc13isZGs,1596737536247836673,2022-11-27T05:27:49.000Z,qme,['1596737536247836673'],25964286
RT @kylenabecker: This just in: The Brazilian military stands with Bolsonaro... is prepared to invoke Article 142... https://t.co/5Chl9qqz2u,1596736991030554624,2022-11-27T05:25:39.000Z,en,['1596736991030554624'],25964286
RT @elonmusk: Slides from my Twitter company talk https://t.co/8LLXrwylta,1596735678733516801,2022-11-27T05:20:26.000Z,en,['1596735678733516801'],25964286
@Godsgirl77777 @vidortwitt,1596733938852143104,2022-11-27T05:13:31.000Z,qam,['1596733938852143104'],25964286
"RT @Godsgirl77777: Let's roll! Accounts less then 95,000 followers drop your handle below Connecting Patriots🇺🇸",1596733902798065665,2022-11-27T05:13:22.000Z,en,['1596733902798065665'],25964286
RT @tedcruz: 🔥🔥🔥,1596703348681490433,2022-11-27T03:11:58.000Z,art,['1596703348681490433'],25964286
"RT @FoxNews: Alyssa Milano blasted by conservatives, Elon Musk after trading in Tesla for Volkswagen: 'Founded by Nazis' https://t.co/vv5Xw…",1596702979196862472,2022-11-27T03:10:30.000Z,en,['1596702979196862472'],25964286
"RT @carsonkrow: If you think the J6ers deserve to rot in jail but violent Antifa members deserve to walk free— 

You’re in a cult and your…",1596700684749279234,2022-11-27T03:01:23.000Z,en,['1596700684749279234'],25964286
@trapperjohn37 Hell ya! Stay safe on the road brother.,1596698972474728448,2022-11-27T02:54:34.000Z,en,['1596698972474728448'],25964286
"@Nance726 Looking gorgeous, Nance!",1596696941588799488,2022-11-27T02:46:30.000Z,en,['1596696941588799488'],25964286
RT @TomFitton: Soros takeover: FCC clears path for liberal group to buy Spanish-language conservative talk radio stations https://t.co/7ocH…,1596692418879193090,2022-11-27T02:28:32.000Z,en,['1596692418879193090'],25964286
RT @PapiTrumpo: EVERYWHERE HE GOES!!!😂😂😂 https://t.co/1kwoteoT7j,1596692261919678465,2022-11-27T02:27:55.000Z,en,['1596692261919678465'],25964286
@georgehahn Not going to happen #2A #ComeAndTakeIt,1596692126003494912,2022-11-27T02:27:22.000Z,en,['1596692126003494912'],25964286
RT @Daytobehappy: @ColetteMandin Explain to us why you're so afraid of life without them?,1596690274646118400,2022-11-27T02:20:01.000Z,en,['1596690274646118400'],25964286
"RT @SebGorka: The Slave Mentality of the Left.

Andrew Tate nails it. https://t.co/VORVlM5Ts1",1596690215720345601,2022-11-27T02:19:47.000Z,en,['1596690215720345601'],25964286
"@jfpbear Love it, Jerri! #GeauxTigers",1596689884567457798,2022-11-27T02:18:28.000Z,en,['1596689884567457798'],25964286
RT @William91965351: @Edwin07011 @FlytechBass When they realize they hold a population of 1.4 billion and it’s just one asshole running the…,1596687792469577728,2022-11-27T02:10:09.000Z,en,['1596687792469577728'],25964286
"RT @Edwin07011: 🇨🇳 Man Shouts  “Aren’t You Supposed to Serve the People?” “Serve the People!” “People Have the Power!”

The Crowd Chanted “…",1596679743822495745,2022-11-27T01:38:10.000Z,en,['1596679743822495745'],25964286
RT @SebGorka: She REFUSES to go to the Southern Border but she WILL go to the Philippines and essentially become a Wal-Mart greeter at fish…,1596679325377794049,2022-11-27T01:36:30.000Z,en,['1596679325377794049'],25964286
RT @BrandonStraka: Dear @elonmusk- please undo shadow bans and search bans that were arbitrarily and vindictively assigned to cripple accou…,1596679265667657732,2022-11-27T01:36:16.000Z,en,['1596679265667657732'],25964286
RT @RealJamesWoods: Cough up the $8. https://t.co/jaeJWK7lld,1596678264004960256,2022-11-27T01:32:17.000Z,en,['1596678264004960256'],25964286
"Alyssa Milano blasted by conservatives, Elon Musk after trading in Tesla for Volkswagen: 'Founded by Nazis' - Fox News https://t.co/5XXy29BMpw",1596678134916476930,2022-11-27T01:31:46.000Z,en,['1596678134916476930'],25964286
"RT @bennyjohnson: 🚨BREAKING: The greatest exchange in the history of Twitter just happened. 

Put this in the history books. https://t.co/8…",1596673888078938113,2022-11-27T01:14:54.000Z,en,['1596673888078938113'],25964286
RT @JackPosobiec: https://t.co/ugiYSqatk5,1596657159982415873,2022-11-27T00:08:26.000Z,zxx,['1596657159982415873'],25964286
@eleftheria119 @vidortwitt,1596652642138460160,2022-11-26T23:50:28.000Z,qam,['1596652642138460160'],25964286
RT @eleftheria119: 🇺🇸MAKE AMERICA ENERGY INDEPENDENT AGAIN - PATRIOT FOLLOW!🇺🇸,1596652614510202880,2022-11-26T23:50:22.000Z,en,['1596652614510202880'],25964286
RT @TheLeoTerrell: Gavin Newsom will run for President if Joe Biden does not run.  He wants to destroy America like he destroyed California,1596652596453842949,2022-11-26T23:50:18.000Z,en,['1596652596453842949'],25964286
"RT @tedcruz: Want something to be thankful for?

WATCH this. Beautiful. https://t.co/9ZevicHwTL",1596650488531128320,2022-11-26T23:41:55.000Z,en,['1596650488531128320'],25964286
"RT @catturd2: I’m not kidding …

If you want the funniest people on Twitter, the best memers on Twitter, and the most honest patriots on Tw…",1596649885788315650,2022-11-26T23:39:31.000Z,en,['1596649885788315650'],25964286
@w_terrence Really scary 👀,1596648700268679169,2022-11-26T23:34:49.000Z,en,['1596648700268679169'],25964286
RT @w_terrence: 😳 https://t.co/2ytfIPKmPS,1596648419032023040,2022-11-26T23:33:42.000Z,und,['1596648419032023040'],25964286
@Godsgirl77777 @vidortwitt,1596647608474533889,2022-11-26T23:30:28.000Z,qam,['1596647608474533889'],25964286
"RT @Godsgirl77777: Accounts less then 55,000 followers drop your handle below Connecting Patriots🇺🇲",1596647570457124865,2022-11-26T23:30:19.000Z,en,['1596647570457124865'],25964286
RT @SpaceX: Less than 30 minutes until launch of Dragon’s 26th commercial resupply mission to the @space_station. Weather is currently 80%…,1596582096922894338,2022-11-26T19:10:09.000Z,en,['1596582096922894338'],25964286
RT @TomFitton: Incredible,1596576808157478912,2022-11-26T18:49:08.000Z,en,['1596576808157478912'],25964286
RT @ginacarano: https://t.co/xjRBo8q21W,1596566101873369088,2022-11-26T18:06:36.000Z,zxx,['1596566101873369088'],25964286
https://t.co/eADETnKQxt https://t.co/qGtq6VD9td,1596560250001162240,2022-11-26T17:43:20.000Z,zxx,['1596560250001162240'],25964286
RT @ChefGruel: Rewind: Yesterday’s shoot highlighting those last bits of flavor from Thanksgiving. https://t.co/gL2DACFWPB,1596556973398528000,2022-11-26T17:30:19.000Z,en,['1596556973398528000'],25964286
"@ChefGruel It all looks delicious. Great job, Andrew!",1596556960056352768,2022-11-26T17:30:16.000Z,en,['1596556960056352768'],25964286
"RT @FoxNews: Newsom won't challenge Biden in 2024, says he is 'all in' on president's re-election https://t.co/oqDOUBIv0L",1596549247427809282,2022-11-26T16:59:37.000Z,en,['1596549247427809282'],25964286
"RT @iamtomnash: So Elon fired 8,000 employees and twitter is working better than ever. Makes you wonder what were they doing every day at w…",1596534080002297857,2022-11-26T15:59:21.000Z,en,['1596534080002297857'],25964286
"RT @JoeConchaTV: For a site that should either be dead or destroyed by now according to some its most active verified users, it works quite…",1596484126265278465,2022-11-26T12:40:51.000Z,en,['1596484126265278465'],25964286
"RT @Texas_Made956: @ThisIsKyleR Buddy kills 2 pedophiles and ends up rich with a baddie by his side😂
Kenosha Kyle stays winning!😎👌",1596483995688374274,2022-11-26T12:40:20.000Z,en,['1596483995688374274'],25964286
