lang,text,author_id,created_at,id,edit_history_tweet_ids
en,RT @who_shot_jgr: doing ineffective altruism. donating a yacht to a five-year-old with leukemia. dropping bitcoins from a helicopter over r…,22560367,2022-11-26T17:04:22.000Z,1596550442921914369,['1596550442921914369']
en,"RT @brian_callaci: I've never had any trouble making common cause in political coalitions with people who annoy me personally, because I am…",22560367,2022-11-26T17:01:12.000Z,1596549645307899905,['1596549645307899905']
en,"RT @Econ_Marshall: If anyone is wondering how to maybe create a political movement in the west oppositional to the current dominant regime,…",22560367,2022-11-26T13:36:25.000Z,1596498109001273344,['1596498109001273344']
en,RT @Econ_Marshall: Very important article. https://t.co/Fa94O5Cyhv,22560367,2022-11-26T13:36:23.000Z,1596498100633354241,['1596498100633354241']
en,@Econ_Marshall “No one’s going to grant access out of the goodness of their heart.” Man.,22560367,2022-11-26T13:36:18.000Z,1596498079955705856,['1596498079955705856']
zxx,RT @BeineckeLibrary: https://t.co/eon3ksnvXE,22560367,2022-11-26T01:38:47.000Z,1596317509413531648,['1596317509413531648']
en,"RT @DougJBalloon: SCOOP: Maggie Haberman gets exclusive interview with white nationalist Nick Fuentes about his dinner at Mar-a-Lago, will…",22560367,2022-11-26T01:32:35.000Z,1596315952286605312,['1596315952286605312']
en,RT @dodgonkulator: i like how elon musk wasn't even particularly socially conservative until recently he was just susceptible to alt-right…,22560367,2022-11-25T19:17:30.000Z,1596221557063716864,['1596221557063716864']
en,RT @margaretcwelsh: Me being informed of Thanksgiving’s not-so-nice history via Instagram stories https://t.co/ouTyDNbnPM,22560367,2022-11-25T19:09:12.000Z,1596219469025906689,['1596219469025906689']
en,RT @bdmcclay: going on a journey https://t.co/JSuthi4VrC,22560367,2022-11-25T15:47:24.000Z,1596168684531519488,['1596168684531519488']
en,RT @MadMenQts: Thoughts and prayers to all those in retail #BlackFriday https://t.co/RkdNDwXKtQ,22560367,2022-11-25T14:12:27.000Z,1596144791200432131,['1596144791200432131']
en,RT @HeyDerekStone: Happy Thanksgiving from the official Macy’s Virtual NFT Parade https://t.co/LHIOoEuAKt,22560367,2022-11-24T21:30:07.000Z,1595892544465928197,['1595892544465928197']
en,"RT @musharbash_b: 5. Between 2013 and 2017, net farm income dropped by 48% — the largest 4-year drop since the 1930s. By the end of Obama’s…",22560367,2022-11-24T12:18:42.000Z,1595753775582658560,['1595753775582658560']
en,"RT @musharbash_b: 4. Regulations proposed by Obama’s USDA to protect poultry growers, cattle ranchers, and dairy farmers under the Packers…",22560367,2022-11-24T12:18:36.000Z,1595753750727196673,['1595753750727196673']
en,"RT @musharbash_b: 3. In the end, the risk that farmer took, and that all the farmers who spoke out at the Obama Administration’s hearings t…",22560367,2022-11-24T12:18:34.000Z,1595753742808252417,['1595753742808252417']
en,"RT @musharbash_b: 2. Two years later, that farmer tried to call Ms. Varney’s line. He’d been cut off by his packer and needed help.

He was…",22560367,2022-11-24T12:18:30.000Z,1595753725980704771,['1595753725980704771']
en,"RT @musharbash_b: 1. In 2009, Obama’s antitrust chief Christine Varney invited poultry farmers to a public hearing in Alabama. 100s came to…",22560367,2022-11-24T12:18:28.000Z,1595753715566522368,['1595753715566522368']
en,RT @Will_Bunch: Ever look at those pictures of young white thugs fighting against civil rights or school integration in the 1950s and '60s…,22560367,2022-11-24T12:08:38.000Z,1595751243317755906,['1595751243317755906']
en,"RT @BudrykZack: An Andrew Cuomo advisor is offering advice on how the midterms could have gone better for Democrats, let go of your imposte…",22560367,2022-11-24T12:08:05.000Z,1595751105148977153,['1595751105148977153']
en,RT @BeschlossDC: Trumans’ White House menu on day before Thanksgiving 1947: https://t.co/ozOeiQTcgu,22560367,2022-11-24T12:07:18.000Z,1595750905483239426,['1595750905483239426']
en,"RT @Ruby_Stevens: I think all the time about the observation someone made that ""once Disney figured out it could get people to defend its b…",22560367,2022-11-23T23:27:11.000Z,1595559615953092613,['1595559615953092613']
en,RT @andrewelrod: SBF's mom is the historian of legal and economic thought Barbara Fried. Would kill to know her thoughts on her son's enter…,22560367,2022-11-23T17:09:27.000Z,1595464559371886592,['1595464559371886592']
en,"RT @Econ_Marshall: @jcbecker_econ Let me guess--the piece doesn't discuss Walmart funding, or why that would cause CBPP to favor programs l…",22560367,2022-11-23T16:50:41.000Z,1595459835725758466,['1595459835725758466']
en,"RT @LorettaChao: This week, @journalismproj posted an open role that carries a lot of significance for me (and not just because it’s on my…",22560367,2022-11-23T16:50:21.000Z,1595459751340646400,['1595459751340646400']
en,"RT @notcapnamerica: Barbara Walters: “Do you ever wear a skirt?”

Katharine Hepburn: “I’ll wear one to your funeral.” https://t.co/q6FoGA7l…",22560367,2022-11-23T14:59:40.000Z,1595431896200216577,['1595431896200216577']
en,"RT @yaffebellany: The inside story of how SBF built an influence empire -- making strategic donations that burnished his reputation, pushin…",22560367,2022-11-23T14:32:54.000Z,1595425159065833472,['1595425159065833472']
en,"RT @TheStalwart: 10 THINGS FOR CRYPTO PEOPLE TO SAY AT THANKSGIVING THIS YEAR

Alright crypto twitter it might be a tough Thanksgiving this…",22560367,2022-11-23T14:32:50.000Z,1595425142133358592,['1595425142133358592']
en,RT @erinrpineda: not today Satan https://t.co/S4xoQNcYJY,22560367,2022-11-23T14:32:23.000Z,1595425029436723200,['1595425029436723200']
en,"RT @Econ_Marshall: Ironically further evidence from the minimum wage literature that labor markets aren’t competitive, in this case, labor…",22560367,2022-11-23T12:37:43.000Z,1595396173128507392,['1595396173128507392']
en,"RT @Klee_FilmReview: There are SO many good films playing right now in theaters. This is literally everything that's playing at my AMC:

-…",22560367,2022-11-23T12:35:03.000Z,1595395502975090690,['1595395502975090690']
en,"RT @pitchfork: After initially issuing authenticity certificates and refusing refunds, Simon &amp; Schuster has acknowledged its $600 Dylan boo…",22560367,2022-11-23T12:21:14.000Z,1595392024198406144,['1595392024198406144']
en,RT @IsaacFitzgerald: Deeply honored and tremendously grateful to be working with @freemanreads and the formidable team at @knopf on my next…,22560367,2022-11-23T12:12:34.000Z,1595389845979156481,['1595389845979156481']
en,RT @snaidunl: The highest paid UC faculty (from https://t.co/9txOr0fgtV) are the least likely to support the graduate student strike (measu…,22560367,2022-11-23T11:53:58.000Z,1595385162912743425,['1595385162912743425']
en,"Man, I miss Robert Gibbs. He'd know how to handle this. https://t.co/JAgzvcH5Cx",22560367,2022-11-23T11:51:37.000Z,1595384570660143115,['1595384570660143115']
en,"RT @BeschlossDC: Notecard for LBJ's first public words spoken as President, this hour, 1963: https://t.co/7cUPk9Gvdb",22560367,2022-11-23T04:01:11.000Z,1595266182709678081,['1595266182709678081']
en,"RT @xriskology: NEW ARTICLE of mine on some of William MacAskill's outrageous claims about climate change in ""What We Owe the Future."" It's…",22560367,2022-11-23T04:00:17.000Z,1595265955684581376,['1595265955684581376']
en,RT @americanamemes: Me explaining the differences between the 3 Burbank AMCs to people not from LA: https://t.co/a3IHcg2ch2,22560367,2022-11-23T02:19:04.000Z,1595240484884062208,['1595240484884062208']
en,"RT @Ruby_Stevens: Lol, remember when you acted like Shang-Chi was the first time an Asian American was allowed to be a lead completely eras…",22560367,2022-11-23T01:33:24.000Z,1595228994324107265,['1595228994324107265']
en,"RT @imillhiser: B
E
Naomi Biden
Got married
H
And the Washington Post got no
Z
Invitation",22560367,2022-11-23T01:31:08.000Z,1595228423202672642,['1595228423202672642']
en,RT @jaycaspiankang: It required convincing credentialed ppl both in media and Silicon Valley that he — the son of Stanford professors and a…,22560367,2022-11-22T21:55:58.000Z,1595174272116396046,['1595174272116396046']
en,"RT @KelseyTuoc: wait, what ??? Elon Musk has been going around saying ""I saw the red flags and didn't invest with SBF in Twitter...."" and a…",22560367,2022-11-22T21:12:38.000Z,1595163368738148352,['1595163368738148352']
en,RT @mattyglesias: Joe Biden’s watergate https://t.co/AqsfnvkF2W,22560367,2022-11-22T20:17:06.000Z,1595149393363017728,['1595149393363017728']
en,RT @jaycaspiankang: Wrote about crypto evangelism from Satoshi to SBF and why the secret to ‘mass adoption’ and ‘crossover’ was someone who…,22560367,2022-11-22T20:16:42.000Z,1595149294189043712,['1595149294189043712']
en,RT @BeschlossDC: Notice of a death at Parkland Hospital: https://t.co/kcWk1u815f,22560367,2022-11-22T20:01:54.000Z,1595145567726088192,['1595145567726088192']
en,RT @robinsonmeyer: have at long last and semi-involuntarily become a Housing Guy. every problem in america goes back to housing costs. the…,22560367,2022-11-22T19:45:24.000Z,1595141414085853185,['1595141414085853185']
en,RT @mattyglesias: You read this and think it’s going to be about the CIA staging a coup or something but it’s actually a complaint that Vog…,22560367,2022-11-22T15:43:05.000Z,1595080436773961728,['1595080436773961728']
en,RT @Econ_Marshall: Strange how deprofessionalizing trucking &amp; other transport &amp; logistics labor was supposed to make supply chains more #ef…,22560367,2022-11-22T15:20:31.000Z,1595074756813914115,['1595074756813914115']
en,"I'm not nearly as much of a uniform fan of CBPP as Dylan is, but he's 100% right about Bob and 1000% right about how CBPP cultivates and wields influence (""lobbying as legislative subsidy"" still somehow underrated btw) https://t.co/cplRAr8I19",22560367,2022-11-22T14:45:25.000Z,1595065921860771840,['1595065921860771840']
en,"RT @NelsonLichtens1: 1/ I published a biography of UAW leader Walter Reuther more than a quarter century ago, and it seems as if the emerge…",22560367,2022-11-22T10:44:51.000Z,1595005383520968707,['1595005383520968707']
tl,RT @JohnFetterman: Sheetz &gt; Wawa,22560367,2022-11-22T01:38:49.000Z,1594867969741422595,['1594867969741422595']
en,RT @laura_witz: A very exciting day at the office! Gov. Evers visited Hill Farms. https://t.co/i99xYwbPdi,22560367,2022-11-21T23:36:11.000Z,1594837107230609409,['1594837107230609409']
en,RT @NickBastone: Wow. This is such a good idea. @sfchronicle has launched a photo store https://t.co/0DJ0VHJpci,22560367,2022-11-21T23:31:57.000Z,1594836043286683648,['1594836043286683648']
en,"RT @DissentMag: Daisy Pitkin’s On the Line is one of the best books ever written about American trade unionism, @gabrielwinant writes.

htt…",22560367,2022-11-21T23:11:51.000Z,1594830983450304541,['1594830983450304541']
en,"RT @dianeyentel: Just received my early copy of Matt Desmond’s new book, very excited to dig in! https://t.co/MQrEKwUE4p",22560367,2022-11-21T23:06:37.000Z,1594829666522734611,['1594829666522734611']
en,@Criterion @BNBuzz The Long Goodbye!,22560367,2022-11-21T17:15:11.000Z,1594741223385882624,['1594741223385882624']
en,RT @Ruby_Stevens: This would have been a fantastic moment to have seen on a TV broadcast but we have to save space for next year's Spider-M…,22560367,2022-11-21T15:01:01.000Z,1594707460828594179,['1594707460828594179']
en,RT @e_alexjung: octavia e. butler's last gift to her readers was donating her papers to the huntington library. i spent weeks getting lost…,22560367,2022-11-21T14:59:36.000Z,1594707105864638465,['1594707105864638465']
qme,RT @MadMenQts: #MondayMotivation https://t.co/1S2KI40eNp,22560367,2022-11-21T14:56:34.000Z,1594706341331075072,['1594706341331075072']
en,"RT @ashtonpittman: Dispatches from Mississippi, the state with the worst outcomes, the poorest state, and the Blackest state.

Mississippi'…",22560367,2022-11-21T14:51:17.000Z,1594705010281037825,['1594705010281037825']
en,"RT @Ronceraille: ""You can, you must, film by chance. If a leaf falls through your very precise frame, you must keep it in. But the thing th…",22560367,2022-11-21T14:46:10.000Z,1594703721627324416,['1594703721627324416']
en,"RT @mccrabb_will: Robert DeNiro's ketchup dispensing technique in Goodfellas
Character with action https://t.co/5BWdmKPQT8",22560367,2022-11-21T14:45:12.000Z,1594703478139527179,['1594703478139527179']
en,RT @haroldpollack: One mile from my house. Ashley Harrison goes to Advocate South Suburban ER w/symptoms that turned out to be leukemia. Bi…,22560367,2022-11-21T14:40:35.000Z,1594702319886770176,['1594702319886770176']
en,"RT @DorotheaBaur: #crypto is ""a solution in search of a problem. It’s not building a new financial system [or] a new internet. It’s not an…",22560367,2022-11-21T14:00:41.000Z,1594692275925389312,['1594692275925389312']
en,"RT @MarketInterest: Flow diagram on how the Fed slows inflation. H/t @IrvingSwisher and team.

Key message is it takes a while for a hike/c…",22560367,2022-11-21T13:11:09.000Z,1594679810109968385,['1594679810109968385']
en,"RT @NewYorker: In some obscure corners of the Internet, people interpret Thomas the Tank Engine—at length—as a depiction of a premodern cor…",22560367,2022-11-21T12:12:17.000Z,1594664995840827392,['1594664995840827392']
en,"RT @AaronGuhreen: Culver City has about 27,000 registered voters and the opposition (primarily landlords and real estate agents) spent $600…",22560367,2022-11-21T12:08:35.000Z,1594664065544200192,['1594664065544200192']
en,RT @anxiousdeluxe: this is what Cobble Hill feels like to me https://t.co/b3kHaYycwt,22560367,2022-11-21T12:06:12.000Z,1594663467981893632,['1594663467981893632']
en,"RT @PhilipPullella: ICYMI-""I still call him Giorgio"" -- Pope Francis goes back to his roots, visiting the northern area of Italy his ancest…",22560367,2022-11-21T11:32:18.000Z,1594654936402477057,['1594654936402477057']
en,@janecoaston Highly recommend: https://t.co/7wn3ID5iXD,22560367,2022-11-21T03:35:27.000Z,1594534932231208963,['1594534932231208963']
en,"RT @ditzkoff: somehow, Iger returned",22560367,2022-11-21T03:30:02.000Z,1594533568478433283,['1594533568478433283']
en,RT @ditzkoff: disney actually going for it https://t.co/cOPITipLcl,22560367,2022-11-21T03:28:27.000Z,1594533171181522944,['1594533171181522944']
en,RT @jga41agher: Iger preparing Chapek for the job https://t.co/IjKiDJMuJi,22560367,2022-11-21T03:27:49.000Z,1594533012154339328,['1594533012154339328']
en,RT @BeschlossDC: Robert Kennedy would have been ninety-seven years old today: https://t.co/QRV0RdjO6g,22560367,2022-11-20T22:59:20.000Z,1594465444374941696,['1594465444374941696']
en,RT @jbarro: Extremely 2022 energy: Having realized it was ethically questionable to collect a referral fee for students who sign up to the…,22560367,2022-11-20T22:59:16.000Z,1594465426229977088,['1594465426229977088']
en,RT @shannonrwatts: NEW: Media reporting that the 22-year-old Colorado Springs mass shooting suspect is the grandson of California State Ass…,22560367,2022-11-20T22:58:56.000Z,1594465342688210945,['1594465342688210945']
qst,Omg https://t.co/C8OODQMniu,22560367,2022-11-20T21:59:34.000Z,1594450403684401152,['1594450403684401152']
en,RT @HeerJeet: What if popularism has the same relation to popular politics as Effective Altruism has to actual charitableness?,22560367,2022-11-20T21:59:29.000Z,1594450383287492609,['1594450383287492609']
en,"RT @TheTranscript_: Sequoia Capital Managing Partner speaking about FTX: 

""[We did] careful due diligence...We’ve looked at it. There’s no…",22560367,2022-11-20T19:21:55.000Z,1594410730484551680,['1594410730484551680']
en,"RT @AP: George Lois, the hard-selling, charismatic advertising man and designer who fashioned some of the most daring magazine images of th…",22560367,2022-11-20T15:03:28.000Z,1594345690846699525,['1594345690846699525']
en,RT @edburmila: Now that’s what I call A Reply https://t.co/JK1QVQyiL3,22560367,2022-11-20T15:02:11.000Z,1594345364613517312,['1594345364613517312']
