edit_history_tweet_ids,lang,created_at,author_id,id,text,withheld
['1596894020591968256'],es,2022-11-27T15:49:38.000Z,166385684,1596894020591968256,"@duboulayperozo @BcodeVenezuela @ViceVenezuela @_Vpsops @transterrestrev Creo que para ser un banco que genera tantos dividendos, los trabajos van muy lentos en esa estacion, al igual que la de Chacaito que lo lleva @BcoBicentenario esa si también lo trabajo van súper lentos.",
['1596892505815281667'],es,2022-11-27T15:43:36.000Z,166385684,1596892505815281667,@ArondonFT @Marianne0773 @frrodriguezc Eso se lo tienes que explicar es a la señora @MariaesPueblo si es posible explicárselo con dibujos y plastelina para que entienda,
['1596874685656240130'],es,2022-11-27T14:32:48.000Z,166385684,1596874685656240130,RT @AntroCanal: Los guyaneses no encuentran contexto y significado al responder nuestra labor. Se basan en calificativos sin sentido e insu…,
['1596857243651088384'],es,2022-11-27T13:23:29.000Z,166385684,1596857243651088384,"RT @AntroCanal: Buenos días Venezuela!

Comparte el Mapa de la República Cooperativa de Guyana #MiMapa #27Nov 

No te dejes engañar! #Rt ht…",
['1596730869510819841'],es,2022-11-27T05:01:19.000Z,166385684,1596730869510819841,RT @planwac: Mucha desinformación y deficiente informacion sobre el tema de las Licencias a Chevron. Gente sin ningún conocimiento o criter…,
['1596689303748608000'],es,2022-11-27T02:16:09.000Z,166385684,1596689303748608000,"RT @frrodriguezc: 8. Si bien la Licencia 41 prohibe a Chevron pagar regalias e impuestos directamente a Venezuela, esta restricción es pura…",
['1596674841775845377'],es,2022-11-27T01:18:41.000Z,166385684,1596674841775845377,RT @PetroDivisa: El acuerdo firmado en México libera US$3.000 millones de los US$16.000 millones congelados por EEUU y que serán administra…,
['1596495225698095109'],es,2022-11-26T13:24:57.000Z,166385684,1596495225698095109,"RT @TarekWiliamSaab: 1) #Detenida en Cúcuta YENIMAR ROJAS LINARES, madre del niño A.J.M.R, (09) abusado sexualmente por 4 mujeres en Lara:…",
['1596356101800615936'],es,2022-11-26T04:12:08.000Z,166385684,1596356101800615936,"RT @dquinterotv10: ⚠️ALERTA⚠️Pendientes, me realizan la siguiente denuncia. Como se aprecia en el vídeo(aunque la ironia está demás)una Har…",
['1596347183233925120'],es,2022-11-26T03:36:41.000Z,166385684,1596347183233925120,RT @GipsyGastello: Ahí está la ayuda humanitaria. https://t.co/DMscJNktcd,
['1596346647260315649'],es,2022-11-26T03:34:34.000Z,166385684,1596346647260315649,"@Mario91Dandrea Esos países de una u otra forma han dependido de Rusia, quien desestabilizo la region fue EEUU y sus Aliados por andar con la rusofobia.",
['1596337923716091904'],es,2022-11-26T02:59:54.000Z,166385684,1596337923716091904,"@Mario91Dandrea Repito quien esta jodiendo a medio mundo es el gobierno de EEUU, tanto que a sus ""aliados"" europeos los tiene en una crisis energética porque les prohíbe comprar gas Ruso, tiene Rollo con Emiratos Árabes Unidos por el mismo tema energético y puedo seguir.",
['1596336039185915904'],es,2022-11-26T02:52:24.000Z,166385684,1596336039185915904,RT @Roj0Santo: Basta que uno eleve la voz en contra de lo que crea injusto pa que salgan una pila de mequetrefes a poner en duda mi condici…,
['1596317979956084736'],es,2022-11-26T01:40:39.000Z,166385684,1596317979956084736,@planwac @Sofia_Isabella9 Con objetividad me podría decir que ha ganado el país con esos diálogos? Yo veo que los beneficiarios siempre son eso opositores y cuando logran lo que quieren patena la mesa de dialogo.,
['1596315529786294273'],es,2022-11-26T01:30:55.000Z,166385684,1596315529786294273,@OdaPnt @JoeBiden @NicolasMaduro @JakeSullivan46 @POTUS @WhiteHouse Con objetividad me podría decir que ha ganado el país con esos diálogos? Yo veo que los beneficiarios siempre son eso opositores y cuando logran lo que quieren patena la mesa de dialogo.,
['1596314664589299713'],es,2022-11-26T01:27:28.000Z,166385684,1596314664589299713,@AmkValentina @jorgerpsuv @nicmaduroguerra @CamillaFSaab @genesisgarvett_ Yo me pregunto: por qué el dialogo se tiene que hacer en un país extranjero y no en el país ?,
['1596299616374374404'],es,2022-11-26T00:27:41.000Z,166385684,1596299616374374404,"@Mario91Dandrea Los gringos son los que viven jodiendo a medio mundo, America lantina nos consideran patio trasero;  tienen rollo con Iran, Rusia, China; bombarderon Afganistán, Somalia, Japon, se creen policía del mundo sancionando a diestra y siniestra y puedo seguir.",
['1596297747258568704'],es,2022-11-26T00:20:15.000Z,166385684,1596297747258568704,RT @Wilmerrosas25: #AVANTI Si usted tiene recursos para comprar allí vaya y hágalo! Si quiere ir al Sambil es su elección! Si tiene que ir…,
['1596297495448993792'],zxx,2022-11-26T00:19:15.000Z,166385684,1596297495448993792,RT @jpeseteiroDT: https://t.co/oxdg9vh56U,
['1596281049252007937'],es,2022-11-25T23:13:54.000Z,166385684,1596281049252007937,@Mario91Dandrea Nosotros somos anti imperialistas no anti americano.,
['1596262661423239168'],es,2022-11-25T22:00:50.000Z,166385684,1596262661423239168,"@alicia37708072 @SimonZerpaD @delcyrodriguezv @MinEcoFinanzas @SudebanInforma Es así malísimo esta trabajando el Banco Bicentenario, atención al cliente pésimo, un familiar lo hicieron venir desde el Táchira por un finiquito de crédito porque la agencia de allá no se lo pudieron emitir, pareciera que los cliente no les importa a la gerencia de este banco",
['1596259793085530112'],es,2022-11-25T21:49:26.000Z,166385684,1596259793085530112,@alicia37708072 Escríbele al presidente del banco @SimonZerpaD si esperas que te atiendan por esa cuenta te vas a secar @delcyrodriguezv @MinEcoFinanzas @SudebanInforma,
['1596173072230649856'],es,2022-11-25T16:04:50.000Z,166385684,1596173072230649856,"RT @APulso_VTV: #FelizViernes abrimos otra ventana de comunicación,desde hoy podrás enviar preguntas,comentarios, sugerencias e inquietudes…",
['1596157568057249793'],es,2022-11-25T15:03:14.000Z,166385684,1596157568057249793,@CNTI_VE @CanaimaGNULinux @UNEXCA_ve @Mincyt_VE @Gabrielasjr @VzlaInfo1 @BrigadasCHCH @luisinfoVen @PoloCyT_ve @SUSCERTE @LaInventadera Todas las universidades publicas del país deberían de contar con este tipo de laboratorios,
['1596156604675661829'],es,2022-11-25T14:59:24.000Z,166385684,1596156604675661829,RT @CarlosJRojas13: Desde #ResElDorado en #AltamiraSur alto directivo de @sunavicentral dice que el delito de #invasión no está perfecciona…,
['1596153553193766912'],es,2022-11-25T14:47:16.000Z,166385684,1596153553193766912,"RT @Venequisimo: Ok, pero los venezolanos llegaron al anime
https://t.co/rngCEt3dvH",
['1596149214123368454'],es,2022-11-25T14:30:02.000Z,166385684,1596149214123368454,"RT @RCamachoVzla: #NoLoVioVenir En un enfrentamiento con funcionarios del CPNB cayó abatido ""el gordo Virolo"" en el sector Campo Mata del e…",
['1596148957268258816'],es,2022-11-25T14:29:01.000Z,166385684,1596148957268258816,"RT @estendenciavzl: ""Multimax"" es tendencia por quienes hablan de la cantidad de personas que fueron a dichas tiendas para aprovechar ofert…",
['1596148533102518273'],es,2022-11-25T14:27:19.000Z,166385684,1596148533102518273,"RT @deimos_poet: Venezuela sale en Akiba Maid Senso. Definitivamente, el pais se arreglo https://t.co/itkORp9Si7",
['1596148092381847552'],es,2022-11-25T14:25:34.000Z,166385684,1596148092381847552,"RT @elchamocandanga: Aún permanece la basura que dejan todos los negocios en el Edf. N-10 frente al Saime Plaza Caracas
@GabineteServGDC 
@…",
['1595931602525233156'],es,2022-11-25T00:05:19.000Z,166385684,1595931602525233156,RT @AntroCanal: Prensa de Guyana mantiene Campaña de indicar presencia guyanesa en el Monte Roraima. El 10% correspondiente al Territorio E…,
['1595916280967708676'],es,2022-11-24T23:04:26.000Z,166385684,1595916280967708676,"RT @ReporteYa: #24Nov #Desalojo 
Vecinos de #Altamira sur @Chacao dicen que la  colega periodista @monicamogrovejo se apostó frente a su ap…",
['1595815497425207296'],es,2022-11-24T16:23:58.000Z,166385684,1595815497425207296,@InformaCosmos Muy bien pero también matan ballenas,
['1595765356450160656'],es,2022-11-24T13:04:43.000Z,166385684,1595765356450160656,"RT @CIVoficial: Botica de Velázquez. La más antigua de Caracas, en la esquina del mismo nombre en la avenida Lecuna, cerca del Teatro Munic…",
['1595620320882425857'],qam,2022-11-24T03:28:24.000Z,166385684,1595620320882425857,@rvaraguayan @MervinMaldonad0 https://t.co/XP0OzeRkbl,
['1595612438472302593'],es,2022-11-24T02:57:05.000Z,166385684,1595612438472302593,"RT @andresguzbj: Para que era?
#Anguz https://t.co/Pxyb5NqZFc",
['1595602329855819776'],es,2022-11-24T02:16:54.000Z,166385684,1595602329855819776,"RT @jackie2927: Extraordinario Arcoiris se manifestó hoy en la Gran Caracas . La Castellana. Municipio Chacao.
Las fotos son de un compañer…",
['1595599894861205504'],es,2022-11-24T02:07:14.000Z,166385684,1595599894861205504,"RT @felixvillarro14: Luis Vicente Leon: AVANTI es una realidad.. Dora D’ Agostino, embajadora de la marca, D' Agostino esposa de Eladio Lár…",
['1595599355809259520'],es,2022-11-24T02:05:05.000Z,166385684,1595599355809259520,"RT @Carol18ing: ""Felicidad, la mayor suma de felicidad posible para el pueblo"" Hugo Chávez

#NosotrosSomosLosDeChavez",
['1595598871845011457'],es,2022-11-24T02:03:10.000Z,166385684,1595598871845011457,"RT @dcabellor: #NosotrosSomosLosDeChávez los de mil batallas y mil victorias, los y las que no se rinden, que siempre decimos presente, sig…",
['1595598844414365699'],es,2022-11-24T02:03:03.000Z,166385684,1595598844414365699,"RT @elchamocandanga: Denuncia @GabineteServGDC 
Av. Oeste 6
Entre esq. La Gorda y Mercaderes
Frente Saime Plaza Caracas
Comerciantes botan…",
['1595527607138803719'],eu,2022-11-23T21:19:59.000Z,166385684,1595527607138803719,@AgenciaVN_ Aburren,
['1595451554093580291'],es,2022-11-23T16:17:47.000Z,166385684,1595451554093580291,RT @Roj0Santo: Voy a irme a la Colonia Tovar a vender Sushi pa ver qué pasa,
['1595435713838850048'],es,2022-11-23T15:14:50.000Z,166385684,1595435713838850048,"RT @RCamachoVzla: El secreto del papelón con limón en Catia. Los vasos los lava, seca, usa su bolsita transparente y listo. No compren vaso…",
['1595435441641095169'],es,2022-11-23T15:13:45.000Z,166385684,1595435441641095169,RT @TarekWiliamSaab: Lo más abominable del monstruoso hecho ocurrido en Barquisimeto es que las violadoras del niño G.G ( 7 años) son sus f…,
['1595419531815575553'],es,2022-11-23T14:10:32.000Z,166385684,1595419531815575553,"RT @laloestralop: 🚨FRACTURA DE MANDIBULA Y CRANEO

El príncipe saudí, Mohammed bin Salman, ordenó el traslado urgente del jugador Yasser Al…",
['1595418161045716993'],es,2022-11-23T14:05:05.000Z,166385684,1595418161045716993,"RT @DouglasRicoVzla: La Policía Científica abordó el sitio donde se cometió atroz agresión contra un niño.
https://t.co/cymJIIjIEu #Cicpc @…",
['1595231794752028674'],es,2022-11-23T01:44:32.000Z,166385684,1595231794752028674,"RT @AgenciaVN_: ¿Harina Pan con transgénicos? Usuario denuncia a Polar

https://t.co/ksmSGY7hzj",
['1595231709590872064'],es,2022-11-23T01:44:12.000Z,166385684,1595231709590872064,"@Victoriaccs2 @Mippcivzla Bella,
de finas manos y delgados pies
como un caballito de plata,
andando, flor del mundo,
así te veo,
bella.",
['1595194202903744512'],es,2022-11-22T23:15:09.000Z,166385684,1595194202903744512,"RT @Roj0Santo: Mujer musulmana dándo Cátedra 👏🏻👏🏻👏🏻👏🏻👏🏻

Pa los que viven hablando HU€V0N∆d∆$ que no conocen mientras que en la sociedad oc…",
['1595193467705217030'],es,2022-11-22T23:12:14.000Z,166385684,1595193467705217030,RT @Roj0Santo: Critican al hombre musulmán porque puede tener legalmente 4 esposas pero aplauden al reguetonero que fomenta que un hombre d…,
['1595142900564004864'],es,2022-11-22T19:51:18.000Z,166385684,1595142900564004864,@ginettegm @luisvicenteleon @CAVECECO El mapa de Venezuela le falta el Esequibo https://t.co/FKtucYqrrj,
['1595141728293773312'],es,2022-11-22T19:46:38.000Z,166385684,1595141728293773312,RT @mydonascimento: A mi hermano le acaban de robar su carro en frente del Hospital J.M de los Ríos en Caracas ayúdenme a difundir por favo…,
['1595141673763627008'],es,2022-11-22T19:46:25.000Z,166385684,1595141673763627008,"RT @dquinterotv10: Ah pero cuando extraían miles de litros de gasolina al día de contrabando de Vzla.allí no hablaban de dependencia, miles…",
['1595141471111647232'],es,2022-11-22T19:45:37.000Z,166385684,1595141471111647232,@PATRONARB @Comando_Activo1 @NicolasMaduro @delcyrodriguezv @POTUS @Fariacrt @Cartajuanero @Telemundo @Univision @elnorte @elnuevoherald @Pontifex_es A ese mapa de Venezuela le falta el Esequibo. El sol de Venezuela nace por el Esequibo.,
['1595140534339010560'],qam,2022-11-22T19:41:54.000Z,166385684,1595140534339010560,@MinEcoFinanzas @delcyrodriguezv @cbolivariana https://t.co/OcWvLXcL6L,
['1595120819264712706'],es,2022-11-22T18:23:33.000Z,166385684,1595120819264712706,"RT @fabrahamgr: ""Los juristas de Guyana en la Corte insisten con discursos farragosos indigeribles.Están deseperados.  No poseen la más mín…",
['1595058461288681472'],es,2022-11-22T14:15:46.000Z,166385684,1595058461288681472,RT @Opinionenrevol1: Todos los venezolanos deberían seguir a @AntroCanal y apoyar su arduo trabajo,
['1595052461928112131'],qam,2022-11-22T13:51:56.000Z,166385684,1595052461928112131,@SunagroOficial @TarekWiliamSaab https://t.co/rvmwVViGFv,
['1595052280948166657'],es,2022-11-22T13:51:13.000Z,166385684,1595052280948166657,"RT @frasso107: *🧐Ojo Alimentos Polar está distribuyendo harina PAN en un empaque ligeramente diferente al tradicional, en la parte de atrás…",
['1595051580704825351'],es,2022-11-22T13:48:26.000Z,166385684,1595051580704825351,@InparquesVzla Para ello se necesitan mejores salarios @JosueLorcaV,
['1595049725895622656'],es,2022-11-22T13:41:03.000Z,166385684,1595049725895622656,"RT @AntroCanal: Buen día Venezuela 👍

Este es el Mapa de la República Cooperativa de Guyana.

Y que algunos Medios ""venezolanos"" digan que…",
['1595049480512045060'],qme,2022-11-22T13:40:05.000Z,166385684,1595049480512045060,@Roj0Santo https://t.co/3DP8seTS5d,
['1595048936506814464'],en,2022-11-22T13:37:55.000Z,166385684,1595048936506814464,RT @SurinameCentral: Which is the Smallest Country in South America? https://t.co/CbWWMhBB1J,
['1594893728267001856'],es,2022-11-22T03:21:11.000Z,166385684,1594893728267001856,"@MinEcoFinanzas @BcoBicentenario Ese banco con la actual directiva no sirve, deberían de cambiarlos a todos, pésimos el servicio que prestan.",
['1594884374142533633'],es,2022-11-22T02:44:00.000Z,166385684,1594884374142533633,"@EarthquakeChil1 @Marjo2079 Gracias por la información, pero deben de corregir el mapa de Venezuela. https://t.co/TUxiV8oS5B",
['1594875112754380801'],es,2022-11-22T02:07:12.000Z,166385684,1594875112754380801,"RT @AntroCanal: Aun estando contra la marea bajo ataques del Gob guyanes y con Medios venezolanos en nuestra contra, seguiremos nuestra lab…",
['1594873695822319616'],es,2022-11-22T02:01:35.000Z,166385684,1594873695822319616,RT @AntroCanal: Mañana #22Nov 5:00 a.m. será la segunda presentación de Guyana para responder las Objeciones Preliminares de Venezuela #21N…,
['1594779433763840001'],es,2022-11-21T19:47:01.000Z,166385684,1594779433763840001,"RT @ArtigasMijail: Ojo alimentos Polar está distribuyendo harina PAN en un empaque ligeramente diferente al tradicional, en la parte de atr…",
['1594708954277347330'],es,2022-11-21T15:06:57.000Z,166385684,1594708954277347330,"RT @CMonteroOficial: Final del partido #WorldCup2022 
#ENG  6-1 #IRN",
['1594707572145225729'],es,2022-11-21T15:01:28.000Z,166385684,1594707572145225729,RT @REMANSODELUZ: 😱😅😂 tal cual. https://t.co/2Dm0wxqYmM,
['1594703444463718401'],es,2022-11-21T14:45:03.000Z,166385684,1594703444463718401,"RT @EmbajadaRusaES: 💬 El portavoz del Kremlin, Dmitri #Peskov: Hacemos un llamado a todos los países del mundo a que usen su influencia par…",
['1594689774769819648'],es,2022-11-21T13:50:44.000Z,166385684,1594689774769819648,@lapatriaprime10 @Rafael78213507 Que pierdan por andar de mongolicos al no cantar su himno nacional y estar con la estupidez política,
['1594685510668230656'],es,2022-11-21T13:33:48.000Z,166385684,1594685510668230656,RT @latablablog: #EnElClavo La razón del ataque desde Occidente 2 al #QatarWorldCup2022 sería el acuerdo de suministro de gas GNL a China.…,
['1594674896302391299'],qme,2022-11-21T12:51:37.000Z,166385684,1594674896302391299,@RoiLopezRivas @delcyrodriguezv https://t.co/6lgs2t0jtE,
['1594674555125104642'],es,2022-11-21T12:50:16.000Z,166385684,1594674555125104642,@RoiLopezRivas Y para que lo ves entonces? Espero no te molestes con la vicepresidenta @delcyrodriguezv que fue a la inauguración del mundial de la infamia como dices.,
['1594671329722368005'],qme,2022-11-21T12:37:27.000Z,166385684,1594671329722368005,@nacional_memes https://t.co/UwD6Rmnqbj,
['1594670586340466689'],es,2022-11-21T12:34:29.000Z,166385684,1594670586340466689,RT @Coromot61157586: Esto lo consegui en Face https://t.co/aasVElgOJI,
['1594523220857610241'],es,2022-11-21T02:48:55.000Z,166385684,1594523220857610241,"RT @Venequisimo: Nadie va a hablar de que redvital se trajo al negro del meme a Venezuela para una campaña publicitaria? 
https://t.co/co7I…",
['1594515200203538433'],es,2022-11-21T02:17:03.000Z,166385684,1594515200203538433,"RT @MaeloGmz: hilo de peleas epics de Beisbol, las que encuentre por ahi las pongo

comienzo con el mas loco, Alex Romero cayendole a Bataz…",
['1594506431797002240'],es,2022-11-21T01:42:12.000Z,166385684,1594506431797002240,RT @Carlos61074: @Canal_Televen coño que ratada han hecho. Vendieron puro pote de humo con la transmisión del mundial #Qatar2022 #TelevenLa…,
['1594432452340113408'],es,2022-11-20T20:48:14.000Z,166385684,1594432452340113408,"RT @AntroCanal: Cuando un Medio digital VENEZOLANO apoya la mediática guyanesa #20Nov 

Que vergüenza",
['1594336138470330369'],es,2022-11-20T14:25:31.000Z,166385684,1594336138470330369,"RT @ActualidadRT: Murió Hebe de Bonafini, histórica presidenta de Madres de Plaza de Mayo
https://t.co/aOo5y5JWSK https://t.co/P3XSyD108x","{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']}"
['1594332212773916672'],es,2022-11-20T14:09:55.000Z,166385684,1594332212773916672,RT @cristinah_85: Mural de Yulimar Rojas en PLC 😍 @TeamRojas45 https://t.co/GGp1mrSGLX,
['1594325233925865476'],es,2022-11-20T13:42:11.000Z,166385684,1594325233925865476,"RT @Roj0Santo: Atacan a Qatar y a Irán por violar derechos de las mujeres pero consumen regueton que las trata de PUT∆$ pa arriba 

¿Así o…",
['1594324673965481984'],es,2022-11-20T13:39:58.000Z,166385684,1594324673965481984,RT @FBuenAbad: Desde donde yo estoy se ve muy claro que el Esequivo es venezolano. Clarísimo. https://t.co/jwgPxxLyO6,
