lang,id,text,edit_history_tweet_ids,author_id,created_at
qme,1595272418188066817,@nayemonique @NicolasEdny https://t.co/AEtO4lu01v,['1595272418188066817'],84956872,2022-11-23T04:25:57.000Z
en,1595271992575348736,@NicolasEdny LOLOL,['1595271992575348736'],84956872,2022-11-23T04:24:16.000Z
und,1595271311286095872,@nayemonique @NicolasEdny 😭😭😭😭😭😭😭😭,['1595271311286095872'],84956872,2022-11-23T04:21:33.000Z
en,1595271033853878273,@NicolasEdny GASP! https://t.co/zMzvXOZaXY,['1595271033853878273'],84956872,2022-11-23T04:20:27.000Z
en,1595270704353902592,@PettyLupone Enjoy!,['1595270704353902592'],84956872,2022-11-23T04:19:09.000Z
en,1595270542692560896,"RT @WhiteHouse: President Biden’s Inflation Reduction Act lowers health care costs by locking in:
- $800 in annual savings on health insura…",['1595270542692560896'],84956872,2022-11-23T04:18:30.000Z
en,1595244984416239616,RT @ajplus: Why is skin bleaching so popular in Asia? @kavithaemmanuel explains. https://t.co/dWWuEaVKpS,['1595244984416239616'],84956872,2022-11-23T02:36:57.000Z
en,1595231144315736064,RT @ReverendWarnock: Let's show up again like we've shown up before. https://t.co/YaR0vqiV5P,['1595231144315736064'],84956872,2022-11-23T01:41:57.000Z
en,1595230744133373957,"RT @covie_93: If media wants to cover the grandchild of a politician so bad, might I suggest they turn their attention to the grandson of a…",['1595230744133373957'],84956872,2022-11-23T01:40:22.000Z
en,1595224442589761536,@captdope @prime_bee ***slow*** ***clap*** https://t.co/H8gRqG4SJa,['1595224442589761536'],84956872,2022-11-23T01:15:19.000Z
und,1595224112036687872,@nayemonique @QondiNtini 😍😍😍😍😍,['1595224112036687872'],84956872,2022-11-23T01:14:00.000Z
en,1595223601610821632,"@NicolasEdny Never that, Sis! ✊🏽💜💜💜💜💜💜",['1595223601610821632'],84956872,2022-11-23T01:11:59.000Z
en,1595202774454571008,@brownandbella He's so pathetic.,['1595202774454571008'],84956872,2022-11-22T23:49:13.000Z
qme,1595202444447059968,@NicolasEdny https://t.co/NRrsTQrj2Q,['1595202444447059968'],84956872,2022-11-22T23:47:54.000Z
en,1595202362540380165,@Dandrige12 @NicolasEdny And with a forkful of dressing and greens. Yum! I'm making cranberry sauce this evening.,['1595202362540380165'],84956872,2022-11-22T23:47:35.000Z
und,1595200567324053511,@GoodNewsCorres1 💜,['1595200567324053511'],84956872,2022-11-22T23:40:27.000Z
en,1595200324037275649,@BornAKang I hope she's ok. A person who terrorizes you in such a manner doesn't actually care for you. Fk that guy.,['1595200324037275649'],84956872,2022-11-22T23:39:29.000Z
en,1595199452637147136,RT @ReverendWarnock: I trust the people of Georgia. https://t.co/o0dibDfLk7,['1595199452637147136'],84956872,2022-11-22T23:36:01.000Z
en,1595198656550178816,"@michelle_byoung @Mama4Obama1 Rest in peace, Mrs. Marshall.",['1595198656550178816'],84956872,2022-11-22T23:32:51.000Z
en,1595150689935626240,"@katierogers @PressSec Contrary to what the people who give validity to republikkklans lies and conspiracy theories about the Biden family believe, none of you whiny people are entitiled to take pictures of, and report on, that chile's wedding.
The @PressSec said what she said.
Stay mad.",['1595150689935626240'],84956872,2022-11-22T20:22:15.000Z
en,1595150468052762625,"@ImaniKushan I've been listening to true crime programs and podcasts for several months, and the combination of evil and ignorance is astounding.  😳",['1595150468052762625'],84956872,2022-11-22T20:21:22.000Z
en,1595143227791007744,@NBCNews Good.,['1595143227791007744'],84956872,2022-11-22T19:52:36.000Z
en,1595143109469347840,RT @JakeSherman: Pelosis thanksgiving dear colleague. https://t.co/eszbfW5nf4,['1595143109469347840'],84956872,2022-11-22T19:52:08.000Z
en,1595129249887031296,"RT @msolurin: What you’re not going to do, is tell me, a person who spends their life advocating for Black people, that I don’t have the ti…",['1595129249887031296'],84956872,2022-11-22T18:57:03.000Z
und,1595122567563874304,@AnniAless WTF???,['1595122567563874304'],84956872,2022-11-22T18:30:30.000Z
en,1595111000742629376,"This documentary is very informative and brought back SOOOOOOOO many memories!  I watched so many of those films (multiple times), and the music! ::::two-steps:::: 💃🏽Yes! #IsThatBlackEnoughForYou on Netflix. 
SAY IT LOUD!!! #ImBlackAndImProud✊🏽 https://t.co/zq7ftrtKKT",['1595111000742629376'],84956872,2022-11-22T17:44:32.000Z
