text,id,created_at,lang,edit_history_tweet_ids,author_id
RT @BBCYaldaHakim: Al Qaeda and ISIS regroup to Afghanistan after US withdrawal | ⁦@JenGriffinFNC⁩  https://t.co/p2b98CpV2l,1595160409358487557,2022-11-22T21:00:52.000Z,en,['1595160409358487557'],50626629
"RT @euamiri: As Russian troops lose ground in Ukraine, Moscow reaching for a new solution: Recruiting NATO-trained Afghan commandos &amp; speci…",1595097205395935235,2022-11-22T16:49:43.000Z,en,['1595097205395935235'],50626629
So they didn’t fight for their own country against Taliban but are ready to fight for Russia in Ukraine (the same Russia that destroyed Afghanistan). Impressive!  https://t.co/MgRveEyOUo,1595097130993164288,2022-11-22T16:49:26.000Z,en,['1595097130993164288'],50626629
RT @hrw: US President Joe Biden said during his presidential campaign that he would make Saudi Arabia a “pariah.” But Biden has so far fail…,1594786221808619552,2022-11-21T20:13:59.000Z,en,['1594786221808619552'],50626629
"All those who claimed that Taliban have changed should die out of shame! 

The terrorist regime continues committing barbaric crimes against humanity while the world has turned a blind eye.  https://t.co/v1bTBfYEgM",1594739850162638848,2022-11-21T17:09:43.000Z,en,['1594739850162638848'],50626629
"@Goshno Hi, sure.",1594587962423009281,2022-11-21T07:06:10.000Z,en,['1594587962423009281'],50626629
"It is actually tragic that children need to protest against genocide, instead of playing and having fun in a safe environment. But such has been the situation for #Hazara children. A permanent trauma to persistently be worried about losing loved ones. #StopHazaraGenocide https://t.co/1qjj46Dvfm",1594284040168800256,2022-11-20T10:58:30.000Z,en,['1594284040168800256'],50626629
Because the regime has just sentenced hundreds of protesters to death under the vaguely defined riot laws. https://t.co/31vrFY5EES,1594047295741480960,2022-11-19T19:17:45.000Z,en,['1594047295741480960'],50626629
"Qatar spent millions of dollars to bring Taliban back to power as well, and ultimately causing economic and humanitarian crisis. https://t.co/bGXBIPDl6P",1594044924722298883,2022-11-19T19:08:20.000Z,en,['1594044924722298883'],50626629
"How long will it be limited to token tweet condemnations? Lobby and convince the UN bodies to act. The de facto authorities will not remain de facto if the @UN wishes to. 
Let Taliban fall. https://t.co/u7iiLrGRbb",1594044276715180032,2022-11-19T19:05:46.000Z,en,['1594044276715180032'],50626629
"The sooner Pakistan revises its policy vis-a-vis Taliban, the better it is; both for the people of #Pakistan &amp; #Afghanistan.
As Hekmtyar has hinted by expressing fear, the neighboring countries should let the Taliban regime collapse by withholding support. https://t.co/YecLmRW1Dm",1594043241418346496,2022-11-19T19:01:39.000Z,en,['1594043241418346496'],50626629
"Taliban fighters go around Hazara populated areas in central highlands of Afghanistan, order random people to leave their houses and then enjoy watching them suffer. 

Rest of the world is busy playing hide and seek with the regime’s ‘reformed’ leaders. #StopHazaraGenocide https://t.co/6fpVdeJd8J",1594015113136115712,2022-11-19T17:09:52.000Z,en,['1594015113136115712'],50626629
"Iranian forces have so far killed more than 350 young protesters and condemned thousands of arrested demonstrators to death. 
https://t.co/wB6YtRVnM5",1594002647698518017,2022-11-19T16:20:21.000Z,en,['1594002647698518017'],50626629
"Joke of the day👇
Iran labels the countrywide anti-regime protests as ‘terrorism’ and asks the international community to condemn it. 
https://t.co/sdcUOsFzAk",1594001711013974016,2022-11-19T16:16:37.000Z,en,['1594001711013974016'],50626629
"RT @AqilShah_: PTI (il)logic conveyed to me by an educated (expletive): IK doesnt need to sell expensive gifted watches, he could just sell…",1593989301607534593,2022-11-19T15:27:19.000Z,en,['1593989301607534593'],50626629
"RT @mSaleemJaved: If you think Twitter will disappear, read this book. It is not the first time Elon Musk plays this game. He did it with T…",1593958998851878913,2022-11-19T13:26:54.000Z,en,['1593958998851878913'],50626629
@AsadAToor @ImranKhanPTI Since it was a pressure march aimed at influencing appointment of upcoming Army chief. So time to abort the revolution.,1593958435976093696,2022-11-19T13:24:40.000Z,en,['1593958435976093696'],50626629
"In a first, Iranian protesters set ablaze regime founder Atatullah Khomeini’s old residence which was turned into a museum. 
It is becoming increasingly difficult for the mullahs to keep hold of the power. The religious mantra works no more. #مهساامینی 
https://t.co/X8PpEyI6Bz",1593950359130497026,2022-11-19T12:52:34.000Z,en,['1593950359130497026'],50626629
"Tehran Times has not tweeted anything about Imran Khan’s billion march recently. 

On a serious note, seems the regime is really on the brink of collapse since TT has started reporting about the countrywide unrest in Iran which it kept denying. https://t.co/mitVq8hcg1",1593948410880659457,2022-11-19T12:44:49.000Z,en,['1593948410880659457'],50626629
"“We are especially concerned at the risk of atrocity crimes against minorities such as the #Hazara.”, reads statement issued by UK’s representative at @UN 
Appreciable but not enough. ⁦@GOVUK⁩ has a responsibility to #StopHazaraGenocide.  https://t.co/aR5ItzHyuY",1593924762446618625,2022-11-19T11:10:51.000Z,en,['1593924762446618625'],50626629
RT @UsamaKhilji: PDM parties were very sympathetic to @AsadAToor when he was attacked in house last year with all leaders visiting him. Hop…,1593922881674629121,2022-11-19T11:03:23.000Z,en,['1593922881674629121'],50626629
RT @mSaleemJaved: Foreign minister Bilawal Bhutto is perhaps the first high ranking Pakistani official who publicly complains about a “sign…,1593914766958936064,2022-11-19T10:31:08.000Z,en,['1593914766958936064'],50626629
@HamidMirPAK افغان طالبان کے افغانستان پر قبضے کا جشن منانے والے گلہ کر رہے ہیں کہ وہ پاکستانی فوجیوں پر گولیاں کیوں چلائیں۔ یاد دہانی کیلیئے عرض ہے کہ طالبان کا اگلا مقصد پاکستان ہے۔ طالبان صاف سیدھے کہتے ہیں کہ ہم نے سوپر پاور کو شکست دیا، پاکستان تو کچھ بھی نہیں۔ طالبان کی حمایتی یاد رکھیں,1593914252187893760,2022-11-19T10:29:05.000Z,ur,['1593914252187893760'],50626629
"RT @AlinejadMasih: Iranian regime killed her for the crime of protesting.

Her name was Aylar Haghi. She was a medical student at Tabriz Az…",1593907155211534338,2022-11-19T10:00:53.000Z,en,['1593907155211534338'],50626629
"Foreign minister Bilawal Bhutto is perhaps the first high ranking Pakistani official who publicly complains about a “significant increase in terrorist attacks after regional changes in the past year” pointing towards Taliban’s takeover of #Afghanistan. 
Time to abandon Taliban?",1593707695047118849,2022-11-18T20:48:18.000Z,en,['1593707695047118849'],50626629
"You can not review your internal terrorism and security policy if the policy contradicts your foreign policy. 
In other words, you can’t cozy up to Afghan Taliban while calling their Pakistani counterparts terrorists. 
Suggestion: Review both policies. 
https://t.co/x3gztEemax",1593705444073013248,2022-11-18T20:39:22.000Z,en,['1593705444073013248'],50626629
"Musk has succeeded to force world media to run a worldwide free advertisement for @Twitter. 

No, Twitter is there to stay. So no panic! https://t.co/5OV2h3Hjjy",1593688612121493504,2022-11-18T19:32:29.000Z,en,['1593688612121493504'],50626629
RT @shibhhuu: Me giving Goodbye speech to the 1 follower who always likes my tweet : https://t.co/kYzBnsAelV,1593682788645060611,2022-11-18T19:09:20.000Z,en,['1593682788645060611'],50626629
"The brave Iranian women go around without the compulsory hijab amongst heavily armed regime forces. 

The Mullahs are obviously making huge compromises to prolong the regime’s lifespan. #Mahsa_Aminiمهساامینی https://t.co/XIy2BwnXru",1593678392091705344,2022-11-18T18:51:52.000Z,en,['1593678392091705344'],50626629
"Warm congratulations @AskarySajjad and @sitarah_m for winning Young Voltaire Award. Truly deserving! 

#StopHazaraGenocide https://t.co/RNHgZKnm5h",1593652985359474688,2022-11-18T17:10:55.000Z,en,['1593652985359474688'],50626629
@Faysal_Chaudary 😂,1593641985616666630,2022-11-18T16:27:12.000Z,und,['1593641985616666630'],50626629
RT @ZoeSchiffer: “Elon has shown that his only priority with Twitter users is how to monetize them. I do not believe he cares about the hum…,1593636490168483841,2022-11-18T16:05:22.000Z,en,['1593636490168483841'],50626629
RT @murtazasolangi: Lovely. You go girls.,1593635485884325894,2022-11-18T16:01:22.000Z,en,['1593635485884325894'],50626629
"If you think Twitter will disappear, read this book. It is not the first time Elon Musk plays this game. He did it with Tesla in order to humiliate its founders and portray himself as the savior. #Twittershutdown  #RIPTwitter #TwitterDown https://t.co/kfokGan3CN",1593634519248257024,2022-11-18T15:57:32.000Z,en,['1593634519248257024'],50626629
"Afghan Taliban fighter who killed Pakistani soldiers at the border at point blank says he fought jihad against Pakistan. 
Taliban apologists in 🇵🇰must be very proud now. 

Btw, Pakistani media totally ignored the attack. Imagine if the Talib were Indian. https://t.co/arm37keevc",1593330614182318082,2022-11-17T19:49:55.000Z,en,['1593330614182318082'],50626629
"RT @NasimiShabnam: The Taliban brutally lashing a woman in public. 

This medieval &amp; barbaric treatment of women is unacceptable in the 21s…",1593321857935106051,2022-11-17T19:15:08.000Z,en,['1593321857935106051'],50626629
"These people claim to be improving the world with such a mentality. 

“getting massaged by 100 women” shows the extent of their imagination. https://t.co/KHyXz1TH0q",1593296659018121216,2022-11-17T17:35:00.000Z,en,['1593296659018121216'],50626629
And those who claimed Taliban had changed have gone to hibernation. https://t.co/49b3IRtzEf,1593295376135618560,2022-11-17T17:29:54.000Z,en,['1593295376135618560'],50626629
"Tragic! 

“Mehran Karimi, an Iranian refugee who lived for 18 years in Charles de Gaulle Airport in Paris and whose intriguing tale inspired the 2004 Steven Spielberg film “The Terminal,” died on Saturday in that same airport.” 

And so died humanity :(  https://t.co/sQsIUQ98ND",1592957555944431616,2022-11-16T19:07:31.000Z,en,['1592957555944431616'],50626629
