edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597059150566989824'],2022-11-28T02:45:48.000Z,1597059150566989824,937230148201574400,en,stop leaking your energy 🚨 https://t.co/DXFx1KOPqK
['1597057675451588608'],2022-11-28T02:39:56.000Z,1597057675451588608,937230148201574400,en,i think i’m going i’m going to just let sol healing sessions be an instagram live thing for now. bc 90 min youtube videos is stressing me rn. however open to any suggestions bc y’all know i’m 👵🏼
['1597057398270984193'],2022-11-28T02:38:50.000Z,1597057398270984193,937230148201574400,en,catch me live next sunday 7pm est on instagram 🥰✨ i enjoyed every single second of it. https://t.co/vkaT7d5Jg9 https://t.co/GjexIHUrbn
['1597052020074086400'],2022-11-28T02:17:28.000Z,1597052020074086400,937230148201574400,en,"collective oracle readings 💖
live video.  https://t.co/pwocoTmoTp"
['1597025628401766402'],2022-11-28T00:32:35.000Z,1597025628401766402,937230148201574400,en,"going live now on instagram to do oracle readings for each sign. 
join if you’re free 🤍
https://t.co/vkaT7cNA21 https://t.co/rJz2SgjSwk"
['1597014950362615808'],2022-11-27T23:50:09.000Z,1597014950362615808,937230148201574400,en,"thankful 
more than grateful 
because it’s all aligning https://t.co/XDakEwWOy0"
['1597011497485750272'],2022-11-27T23:36:26.000Z,1597011497485750272,937230148201574400,qst,7:35😄
['1597011432234979328'],2022-11-27T23:36:11.000Z,1597011432234979328,937230148201574400,zxx,https://t.co/vkaT7d5Jg9
['1597011327754858496'],2022-11-27T23:35:46.000Z,1597011327754858496,937230148201574400,en,i love how sensitive my scalp and crown is after a good hair wash. 🥹
['1597011233076809729'],2022-11-27T23:35:23.000Z,1597011233076809729,937230148201574400,en,"testing testing 123 
i’m going to go live on instagram and do my readings and hopefully i can save the video??? right???? https://t.co/fGFt286kOz"
['1597004610593775616'],2022-11-27T23:09:04.000Z,1597004610593775616,937230148201574400,en,"RT @Maryamhasnaa: The true test of mastery is not can you memorize all of these spiritual principles, ideas, beliefs and practices but can…"
['1597004457099038721'],2022-11-27T23:08:28.000Z,1597004457099038721,937230148201574400,en,@OhHey_Shona no fr!!!!! 😭😭😭😭
['1597003571165528065'],2022-11-27T23:04:56.000Z,1597003571165528065,937230148201574400,en,any suggestions? https://t.co/FD8B8LjNVE
['1597002034871701505'],2022-11-27T22:58:50.000Z,1597002034871701505,937230148201574400,en,"whatever you do 
don’t give up on your purpose 💖"
['1597001273009614848'],2022-11-27T22:55:48.000Z,1597001273009614848,937230148201574400,en,finished the last reading at 5:55 :)
['1597001193796308992'],2022-11-27T22:55:30.000Z,1597001193796308992,937230148201574400,en,"fire signs.
#leo #aries #sagittarius 
you're supposed to be able to use your good looks to your advantage, your good energy, your knowledge, your  existence is worthy of all the good things happening for you and around you. stop feeling guilty for being in a good place. u deserve"
['1597000712860610561'],2022-11-27T22:53:35.000Z,1597000712860610561,937230148201574400,en,"earth signs.
#taurus #virgo #capricorn
express gratitude to that water sign or person whos been in your corner. make sure you continue to direct all of your emotions into your creations and alchemise them don't just leak your energy without purpose or plan. you know ur purpose"
['1596999908094976001'],2022-11-27T22:50:23.000Z,1596999908094976001,937230148201574400,en,"water signs.
#cancer #pisces #scorpio
speak up. you have to express and ask for what you need. you cant expect everyone to read your thoughts or be in tune with your every need. you'll continue to suffer in your mind until you learn to use your words.
your ancestors said connect"
['1596999466045050881'],2022-11-27T22:48:38.000Z,1596999466045050881,937230148201574400,en,"air signs. 
#gemini #libra #aquarius
you can do more than be everything for everyone.
you deserve and need to take this time to be selfish. 
put yourself first
you need to stop posting for the gram and just refocus all of your energy
take advantage of this time to invest in you"
['1596997007037460480'],2022-11-27T22:38:51.000Z,1596997007037460480,937230148201574400,en,RT @GabeNiles: Grilled cheese &amp; tomato soup 1 of the coziest combos of all time
['1596986821342560257'],2022-11-27T21:58:23.000Z,1596986821342560257,937230148201574400,en,@compassionchasr thank you!!
['1596986772755316736'],2022-11-27T21:58:11.000Z,1596986772755316736,937230148201574400,und,@CocoMambaa 🥰🥰🥰💖
['1596986359415451649'],2022-11-27T21:56:33.000Z,1596986359415451649,937230148201574400,en,"let me cook for you 💖
https://t.co/SDT3ruPeg6"
['1596985713999781888'],2022-11-27T21:53:59.000Z,1596985713999781888,937230148201574400,zxx,https://t.co/SDT3rv6hi6 https://t.co/lYA7hn9QLn
['1596985371593560065'],2022-11-27T21:52:37.000Z,1596985371593560065,937230148201574400,en,RT @venusianqueenn: As a TAURUS ima either be quiet or ima take it too far.. ain’t no in between 😂
['1596983903642062848'],2022-11-27T21:46:47.000Z,1596983903642062848,937230148201574400,en,"distance reiki 
oracle readings 
https://t.co/SDT3ruPeg6 

20% off your first session w code “onelove” https://t.co/VDmxOW2hSH"
['1596983456999038977'],2022-11-27T21:45:01.000Z,1596983456999038977,937230148201574400,fr,"book a distance reiki session w me 
https://t.co/SDT3ruPeg6 https://t.co/6cG063HW7H"
['1596983024364957696'],2022-11-27T21:43:18.000Z,1596983024364957696,937230148201574400,en,the universe delivering boiled peanuts to me while in ocean water… no one will ever understand 🥹 https://t.co/6asrRvMXwY
['1596981639724568576'],2022-11-27T21:37:48.000Z,1596981639724568576,937230148201574400,en,"smoothie, juice, vegan breakfast, lunch &amp; dinner recipes. https://t.co/SDT3ruPeg6 https://t.co/gENHQ8mwGz"
['1596981453539409921'],2022-11-27T21:37:03.000Z,1596981453539409921,937230148201574400,en,"shop vegan recipes/ebooks. 
20% off w code “onelove” 

https://t.co/SDT3ruPeg6 https://t.co/O2ROWRuiWP"
['1596981320592203776'],2022-11-27T21:36:31.000Z,1596981320592203776,937230148201574400,en,RT @curlyhairvegan: omg not me making the cutest smudge sticks today 🌲🥀 https://t.co/sALa8vI9Tt
['1596981250043936768'],2022-11-27T21:36:15.000Z,1596981250043936768,937230148201574400,en,RT @curlyhairvegan: respect my artistry 🥀🌼🌿🧿🪷 https://t.co/8vUUD2jjeE
['1596981225197309952'],2022-11-27T21:36:09.000Z,1596981225197309952,937230148201574400,en,fighting the urge to write when i know it’s what’s going to help me feel lighter https://t.co/hzNgnx6wWp
['1596975868517449728'],2022-11-27T21:14:52.000Z,1596975868517449728,937230148201574400,es,7pm est https://t.co/Ms9ag28OSy
['1596974651002875904'],2022-11-27T21:10:01.000Z,1596974651002875904,937230148201574400,zxx,RT @galactamelanin: https://t.co/BbXMOr1ek5
['1596974454470455296'],2022-11-27T21:09:14.000Z,1596974454470455296,937230148201574400,en,@SynfulKynks no it did happen for me lmao. i manifesting an apt gave it all up for a nigga that already showed me who he was but believe she changed and then i repeated the cycle and i had to recently start all over again 😂
['1596968487326347264'],2022-11-27T20:45:32.000Z,1596968487326347264,937230148201574400,en,"air signs. 
#gemini #aquarius #libra 
you got this. you have to follow your heart and move with good intentions. you deserve happiness, and you deserve to fight for what you want not just walk out the race. show the universe you’re willing to put up a fight for what you want https://t.co/zA9FxOFbaP"
['1596967847984787457'],2022-11-27T20:42:59.000Z,1596967847984787457,937230148201574400,en,"water signs. 
#cancer #pisces #scorpio 

“scared money don’t make no money” 
don’t over think doing good w your money. some are good investments, some are angel investments. follow your heart more and not your fears. know that good will always come back to u when u need it most https://t.co/kFUuZ3rPJN"
['1596967240884432896'],2022-11-27T20:40:35.000Z,1596967240884432896,937230148201574400,en,"RT @Pbasios1: Stay away from people that gossip. Chances are, they are gossiping about you also."
['1596967173481631746'],2022-11-27T20:40:19.000Z,1596967173481631746,937230148201574400,en,"fire signs. 
#leo #aries #sagittarius 

please don’t let this reflection of yourself scare you. embrace it! you’re not perfect and the fact that you can take off your blinders and see and own your imperfections so you can work on them IS a plus. it’s growth! it’s a good thing ok https://t.co/qKSiCpJfI7"
['1596966509943095297'],2022-11-27T20:37:40.000Z,1596966509943095297,937230148201574400,en,"earth signs. 
#taurus #virgo #capricorn 

you are are bitch 
yes, that bitch and they hate it. 
they don’t realize that chaos is a comfort for you too and even when you’re down and distraught your still brewing up power to benefit you after. you are you own bff. don’t forget that https://t.co/HAKbk4LbIb"
['1596965786307817472'],2022-11-27T20:34:48.000Z,1596965786307817472,937230148201574400,en,it’s last minute but i think todays the day. if you’re free come join. im going to do collective readings for my youtube’s and record the session. at the end i might squeeze in some freebies depending on how i feel. let’s chat and vibe 💖
['1596965457504137216'],2022-11-27T20:33:29.000Z,1596965457504137216,937230148201574400,en,"it’s sunday. 
i’m in the mood to do a zoom session and oracle readings z"
['1596963851483770882'],2022-11-27T20:27:07.000Z,1596963851483770882,937230148201574400,en,“speak up and niggas still gonna defend the abuser cause niggas losers”
['1596963332082216960'],2022-11-27T20:25:03.000Z,1596963332082216960,937230148201574400,en,"air signs. 
#gemini #libra #aquarius 

ask yourself why you have friends that wouldn’t want the best for you. you guys have to stop over romanticizing this idea of a perfect relationship where you won’t have to tackle your traumas. get rid of who isn’t safe keep the ones that are https://t.co/Lczp8sIm0I"
['1596962781622079488'],2022-11-27T20:22:51.000Z,1596962781622079488,937230148201574400,en,"earth signs. 
a message you need to hear. 
#taurus #virgo #capricorn 

that ex or past situationship can’t stop thinking about you and your smell your eyes your quirks. expect them to reach out or pop up a lot. maybe it’s time to talk and stop suppressing your emotions. https://t.co/4PZNiYVUOk"
['1596962120922714112'],2022-11-27T20:20:14.000Z,1596962120922714112,937230148201574400,en,"fire signs. 
a message you need to hear:
#leo #aries #sagittarius 

you’re falling into very dangerous territory by allowing yourself to judge what you don’t know, by allowing yourself to feel “better than” remember you’re always being tested too. protect ur energy and ur heart https://t.co/Qrvi3YMKCj"
['1596961603383357441'],2022-11-27T20:18:11.000Z,1596961603383357441,937230148201574400,en,"water signs. 
a message you need to hear:
#cancer #pisces #scorpio 

stop overthinking everything in your head and losing your power and start taking it back by getting dressed up, praying on perfume/cologne/oils, looking good, getting outside, attracting by existing not dreaming https://t.co/dSZATJKM59"
['1596959630558887937'],2022-11-27T20:10:20.000Z,1596959630558887937,937230148201574400,en,you don’t forget someone intentionally doing you dirty. that hits different.
['1596959539156639744'],2022-11-27T20:09:58.000Z,1596959539156639744,937230148201574400,en,"no funny shit. 
shoutout to my niggas that showed up"
['1596958041022562305'],2022-11-27T20:04:01.000Z,1596958041022562305,937230148201574400,en,"either it’s love or it’s hate 
no room for grays"
['1596955919820419075'],2022-11-27T19:55:35.000Z,1596955919820419075,937230148201574400,en,literally same time frame and everything. fb memories really shows me proof how the universe really will make you repeat until you learn the lesson
['1596955615599157248'],2022-11-27T19:54:23.000Z,1596955615599157248,937230148201574400,en,took the nigga back and had to repeat the cycle. wild https://t.co/at1U8aucmf
['1596955435252482048'],2022-11-27T19:53:40.000Z,1596955435252482048,937230148201574400,en,I am anxious for nothing. But great things are fucking coming.
['1596954730433245185'],2022-11-27T19:50:52.000Z,1596954730433245185,937230148201574400,en,it must suck to walk around with so much hate in your heart
['1596949257134563328'],2022-11-27T19:29:07.000Z,1596949257134563328,937230148201574400,en,rose in va https://t.co/PHS65hfuR0
['1596945979907137537'],2022-11-27T19:16:06.000Z,1596945979907137537,937230148201574400,en,so many memories get suppressed even the good ones.
['1596944861692776448'],2022-11-27T19:11:39.000Z,1596944861692776448,937230148201574400,en,fun fact my dad used to me a body builder in japan so the gym really is a jungle gym to my inner child
['1596937693942149123'],2022-11-27T18:43:10.000Z,1596937693942149123,937230148201574400,en,i hope the next stage of air pods is not needing your phone next to you. just a wireless ipod/earphones in
['1596936836978724864'],2022-11-27T18:39:46.000Z,1596936836978724864,937230148201574400,en,@ashanism i’m so proud of you man. you go so hard and i can’t wait to get in that space w you! thank you
['1596936671630852096'],2022-11-27T18:39:06.000Z,1596936671630852096,937230148201574400,en,maybe ima start doing live zoom session and making niggas pay to watch bc the way i’m constantly asked “have you uploaded any new yoga videos” 😂😭
['1596935358964695041'],2022-11-27T18:33:53.000Z,1596935358964695041,937230148201574400,en,@AbbaNaga13 things grow either way it goes
['1596935259148324865'],2022-11-27T18:33:30.000Z,1596935259148324865,937230148201574400,en,@giftedko exactly
['1596935209546846208'],2022-11-27T18:33:18.000Z,1596935209546846208,937230148201574400,und,RT @giftedko: I- 🤣🤣🤣
['1596935182065750017'],2022-11-27T18:33:11.000Z,1596935182065750017,937230148201574400,en,i try to save these things about me for my future books. but it all started in austin.. 😂😂😂
['1596935061018148866'],2022-11-27T18:32:42.000Z,1596935061018148866,937230148201574400,en,"yes i will send feet pics, niggas pay me to watch yoga or then play w their micro penises i am very open to weird shit for a good price 😄😂"
['1596934830906019840'],2022-11-27T18:31:47.000Z,1596934830906019840,937230148201574400,en,not someone playing in my dms for phone sex like bitch you playing but i’m serious
['1596931504722280449'],2022-11-27T18:18:34.000Z,1596931504722280449,937230148201574400,en,i really want to be dramatic and go to the beach in the rain but like girl
['1596929932361289729'],2022-11-27T18:12:20.000Z,1596929932361289729,937230148201574400,en,@NiaUpenda maybe this is her with practice 😭😭😭 shit
['1596929707991498752'],2022-11-27T18:11:26.000Z,1596929707991498752,937230148201574400,en,i’m on a mission and i plan to finish that shit https://t.co/yP954t9jsw
['1596927116096200706'],2022-11-27T18:01:08.000Z,1596927116096200706,937230148201574400,en,RT @leinealhoward: Wow! I really survived some of my darkest days. I’m stronger than I thought.
['1596926528528732160'],2022-11-27T17:58:48.000Z,1596926528528732160,937230148201574400,en,that mom is probably so traumatized 😭 if i was her i’d simply never dance again
['1596926298718633984'],2022-11-27T17:57:53.000Z,1596926298718633984,937230148201574400,en,this is why i don’t dance in public lmao bc y’all gonna catch me slippin like moms here 😭 https://t.co/9r7d0F8wwV
['1596926004710498305'],2022-11-27T17:56:43.000Z,1596926004710498305,937230148201574400,en,your mom literally sucked and took dick &amp; cum inside her to bring you here and yet y’all still shame women for having… sex???
['1596925696965718016'],2022-11-27T17:55:30.000Z,1596925696965718016,937230148201574400,en,duality https://t.co/BGkpTtKfXE
['1596925612882825217'],2022-11-27T17:55:10.000Z,1596925612882825217,937230148201574400,und,@AbbaNaga13 💖💖💖
