created_at,text,lang,author_id,edit_history_tweet_ids,id,geo
2022-11-21T13:02:54.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/zDkitAtxGC",en,917843257987665920,['1594677737230303240'],1594677737230303240,
2022-11-20T13:01:31.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/O47RIQr7ML",en,917843257987665920,['1594315000193196033'],1594315000193196033,
2022-11-20T07:05:36.000Z,"RT @MetalDetoxSpray: SAVE $50 on our Detox Pack! Both products for ONLY $39! Visit https://t.co/JslA8KM3Xm and order yours today!

Pure Bod…",en,917843257987665920,['1594225428159500289'],1594225428159500289,
2022-11-20T07:05:09.000Z,"RT @drkasenene: People who have allergies and asthma should eat more red onions, red apples, cherry tomatoes, red grapes, broccoli and blue…",en,917843257987665920,['1594225318499434497'],1594225318499434497,
2022-11-20T07:04:17.000Z,RT @AHealthBlog: A study has demonstrated that a single dose of a dermal patch containing capsaicin provides a 33% reduction in post-shingl…,en,917843257987665920,['1594225099053608962'],1594225099053608962,
2022-11-20T07:03:49.000Z,RT @AHealthBlog: A study has shown that consuming extra-virgin olive oil helps in protecting memory and learning ability and reducing class…,en,917843257987665920,['1594224980518002689'],1594224980518002689,
2022-11-20T07:03:42.000Z,"RT @DrKristieLeong: A study find that sulforaphane from cruciferous #vegetables, like #broccoli, could slow joint degeneration (based on la…",en,917843257987665920,['1594224953183698944'],1594224953183698944,
2022-11-20T07:03:29.000Z,"RT @WellnessPinnac1: Vitamin C is a water-soluble essential vitamin that helps protect cells. It is important for the health of cartilage,…",en,917843257987665920,['1594224898150629376'],1594224898150629376,
2022-11-20T07:03:19.000Z,"RT @wehealthy3: Roasted veggies beet root, broccoli, carrots,capsicum, red onion, sweet potato , avocado add some tamarind sauce and sesame…",en,917843257987665920,['1594224857289732097'],1594224857289732097,
2022-11-20T07:03:07.000Z,RT @OrganicLiveFood: Studies suggest that omega 3 fatty acids in flaxseed known as ALA can reduce growth of cancer cells. The lignans in fl…,en,917843257987665920,['1594224803518746625'],1594224803518746625,
2022-11-20T07:02:48.000Z,"RT @DrKristieLeong: The best kind of ""diet"" isn't a diet at all. It's positive lifestyle changes and that includes choosing more nutrient-d…",en,917843257987665920,['1594224727287029760'],1594224727287029760,
2022-11-20T07:02:40.000Z,"RT @LoriShemek: Bloated?  Eating Too Many Carbs Can Cause Water Retention (Bloating).

Your body stores an average of 1 pound of glycogen a…",en,917843257987665920,['1594224691291443200'],1594224691291443200,
2022-11-20T07:02:32.000Z,RT @DrKristieLeong: Your genes don't write your story—lifestyle  habits do. Don't accept your genetic destiny. There's ample evidence that…,en,917843257987665920,['1594224657414213632'],1594224657414213632,
2022-11-20T07:02:12.000Z,"RT @LoriShemek: Choline is an #essential nutrient for many bodily functions, especially for brain health. But up to 90% of Americans are ch…",en,917843257987665920,['1594224573662523392'],1594224573662523392,
2022-11-20T00:00:43.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/2AchCIwbOZ",en,917843257987665920,['1594118504495681538'],1594118504495681538,
2022-11-19T00:00:59.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/pakLbh6T04",en,917843257987665920,['1593756185844682752'],1593756185844682752,
2022-11-18T17:04:23.000Z,"Book a free consultation, https://t.co/I0eWRXL2vm
For supplements protocols, https://t.co/C9FfEwXhCF
For my detox guides, https://t.co/UURt4CryRP https://t.co/sTWH4zauDS",en,917843257987665920,['1593651344912502785'],1593651344912502785,
2022-11-18T00:01:11.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/jX2yG5XLDR",en,917843257987665920,['1593393845517299713'],1593393845517299713,
2022-11-17T00:01:28.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/P1tSh65Wpl",en,917843257987665920,['1593031531320471553'],1593031531320471553,
2022-11-16T23:16:43.000Z,"RT @jason_muthomi: Nobody got here by eating too much meat/eggs.

They got here by eating too much sugar, refined carbs &amp; grains. https://t…",en,917843257987665920,['1593020269056372736'],1593020269056372736,
2022-11-16T23:16:33.000Z,"RT @thesecret: When we don’t love ourselves we literally push things away from us, because the frequency of the Universe is all love.",en,917843257987665920,['1593020225087324162'],1593020225087324162,
2022-11-16T23:16:27.000Z,"RT @TheRootCauseCo: GINGER ROOT: An ancient antioxidant that you need to be consuming. 

🧵 A Thread 🧵 https://t.co/hKeht5y3RM",en,917843257987665920,['1593020202496970753'],1593020202496970753,
2022-11-16T23:16:15.000Z,"RT @DrKristieLeong: The closer to harvest that you buy your #vegetables, the better. Veggies that travel less far &amp;amp; don’t sit on store…",en,917843257987665920,['1593020152366661632'],1593020152366661632,
2022-11-16T23:16:08.000Z,"RT @drandyphung: Doc, I have so many problems 

T2D &gt; cut carbs 
HTN &gt; cut carbs 
High Trig &gt; cut carbs
Low HDL &gt; cut carbs 
Arthritis pain…",en,917843257987665920,['1593020121140064257'],1593020121140064257,
2022-11-16T23:15:57.000Z,"RT @LoriShemek: Vitamin D deficiency is associated with accelerated brain aging in the general population.

I often talk about how critical…",en,917843257987665920,['1593020074683957248'],1593020074683957248,
2022-11-16T17:04:39.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f
For my detox guides, https://t.co/UURt4C9Y0h https://t.co/yqEttR5rRc",en,917843257987665920,['1592926635841490945'],1592926635841490945,
2022-11-16T11:05:59.000Z,"RT @Shape_Able: You will think faster and be more focused when your brain has an adequate supply of water

https://t.co/ymKlmGqkv6",en,917843257987665920,['1592836375006826496'],1592836375006826496,
2022-11-16T11:05:57.000Z,"RT @agingdoc1: Reduced physical activity in young and older adults: metabolic and musculoskeletal implications

⭐️Individuals at high risk…",en,917843257987665920,['1592836364210315265'],1592836364210315265,
2022-11-16T11:05:39.000Z,"RT @DrFrankLipman: CoQ10 is a vitamin-like compound found in every cell in your body, essential for powering  it up. And CoQ10 supplements…",en,917843257987665920,['1592836288998436865'],1592836288998436865,
2022-11-16T11:05:32.000Z,"RT @KenDBerryMD: This CRAP is Not Heart Healthy for adults or Children!!
Breakfast = Bacon &amp; Eggs, Steak &amp; Eggs, Eggs &amp; Eggs... https://t.c…",en,917843257987665920,['1592836259923517443'],1592836259923517443,
2022-11-16T11:05:22.000Z,"RT @drkasenene: Cruciferous vegetables like cabbage, broccoli, cauliflower, kale, collard greens (sukuma wiki) are probably the most useful…",en,917843257987665920,['1592836218982916096'],1592836218982916096,
2022-11-16T11:05:11.000Z,RT @DrKristieLeong: Cheap food isn’t a good investment. The Global Burden of Disease Study showed that a poor diet is the number one cause…,en,917843257987665920,['1592836170752618499'],1592836170752618499,
2022-11-16T11:04:47.000Z,"RT @DrKristieLeong: Harvard researchers say that eating green, leafy #vegetables lowers the risk of the most common type of #glaucoma by 30…",en,917843257987665920,['1592836071074959360'],1592836071074959360,
2022-11-16T00:01:15.000Z,"Book a free consultation, https://t.co/I0eWRXL2vm
For supplements protocols, https://t.co/C9FfEwXhCF https://t.co/nKSHZsTh97",en,917843257987665920,['1592669087288610816'],1592669087288610816,
2022-11-15T11:34:27.000Z,"RT @DrKristieLeong: #Oliveoil is more satiating than other oils, including lard, butter, &amp;amp; rapeseed oil. Researchers believe two antiox…",en,917843257987665920,['1592481148143566848'],1592481148143566848,
2022-11-15T11:34:19.000Z,"RT @OrganicLiveFood: ALWAYS buy organic strawberries  🍓
 
Strawberries &amp; spinach are on top the annual list of the “Dirty Dozen” fruits &amp; v…",en,917843257987665920,['1592481116271017984'],1592481116271017984,
2022-11-15T11:34:01.000Z,"RT @W_saleHealthLtd: 🤔 Did You Know…?
 
There are many warning signs of Vitamin C Deficiency. Some include tiredness, mood swings and achy…",en,917843257987665920,['1592481038709624832'],1592481038709624832,
2022-11-15T11:33:51.000Z,"RT @drandyphung: Sugar addiction is REAL, and it is the BIGGEST obstacle in health care today. 😱",en,917843257987665920,['1592481000290160641'],1592481000290160641,
2022-11-15T11:33:49.000Z,"RT @DrKristieLeong: The average grocery store carries 38,900 items. Sadly, 60% of those items are highly processed foods. Buck the trend &amp;…",en,917843257987665920,['1592480989665972227'],1592480989665972227,
2022-11-15T00:01:20.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/fSmaxsdlbQ",en,917843257987665920,['1592306719123701762'],1592306719123701762,
2022-11-14T17:04:42.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f
For my detox guides, https://t.co/UURt4C9Y0h https://t.co/0bQwcq6sQv",en,917843257987665920,['1592201872491921412'],1592201872491921412,
2022-11-14T00:00:52.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/vtRIqul3ux",en,917843257987665920,['1591944213406814209'],1591944213406814209,
2022-11-12T17:02:27.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/O265JzMmyr",en,917843257987665920,['1591476531066540033'],1591476531066540033,
2022-11-11T17:05:39.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/NZDZGSucWs",en,917843257987665920,['1591114948792709120'],1591114948792709120,
2022-11-11T13:05:05.000Z,"Book a free consultation, https://t.co/I0eWRXL2vm
For supplements protocols, https://t.co/C9FfEwXhCF
For my detox guides, https://t.co/UURt4CryRP https://t.co/a0f9sZ6Fdi",en,917843257987665920,['1591054405473734657'],1591054405473734657,
2022-11-10T17:04:57.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/lPhwMA2d0W",en,917843257987665920,['1590752381213491205'],1590752381213491205,
2022-11-09T17:04:59.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/qWVBa7WfvX",en,917843257987665920,['1590390002709630976'],1590390002709630976,
2022-11-09T13:03:22.000Z,"Book a free consultation, https://t.co/I0eWRXL2vm
For supplements protocols, https://t.co/C9FfEwXhCF
For my detox guides, https://t.co/UURt4CryRP https://t.co/D9hFnlp3P0",en,917843257987665920,['1590329196680663040'],1590329196680663040,
2022-11-08T17:04:19.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/wQhMjodPpL",en,917843257987665920,['1590027449433194497'],1590027449433194497,
2022-11-07T17:04:18.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/22d0o1RvLD",en,917843257987665920,['1589665057847255041'],1589665057847255041,
2022-11-07T13:09:05.000Z,"If anyone is looking to purchase an infrared sauna now is the time. Clearlight / Sauna Works is offering $500-$700 off. Check out the link below. You can email Tom Padden with questions - tom@infraredsauna.com
https://t.co/zpANBeniHx #infraredsauna #sauna #deals #savings #detox https://t.co/B7aX8SArGk",en,917843257987665920,['1589605861605117953'],1589605861605117953,{'place_id': '6c686af766d8429c'}
2022-11-07T13:03:08.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f
For my detox guides, https://t.co/UURt4C9Y0h https://t.co/MdHsd9NIYU",en,917843257987665920,['1589604364464885760'],1589604364464885760,
2022-11-06T17:02:03.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/FOAGQ9mTqe",en,917843257987665920,['1589302099724189697'],1589302099724189697,
2022-11-05T14:02:41.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/J2md5UeG0j",en,917843257987665920,['1588894573778112513'],1588894573778112513,
2022-11-04T23:00:54.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f
For my detox guides, https://t.co/UURt4C9Y0h https://t.co/lwwZfJvRRs",en,917843257987665920,['1588667632307380225'],1588667632307380225,
2022-11-04T20:40:12.000Z,RT @OrganicLiveFood: You Are The Avocado To My Toast! 🥑   💚 https://t.co/FQGB8iwAXZ,en,917843257987665920,['1588632224144191490'],1588632224144191490,
2022-11-04T20:38:39.000Z,"RT @LoriShemek: What are the Food Sources That Promote Testosterone. 

Testosterone is necessary hormone for both men and women.

-Oysters…",en,917843257987665920,['1588631833927094272'],1588631833927094272,
2022-11-04T20:38:29.000Z,"RT @AHealthBlog: A study has found that extra-virgin olive oil and its extracts can help in protecting the liver from oxidative #stress

ht…",en,917843257987665920,['1588631794861346816'],1588631794861346816,
2022-11-04T20:38:21.000Z,"RT @LoriShemek: Vitamin D Deficiency Linked to Breast Cancer.

A recent study in the Journal of Progress in Nutrition found that 81% of the…",en,917843257987665920,['1588631759012626433'],1588631759012626433,
2022-11-04T20:38:16.000Z,"RT @drkasenene: Nsenene (grasshoppers) are actually a healthy snack.

Enjoy them this November season.

No name bias by the way😊. https://t…",en,917843257987665920,['1588631736614789120'],1588631736614789120,
2022-11-04T20:37:58.000Z,RT @DrKristieLeong: Anthocyanins in purple &amp; blue fruits &amp; #vegetables turn on an enzyme called NRF2 that helps cells #detoxify. Skip the s…,en,917843257987665920,['1588631663201857537'],1588631663201857537,
2022-11-04T14:04:17.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f https://t.co/qg7VLKEPLl",en,917843257987665920,['1588532591270952962'],1588532591270952962,
2022-11-03T14:04:11.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/a7KZpo2X7M",en,917843257987665920,['1588170178105573376'],1588170178105573376,
2022-11-03T06:54:58.000Z,"RT @drkasenene: Jackfruit (fene) is without doubt one of the healthiest fruits.

It's low glycemic (it's natural sugar doesn't spike blood…",en,917843257987665920,['1588062160869117953'],1588062160869117953,
2022-11-03T06:54:53.000Z,"RT @AHealthBlog: According to a study, the consumption of tomato paste could provide protection against sunburn and skin aging induced by t…",en,917843257987665920,['1588062140744847360'],1588062140744847360,
2022-11-03T06:54:45.000Z,RT @BioavailableNd: Fruits are the ultimate manifestation of the Universe’s frequency. 🌌🖤 https://t.co/QQ7sfEvIc9,en,917843257987665920,['1588062104971403264'],1588062104971403264,
2022-11-03T06:54:18.000Z,"RT @DrKristieLeong: “Six Tips to Lower the Risks and Effects of Autoimmune Disorders As We Age” by Dr Mehmet Yildiz
https://t.co/aAlMFAfH7T…",en,917843257987665920,['1588061993906458628'],1588061993906458628,
2022-11-03T06:54:02.000Z,"RT @DrKristieLeong: Killing our brains:

#Sugar
Refined carbs
Industrial oils
Industrial pollutants
Chronic #stress
Lack of movement
Poor s…",en,917843257987665920,['1588061925900013569'],1588061925900013569,
2022-11-03T06:53:55.000Z,"RT @DrKristieLeong: Studies show it takes more energy for your body to break down #wholefood than highly processed foods. So, your body bur…",en,917843257987665920,['1588061894446911489'],1588061894446911489,
2022-11-03T06:53:47.000Z,"RT @wehealthy3: Vegan veggies soup to boost immunity with seasonal veggies broccoli, carrots, spinach, red cabbage, red onion, cherry tomat…",en,917843257987665920,['1588061863677513728'],1588061863677513728,
2022-11-03T06:53:42.000Z,"RT @ArthurAndrewMed: Stress can negatively affect your health. Headaches, digestive problems and high blood pressure are just a few of the…",en,917843257987665920,['1588061842064101376'],1588061842064101376,
2022-11-03T06:53:35.000Z,"RT @LoriShemek: Trouble Sleeping?  

Eating 2 kiwi fruit 1 hour before bedtime, has shown to improve sleep duration, onset, and efficiency.…",en,917843257987665920,['1588061813723250688'],1588061813723250688,
2022-11-02T23:00:56.000Z,"Book a free consultation, https://t.co/I0eWRY2DTW
For supplements protocols, https://t.co/C9FfExeT1f
For my detox guides, https://t.co/UURt4C9Y0h https://t.co/u6ncqtOiLQ",en,917843257987665920,['1587942864713048064'],1587942864713048064,
2022-11-02T14:04:27.000Z,"Book a free consultation, https://t.co/I0eWRY3bJu
For supplements protocols, https://t.co/C9FfExfqQN https://t.co/W0z6nArbYj",en,917843257987665920,['1587807854819684352'],1587807854819684352,
2022-11-02T06:46:20.000Z,"RT @TuitNutrition: Check out my latest interview… This one is with @JeffryGerberMD 
as a preview of what I’ll be talking about at Low Carb…",en,917843257987665920,['1587697601717190658'],1587697601717190658,
2022-11-02T06:45:57.000Z,"RT @DrKristieLeong: One of the best  ways to make sure you eat more #vegetables is to grow them in your own backyard. Plus, #gardening is g…",en,917843257987665920,['1587697502681124870'],1587697502681124870,
2022-11-02T06:45:40.000Z,RT @thesecret: YOU are the expert of You and your life!,en,917843257987665920,['1587697432044912640'],1587697432044912640,
2022-11-02T06:45:34.000Z,"RT @ArthurAndrewMed: 🍋 When life gives you lemons, make an immune boosting, delicious smoothie! https://t.co/cy5A3JrgqW",en,917843257987665920,['1587697408145768448'],1587697408145768448,
2022-11-01T22:36:29.000Z,"RT @TheRootCauseCo: US-approved dyes raise health concerns:
- Red 3 causes cancer in animals
- Red 40, Yellow 5/6 have been found to be con…",en,917843257987665920,['1587574323820331008'],1587574323820331008,
2022-11-01T22:35:06.000Z,"RT @drkasenene: Our November #wellnesschallenge

1. No sugar &amp; soda
2. Drink 2 litres of water a day
3. Sleep at least 7 hours each night
4…",en,917843257987665920,['1587573978620739587'],1587573978620739587,
2022-11-01T22:35:01.000Z,"RT @DrKristieLeong: One of the goals when I eat is to pack as many nutrients into a bowl as possible. In terms of nutrient density, you can…",en,917843257987665920,['1587573954193117184'],1587573954193117184,
