created_at,text,lang,author_id,edit_history_tweet_ids,id,geo
2022-11-21T20:43:06.000Z,"QUIET STRETCH: If you're heading out tonight into tomorrow AM, don't forget the heavier coat! It's still going to be cold out there with readings in the 20s. Tomorrow will be a milder along with plenty of sun, as high pressure builds! #pawx #weather https://t.co/COvCiS3dZY @WGAL https://t.co/MetbFIdMLK",en,614817844,['1594793547240280065'],1594793547240280065,
2022-11-21T17:09:26.000Z,CONDITIONS CHECK: It's still feeling cold out there with wind chills in the 20s for some of us! Make sure you grab the heavier jacket if you're heading out. At least is bright and sunny! It looks picture-perfect in the Capital City! #pawx #weather https://t.co/COvCiS3LPw @WGAL https://t.co/Ce81ZzvmmY,en,614817844,['1594739776221237248'],1594739776221237248,
2022-11-21T05:00:38.000Z,@WxFalicia Awww yayyyy!!!! Love that!!! So glad you got to tune in!!!! :)))) Thank you!!!,en,614817844,['1594556368664420352'],1594556368664420352,
2022-11-21T03:37:32.000Z,"It's time for the @WGAL #WinterWeather Outlook! It's airing tomorrow at 7 PM! @JoeCalhounWGAL breaks down what to expect for this #winter while @ChristineWGAL, @EthanWGAL, @MaryEllenPannWx, and myself prepare you for what's ahead! #pawx #weather https://t.co/COvCiS3dZY https://t.co/IXGfXbunMI",en,614817844,['1594535455244042240'],1594535455244042240,
2022-11-21T00:02:46.000Z,"T.J.'S #FORECAST: It's bee a cold weekend here in the Valley! The cold air begins to retreat as milder air streams in for our #Thanksgiving week! See when temps rise back into the 50s and when we could see more rain arriving. #pawx #weather 
https://t.co/173jaHbJJ8 @WGAL",en,614817844,['1594481408881270791'],1594481408881270791,
2022-11-20T20:15:17.000Z,FEELING BITTER: Wind chills are in the teens and 20s out there this afternoon! If you have plans for evening errands/dinner plans...bundle up! We'll have the latest on our #Thanksgiving week tonight! #pawx #weather https://t.co/XL4k3F3f2H @wgal https://t.co/kRRUzPYjad,en,614817844,['1594424161878810627'],1594424161878810627,
2022-11-20T03:12:49.000Z,"#RAVENS #FORECAST: If you're heading out to see the @Ravens take on the @Panthers, you'll need the heavy #winter coat! It's going to feel bitter out there. Temps will only be in the 30s but at least it'll be sunny! #mdwx #RavensFlock #RavensHome https://t.co/COvCiS3dZY @WGAL https://t.co/VoXalqQhtW",en,614817844,['1594166848030998530'],1594166848030998530,
2022-11-19T23:50:04.000Z,"T.J.'S #FORECAST: The cold air is our big headline as we close-down the weekend! A cold front moves in overnight into early Sunday and the bitter air takes over behind that. It could also bring some flurries! Here's the breakdown! #pawx #weather 
https://t.co/yjVFlp4gUb @wgal https://t.co/9pYwq5mtqq",en,614817844,['1594115826407198720'],1594115826407198720,
2022-11-19T20:55:39.000Z,It's quiet but cold this afternoon! Things are bright in the Sweetest Place on Earth but we're tracking a cold front our to our west. Tune in for details on the timing this evening and the latest on even colder temperatures! #pawx #weather https://t.co/COvCiS3LPw @wgal https://t.co/pwBS9IjPjA,en,614817844,['1594071933301424128'],1594071933301424128,
2022-11-18T01:32:53.000Z,#NewProfilePic https://t.co/FIxalkMRUN,qme,614817844,['1593416924968501249'],1593416924968501249,
2022-11-18T01:08:20.000Z,@MaryEllenPannWx @lounes321 @TonyPannWBAL These are amazing!!!,en,614817844,['1593410746918076416'],1593410746918076416,{'place_id': 'dd9c503d6c35364b'}
2022-11-17T13:51:44.000Z,@Kourtne1979 Awww! Thank you so much! I miss and think everyone a lot as well. 🥲,en,614817844,['1593240474915024908'],1593240474915024908,{'place_id': 'dd9c503d6c35364b'}
2022-11-16T20:52:46.000Z,ANOTHER COLD ONE: Temps overnight will be dropping off with the help of the clearing sky. You'll need the heavier coat if you're heading out early on. Another disturbance moves in tomorrow bringing the potential for a sprinkle/flurry. #pawx #weather https://t.co/COvCiS3LPw @wgal https://t.co/wYVJybb402,en,614817844,['1592984040415858688'],1592984040415858688,
2022-11-16T17:08:33.000Z,Check out this wintry scene out of Lewistown yesterday! Thanks to Shawna Nearhoof for sending this in. #pawx #weather #snow #winterweather https://t.co/COvCiS3LPw @WGAL https://t.co/OjEx1jw1N7,en,614817844,['1592927614507028480'],1592927614507028480,
2022-11-16T16:31:11.000Z,We sure did get a taste of #winter across the Commonwealth yesterday! Here's what the system left behind. We saw less locally which is what we expected with our far northern and western neighborhoods seeing the most. #pawx #weather #winterweather #snow https://t.co/COvCiS3dZY https://t.co/CAAQAOgRDy,en,614817844,['1592918212823359489'],1592918212823359489,
2022-11-15T22:39:02.000Z,We’re seeing #snow in Lancaster! Tune in for News 8 at 5!  #pawx #weather #winterweather https://t.co/COvCiS3LPw @WGAL https://t.co/5XnubHFPAK,en,614817844,['1592648398460846082'],1592648398460846082,
2022-11-15T17:28:52.000Z,"Road temps are above freezing now  but past sundown, that could change after having a few hours of #snowfall. Best chances for sticking/slushy roads will be in our NW neighborhoods where the #snow will come down longer. #pawx #weather #winterweather https://t.co/COvCiS3LPw @wgal https://t.co/3p4DkzCyDC",en,614817844,['1592570341750370307'],1592570341750370307,
2022-11-15T17:20:34.000Z,Graupel in Chambersburg! Thanks Michael! https://t.co/6HI6oaR4ux,de,614817844,['1592568251237642241'],1592568251237642241,
2022-11-15T15:47:11.000Z,"CONDITIONS CHECK: Super Doppler 8 is showing lots of moisture moving in our direction with snow now on radar out west. Temps are above freezing for most but upstairs in the atmosphere, they're colder. That's why we're seeing snow! #pawx #weather https://t.co/COvCiS3dZY @WGAL https://t.co/GVV206j9in",en,614817844,['1592544751978520583'],1592544751978520583,
2022-11-14T19:44:18.000Z,"A Winter Weather Advisory has been issued for Centre, Blair, Cambria, Somerset, Union, Mifflin, Bedford, Huntingdon, Snyder, Juniata, Fulton until Nov 16 5:00AM. Watch out for rapidly changing conditions and stay tuned to WGAL and https://t.co/XL4k3FkPUf for the latest. @WGAL https://t.co/JZUiDhzp2S",en,614817844,['1592242037696315392'],1592242037696315392,
2022-11-14T19:42:47.000Z,"A Winter Weather Advisory has been issued for Cumberland, Franklin, Adams, Perry until Nov 15 10:00PM. Watch out for rapidly changing conditions and stay tuned to WGAL and https://t.co/XL4k3FkPUf for the latest. @WGAL https://t.co/9mn2z6rAW1",en,614817844,['1592241655515488257'],1592241655515488257,
2022-11-14T19:42:07.000Z,"A Winter Weather Advisory has been issued for Schuylkill, Northumberland, Columbia, Montour until Nov 16 2:00AM. Watch out for rapidly changing conditions and stay tuned to WGAL and https://t.co/XL4k3F3MSf for the latest. @WGAL https://t.co/MMr6vgR3Hd",en,614817844,['1592241486883848192'],1592241486883848192,
2022-11-14T15:41:41.000Z,"#SNOWFALL UPDATE: Still on track with our next system as it moves into the region! NW higher ridges, overpasses, and elevated surfaces will likely pick up light accumulations of snow but changeover time is what we'll need to watch! #pawx #weather https://t.co/COvCiS3LPw @WGAL https://t.co/DDyFHdpi4U",en,614817844,['1592180978516365314'],1592180978516365314,
2022-11-14T06:04:53.000Z,"This makes me so happy! I agree with @JeremyWGAL! @DollyParton, if you need us, we’re in! 😂 https://t.co/82ZhELdQx6",en,614817844,['1592035824014864384'],1592035824014864384,{'place_id': 'dd9c503d6c35364b'}
2022-11-14T03:01:38.000Z,"TRACKING #WINTERWEATHER❄️: A storm system moves up from the SW Tuesday and brings the potential for #snow and a wintry mix! The highest chances are to the west of Lancaster, closer to I-81. We've made it an IMPACT DAY...stay tuned⚠️! #pawx #weather https://t.co/COvCiS3dZY @wgal https://t.co/URtFepEePB",en,614817844,['1591989707113635841'],1591989707113635841,
2022-11-13T23:36:33.000Z,"T.J.'S #FORECAST: Colder air is here to stay but could we see any #winterweather with it? High pressure takes over into Monday but another storm system quickly moves our way. Tune in to see if we could see any #snow in the Valley! #pawx #weather
https://t.co/pCpIp7f255 @wgal https://t.co/YNmUNbnox3",en,614817844,['1591938096291090434'],1591938096291090434,
2022-11-13T23:24:36.000Z,@allyblakewx @WMAR2News For sure! 🤗 My parents moved down to the beach but I’m not too far! Only like an hour north on 83 lol!,en,614817844,['1591935088845012994'],1591935088845012994,{'place_id': 'dd9c503d6c35364b'}
2022-11-13T23:23:12.000Z,@allyblakewx @WMAR2News Omg! Congrats Ally! That’s amazing! I grew up in Northern Maryland!,en,614817844,['1591934736943165441'],1591934736943165441,{'place_id': 'dd9c503d6c35364b'}
2022-11-13T21:05:28.000Z,"RT @JeremyWGAL: Get your appetite ready! 🍽 Another news 8 dinner chat with me, Producer Ally and @TJSpringerWX is coming up after @WGAL at…",en,614817844,['1591900076154175488'],1591900076154175488,
2022-11-13T20:56:12.000Z,COLDER AIR: A much chillier feel has taken over the region thanks to NW flow and a blustery wind! An upper-level low is swinging through which is also bringing sprinkles/flurries. We'll time out our next chance of #winterweather tonight! #pawx #weather https://t.co/XL4k3F3f2H https://t.co/FmfKNyekvz,en,614817844,['1591897741583683584'],1591897741583683584,
2022-11-13T03:14:53.000Z,"Sprinkles and yes, a few FLURRIES are possible on our #SundayFunday! Temps will be starkly colder thanks to a stronger NW breeze. If you're out in @Hersheypark for Christmas Candy Lane, be sure to dress warmly. #pawx #weather https://t.co/COvCiS3dZY @WGAL https://t.co/73QrRpXDNW",en,614817844,['1591630651593297920'],1591630651593297920,
2022-11-12T23:59:36.000Z,"T.J.'S #FORECAST: Big changes are on the horizon into Sunday! Not only is colder air expected but the potential for sprinkles and yes FLURRIES! How long does the cold air stick around and when does our next system arrive? Tune in! #pawx #weather 
https://t.co/90Ww6cciKy @wgal https://t.co/1R0IJzzG6B",en,614817844,['1591581508061519872'],1591581508061519872,
2022-11-12T21:15:35.000Z,A quick moving disturbance is bringing more rain to the Commonwealth with some snow to the NW where temps are colder. You can see it looming just to the NW of the Valley and we'll tap into it soon! We'll time it out tonight! #pawx #weather https://t.co/COvCiS3dZY @WGAL https://t.co/yAGOuS85c2,en,614817844,['1591540234151395329'],1591540234151395329,
2022-11-10T14:50:41.000Z,2 weeks until #Thanksgiving! #Thanksgiving2022 https://t.co/93qQLPsAXE,en,614817844,['1590718594291490817'],1590718594291490817,{'place_id': '0774aa7280ccd221'}
2022-11-09T23:24:08.000Z,RT @JoeCalhounWGAL: Nicole tonight becomes only the 4th hurricane in November to make landfall in the US.   #Nicole #PAWX https://t.co/mglF…,en,614817844,['1590485419912667136'],1590485419912667136,
2022-11-09T21:57:57.000Z,RT @tropicalupdate: Seawalls destroyed this AM in Daytona Beach. Buildings evacuated. https://t.co/dyBW0I3D7R,en,614817844,['1590463731146043392'],1590463731146043392,
2022-11-09T19:27:03.000Z,12 HOUR #FORECAST: Here's the rest of our day at a glance! High pressure is still dominating but for how long? @JoeCalhounWGAL will have the breakdown on #TropicalStormNicole coming up this evening and how it impacts us! #pawx #weather #TrackingNicole https://t.co/COvCiS3dZY https://t.co/KD3QbkSL9e,en,614817844,['1590425756869459968'],1590425756869459968,
2022-11-09T17:02:27.000Z,RT @WeatherNation: Winds are howling already on Florida's east coast and across the Southeast this morning. The size of #Nicole's wind fiel…,en,614817844,['1590389366702362625'],1590389366702362625,
2022-11-09T17:02:09.000Z,RT @TMainolfiWESH: Here is the latest radar loop for Nicole. Stick with @WESH 2 News for up to the minute updates. https://t.co/aWcTVwMHoE,en,614817844,['1590389290487484418'],1590389290487484418,
2022-11-09T17:00:37.000Z,@6abcadamjoseph Happy birthday Adam!!! Hope it’s an amazing day for you and the fam! 🤗🥰,en,614817844,['1590388902602633216'],1590388902602633216,
2022-11-09T16:55:57.000Z,"What a nice #Autumn day we have unfolding! If you're out and about, don't forget a jacket. Temps are still in the 40s for many locales as high pressure holds. #pawx #weather #WeatherUpdate https://t.co/COvCiS3LPw @WGAL https://t.co/GNFdDFNxHq",en,614817844,['1590387730344980481'],1590387730344980481,
2022-11-09T15:34:51.000Z,RT @Ravens: Good morning to Ravens fans and Ravens fans only. https://t.co/0iK6RuPjmx,en,614817844,['1590367322635927552'],1590367322635927552,
2022-11-09T04:55:19.000Z,This is so sweet! #RavensFlock https://t.co/kjrXgpKSMH,en,614817844,['1590206377628405760'],1590206377628405760,{'place_id': 'dd9c503d6c35364b'}
2022-11-08T21:13:27.000Z,"RT @CharlesPeekWX: Winds and waves really starting to pick up at the beach in Stuart, FL from TS #Nicole. Live coverage continues on @weath…",en,614817844,['1590090145231147008'],1590090145231147008,
2022-11-08T21:06:24.000Z,#TROPICALUPDATE: #TropicalStormNicole continues to organize and strengthen with this latest advisory. Hurricane and Storm Surge Warnings in place along the coast of #Florida with winds at 65 mph. Then it moves our way! #flwx #pawx #WeatherUpdate https://t.co/COvCiS3dZY @WGAL https://t.co/a76bcZPZhm,en,614817844,['1590088371736645632'],1590088371736645632,
2022-11-08T20:29:09.000Z,@DanLindbladTV @kolr10kozl Good luck on the next adventure buddy! You're going to crush it!!! Miss ya!,en,614817844,['1590078995801862144'],1590078995801862144,
2022-11-08T19:59:52.000Z,"T.J.'S #FORECAST: Colder air is filtering in with temps dropping close to freezing overnight. We stay dry into Thursday before attention shifts to #Nicole. We're tracking heavy rain/blustery winds! Tune in! #pawx #weather #TropicalStormNicole
https://t.co/V3DD1giPfr @WGAL https://t.co/vqhjq0i4OX",en,614817844,['1590071628112617473'],1590071628112617473,
2022-11-08T18:32:51.000Z,RT @NWSMelbourne: Nicole is now Tropical Storm Nicole and Hurricane Warnings have been issued for the coast and offshore waters. Residents…,en,614817844,['1590049728280002560'],1590049728280002560,
2022-11-08T15:42:25.000Z,Who's ready?! 🥶🌬️Almost all of the Lower 48 will be below average this weekend into next week! A potent cold front opens the door to the chill with highs close to 10° below normal in the Valley. Stay tuned! #cold #weather #WeatherUpdate #pawx https://t.co/COvCiSkORw @WGAL https://t.co/ExV87QFV7R,en,614817844,['1590006838358966272'],1590006838358966272,
2022-11-08T04:04:32.000Z,RT @Ravens: That's 💯 for @Lj_era8 ❗️ https://t.co/DRoEB8RJNa,en,614817844,['1589831206878646273'],1589831206878646273,
2022-11-07T20:23:59.000Z,TRACKING THE TROPICS: #Nicole will likely become #TropicalStormNicole as it moves toward #Florida. It could become #HurricaneNicole before making landfall. Then the remnants move toward us bringing heavy rain! Stay tuned! #pawx #weather #tropicswx https://t.co/COvCiS3dZY @WGAL https://t.co/qxyD7Q1gqS,en,614817844,['1589715309367365634'],1589715309367365634,
2022-11-07T19:29:48.000Z,"T.J.'S #FORECAST: A cold front is tracking eastward and high pressure is building in. NNW winds usher in a much cooler feel for #ElectionDay2022! Tune in to see how long the chill lasts and when more rain arrives in the Valley! #pawx #weather 
https://t.co/9NCWvC8YsQ @WGAL https://t.co/sbShd7MLPi",en,614817844,['1589701672359825409'],1589701672359825409,
2022-11-07T17:24:24.000Z,"With high pressure building, we'll have perfect conditions for the #LunarEclipse early tomorrow AM! Totality is at just about 6 AM with the total #eclipse starting just after 5:15 AM. This will be the last one until 2025! #Eclipse2022 #pawx #weather https://t.co/COvCiSkORw @WGAL https://t.co/zFakrq4wwq",en,614817844,['1589670115666116610'],1589670115666116610,
2022-11-07T12:13:04.000Z,"RT @Ravens: Cue the MNF jingle...

Happy Gameday 😈 https://t.co/BVAsMuMtrH",en,614817844,['1589591763102355459'],1589591763102355459,
2022-11-07T04:23:41.000Z,"T.J.'S #FORECAST: The milder air has stuck around but we're tracking a couple of cold fronts. The 2nd front moves in late Monday without much fanfare. The bigger story is the cooler air behind it! Tune in for the latest on the chill! #pawx #weather
https://t.co/otlvzQOVLQ @wgal https://t.co/LvMScdpysB",en,614817844,['1589473640776716288'],1589473640776716288,
2022-11-07T03:13:08.000Z,Near record breaking temps are on the table once again tomorrow after temps came within 3 today. We did break a record warm low temp this AM though. Overnight low at MDT was 65° breaking the old one of 61° set back in 2015. #pawx #weather https://t.co/COvCiS3LPw @WGAL https://t.co/q75cvnEKhJ,en,614817844,['1589455887353413632'],1589455887353413632,
2022-11-06T23:33:27.000Z,"Temps are still mild ahead of cold front that is moving through the Commonwealth! We have many spots that are still in the 70s. In terms of showers, they're isolated in nature. Tune in at 10 and 11 for details on our next cool blast! #pawx #weather https://t.co/COvCiSkORw @wgal https://t.co/2dONnLYQIx",en,614817844,['1589400599610634241'],1589400599610634241,
2022-11-06T21:58:30.000Z,RT @TonyPannWBAL: Take a look at the map below. 👇 It's the NOAA temp forecast for the middle of November. I don't think I have ever seen al…,en,614817844,['1589376706955325440'],1589376706955325440,
2022-11-06T21:49:11.000Z,Caught this nice #rainbow in Lancaster as some light showers work through ahead of a weak cold front! We’re not on at 6 tonight because of NASCAR but we’ll have the latest at 10 and 11 as well as https://t.co/COvCiS3LPw! #pawx #weather @WGAL https://t.co/YriJ7kZXOe,en,614817844,['1589374363115356161'],1589374363115356161,
2022-11-06T13:47:17.000Z,RT @EthanWGAL: Our unofficial low this morning was 64º.  That beats the old record warmest low of 61º for this date set back in 2015.  Watc…,en,614817844,['1589253088204161025'],1589253088204161025,
2022-11-06T01:52:57.000Z,There's and 80% chance for tomorrow's launch down at Wallops Island! Any showers should be across Central Virginia by launch. We'll likely have some low clouds around which will likely hinder the viewing some. #rocketlaunch #NASA #weather https://t.co/COvCiS3dZY @wgal https://t.co/ycfhSKxrSA,en,614817844,['1589073320032468992'],1589073320032468992,
2022-11-05T23:01:26.000Z,"T.J.'S #FORECAST: A cold front is moving in ahead of it, we're mild. We'll likely break some records overnight! This boundary swings in tonight into tomorrow bring some rain chances. Here's the timeline on the rain and cool air. #pawx #weather 
https://t.co/xyqLBOF8JD @wgal https://t.co/IfHYuJzooX",en,614817844,['1589030153736404992'],1589030153736404992,
2022-11-05T19:50:02.000Z,Are we sure it's #November?! It feels more like late Spring or early Summer! Check out Gettysburg ringing in at almost 80°. We're tracking a cold front that erases this warmth! Tune in for the details tonight! #pawx #warm #weather https://t.co/COvCiS3LPw @WGAL https://t.co/pLzZI8MBB4,en,614817844,['1588981988907966464'],1588981988907966464,
2022-11-05T03:16:40.000Z,RT @EthanWGAL: Reminder: Daylight saving time ends Sunday morning at 2am.  We'll shift the hour of daylight to earlier in the day.  Sunset…,en,614817844,['1588732000730779648'],1588732000730779648,
2022-11-05T01:21:05.000Z,"RT @IntelPointAlert: BREAKING: ‘Tornado Emergency’ declared as large and extremely destructive tornado moves towards Idabel, Oklahoma https…",en,614817844,['1588702912792125441'],1588702912792125441,
2022-11-05T00:30:10.000Z,@wxblakeharms Congrats on getting back home Blake!!! 🙌🏽🤗,en,614817844,['1588690096353443841'],1588690096353443841,{'place_id': '3f5897b87d2bf56c'}
2022-11-03T03:18:35.000Z,"RT @TonyPannWBAL: ""Smithers! Release the Arctic Hounds!"" Not yet Mr Burns, but with the MJO moving into phase 7/8, there are some indicatio…",en,614817844,['1588007706476122112'],1588007706476122112,
2022-11-02T19:14:09.000Z,Who's ready to hit the links!? It's going to be another great day for #golf with highs in the 60s-70s along with plenty of sunshine. Could have a bit of fog around early with an #Autumn-Like chill in the air! #pawx #weather #GolfLife https://t.co/COvCiSkORw @WGAL https://t.co/slteul0iJb,en,614817844,['1587885795720843264'],1587885795720843264,
2022-11-02T18:14:35.000Z,"T.J.'S #FORECAST: Another gorgeous day is underway across the Valley! We're seeing plenty of sun but with a disturbance to our SW, we're seeing higher clouds. Tune in to see how long we stay dry and when we could see more rain! #pawx #weather 
https://t.co/OogiIaNL03 @WGAL https://t.co/R5lSe03tNq",en,614817844,['1587870802187264001'],1587870802187264001,
2022-11-02T15:26:51.000Z,RT @Ravens: 1️⃣8️⃣ for Roquan Smith ❗️ https://t.co/MHG7pIvQCg,en,614817844,['1587828590300782593'],1587828590300782593,
2022-11-02T15:00:21.000Z,We're monitoring an area of low pressure off to our SW! It's not going to bring us any rain but definitely some higher clouds into afternoon. Still giving you the go ahead to get the car washed! I got mine done yesterday! #pawx #weather https://t.co/COvCiS3dZY @WGAL https://t.co/bxXeioRzBY,en,614817844,['1587821921382633472'],1587821921382633472,
2022-11-01T21:52:06.000Z,RT @Ravens: We have activated LBs Tyus Bowser and David Ojabo. https://t.co/UL3UNiU0QC,en,614817844,['1587563155705806856'],1587563155705806856,
2022-11-01T19:33:24.000Z,"RT @Ravens: Roquan is coming to Baltimore❗️

We have traded for LB Roquan Smith from the Chicago Bears, in exchange for LB A.J. Klein and u…",en,614817844,['1587528252196888577'],1587528252196888577,
2022-11-01T19:33:12.000Z,@allyblakewx Congrats Ally! Excited to see what’s next! 🙌🏽🤗,en,614817844,['1587528202548912128'],1587528202548912128,{'place_id': 'dd9c503d6c35364b'}
2022-11-01T19:18:01.000Z,MILD STRETCH: The next couple days are looking great with temps staying well above average. Highs look to sneak into the 70s! A ridge of high pressure will be our dominating #weather feature leading to plenty of sunshine too. #pawx #WeatherForecast https://t.co/COvCiS3dZY @WGAL https://t.co/XHMNABFxSv,en,614817844,['1587524378526449665'],1587524378526449665,
2022-11-01T17:20:09.000Z,"T.J.'S #FORECAST: A disturbance is still bringing showers to the Commonwealth as it moves eastbound but drier air is already filtering in. How long do we stay dry for and how're conditions at the #WorldSeries? Tune in! #pawx #weather 
https://t.co/p7FlUyeMCT @WGAL https://t.co/utdaBGuvQ6",en,614817844,['1587494715406123008'],1587494715406123008,
2022-11-01T15:00:20.000Z,It's still grey out there but conditions will improve some as we progress into the afternoon. We're  seeing a few sprinkles sliding SE as a disturbance continues to move through the area. We can't rule a couple this afternoon either. #pawx #weather https://t.co/COvCiS3dZY @wgal https://t.co/35yTRDrAVm,en,614817844,['1587459533005361153'],1587459533005361153,
2022-11-01T14:48:14.000Z,Happy Holidays! 🎄#Christmas #christmasiscoming https://t.co/Xk1bq6J0sa,en,614817844,['1587456488272195584'],1587456488272195584,{'place_id': 'dd9c503d6c35364b'}
2022-11-01T02:16:57.000Z,This #MNF game is wild! Can’t believe the #Browns are beating the #Bengals 25-0! Not complaining though. #MNFxESPN #RavensFlock,en,614817844,['1587267418203820034'],1587267418203820034,{'place_id': 'dd9c503d6c35364b'}
2022-11-01T01:17:41.000Z,My love of #Disney translated to Gizmo on this #Halloween! I’m not sure if he was all that happy though! 🎃🐶 #DisneyHalloween #spookyseason #Dog #disneydog #DogsofTwittter #puppylove https://t.co/6C9dX6SSif,en,614817844,['1587252505569886208'],1587252505569886208,
2022-10-31T19:34:09.000Z,"RT @AdamSchefter: Compensation update: Bears are trading LB Roquan Smith to the Ravens in exchange for second- and fifth-round picks, per s…",en,614817844,['1587166050617286656'],1587166050617286656,
2022-10-31T19:08:18.000Z,RT @NOAAClimate: Happy Halloween from your friends at https://t.co/OBr0sjrZ3l! https://t.co/TJpwgnFOhY,en,614817844,['1587159548305051650'],1587159548305051650,
