lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1596204479660974080,"Orange-label dinner with my Mr Man tonight 🥰 while the kids spend some time with their Dad

Ooh &amp; Aldi Kiwi Lemonade 🥝 as it is the weekend 😄 https://t.co/ADp7rovH3e",['1596204479660974080'],817013658962325504,2022-11-25T18:09:38.000Z
en,1596204139146809344,One little #rose persevering in the front garden 😍 https://t.co/mo6uy8qQk8,['1596204139146809344'],817013658962325504,2022-11-25T18:08:17.000Z
en,1596203985454698496,"@jaqui_mcfarland @Grandma_Bobbins Good evening ladies 🤗🤗I had my daughter off today then call to pick up my son at 11am as he'd fallen asleep in the autism unit 😄 
Hope everyone feels better soon 💕",['1596203985454698496'],817013658962325504,2022-11-25T18:07:40.000Z
en,1596203635318439938,@WatchingTVnFilm Yes patella is knee. Taking paracetamol is enough at the moment. It's ok as long as I straighten my leg to sit if that makes sense? x,['1596203635318439938'],817013658962325504,2022-11-25T18:06:17.000Z
en,1596145744087744513,@JaneNpooch Just in the town centre lovely 😊 xx,['1596145744087744513'],817013658962325504,2022-11-25T14:16:15.000Z
en,1596043542547542016,"@margins36 No, no popping just a twist. I have full range of movement &amp; can weight bear but bending it is excruciating 😔",['1596043542547542016'],817013658962325504,2022-11-25T07:30:08.000Z
en,1596043300087418880,"Good morning #EarlyBiz how's everyone doing? 

With the huge number of postal strikes still ahead of us I will be shutting the shop early for Christmas to avoid customer disappointment 💕 

Last orders FRIDAY 9TH DECEMBER 

Thanks for all your support ❤

https://t.co/RjQZ1GQBZ9",['1596043300087418880'],817013658962325504,2022-11-25T07:29:10.000Z
en,1595937236419477504,@catskidschaos Aww wow 😊 Small word ❤💚,['1595937236419477504'],817013658962325504,2022-11-25T00:27:42.000Z
en,1595930188101173256,"I twisted my knee (my good knee!) suuuuper painfully on the way home from the Post Office earlier &amp; it is absolute agon-knee 😭 

Hoping I don't do anything in my sleep that makes it worse 😌🤞🤞🤞",['1595930188101173256'],817013658962325504,2022-11-24T23:59:42.000Z
en,1595914878795288576,My lovely kiddos 😄🥰❤💙 https://t.co/jkjC6ERgWo,['1595914878795288576'],817013658962325504,2022-11-24T22:58:52.000Z
en,1595913825273905152,@WatchingTVnFilm It is agony now it really is 😔,['1595913825273905152'],817013658962325504,2022-11-24T22:54:41.000Z
en,1595913701634236416,Oh &amp; my salad I eventually made for lunch 😊😋 which was lush! https://t.co/5lqKN4OPLE,['1595913701634236416'],817013658962325504,2022-11-24T22:54:11.000Z
en,1595913541227524096,Christmassy loveliness in Kingston 🥰 https://t.co/q7JQZVJ99W,['1595913541227524096'],817013658962325504,2022-11-24T22:53:33.000Z
en,1595913229565321219,Christmas shopping 🛍 in #Kingston https://t.co/yLekvVeIGC,['1595913229565321219'],817013658962325504,2022-11-24T22:52:19.000Z
en,1595913047536816130,I'm a cracker 😆 https://t.co/pGc0F23oGs,['1595913047536816130'],817013658962325504,2022-11-24T22:51:35.000Z
en,1595912943992012801,"Crispy goats cheese, salsa &amp; fries 

Odd 😄 but quite tasty 😋 

Mini pancakes, chocolate &amp; strawberries for the kids 😊 https://t.co/qTMFuDXbSb",['1595912943992012801'],817013658962325504,2022-11-24T22:51:11.000Z
no,1595912499404087296,Kingston Christmas Market 🎄 ♥ https://t.co/itshZ4lY2u,['1595912499404087296'],817013658962325504,2022-11-24T22:49:25.000Z
en,1595911931772436480,@WatchingTVnFilm Hmm well my me-time consisted of me spraining my patella tendon on the way back from the Post Office 😭,['1595911931772436480'],817013658962325504,2022-11-24T22:47:09.000Z
en,1595910446170742784,@Theofficerslady Aww thank you 🤗,['1595910446170742784'],817013658962325504,2022-11-24T22:41:15.000Z
und,1595910351131926528,@margins36 😄,['1595910351131926528'],817013658962325504,2022-11-24T22:40:52.000Z
en,1595797377008472070,Check out this item in my Etsy shop https://t.co/iIk4cy4FaY,['1595797377008472070'],817013658962325504,2022-11-24T15:11:57.000Z
en,1595796339887063041,Check out this item in my Etsy shop https://t.co/xQVDKiwkvC,['1595796339887063041'],817013658962325504,2022-11-24T15:07:50.000Z
en,1595766712422567938,"If anyone would like to come &amp; make me lunch, that would be great 😄 

I really fancy a big salad 🥗",['1595766712422567938'],817013658962325504,2022-11-24T13:10:06.000Z
en,1595766335090425857,@dunkingwithfish I am so happy for you that he has a school setting that brings him the joy &amp; positive experience he deserves x,['1595766335090425857'],817013658962325504,2022-11-24T13:08:36.000Z
en,1595766147034611714,@npklip Oh I hate that! That's why I ask not to be group tagged xx,['1595766147034611714'],817013658962325504,2022-11-24T13:07:52.000Z
en,1595765967719731200,"Good afternoon friends 🤗 

I've had a couple of hours to myself &amp; flown through my To Do List leaving enough time to give my hair a quick 'refresh' (during which one bit has decided to go mad straight 🤣) https://t.co/NTm6xaTLiQ",['1595765967719731200'],817013658962325504,2022-11-24T13:07:09.000Z
und,1595735928211132417,❤ https://t.co/i3eM7K8BjG,['1595735928211132417'],817013658962325504,2022-11-24T11:07:47.000Z
en,1595486596631085077,@nixieblue17 @edgley Mine is one of the ones to avoid. Dr pre-warned me 👍,['1595486596631085077'],817013658962325504,2022-11-23T18:37:02.000Z
en,1595471539629166593,"@edgley Diabetes = no cake 
Antibiotics = no booze 

😭 

But thanks for the thought! 😄🙃",['1595471539629166593'],817013658962325504,2022-11-23T17:37:12.000Z
en,1595441118803623936,"I have had an absolutely sh*** day 😔 

If anybody would like to send me virtual hugs they would be gratefully received 

Teenagers are going to be the end of me I fear 🤦‍♀️ https://t.co/qElc6D7WJz",['1595441118803623936'],817013658962325504,2022-11-23T15:36:19.000Z
en,1595326992869638144,"@WatchingTVnFilm @fasc1nate Utterly terrifying 😫 
Plus organs made to order.... Genetic modification.. The possibilities are endless. And children like ours would never be born 💔",['1595326992869638144'],817013658962325504,2022-11-23T08:02:49.000Z
en,1595326682801770498,@fasc1nate Utterly terrifying,['1595326682801770498'],817013658962325504,2022-11-23T08:01:35.000Z
en,1595326465159069696,"@Mom2AutTot I feel like I've been sick since August 😔 &amp; same, it all affects my immune system &amp; my blood sugars. Currently on antibiotics for Diverticulitis 🙄 &amp; kids off with sore throats &amp; colds 😔 
Doesn't help they have the windows open all day at school bcos of Covid but no masks 🤦‍♀️",['1595326465159069696'],817013658962325504,2022-11-23T08:00:43.000Z
en,1595325936639311872,"@Birdydoodlecar1 Thank you lovely 🤗 There are so many this year! And people are definitely spending more cautiously (which I totally get ❤)
It's my own Fair on Sunday that I've organised so 🤞 for that 😊",['1595325936639311872'],817013658962325504,2022-11-23T07:58:37.000Z
en,1595313945501466625,@Mom2AutTot Nowhere near as bad as you hun but myself &amp; the kids have been sick with one thing &amp; another since late August! No masks anywhere 😔 A plus side of them was definitely not getting everyone's germs!,['1595313945501466625'],817013658962325504,2022-11-23T07:10:58.000Z
en,1595313151284842498,"RT @Fibutton: Thought for today...
🌸🌸🌸🌸🌸
#wednesdaythought https://t.co/RFfQ2HXVDP",['1595313151284842498'],817013658962325504,2022-11-23T07:07:49.000Z
en,1595313043642421249,"@midnightdemon__ Wow you have been through it buddy! Really moving, honest writing. Feel privileged to read x",['1595313043642421249'],817013658962325504,2022-11-23T07:07:23.000Z
en,1595311989995225089,"Good morning 🌄 #EarlyBiz 

I'm working hard at #Fairs atm as online sales are so low 😔 

Still plenty on offer in my #Etsy shop though 😊 Do take a look! 

https://t.co/RjQZ1GQ49B 

#SmallBiz #Knitter #ShopIndie #CraftBizParty https://t.co/9vdFw0apGO",['1595311989995225089'],817013658962325504,2022-11-23T07:03:12.000Z
en,1595173994487218176,RT @DesertedPIaces_: Abandoned train in nature. https://t.co/cLTxGjDNEl,['1595173994487218176'],817013658962325504,2022-11-22T21:54:51.000Z
en,1595173630173974556,"RT @Cerridwensheart: A person's most beautiful asset is not a head full of knowledge, but a heart full of love, an ear ready to listen and…",['1595173630173974556'],817013658962325504,2022-11-22T21:53:24.000Z
en,1595173602546286592,RT @Cerridwensheart: Don't take anything personally. Nothing others do is because of you. What others say and do is a projection of their o…,['1595173602546286592'],817013658962325504,2022-11-22T21:53:18.000Z
en,1595173291534258206,"RT @aafreda1: Great news my latest Sam and James novel, Manning a Raptor received a notable book award from the staff at #PacificBookReview…",['1595173291534258206'],817013658962325504,2022-11-22T21:52:04.000Z
en,1595165795411234822,@JoanneW40727712 Thank you x,['1595165795411234822'],817013658962325504,2022-11-22T21:22:17.000Z
en,1595128738450411520,"I made a quiche for dinner  

Broccoli &amp; Stilton 

It was very nice 😋 

(Obviously the kids didn't eat it 🙃) https://t.co/ns3jfPDXKb",['1595128738450411520'],817013658962325504,2022-11-22T18:55:01.000Z
en,1595127490175172608,@SueMcAngel Oh no! Heat &amp; rest if you can Sue xx,['1595127490175172608'],817013658962325504,2022-11-22T18:50:04.000Z
en,1595127372487200768,@susanarmitage16 I haven't actually had any 😄 that was Mr Man's after-work slice. He said it was nice 😄,['1595127372487200768'],817013658962325504,2022-11-22T18:49:36.000Z
en,1595084465680052224,Cake success! https://t.co/OtpEajRDRJ,['1595084465680052224'],817013658962325504,2022-11-22T15:59:06.000Z
en,1595049533272113156,"@nixieblue17 I gave mine &amp; my gel to Mr Man last night as he put his back out 🤦‍♀️

Hope yours eases soon xx",['1595049533272113156'],817013658962325504,2022-11-22T13:40:17.000Z
en,1595048497048612864,@edgley Well done for standing up for yourself. Hope you've cancelled the card,['1595048497048612864'],817013658962325504,2022-11-22T13:36:10.000Z
en,1595046742063747072,"RT @RainbowYouthUSA: We would like to take a moment to remember and honor the life of Daniel Davis Aston, 28, one of the victims who lost t…",['1595046742063747072'],817013658962325504,2022-11-22T13:29:12.000Z
und,1595046517857030144,@katie_vee23 🤣🤣🤣,['1595046517857030144'],817013658962325504,2022-11-22T13:28:19.000Z
en,1595046443622039554,@nixieblue17 Me toooooo!!!!,['1595046443622039554'],817013658962325504,2022-11-22T13:28:01.000Z
en,1595046094597136390,"Trying to keep moving - done the laundry, emptied the dishwasher, popped to the shops, fed the pets, cleaned the fishtank filter &amp; now making a pineapple &amp; lime cake cos I need to use up from my veg box 😄 No idea if it will work 🤔 as it is made up from my brain 😂 https://t.co/TW7k7zfA6B",['1595046094597136390'],817013658962325504,2022-11-22T13:26:38.000Z
en,1595015682973990914,I think I have pulled/ sprained/ strained something in my neck in my sleep and throughout the morning it has travelled progressively further down one side of my back 😔,['1595015682973990914'],817013658962325504,2022-11-22T11:25:47.000Z
en,1595011020686503936,"@pawpaw_ray My house is old Ray. Was built 1930 &amp; draughty as!! We're also raised because the river here used to flood way back when, so the wind whips in through the airbricks &amp; up through the floor from under the house. 

Reminds me of being a kid! Windows wet on the inside, clothes to bed",['1595011020686503936'],817013658962325504,2022-11-22T11:07:15.000Z
en,1594810392622014496,"Sat in double layers under my blanket most of the day but finally caved &amp; put the heating on for an hour when the kids came home then half an hour before bed. 

Certainly a cold one today! https://t.co/aP7jBxZvUA",['1594810392622014496'],817013658962325504,2022-11-21T21:50:02.000Z
en,1594787362969624586,@DrTedAdams @GlovRebecca So sorry for your heartbreaking loss x,['1594787362969624586'],817013658962325504,2022-11-21T20:18:31.000Z
