created_at,text,lang,author_id,edit_history_tweet_ids,id,geo
2022-11-26T16:00:10.000Z,"@DavidJFHalliday Agree with that, we / the SNP are surely unable to go on as before? Not even for a day never mind to God knows when. The next move please @theSNP @NicolaSturgeon and what about our assets etc are they protected from the democracy thieves? We need to know!😢😡🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿",en,171258215,['1596534283442716672'],1596534283442716672,{'place_id': '791e00bcadc4615f'}
2022-11-26T15:52:57.000Z,"RT @DavidJFHalliday: I don't understand why, if the next move is an emergency SNP conference, it has to wait until January. Why wasn't it c…",en,171258215,['1596532467439394818'],1596532467439394818,
2022-11-26T15:52:30.000Z,RT @StormySturgeon: Scotland has proudly welcomed people of many backgrounds for generations. Except Tories. They can all eat shit and get…,en,171258215,['1596532356177080322'],1596532356177080322,
2022-11-26T15:52:15.000Z,"RT @MikeyTheBuddie: What is democracy?
Asking for 5 1/2 million pals.",en,171258215,['1596532292222345217'],1596532292222345217,
2022-11-26T15:51:59.000Z,RT @HenryTait8: Good Morning to all Indy Supporters let me reaffirm with all my heart &amp; soul that I still believe with every breath I take…,en,171258215,['1596532226371592193'],1596532226371592193,
2022-11-26T15:50:08.000Z,RT @Orwelland30: @Smicht @katiec1314 Indeed. @theSNP response to the predicted ruling has been shockingly apathetic. Surely they should hav…,en,171258215,['1596531759159836674'],1596531759159836674,
2022-11-26T15:48:01.000Z,RT @GGaisgeach: @SJardine18 @Smicht Wow!!!! Best idea I have heard yet. You should set that in motion.  I’m with you. 👏👏👏👏,en,171258215,['1596531226231427072'],1596531226231427072,
2022-11-26T15:47:47.000Z,"RT @SJardine18: @GGaisgeach @Smicht We should have a Convention of the Estates immediately, all MPs, MSPs, people from all across the count…",en,171258215,['1596531169234927622'],1596531169234927622,
2022-11-26T15:47:31.000Z,"RT @GGaisgeach: @Smicht Craig, maybe you can explain this to me because I’m struggling with it? The FM, during her speech, said the Treaty…",en,171258215,['1596531102864154624'],1596531102864154624,
2022-11-26T15:46:06.000Z,"RT @IndigoFast: #indyref 
Scotland was told it is not a colony - told by its colonial oppressor.
How can that situation endure? 🤷‍♂️🏴󠁧󠁢󠁳󠁣󠁴󠁿",en,171258215,['1596530745421725696'],1596530745421725696,
2022-11-26T15:45:45.000Z,"RT @ElphinstoneJack: I don’t know why this has not been shared widely.

This is delivered beautifully &amp; should be watched on a loop.",en,171258215,['1596530658931011585'],1596530658931011585,
2022-11-26T15:42:43.000Z,RT @SovereignBain: 🏴󠁧󠁢󠁳󠁣󠁴󠁿✌️🕊️☮️ https://t.co/ZFdcRuWpXb,und,171258215,['1596529892073447425'],1596529892073447425,
2022-11-26T15:42:20.000Z,"RT @thistlefarmer5: If you don't have the courage of your conviction, you won't allow it to be tested.  Why do unionists lack this courage?…",en,171258215,['1596529798763139073'],1596529798763139073,
2022-11-26T15:42:05.000Z,"RT @wordamentalist: To everyone in the UK (please RT for as wide an audience as possible):

Should the UK union end?",en,171258215,['1596529732962902019'],1596529732962902019,
2022-11-26T15:06:17.000Z,RT @yesbiker4indy: @MalcolmChishol1 Where do you want these goal posts you wanted shifting to go Malcolm? It’s a straight forward denial of…,en,171258215,['1596520726169006080'],1596520726169006080,
2022-11-26T15:04:05.000Z,"RT @marytait2: Yoons are Hilarious including Westminster and the media, everyday they tell us how bad Scotland is and the people are rebeli…",en,171258215,['1596520170763288581'],1596520170763288581,
2022-11-26T15:02:54.000Z,RT @PhantomPower14: Prof John Curtice on why Labour are dead on arrival in Scotland - they’ve broken trust with Home Rule and voluntary uni…,en,171258215,['1596519871939940353'],1596519871939940353,
2022-11-26T15:01:53.000Z,"RT @Davo_Mack: Take note Scotland!🏴󠁧󠁢󠁳󠁣󠁴󠁿👇👇🏴󠁧󠁢󠁳󠁣󠁴󠁿

Kosovo's unilateral declaration of independence from Serbia in February 2008 did not vi…",en,171258215,['1596519618524217344'],1596519618524217344,
2022-11-26T14:56:27.000Z,RT @Free_to_leave: @BjCruickshank This sums up the difference in approach from one union to another... https://t.co/2BNTuY5CcM,en,171258215,['1596518249600061441'],1596518249600061441,
2022-11-26T14:55:38.000Z,RT @DickWinchester: Just a reminder that @ScottishLabour support Brexit but are still expecting Scots to vote for them.  Quite why we would…,en,171258215,['1596518043227934720'],1596518043227934720,
2022-11-26T14:53:44.000Z,"RT @Jimbyrnemusic: The Supreme Court decision - gaslighting par excellence. You are not a prisoner, no you can't leave. 

#YesScots #Scotti…",en,171258215,['1596517568223019008'],1596517568223019008,
2022-11-26T14:53:33.000Z,RT @wildmountain_1: I wonder when it’s going to dawn on Scots that the voluntary union they thought they were in is actually a parasitic co…,en,171258215,['1596517519686524933'],1596517519686524933,
2022-11-26T14:52:35.000Z,"RT @FreeThinker2030: @RobertTyreBute @BBCRadioScot Radio Unionist....who listens to @BBCRadioScot? Just one after another Unionist, Tory, L…",en,171258215,['1596517278916530177'],1596517278916530177,
2022-11-26T14:51:43.000Z,"RT @Deasbad: @generational55 @msm_monitor No case? There is an electorally approved, manifesto-based mandate for a referendum following the…",en,171258215,['1596517061454614530'],1596517061454614530,
2022-11-26T14:51:07.000Z,"RT @msm_monitor: Even when confronted with the ridiculous idea that Labour would be different from the Tories, nobody highlighted Starmer's…",en,171258215,['1596516908597399552'],1596516908597399552,
2022-11-26T14:50:09.000Z,"RT @HenryBr85403951: @Davo_Mack Hotel Caledonia.
Last thing I remember, I was
Running for the door
I had to find the passage back
To the pl…",en,171258215,['1596516663209385985'],1596516663209385985,
2022-11-26T12:16:02.000Z,"RT @JohnDun29970028: @murdo_fraser @PerthandKinross Murdo, a Councillor? We are on PM No. 5 in 12 years!",en,171258215,['1596477882422857728'],1596477882422857728,
2022-11-26T12:15:57.000Z,"RT @Kiddero3: @murdo_fraser @PerthandKinross As bad as this ?

https://t.co/VObZ9BH1Vs",en,171258215,['1596477859614363649'],1596477859614363649,
2022-11-26T12:15:04.000Z,"RT @datsun05: @murdo_fraser @PerthandKinross I'm hearing this, with many more to come.

Third complaint submitted over Dominic Raab's 'bull…",en,171258215,['1596477635583934464'],1596477635583934464,
2022-11-26T12:14:54.000Z,"RT @bazzared1903: @murdo_fraser @PerthandKinross Ooft, breaking news. 
How about Mone skimming millions on the back of Covid, or the scanda…",en,171258215,['1596477596878921729'],1596477596878921729,
2022-11-26T12:14:37.000Z,RT @RyanTodd1978: @murdo_fraser @PerthandKinross I’m hearing Michelle Mone robbed £29m. Douglas Ross is a tax cheat. 40 new hospitals are b…,en,171258215,['1596477524691017729'],1596477524691017729,
2022-11-26T12:14:25.000Z,RT @chaillich: @murdo_fraser @PerthandKinross And? https://t.co/kWwrtgOPR5,und,171258215,['1596477475734822918'],1596477475734822918,
2022-11-26T12:14:05.000Z,RT @Hyfy19: @murdo_fraser Am hearing tonight about major corruption in the tory party # mone,en,171258215,['1596477388090638336'],1596477388090638336,
2022-11-26T11:54:48.000Z,"RT @thistlefarmer5: You tell most people that they can't do something, it gets their back up. You tell a Scot they can't do something... yo…",en,171258215,['1596472536396861443'],1596472536396861443,
2022-11-26T11:53:43.000Z,"RT @Glenlyon17: considering the mess in North of Ireland's politics, why on earth would anyone think Arlene Foster is in any way welcome in…",en,171258215,['1596472264589205507'],1596472264589205507,
2022-11-25T23:21:23.000Z,"RT @Germans4indyref: If, as was confirmed this week, Scotland is no longer in a voluntary „Union“ - and if, as several elected representati…",en,171258215,['1596282932485767169'],1596282932485767169,
2022-11-25T23:21:11.000Z,"RT @DavidRobson20: The Tories are paying over £700,000 A DAY to store unusable PPE. SEVEN HUNDRED THOUSAND POUNDS… A DAY!!! 

PPE that’s al…",en,171258215,['1596282884154953728'],1596282884154953728,
2022-11-25T23:15:04.000Z,"RT @ILawson27: Why sign up to https://t.co/fnOlRzRlYN? Because once we reach 100,000 members we can apply to become the Official, recognise…",en,171258215,['1596281342949367809'],1596281342949367809,
2022-11-25T23:13:24.000Z,RT @IanGrant_edwest: Note new starting point for tomorrow’s Glasgow march: Saltmarket/ Glasgow Green,en,171258215,['1596280924794228736'],1596280924794228736,
2022-11-25T23:08:10.000Z,RT @JoanneBowker4: https://t.co/4udwdQqdoT,zxx,171258215,['1596279608026206208'],1596279608026206208,
2022-11-25T23:08:03.000Z,RT @DavidNevillle: Imagine the Supreme Court telling #Scotland that you can't be a free country unless you have the permission of a parliam…,en,171258215,['1596279577369841665'],1596279577369841665,
2022-11-25T23:07:40.000Z,"RT @ScotNational: 'As long as Scotland remains tied to Westminster, the biggest decisions will continue to be made by governments that we d…",en,171258215,['1596279483052724224'],1596279483052724224,
2022-11-25T23:07:03.000Z,"RT @HarissonEric7: I voted No in the last Scottish independence referendum. Thanks to the last several years of Tory governance, I will vot…",en,171258215,['1596279326952996864'],1596279326952996864,
2022-11-25T22:43:58.000Z,RT @keirhardie4: COP 27 was held in Egypt as there was plenty of sand for world leaders to bury their heads in.,en,171258215,['1596273518924091392'],1596273518924091392,
2022-11-25T22:43:42.000Z,@agcolehamilton @scotlibdems Utter BOLLOCKS but dream on. You should apologise to the people of Scotland for laughing and loving the total shambles of a verdict against Scottish democracy. But you will all rue the day you showed your true traitor colours. But karma remember that? #IndyRef2ASAP 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,en,171258215,['1596273450452226049'],1596273450452226049,{'place_id': '791e00bcadc4615f'}
2022-11-25T22:17:36.000Z,"RT @weemokerr: If you have any energy left tonight please share this message sent to Scotland from our friends in Europe.
They produced thi…",en,171258215,['1596266883413860353'],1596266883413860353,
2022-11-25T22:17:22.000Z,RT @RichardMorgans1: Well done Andy Burnham for bringing up Michelle Mone. #bbcqt,en,171258215,['1596266824013942786'],1596266824013942786,
2022-11-25T22:00:57.000Z,RT @sophie46472077: https://t.co/fZfMq16H8G,zxx,171258215,['1596262692381028352'],1596262692381028352,
2022-11-25T21:59:53.000Z,RT @couldasaid: @JennyGilruth @RMT_Scotland @ScotRail Amazing what happens when a government treats public sector workers with dignity.  In…,en,171258215,['1596262425296506880'],1596262425296506880,
2022-11-25T21:59:40.000Z,RT @JennyGilruth: Good news for staff &amp; passengers alike  from @RMT_Scotland &amp; @ScotRail,en,171258215,['1596262370451812352'],1596262370451812352,
2022-11-25T21:56:42.000Z,"RT @HumzaYousaf: To be clear the RCN nurses strike covers England, Wales and NI, not Scotland. RCN Scotland are currently considering the r…",en,171258215,['1596261620136681472'],1596261620136681472,
2022-11-25T21:53:24.000Z,"RT @danielgoyal: Yeah, it’s fair to pay nurses properly. 

But with thousands leaving the NHS each week it’s now just plain stupid not to.",en,171258215,['1596260790767476736'],1596260790767476736,
2022-11-25T21:49:56.000Z,"RT @scotvoicesshow: 🎙️ We asked people on the streets of Edinburgh who they think should decide Scotland's future.

📣 It's time Westminster…",en,171258215,['1596259917543112704'],1596259917543112704,
2022-11-25T21:48:20.000Z,"RT @jamesdoleman: Michelle Mone received £29m because her husband helped secure £200m of useless PPE.
It's almost certain she'll never see…",en,171258215,['1596259515762196480'],1596259515762196480,
2022-11-25T21:47:55.000Z,"RT @AngrySalmond: Who is she dragging? If anything, we’re all running towards this cheering and shouting “about fucking time!” https://t.co…",en,171258215,['1596259411152232448'],1596259411152232448,
2022-11-25T21:47:05.000Z,RT @SovereignBain: 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧👇 https://t.co/3jUCVDngb6,und,171258215,['1596259201252298753'],1596259201252298753,
2022-11-25T21:46:39.000Z,RT @mofl00d: This gave me goosebumps. Utterly spot on. 🏴󠁧󠁢󠁳󠁣󠁴󠁿,en,171258215,['1596259093517418496'],1596259093517418496,
2022-11-25T21:46:07.000Z,RT @GeoffBrewer: #followBackFriday if you think ‘Lady’ Mone should be investigated for theft and stripped of the peerage she was mysterious…,en,171258215,['1596258959262121984'],1596258959262121984,
2022-11-25T21:45:14.000Z,RT @Glenlyon17: All of you struggling to make ends meet this winter will be warmed by the fact Michelle Mone managed to defraud us of £29 m…,en,171258215,['1596258735437094916'],1596258735437094916,
2022-11-25T21:43:24.000Z,"RT @johnmcinroe: For the 3rd day in a row, #Scotland is still trending. The Unionists have no idea what the Supreme Court has started. A ‘v…",en,171258215,['1596258276655570944'],1596258276655570944,
2022-11-25T21:43:09.000Z,"RT @SteveCa30448773: Scotland consistently out-performs the rest of the UK on most measures, under great leadership, yet is equally consist…",en,171258215,['1596258210906009601'],1596258210906009601,
2022-11-25T19:17:06.000Z,"RT @TelferPaula: @ionafyfe I also had yoons gloat in 2014, I also know yoons who felt ashamed and are now yes 😊 and these are true blue ran…",en,171258215,['1596221457671278592'],1596221457671278592,
2022-11-25T19:16:00.000Z,"RT @ChrisLawSNP: Last thought for the day.  In 1707, Scotland could vote to enter a Union, but in the 21st century it cannot. #YouYesYet #T…",en,171258215,['1596221178900881408'],1596221178900881408,
2022-11-25T19:15:45.000Z,RT @SovereignBain: 🏴󠁧󠁢󠁳󠁣󠁴󠁿⚔️💪✊🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿⚔️🏴󠁧󠁢󠁳󠁣󠁴󠁿⚔️😉💙 https://t.co/2WlnvhDlGk,und,171258215,['1596221115726237696'],1596221115726237696,
2022-11-25T19:13:15.000Z,RT @happymonkey1874: Well it's ELECTION DAY and we are having a defacto independence referendum!! Who are you voting for based on that sing…,en,171258215,['1596220490284429312'],1596220490284429312,
2022-11-25T19:05:26.000Z,RT @AlvinFord14: @msm_monitor @goanabootbiddy The Union IS a prison.,en,171258215,['1596218521549152256'],1596218521549152256,
2022-11-25T19:03:51.000Z,RT @pete_nicoll: https://t.co/7nlewzDSMs,zxx,171258215,['1596218121685274624'],1596218121685274624,
2022-11-25T19:03:32.000Z,"RT @The_Dundonian: The colonisation of Scotland?

A few days ago, before the Supreme Court ruling, the UK was considered to be a voluntary…",en,171258215,['1596218041876070406'],1596218041876070406,
2022-11-25T18:59:48.000Z,"RT @allanukscotland: @msm_monitor building him up as they know the Tories are on there way out, labour will be the next big thing for them…",en,171258215,['1596217103111319552'],1596217103111319552,
2022-11-25T18:59:37.000Z,RT @MarionMacI: @msm_monitor https://t.co/Q28I1ECe2I,qme,171258215,['1596217057107800064'],1596217057107800064,
2022-11-25T18:59:30.000Z,"RT @Brown666W: @msm_monitor Greens helped deliver the rent freeze, energy saving stuff and under 22s free bus travel. SNP had a hand in the…",en,171258215,['1596217027307671552'],1596217027307671552,
2022-11-25T18:45:40.000Z,"RT @weemokerr: #YesScots please RT this to your MPs MSPs, local politicians and unionist friends if you know any https://t.co/hblBrdCnMg",en,171258215,['1596213547482361856'],1596213547482361856,
2022-11-25T18:45:20.000Z,RT @David__Osland: Britain has a housing secretary who voted against a statutory requirement to make rented homes fit for human habitation.…,en,171258215,['1596213464954961922'],1596213464954961922,
2022-11-25T18:45:10.000Z,"RT @Kit_Yates_Maths: If everything is above board and legitimate then you don’t worry about releasing the documents right?
https://t.co/9Qy…",en,171258215,['1596213420138721281'],1596213420138721281,
2022-11-25T18:44:17.000Z,RT @joannaccherry: My ⁦@ScotNational⁩ column calls for the wider Yes movement to be involved in the political strategy post the Supreme Cou…,en,171258215,['1596213200684716032'],1596213200684716032,
2022-11-25T18:43:27.000Z,"RT @wgsaraband: It's not strike action that will ""destroy"" Christmas, it's 12 years of Tory government and how it has resulted in a crumbli…",en,171258215,['1596212990184939520'],1596212990184939520,
2022-11-25T18:43:12.000Z,RT @Jennyflower: I can't even begin to imagine what kind of person you could be to skim tens of millions off the Government during a pandem…,en,171258215,['1596212926104629248'],1596212926104629248,
2022-11-25T18:42:11.000Z,RT @wordamentalist: I voted No in 2014. I changed my mind in 2019. The catalyst for this was Westminster repeatedly ignoring Scotland durin…,en,171258215,['1596212668649861120'],1596212668649861120,
2022-11-25T18:41:57.000Z,RT @Davo_Mack: Hi @elonmusk have you heard Westminster Parliament based in England are denying democracy to Scotland by refusing us a vote…,en,171258215,['1596212612626538496'],1596212612626538496,
