created_at,text,edit_history_tweet_ids,id,author_id,lang,geo
2022-11-27T10:22:30.000Z,Recap. State of art Mount Hampden Parliament https://t.co/LyFJEek70E,['1596811697909796864'],1596811697909796864,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T10:10:02.000Z,"Me : Hey Google ,How to control 
         the wife ?
Google: We are also searching,  
               Please update us when 
               you get any breakthrough.",['1596808560650121217'],1596808560650121217,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T09:54:45.000Z,Fit iri fit https://t.co/0Hec2NrM3d,['1596804714053586944'],1596804714053586944,198831061,in,{'place_id': '0106c09765cfa081'}
2022-11-27T09:43:54.000Z,@Gonzomuduri @TafadzwaMugwadi @NdunaDexter1 Who bought degrees?.,['1596801982391623681'],1596801982391623681,198831061,en,
2022-11-27T09:27:58.000Z,@baPrinco You can do that on tour timeline zve,['1596797973349879809'],1596797973349879809,198831061,en,
2022-11-27T09:23:52.000Z,"Imagine the chamisa, mahere and Hopewero outcry if these ccc were Zanu PF . https://t.co/Tf1f17kQ5H",['1596796940318310400'],1596796940318310400,198831061,en,
2022-11-27T09:09:06.000Z,ED promised less in 2018 and delivered more than he promised in 4 years hence we say #EDWORKS https://t.co/tL1WXS5X8m,['1596793225452597251'],1596793225452597251,198831061,en,
2022-11-27T09:05:04.000Z,Recap https://t.co/MSPP62Tujp,['1596792208664891393'],1596792208664891393,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T08:57:58.000Z,"What wrong with anyone studying anything they want to study including law ?. Famba @TafadzwaMugwadi , famba @NdunaDexter1 famba .musacheuke Muridzo. https://t.co/Et2coQa8N6",['1596790422298583045'],1596790422298583045,198831061,en,
2022-11-27T08:57:32.000Z,This warms my ❤️ https://t.co/Oi9XXkIUOh,['1596790312940314624'],1596790312940314624,198831061,en,
2022-11-27T08:54:54.000Z,Say all you want but this hard working man is winning 2023 Presidential elections https://t.co/eOZwhuZ2U0,['1596789649896505344'],1596789649896505344,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T08:51:59.000Z,"#EmmersonDelievers
#EDWORKS 
#EDDELIVERS https://t.co/2msm6wg1EV",['1596788919508443136'],1596788919508443136,198831061,qme,
2022-11-27T08:51:20.000Z,I need you to understand that my timeline belongs to me hence l post my views .,['1596788752013086720'],1596788752013086720,198831061,en,
2022-11-27T08:44:00.000Z,@kylegriffin1 Twitter has lost 50 of its top 100 advertisers and it has gained millions more user and credibility since Elon Musk took over.,['1596786910353330177'],1596786910353330177,198831061,en,
2022-11-27T08:39:29.000Z,$9000 https://t.co/uzjBWncwGh,['1596785772149063682'],1596785772149063682,198831061,und,{'place_id': '0106c09765cfa081'}
2022-11-27T08:39:05.000Z,$4500 https://t.co/xYmnpP4Tbl,['1596785672689713152'],1596785672689713152,198831061,und,{'place_id': '0106c09765cfa081'}
2022-11-27T08:37:10.000Z,$9000 https://t.co/Lkx5jWxg9q,['1596785188167507968'],1596785188167507968,198831061,und,
2022-11-27T08:07:41.000Z,@ZimEye @TembaMliswa Be ashamed of posting a messed up Independent candidate talking about Zanu PF .why is themba concerned about Zanu PF win when he is an independent Norton MP ?. Kumwe kudzungayira kunoda muteuro,['1596777768678658049'],1596777768678658049,198831061,en,
2022-11-27T07:56:21.000Z,Recap of Detailed Budget Presentation by Prof @MthuliNcube https://t.co/8algDVJR9x,['1596774917269487617'],1596774917269487617,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T07:53:40.000Z,Recap of Detailed Budget Presentation by Prof @MthuliNcube https://t.co/1Zg0LqbouM,['1596774240379817984'],1596774240379817984,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T07:33:55.000Z,"RT @zanupf_patriots: Our leader cde ED havarari, he is delivering‼️ https://t.co/yyuJWgN8Mr",['1596769269718536192'],1596769269718536192,198831061,en,
2022-11-27T07:20:56.000Z,RT @NdunaDexter1: @TendayiZinyama Thank you for the insight God bless you too,['1596766002431332353'],1596766002431332353,198831061,en,
2022-11-27T07:07:41.000Z,"RT @ChitepoSchool: Least we forget .
Imperialists  called it a “good kill” we saw, we experienced and we survived it .but Our wounds will n…",['1596762670069583874'],1596762670069583874,198831061,en,
2022-11-27T07:06:57.000Z,"Choose words that are:
- Concise
- To the point
- Easy to understand
Don’t sound smart. Be efficient.",['1596762483741839361'],1596762483741839361,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T07:06:43.000Z,"Avoid nonsense words and technical jargon.
It slows down communication.",['1596762427835781120'],1596762427835781120,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T07:06:29.000Z,"Be clear, not clever",['1596762365860585472'],1596762365860585472,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-27T07:06:02.000Z,"Avoid following anyone with your eyes closed .

Blessed Sunday to you",['1596762253868470278'],1596762253868470278,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T19:58:48.000Z,@The_Vimbai Condolences,['1596594339698049024'],1596594339698049024,198831061,es,
2022-11-26T19:53:41.000Z,@innocentgotami2 Thanks,['1596593051002376192'],1596593051002376192,198831061,en,
2022-11-26T19:49:30.000Z,RT @SANDEJAQ: Saka vachaita sei nhai,['1596592000467353602'],1596592000467353602,198831061,et,
2022-11-26T19:42:33.000Z,@joseph_kalimbwe Don't be too vexed in Zimbabwe.  Fix yourself,['1596590249802858496'],1596590249802858496,198831061,en,
2022-11-26T19:15:44.000Z,"Well done KFC , well done Meikles well done City of Kings. https://t.co/qON8pLZ7CP",['1596583499880083456'],1596583499880083456,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T18:47:13.000Z,2023 is just 36 days away,['1596576324889772032'],1596576324889772032,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T18:22:28.000Z,@Indie15037100 Try it . Be careful of what you wish for .mazizi at Zanu PF HQ?,['1596570096864227328'],1596570096864227328,198831061,en,
2022-11-26T18:14:44.000Z,@HStvZim @HMAMelanieR @UKinZimbabwe @UniqueZimuto @kpczim And you believed her over your country?,['1596568149981532160'],1596568149981532160,198831061,en,
2022-11-26T17:55:10.000Z,RT @Moses70691591: @TendayiZinyama #5millionvote2023 #registertovote2023 #edhasmyvote2023,['1596563226053033984'],1596563226053033984,198831061,qme,
2022-11-26T17:51:04.000Z,@FelixNdiweni Zanu PF youth Mobilising today https://t.co/RCobloSXro,['1596562194426376193'],1596562194426376193,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T17:50:18.000Z,Zanu PF Makoni west  masvosva area mobilising for 5million votes https://t.co/lDNCTsE36o,['1596562001857515520'],1596562001857515520,198831061,et,{'place_id': '0106c09765cfa081'}
2022-11-26T17:48:47.000Z,@ZANUPF_Official  Harare Youth League Provincial Chairman Cde Mahachi emphasised on youth being respectful when he addressed thousands attends Harare youth league inter District meeting at Zanu PF HQ today https://t.co/d3xYvBkO6E,['1596561621119270918'],1596561621119270918,198831061,en,
2022-11-26T17:32:42.000Z,Don't hotshot me on your anger issues .deal with your issues alone .,['1596557573398073344'],1596557573398073344,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T17:28:59.000Z,"So it's  very much ok when. The mighty NATO bombs power plants ?

 https://t.co/u4blqzqosF",['1596556638919413761'],1596556638919413761,198831061,en,
2022-11-26T17:15:02.000Z,@Bukhosi85602713 Nope,['1596553125649055745'],1596553125649055745,198831061,en,
2022-11-26T17:15:02.000Z,RT @Sibve1: @TendayiZinyama Youth vote #Zanu-Pf ♥,['1596553125644894208'],1596553125644894208,198831061,es,
2022-11-26T16:51:12.000Z,"I dont post here for likes . I post to inform , educate and learn .",['1596547127127293955'],1596547127127293955,198831061,en,
2022-11-26T16:30:28.000Z,#Voters4ED https://t.co/mRrQSBOhR4,['1596541909840936960'],1596541909840936960,198831061,qme,
2022-11-26T16:29:58.000Z,"It's willing youth, willing attendance .no single person was transported to today's Zanu PF youths inter District meeting . https://t.co/ijR3pTBnYK",['1596541783651094534'],1596541783651094534,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T16:29:52.000Z,$6800 https://t.co/ZmQSwKqeHB,['1596541758825201664'],1596541758825201664,198831061,und,
2022-11-26T16:29:52.000Z,$6000 https://t.co/Cj9h9ZC8qa,['1596541758657236993'],1596541758657236993,198831061,und,
2022-11-26T16:29:51.000Z,$17 000 https://t.co/Nj0smrZoEp,['1596541757596094464'],1596541757596094464,198831061,und,
2022-11-26T16:11:41.000Z,@EFF_FreeState Well done  EFF,['1596537185121243137'],1596537185121243137,198831061,en,
2022-11-26T15:59:47.000Z,@AfricaFactsZone https://t.co/VYbXASYRNM,['1596534187623911426'],1596534187623911426,198831061,qme,
2022-11-26T15:54:40.000Z,@Kenneth98343018 Uyanya nyi . Don't look for relevance on my timeline  .inya on your timeline otherwise l will block you,['1596532903080755206'],1596532903080755206,198831061,en,
2022-11-26T15:25:43.000Z,"A very unfortunate turn of events for all involved.  I hope they all get closure and healing from the sad events .

 https://t.co/PS16ikeW2z",['1596525615062323200'],1596525615062323200,198831061,en,
2022-11-26T15:07:29.000Z,I prefer the Present president ED who DON’T dine at their home with our former Western imperialist.,['1596521028762882059'],1596521028762882059,198831061,en,
2022-11-26T14:45:28.000Z,Hopewero will celebrate anything that bring negativity to Zimbabwe. Thus @daddyhope wembwa dzake for you.,['1596515486778343424'],1596515486778343424,198831061,en,{'place_id': '0106c09765cfa081'}
2022-11-26T14:45:28.000Z,@joseph_kalimbwe It's only in Zambia where a 15 to 30 year old @joseph_kalimbwe wants to tell everyone particularly SADC how to govern themselves when same Joseph is out of H.H government .other including ccc fools will even defend such a foolish assertion.,['1596515486635786242'],1596515486635786242,198831061,en,
