lang,text,author_id,created_at,id,edit_history_tweet_ids
en,"Here users input the total amount of the bill, tip percentage, and number of person. The application will calculate each person's tip and total bill. #javascript #100DaysOfCode 
👉 https://t.co/N7KPjEJQzc",351555541,2022-03-01T14:53:33.000Z,1498672798906351624,['1498672798906351624']
en,"When I finished my task list project with #javascript, I was so excited. This is my second time participating in the #100DaysOfCode challenge. Unfortunately, I was unable to continue. But now I'm back.
👉 https://t.co/kUmqg18Ice",351555541,2022-03-01T14:44:52.000Z,1498670610427572230,['1498670610427572230']
en,"This is my first API project using #javascript. By entering the #github username, all public github repositories will be displayed.
👉 https://t.co/VF0oc1wjeV",351555541,2022-03-01T14:28:19.000Z,1498666444951023621,['1498666444951023621']
en,@suzanamelojor @udemy Thanks,351555541,2022-02-02T08:17:11.000Z,1488788576137789442,['1488788576137789442']
en,@suzanamelojor @udemy Which course are you following for TS?,351555541,2022-02-02T06:03:15.000Z,1488754869662281729,['1488754869662281729']
en,"I just completed ""Getting Started with JavaScript, v2"" by @getify on @FrontendMasters! https://t.co/7rUiGahdal",351555541,2022-01-24T20:31:51.000Z,1485711968631947264,['1485711968631947264']
en,"A disciplinary traffic jam. However, jelly is missing. https://t.co/UHOdZ0o3ju",351555541,2021-11-14T06:21:19.000Z,1459768387903451142,['1459768387903451142']
en,@addyosmani @lydiahallie An exciting news. Waiting for a great book.,351555541,2021-09-27T02:49:51.000Z,1442320551234576388,['1442320551234576388']
en,@MrAhmadAwais TailwindCSS,351555541,2021-09-24T16:42:56.000Z,1441443040292315138,['1441443040292315138']
qht,"#আবূ_ত্বহার_সন্ধান_চাই
#আবূ_ত্বহা_মোহাম্মদ_আদনান
#মোহাম্মদ_ত্বহা_আদনান
#saveabutwahaamuhammadadnan
#Update
#SaveAbuTuhaMuhammadAdnan 
#PLzSaveOurIDOL 
#PlzSaveMyFavoriteIslamicScowler",351555541,2021-06-13T17:53:50.000Z,1404134933816250373,['1404134933816250373']
qht,#SavePalestine #SaveAqsa #SaveMuslims #bangladeshstandswithpalestine  #FreePalestine #AlAqsaMosque #IsraeliAttackonAlAqsa #IsraeliTerrorism #AlAqsaUnderAttack #savepalestine #savethemuslims #StopTerrorismAgainstMuslims #AlAqsa #StopConspiracyAgainstIslam  #stopIsraeliTerrorism,351555541,2021-05-18T06:50:51.000Z,1394546005727535104,['1394546005727535104']
qht,#Save_Palestine #SaveAqsa #SaveMuslims #bangladeshstandswithpalestine  #FreePalestine #AlAqsaMosque #IsraeliAttackonAlAqsa #IsraeliTerrorism #AlAqsaUnderAttack #savepalestine #savethemuslims #StopTerrorismAgainstMuslims #AlAqsa #StopConspiracyAgainstIslam  #stopIsraeliTerrorism,351555541,2021-05-18T06:49:59.000Z,1394545785518231557,['1394545785518231557']
und,#SavePalestine 🇵🇸 #SaveTheMuslims 🤲 #StopConspiracyAgainstIslam ✋ #GazaUnderAttack 🤲 #AlAqsaUnderAttack 🕌 #FreePalestine 🇵🇸 #StandForPalestine ✊ #StandWithSheikhJarrah ✊ #SaveSheikhJarrahFreedom 🤲 #StopTerrorismAgainstMuslims ✋ #AlAqsa 🕌 #SaveAqsa 🕌 #MasjidAlAqsa 🕌,351555541,2021-05-18T06:05:26.000Z,1394534573757788160,['1394534573757788160']
en,Trying out @theTunnelBear so I can browse privately from my ISP https://t.co/0Lg7fncoAT https://t.co/O5ii8cYyod,351555541,2020-06-11T05:19:43.000Z,1270948808386437120,['1270948808386437120']
en,Introducing WPSmartPay - Paddle Payment Integration Plugin for WordPress https://t.co/QZr1RzleKX,351555541,2020-03-31T05:16:45.000Z,1244856133568741376,['1244856133568741376']
en,RT @js_tut: Final cover design. Grab a copy if you want a desk reference with 220 diagrams consisting of **all** CSS properties that have b…,351555541,2019-07-07T19:25:52.000Z,1147949873162907649,['1147949873162907649']
en,@js_tut It will be an interesting book. I hope it will help me like your previous books.,351555541,2019-07-07T19:24:20.000Z,1147949490038431744,['1147949490038431744']
en,@js_tut @nehmeroumani @wdevers23 @wangaw94 @PsyGik @DaveChristian87 @gokulrajasekhar @edbrsk @BlombergVictor @boehpyk Thank you for the book,351555541,2019-04-13T15:58:09.000Z,1117094630753853440,['1117094630753853440']
en,Introducing QuixRank - The Future of Joomla SEO https://t.co/C5ijZUYFN5,351555541,2018-12-21T15:26:33.000Z,1076136852376047617,['1076136852376047617']
en,I just joined @themexpert at 40% discount to build my next website with #Joomla and #Quix - You Should too! https://t.co/A2W7u7uaWw #blackfriday #deal #themexpert,351555541,2017-11-20T02:21:13.000Z,932433621998125056,['932433621998125056']
en,I added a video to a @YouTube playlist https://t.co/9SGhtO4LGx how-to-change-quix-column-layout,351555541,2016-12-18T10:13:16.000Z,810427705879621632,['810427705879621632']
en,I added a video to a @YouTube playlist https://t.co/9pEhPbWYrB 18. How to create another Quix page and connect to menu,351555541,2016-11-07T07:22:15.000Z,795526766085476354,['795526766085476354']
en,I added a video to a @YouTube playlist https://t.co/HMJM3anXuL 17. How to use or insert collection inside quix page,351555541,2016-11-07T07:19:41.000Z,795526117251842048,['795526117251842048']
en,I added a video to a @YouTube playlist https://t.co/7kZd3ntN5S 28. Contact page,351555541,2016-11-07T07:13:11.000Z,795524484249907200,['795524484249907200']
en,I added a video to a @YouTube playlist https://t.co/zY2unyiGgr 27. Blog page,351555541,2016-11-07T07:11:21.000Z,795524022599553024,['795524022599553024']
en,I added a video to a @YouTube playlist https://t.co/I8kV1DBxhN 26. Team page,351555541,2016-11-07T07:08:03.000Z,795523189828943876,['795523189828943876']
en,I added a video to a @YouTube playlist https://t.co/whszCXK3gp 25. Portfolio page,351555541,2016-11-07T07:04:45.000Z,795522359922925568,['795522359922925568']
en,I added a video to a @YouTube playlist https://t.co/HyCWz1Id1r 24. Services page,351555541,2016-11-07T07:00:24.000Z,795521263955574785,['795521263955574785']
en,I added a video to a @YouTube playlist https://t.co/qwmbxL6eLf 23. Create about page using Quix collection,351555541,2016-11-07T06:57:00.000Z,795520410297233408,['795520410297233408']
en,I added a video to a @YouTube playlist https://t.co/sgOV3Nlwiz 22. Create partner and contact collection,351555541,2016-11-07T06:53:42.000Z,795519581615951872,['795519581615951872']
en,I added a video to a @YouTube playlist https://t.co/IvVa7yUENY 21. Create company value collection,351555541,2016-11-07T06:49:59.000Z,795518642632933376,['795518642632933376']
en,I added a video to a @YouTube playlist https://t.co/Cz5c0IkRqc 20. Create about team collection,351555541,2016-11-07T06:47:02.000Z,795517903009357824,['795517903009357824']
en,I added a video to a @YouTube playlist https://t.co/nbW59i7kzA 19. How to create page title &amp; person collection,351555541,2016-11-07T06:42:44.000Z,795516821680123904,['795516821680123904']
en,I added a video to a @YouTube playlist https://t.co/CX3trGMtfZ 16. How to create collection,351555541,2016-11-07T06:38:52.000Z,795515848085610496,['795515848085610496']
en,I added a video to a @YouTube playlist https://t.co/SMg5FAZk9m 15. How to use joomla module inside Quix another module,351555541,2016-11-07T06:32:59.000Z,795514365952684032,['795514365952684032']
en,I added a video to a @YouTube playlist https://t.co/CosUc7620u 14. How to use joomla module inside Quix,351555541,2016-11-07T06:25:16.000Z,795512424354824192,['795512424354824192']
en,I added a video to a @YouTube playlist https://t.co/0YqJDn6EiS 13. Change blog article layout,351555541,2016-11-07T06:22:03.000Z,795511615932108800,['795511615932108800']
en,I added a video to a @YouTube playlist https://t.co/ZzQ4J3kn0N 12. Create blog,351555541,2016-11-07T06:19:50.000Z,795511058861391872,['795511058861391872']
en,I added a video to a @YouTube playlist https://t.co/6uTB9emFha 11. Creating blog article,351555541,2016-11-07T06:15:13.000Z,795509894187126784,['795509894187126784']
en,I added a video to a @YouTube playlist https://t.co/NyLEebbDXJ 10. Core services,351555541,2016-11-07T06:15:13.000Z,795509893415325696,['795509893415325696']
en,I added a video to a @YouTube playlist https://t.co/8vEQL0DSNA 9. Call to action,351555541,2016-11-07T06:15:12.000Z,795509892631052288,['795509892631052288']
en,I added a video to a @YouTube playlist https://t.co/fAxtnlBdxb 8. Create about or companies value section,351555541,2016-11-07T06:15:12.000Z,795509891825700864,['795509891825700864']
en,I added a video to a @YouTube playlist https://t.co/QO8NxHGKm2 7. Add another section in homepage,351555541,2016-11-07T06:15:12.000Z,795509890944905216,['795509890944905216']
en,I added a video to a @YouTube playlist https://t.co/UZBoGyTMhC 6. how to add slider,351555541,2016-11-06T16:36:40.000Z,795303900417060868,['795303900417060868']
en,I added a video to a @YouTube playlist https://t.co/If9xcktHzv 5. 1. homepage setup,351555541,2016-11-06T16:34:37.000Z,795303382500122624,['795303382500122624']
en,I added a video to a @YouTube playlist https://t.co/jMPLsyykxg 5. how to create quix page &amp; add with menu,351555541,2016-11-06T16:31:55.000Z,795302705736646660,['795302705736646660']
en,I added a video to a @YouTube playlist https://t.co/mwDs37xv3w 4. how to create joomla menu,351555541,2016-11-06T16:29:40.000Z,795302139895615488,['795302139895615488']
en,I added a video to a @YouTube playlist https://t.co/jM1nmVJSRh 3.1. template copy and use menu,351555541,2016-11-06T16:25:40.000Z,795301130930683904,['795301130930683904']
en,I added a video to a @YouTube playlist https://t.co/3AUnWBjGSi 3. how to add or change logo,351555541,2016-11-06T16:22:13.000Z,795300262600732672,['795300262600732672']
en,I added a video to a @YouTube playlist https://t.co/jq3Rc6lq4U 2. manual install,351555541,2016-11-04T14:01:50.000Z,794540158943105024,['794540158943105024']
en,I added a video to a @YouTube playlist https://t.co/GzpW9qmSz3 How to Install Akeeba Quickstart of Joomla,351555541,2016-10-31T09:17:01.000Z,793018932760158208,['793018932760158208']
en,How to Install Akeeba Quickstart of Joomla: https://t.co/GzpW9qmSz3 via @YouTube,351555541,2016-10-31T09:15:43.000Z,793018605847744512,['793018605847744512']
en,"If someone wants success, he will always try to find a way. He will never want to show any excuses. https://t.co/tgFZOqejda",351555541,2016-10-26T03:36:05.000Z,791121191545237505,['791121191545237505']
en,Good Morning Everybody. https://t.co/aSWTTrf5d9,351555541,2016-10-26T03:29:29.000Z,791119532068921344,['791119532068921344']
et,Hire Mazharul I. on PeoplePerHour https://t.co/KyrWRzT1Ah,351555541,2016-06-16T22:01:33.000Z,743564196705533952,['743564196705533952']
en,miswopnil : I will convert psd to html for $5 on https://t.co/ptmcMknohT https://t.co/blpVmvhcCI,351555541,2016-06-16T17:26:21.000Z,743494939967897600,['743494939967897600']
ht,miswopnil's public profile on Fiverr https://t.co/dxbGpPAawU,351555541,2016-06-15T20:47:23.000Z,743183143834771456,['743183143834771456']
zxx,https://t.co/uxfDMFCz0m,351555541,2016-06-15T20:45:13.000Z,743182598898212865,['743182598898212865']
en,miswopnil : I will transform psd to html with bootstrap3 for $10 on https://t.co/ptmcMk5MTj https://t.co/eKLdKEPEmC,351555541,2016-06-15T18:42:11.000Z,743151635900174336,['743151635900174336']
en,Save on your freelance projects with PeoplePerHour! https://t.co/17jDdDlVwT,351555541,2016-05-16T16:34:01.000Z,732247743666626560,['732247743666626560']
en,Check it out! nillartcell will build onepage website in wordpress for you for $5 on #Fiverr https://t.co/EU5nvzvAIC,351555541,2016-05-16T16:20:01.000Z,732244221382430720,['732244221382430720']
zxx,https://t.co/6vG7I6YjHE,351555541,2016-05-07T11:48:30.000Z,728914402930532358,['728914402930532358']
en,I posted a new photo to Facebook https://t.co/MbZ61CCtWj,351555541,2016-01-27T15:48:27.000Z,692373613492699137,['692373613492699137']
en,Good Morning Friends. https://t.co/Hn8n25ZUOb,351555541,2016-01-21T03:03:52.000Z,690006873270018049,['690006873270018049']
hi,Nokshi Pitha.,351555541,2016-01-21T02:56:44.000Z,690005074156851201,['690005074156851201']
en,wordpress-onepage-theme-development-with-onepager-part-2: https://t.co/vDcZlg91Q2 via @YouTube,351555541,2016-01-20T20:51:52.000Z,689913254454267904,['689913254454267904']
en,I added a video to a @YouTube playlist https://t.co/vDcZlfRqYu wordpress-onepage-theme-development-with-onepager-part-2,351555541,2016-01-20T20:50:20.000Z,689912868221886464,['689912868221886464']
en,wordpress-onepage-theme-development-with-onepager-part-1: https://t.co/qLaCahC0QG via @YouTube,351555541,2016-01-20T20:14:56.000Z,689903960157716481,['689903960157716481']
en,I added a video to a @YouTube playlist https://t.co/qLaCahC0QG wordpress-onepage-theme-development-with-onepager-part-1,351555541,2016-01-20T20:12:35.000Z,689903370224693248,['689903370224693248']
