text,lang,created_at,id,edit_history_tweet_ids,author_id
@Cyfaskript When una no good 😂😂😂,en,2022-10-04T20:43:41.000Z,1577399076848603162,['1577399076848603162'],765315176
😂😂😂😂😂😂😂😂 https://t.co/81SuDMnjgA,art,2022-10-04T20:30:53.000Z,1577395857195995174,['1577395857195995174'],765315176
"RT @FCBarcelona: GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GOAL PEDRI!
GO…",ht,2022-10-04T20:30:42.000Z,1577395812363079684,['1577395812363079684'],765315176
Offside https://t.co/o4xL6urhVl,no,2022-10-04T20:29:10.000Z,1577395425849577667,['1577395425849577667'],765315176
"@jekky04 @zainab_akanni Happy birthday, and many more years",en,2022-10-04T08:45:01.000Z,1577218218108018688,['1577218218108018688'],765315176
RT @amuta_ann: I’m really happy Joke Silva closed her comments and other Tinubu supporters are in the closet and afraid to publicly support…,en,2022-10-03T20:00:55.000Z,1577025926738890752,['1577025926738890752'],765315176
Should have just stayed at west ham https://t.co/oCAevYYB5p,en,2022-10-03T19:42:03.000Z,1577021180217028608,['1577021180217028608'],765315176
RT @Hayy_bie: @LCFC This guy’s name should be the first on the list of England World Cup squad,en,2022-10-03T19:37:08.000Z,1577019944012685312,['1577019944012685312'],765315176
If England don’t take Maddison to the World Cup huge disservice,en,2022-10-03T19:35:11.000Z,1577019449882071040,['1577019449882071040'],765315176
@Just_femi_ You no dey reply messages but you dey tweet ???,en,2022-10-02T13:40:47.000Z,1576567876068446218,['1576567876068446218'],765315176
80K iPod 6th generation https://t.co/qmBwQVuM1P,en,2022-09-29T09:35:33.000Z,1575418995607470088,['1575418995607470088'],765315176
Available https://t.co/YGzUA6mjQi,fr,2022-09-29T09:34:45.000Z,1575418796885557248,['1575418796885557248'],765315176
"RT @Accesories_Plug: Available in different colors to suite your taste 

Price -10,000
Kindly send a DM to order

Whatsapp https://t.co/hbj…",en,2022-09-28T20:45:01.000Z,1575225086843691008,['1575225086843691008'],765315176
"RT @Accesories_Plug: Glass frames available 😍😍

Price -10,000
Kindly send a DM to order
WhatsApp https://t.co/hbjyxVb0R8

Delivery is natio…",en,2022-09-28T20:44:58.000Z,1575225074063642624,['1575225074063642624'],765315176
"RT @IsbaLuxury: Hello beautiful people, we are happy to announce that our night market sales on lingeries starts tonight and will run throu…",en,2022-09-28T20:44:52.000Z,1575225047786344448,['1575225047786344448'],765315176
"RT @IsbaLuxury: 𝙳𝚁𝙴𝚂𝚂 𝙰𝚅𝙰𝙸𝙻𝙰𝙱𝙻𝙴 😍

Was: N9,000 ❌

Now: N7,000 ✅ 

📍UK 6,8,10

𝙱𝙻𝙰𝙲𝙺 𝙾𝙽𝙻𝚈

#NightMarketWithDammyB 

@_DammyB_ https://t.co/i…",en,2022-09-28T20:44:38.000Z,1575224989661290496,['1575224989661290496'],765315176
"RT @IsbaLuxury: Was N12,000 ❌

Now: N9,500 ✅

📍Uk 6,8,10,12 

#NightMarketWithDammyB https://t.co/g5dpCkG4qY",en,2022-09-28T20:44:31.000Z,1575224962168029184,['1575224962168029184'],765315176
England mad oooo,en,2022-09-26T20:28:17.000Z,1574496100568137728,['1574496100568137728'],765315176
It’s in the DM https://t.co/tjmMl3nnTG,en,2022-09-24T18:57:28.000Z,1573748469751287809,['1573748469751287809'],765315176
"RT @IsbaLuxury: New in: Top available 😍

Price: N8,500 

Size: Uk 6,8,10,12 

Colors: 
Green 
Yellow
Pink 

https://t.co/dLHtKzhhag

@_Damm…",en,2022-09-24T12:44:28.000Z,1573654598925041664,['1573654598925041664'],765315176
"This England team needs a better manager, sack this fraud",en,2022-09-23T20:14:15.000Z,1573405406378049540,['1573405406378049540'],765315176
This Germany Jersey be like Southampton jersey,en,2022-09-23T19:57:57.000Z,1573401302352232461,['1573401302352232461'],765315176
@iamfemi_g Congrats ma,en,2022-09-21T20:57:07.000Z,1572691417721614336,['1572691417721614336'],765315176
"RT @BetterCallSaul: Pure, ice-cold venom. #FYC https://t.co/7WNUqclYIg",en,2022-09-20T19:53:59.000Z,1572313142213971974,['1572313142213971974'],765315176
RT @MandoMichael: 🤍✨ https://t.co/8m0hiUMBgb,und,2022-09-20T19:35:07.000Z,1572308390545707009,['1572308390545707009'],765315176
@23chibby Like just be a side nigga,en,2022-09-19T11:50:21.000Z,1571829042608848896,['1571829042608848896'],765315176
The queen has collected Sir Criston,en,2022-09-19T06:32:13.000Z,1571748980266074112,['1571748980266074112'],765315176
Just want Vini to score https://t.co/mkopBolG0W,en,2022-09-18T20:25:11.000Z,1571596216743636993,['1571596216743636993'],765315176
Son finally 🥹🥹,en,2022-09-17T18:00:24.000Z,1571197391662874624,['1571197391662874624'],765315176
Dem don kill lazio oooooo,en,2022-09-15T18:13:03.000Z,1570475799609745409,['1570475799609745409'],765315176
@doraayobami Congrats,en,2022-09-15T07:42:01.000Z,1570316996734226433,['1570316996734226433'],765315176
"RT @doraayobami: My new view ❤️.
Thank you Jesus https://t.co/vtAgd9frJF",en,2022-09-15T07:41:50.000Z,1570316949434896384,['1570316949434896384'],765315176
Sell Ziyech,tr,2022-09-14T20:52:54.000Z,1570153639615799297,['1570153639615799297'],765315176
John stones screamer,en,2022-09-14T20:38:32.000Z,1570150022842310657,['1570150022842310657'],765315176
RT @Cinnabon: you’ll always be a winner in our book @BetterCallSaul,en,2022-09-13T20:31:19.000Z,1569785820034342915,['1569785820034342915'],765315176
Lloris that save was mad,en,2022-09-13T18:33:33.000Z,1569756183724191746,['1569756183724191746'],765315176
"RT @ShowDemCamp: To our new fans, supporters and day 1 Palmwine tribe 🌴 

Palmwine Music 3 drops on the 30th of September 💚

#SDCorBang htt…",en,2022-09-12T19:26:40.000Z,1569407165000990720,['1569407165000990720'],765315176
Why you lying https://t.co/FJ0qb1eEpc,en,2022-09-11T13:53:37.000Z,1568960959112249345,['1568960959112249345'],765315176
@birchuff @23chibby look for this guy he will give you dollars,en,2022-09-11T13:48:39.000Z,1568959710837018624,['1568959710837018624'],765315176
Street and book smart https://t.co/TRG0EezguJ,en,2022-09-09T11:04:13.000Z,1568193555713122304,['1568193555713122304'],765315176
"@Seamsbymidela Oh nice, congrats",en,2022-09-08T18:00:39.000Z,1567935965116637187,['1567935965116637187'],765315176
