edit_history_tweet_ids,text,id,created_at,author_id,lang
['1596964345157599232'],Germany left youth and skill on the bench/ at home…and went with the same old heads…oh well,1596964345157599232,2022-11-27T20:29:04.000Z,439927467,en
['1596964204090920960'],"RT @apaseayomi: Next time, you focus on football. 

Bye Germany ✌🏾.",1596964204090920960,2022-11-27T20:28:31.000Z,439927467,en
['1596964149040320514'],@ifektive Exactimundo!,1596964149040320514,2022-11-27T20:28:17.000Z,439927467,es
['1596964117583368192'],RT @ifektive: Looks like Enrique didn’t pick his squad out of sentiment after all.. he knows exactly what he wants to play and picked playe…,1596964117583368192,2022-11-27T20:28:10.000Z,439927467,en
['1596964030664826880'],@goldenmoses He shouldn’t enter the team bus,1596964030664826880,2022-11-27T20:27:49.000Z,439927467,en
['1596963935323758592'],Lmao….now they remove Muller,1596963935323758592,2022-11-27T20:27:26.000Z,439927467,en
['1596963546411458560'],"RT @MMFADAH: Complete Muller’s tears, Lord. Send them back to Bundesliga’s slum. 🙏",1596963546411458560,2022-11-27T20:25:54.000Z,439927467,en
['1596963241917546498'],Why is Sane not starting ffs,1596963241917546498,2022-11-27T20:24:41.000Z,439927467,en
['1596963042184814592'],"Truth is, bar Musiala and Gnabry, Germany’s main core is aging. The selection reeks of politics rather than actual skill",1596963042184814592,2022-11-27T20:23:54.000Z,439927467,en
['1596962181341655040'],Morata’s first ever truly gunman moment. Beautiful,1596962181341655040,2022-11-27T20:20:28.000Z,439927467,en
['1596962026932535298'],Lmaoo….Germany is going home,1596962026932535298,2022-11-27T20:19:51.000Z,439927467,en
['1596607798770630659'],RT @Oli_Ekun: This is unchristlike from De Paul.,1596607798770630659,2022-11-26T20:52:17.000Z,439927467,en
['1596606693336838144'],Enzo Fernandes…take a bow!,1596606693336838144,2022-11-26T20:47:53.000Z,439927467,en
['1596602560302850048'],"@TheDelgadoWay Tbh, he’s been their best player so far",1596602560302850048,2022-11-26T20:31:28.000Z,439927467,en
['1596602447950217217'],RT @Teemos1: Messi doesn't surprise me again sha.. he's done wey more than all this..,1596602447950217217,2022-11-26T20:31:01.000Z,439927467,en
['1596602013475041280'],@oshoffz You know ball,1596602013475041280,2022-11-26T20:29:18.000Z,439927467,en
['1596601929672843264'],RT @Akintayo__: Na why we dey call am GOAT.,1596601929672843264,2022-11-26T20:28:58.000Z,439927467,en
['1596601896697053185'],RT @the0lamide: That's what GOAT's do!,1596601896697053185,2022-11-26T20:28:50.000Z,439927467,en
['1596601824500674560'],@_Kusheh You know ball,1596601824500674560,2022-11-26T20:28:33.000Z,439927467,en
['1596601788039598080'],@mvyowa Agba baller,1596601788039598080,2022-11-26T20:28:24.000Z,439927467,tl
['1596601711959109632'],RT @Oli_Ekun: THAT'S WHY HE'S THE GOAT! 🥶🥶🥶,1596601711959109632,2022-11-26T20:28:06.000Z,439927467,en
['1596600990614126594'],The GOAT….it’s what they do,1596600990614126594,2022-11-26T20:25:14.000Z,439927467,en
['1596600903750254592'],Messi! Messi!! Messi!!!,1596600903750254592,2022-11-26T20:24:53.000Z,439927467,it
['1596593333454921729'],RT @Oli_Ekun: De Paul should just reveal his green jersey under. No need to pretend.,1596593333454921729,2022-11-26T19:54:48.000Z,439927467,en
['1596593150818226176'],RT @INCREDIBUUUUU: I am tired of this ifs for Dembele,1596593150818226176,2022-11-26T19:54:05.000Z,439927467,en
['1596592671610609668'],RT @INCREDIBUUUUU: Nobody was expecting this argentina gba fest,1596592671610609668,2022-11-26T19:52:10.000Z,439927467,en
['1596591118103330822'],Which kain Haram ball Argentina dey play…no creativity in midfield,1596591118103330822,2022-11-26T19:46:00.000Z,439927467,en
['1596589837959589888'],"RT @Oli_Ekun: Ya Allah, De Paul is a clown.",1596589837959589888,2022-11-26T19:40:55.000Z,439927467,en
['1596589662054776839'],@Officially_Seyi True,1596589662054776839,2022-11-26T19:40:13.000Z,439927467,en
['1596585523094626310'],@baZuk_ Looks that way o,1596585523094626310,2022-11-26T19:23:46.000Z,439927467,en
['1596585459018235904'],What am I watching ffs,1596585459018235904,2022-11-26T19:23:31.000Z,439927467,en
['1596582207170449408'],"Argentina don’t have a great midfield, they are struggling",1596582207170449408,2022-11-26T19:10:35.000Z,439927467,en
['1596561425849520128'],Koman…zero vision,1596561425849520128,2022-11-26T17:48:01.000Z,439927467,lv
['1596560836457136129'],@iamferguson__ Yup,1596560836457136129,2022-11-26T17:45:40.000Z,439927467,und
['1596557719468904448'],"BTS don enter 🕺.,..I wish I was braver https://t.co/EafZkUyM2P",1596557719468904448,2022-11-26T17:33:17.000Z,439927467,en
['1596500056307560449'],"RT @dharnyyoung: There's nothing holy about the spirit in you,please. Stop disguising and go for deliverance.",1596500056307560449,2022-11-26T13:44:09.000Z,439927467,en
['1596402604686585857'],@joxhif Truee…lmao,1596402604686585857,2022-11-26T07:16:55.000Z,439927467,ht
['1596400696919986176'],"@joxhif It’s not even about lifting from Pinterest, this is a lack of knowledge of the basics. This person did not go to any reputable school of Architecture",1596400696919986176,2022-11-26T07:09:20.000Z,439927467,en
['1596400024594055169'],@lebomski_ Lmaoo,1596400024594055169,2022-11-26T07:06:40.000Z,439927467,ht
['1596222364060389376'],@Cescdot1 This is the only time I’ll admit this,1596222364060389376,2022-11-25T19:20:42.000Z,439927467,en
['1596219727407644673'],This Saka na star boy…he gets England ticking,1596219727407644673,2022-11-25T19:10:13.000Z,439927467,en
['1596213303608594432'],@TInvasionist So unnecessary,1596213303608594432,2022-11-25T18:44:42.000Z,439927467,en
['1596116519854800899'],"When are we going to face it and see that both genders do this, and a lot of things that both genders accuse each other of….Women that openly admit to flirting just because….bored https://t.co/FfiqnyIspv",1596116519854800899,2022-11-25T12:20:07.000Z,439927467,en
['1596104160025403392'],@Dannrodeo I’ll stop responding,1596104160025403392,2022-11-25T11:31:00.000Z,439927467,en
['1596097520123678721'],RT @QuickestTempa: People be living on the internet 😭😭 you called somebody a bitch and didn’t stand up when they stood up? Survival skills…,1596097520123678721,2022-11-25T11:04:37.000Z,439927467,en
['1596096594067062784'],"@_FemiAfo Yes, I think that’s what it’s about",1596096594067062784,2022-11-25T11:00:56.000Z,439927467,en
['1596090947682680832'],Brilliant https://t.co/PGytPVTUss,1596090947682680832,2022-11-25T10:38:30.000Z,439927467,en
['1596090455854292993'],RT @pbtips_: Our own go dey make us vex,1596090455854292993,2022-11-25T10:36:33.000Z,439927467,en
['1596089445899722752'],"English pundits are so ridiculous, even Mason Mount wouldn’t pick himself ahead of Neymar in any team setup https://t.co/JTwYYVEUfT",1596089445899722752,2022-11-25T10:32:32.000Z,439927467,en
['1596079031619026944'],@gboyeezy Lmao…I think I’m past anger,1596079031619026944,2022-11-25T09:51:09.000Z,439927467,en
['1596077500454637569'],@gboyeezy This is it!…like how can you people not see that shit is utterly ridiculous….on tax payers time and dime.,1596077500454637569,2022-11-25T09:45:04.000Z,439927467,en
['1596076527803764736'],@gboyeezy Na why the rest of the World dey always laugh us….wetin be this,1596076527803764736,2022-11-25T09:41:12.000Z,439927467,en
['1596075615245193216'],"This is why Africans in diaspora will continue to suffer indignation. No one respects beggars and idiots.

This continent has an abundance of them and they all in the most sensitive leadership positions https://t.co/2pkSQlXkMH",1596075615245193216,2022-11-25T09:37:34.000Z,439927467,en
['1596074888384716800'],RT @eugiiiiie: Sorry but African leaders are insane,1596074888384716800,2022-11-25T09:34:41.000Z,439927467,en
['1596074601095757825'],RT @Worrido_SK: Another problem I have with the World Cup is The MOTM awards are shockingly bad. And those things build narratives over time,1596074601095757825,2022-11-25T09:33:33.000Z,439927467,en
['1596074460578451457'],RT @Emikaa__: Settle with yourself..cos you fought yourself.,1596074460578451457,2022-11-25T09:32:59.000Z,439927467,en
['1596068191989600257'],African Americans seem to have a very weird incest fetish,1596068191989600257,2022-11-25T09:08:05.000Z,439927467,en
['1596067699670814720'],"@Dannrodeo Probably, they’ve been there before with arguably worse players.",1596067699670814720,2022-11-25T09:06:07.000Z,439927467,en
['1596056757654233088'],@Dannrodeo Yup…na me fuck up,1596056757654233088,2022-11-25T08:22:38.000Z,439927467,en
['1596054361758728195'],"@_renoma @Abdul__E @bernie_slimz Yeah, they were treated unfairly, there was no check",1596054361758728195,2022-11-25T08:13:07.000Z,439927467,en
['1596054188274114560'],You talk like you don’t know your officers and stations. She’s supposed to argue with hungry officers in a Police station?? https://t.co/dsuWU54ED4,1596054188274114560,2022-11-25T08:12:26.000Z,439927467,en
['1596053549452083200'],"You can’t be serious, why are dubious Police officers making the demand in the first place. How can’t you see that that’s the problem? https://t.co/dsuWU546Nw",1596053549452083200,2022-11-25T08:09:54.000Z,439927467,en
['1596052171195293698'],"@_renoma @Abdul__E @bernie_slimz Truth is, it wasn’t a pen, Ronaldo even tries to orchestrate more of a contact as he goes down, it situation was worthy of a review and for the ref to not even request that is a travesty",1596052171195293698,2022-11-25T08:04:25.000Z,439927467,en
['1596051035738472448'],@Gabntoka Abi now…Lool,1596051035738472448,2022-11-25T07:59:54.000Z,439927467,en
['1596026500800823296'],"@TInvasionist I’m saying, their President lives abroad and pops back in for elections…the man ‘been president since before we were born btw, he shouldn’t feel like he’s done something bad when the number 1 elected official doesn’t even give a fuck. They should be angry at Paul Biya first",1596026500800823296,2022-11-25T06:22:25.000Z,439927467,en
['1596025000787861505'],"Don’t know why he was in his feelings, Paul Biya lives in Switzerland as well and is practically Swiss at this point https://t.co/V7Wkm4O6DY",1596025000787861505,2022-11-25T06:16:27.000Z,439927467,en
['1595885881067556865'],@Dannrodeo Sorrayy 😂,1595885881067556865,2022-11-24T21:03:38.000Z,439927467,en
['1595881406953312256'],"Omo, if this Brazil team click against you, dun cry dun beg",1595881406953312256,2022-11-24T20:45:52.000Z,439927467,en
['1595881295061590016'],@Sijistical Yup,1595881295061590016,2022-11-24T20:45:25.000Z,439927467,und
['1595880721603874817'],@Sijistical Man puts on that yellow jersey and morphs to R9,1595880721603874817,2022-11-24T20:43:08.000Z,439927467,en
['1595877955737374720'],That’s why he starts ahead of Jesus,1595877955737374720,2022-11-24T20:32:09.000Z,439927467,en
['1595877896593235970'],Richarlison…Gunman!!,1595877896593235970,2022-11-24T20:31:55.000Z,439927467,de
['1595877808139833345'],3pts. Onto the next,1595877808139833345,2022-11-24T20:31:34.000Z,439927467,en
['1595876137863098368'],What’s up with Neymar?,1595876137863098368,2022-11-24T20:24:55.000Z,439927467,en
['1595875778524225536'],RT @goldenmoses: Nah only Vinicius head correct for this team.,1595875778524225536,2022-11-24T20:23:30.000Z,439927467,en
['1595875673641459713'],"RT @reBELLYus: Thank God he’s not a rapper, cause this is a bar",1595875673641459713,2022-11-24T20:23:05.000Z,439927467,en
