geo,edit_history_tweet_ids,created_at,id,author_id,lang,text
{'place_id': 'e0060cda70f5f341'},['1588877901017251840'],2022-11-05T12:56:26.000Z,1588877901017251840,4181080761,en,"Give us today our daily bread.
Matthew 6:11 NIV

https://t.co/spAf7ew2S3 https://t.co/5dnsX9FxRn"
,['1588864634127527936'],2022-11-05T12:03:43.000Z,1588864634127527936,4181080761,en,"RT @CoachDoty: Being an athlete means more responsibilities:
*Clean social media
*Academic performance
*Huge time commitment
*Eating right…"
,['1588863458409590784'],2022-11-05T11:59:02.000Z,1588863458409590784,4181080761,en,"RT @lancelahnert: Texas Panhandle tough.
Perryton, Tx
Pampa, Tx
@dctf @weatherchannel https://t.co/vRlef2IuaF"
{'place_id': 'e0060cda70f5f341'},['1588692528013811712'],2022-11-05T00:39:49.000Z,1588692528013811712,4181080761,en,"Two are better than one, because they have a good return for their labor:
Ecclesiastes 4:9 NIV

https://t.co/lLDxatretg https://t.co/qVQO4Myp9s"
,['1588184873839345671'],2022-11-03T15:02:35.000Z,1588184873839345671,4181080761,en,"For he has rescued us from the dominion of darkness and brought us into the kingdom of the Son he loves,
Colossians 1:13 NIV

https://t.co/TgwcVyzijZ https://t.co/UIEIlZrgPZ"
,['1587816807758716928'],2022-11-02T14:40:01.000Z,1587816807758716928,4181080761,en,RT @KBTXRusty: There is no reason the actual 911 calls from children inside the elementary school in Uvalde (or any school) should be publi…
{'place_id': 'c7b527911412a784'},['1587794948618952704'],2022-11-02T13:13:10.000Z,1587794948618952704,4181080761,en,"The Lord is my shepherd, I lack nothing.
Psalms 23:1 NIV

https://t.co/ouQF1g3fH0 https://t.co/DwNPq9dkv4"
{'place_id': '1c69a67ad480e1b1'},['1587469568397697026'],2022-11-01T15:40:13.000Z,1587469568397697026,4181080761,en,"I consider that our present sufferings are not worth comparing with the glory that will be revealed in us.
Romans 8:18 NIV

https://t.co/Vbd5oOlCxS https://t.co/AN0EcEuYFp"
,['1587458491999932417'],2022-11-01T14:56:12.000Z,1587458491999932417,4181080761,en,"RT @mlbelites_: Coach: “hustle in” 
Catchers in full gear: https://t.co/ETYfu4zqIB"
{'place_id': 'e0060cda70f5f341'},['1587170631438696451'],2022-10-31T19:52:21.000Z,1587170631438696451,4181080761,en,"And without faith it is impossible to please God, because anyone who comes to him must believe that he exists and that he rewards those who earnestly seek him.
Hebrews 11:6 NIV

https://t.co/JwqgFBQs4d https://t.co/rXvPr17sMP"
{'place_id': 'e0060cda70f5f341'},['1586199957140164609'],2022-10-29T03:35:14.000Z,1586199957140164609,4181080761,en,"Love does not delight in evil but rejoices with the truth.
1 Corinthians 13:6 NIV

https://t.co/mgmN1HhTxU https://t.co/w6vtJOQ3dH"
{'place_id': 'c7b527911412a784'},['1585619799568261123'],2022-10-27T13:09:54.000Z,1585619799568261123,4181080761,en,"“I am sending you out like sheep among wolves. Therefore be as shrewd as snakes and as innocent as doves.
Matthew 10:16 NIV

https://t.co/38IQwxNPpV https://t.co/mKWwUg2IPc"
{'place_id': 'e0060cda70f5f341'},['1585048492266770432'],2022-10-25T23:19:43.000Z,1585048492266770432,4181080761,qme,@anne_halsey https://t.co/regPOnZrpM
{'place_id': '0da61f17c8549eca'},['1584919725091463169'],2022-10-25T14:48:03.000Z,1584919725091463169,4181080761,en,"The Lord is my strength and my shield; my heart trusts in him, and he helps me. My heart leaps for joy, and with my song I praise him.
Psalms 28:7 NIV

https://t.co/tSQUCd90Z4 https://t.co/pqcSrFdDMp"
,['1584548841344630785'],2022-10-24T14:14:17.000Z,1584548841344630785,4181080761,en,"Though the mountains be shaken and the hills be removed, yet my unfailing love for you will not be shaken nor my covenant of peace be removed,” says the Lord, who has compassion on you.
Isaiah 54:10 NIV

https://t.co/cG4LdPWyXl https://t.co/XeF6476XnX"
{'place_id': '00a4bbcc0dcd7572'},['1584211805575909377'],2022-10-23T15:55:02.000Z,1584211805575909377,4181080761,en,"Whoever believes in me, as Scripture has said, rivers of living water will flow from within them.”
John 7:38 NIV

https://t.co/PxBVMCXHDr https://t.co/JS2sY0Vx06"
{'place_id': '1c69a67ad480e1b1'},['1583497737097863168'],2022-10-21T16:37:35.000Z,1583497737097863168,4181080761,en,"Dear friends, since God so loved us, we also ought to love one another. No one has ever seen God; but if we love one another, God lives in us and his love is made complete in us.
1 John 4:11-12 NIV

https://t.co/hELpZwrKKZ https://t.co/LoZvv64LGd"
{'place_id': '0da61f17c8549eca'},['1583078714719358976'],2022-10-20T12:52:32.000Z,1583078714719358976,4181080761,en,"May the God who gives endurance and encouragement give you the same attitude of mind toward each other that Christ Jesus had,
Romans 15:5 NIV

https://t.co/fRxUMOjXbD https://t.co/wKW5Mo5BCT"
,['1582773837526990855'],2022-10-19T16:41:04.000Z,1582773837526990855,4181080761,en,"No discipline seems pleasant at the time, but painful. Later on, however, it produces a harvest of righteousness and peace for those who have been trained by it.
Hebrews 12:11 NIV

https://t.co/BMPjXRAe8m https://t.co/Nbz0cwpvSt"
{'place_id': '1c69a67ad480e1b1'},['1582355621390987264'],2022-10-18T12:59:13.000Z,1582355621390987264,4181080761,en,"“Very truly I tell you, whoever hears my word and believes him who sent me has eternal life and will not be judged but has crossed over from death to life.
John 5:24 NIV

https://t.co/jNSj4zAahX https://t.co/Q4t7FOQFpA"
,['1582014765106274304'],2022-10-17T14:24:47.000Z,1582014765106274304,4181080761,en,"The fear of the Lord is the beginning of knowledge, but fools despise wisdom and instruction.
Proverbs 1:7 NIV

https://t.co/96526vWvbO https://t.co/f93sMWR1sG"
{'place_id': '1c69a67ad480e1b1'},['1581668885513715714'],2022-10-16T15:30:22.000Z,1581668885513715714,4181080761,en,"Each of you should give what you have decided in your heart to give, not reluctantly or under compulsion, for God loves a cheerful giver.
2 Corinthians 9:7 NIV

https://t.co/47NpTwqxz1 https://t.co/3j9Va5EDTp"
{'place_id': 'e0060cda70f5f341'},['1581347583628222465'],2022-10-15T18:13:38.000Z,1581347583628222465,4181080761,en,"The light shines in the darkness, and the darkness has not overcome it.
John 1:5 NIV

https://t.co/g9jOvOeJWy https://t.co/9wbsZ0nNHj"
{'place_id': '0da61f17c8549eca'},['1581002197864972288'],2022-10-14T19:21:12.000Z,1581002197864972288,4181080761,en,"Blessed are the pure in heart, for they will see God.
Matthew 5:8 NIV

https://t.co/q9qxqCgHmD https://t.co/eMhpw5cpBD"
{'place_id': '1c69a67ad480e1b1'},['1580261660216152065'],2022-10-12T18:18:34.000Z,1580261660216152065,4181080761,en,"You also must be ready, because the Son of Man will come at an hour when you do not expect him.”
Luke 12:40 NIV

https://t.co/ASogrA1cbu https://t.co/H9rSMuHgbw"
{'place_id': 'e0060cda70f5f341'},['1579872277172060173'],2022-10-11T16:31:18.000Z,1579872277172060173,4181080761,en,"For it is with your heart that you believe and are justified, and it is with your mouth that you profess your faith and are saved.
Romans 10:10 NIV

https://t.co/IqHdiA2MM7 https://t.co/o6jYObRNWv"
{'place_id': '1c69a67ad480e1b1'},['1579457868281307137'],2022-10-10T13:04:35.000Z,1579457868281307137,4181080761,en,"Give thanks to the Lord, for he is good; his love endures forever.
Psalms 107:1 NIV

https://t.co/Ta54ibLPUL https://t.co/Q89es5e8m0"
{'place_id': 'e0060cda70f5f341'},['1579115135951835141'],2022-10-09T14:22:41.000Z,1579115135951835141,4181080761,en,"I thank my God every time I remember you.
Philippians 1:3 NIV

https://t.co/dKFJow6DUn https://t.co/ewCTSWfBtS"
{'place_id': '1c69a67ad480e1b1'},['1578855027552432128'],2022-10-08T21:09:06.000Z,1578855027552432128,4181080761,en,"And this is love: that we walk in obedience to his commands. As you have heard from the beginning, his command is that you walk in love.
2 John 1:6 NIV

https://t.co/aOsKJJZwqW https://t.co/TSyEnI1zfj"
,['1578381879505567746'],2022-10-07T13:48:59.000Z,1578381879505567746,4181080761,en,"In the same way, let your light shine before others, that they may see your good deeds and glorify your Father in heaven.
Matthew 5:16 NIV

https://t.co/Nd9HJgD6pb https://t.co/CmnSt7JB2o"
{'place_id': 'e0060cda70f5f341'},['1578019397880336384'],2022-10-06T13:48:37.000Z,1578019397880336384,4181080761,en,"Let the message of Christ dwell among you richly as you teach and admonish one another with all wisdom through psalms, hymns, and songs from the Spirit, singing to God with gratitude in your hearts.
Colossians 3:16 NIV

https://t.co/4MAh270YGo https://t.co/ML3D2XWM2V"
,['1577688353222397952'],2022-10-05T15:53:10.000Z,1577688353222397952,4181080761,en,RT @craigroh: 🔥D-Linemen who maniacally pursue the ball make game changing plays. https://t.co/YGonPO7bWa
,['1577687892914311169'],2022-10-05T15:51:20.000Z,1577687892914311169,4181080761,en,RT @BaseballBros: 16 years in the bigs for Kurt Suzuki has come to an end 👏 https://t.co/bXr5NurWOA
,['1577643213543936003'],2022-10-05T12:53:47.000Z,1577643213543936003,4181080761,en,"Who is a God like you, who pardons sin and forgives the transgression of the remnant of his inheritance? You do not stay angry forever but delight to show mercy.
Micah 7:18 NIV

https://t.co/dfZ94cs9ce https://t.co/Ro76elMQsu"
,['1576935334876975105'],2022-10-03T14:00:56.000Z,1576935334876975105,4181080761,en,"“There is no one holy like the Lord; there is no one besides you; there is no Rock like our God.
1 Samuel 2:2 NIV

https://t.co/8EuwpF7BOz https://t.co/NPSHoxKkiP"
{'place_id': '00a4bbcc0dcd7572'},['1576703069781635072'],2022-10-02T22:38:00.000Z,1576703069781635072,4181080761,en,"“Therefore everyone who hears these words of mine and puts them into practice is like a wise man who built his house on the rock.
Matthew 7:24 NIV

https://t.co/RicGnXgJZo https://t.co/a0ZJ8teKUr"
{'place_id': 'e0060cda70f5f341'},['1576192683336310785'],2022-10-01T12:49:54.000Z,1576192683336310785,4181080761,en,"Finally, brothers and sisters, whatever is true, whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable—if anything is excellent or praiseworthy—think about such things.
Philippians 4:8 NIV

https://t.co/sIj3BFiWa9 https://t.co/vQ5CNOiq0e"
{'place_id': 'e0060cda70f5f341'},['1575923476203905024'],2022-09-30T19:00:10.000Z,1575923476203905024,4181080761,en,"There is no fear in love. But perfect love drives out fear, because fear has to do with punishment. The one who fears is not made perfect in love.
1 John 4:18 NIV

https://t.co/TBm04dLyaA https://t.co/KeptCfpVZi"
,['1575533699898040320'],2022-09-29T17:11:20.000Z,1575533699898040320,4181080761,en,"Peace I leave with you; my peace I give you. I do not give to you as the world gives. Do not let your hearts be troubled and do not be afraid.
John 14:27 NIV

https://t.co/aAZ5GoJZd6 https://t.co/aRWuVuQbAb"
{'place_id': 'e0060cda70f5f341'},['1575187203592192000'],2022-09-28T18:14:29.000Z,1575187203592192000,4181080761,en,"Then I heard the voice of the Lord saying, “Whom shall I send? And who will go for us?” And I said, “Here am I. Send me!”
Isaiah 6:8 NIV

https://t.co/Rac7I3XLQg https://t.co/X8oCRalO2G"
{'place_id': 'e0060cda70f5f341'},['1574768932229095424'],2022-09-27T14:32:25.000Z,1574768932229095424,4181080761,en,"What, then, shall we say in response to these things? If God is for us, who can be against us?
Romans 8:31 NIV

https://t.co/AiC00LK8Dz https://t.co/jnPKfa79kM"
,['1574744818672082945'],2022-09-27T12:56:36.000Z,1574744818672082945,4181080761,en,RT @BryanISD: Great things are happening with the Rudder Regiment Marching Band. They were named Class AA Champions this weekend at the Ban…
,['1574744460335845376'],2022-09-27T12:55:11.000Z,1574744460335845376,4181080761,en,RT @CoachDoty: Upperclassmen: The impact you make on your program goes beyond wins and losses. 10-year old kids are watching and emulating…
{'place_id': '1c69a67ad480e1b1'},['1574421418762289153'],2022-09-26T15:31:32.000Z,1574421418762289153,4181080761,en,"if my people, who are called by my name, will humble themselves and pray and seek my face and turn from their wicked ways, then I will hear from heaven, and I will forgive their sin and will heal their land.
2 Chronicles 7:14 NIV

https://t.co/G7dODFXGOk https://t.co/QiwUzauMMz"
{'place_id': 'e0060cda70f5f341'},['1574025816408821760'],2022-09-25T13:19:33.000Z,1574025816408821760,4181080761,en,"Whoever claims to live in him must live as Jesus did.
1 John 2:6 NIV

https://t.co/6dUymQdaf3 https://t.co/vAvFC7baIC"
{'place_id': '9ce0f1d2eb5998ce'},['1573839225723789312'],2022-09-25T00:58:06.000Z,1573839225723789312,4181080761,en,"“Enter through the narrow gate. For wide is the gate and broad is the road that leads to destruction, and many enter through it. But small is the gate and narrow the road that leads to life, and only a few find it.
Matthew 7:13-14 NIV

https://t.co/dHfpUf6NJt https://t.co/xf64rFCEQY"
,['1573331682752700416'],2022-09-23T15:21:18.000Z,1573331682752700416,4181080761,en,"Remain in me, as I also remain in you. No branch can bear fruit by itself; it must remain in the vine. Neither can you bear fruit unless you remain in me.
John 15:4 NIV

https://t.co/waxySnyR68 https://t.co/gz1w4A8ahU"
{'place_id': 'e0060cda70f5f341'},['1572932226010193923'],2022-09-22T12:54:01.000Z,1572932226010193923,4181080761,en,"Carry each other’s burdens, and in this way you will fulfill the law of Christ.
Galatians 6:2 NIV

https://t.co/n1Ir2Daawq https://t.co/81eSvD7rP5"
{'place_id': '1c69a67ad480e1b1'},['1572661508504715264'],2022-09-21T18:58:16.000Z,1572661508504715264,4181080761,en,"When I consider your heavens, the work of your fingers, the moon and the stars, which you have set in place, what is mankind that you are mindful of them, human beings that you care for them?
Psalms 8:3-4 NIV

https://t.co/nOWWHdAxAs https://t.co/7ITGnkzVGQ"
{'place_id': 'e0060cda70f5f341'},['1572292282065342468'],2022-09-20T18:31:06.000Z,1572292282065342468,4181080761,en,"Many are the plans in a person’s heart, but it is the Lord’s purpose that prevails.
Proverbs 19:21 NIV

https://t.co/DCgWRo5aPi https://t.co/8Sqvca8kH8"
{'place_id': '1c69a67ad480e1b1'},['1572292054507737088'],2022-09-20T18:30:12.000Z,1572292054507737088,4181080761,en,"Listen to advice and accept discipline, and at the end you will be counted among the wise. Many are the plans in a person’s heart, but it is the Lord’s purpose that prevails.
Proverbs 19:20-21 NIV

https://t.co/DCgWRo5IEQ https://t.co/aB77oK9ChK"
,['1571845245704314880'],2022-09-19T12:54:44.000Z,1571845245704314880,4181080761,en,"The Lord your God is with you, the Mighty Warrior who saves. He will take great delight in you; in his love he will no longer rebuke you, but will rejoice over you with singing.”
Zephaniah 3:17 NIV

https://t.co/92CR0Wsz5x https://t.co/6OyDYTW3a7"
,['1571618080765186052'],2022-09-18T21:52:04.000Z,1571618080765186052,4181080761,en,"Jesus said to her, “I am the resurrection and the life. The one who believes in me will live, even though they die; and whoever lives by believing in me will never die. Do you believe this?”
John 11:25-26 NIV

https://t.co/hWQP11oJUZ https://t.co/0Gi4YNHCov"
{'place_id': 'e0060cda70f5f341'},['1571257652734214146'],2022-09-17T21:59:51.000Z,1571257652734214146,4181080761,en,"Wait for the Lord; be strong and take heart and wait for the Lord.
Psalms 27:14 NIV

https://t.co/ppdBEiXo7C https://t.co/SCAJJFlXPI"
{'place_id': '1c69a67ad480e1b1'},['1570756792946405376'],2022-09-16T12:49:37.000Z,1570756792946405376,4181080761,en,"Is anyone among you in trouble? Let them pray. Is anyone happy? Let them sing songs of praise.
James 5:13 NIV

https://t.co/WxgkViAjbl https://t.co/XuREknspad"
{'place_id': '1c69a67ad480e1b1'},['1570421040186294272'],2022-09-15T14:35:27.000Z,1570421040186294272,4181080761,en,"You forgave the iniquity of your people and covered all their sins.
Psalms 85:2 NIV

https://t.co/dqzhWjBfuk https://t.co/nQznf5q6ji"
{'place_id': '1c69a67ad480e1b1'},['1570033811727044608'],2022-09-14T12:56:45.000Z,1570033811727044608,4181080761,en,"“I am the good shepherd. The good shepherd lays down his life for the sheep.
John 10:11 NIV

https://t.co/uJOQMZ6Ncn https://t.co/XB9w0tmCpi"
{'place_id': '1c69a67ad480e1b1'},['1569670186709520386'],2022-09-13T12:51:50.000Z,1569670186709520386,4181080761,en,"Whoever is kind to the poor lends to the Lord, and he will reward them for what they have done.
Proverbs 19:17 NIV

https://t.co/Wo4B0IOBwt https://t.co/WLskzK2veJ"
{'place_id': 'e0060cda70f5f341'},['1569343766548418565'],2022-09-12T15:14:45.000Z,1569343766548418565,4181080761,en,"Whatever you do, work at it with all your heart, as working for the Lord, not for human masters, since you know that you will receive an inheritance from the Lord as a reward. It is the Lord Christ you are serving.
Colossians 3:23-24 NIV

https://t.co/eAGoFv9F6m https://t.co/6P3uBFEG5l"
{'place_id': 'e0060cda70f5f341'},['1569335464976326656'],2022-09-12T14:41:46.000Z,1569335464976326656,4181080761,en,"@CoachHeard1 Just a couple of others to add to the list.
Kevin Kindt - Sam Houston/
SUSLA CC (In Transition to another college)
Kristoffer Kindt - Bethany College(NAIA)/Sul Ross University
Kris retired from Football after last season due to injuries.
Luke Sampson - San Angelo State"
{'place_id': 'e0060cda70f5f341'},['1568562350105534464'],2022-09-10T11:29:41.000Z,1568562350105534464,4181080761,en,@dctf Rudder with a hard fought first win.  Good work Rangers.
{'place_id': '1c69a67ad480e1b1'},['1568219661598183426'],2022-09-09T12:47:58.000Z,1568219661598183426,4181080761,en,"My dear brothers and sisters, take note of this: Everyone should be quick to listen, slow to speak and slow to become angry,
James 1:19 NIV

https://t.co/dSLRKIp1Rs https://t.co/0Q4IcTcvcu"
{'place_id': '1c69a67ad480e1b1'},['1567860765985472516'],2022-09-08T13:01:50.000Z,1567860765985472516,4181080761,en,"Follow God’s example, therefore, as dearly loved children
Ephesians 5:1 NIV

https://t.co/nZaaWRk63e https://t.co/uoU1lynWrm"
{'place_id': '1c69a67ad480e1b1'},['1567510876168536064'],2022-09-07T13:51:30.000Z,1567510876168536064,4181080761,en,"If you declare with your mouth, “Jesus is Lord,” and believe in your heart that God raised him from the dead, you will be saved.
Romans 10:9 NIV

https://t.co/6nbbSNO1vR https://t.co/ziX5rUEXSw"
{'place_id': 'e0060cda70f5f341'},['1567164631138926592'],2022-09-06T14:55:39.000Z,1567164631138926592,4181080761,en,"I have hidden your word in my heart that I might not sin against you.
Psalms 119:11 NIV

https://t.co/xge7EKwkGf https://t.co/0aeNfhkOKq"
{'place_id': 'e0060cda70f5f341'},['1566956884321525763'],2022-09-06T01:10:08.000Z,1566956884321525763,4181080761,en,"“Come to me, all you who are weary and burdened, and I will give you rest. Take my yoke upon you and learn from me, for I am gentle and humble in heart, and you will find rest for your souls.
Matthew 11:28-29 NIV

https://t.co/u6Bx2J0Y0v https://t.co/VOPUZLWmaw"
{'place_id': '1c69a67ad480e1b1'},['1566627267287072776'],2022-09-05T03:20:21.000Z,1566627267287072776,4181080761,en,"Worship the Lord with gladness; come before him with joyful songs.
Psalms 100:2 NIV

https://t.co/lg2Q0iYknJ https://t.co/ORXhGZA1RQ"
{'place_id': 'e0060cda70f5f341'},['1565713338323140609'],2022-09-02T14:48:44.000Z,1565713338323140609,4181080761,en,"Whatever you have learned or received or heard from me, or seen in me—put it into practice. And the God of peace will be with you.
Philippians 4:9 NIV

https://t.co/3ynIxI4VMs https://t.co/joKz4eRufX"
{'place_id': '1c69a67ad480e1b1'},['1565439158226763785'],2022-09-01T20:39:14.000Z,1565439158226763785,4181080761,en,"So in everything, do to others what you would have them do to you, for this sums up the Law and the Prophets.
Matthew 7:12 NIV

https://t.co/ZQ0R8va4be https://t.co/AJzVUe9fst"
,['1564981782738616321'],2022-08-31T14:21:47.000Z,1564981782738616321,4181080761,en,"RT @SpreadOffense: RB up the seam off jet play action, nice design. ✍️ https://t.co/aNrKOxk60F"
{'place_id': '9ce0f1d2eb5998ce'},['1564976534917709824'],2022-08-31T14:00:56.000Z,1564976534917709824,4181080761,en,"But when you pray, go into your room, close the door and pray to your Father, who is unseen. Then your Father, who sees what is done in secret, will reward you.
Matthew 6:6 NIV

https://t.co/aRNEi1QkYD https://t.co/m8enibWrSv"
{'place_id': '1c69a67ad480e1b1'},['1564597576518799360'],2022-08-30T12:55:05.000Z,1564597576518799360,4181080761,en,"Jesus Christ is the same yesterday and today and forever.
Hebrews 13:8 NIV

https://t.co/9gE6ibPd8O https://t.co/Aalqe7uO6o"
{'place_id': '1c69a67ad480e1b1'},['1564306198068973571'],2022-08-29T17:37:15.000Z,1564306198068973571,4181080761,en,"Do not be overcome by evil, but overcome evil with good.
Romans 12:21 NIV

https://t.co/1eDwRYoiVA https://t.co/frS92AVLQG"
{'place_id': '1c69a67ad480e1b1'},['1563924649020473346'],2022-08-28T16:21:07.000Z,1563924649020473346,4181080761,en,"And we know that in all things God works for the good of those who love him, who have been called according to his purpose.
Romans 8:28 NIV

https://t.co/5lgK4f6k98 https://t.co/6wElFgMGat"
{'place_id': '1c69a67ad480e1b1'},['1563522886438354946'],2022-08-27T13:44:39.000Z,1563522886438354946,4181080761,en,"Because of the Lord’s great love we are not consumed, for his compassions never fail. They are new every morning; great is your faithfulness.
Lamentations 3:22-23 NIV

https://t.co/n1T9rpPWAQ https://t.co/JegNmeWVpz"
