lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"RT @TheXStudioNFT: WARRIORS NEVER SPEAK THEY DO - HERE WE GO X111 RT is 10,000TXS - Watch what HAPPENS - ASH

#SunVerse #ASHRON #TheXStudio…",['1596474320125059073'],2022-11-26T12:01:53.000Z,1545255271663996928,1596474320125059073
en,"RT @Sammich1911: ❌Hellow everyone... @safemoonhodl123 thinks I'm going to block him...instead 

Let's do a giveaway:

1 winner 1600 txs

To…",['1596395777038991361'],2022-11-26T06:49:47.000Z,1545255271663996928,1596395777038991361
en,"RT @TheXStudioNFT: Good Values = Good People = RT 2500TXS for ONE - The World will Cheat, LIE and HURT and the the WARRIORS always win to p…",['1596144126579417089'],2022-11-25T14:09:49.000Z,1545255271663996928,1596144126579417089
en,"RT @TheXStudioNFT: UPDATED ADDRESS - RT IS 10,000TXS FOR ONE - 3 HOURS 

0xc042705c93525ae247c8998715e7942ef6135747

#RobinHood #TheXStudio…",['1595970427725418497'],2022-11-25T02:39:36.000Z,1545255271663996928,1595970427725418497
en,RT @BlockBustersTch: 🔍🕵️‍♂️ congratulations on the launch of the new contract @GlowTokenLLC https://t.co/A0mkSvcgyG,['1595951974528479232'],2022-11-25T01:26:16.000Z,1545255271663996928,1595951974528479232
en,"RT @CptHodl: Happy Thanksgiving #SAFEMOONARMY!

#SAFEMOON",['1595852812860248064'],2022-11-24T18:52:14.000Z,1545255271663996928,1595852812860248064
und,@MasonVersluis @DecipherEvent @AlgoFoundation @megbzk @chicagojacobs @CTCTickets  LFG!,['1595839886053019650'],2022-11-24T18:00:52.000Z,1545255271663996928,1595839886053019650
en,"RT @MasonVersluis: 1,000 $ALGO + Dubai Decipher Event Ticket 🎫

How To Enter:

1. Like &amp; Retweet

2. Must be following:
@DecipherEvent 
@Al…",['1595839602279026689'],2022-11-24T17:59:45.000Z,1545255271663996928,1595839602279026689
es,@michaelwrub 0x5Cac7c1B08aca016453337787313a768d5C9573f,['1595830286645923846'],2022-11-24T17:22:44.000Z,1545255271663996928,1595830286645923846
en,@MetaBusdCoin Love this!,['1595827889068724225'],2022-11-24T17:13:12.000Z,1545255271663996928,1595827889068724225
en,"RT @MetaBusdCoin: With the result of our #Thanksgiving #memecontest results announced, we are now preparing for ANOTHER contest throughout…",['1595827809641021441'],2022-11-24T17:12:53.000Z,1545255271663996928,1595827809641021441
en,RT @itsmrxxx: Happy Thanksgiving again #xstudio family. The moment is approaching real soon where the announcement of the winners of the Th…,['1595827649452048389'],2022-11-24T17:12:15.000Z,1545255271663996928,1595827649452048389
en,"RT @Sammich1911: Happy Than❌giving everyone 

To win 

Please like and retweet 

Follow @TheXStudioNFT

5k txs.......5 winners 

#TheXStudi…",['1595827126690799616'],2022-11-24T17:10:10.000Z,1545255271663996928,1595827126690799616
en,RT @TheXStudioNFT: Happy ThanksGiving - All UPDATES AND BINANCE NOW ON https://t.co/rzUbc0T3Ct with TXS TOKEN included - GOOD LIFE - ONE AR…,['1595769464506793988'],2022-11-24T13:21:02.000Z,1545255271663996928,1595769464506793988
en,RT @TheXStudioNFT: OK HERE WE GO - BINANCE NOW WITHIN THEXSTUDIO for NFT going live within Moments or Seconds RT https://t.co/SMc9A0FIoH =…,['1595726436303872000'],2022-11-24T10:30:04.000Z,1545255271663996928,1595726436303872000
en,"Amazing times ahead! @safemoon and @CptHodl are amazing!
#OrbitalShield🛡️ #SafeMoon #SecurityFirst",['1595632361366077441'],2022-11-24T04:16:15.000Z,1545255271663996928,1595632361366077441
en,@Community__Coin Amazing!  ❤️❤️❤️❤️❤️,['1595631506902421504'],2022-11-24T04:12:51.000Z,1545255271663996928,1595631506902421504
en,"RT @GlowTokenLLC: Glow Token is LIVE on SafeMoon Swap and Pancake Swap!

#GlowToken #SafeMoonSwap #BSC #BUSD #WBNB #BBTF

Thank you @Crypto…",['1595631270381641728'],2022-11-24T04:11:54.000Z,1545255271663996928,1595631270381641728
en,RT @MartiniGuyYT: BREAKING: MicroStrategy planning to buy MILLIONS of Dollars in #Bitcoin over the next month via stock sale 🚀⚠️,['1595542605420453888'],2022-11-23T22:19:35.000Z,1545255271663996928,1595542605420453888
en,"RT @Sammich1911: Happy Humpday everyone

Tomorrow is the big giveaway but why should we wait for tomorrow to giveaway ❌ tokens?

Let's star…",['1595504806088826881'],2022-11-23T19:49:23.000Z,1545255271663996928,1595504806088826881
en,"RT @FaboisMe: #SAFEMOON Chart 
👀🔥👀🔥👀 https://t.co/qdQt1zopaB",['1595503295241588741'],2022-11-23T19:43:23.000Z,1545255271663996928,1595503295241588741
en,"RT @CptHodl: Folks have told me that the #SAFEMOONWALLET is the easiest wallet to use…that was before #ORBITALSHIELD. 

It’s now even more…",['1595418048307269635'],2022-11-23T14:04:38.000Z,1545255271663996928,1595418048307269635
en,RT @TheXStudioNFT: RONX111 and MARK - BACK TO BACK - CHANGE NOW COMING FOR MUSIC and ART COLAB - RT is for 2500 for ONE for 4 HOURS - THIS…,['1595268220096860163'],2022-11-23T04:09:16.000Z,1545255271663996928,1595268220096860163
en,RT @saylor: Never has the mission of #Bitcoin been more important. https://t.co/HNcGp8iRiO,['1595245384380686337'],2022-11-23T02:38:32.000Z,1545255271663996928,1595245384380686337
en,"@TheCryptoLark Limit order was waiting and filled at $15,500!  Maybe the bottom,  maybe not.  I don’t care and I will continue buying and holding!
#BTC #HODL https://t.co/CMGEbJRRmM",['1595243064381022208'],2022-11-23T02:29:19.000Z,1545255271663996928,1595243064381022208
en,"2022 BTC goal achieved!  2023 goal is to triple my holdings!  I will keep buying as long as I can and HODL in my custody! 
#BTC #HODL #SelfCustody #DCA https://t.co/gM8xzO6Tn6",['1595237858105004032'],2022-11-23T02:08:38.000Z,1545255271663996928,1595237858105004032
en,"RT @CarolineHydeTV: *CATHIE WOOD HOLDS TO BITCOIN FORECAST OF $1M BY 2030
👀",['1595235653561815042'],2022-11-23T01:59:52.000Z,1545255271663996928,1595235653561815042
en,"RT @DonBaileySpeaks: I care about the success of BBTF and it's holders. Pushing past all the noise, our mission remains unchanged. #BBTF ht…",['1595171721966981124'],2022-11-22T21:45:50.000Z,1545255271663996928,1595171721966981124
en,"RT @TheXStudioNFT: TXS TOKEN ADDRESS - RT AND SEE X111

0xC042705C93525ae247c8998715E7942

#THEXSTUDIO #GOLDENROBOT #X111 #QUANTUMVERSE #SU…",['1594881678383742976'],2022-11-22T02:33:18.000Z,1545255271663996928,1594881678383742976
en,"Heck yeah!  LFG!  Loving Safemoon and @CptHodl and the entire team! The future is so bright!
#alwaysbuilding #SAFEMOONARMY #SAFEMOONECOSYSTEM #ORBITALSHIELD https://t.co/5PmHe7fqEX",['1594880878752268288'],2022-11-22T02:30:07.000Z,1545255271663996928,1594880878752268288
en,RT @elonmusk: @WSJ @WSJopinion @AllysiaFinley Yeah umm … that is definitely not the reason it failed,['1594877708311355393'],2022-11-22T02:17:31.000Z,1545255271663996928,1594877708311355393
en,"RT @CptHodl: My god 
I am praying for our servers right now. 

#SAFEMOON #ORBITALSHIELD",['1594783063510290432'],2022-11-21T20:01:26.000Z,1545255271663996928,1594783063510290432
en,RT @TheXStudioNFT: SUNDAY X111 IS COMING IN HOT - HE DOES NOT SPEAK HE DOES - ASHRON - ALL REWARDS AND STAKING COMING RT AND ANOTHER 1500 F…,['1594343614938742785'],2022-11-20T14:55:13.000Z,1545255271663996928,1594343614938742785
en,"RT @CptHodl: I believe the ever evolving #SAFEMOONWALLET is the easiest #crypto / #defi wallet to use.  

With #SAFEMOON #ORBITALSHIELD it…",['1594073059350093824'],2022-11-19T21:00:08.000Z,1545255271663996928,1594073059350093824
en,"RT @TheXStudioNFT: STAKING COMING TODAY - WE DO - WE DONT SPEAK X111 - RT REWARDS TMMRW THIS ONE IS a RANDOM not a SAFE PLANET 

#ashron #T…",['1593961595574566912'],2022-11-19T13:37:13.000Z,1545255271663996928,1593961595574566912
en,RT @SafemoonGhana: #Safemoon From our captain John Karony 🍃🍃🍃🔥🔥🔥👏👏👏 https://t.co/QYfjNYB85u,['1593749174985822210'],2022-11-18T23:33:08.000Z,1545255271663996928,1593749174985822210
en,RT @WhaleChart: BREAKING: Pro $XRP attorney John Deaton launches petition to investigate SEC Chair Gary Gensler’s connections with Sam Bank…,['1593377961058750466'],2022-11-17T22:58:04.000Z,1545255271663996928,1593377961058750466
en,"RT @saylor: #Bitcoin on #Lightning⚡️ is the future of Digital Money.
https://t.co/qZI9yXvGTG",['1593377917744062465'],2022-11-17T22:57:53.000Z,1545255271663996928,1593377917744062465
en,"RT @TheXStudioNFT: MOMENTS AWAY CMC AND COINGECKO - RADIOACTIVE - X111 - https://t.co/SMc9A0FIoH

#ALLSYSTEMSGO #COINGECKO #THEXSTUDIO #PAN…",['1593075599756886016'],2022-11-17T02:56:35.000Z,1545255271663996928,1593075599756886016
en,@FrankieHollyw10 Get well soon brother! 🙏,['1592918951356665858'],2022-11-16T16:34:07.000Z,1545255271663996928,1592918951356665858
en,"RT @Danology10: #SAFEMOON has reached 700,000 holders!",['1592913150986579969'],2022-11-16T16:11:04.000Z,1545255271663996928,1592913150986579969
und,@Meta_Captain_ 😂,['1592593065583132672'],2022-11-15T18:59:10.000Z,1545255271663996928,1592593065583132672
en,RT @cz_binance: 8 billion people will use crypto in a few years.,['1592518334582775810'],2022-11-15T14:02:13.000Z,1545255271663996928,1592518334582775810
en,@NateGio @Bot_Head_NFT @Papa_MooMoo Omg so awesome!  @NateGio  How many do I need to hold unlisted for a special world 🌎 traveler 1/1 🙏 or Dalai Lama one since I was blessed with meeting him at his home,['1592370405507231745'],2022-11-15T04:14:24.000Z,1545255271663996928,1592370405507231745
en,"RT @NateGio: this custom 1/1 bothead I made for MOOMOO

@Papa_MooMoo @Bot_Head_NFT 

imagine showing this to someone in the 1800s 😂 https:/…",['1592369677313150979'],2022-11-15T04:11:30.000Z,1545255271663996928,1592369677313150979
en,RT @DonBaileySpeaks: I’m going to @LeetCoins’s upcoming Space. Will you join too? https://t.co/BThry4xGb4,['1592368021431283713'],2022-11-15T04:04:55.000Z,1545255271663996928,1592368021431283713
zxx,RT @LeetCoins: https://t.co/5aG8NPRq1w,['1592367610934398976'],2022-11-15T04:03:17.000Z,1545255271663996928,1592367610934398976
en,"RT @nayibbukele: FTX is the opposite of #Bitcoin 

#Bitcoin ’s protocol was created precisely to prevent Ponzi schemes, bank runs, Enron’s,…",['1591982507502829568'],2022-11-14T02:33:02.000Z,1545255271663996928,1591982507502829568
qme,@BisonTrades @pop_headz https://t.co/LeTlsVwBDT,['1591907636626194433'],2022-11-13T21:35:31.000Z,1545255271663996928,1591907636626194433
en,@3210bigbang @YoooReal @pop_headz @Bot_Head_NFT PicPlayPost app on my iPhone,['1591894946600325120'],2022-11-13T20:45:05.000Z,1545255271663996928,1591894946600325120
en,RT @megbzk: So Daniel Friedburg one of the biggest scammers out there and the person behind UltimateBet and AbsolutePoker scandals was chie…,['1591880957094952960'],2022-11-13T19:49:30.000Z,1545255271663996928,1591880957094952960
en,"@elonmusk Loving Twitter with you at the helm.   Super excited to see what you and @cz_binance have planned.   LFG!
#Twitter #Binance #DOGE #DogecoinToTheMoon https://t.co/oVn3lDdzuy",['1591870246503202817'],2022-11-13T19:06:56.000Z,1545255271663996928,1591870246503202817
en,RT @BlockBustersTch: The Tokenomics system made famous by our friends at @SafeMoon is what brought us to DeFi. Rewarding with an in-kind to…,['1591866008603705344'],2022-11-13T18:50:06.000Z,1545255271663996928,1591866008603705344
en,@SMaLLZ_84 @pop_headz @Bot_Head_NFT I had to ask someone today.   Go Solscan and save from there.,['1591862870714814466'],2022-11-13T18:37:38.000Z,1545255271663996928,1591862870714814466
en,RT @elonmusk: Twitter feels increasingly alive,['1591847979572678657'],2022-11-13T17:38:28.000Z,1545255271663996928,1591847979572678657
en,RT @OBgynFl: Fact is #Grove is delivering. That’s the fucking tweet!!!  #GroveToken #BBTF #SAFEMOON #XStudioNFT https://t.co/ZwHZn8eCxB,['1591822899698348034'],2022-11-13T15:58:48.000Z,1545255271663996928,1591822899698348034
en,"RT @TheXStudioNFT: Landed on the Moon - was just boring now will head to QuantumVerse - 300 RTs is 5000 TXS for two X111 

#quantumVerse #t…",['1591822803082543104'],2022-11-13T15:58:25.000Z,1545255271663996928,1591822803082543104
en,"Heck yeah @pop_headz Loving my animated collection.   Minted a few and bought #40 &amp; #53 on secondary!  Great collection and team!  Thank you @Bot_Head_NFT for the WL and introduction to the project! 
#SolanaNFT #botheads #popheadz https://t.co/pFuRJmLgNl",['1591822667748876294'],2022-11-13T15:57:53.000Z,1545255271663996928,1591822667748876294
und,@CptHodl 👀 LFG!,['1591808912923463681'],2022-11-13T15:03:13.000Z,1545255271663996928,1591808912923463681
en,RT @Meta_Captain_: If Swaps wanted to partner with legit projects and work of actual production value for the ecosystem they could easily p…,['1591808762175692804'],2022-11-13T15:02:37.000Z,1545255271663996928,1591808762175692804
de,"RT @CptHodl: Orbital Shield 

#SAFEMOON",['1591807684931907584'],2022-11-13T14:58:21.000Z,1545255271663996928,1591807684931907584
en,"RT @Meta_Captain_: Still have some work to do on this before we have the general public exploring...
Want to show you a tiny bit of what we…",['1591796106161446912'],2022-11-13T14:12:20.000Z,1545255271663996928,1591796106161446912
en,"RT @TheXStudioNFT: The great thing is we found the issue and now we teach a lesson to them - RT is 5000$TXS 

#QuantumVerse #SunVerse #RonX…",['1591796076792909824'],2022-11-13T14:12:13.000Z,1545255271663996928,1591796076792909824
zxx,RT @pop_headz: https://t.co/V2tsKGvOdP,['1591787593116573696'],2022-11-13T13:38:30.000Z,1545255271663996928,1591787593116573696
en,"RT @darrenrobinson: Currently listening to @AdelElmessiry and smiling, thinking how great it is to have him involved with #safemoon. 👏👏👏

h…",['1591660394955026432'],2022-11-13T05:13:04.000Z,1545255271663996928,1591660394955026432
en,RT @TheXStudioNFT: To all of SAFEMOON ARMY - WE KNOW THE TRUTH and WILL TELL YOU ALL WHO THEY ARE - AND THANK YOU TO THE ONES THAT STOOD BY…,['1591583421255815168'],2022-11-13T00:07:12.000Z,1545255271663996928,1591583421255815168
en,RT @Bitboy_Crypto: SBF was bad. One of the worst financial frauds in history… but there is one person worse than him… one person who is act…,['1591280839156957184'],2022-11-12T04:04:51.000Z,1545255271663996928,1591280839156957184
en,"RT @Danology10: New wipe wallet screen for #SAFEMOONORBITALSHIELD 

I love this design language! 
#SAFEMOON

@CatsRusOfficial are going to…",['1591277725696024576'],2022-11-12T03:52:28.000Z,1545255271663996928,1591277725696024576
en,"RT @CptHodl: Happy Veterans Day! 

#VeteransDay2022 #SAFEMOON 
#SAFEMOONARMY",['1591271356347424769'],2022-11-12T03:27:10.000Z,1545255271663996928,1591271356347424769
en,"Super exciting news today! @UbikNFT acquired my favorite project @Bot_Head_NFT I can’t wait to see what the future brings.  LFG! @Papa_MooMoo @ArtEnjoyoor @CREAMCAST_ @NateGio @boywithnolegs 
#solana #SolanaNFT #builders #collaboration https://t.co/yBgBYhRq5W",['1591269263587053568'],2022-11-12T03:18:51.000Z,1545255271663996928,1591269263587053568
en,"Very happy with today mint!  Thank you @pop_headz and thank you @Bot_Head_NFT for the WL opportunity.  
#solanaNFTproject https://t.co/HfwWoqgpra",['1591234908365926401'],2022-11-12T01:02:20.000Z,1545255271663996928,1591234908365926401
en,"RT @TheXStudioNFT: He said it was coming - Move to protect holders and move fast X111 - RT is 2500$TXS - ASH

#SunVerse #QuantumVerse #HERE…",['1591234239848411136'],2022-11-12T00:59:41.000Z,1545255271663996928,1591234239848411136
en,RT @TheXStudioNFT: ASHRON - ASH is driving the marketing globally - TRUST THE PLAN and welcome ASH onboard as the driver of $TXS have a gre…,['1591220248631541760'],2022-11-12T00:04:05.000Z,1545255271663996928,1591220248631541760
en,"RT @BlockBustersTch: To all veterans of all branches, thank you for your sacrifice, your bravery, &amp; the example you set for us all. 
Not on…",['1591211538932977666'],2022-11-11T23:29:28.000Z,1545255271663996928,1591211538932977666
en,@Papa_MooMoo @Avaelius_Ubik @Bot_Head_NFT Congrats!  Can’t wait to part of the next chapter! ❤️ https://t.co/OI0VpRckzI,['1591209784966987776'],2022-11-11T23:22:30.000Z,1545255271663996928,1591209784966987776
en,"RT @Papa_MooMoo: SO incredibly excited and proud of this.

Ubik has been building some incredible tools and @Avaelius_Ubik represents Ubik…",['1591209450219921409'],2022-11-11T23:21:10.000Z,1545255271663996928,1591209450219921409
und,@UbikNFT @Bot_Head_NFT LFG! https://t.co/1oP1cjHyfH,['1591131743335088142'],2022-11-11T18:12:24.000Z,1545255271663996928,1591131743335088142
en,RT @Bitboy_Crypto: It’s time to consider an organized movement against @garygensler. He is as crooked as the day is long. He was literally…,['1590924372562571269'],2022-11-11T04:28:23.000Z,1545255271663996928,1590924372562571269
en,"RT @TheXStudioNFT: Now we set to BURN 2.5M and STAKE 2.5M - Not PLAYING GAMES - X111 - ASHRON - RT is 5000$TXS 4x2 People 

#BURN #XSTUDIO…",['1590874689026805762'],2022-11-11T01:10:57.000Z,1545255271663996928,1590874689026805762
en,"RT @FaboisMe: Two in one day awesome! #SAFEMOON 3.0.0 (18) is now available to test for the BETA
#SafemoonOrbitalShield 
👀👀👀👀 https://t.co/…",['1590850659972448256'],2022-11-10T23:35:28.000Z,1545255271663996928,1590850659972448256
en,"RT @SafeMoonTim: Not matter what storms are on the outside, silky smooth Orbital Shield BETA testing continues to evolve on the inside! #Sa…",['1590850286566117376'],2022-11-10T23:33:59.000Z,1545255271663996928,1590850286566117376
en,"RT @cz_binance: #Binance published cold wallet addresses and balances for 6 of our 600 coins. More to come.
 
475K BTC
4.8M ETH
17.6B USDT…",['1590850079958892545'],2022-11-10T23:33:10.000Z,1545255271663996928,1590850079958892545
en,"RT @TheXStudioNFT: XSTUDIO stands with ELON for the TRUTH - As HIDING from it NEVER works out - FORCE FOR TRUTH AS WE ARE X111 - RT is 10,0…",['1590849493515538432'],2022-11-10T23:30:50.000Z,1545255271663996928,1590849493515538432
en,RT @TheXStudioNFT: MUSIC STREAMING and UPLOADS now on https://t.co/SMc9A0FIoH FIRST LABELS to be announced and uploading this week - PlayLi…,['1590840036073025537'],2022-11-10T22:53:15.000Z,1545255271663996928,1590840036073025537
en,RT @elonmusk: I love when people complain about Twitter … on Twitter 🤣🤣,['1590840018540584968'],2022-11-10T22:53:11.000Z,1545255271663996928,1590840018540584968
en,RT @safemoon_knight: This #SAFEMOONWALLET UPDATE gave the #safemoon wallet a new look on its opening pages. And look. #SAFEMOONORBITALSHIEL…,['1590839999510900736'],2022-11-10T22:53:06.000Z,1545255271663996928,1590839999510900736
