lang,text,author_id,created_at,id,edit_history_tweet_ids
qme,@nastierflange https://t.co/QLtHZuOjYF,58874851,2022-11-27T21:12:51.000Z,1596975364714029056,['1596975364714029056']
en,@castawayinlondo i was being facetious,58874851,2022-11-27T21:06:59.000Z,1596973885593092096,['1596973885593092096']
und,@DM_2092 @AZCardinals 4-7 https://t.co/PmoX7qEcw6,58874851,2022-11-27T21:06:15.000Z,1596973700511076352,['1596973700511076352']
en,@castawayinlondo sit down and get ready https://t.co/ZYTy3tMlfg,58874851,2022-11-27T21:05:23.000Z,1596973482637955073,['1596973482637955073']
en,"@stebramwell @castawayinlondo 55"" LG, i've had LG tv's for the last 10yrs, changed the 42"" for a 55"" about 3yrs ago, cannot complain",58874851,2022-11-27T21:00:54.000Z,1596972355926253568,['1596972355926253568']
en,scary mary https://t.co/u3MQ97u4RM,58874851,2022-11-27T20:41:12.000Z,1596967398279897089,['1596967398279897089']
en,"@djstaffs1 @Conwaino i'm with you on this, we'll prob sign obj and the offence will shite it in the nfc champ game",58874851,2022-11-27T20:36:46.000Z,1596966282825719810,['1596966282825719810']
en,money in the house https://t.co/2EqbCz6jJ0,58874851,2022-11-27T20:26:29.000Z,1596963694617202689,['1596963694617202689']
en,@djstaffs1 @Conwaino pack be like https://t.co/bfsEfxcpsh,58874851,2022-11-27T20:22:06.000Z,1596962591066451973,['1596962591066451973']
en,"@djstaffs1 @Conwaino Rolling into the Cleveland territory 
Bad news bears",58874851,2022-11-27T20:19:09.000Z,1596961847977996288,['1596961847977996288']
en,@Conwaino @djstaffs1 I hope you beat the eagles but I hate rodgers,58874851,2022-11-27T20:18:28.000Z,1596961674870673408,['1596961674870673408']
zxx,https://t.co/FxA8oiORox,58874851,2022-11-27T20:17:49.000Z,1596961511192563712,['1596961511192563712']
en,"@Conwaino oh boy long off season for @djstaffs1 
bears are muck",58874851,2022-11-27T20:12:44.000Z,1596960232399597568,['1596960232399597568']
zxx,https://t.co/VYM0okzXLZ,58874851,2022-11-27T20:05:15.000Z,1596958350906130432,['1596958350906130432']
en,what word gives you the ick more?,58874851,2022-11-27T19:58:54.000Z,1596956751890259969,['1596956751890259969']
zxx,https://t.co/vE1JrqvnSj,58874851,2022-11-27T19:51:23.000Z,1596954859378704384,['1596954859378704384']
en,@Scouse_ma sopping,58874851,2022-11-27T19:32:00.000Z,1596949981638062080,['1596949981638062080']
en,"@RexChapman as a cowboys fan, i second this",58874851,2022-11-27T19:30:19.000Z,1596949558810271745,['1596949558810271745']
zxx,https://t.co/WJQjFWD05M https://t.co/M6vGWsV9rq,58874851,2022-11-27T19:28:30.000Z,1596949101337546752,['1596949101337546752']
en,"get on this

Curtis is a dose of feelgood https://t.co/8cq058qU3V",58874851,2022-11-27T19:25:01.000Z,1596948224438591489,['1596948224438591489']
qme,@surewhynot100 @JEVANS6666 https://t.co/i31LoJVcEy,58874851,2022-11-27T19:24:07.000Z,1596947998549823488,['1596947998549823488']
en,"things you'd tell your dead father:

@FIFAcom are playing a world cup in nov &amp; dec 2022 https://t.co/Z5f8tQsJ0r",58874851,2022-11-27T19:21:05.000Z,1596947237371662336,['1596947237371662336']
en,@Kenga1971 @smtm_lfc1975 i'd buy that man a beer,58874851,2022-11-27T18:57:39.000Z,1596941338481922048,['1596941338481922048']
en,bills mafia fuuucked his hip up https://t.co/6utNCAKprL,58874851,2022-11-27T18:26:12.000Z,1596933422433591296,['1596933422433591296']
zxx,https://t.co/N7m5McvBlJ https://t.co/FhnTj8XXxK,58874851,2022-11-27T18:25:01.000Z,1596933124998705152,['1596933124998705152']
en,@RichardGraves1 keep on truckin,58874851,2022-11-27T18:22:56.000Z,1596932601016553478,['1596932601016553478']
en,"just talking to the wife there

remember all the rumours of him back in the 80s

""had his ribs removed so he could blow hi,self""

""had to be pumped out in hopsital due to all teh semen he had in him""

poor lad had an awful time in the 80s https://t.co/vXk9SgSYSr",58874851,2022-11-27T18:04:15.000Z,1596927901211185154,['1596927901211185154']
tl,hahahahhahaha https://t.co/zD6Mnxi2cB,58874851,2022-11-27T17:57:45.000Z,1596926265935949824,['1596926265935949824']
en,@gmurf11 @JimmyMccarthy23 @JamieHolme @alanrog3 tough crowd https://t.co/UOgSEhcFM4,58874851,2022-11-27T17:48:21.000Z,1596923897722462211,['1596923897722462211']
en,What the actual Fuuuuck https://t.co/g2iUsVvEnv,58874851,2022-11-27T17:43:56.000Z,1596922788970758144,['1596922788970758144']
en,@Conservatives thief https://t.co/1cSE1HFRiM,58874851,2022-11-27T17:42:50.000Z,1596922511551143936,['1596922511551143936']
en,@RexChapman he's a weapons grade gobshite,58874851,2022-11-27T17:38:51.000Z,1596921508349489153,['1596921508349489153']
en,"lol

Tweet of the day https://t.co/6BQrJ5Nt1n",58874851,2022-11-27T17:34:44.000Z,1596920472993529859,['1596920472993529859']
qme,@smtm_lfc1975 @PaulWoodhead18 https://t.co/4oHKE3wlwM,58874851,2022-11-27T17:26:26.000Z,1596918384456650752,['1596918384456650752']
en,"@alanrog3 @gmurf11 @JamieHolme @JimmyMccarthy23 @bootroompodcast 
there's a lot going on here https://t.co/NNo1Qn7iEt",58874851,2022-11-27T17:25:42.000Z,1596918196627734528,['1596918196627734528']
en,@fonforest uplifting read that,58874851,2022-11-27T17:20:33.000Z,1596916902848258052,['1596916902848258052']
en,"@P_OsborneAuthor new movie due out soon, looking forward to it",58874851,2022-11-27T17:20:09.000Z,1596916801711280128,['1596916801711280128']
en,@P_OsborneAuthor it's brilliant paddy,58874851,2022-11-27T17:09:18.000Z,1596914072003694593,['1596914072003694593']
en,"@HoganNFL he's a hired gun
he'll sign for dallas and we'll get bounced in playoffs and he'll leave next yr",58874851,2022-11-27T17:00:24.000Z,1596911830223687681,['1596911830223687681']
en,"@RexChapman @TSting18 i see 3 of him mick

hit the one in the middle!!",58874851,2022-11-27T16:58:44.000Z,1596911411967713282,['1596911411967713282']
en,@RexChapman @TSting18 i  went to see it as my confirmation present,58874851,2022-11-27T16:58:00.000Z,1596911227992952833,['1596911227992952833']
en,"RT @eurofootcom: This is Mar Del Plata, Argentina. 

Listen to the whole city erupt as Lionel Messi scores for the nation. 

This is what f…",58874851,2022-11-27T16:56:30.000Z,1596910848739807233,['1596910848739807233']
en,@stebramwell class that,58874851,2022-11-27T16:54:40.000Z,1596910389945839617,['1596910389945839617']
en,@HoganNFL it's la load of bollix at this stage,58874851,2022-11-27T16:49:51.000Z,1596909175925526534,['1596909175925526534']
en,you didn't know you needed this today https://t.co/WpouhLqDvD,58874851,2022-11-27T16:48:13.000Z,1596908763977777153,['1596908763977777153']
en,brilliant this https://t.co/2JJm5hjwc5,58874851,2022-11-27T16:46:25.000Z,1596908313840865286,['1596908313840865286']
en,"a must read for everyone
https://t.co/ePTxFjgFto",58874851,2022-11-27T16:28:43.000Z,1596903857082486784,['1596903857082486784']
en,"@absolutetwatttt me either, just think it's reprehensible that he is  in the final",58874851,2022-11-27T16:23:41.000Z,1596902591140663296,['1596902591140663296']
en,@Hazelbrook8 she/he'd eat an apple thru a letterbox,58874851,2022-11-27T16:22:42.000Z,1596902344998129665,['1596902344998129665']
en,"hi @elonmusk 

can you launch yourself into space and stay there? https://t.co/BvQtaAyeBi",58874851,2022-11-27T16:11:24.000Z,1596899498667540480,['1596899498667540480']
en,"#ImACelebrity 

anyone following me &amp; votes for hancock
you're a cccccunt https://t.co/MXdzuMr7T0",58874851,2022-11-27T16:10:26.000Z,1596899255465127936,['1596899255465127936']
qme,@JimmyMccarthy23 @gmurf11 @JamieHolme @alanrog3 https://t.co/W9bFEGPTqn,58874851,2022-11-27T16:03:54.000Z,1596897612526981120,['1596897612526981120']
es,CANADIA aaaa,58874851,2022-11-27T16:03:27.000Z,1596897497724624896,['1596897497724624896']
qme,@liverbirdsupper https://t.co/TJJdQBkP9N,58874851,2022-11-27T16:00:26.000Z,1596896739566686208,['1596896739566686208']
en,@Hazelbrook8 bag over the head and you still would,58874851,2022-11-27T15:58:09.000Z,1596896165286801409,['1596896165286801409']
en,"@JimmyMccarthy23 @gmurf11 @JamieHolme @alanrog3 shiit thing is, i'm 49",58874851,2022-11-27T15:57:13.000Z,1596895929076154370,['1596895929076154370']
en,"@gmurf11 @JamieHolme @JimmyMccarthy23 @alanrog3 You've ruined mine for next week
*drops hint for present*",58874851,2022-11-27T15:02:51.000Z,1596882250758754306,['1596882250758754306']
en,"Once everton touches you 
#BELMAR",58874851,2022-11-27T14:54:45.000Z,1596880209470492674,['1596880209470492674']
en,"DAD BODs
assemble https://t.co/hgLgyPq7WM",58874851,2022-11-27T14:34:50.000Z,1596875199479160834,['1596875199479160834']
en,@PatCake7 twats so,58874851,2022-11-27T14:23:20.000Z,1596872302788235264,['1596872302788235264']
en,@PatCake7 no idea who they are?,58874851,2022-11-27T14:06:05.000Z,1596867962937696256,['1596867962937696256']
qme,@PatCake7 https://t.co/8XimwtXFpv,58874851,2022-11-27T13:53:10.000Z,1596864713962704897,['1596864713962704897']
en,ye needs an intervention https://t.co/0KEezi0XqF,58874851,2022-11-27T13:52:11.000Z,1596864464732573696,['1596864464732573696']
zxx,https://t.co/gBBGiUUwgb https://t.co/ShZjwrzVGH,58874851,2022-11-27T13:51:27.000Z,1596864278912708608,['1596864278912708608']
en,"RT @YouLazy1: #bbcaq
The BBC has reported that a Gloucester woman falsely claimed £9.000 in Universal Credit payments and was sentenced to…",58874851,2022-11-27T13:43:01.000Z,1596862158276812800,['1596862158276812800']
en,@stebramwell gwan so ste,58874851,2022-11-27T13:42:33.000Z,1596862041800613888,['1596862041800613888']
en,"@Michael_NFL @IreNFL thanks Michael, best of luck in your future endeavours",58874851,2022-11-27T13:11:26.000Z,1596854211362553857,['1596854211362553857']
zxx,https://t.co/4Hfr28akiJ,58874851,2022-11-27T12:47:50.000Z,1596848270781075456,['1596848270781075456']
zxx,https://t.co/DPNUocBTJs,58874851,2022-11-27T12:21:29.000Z,1596841639473217538,['1596841639473217538']
en,@JEVANS6666 @surewhynot100 heard you were pony alright,58874851,2022-11-27T10:01:21.000Z,1596806374842736641,['1596806374842736641']
qme,@GarBreeninhoLfc @KeithPlunkett4 https://t.co/Xg1VdSgBzI,58874851,2022-11-27T09:36:24.000Z,1596800096058081280,['1596800096058081280']
en,"@L22Acko Deffo not allowed within 50yrds of schools, perverts",58874851,2022-11-27T09:22:31.000Z,1596796601473060864,['1596796601473060864']
