edit_history_tweet_ids,created_at,id,author_id,lang,text,geo
['1596975261232549889'],2022-11-27T21:12:27.000Z,1596975261232549889,1497825889329229824,fa,RT @pleuvoiro: الان چین‌ با بالا گرفتن اعتراضا تمرکزش میره رو خودش بعد از اونور روسیه با جنگ درگیره وای ج.ا ببین چه بگایی واست درست شده بزر…,
['1596975146094710784'],2022-11-27T21:11:59.000Z,1596975146094710784,1497825889329229824,fa,"RT @chawshin_83: حسین رونقی عزیز «تو باعث افتخار ما هستی، محکم بمان» 

#حسین_رونقی 
#اعتصابات_سراسری https://t.co/J36YO4rgGO",
['1596975124833792001'],2022-11-27T21:11:54.000Z,1596975124833792001,1497825889329229824,fa,RT @babakazar: تعدادی از فعالان تئاتر و سینمای ایران از جمله سهیلا گلستانی (بازیگر) و حمید پورآذری (کارگردان) با انتشار این ویدئو، بی‌حجاب…,
['1596975105313501186'],2022-11-27T21:11:50.000Z,1596975105313501186,1497825889329229824,fa,"RT @Javanmardi75: خروش آزادیخواهان در شهرآرا تهران با شعار «مهاباد، کردستان، چشم و چراغ ایران» و «مرگ بر دیکتاتور»
#مهسا_امینی https://t.co…",
['1596975084782358529'],2022-11-27T21:11:45.000Z,1596975084782358529,1497825889329229824,fa,"RT @BenSusaaa: امروز هیچ کامیونی از پالایشگاه نفت  #بندر_عباس سوخت بارگیری نکرد .

رسما شرکت نفت فلج شد.

#اعتصابات_سراسری و #تظاهرات_سراسرى",
['1596975043963416576'],2022-11-27T21:11:35.000Z,1596975043963416576,1497825889329229824,fa,RT @KavehGhoreishi: جان نازنین آرش صادقی در خطر است. https://t.co/WzpWksVdPl,
['1596975006722183169'],2022-11-27T21:11:26.000Z,1596975006722183169,1497825889329229824,fa,RT @sarmin_nm1400: مخبر؟ مگه شرف حالیشه؟ اصلا ناموس داره مگه؟ گمون نکنم اینا لذت شرف و معنی ناموس رو حتی ثانیه ای تو زندگی فهمیده باشن ! اگ…,
['1596974914095165440'],2022-11-27T21:11:04.000Z,1596974914095165440,1497825889329229824,fa,"RT @Hashshaashin: شهرک غرب
همسایه‌ی باوجدان، چهاردهم خیابان
#فراخوان_۱۴_۱۵_۱۶_آذر
#مهسا_امینی https://t.co/7mrP85Yjbl",
['1596973673982099458'],2022-11-27T21:06:08.000Z,1596973673982099458,1497825889329229824,fa,RT @Tirex_2022: ۱/ در راستای #اعتصابات_سراسری و #اعتصاب_کامیونداران، ششمین نمایشگاه حمل و نقل، لجستیک و صنایع وابسته باید تحریم و منزوی شون…,
['1596969839050264576'],2022-11-27T20:50:54.000Z,1596969839050264576,1497825889329229824,fa,"RT @mortezaesmilpor: هر روز می‌بایست در خیابان بود و ۱۴،۱۵،۱۶ آبان یک هدف بزرگ‌تر است.
#مهسا_امینی https://t.co/6J9SXILR7D",
['1596969792581562368'],2022-11-27T20:50:43.000Z,1596969792581562368,1497825889329229824,ar,RT @HosinSadeghi4: #آرش_صادقی زندان https://t.co/IGMUrg583K,
['1596968582222872578'],2022-11-27T20:45:54.000Z,1596968582222872578,1497825889329229824,fa,RT @Adlin_SheHulk: @mortezaesmilpor کودکان مقدمند…. حتما بخوانید … #امدادگران_سلامت_روان #مهسا_امینی https://t.co/05Lpog6UfD,
['1596968548328689664'],2022-11-27T20:45:46.000Z,1596968548328689664,1497825889329229824,en,"RT @dezireh16: @HosinSadeghi4 #Arash_Sadeghi, human rights activist, is one of thousands arrested in Iran in last two months.
He has howeve…",
['1596968510110199810'],2022-11-27T20:45:37.000Z,1596968510110199810,1497825889329229824,fa,RT @goliammar: حدود یک ساعت پیش #رضا_کاظمی کودک ۱۶ ساله‌ای که در نزدیکی شهر موچش در #کردستان هدف گلوله جانیان جمهوری اسلامی ایران و سپاه پا…,
['1596968375380762624'],2022-11-27T20:45:05.000Z,1596968375380762624,1497825889329229824,fa,"RT @shahinnajafi80: به نام ایران و آزادی 
#مهسا_امینی 
#MahsaAmini https://t.co/Cxfc3tvQDG",
['1596968345315979264'],2022-11-27T20:44:58.000Z,1596968345315979264,1497825889329229824,fa,"RT @Me_Unstoppable_: دیوارنویسی دانشجویان دانشگاه شهید بهشتی در حمایت از استادشون #محمد_راغب

#مهسا_امینی 
#IranRevolution2022 https://t.co…",
['1596968199995953152'],2022-11-27T20:44:23.000Z,1596968199995953152,1497825889329229824,fa,"RT @SedayeShahrivar: 🔴همخوانی ""سرود زندگی"" مقابل دانشکده‌ی معماری و شهرسازی پردیس باغ‌ملی #دانشگاه_هنر_تهران که با تهدید تلفنی و حضوری حراس…",
['1596968154189922304'],2022-11-27T20:44:12.000Z,1596968154189922304,1497825889329229824,fa,"RT @shahinnajafi80: به نام ایران و آزادی 
#مهسا_امینی 
#MahsaAmini https://t.co/W66URM5arm",
['1596968129695215618'],2022-11-27T20:44:07.000Z,1596968129695215618,1497825889329229824,fa,"RT @mortezaesmilpor: فرقی نمی‌کند باید وارد خیابان شویم. 
سه‌شنبه هشتم آذر و ۱۴،۱۵،۱۶ آذر!
اگر میخواهید مصادره نکنند وارد فاز خرابکاری شراف…",
['1596968080563122178'],2022-11-27T20:43:55.000Z,1596968080563122178,1497825889329229824,fa,"RT @shahinnajafi80: به نام ایران و آزادی 
#مهسا_امینی 
#MahsaAmini https://t.co/epJz9TlLKi",
['1596968029086449664'],2022-11-27T20:43:43.000Z,1596968029086449664,1497825889329229824,fa,"RT @shahinnajafi80: به نام ایران و آزادی 
#مهسا_امینی 
#MahsaAmini https://t.co/Eqw2Iq2wYi",
['1596968006059708417'],2022-11-27T20:43:37.000Z,1596968006059708417,1497825889329229824,fa,RT @AdriaanVlinder: @IranIntl بچه ها دقت کردین از زمان فعال شدن کمیته حقیقت یاب عرزشی های ذوب شده در ولایت از حیدعرررر حیدعرررر به مرحله جق…,
['1596967961772068864'],2022-11-27T20:43:26.000Z,1596967961772068864,1497825889329229824,fa,"RT @shahinnajafi80: به نام ایران و آزادی 
#مهسا_امینی 
#MahsaAmini https://t.co/FUgdhvu1WS",
['1596967725892784130'],2022-11-27T20:42:30.000Z,1596967725892784130,1497825889329229824,fa,"RT @shahinnajafi80: به نام ایران و آزادی 
#مهسا_امینی 
#MahsaAmini https://t.co/wmb0caPd1a",
['1596966554872459264'],2022-11-27T20:37:51.000Z,1596966554872459264,1497825889329229824,fa,RT @SamRasoulpour: ایران دیگر هم‌ارز برنامه اتمی نظامی جمهوری اسلامی نیست. ایران، یعنی انقلاب. یعنی مقاومت. یعنی مر‌‌دمی که یک اژدها را مبد…,
['1596966479404367872'],2022-11-27T20:37:33.000Z,1596966479404367872,1497825889329229824,en,RT @Iqanshahidi: It was my pleasure to talk to the Cambridge Journal of Law &amp; Politics @CamJLPA about my experience of detention and impris…,
['1596966328677838849'],2022-11-27T20:36:57.000Z,1596966328677838849,1497825889329229824,fa,"RT @BenSusaaa: مصادره زمين هاى مردم عرب از 
سياست هاى آپارتايدى ج ا. است.

 در اين راستا نظام از استان هاى ديگر مردمانى را در زمين هاى كشاو…",
['1596966203817603073'],2022-11-27T20:36:27.000Z,1596966203817603073,1497825889329229824,fa,"RT @BenSusaaa: بعد از اين درگيرى ماشين آلات كشاورزى روستاهاى آل حمزة توسط نيروهاى امنيتى مصادره شدند. 

تعدادى نيز بازداشت شدند.

بعد از ان…",
['1596966148389883904'],2022-11-27T20:36:14.000Z,1596966148389883904,1497825889329229824,fa,RT @BenSusaaa: تلاش سپاه و وابستگان به آن از ديگر استان ها براى مصادره زمين هاى كشاورزان عرب در روستاهاى آل حمزة واقع در ساحل غرب كارون در…,
['1596966087220133888'],2022-11-27T20:36:00.000Z,1596966087220133888,1497825889329229824,fa,"RT @Id_hadic: ایشون ""#اکبر_غفاری ""هستش به علت قشر پایین جامعه سواد نداره درش رو برای جلوگیری از دستگیری معترضین باز میکنه و بعدش دستیگیر می…",
['1596965983369166848'],2022-11-27T20:35:35.000Z,1596965983369166848,1497825889329229824,fa,RT @Sima_Sabet: برای این‌ هنرمندان از دست دادن آینده شغلی،یعنی همراهی با مردم،ایستادن در برابر جمهوری اسلامی،در صحنه‌ای به بزرگی جامعه ایرا…,
['1596965925932396544'],2022-11-27T20:35:21.000Z,1596965925932396544,1497825889329229824,en,RT @__petuniaa__: #Akbar_Ghafari was kidnapped after giving shelter to some protesters. He was kept in solidarity confinement and under pre…,
['1596965907502600192'],2022-11-27T20:35:17.000Z,1596965907502600192,1497825889329229824,fa,"RT @BehiInFarsi: جان #اکبر_غفاری به خاطر پناه دادن به انقلابیون در خطر است
#مهسا_امینی
#IranRevolution2022 https://t.co/3L7cBR6Gvd",
['1596965885348311041'],2022-11-27T20:35:11.000Z,1596965885348311041,1497825889329229824,fa,RT @HichkasOfficial: #اکبر_غفاری به خاطر اینکه به چند نفر از معترضین پناه میده، توسط جمهوری اسلامی ربوده میشه...مدت طولانی توی انفرادی زیر…,
['1596965637955670016'],2022-11-27T20:34:12.000Z,1596965637955670016,1497825889329229824,fa,"RT @Irinam51238722: @sandrabrum80 اینو پخش کنید
#مهسا_امینی https://t.co/UQWStGBCfk",
['1596964791406727169'],2022-11-27T20:30:51.000Z,1596964791406727169,1497825889329229824,qme,#NewProfilePic https://t.co/apYwm0fLnx,
['1596964493946654722'],2022-11-27T20:29:40.000Z,1596964493946654722,1497825889329229824,fa,"RT @myfootkin: دوستان تنهایی این شکلیه....
پدر #آرش_صادقی
#مهسا_امینی https://t.co/tcgJ1SRgtB",
['1596963984946892801'],2022-11-27T20:27:38.000Z,1596963984946892801,1497825889329229824,fa,RT @OutFarsi: اعتراضات در چین کومونیست دارد به اوج خود میرسد در اغلب شهرها بخصوص در پکن. شکست کشورهای حامی خامنه ای روز به روز دارد وارد فا…,
['1596962283300982784'],2022-11-27T20:20:53.000Z,1596962283300982784,1497825889329229824,fa,RT @Ehsanism: به یاد نامیرای #توماج_صالحی از سربازان گم‌نام #مهسا_امینی در ایران #زن_زندگی_آزادی #سوراخ_موش_بخر https://t.co/7H653V1H1w,
['1596962115868590080'],2022-11-27T20:20:13.000Z,1596962115868590080,1497825889329229824,fa,RT @ToukAlii: تو چین مثل اینکه تو این ۱۰ روز خیلی اتفاقات افتاده همه چی از آتیش سوزی یک‌ منطقه قرنطینه شروع شده که باعث کشته شدن ۹ نفر میشه…,
['1596961583586234368'],2022-11-27T20:18:06.000Z,1596961583586234368,1497825889329229824,fa,"RT @OutFarsi: دوتا زندانی آزاد کردید، خب پس 17998 نفر دیگه می‌مونه!
#مهسا_امینی",
['1596961542859554819'],2022-11-27T20:17:56.000Z,1596961542859554819,1497825889329229824,fa,RT @i_am_javaneh: @OutFarsi بعد فراخوان خودمون میاریمشون بیرون .#مهسا_امینی,
['1596961510450155520'],2022-11-27T20:17:48.000Z,1596961510450155520,1497825889329229824,fa,"RT @myfootkin: @OutFarsi همشونو مجبور میکنیم ازاد کنن آخرشم مادرشونو میگاییم و خودشونو زندانی حالا میبینی
#مهسا_امینی",
['1596961467194302464'],2022-11-27T20:17:38.000Z,1596961467194302464,1497825889329229824,en,RT @Javanmardi75: Truckers have started strikes across Iran in support of nation’s movement against the ruling Islamic Republic regime. Vid…,
['1596961066520829952'],2022-11-27T20:16:03.000Z,1596961066520829952,1497825889329229824,fa,RT @myfootkin: هرکسی پیج بالای یک میلیون فالور در اینستاگرام برای فروش سراغ داره لطفا معرفی کنه. یک تیم برانداز خواهان خریدشان هستن تا در ر…,
['1596960992617193472'],2022-11-27T20:15:45.000Z,1596960992617193472,1497825889329229824,fa,RT @myfootkin: یکی از بزرگترین نقطه ظعفهای ما اینه که اینستاگرام رو تا حدودی دست کم گرفتیم. دنیای رسانه بخش بزرگی از انقلاب است. در اینستاگ…,
['1596953593294516224'],2022-11-27T19:46:21.000Z,1596953593294516224,1497825889329229824,qme,#NewProfilePic https://t.co/tYuPFcm9IV,
['1596952319060344832'],2022-11-27T19:41:17.000Z,1596952319060344832,1497825889329229824,zxx,https://t.co/qAE9pjipqR,
['1596952111191035904'],2022-11-27T19:40:27.000Z,1596952111191035904,1497825889329229824,fa,"RT @SedayeShahrivar: 🔴ستارخان، تهران
۶ آذر ۱۴۰۱
""تهران بشه کردستان، ایران میشه گلستان""
""امسال میده کشته سپاه، مرگ بر کل نظام""

#مهسا_امینی…",
['1596951849026097153'],2022-11-27T19:39:25.000Z,1596951849026097153,1497825889329229824,fa,قدرت دست شماست🦾! #مهسا_امینی #اعتصابات_سراسری https://t.co/eq5DSIApo1,{'place_id': '0073b76548e5984f'}
['1596951519165059072'],2022-11-27T19:38:06.000Z,1596951519165059072,1497825889329229824,fa,RT @tanhayektiger: جمهوری اسلامی برای هر نوع مکانیزم براندازی، تا حدودی راهکار داره، جز #اعتصابات_سراسری  و دلیلش هم واضحه، چون مزدورهای ای…,
['1596951351736807425'],2022-11-27T19:37:26.000Z,1596951351736807425,1497825889329229824,fa,"RT @GeneralAtabak: اقلام ارسالی از دوستان #تبریز  به منطقه بوکان برای کمک به دوستان 

ما همه کنار همیم کرد و عرب و ترک نداره یه ایران کنار…",
['1596951262771449859'],2022-11-27T19:37:05.000Z,1596951262771449859,1497825889329229824,fa,"RT @Rj17Mohammad: @MJamshidik1 به همه بک میدم برای اتحادمون🤙 
حمایت = حمایت🫂❤️
14.15.16 آذَر یادت نَرِه دوست مَن🫀🤝
#مهسا_امینی 
#انقلاب۱۴۰۱…",
['1596950885246337024'],2022-11-27T19:35:35.000Z,1596950885246337024,1497825889329229824,fa,"RT @1Herculepoirot: فعاالين بلوچ  رو دعوت كنيد تگ كنيد چون يه مطالب هست بايد صحت سنجي شه 
#مهسا_امینی",
['1596950853340266496'],2022-11-27T19:35:28.000Z,1596950853340266496,1497825889329229824,fa,"RT @irannewsjavanan: @1Herculepoirot @2500EP سناریو پیشمرگه با لباس محلی و آزار و اذیت مردم شروع شد 
خبر رسانی کنید مردم مطلع بشن 
#مهسا_ام…",
['1596950746872041477'],2022-11-27T19:35:02.000Z,1596950746872041477,1497825889329229824,fa,"RT @myfootkin: هرچقدر دلار بره بالاتر، خشتک خامنه‌ای میاد پایینتر، به این میگن قانون نسبیت علیشتین!:)
#مهسا_امینی",
['1596949988369920000'],2022-11-27T19:32:01.000Z,1596949988369920000,1497825889329229824,fa,RT @RadioFarda_: شعار «مرگ بر دیکتاتور» معترضان در ستارخان #تهران، ۶ آذر ۱۴۰۱؛ اعتراض‌ها بعد از کشته شدن #مهسا_امینی به رغم خشونت نیروهای ح…,
['1596948760088973314'],2022-11-27T19:27:08.000Z,1596948760088973314,1497825889329229824,fa,"RT @mortezaesmilpor: چند دقیقه؛ شرایط ما در وضعیت انقلابی
#مهسا_امینی https://t.co/fRzMmV73Pv",
['1596948467074879488'],2022-11-27T19:25:59.000Z,1596948467074879488,1497825889329229824,qme,RT @i_am_javaneh: @OutFarsi #مهسا_امینی https://t.co/boDbZ3MnKQ,
['1596948440453636096'],2022-11-27T19:25:52.000Z,1596948440453636096,1497825889329229824,fa,"RT @khodesepid: #فوری
توی این هفته اعتصاب کامیونداران و شرکت ها با کارگران کنگان و عسلویه با هم گره میخورند! منبع درآمد نظام رو به پایانه!…",
['1596948298560344064'],2022-11-27T19:25:18.000Z,1596948298560344064,1497825889329229824,fa,RT @behmon2: #اعتصابات_سراسری کامیونداران ضربه سختي به حكومت وارد خواهد كرد، از اين عزيزان به هر طريقي كه امكانش رو داريم بايد حمايت كنيم .…,
