created_at,text,edit_history_tweet_ids,id,author_id,lang,geo
2022-11-23T13:44:42.000Z,"@OfficialUssef @DFB_Team_EN Sure, we can respect the prohibition on alcohol. We can’t, however, be expected to oppose human rights because a nation’s leaders are bigots.",['1595413029470048256'],1595413029470048256,15038486,en,
2022-11-23T13:41:39.000Z,RT @DFB_Team_EN: We wanted to use our captain’s armband to take a stand for values that we hold in the Germany national team: diversity and…,['1595412261702696961'],1595412261702696961,15038486,en,
2022-11-23T12:40:06.000Z,"@Brian18277376 @washingtonpost That’s a big word, whose account did you cut and paste that from?",['1595396774159589377'],1595396774159589377,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-23T12:35:14.000Z,"@Brian18277376 @washingtonpost You do know that we’ve seen Tucker, MTG, and Trump take Putin’s side and tell us all how great Putin is with our own eyes. It’s cute you say we parrot the party when I know full well you would have no idea what a Pulitzer is without Trump crying like a baby.",['1595395549619945477'],1595395549619945477,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-23T12:22:36.000Z,"Explain to me why @thesoccerdon can’t take a side in USA vs England while wearing his MLS hat? The head of the American domestic league has to be neutral? God, that twit is awful.",['1595392370815762434'],1595392370815762434,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-23T12:11:30.000Z,@detroitnews Lol. These two idiots aren’t qualified to lead a pet rock.,['1595389574502572032'],1595389574502572032,15038486,en,
2022-11-23T12:02:36.000Z,"@Brian18277376 @washingtonpost Leave it to a Trumpie to borrow from the 80s and call everyone who can think for themselves a “commie”. Fun fact: isn’t it a commie KGB agent that Trump and your ilk all look up to? Why yes, yes it is.",['1595387335440568321'],1595387335440568321,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-23T11:21:42.000Z,"@Brian18277376 @washingtonpost What’s the weather like in Moscow this morning, comrade?",['1595377043167911936'],1595377043167911936,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-23T10:59:11.000Z,"@thegoalkeeper @RealUSMNT I dislike that every time a market shows viewership they need an MLS side. No, they don’t need an intramural league. They have multiple professional clubs to support already. Maybe we try not letting Don Garber attempt to monopolize the sport domestically?",['1595371375161905153'],1595371375161905153,15038486,en,
2022-11-23T10:46:14.000Z,@RexChapman Americans always pointed out the football hooligans in Europe. Fun fact: we have them too. I see more videos of fights at games on social media than touchdown. American fans just haven’t got the idea to organize fights in the town square (yet).,['1595368118053965825'],1595368118053965825,15038486,en,
2022-11-22T13:58:57.000Z,@mls_sum @SorryImAnonymo1 @DetroitCityFC USL isn’t affiliated with SUM.,['1595054229802172425'],1595054229802172425,15038486,en,
2022-11-22T01:16:30.000Z,Best part of watching the @USMNT on @peacock? Not having to listen to the usual suspects shill for @ussoccer.,['1594862351307706372'],1594862351307706372,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-22T00:54:35.000Z,RT @NGSDetroit: In light of today. Dedicated to one particular mouthpiece. https://t.co/8HYs4M62Wa,['1594856835349204992'],1594856835349204992,15038486,en,
2022-11-21T12:02:29.000Z,"RT @steveohrourke: The thing about rainbow armbands and rainbow laces and rainbow whatever is that they’re usually pretty hollow gestures,…",['1594662529170640898'],1594662529170640898,15038486,en,
2022-11-21T09:18:24.000Z,"RT @ABC: JUST IN: An earthquake has shaken Indonesia’s main island of Java, killing at least 14 people, damaging dozens of buildings and se…",['1594621236818182144'],1594621236818182144,15038486,en,
2022-11-20T22:13:18.000Z,@DetroitCityFC Waiting on player announcements.,['1594453860650815490'],1594453860650815490,15038486,en,
2022-11-20T20:32:28.000Z,@AlexiLalas https://t.co/s3pIyv9k4l,['1594428483282903040'],1594428483282903040,15038486,qme,{'place_id': '790e829b009ecfde'}
2022-11-20T20:31:41.000Z,"@AlexiLalas Embarrassing. Whether this is cultural appropriation or sport washing an event that stole the lives of thousands of migrant workers, it’s just embarrassing.",['1594428288717520898'],1594428288717520898,15038486,en,
2022-11-20T18:51:29.000Z,RT @NGSDetroit: The guy is a fucking embarrassment. That’s all there is to it.,['1594403073019219968'],1594403073019219968,15038486,en,
2022-11-20T17:44:18.000Z,"RT @theclub4ever: 1/2 Hey @DetroitCityFC fans! Vote for a chance to WIN an original DCFC Forever Cap!
HOW:

1-FOLLOW us
2-RE-TWEET this Twe…",['1594386166047907840'],1594386166047907840,15038486,en,
2022-11-20T15:58:11.000Z,RT @NGSDetroit: https://t.co/cq2cFOv5M4,['1594359459266310145'],1594359459266310145,15038486,zxx,
2022-11-20T15:38:22.000Z,"RT @NGSDetroit: With today being Trans Day of Remembrance, our friends over at the @RuthEllisCenter will be holding a community event marki…",['1594354474172170240'],1594354474172170240,15038486,en,
2022-11-20T03:40:14.000Z,Not sure how long I stay active here with Elon allowing for hate speech. Join me on Mastodon if you go that route.  https://t.co/18us687DBB,['1594173748189564929'],1594173748189564929,15038486,en,
2022-11-20T03:19:14.000Z,I bet Mr. Free Speech will suspend any and all of us that call him out for being a failure.,['1594168462531854336'],1594168462531854336,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-20T03:19:13.000Z,LOL at anyone who respects @elonmusk.   Such a coward that he uses a poll to hide behind reinstating someone who deals in misinformation and hate speech. At least man up and admit you are failing at running Twitter and need him to not go bankrupt.,['1594168460728320000'],1594168460728320000,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-20T00:24:58.000Z,I completed the November challenge faster than 92.6% of all learners on Duolingo! https://t.co/vn0dY8mgvy,['1594124606528520193'],1594124606528520193,15038486,en,
2022-11-19T20:55:00.000Z,"@honestlyboxey I’ll take “things corrupt people will say after collecting a truckload of money” for 400, Alex.",['1594071769782312960'],1594071769782312960,15038486,en,
2022-11-19T14:10:46.000Z,@ChattaGooner Makes you wonder how big the check was to make this speech.,['1593970038289358849'],1593970038289358849,15038486,en,
2022-11-19T14:10:11.000Z,@woodwardsports No. Their cupcake non-conference schedule will kill their chances.,['1593969891794714627'],1593969891794714627,15038486,en,
2022-11-19T13:36:24.000Z,@RobHarris Did Qatar pay him to say this stuff like they were hoping to pay supporters to tattle on those who said bad things?,['1593961389705596929'],1593961389705596929,15038486,en,
2022-11-19T12:40:16.000Z,RT @FreedomHouseDet: We are proud to announce that the Detroit City FC's World Cup watch parties will benefit Freedom House Detroit. Watch…,['1593947263021514752'],1593947263021514752,15038486,en,
2022-11-19T12:37:52.000Z,@Jimmyg_3 @route1soccer @NISALeague Also add Birmingham Legion (USLC) and Club de Lyon FC of Orlando (NISA).,['1593946660123574272'],1593946660123574272,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-19T11:25:03.000Z,"With the FIFA World Cup beginning tomorrow in Qatar, I hope the media reports begin every article with “This year’s World Cup, whose venue construction cost the lives of more than 6,000 migrant workers,….”",['1593928337126203392'],1593928337126203392,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-19T11:01:44.000Z,@SwanCitySyn @ChattaGooner I see that it took down two pro teams that year. That side would have had a pedigree either NPSL or NISA could have built around.,['1593922465377288194'],1593922465377288194,15038486,en,
2022-11-19T05:25:17.000Z,@NISALeague Who writes these? Details? Please? Who in Hades is Calabasas FC? Google sure doesn’t seem to know who they are. Is the plan to join NISA impacted?,['1593837797927944192'],1593837797927944192,15038486,en,
2022-11-19T05:23:20.000Z,@ChattaGooner Even a google search does nothing for me. I did learn Calabasas is jume to Cal FC that made a good run in the USOC a decade ago and was an announced member of the Founders Cup before being dropped when it became the Members Cup in 2019.,['1593837305596461056'],1593837305596461056,15038486,en,
2022-11-19T05:11:40.000Z,"@SwanCitySyn @ChattaGooner @NGSDetroit Neither did 2 of the 4 previous finalists (Sharta and LA Force). The bar isn’t very high in NISA. A successful first season would simply playing their entire schedule and paying all of their own bills. I’m not optimistic, but I do hope they show us they they can do this.",['1593834369931542528'],1593834369931542528,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-19T02:59:20.000Z,@bdoyle028 @THEChrisKessell The capacity at OU wouldn’t meet PLS.  It needs to be 5k but is only 3500.  Not sure if they could have added some temporary bleachers to get to 5k.,['1593801068739174400'],1593801068739174400,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-19T00:11:58.000Z,@DerSchattenwolf @EnergyFC @jakretch Im assuming they will sell those rights and the club IP and bail on the project.,['1593758949580439553'],1593758949580439553,15038486,en,
2022-11-18T21:19:52.000Z,@EnergyFC @jakretch Why not rent OU’s field in Norman and play at USL League 1 until the new venue is built? Or is this just avoiding telling your supporters that the party is over? Maybe hoping to sell the territorial rights to someone who cares?,['1593715639004413953'],1593715639004413953,15038486,en,
2022-11-18T21:04:42.000Z,"RT @NPSLSoccer: #NPSL designated by USASA as tier 1, the top tier of USASA soccer 

Read more: https://t.co/1qQg2iy3B4 https://t.co/htXJquK…",['1593711822128947200'],1593711822128947200,15038486,en,
2022-11-18T17:15:44.000Z,@ChattaGooner @NGSDetroit I’m not optimistic on that club—they haven’t even tweeted since July.,['1593654201220931584'],1593654201220931584,15038486,en,
2022-11-18T14:10:27.000Z,@TheBreakersAFC If it’s not on Mastodon it doesn’t count.,['1593607573319520256'],1593607573319520256,15038486,en,
2022-11-18T09:51:34.000Z,"@Motorcitymadcat *rubs eyes*
Yeah, I’m here.  
*looks around* 
I guess Elon hasn’t mastered the use of smoke, darkness, and smell when sabotaging things.",['1593542420184064002'],1593542420184064002,15038486,en,
2022-11-18T01:44:24.000Z,RT @drfarls: Chances are you won’t know it’s your last tweet.,['1593419820380426241'],1593419820380426241,15038486,en,
2022-11-18T01:42:46.000Z,"Thanks for the memories. And to @thesoccerdon and @ussoccer , get f—ked forever.",['1593419412438138880'],1593419412438138880,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-18T01:42:46.000Z,"If you want to join me on Mastodon, the link is https://t.co/18us687DBB.",['1593419410802413568'],1593419410802413568,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-18T01:42:46.000Z,"If tonight is the swan song for Twitter, I wish nothing but the best for most of you. It’s been a joy to follow the galactic champions of @DetroitCityFC and the great athletes that have wore the crest. I’ve met some great people who support the club.",['1593419409040834561'],1593419409040834561,15038486,en,{'place_id': '790e829b009ecfde'}
2022-11-17T09:27:38.000Z,@MikeFeldbeard I am a Central alum (fairly certain that I trained to be NGS via the Chip Crew and being a Rose Rowdie),['1593174010959106048'],1593174010959106048,15038486,en,
2022-11-17T03:42:00.000Z,@MikeFeldbeard @DetroitCSC @TipsyTheBrewer Western has us on one thing—only venue where parking is further away than Keyworth.,['1593087028480000000'],1593087028480000000,15038486,en,
2022-11-17T00:28:08.000Z,@OpenSoccerFdn No chance in hell. I’ll keep watching USL on ESPN+,['1593038240642056192'],1593038240642056192,15038486,en,
