edit_history_tweet_ids,text,id,created_at,author_id,lang,geo
['1595873801648361472'],"سعید غنی صاحب PPP کو اعتراض جرنل باجوہ سے کرنی چاہئیے نا کہ شفاء یوسف و معید پیر زادہ سے بات کریں، صفائیں دیں،جس نے اپنی آخری تقریر میں یہ بات کی تو سوال ان سے بنتا ہے مگر ھمت نہیں ہے 
@SaeedGhani1 @Shiffa_ZY @smilling_me @MoeedNj @ZarrarKhuhro @WusatUllahKhan @AsadAToor @KB_BUT https://t.co/1RwNP56PlG",1595873801648361472,2022-11-24T20:15:38.000Z,885093337,ur,
['1595868455110316032'],"RT @sahouraxo: ""NATO has murdered millions of human beings. The idea that any representative of a NATO member State would label anyone else…",1595868455110316032,2022-11-24T19:54:24.000Z,885093337,en,
['1595514429483134976'],"@HamidMirPAK
@NoorulHudaShah
@ammarmasood3
@Shiffa_ZY
@naembukharii
@smilling_me
@iamshafaatali
@KB_BUT
@mutansartarar
@AsadAToor
@ZarrarKhuhro
@Xadeejournalist
@MazharAbbasGEO
کوئی ہے جو ان کو گرفتار کرے ان کی چھترول کرے، ان کی پارٹی پر پابندی لگائے
۔
دن میں کچی شراب پی لی https://t.co/jx7QFCMc77",1595514429483134976,2022-11-23T20:27:37.000Z,885093337,ur,
['1595511975349522457'],RT @shazbkhanzdaGEO: آج آرمی چیف نےعمران خان کےبیانیے،مطالبات پرتنقیدکی مگرسوال یہ کہ عمران خان کویہ راستہ کسنےدکھایاکہ وہ غیرآئینی مداخلت…,1595511975349522457,2022-11-23T20:17:52.000Z,885093337,ur,
['1595511776229359616'],"آپ کی ایک شکایت تو دور ہو گئی
ہر جرنل ریٹائرمنٹ کے بعد ہی کیوں بھاشن دیتا ہے، ایک حاضر سروس جرنیل نے یہ سب کہہ دیا
۔
اب وہ کتنا حاضر ہے یہ فیصلہ آپ کریں https://t.co/bIlYmOpjBh",1595511776229359616,2022-11-23T20:17:05.000Z,885093337,ur,
['1595509174699495431'],"جی جی، جس طرح شہباز شریف کے پاؤں پکڑ کر ان کو وزیراعظم بننے پر مجبور کیا گیا، وہ تو نہیں بننا چاھتے تھے مگر مجبوری تھی
۔
پی پی پی کو یہ شکایت جرنل باجوہ سے کرنے چاھیئے نہ کہ صحافیوں کو صفائیاں دیں
@SaeedGhani1 @Shiffa_ZY @ammarmasood3 @smilling_me https://t.co/0CJURmQMyb",1595509174699495431,2022-11-23T20:06:45.000Z,885093337,ur,
['1595507653496737801'],"RT @HummaSaif: سقوط ڈھاکہ 
https://t.co/Wb7Vq7s60W",1595507653496737801,2022-11-23T20:00:42.000Z,885093337,ur,
['1595504138770649093'],RT @momentmemori: Nusrat Hour. https://t.co/fkpm051iiG,1595504138770649093,2022-11-23T19:46:44.000Z,885093337,et,
['1595503164354138118'],"یہ بھی آئین میں دئیے گئے حلف کی خلاف ورزی ہے، مگر آپ کو نظر نہیں آئے گی
@ammarmasood3 @Shiffa_ZY @smilling_me @naembukharii @ZarrarKhuhro @asmashirazi @iamshafaatali @KB_BUT https://t.co/blCE9YHXR8",1595503164354138118,2022-11-23T19:42:52.000Z,885093337,ur,
['1595501975512223748'],کونسی غلطی جس کا اعتراف   جرنل باجوہ COAS نے کیا، وہ بتائیں، شاہزیب خانزادہ آپ بہت بڑے اینکر ہیں، تھوڑی ھمت کریں، بتائیں https://t.co/eXCKMp5Quf,1595501975512223748,2022-11-23T19:38:08.000Z,885093337,ur,
['1595501008351858693'],"جیسے باقی سارے کام آئین کے مطابق ہورہے ہیں
ایک مجرم سے مشاورت کہاں لکھا ہے https://t.co/KZ3AoQ1T5R",1595501008351858693,2022-11-23T19:34:18.000Z,885093337,ur,
['1595500590309703680'],"I am sorry for Javeria, but as a nation under control of corrupt mafias, no hope for justice, nor the culprits will arrested / punished
#arshadshareef https://t.co/8w0IXTxabP",1595500590309703680,2022-11-23T19:32:38.000Z,885093337,en,
['1595463299809820674'],RT @umaraqti: بارہ جماعتوں کا بھان متی کنبہ اکھٹا کر کے حکومت گرائی، این آر او دیا، حکومت میں بیٹھا کر اس چوں چوں کے مربہ کو انگلی پکڑ کر چ…,1595463299809820674,2022-11-23T17:04:27.000Z,885093337,ur,
['1595461323864825865'],ھمارا کام مال بٹورنا ہے https://t.co/yXk6upk1qN,1595461323864825865,2022-11-23T16:56:36.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1595460695776190464'],"کونسا اعتراف کر گئے
سارا الزام سیاست دانوں پر ڈال گئے https://t.co/JAnjrPqsnf",1595460695776190464,2022-11-23T16:54:06.000Z,885093337,ur,
['1595459558813716483'],ایسی نوبت ہی کیوں أئی https://t.co/bhR8TqwlDb,1595459558813716483,2022-11-23T16:49:35.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1595442506195501062'],"Don't expect too much,
will  he be different from his predecessor ? 
@cyalm @AsadAToor @Matiullahjan919 @ArifaMuzaffar @mutansartarar @adeel_azhar https://t.co/Y5PuSAZt1e",1595442506195501062,2022-11-23T15:41:50.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1595438723126239239'],"He doesn't care about Pakistani, to him his looted Wealth &amp; corrupt family more important
@adeel_azhar @NoorulHudaShah @Ahmad_Noorani @AmirMateen2 @tariqmateen @Kashifabbasiary @asmashirazi @Xadeejournalist @MazharAbbasGEO https://t.co/0BVe04v8Xh",1595438723126239239,2022-11-23T15:26:48.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1595437671257899009'],"Very pity, at this age, still learn nothing but corruption &amp; corruption 🤣
@ZarrarKhuhro @Xadeejournalist @MazharAbbasGEO @Kashifabbasiary @asmashirazi @smilling_me @Shiffa_ZY @ammarmasood3 @AsadAToor @WusatUllahKhan @KB_BUT @iamshafaatali @naembukharii @HamidMirPAK @HabibAkram https://t.co/B0xQ8dVqux",1595437671257899009,2022-11-23T15:22:37.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1595014472661442564'],"نئے احتساب ایکٹ کے بعد
ڈار دامن نچوڑے فرشتے وضو کریں
۔
جج خود کہے گا سر آپ تو مہان ہیں
آنے کی زحمت کیوں کی
ھم کو کہتے خود آپ کے ڈیرے پر آجاتے 
@NaeemBukhariPTI @smilling_me @ammarmasood3 @adeel_azhar @ZarrarKhuhro @MazharAbbasGEO @Kashifabbasiary @iamshafaatali @mutansartarar https://t.co/ROo4gvbMWj",1595014472661442564,2022-11-22T11:20:58.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1595011508358062081'],"RT @NaeemBukhariPTI: عمران خان سے محبت کیوں کرتے ہو؟ 
عمران خان کو لیڈر کیوں مانتے ہو؟
کمنٹ اور ریٹویٹ کرتے جائے تاکہ کپتان کے چاہنے والوں…",1595011508358062081,2022-11-22T11:09:12.000Z,885093337,ur,
['1594973907869732865'],"RT @HMBKS_: فیکٹ فوکس کی اسٹوری میں اگر الزام کا پہلو ہے تو تفتیش ہونی چاہیے ہے۔ کامران خان
@meherbokhari
@AajKamranKhan
@humnewspakistan h…",1594973907869732865,2022-11-22T08:39:47.000Z,885093337,ur,
['1594973881093312514'],RT @ZayanHaider007: ہم کھڑے تھے ہم کھڑے ہیں ہم کھڑے رہیں گے ایمان کے ساتھ یقین کے ساتھ عمران خان کے ساتھ ہواؤں کے رخ دیکھ کر نظریات بدلنے و…,1594973881093312514,2022-11-22T08:39:41.000Z,885093337,ur,
['1594973664365187073'],RT @BBCUrdu: جس ملک میں وزیراعظم کا اختیار سمری منگوانے تک بھی نہ ہو اُس ملک میں سویلین بالادستی دیوانے کا خواب ہی ہو سکتی ہے۔ وزیراعظم کی…,1594973664365187073,2022-11-22T08:38:49.000Z,885093337,ur,
['1594973410857287680'],"عدالتوں کی صورتحال ابتر سے ابتر
۔
ھر شاخ پر اُلُّو بیٹھا ہے
انجامِ گلستاں کیا ہوگا
@adeel_azhar
@mutansartarar @HamidMirPAK @MazharAbbasGEO @WusatUllahKhan @ZarrarKhuhro @ZaraHatKay_Dawn @Mujahidbarelvi @ammarmasood3 @NoorulHudaShah @NaeemBukhariPTI 
PTI نے بھی ساتھ چھوڑ دیا https://t.co/fAZ7jnUMgE",1594973410857287680,2022-11-22T08:37:48.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594971717822193664'],"کونسی فیملی اور کون بیمار تھا، لندن میں قیام علاج کی غرض سے، مگر کسی ھسپتال میں نہیں جانا ہوا، علاج کے علاوہ سارے کام کئے.
@adeel_azhar @Xadeejournalist @ZarrarKhuhro @MazharAbbasGEO @ammarmasood3 @Shiffa_ZY @smilling_me @mutansartarar @asmashirazi @tariqmateen @AsadAToor @KB_BUT https://t.co/3WfFYNfbNg",1594971717822193664,2022-11-22T08:31:05.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594970025613733888'],"جس نے فیصلہ کرنا ہے وہ کہاں ہیں، لندن کی سیر کے بعد کرونا کا بہانہ، 
یہ جمہوری وزیراعظم ہے، عوام کا نمائندہ ہے اور عوام کو سچ بتانے سے ڈرتا ہے
@Xadeejournalist @ZarrarKhuhro @adeel_azhar @ammarmasood3 @Shiffa_ZY @smilling_me @Kashifabbasiary @asmashirazi @HabibAkram @ManzarRao https://t.co/WEHKIz8wGd",1594970025613733888,2022-11-22T08:24:21.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594968817641439232'],"جس ملک کا وزیر اعظم 15دن سے سیر سپاٹے اور COVID-19 میں گھر میں بیٹھا ہو تو اس ملک کا یہی حال ہوگا، پتا نہیں PM ہے بھی یا نہیں, فلحال وزراء ہیں جو بیان دے رہے ہیں 
@ammarmasood3 @Shiffa_ZY @smilling_me @ZarrarKhuhro @adeel_azhar @HamidMirPAK @MazharAbbasGEO @KB_BUT @HabibAkram https://t.co/dzL4IHt9Du",1594968817641439232,2022-11-22T08:19:33.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594967712467501056'],"RT @mutansartarar: راجہ بننے کے لیے جنگ جیتنا پڑتی ہے۔
اور
رانی بننے کے لیے بس راجہ کو جیتنا ہی کافی ہے۔",1594967712467501056,2022-11-22T08:15:10.000Z,885093337,ur,
['1594967425581289473'],"کراچی بھی ایک شہر تھا عروسِ البلاد۔
کبھی اسکی طرف بھی نظر کرم ہو۔ 
اب تو مانند بیوہ، اجاڑ صورت، گرد آلود، کھنڈر بنا اور سب کو پالا اب یتیموں جیسی زندگی
@adeel_azhar @ZaraHatKay_Dawn @Xadeejournalist @ZarrarKhuhro @WusatUllahKhan @MazharAbbasGEO @HamidMirPAK 
#karachi_city https://t.co/D2aYGqoUJB",1594967425581289473,2022-11-22T08:14:01.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594965636111044609'],"Former PM Nawaz Sharif convicted by courts, submitted false medical reports very very ill, matter of few weeks, gone to London for treatment but not retuned back for last 2years.
ایک شخص علاج کا کہہ کر گیا 2سال ھو گئے نہیں آیا
@smilling_me 
@adeel_azhar @ZarrarKhuhro @Dawn_News https://t.co/ALuPLk2LR5",1594965636111044609,2022-11-22T08:06:55.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1594963710564761602'],"@Dawn_News
@ZaraHatKay_Dawn
@ZarrarKhuhro @adeel_azhar
Who is your correspondence in London, he/she doesn't know what is meaning of vacation, pls avoid this type of reporting, person on job goes on leave, former PM is doing nothing for last 5years
@KB_BUT
https://t.co/LjRo8w3jIh",1594963710564761602,2022-11-22T07:59:16.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1594768938432626688'],"Pride of performance 
شکر ہے زندگی میں آپ لوگوں کو عزت مل گئی، خدا کا شکر ادا کریں
ھمارے یہاں تو نام، عزت کے لئے پہلے مرنا پڑتا ہے
@ZarrarKhuhro @Xadeejournalist @MazharAbbasGEO @Kashifabbasiary @asmashirazi @WusatUllahKhan https://t.co/uFNNFAxZG8",1594768938432626688,2022-11-21T19:05:18.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594767348002656269'],RT @realikramnasim: فیفا فٹبال کی کوریج کے لئے اسرائیلی چینل کو قطر میں شدید مشکلات کا سامنا پہلے توکوئی بات کرنے کو تیار نہیں ہوتا جو بات…,1594767348002656269,2022-11-21T18:58:59.000Z,885093337,ur,
['1594698532304392195'],RT @RShahzaddk: لیں جی کہانی میں ٹوسٹ آ گیا ہے ابھی سمری موصول نہی ہوئی ہے بلکہ آج آفیشل طور پر ڈائریکٹو جاری کیا گیا ہے اور سیکٹری ڈیفنس س…,1594698532304392195,2022-11-21T14:25:32.000Z,885093337,ur,
['1594663737734172673'],"https://t.co/N38AgCwX7j
@Xadeejournalist",1594663737734172673,2022-11-21T12:07:17.000Z,885093337,qme,{'place_id': '01aadce76841e2c5'}
['1594656064951263232'],"September 2020 story on  Lt Gen Asif Saleem Bajwa 
https://t.co/1k1CUQiJsS
@Xadeejournalist 
@adeel_azhar @raza52405 @zaheerjafri @pkhasan59",1594656064951263232,2022-11-21T11:36:47.000Z,885093337,in,{'place_id': '01aadce76841e2c5'}
['1594654717833089024'],"ستمبر 2020 میں لفٹیننٹ جنرل عاصم سلیم باجوہ نے  مشیر اطلاعات سے استعفیٰ دیا تھا احمد نورانی کی اسٹوری پر 
@ahmad_noorani
@adeel_azhar @ammarmasood3
@Shiffa_ZY @smilling_me
#FactFocusFF @MazharAbbasGEO @HamidMirPAK @AmirMateen2 @AsadAToor @Kashifabbasiary @asmashirazi @KB_BUT https://t.co/ep7pSO7ruh",1594654717833089024,2022-11-21T11:31:26.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594650725677776899'],"کیا فرق پڑتا ہے لوگ دوسرے طریقے سے ڈھونڈ لیں گے
بھلا روکتے سے بھی کبھی بات رکتی ہے، https://t.co/ep7pSO7ruh",1594650725677776899,2022-11-21T11:15:34.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594644601264082945'],"گوجرانولہ کی لسّی بہت مشہور ہے اور پکوان بھی 
قلبی کا پہلی بار پڑھا ہے 
@adeel_azhar @pkhasan59 @Xadeejournalist @WusatUllahKhan @Kashifabbasiary https://t.co/iRO1POzKHz",1594644601264082945,2022-11-21T10:51:14.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594643345477079040'],"جو 27 کو ریٹائر ہونے والا ہے اس کو لسٹ میں شامل ہی کیوں کیا
عقل اور منطق کی روح سے یہ بات ہی غلط ہے مگر یہاں عقل کی سنتا کون ہے منطق کو جانتا کون ہے 
@Urdu_1046 @adeel_azhar @MazharAbbasGEO @ZarrarKhuhro @Xadeejournalist @HamidMirPAK @asmashirazi @ammarmasood3 
@Shiffa_ZY @KB_BUT https://t.co/kE2xKs4HRa",1594643345477079040,2022-11-21T10:46:15.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594606998108209152'],"RT @Dawn_News: فیفا ورلڈ کپ 2022: فٹبال کے دیوانوں نے لیاری کو منی قطر بنا دیا 

#FIFAWorldCup #FIFAWorldCup2022 #Pakistan #DawnNews #FIFA…",1594606998108209152,2022-11-21T08:21:49.000Z,885093337,ur,
['1594606891258331136'],"RT @mutansartarar: ہمارے ہاں جو اسلام آباد ہے
وہاں ایک شاہین میزائل چوک پہ لگا ہوا ہے۔
امریکہ نے اس پہ سفید رنگ پھیروا دیا ہے
اور
نیچے لکھو…",1594606891258331136,2022-11-21T08:21:23.000Z,885093337,ur,
['1594085010495393793'],بات میں دم ہے https://t.co/yMKAypQABF,1594085010495393793,2022-11-19T21:47:37.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594076290667401218'],"ڈیزل ائیر فورس کے ہوائی جہاز میں کسbحیثیت سفر کر رہا ہے 
https://t.co/K3uarxzFhj
@Xadeejournalist @sabaeitizaz @asmashirazi @NasimZehra @Kashifabbasiary @HamidMirPAK @ZarrarKhuhro @mazhat @adeel_azhar @ammarmasood3 @smilling_me @Shiffa_ZY @naembukharii @AsadAToor @iamshafaatali https://t.co/L758M9sBF5",1594076290667401218,2022-11-19T21:12:58.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1594072050032934915'],"@Mujahidbarelvi 
You have very valid point, but PML(N) will never talk about this.
I am sure, whoever will be new COAS, SS will regret at the end, as per past practice
@ammarmasood3 @smilling_me @Shiffa_ZY @naembukharii @Xadeejournalist @adeel_azhar @Kashifabbasiary @asmashirazi https://t.co/9BYp9m6S36",1594072050032934915,2022-11-19T20:56:07.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1593748300187967494'],"@adeel_azhar @MazharAbbasGEO @HamidMirPAK @asmashirazi @Kashifabbasiary 
Pls one for me too https://t.co/2nkrtHmyO3",1593748300187967494,2022-11-18T23:29:39.000Z,885093337,en,
