created_at,text,lang,author_id,edit_history_tweet_ids,id,geo
2022-11-18T08:16:37.000Z,"@SkanPx Yes. Each one could have a different username or you could try for the same name. Most of the apps make it easy to switch between accounts. On a desktop browser, just open a separate tab.",en,26635386,['1593518524395159552'],1593518524395159552,
2022-11-18T07:26:49.000Z,"@SkanPx I created the gamedev one 5 years ago and forgot about it. The other one in April when EM first announced intentions to buy Twitter. You can have multiple accounts across different servers, choosing ones that focus on topics you’re interested in. Like having two email addresses.",en,26635386,['1593505994692169728'],1593505994692169728,
2022-11-18T07:21:32.000Z,"RT @JamesKAitchison: @ramon_wilhelm @ramon_wilhelm (@ramon_wilhelm@mastodon.gamedev.place)
@SQHistorian (@SQHistorian@helvede.net)
@DavidBF…",da,26635386,['1593504664099487745'],1593504664099487745,
2022-11-18T07:20:29.000Z,"@trine_dk Found you, followed back",en,26635386,['1593504398432346112'],1593504398432346112,
2022-11-18T07:16:52.000Z,"@Twat1243 I’m not leaving here either, but I am finding I’m very happy on #Mastodon. It would definitely take the sting out of losing contact with so many friends here.",en,26635386,['1593503489237209088'],1593503489237209088,
2022-11-18T07:14:39.000Z,RT @dprzygoda: It would be a shame if this all went down because I can finally talk openly about:,en,26635386,['1593502930031693824'],1593502930031693824,
2022-11-18T06:06:29.000Z,RT @devolverdigital: If Twitter shuts down we’re not gonna beg you to follow us somewhere else but you do have to buy every future Devolver…,en,26635386,['1593485777102462976'],1593485777102462976,
2022-11-18T04:00:00.000Z,"RT @sayomgwtf: Zak McKracken in color ʕ•ᴥ•ʔﾉ☆

https://t.co/x31pmg2EMf https://t.co/m5hiyP7VPP",eu,26635386,['1593453948232339456'],1593453948232339456,
2022-11-18T03:59:43.000Z,"RT @sayomgwtf: Tonight in Monkey Island shenanigans ʕ•ᴥ•ʔﾉ☆

Imma heckin' tired from today, so here you go! Chuckie and Boybrush lil' doodl…",en,26635386,['1593453874634891264'],1593453874634891264,
2022-11-17T16:19:23.000Z,"RT @hakaro76: @grumpygamer #MonkeyIsland 
Art by https://t.co/tztLwB3oms https://t.co/UmcYY2TjHu",en,26635386,['1593277629074837507'],1593277629074837507,
2022-11-17T07:30:44.000Z,@HammamDiab @grumpygamer I’m on https://t.co/G0X3c0p88x but not very active there.,en,26635386,['1593144591745945601'],1593144591745945601,
2022-11-17T07:30:10.000Z,"RT @grumpygamer: This is me on Mastodon: https://t.co/jav8z4Y4TO 
Not sure how active I will be on there.",en,26635386,['1593144447981989895'],1593144447981989895,
2022-11-17T06:11:17.000Z,"RT @sayomgwtf: Monkey Island shenanigans ʕ•ᴥ•ʔﾉ☆

Another beloved character that was dearly missed in Return of Monkey Island is Spiffy. Th…",en,26635386,['1593124596676722689'],1593124596676722689,
2022-11-17T06:08:51.000Z,"RT @sayomgwtf: ""When I'm on the road, I'm indestructible. No one can stop me - but they try."" Ben, Full Throttle

'Tis doodle o'clock ~☆ ht…",en,26635386,['1593123985671454721'],1593123985671454721,
2022-11-17T05:10:57.000Z,@sayomgwtf Me too!,en,26635386,['1593109413958909952'],1593109413958909952,
2022-11-17T03:19:12.000Z,@sayomgwtf That's great! So much harder to sketch a pixel character. Your only reference is the Steve Purcell cover!,en,26635386,['1593081293079998464'],1593081293079998464,
2022-11-17T03:18:16.000Z,"RT @sayomgwtf: My LucasArts renaissance is just beginning ʕ•ᴥ•ʔﾉ☆

I have loved this game for as long as I can remember. It gave me some of…",en,26635386,['1593081057246859264'],1593081057246859264,
2022-11-16T22:58:42.000Z,"RT @buyildiz: I’ve just finished playing the #ReturnToMonkeyIsland. It’s a nostalgic piece of art, a modern tribute to the glory days of po…",en,26635386,['1593015734216830976'],1593015734216830976,
2022-11-16T20:56:08.000Z,"And for those who didn’t wait to buy #ReturnToMonkeyIsland on Steam, here’s your chance to buy it again! 😉🏴‍☠️",en,26635386,['1592984890492194816'],1592984890492194816,
2022-11-16T20:54:22.000Z,Mac and Linux too #ReturnToMonkeyIsland https://t.co/qWsGyu7hoB,en,26635386,['1592984444100825089'],1592984444100825089,
2022-11-16T20:53:21.000Z,"RT @grumpygamer: Return to Monkey Island on @GOGcom will be also be on Mac and Linux, not sure why they were forgotten...",en,26635386,['1592984187581370370'],1592984187581370370,
2022-11-16T20:50:48.000Z,"RT @sayomgwtf: Never forget ʕ•ᴥ•ʔﾉ☆

https://t.co/Wi5RdpLh7v https://t.co/7uC7OV6dtL",en,26635386,['1592983546515574784'],1592983546515574784,
2022-11-16T20:47:39.000Z,@buyildiz @grumpygamer @robertmegone @SkilletDoux @terribletoybox Thank you! Don’t forget co-designer and writer @phrenopolis !!,en,26635386,['1592982752747716608'],1592982752747716608,
2022-11-16T18:30:43.000Z,"@knights_tour @GOGcom Yes, I alerted the team. Thanks for the heads up.",en,26635386,['1592948293088444416'],1592948293088444416,
2022-11-16T18:28:30.000Z,"@knights_tour @GOGcom Verified, #ReturnToMonkeyIsland Windows, Mac, and Linux on @GOGcom, same as on Steam.",en,26635386,['1592947734231003136'],1592947734231003136,
2022-11-16T18:11:36.000Z,@knights_tour @GOGcom Verifying.,en,26635386,['1592943484822253568'],1592943484822253568,
2022-11-16T18:10:08.000Z,@knights_tour @GOGcom Mac too,en,26635386,['1592943115136307200'],1592943115136307200,
2022-11-16T16:58:30.000Z,"@cbouzy Having just spent a couple of weeks exploring #Mastodon and remembering how much effort it is to find my people, not sure if I’d do it again. The friends are everything!",en,26635386,['1592925088491667456'],1592925088491667456,
2022-11-16T16:55:43.000Z,RT @lucasartsfans: It's happening! https://t.co/j4eNjI7SBm,en,26635386,['1592924384439988224'],1592924384439988224,
2022-11-16T16:44:38.000Z,"For those who were holding out buying #ReturnToMonkeyIsland until there was a @GOGcom version, great news! https://t.co/jBptK3Vohb",en,26635386,['1592921595747921920'],1592921595747921920,
2022-11-16T16:42:08.000Z,RT @grumpygamer: Amazing!,en,26635386,['1592920968275824644'],1592920968275824644,
2022-11-16T16:41:56.000Z,RT @terribletoybox: There's still time to vote for us to become Ultimate!,en,26635386,['1592920918665613313'],1592920918665613313,
2022-11-16T02:13:16.000Z,"RT @sayomgwtf: Monkey Island Shenanigans ʕ•ᴥ•ʔﾉ☆ 

The Storekeeper of Melee Island didn't make it into Return to Monkey Island, but that's…",en,26635386,['1592702309553016832'],1592702309553016832,
2022-11-15T23:53:11.000Z,"@sayomgwtf @JamesKAitchison @JochemMenting @Annie_Fox So it's the limit across all users on your server, not just you. You could ask your administrator there.",en,26635386,['1592667058445373440'],1592667058445373440,
2022-11-15T23:52:02.000Z,@sayomgwtf @JamesKAitchison @JochemMenting @Annie_Fox I don't think it's you. It's probably the server is overloaded. Growing pains for sure.,en,26635386,['1592666766983180288'],1592666766983180288,
2022-11-15T23:29:43.000Z,@sayomgwtf @JamesKAitchison @JochemMenting @Annie_Fox Rate limit?,en,26635386,['1592661151774826497'],1592661151774826497,
2022-11-15T22:15:52.000Z,"@JamesKAitchison @sayomgwtf @JochemMenting @Annie_Fox It seems to support longer, more in depth conversations too.",en,26635386,['1592642566012678144'],1592642566012678144,
2022-11-15T17:55:07.000Z,"@Gamrok @sayomgwtf SPOILER

I wonder why the oxygen tank always seems to be in the last baggage compartment you look in. 😉",en,26635386,['1592576947355549701'],1592576947355549701,
2022-11-15T15:45:36.000Z,@sayomgwtf @luislobo @carlinhocr_ I love that phrase. Jumpstarting joy.,en,26635386,['1592544354518061056'],1592544354518061056,
2022-11-15T15:39:01.000Z,"Fall colors in the valley, Mt Tam watching over all. With Annie and Gracie the Dog. @ San Anselmo, California https://t.co/K0skzq6mck",en,26635386,['1592542697885032449'],1592542697885032449,"{'place_id': '56cf7df6e9683a79', 'coordinates': {'type': 'Point', 'coordinates': [-122.568056, 37.98]}}"
2022-11-15T15:33:54.000Z,@sayomgwtf @luislobo @carlinhocr_ Brilliant! Give your therapist a raise! Or at least a doodle.,en,26635386,['1592541406736056320'],1592541406736056320,
2022-11-15T15:29:54.000Z,@sayomgwtf @JamesKAitchison @JochemMenting @Annie_Fox Happy to answer any questions on the Fediverse and Mastodon. It’s different but mostly in a good way.,en,26635386,['1592540403676631040'],1592540403676631040,
2022-11-15T15:23:33.000Z,"@sayomgwtf @JamesKAitchison @JochemMenting @Annie_Fox There are at least a couple of gamedev servers, some really good art oriented ones, general purpose ones.",en,26635386,['1592538802257793024'],1592538802257793024,
2022-11-15T15:22:12.000Z,"@sayomgwtf @JamesKAitchison @JochemMenting @Annie_Fox I’m really enjoying it. No need to actually move yourself there, just create an account as a backup in case Twitter goes away or gets really bad.",en,26635386,['1592538465933348866'],1592538465933348866,
2022-11-15T15:19:32.000Z,"@sayomgwtf @luislobo @carlinhocr_ Looking forward to seeing more, but only if you’re loving creating them.",en,26635386,['1592537794735636481'],1592537794735636481,
2022-11-15T09:31:17.000Z,@ArumaStudios @IndieGameNews1 @Clinton_Nortje @sayomgwtf We take inspiration from where we find it.,en,26635386,['1592450154292215811'],1592450154292215811,
