2022-11-27T20:21:05.000Z,"RT @JolyonMaugham: “Sewage discharges are having a devastating impact on coastal communities - threatening human health, biodiverse marine…",en,366315497,['1596962335465562112'],1596962335465562112,
2022-11-27T20:21:05.000Z,"RT @jbgreenan: If you’re an animal-lover, a pet-owner, or a tenant, be sure to remember this when your Conservative or Liberal MLA/candidat…",en,838006664,['1596962335067103232'],1596962335067103232,
2022-11-27T20:21:03.000Z,"RT @whereisthiss_: Church on the island. Lake Bled, Slovenia 🇸🇮 https://t.co/pPI9FFg9W9",en,940705970451288067,['1596962324870758400'],1596962324870758400,
2022-11-27T20:21:02.000Z,"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",en,3774260352,['1596962323314356224'],1596962323314356224,
2022-11-27T20:21:01.000Z,UPEI basketball teams enter break with identical records | SaltWire https://t.co/9xGZ6VJhww,en,841728096231395328,['1596962317790433281'],1596962317790433281,
2022-11-27T20:21:00.000Z,"Landslide hits Italian island of Ischia, one woman dead, 10 missing https://t.co/CfEPARBA2z",en,147463326,['1596962313327763456'],1596962313327763456,
2022-11-27T20:20:59.000Z,"RT @DavidNeiwert: The most fragile parts of nature are the parts most worth fighting to preserve.

Big thanks to Sara Dolan and her crew. H…",en,17449331,['1596962309649289216'],1596962309649289216,
2022-11-27T20:20:58.000Z,"RT @RadioFreeTom: ""I don't like Trump, Tom, but I kinda do, so now I must engage in embarrassing moral equivocation, as if can't really see…",en,865672527569354753,['1596962307313000448'],1596962307313000448,
2022-11-27T20:20:57.000Z,"@Island_Huuker They're fucked, period",en,1520222745723904000,['1596962300854173697'],1596962300854173697,
2022-11-27T20:20:55.000Z,"Nathaniel Hackett, you have been dumped from the island. You have 30 minutes to say goodbye and pack your things. Your journey ends here tonight. @Broncos",en,1312401872,['1596962291722788864'],1596962291722788864,
2022-11-27T20:20:54.000Z,"RT @HukAleksandra: “No one is above the law.”

Apart from: SBF, Klaus Schwab, Anthony Fauci and literally everyone who flew to Epstein Isla…",en,1461408454514548744,['1596962289860907008'],1596962289860907008,
2022-11-27T20:20:52.000Z,#nantucket nantucket Rhode Island https://t.co/nPoEEvU58M,en,247642500,['1596962281241182208'],1596962281241182208,
2022-11-27T20:20:51.000Z,@Alabiy999 Lagos Island 😃,en,1486375058499117057,['1596962275864498176'],1596962275864498176,
2022-11-27T20:20:48.000Z,"RT @iamchillpill: 1 year on a deserted island.
You can only take 3 things.
What NFTs are you taking 👀",en,1500490506127691783,['1596962263831056386'],1596962263831056386,
2022-11-27T20:20:48.000Z,with the drone of a weird73 island chant that lacked only       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/QFWouSzje1,en,1403798356770516992,['1596962262417145856'],1596962262417145856,
2022-11-27T20:20:42.000Z,"RT @sachikoko: 🎉🎈🎊SAFE! 8MO BROWN TABBY KITTY ""LILLY ISLAND"" HAS BEEN ADOPTED!🎉🎈🎊
▶https://t.co/WAIDhFuW6Q",en,514778091,['1596962239885365248'],1596962239885365248,
2022-11-27T20:20:42.000Z,"@RNCResearch @GOP Wow @POTUS 😱 he speaks the truth England are tough real fucking tough and mad as fuck as well where an island of barbaric mediaeval fighting, men and women god save our king @RoyalFamily 🙏🏻💪🏻💪🏽💪🏿🏴󠁧󠁢󠁥󠁮󠁧󠁿❤️🫡🇬🇧🇺🇸",en,1587147499726426114,['1596962238182883333'],1596962238182883333,
2022-11-27T20:20:41.000Z,@TedS9146 @tbonier A few on Long Island should also be ripe for the picking.,en,3461610993,['1596962234713796608'],1596962234713796608,
2022-11-27T20:20:40.000Z,RT @JamesTate121: I’m sure there is an uninhabited Island somewhere. https://t.co/f3mRseUIeq,en,890290830082277379,['1596962232319225856'],1596962232319225856,
2022-11-27T20:20:39.000Z,@chainsawfeller @Island_Huuker This is what you see right here in the US. Plenty of blacks folks sitting in let’s say DC jails for years without going to trial. All y’all have a problem with it now that it’s white folks none of whom have been in jail years🤨,en,836630818781024256,['1596962224139927553'],1596962224139927553,
2022-11-27T20:20:38.000Z,"@denzel_tim @Gee_Skeet_Skeet @Wevy92833 @rainbowteakitty @JoJoFromJerz You’re also a country that is isolated by water, you’re the only continent/country/island all in one, we have 2 countries around us, both with their own gun manufacturing and much of it flows into the US, illegal guns would be plentiful",en,1098362225302093824,['1596962223964172289'],1596962223964172289,
2022-11-27T20:20:37.000Z,RT @Afterdark67: Shutter Island https://t.co/qQ2Y9vwdpl,en,1066110653386100737,['1596962216716402688'],1596962216716402688,
2022-11-27T20:20:33.000Z,"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",en,15971503,['1596962203022012416'],1596962203022012416,
2022-11-27T20:20:32.000Z,"I saw you 
 on the rooftop 
with her
 from our
distant island 

#Storyin12 #island #WritingCommunity",en,1332455317427380225,['1596962195438698496'],1596962195438698496,
2022-11-27T20:20:31.000Z,"@RightWingWatch ""Kanye was late filing and didn't pay fees all over the place.""

That adorable little appeal to bureaucracy. A desperate, shrill island amidst the frothing sea.

GUYS! HE DIDN'T DO THE PAPERWORK RI oh fuck it whatever back to the gay stuff.",en,824279619603939328,['1596962194515984384'],1596962194515984384,
2022-11-27T20:20:31.000Z,".@BTS_twt in 2022

Feb: Stay Alive
Apr: With You, That That
Jun: Proof, My You, L&amp;R
Jul: Our Island, Jack In The Box 
Aug: Bad Decisions, Over the Horizon
Sep: SEXY NUKIM, Rush Hour, YTC (Hyundai)
Oct: The Astronaut
Nov: Dreamers 
Dec: Indigo

Total : 39 new tracks *so far*",en,1437103205909995527,['1596962192636936192'],1596962192636936192,
2022-11-27T20:20:31.000Z,RT @APhilosophae: Stands no chance. We'll be talking about China taking over the island chains before these people have a real revolution.,en,75730979,['1596962192590802945'],1596962192590802945,
2022-11-27T20:20:30.000Z,RT @OliLondonTV: One of the models signed to Rachel Chandlers agency. The model agent who visited Epsteins island &amp; recruits models for Bal…,en,1467997698020331521,['1596962189772222464'],1596962189772222464,
2022-11-27T20:20:30.000Z,RT @adem_5361: @SMP28861779 @iletisim @tcsavunma Greece is not an archipelago and cannot conclude a maritime delimitation Agreement through…,en,1523299191082131457,['1596962188950130688'],1596962188950130688,
2022-11-27T20:20:29.000Z,"#足球 #体育  The town of Hilton Head Island, on the northeast coast, has a population of, https://t.co/HvBgwc4isa",en,1596269375945834496,['1596962183157424128'],1596962183157424128,
2022-11-27T20:20:29.000Z,"RT @LuisMar90443172: Sunset. Long Island , New York https://t.co/DCTOTdwRgQ",en,4092277175,['1596962182381842433'],1596962182381842433,
2022-11-27T20:20:28.000Z,"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",en,1293615639576416262,['1596962180498608128'],1596962180498608128,
2022-11-27T20:20:28.000Z,"RT @AJEnglish: As many as 12 people are missing in the Italian island of Ischia as heavy rains triggered landslides, collapsing buildings a…",en,2984280598,['1596962178128838663'],1596962178128838663,
2022-11-27T20:20:26.000Z,"RT @VoxBoardsNFT: 🛹 Join our #skate2earn game!!

 https://t.co/ZT3Xi17l51 https://t.co/51rNtT0BbS",en,1491882053029310471,['1596962173435383808'],1596962173435383808,
2022-11-27T20:20:24.000Z,"RT @JolyonMaugham: “Sewage discharges are having a devastating impact on coastal communities - threatening human health, biodiverse marine…",en,3853775741,['1596962163796516864'],1596962163796516864,
2022-11-27T20:20:23.000Z,"RT @ResistanceTrans: Aurora IL - time to crash the fash on Dec 3rd.  

Shaping up to be a busy weekend all over Turtle Island by the looks…",en,15355274,['1596962159866494976'],1596962159866494976,
2022-11-27T20:20:23.000Z,"RT @JoeBilby1: Today in New Jersey history:

November 27, 1777: New Jersey Militia General Philemon Dickinson led a force of 1,400 militiam…",en,602406823,['1596962158557859840'],1596962158557859840,
2022-11-27T20:20:21.000Z,@ANDYDB7 @BarbaraJCorbett @susanainjersey @TheOnlyGuru @CorbettLeQuesne Wow! Not sure where they would all stay now if from off island though!,en,88462663,['1596962151553720320'],1596962151553720320,
2022-11-27T20:20:20.000Z,"RT @slutty_nani: I'm the island slut
🥥I'm not detailed
🥥I can be a futa
🥥Do not spam me I will block you
🥥No gore vore death piss scatt
🥥I'…",en,1529199947194765312,['1596962145744302082'],1596962145744302082,
2022-11-27T20:20:20.000Z,"#BREAKING: A landslide hit the island of #Ischia in Italy, 3 people were killed, 13 injured, 11 more missing.

Rescuers continue to search. 

#Italy #landslide 
#BreakingNews https://t.co/dikWRxAiZl",en,1201800572988473344,['1596962144981221377'],1596962144981221377,
2022-11-27T20:20:17.000Z,"When I stayed at Miku's parents' house in Osaka, I met Miku's older sister, Yuka. Miku often said that Yuka and I are very similar. The last time she contacted Miku, she said Yuka drowned on Mikurashima, a Japanese island where dolphins are abundant.",en,1450977022591729664,['1596962135086870529'],1596962135086870529,
2022-11-27T20:20:17.000Z,Thacher Island @ 15:20: T: 52.6F; H: 100.0%; P: 29.58inHg; Ws: 19.0mph; Wd: SW; Wg: 22mph; R: 0.00in,en,3429129995,['1596962133778075649'],1596962133778075649,
2022-11-27T20:20:14.000Z,@keyofamyjor There has to be some spots around long island,en,2905863387,['1596962122680139777'],1596962122680139777,
2022-11-27T20:20:13.000Z,"@Adam_Creme It depends which area you go to. It’s a beautiful island and the local residents are lovely. 
This looks like Las America’s. There was an area called Veronica’s known by the locals as verrucas. Says it all. Avoid that area like the plagiez",en,208700525,['1596962117738823681'],1596962117738823681,
2022-11-27T20:20:13.000Z,"RT @iFireMonkey: Upcoming Website Event - FFC Academy

From December 1st - December 8th, Play 3 games on the Fortnite Academy Creative Isla…",en,1093025302517813248,['1596962115704983553'],1596962115704983553,
2022-11-27T20:20:12.000Z,"RT @murrman5: [me telling my story how I survived a plane crash and lived on a deserted island for a year] it was crazy
[friend who once go…",en,871799716798910464,['1596962114211434496'],1596962114211434496,
2022-11-27T20:20:12.000Z,Travelers today said the airports were busier on Wednesday as they were heading to their Thanksgiving destinations. https://t.co/sOkLQindBn,en,16521206,['1596962113087488000'],1596962113087488000,
2022-11-27T20:20:12.000Z,"@gf_traveller PDX — Atlanta — Quito — Baltra (Santa Cruz island)

I joined a few days later since I was coming from the conference in Honolulu, so flew to Quito via Houston",en,3044186809,['1596962112256978945'],1596962112256978945,
2022-11-27T20:20:12.000Z,"@AppeaseThis @elizableu So that guys entire life was merely lived for one day to be boiled down to ""A guy who testified at a hearing, where he was called by Democrats to testify""? 
But Clinton and almost the entire Democrat Congress flying to Epstein Island multiple times means absolutely nothing..",en,47133990,['1596962111489740800'],1596962111489740800,
2022-11-27T20:20:09.000Z,stoned_island https://t.co/ytKC90a9YQ #Live #Girls #LoveIsland,en,1072238947,['1596962101146574848'],1596962101146574848,
2022-11-27T20:20:09.000Z,"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",en,18957880,['1596962100622282754'],1596962100622282754,
2022-11-27T20:20:08.000Z,I seriously need more friends in Long Island,en,82663278,['1596962098135040003'],1596962098135040003,
2022-11-27T20:20:08.000Z,Incident on #VerrazanonarrowsBridge EB from Staten Island Approach to Brooklyn Side https://t.co/lrpi3PsL0g,en,50706690,['1596962095660154880'],1596962095660154880,"{'place_id': '00c55f041e27dc51', 'coordinates': {'type': 'Point', 'coordinates': [-74.055103, 40.603079]}}"
2022-11-27T20:20:08.000Z,Top greatest hits music rock pop now playing: Island of Lost Souls - Blondie on https://t.co/rzLLYpaIBt https://t.co/xwV37UGKg2,en,783323412634669056,['1596962095651749893'],1596962095651749893,
2022-11-27T20:20:08.000Z,Incident on #VerrazanonarrowsBridge EB from Staten Island Approach to Brooklyn Side https://t.co/b5jfsGVc35,en,52272942,['1596962094351585284'],1596962094351585284,"{'place_id': '00c55f041e27dc51', 'coordinates': {'type': 'Point', 'coordinates': [-74.055103, 40.603079]}}"
2022-11-27T20:20:07.000Z,"RT @CGTNOfficial: UPDATE: At least seven people, including a newborn baby and two children, were killed on the southern Italian holiday isl…",en,985335193,['1596962093118279680'],1596962093118279680,
2022-11-27T20:20:06.000Z,@JaredTheAI I guess it can get hotter on Chaos Island then Ares 😂🔥,en,1305705838158532608,['1596962088345165826'],1596962088345165826,
2022-11-27T20:20:05.000Z,RT @SpeculationNews: BREAKING: Lawyers for Ghislaine Maxwell have just held a press conference and released what they say is a complete lis…,en,1323363032806772736,['1596962082020130816'],1596962082020130816,
2022-11-27T20:20:04.000Z,@robreiner Continuously distract the followers with projections of racism and white supremacy in hopes of preventing them from focusing on your vacations to epstein island..,en,1431511671181303809,['1596962080883896320'],1596962080883896320,
2022-11-27T20:20:03.000Z,"RT @RadioFreeTom: ""I don't like Trump, Tom, but I kinda do, so now I must engage in embarrassing moral equivocation, as if can't really see…",en,762479876431425540,['1596962076081393665'],1596962076081393665,
2022-11-27T20:20:02.000Z,RT @francesweetman: I hear a major international crime syndicate is very heavily invested in some random former health Secretary winning a…,en,740612361132871681,['1596962071672803328'],1596962071672803328,
2022-11-27T20:20:01.000Z,"@matress_island Even with older cases in US TV series, ""filler"" could mean anything from ""bottle episode of zero budget &amp; no consequences slapped together to make the 20+ episode order"" to ""genuinely brilliant spec script from outside writer"". Or even both simultaneously!!",en,1613712481,['1596962066149314560'],1596962066149314560,
2022-11-27T20:19:59.000Z,"RT @Loveon999: 4/ The accusations against JPMorgan lean heavily on the close relationship between Staley and Epstein, his private banker at…",en,526101087,['1596962059010207744'],1596962059010207744,
2022-11-27T20:19:57.000Z,"Check out this home! The Yorkville! Luxurious 2 bedroom, 2 bath, and 2 balconies, corner unit with beautiful north/east views. High-end finishes thru-out. Stunning kit with built-in Miele appliances and center island. Very bright .. https://t.co/yhS5OjhEvr https://t.co/L4eVIx5dXq",en,478138750,['1596962049850212355'],1596962049850212355,
2022-11-27T20:19:56.000Z,RT @IndianTechGuide: Maharashtra is building 3rd Mumbai in between Island City and Navi Mumbai which is bigger than both. Major data centre…,en,1178686607626575873,['1596962047287521280'],1596962047287521280,
2022-11-27T20:19:56.000Z,"RT @Crisisbeat83: Poor Diana, sisters bullying seems like a thing on that island.

https://t.co/lzxbMa07LM
https://t.co/jfDMrgJANO https://…",en,1093271893589671938,['1596962044959690752'],1596962044959690752,
2022-11-27T20:19:55.000Z,RT @OliLondonTV: One of the models signed to Rachel Chandlers agency. The model agent who visited Epsteins island &amp; recruits models for Bal…,en,1413709147703500800,['1596962042383998976'],1596962042383998976,
2022-11-27T20:19:55.000Z,"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",en,1587932666942427136,['1596962039863611392'],1596962039863611392,
2022-11-27T20:19:54.000Z,"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",en,170779243,['1596962038453923840'],1596962038453923840,
2022-11-27T20:19:51.000Z,"RT @BBCWorld: Rescue efforts continue after a deadly mudslide sweeps across Italian island of Ischia

https://t.co/BUSFxCk9dc https://t.co/…",en,764451495555244033,['1596962024772497409'],1596962024772497409,
2022-11-27T20:19:51.000Z,@cljmo @MayoIsSpicyy You mean the Democratic pedophiles that all go to Epstein's pedophile island? https://t.co/Z9SUVtGflA,en,348312090,['1596962024424030208'],1596962024424030208,
2022-11-27T20:19:51.000Z,RT @ron_eisele: 27 November 1916. First flight of the HMA No. 9r. A rigid airship designed and built by Vickers at Walney Island just off B…,en,927238507772252160,['1596962022750490624'],1596962022750490624,
2022-11-27T20:19:50.000Z,"RT @Rainmaker1973: While snorkeling off the coast of Lady Elliot Island, Jacinta Shackleton spotted and filmed a blanket octopus, a pelagic…",en,316053545,['1596962022599426048'],1596962022599426048,
2022-11-27T20:19:50.000Z,JayDaYoungan snapped on 23 Island. RIP 🖤🕊️,en,1501824937476206593,['1596962022176219137'],1596962022176219137,
2022-11-27T20:19:50.000Z,RT @IndianTechGuide: Maharashtra is building 3rd Mumbai in between Island City and Navi Mumbai which is bigger than both. Major data centre…,en,1580547557532774401,['1596962021454778368'],1596962021454778368,
2022-11-27T20:19:47.000Z,@ThatEricAlper I think we know: Love Boat and Fantasy Island,en,20681628,['1596962009077403649'],1596962009077403649,
2022-11-27T20:19:46.000Z,This island is no longer a dependency of the USA https://t.co/a4b5wUKocU,en,1483102366262247425,['1596962002433445888'],1596962002433445888,
2022-11-27T20:19:45.000Z,"RT @Sharksawn: The @OfficialAPCNg VP Candidate, Sen. @KashimSM was at the Harbour Point Event Centre, Victoria Island, Lagos for the 80th b…",en,229428955,['1596962000760111104'],1596962000760111104,
2022-11-27T20:19:44.000Z,"RT @sayomgwtf: In tonight's Monkey Island shenanigans  ʕ•ᴥ•ʔﾉ☆

Locke Smith first appeared in Return to Monkey Island and is the owner of t…",en,26635386,['1596961995206823937'],1596961995206823937,
2022-11-27T20:19:44.000Z,RT @FredSch35480135: @robreiner I live on Long Island. I have met a few people who do business with the Trumps. All have stated that his bu…,en,488282592,['1596961993662996482'],1596961993662996482,
2022-11-27T20:19:41.000Z,RT @thebradfordfile: We should know every person who visited Epstein island and every person who took cash from FTX. But we won't.,en,932508774698504192,['1596961981432762369'],1596961981432762369,
2022-11-27T20:19:41.000Z,RT @kadonkey: A U.S. Navy Grumman F-14A Tomcat of VF-154 near the island of Iwo Jima in 1994. Mount Suribachi is in the background. In thir…,en,918480689376518144,['1596961980979765248'],1596961980979765248,
2022-11-27T20:19:40.000Z,RT @cloudninethings: life on an island https://t.co/rA9urV1U0e,en,1284226142610874369,['1596961979788578816'],1596961979788578816,
