en,['1596962611668877313'],"RT @boomcoorg: 💵 Bot Airdrop is live!!

Participate in our #Airdrop and Get 15 TRX tokens for doing tasks.

Bot: https://t.co/w22E6BrLdp

A…",1561895576815693827,1596962611668877313,2022-11-27T20:22:11.000Z
en,['1596962608476831744'],"@ArchRose90 @LindaNe10012033 Keir Starmer didn't help the girls when he was director of Prosecutions ( or something like that) He didn't address what was happening re Pakistani Rape Gangs ( believe in Rotherham), explaining that these girls 'had a history'. Don't know how he dares to even mention the subject",1171747422780964865,1596962608476831744,2022-11-27T20:22:10.000Z
en,['1596962607629742080'],"RT @Roobee_invest: 🔥$500 #GIVEAWAY

Let's celebrate the partnership and listing of $ROOBEE on StrikeX!

To enter:
✅ Follow @Roobee_invest
✅…",1461204518968823808,1596962607629742080,2022-11-27T20:22:10.000Z
en,['1596962605561950209'],Check five throw economic minute partner paper address others order hit dream friend. https://t.co/aAlMgKl6pJ,1584203737085591552,1596962605561950209,2022-11-27T20:22:09.000Z
en,['1596962603175006208'],RT @stevanzetti: Since Mr. Musk won't address any of my tweets about banned left leaning accounts despite regularly responding to right win…,1092307903820705793,1596962603175006208,2022-11-27T20:22:09.000Z
en,['1596962602688520192'],"RT @PandaActual: Hi, I feel it’s kinda my duty as someone who does a lot of kink education and awareness on social media to address this da…",1528535062450384896,1596962602688520192,2022-11-27T20:22:09.000Z
en,['1596962597257244672'],Heart two in address best suffer ten space. https://t.co/ogLN2IeAhZ,1584162734156947457,1596962597257244672,2022-11-27T20:22:07.000Z
en,['1596962590743486467'],"RT @boomcoorg: 💵 Bot Airdrop is live!!

Participate in our #Airdrop and Get 15 TRX tokens for doing tasks.

Bot: https://t.co/w22E6BrLdp

A…",1552581284803014656,1596962590743486467,2022-11-27T20:22:06.000Z
en,['1596962586289115136'],"I'm claiming testnet tokens for @deepwatersxyz

My Address:
0x596eff03e2EC19bDb5254e8013779f7B803c17fa

Learn more: https://t.co/3UCnewiIC9",1077455690522902528,1596962586289115136,2022-11-27T20:22:05.000Z
en,['1596962586121179145'],Check five throw economic minute partner paper address others order hit dream friend. https://t.co/YL829aShx7,1587301780584529921,1596962586121179145,2022-11-27T20:22:05.000Z
en,['1596962584619458560'],"RT @RugPulExposed: $200 winner is @beingnormie1
Pleas dm me with your #BTC address thanks.",1595668588991434753,1596962584619458560,2022-11-27T20:22:04.000Z
en,['1596962583596404736'],@Baseballcardc10 @ngtcollectibles Yours! I have your address 👊🏼,414540699,1596962583596404736,2022-11-27T20:22:04.000Z
en,['1596962581519863809'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1515912333180440579,1596962581519863809,2022-11-27T20:22:04.000Z
en,['1596962579548876801'],"@drehh6 @EthLilly CONGRATS YOU JUST WON THE PRIZE, KINDLY SEND YOUR WALLET ADDRESS TO THE OFFICIAL GROUP TO CLAIM YOUR WINNING IMMEDIATELY 
 👇👇👇👇👇👇👇👇👇👇👇
👇👇👇👇👇👇👇👇👇👇

https://t.co/AUSO8FEMpP",525211081,1596962579548876801,2022-11-27T20:22:03.000Z
en,['1596962579514941440'],Friend age class address right which. https://t.co/OQvEXcZKbR,1587809550052298755,1596962579514941440,2022-11-27T20:22:03.000Z
en,['1596962575782383618'],"Gen Wayne Eyre promises to address the staff shortage personally by taking on additional duties as governess of a spooky manor. Next with steps to improve communication, second lieutenant Ensign Sensibility https://t.co/7fR8dzr0Vt",272476744,1596962575782383618,2022-11-27T20:22:02.000Z
en,['1596962574351753216'],"@Casssspaaaa Send your address to our dm. A team member will reach out to you with the procedure to claim your giveaway you were approved .Congratulations 👏(SUPPORT)
https://t.co/oHiJHNsmZR",1594395131465146368,1596962574351753216,2022-11-27T20:22:02.000Z
en,['1596962574138048513'],"RT @Reuters: ICYMI: Hydroponic farming is taking off in Yemen as a way to address the country’s water scarcity problem, The vegetables are…",2556212418,1596962574138048513,2022-11-27T20:22:02.000Z
en,['1596962570660986880'],Ok might phone generation talk address government think. https://t.co/Xtj5Z3coRB,1587542964322041857,1596962570660986880,2022-11-27T20:22:01.000Z
en,['1596962569020768256'],"#世界杯   https://t.co/p9FetrajoS
Almost site address husband.",1549176259229499395,1596962569020768256,2022-11-27T20:22:01.000Z
en,['1596962567737733120'],RT @MissFaffie29: @w3iying @milephakphum I have a twin so people decided to give him a nickname and address me using our surname. I don’t t…,1198622870966018054,1596962567737733120,2022-11-27T20:22:00.000Z
en,['1596962561265528832'],RT @stevanzetti: Since Mr. Musk won't address any of my tweets about banned left leaning accounts despite regularly responding to right win…,998349490049507330,1596962561265528832,2022-11-27T20:21:59.000Z
en,['1596962559667539968'],"RT @kazullerina: 2ND EN-NIVERSARY GIVEAWAY

(1) SEALED ALBUM OF YOUR CHOICE

• like, retweet, &amp; follow
• must be willing to send address an…",727129682043277315,1596962559667539968,2022-11-27T20:21:59.000Z
en,['1596962558581571584'],RT @dems_mo: Don't forget folks...the GOP House of Grievances will not address any issues facing our nation. Our Social Security and Medica…,1359330375634472960,1596962558581571584,2022-11-27T20:21:58.000Z
en,['1596962558086635520'],RT @CapeTalk: Residents have been raising the problem of #sewage in the Milnerton Laboon for years. The City's now made a start on the proc…,183551697,1596962558086635520,2022-11-27T20:21:58.000Z
en,['1596962557486542849'],"@DemKathyIRC I think MAGA guy was reported - his garage was closed every time I drove by.
I'll have to make note of the address of the flag - it just says Governor asshat, so it may technically not be a violation 🙄",504725987,1596962557486542849,2022-11-27T20:21:58.000Z
en,['1596962555418726400'],Check five throw economic minute partner paper address others order hit dream friend. https://t.co/Y3AUXtqkiy,1587725569663406081,1596962555418726400,2022-11-27T20:21:57.000Z
en,['1596962554974449664'],"RT @HookedWallet: 🏆 Join Hooked Launchpad Airdrop Round 1 with #Binance Now

You’ll receive 300 $HOOK ($30)💥

🎯 Rules:

🔻Follow Us
🔻Like +…",1408871646933495813,1596962554974449664,2022-11-27T20:21:57.000Z
en,['1596962554810540032'],"RT @boomcoorg: 💵 Bot Airdrop is live!!

Participate in our #Airdrop and Get 15 TRX tokens for doing tasks.

Bot: https://t.co/w22E6BrLdp

A…",1515912333180440579,1596962554810540032,2022-11-27T20:21:57.000Z
en,['1596962553225424896'],"RT @ArkonautNFT: 💵 #Airdrop is live!!

Participate in our Airdrop and Get 2 BUSD tokens for doing tasks.

Details:
https://t.co/o4gjKPy0oj…",1519524484528582656,1596962553225424896,2022-11-27T20:21:57.000Z
en,['1596962551333781505'],"RT @TheJenuxs: 2.5 ETH ---- 20🏆 Winners       
                                                                  
To enter:…",1596916957252620295,1596962551333781505,2022-11-27T20:21:57.000Z
en,['1596962551132086272'],"RT @Roobee_invest: 🔥$500 #GIVEAWAY

Let's celebrate the partnership and listing of $ROOBEE on StrikeX!

To enter:
✅ Follow @Roobee_invest
✅…",1517225826739441664,1596962551132086272,2022-11-27T20:21:56.000Z
en,['1596962546288046080'],RT @MichaelSpring17: I totally agree. One of the measures to address the ugly campaigning is urgent media reform which not only addresses c…,1259816940844937217,1596962546288046080,2022-11-27T20:21:55.000Z
en,['1596962544606154752'],RT @Sadia04660165: Address to deliver letter for shaheed Arshad sharif    #LetterToCJP #JusticeForArshadSharif,1515011451366301705,1596962544606154752,2022-11-27T20:21:55.000Z
en,['1596962539421986817'],"@ojfch Hey Orlando!  Some interesting points, thanks for sharing.  I'll address it in the Tuesday webcast for sure.",1138885168150790153,1596962539421986817,2022-11-27T20:21:54.000Z
en,['1596962537144479745'],"@OmotolaniAkotun @EthLilly CONGRATS YOU JUST WON THE PRIZE, KINDLY SEND YOUR WALLET ADDRESS TO THE OFFICIAL GROUP TO CLAIM YOUR WINNING IMMEDIATELY 
 👇👇👇👇👇👇👇👇👇👇👇
👇👇👇👇👇👇👇👇👇👇

https://t.co/AUSO8FEMpP",525211081,1596962537144479745,2022-11-27T20:21:53.000Z
en,['1596962536158826496'],"#世界杯     https://t.co/IlU9bHQld0
Recognize address news four specific else almost successful.",1527023028252692484,1596962536158826496,2022-11-27T20:21:53.000Z
en,['1596962534355271680'],"RT @SeisakuNFT: -PUBLIC MINT IS LIVE-

-SUPPLY : 111
-Price : 0.009 ETH (9$)
-Max per Transaction : 9

Website: https://t.co/tYmQf7qcHQ

Co…",1590741574157312002,1596962534355271680,2022-11-27T20:21:52.000Z
en,['1596962530320125952'],Ok might phone generation talk address government think. https://t.co/yguxSUmu4A,1587087082140286976,1596962530320125952,2022-11-27T20:21:52.000Z
en,['1596962529120378880'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1552599898393960448,1596962529120378880,2022-11-27T20:21:51.000Z
en,['1596962529078521856'],RT @jeremycorbyn: Humbled to receive the Gold Medal of Honorary Patronage from Trinity College Dublin Philosophical Society for contributio…,381440196,1596962529078521856,2022-11-27T20:21:51.000Z
en,['1596962528185450496'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1510095195274354693,1596962528185450496,2022-11-27T20:21:51.000Z
en,['1596962527019421696'],"RT @lotta_NFT: Drop your eth address 👇

I will send you $250 ❤",1489496836972978180,1596962527019421696,2022-11-27T20:21:51.000Z
en,['1596962525085851649'],AmaZulu King won’t address Umgidi ceremony as he mourns uncle’s death – EWN https://t.co/qrde62yVdy,3170426002,1596962525085851649,2022-11-27T20:21:50.000Z
en,['1596962522774396929'],"RT @coderyeth: Drop your #ETH address👈👈👈
🔔 Activity extra 🔔
   
To enter  
✅ RT + Like my 📌pinned post
✅ RT + ❤️",1594970906127892480,1596962522774396929,2022-11-27T20:21:50.000Z
en,['1596962521055100930'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1363524470699220995,1596962521055100930,2022-11-27T20:21:49.000Z
en,['1596962519801024512'],"@Drgrantx @LullabyWeb3 Congratulation 🎉 on your winning,you have luckily been selected among our giveaway winners for today kindly send in your wallet address for payment
👇👇👇👇👇👇
https://t.co/U3CBt0QhUn",1596886470148636676,1596962519801024512,2022-11-27T20:21:49.000Z
en,['1596962518773207040'],Friend age class address right which. https://t.co/bHQLe5bpCR,1587708226464002054,1596962518773207040,2022-11-27T20:21:49.000Z
en,['1596962518554988544'],Heart two in address best suffer ten space. https://t.co/6JDWdZuQdW,1584164917241864192,1596962518554988544,2022-11-27T20:21:49.000Z
en,['1596962518034894848'],"RT @DemnaAzuki_: Free #NFT giveaway 👑 48 hours ⏰

Drop your $ETH address ⬇️

🌀 Like + Follow @DemnaAzuki_ + Retweet 🌀

#AD #NFTsales #NFTGi…",146743963,1596962518034894848,2022-11-27T20:21:49.000Z
en,['1596962517598838785'],Friend age class address right which. https://t.co/SNEVItFU1b,1587740533220597761,1596962517598838785,2022-11-27T20:21:48.000Z
en,['1596962514356559878'],"A mode where virtual addresses are not transformed through a memory map; for example, the virtual address is https://t.co/W6WzawDqhT",1593559134682628101,1596962514356559878,2022-11-27T20:21:48.000Z
en,['1596962512645169153'],"RT @TheJenuxs: 2.5 ETH ---- 20🏆 Winners       
                                                                  
To enter:…",2457356596,1596962512645169153,2022-11-27T20:21:47.000Z
en,['1596962511676665861'],"Verifying my Web3 identity on @cyberconnecthq: #LetsCyberConnect 
 https://t.co/5nJHxIZXdd 
 sig:0xbd378baff19950e0db1e5416652a4d3591082c75bacb81a845a841f6887da0e013fce3826d00043975c68b3a8aa5c7263359a4604095af771ee144b29304582f1b",1437544680519081987,1596962511676665861,2022-11-27T20:21:47.000Z
en,['1596962510514462721'],"RT @sahara67: Caught in the act throwing generator oil into the storm water system. They live in Walshingham rd , Mulbarton. @JoburgMPD @JH…",1133633795687632896,1596962510514462721,2022-11-27T20:21:47.000Z
en,['1596962510347046912'],"@NaySittThway4 @EthLilly CONGRATS YOU JUST WON THE PRIZE, KINDLY SEND YOUR WALLET ADDRESS TO THE OFFICIAL GROUP TO CLAIM YOUR WINNING IMMEDIATELY 
 👇👇👇👇👇👇👇👇👇👇👇
👇👇👇👇👇👇👇👇👇👇

https://t.co/AUSO8FEMpP",525211081,1596962510347046912,2022-11-27T20:21:47.000Z
en,['1596962508145037312'],RT @TomazOT: Great insights by @JureSkornik explaining how @origin_trail V6 and nOS will enable a shift from data to assets to help address…,795862274,1596962508145037312,2022-11-27T20:21:46.000Z
en,['1596962506614132736'],@BoogalooGrrl @genzrightwinger @sourpatchlyds Of course it's her choice and she's not obligated to address anything in particular. But it is very suspicious to have declined to comment on the biggest accusation that Adam made.,188927054,1596962506614132736,2022-11-27T20:21:46.000Z
en,['1596962506609553408'],"RT @boomcoorg: 💵 Bot Airdrop is live!!

Participate in our #Airdrop and Get 15 TRX tokens for doing tasks.

Bot: https://t.co/w22E6BrLdp

A…",1552599898393960448,1596962506609553408,2022-11-27T20:21:46.000Z
en,['1596962505947222016'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1516120197773824000,1596962505947222016,2022-11-27T20:21:46.000Z
en,['1596962502797332480'],"@beellcristina_ Hello, l've  seen quite a handful of your likes and comments  on my post and I just wanna go  out of my way to appreciate those people whose comments and good wishes encourage me💓 this is my Google chat  email  address howv1212@gmail. Com , write to me here 💓",1556891779416432641,1596962502797332480,2022-11-27T20:21:45.000Z
en,['1596962501107003393'],"RT @Mesigal7: @MSN Dear world on the behalf of the +120,000Tigrayans rape victims we urge you to
🚨Address Medical treatment
🚨Address Psycho…",1582367752588873728,1596962501107003393,2022-11-27T20:21:45.000Z
en,['1596962498564874241'],"My Facebook account is blocked, I don't know why, and when I try to reactivate it I find a lot of difficulties because I no longer use the email address requested during the reactivation, is there another solution for fix my problem? @facebook https://t.co/uh75wKzovP",1352288380529369088,1596962498564874241,2022-11-27T20:21:44.000Z
en,['1596962497042456578'],@TinaCin11214091 Heart two in address best suffer ten space.,1584130625300316161,1596962497042456578,2022-11-27T20:21:44.000Z
en,['1596962491833421824'],"@joshuaicore @AKBrews @AntiNickname @estockbridge @Laurinde @Hell_Kitty @GabiMccauley @DkBell0 @BeecherDenys @legalminimum @annateresa79 @PeterMSmiths @WWBD17 @JurisDudence You keep giving me a South Dakota address, yet I could swear you are somewhere in the mid-Atlanta states.

I don't trust you.",1277613121411125249,1596962491833421824,2022-11-27T20:21:42.000Z
en,['1596962491661430784'],@ZezeMillz His parents aren’t doin right by him. He’s not mature enough to derive proper meaning from certain types of music. He doesn’t know how to constructively address his feelings or how to compartmentalize things which is okay for a 12 year old. They just shouldn’t consume everything,249975744,1596962491661430784,2022-11-27T20:21:42.000Z
en,['1596962491535618048'],RT @stevanzetti: Since Mr. Musk won't address any of my tweets about banned left leaning accounts despite regularly responding to right win…,947605809596334080,1596962491535618048,2022-11-27T20:21:42.000Z
en,['1596962491111657472'],"RT @HookdProtocol: 🏆Join Hooked Launchpad Airdrop Round 1 with #Binance Now

Giveaway 1,200,000 You’ll receive 250 $HOOK ($74) 🎉

🎯Join Tas…",1578671795200311296,1596962491111657472,2022-11-27T20:21:42.000Z
en,['1596962488196612097'],RT @DeanObeidallah: I don’t want to hear about Democrats “passing the torch” I want to see Democrats passing legislation in the lame duck s…,888159350455386115,1596962488196612097,2022-11-27T20:21:41.000Z
en,['1596962484195192832'],"Each year, the world produces 300 million tons of plastic waste—nearly the weight of the entire human population.

Sign the petition to call on world leaders to adopt a strong #plasticstreaty to address the #plastics crisis: https://t.co/oXcL33QdDu @onlyone",1241100921607602181,1596962484195192832,2022-11-27T20:21:41.000Z
en,['1596962482844995584'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1558147142476513282,1596962482844995584,2022-11-27T20:21:40.000Z
en,['1596962478646120448'],RT @jeremycorbyn: Humbled to receive the Gold Medal of Honorary Patronage from Trinity College Dublin Philosophical Society for contributio…,3197149114,1596962478646120448,2022-11-27T20:21:39.000Z
en,['1596962478466158593'],"RT @boomcoorg: 💵 Bot Airdrop is live!!

Participate in our #Airdrop and Get 15 TRX tokens for doing tasks.

Bot: https://t.co/w22E6BrLdp

A…",1516120197773824000,1596962478466158593,2022-11-27T20:21:39.000Z
en,['1596962470962561024'],"@dom_lucre @DineshDSouza My wife was called in 2020 by a Missouri number offering a Florida ballot. She’s never lived there. They informed her that it was ok, they had an address for her to use😳. They would send a completed ballot for her signature.",122530496,1596962470962561024,2022-11-27T20:21:37.000Z
en,['1596962469280632832'],"@jazar73 @LullabyWeb3 Congratulation 🎉 on your winning,you have luckily been selected among our giveaway winners for today kindly send in your wallet address for payment
👇👇👇👇👇👇
https://t.co/U3CBt0QhUn",1596886470148636676,1596962469280632832,2022-11-27T20:21:37.000Z
en,['1596962468068089857'],Heart two in address best suffer ten space. https://t.co/zbAQVGUtZo,1587151422361051136,1596962468068089857,2022-11-27T20:21:37.000Z
en,['1596962462234181632'],"RT @staika_official: 💵 Bot Airdrop is live!!

Participate in our Airdrop and Get 15 TRX tokens for doing tasks.

Bot:
https://t.co/Sv9RAAK4…",1553508307822071808,1596962462234181632,2022-11-27T20:21:35.000Z
en,['1596962457729134592'],"RT @M01token: 🚨DROP ALERT
💸Win up to $120,000 in $M01

🚀Join the competition
🤑$3,000 Round 1 Prize dropping soon 🏆

✅Follow @M01token 
✅Lik…",1592522947427995649,1596962457729134592,2022-11-27T20:21:34.000Z
en,['1596962457540403201'],Jeff Bezos has your IP address!,1211522401965469696,1596962457540403201,2022-11-27T20:21:34.000Z
en,['1596962456072753152'],"RT @boomcoorg: 💵 Bot Airdrop is live!!

Participate in our #Airdrop and Get 15 TRX tokens for doing tasks.

Bot: https://t.co/w22E6BrLdp

A…",1558147142476513282,1596962456072753152,2022-11-27T20:21:34.000Z
en,['1596962455309398016'],"@MattDust34 First of all, that negates your viral racist tweets how, you bird brained baboon? Second of all, never address me",964231513096228864,1596962455309398016,2022-11-27T20:21:34.000Z
en,['1596962448019689472'],@GirlsSurat Address,835149095593361408,1596962448019689472,2022-11-27T20:21:32.000Z
en,['1596962447419904001'],RT @jeremycorbyn: Humbled to receive the Gold Medal of Honorary Patronage from Trinity College Dublin Philosophical Society for contributio…,549533741,1596962447419904001,2022-11-27T20:21:32.000Z
en,['1596962447406923776'],"RT @Reuters: ICYMI: Hydroponic farming is taking off in Yemen as a way to address the country’s water scarcity problem, The vegetables are…",24139207,1596962447406923776,2022-11-27T20:21:32.000Z
en,['1596962445787951104'],"@coderyeth A7ozdvVahH6Q15bCyUuxT3Be7oRoXLYVM8B1sb3Bs7cM

My wallet address",1543670516069924871,1596962445787951104,2022-11-27T20:21:31.000Z
