RT @HavenAthletics: Bassett &amp; Stoltzfus pick up individual titles as @LockHavenWrstl hosted Mat Town Open I on Sunday (Nov. 27) https://t.c…,['1596962161565528064'],297969419,2022-11-27T20:20:24.000Z,1596962161565528064,en,
"RT @Look_UpLondon: To cap it all off she took up aviation aged 63, flying solo to Cape Town in 1930 and becoming known as ‘The Flying Duche…",['1596962161150263296'],1545024715630288896,2022-11-27T20:20:23.000Z,1596962161150263296,en,
"RT @the_megalopolis: It's a well-established fact that South Carolina, on a curve, is the worst state in the Union: they started the Civil…",['1596962159358926848'],1118900246040412160,2022-11-27T20:20:23.000Z,1596962159358926848,en,
"RT @tigray_maki: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov. 17, a humanitarian worker told the AP.“The k…",['1596962156519776256'],1438954847588528133,2022-11-27T20:20:22.000Z,1596962156519776256,en,
"Full set of yesterday's photos @HinckleyLRFC  v @DaventryTownFC  available to view, link below ⬇️ https://t.co/a2qucJR77b https://t.co/kBGvX6BBTg",['1596962153184972800'],1437695356205248513,2022-11-27T20:20:22.000Z,1596962153184972800,en,
"RT @GlasnostGone: The endless cold.

The endless glutinous mud.

The endless Russian shells.

The endless death.

The endless Russian attac…",['1596962151083933696'],1482972462,2022-11-27T20:20:21.000Z,1596962151083933696,en,
"RT @yemane_birhan: .#Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties, vehicles, &amp; health clinics in Shire,…",['1596962146839302144'],1493730311741448195,2022-11-27T20:20:20.000Z,1596962146839302144,en,
"@N01_Really @KyivIndependent I don’t think the article was saying CN can’t choose. It’s more just, it’s in the interest of the village to know who’s supplying the town drunk with alcohol even though they know he goes home and beats his own family,(🇷🇺) and then goes next door and attacks the neighbor too (🇺🇦)",['1596962144159166465'],15150549,2022-11-27T20:20:19.000Z,1596962144159166465,en,
"RT @spinorbinmusic: #BLACKPINK will reportedly confirm their participation in ‘The Town’  Music Festival soon.

The festival will take plac…",['1596962141218930688'],1401332380988850178,2022-11-27T20:20:19.000Z,1596962141218930688,en,
"@WholeMarsBlog @TeslaCharging @elonmusk I live in a fairly ""small"" town. And as I was stopping for an iced coffee today? I saw a parade of Teslas come in off the interstate.They all pulled in to charge. I was amazed that so many were in one area. Otherwise they aren't a thing around here. OR maybe I just never noticed?",['1596962140308795394'],1585903348540219392,2022-11-27T20:20:19.000Z,1596962140308795394,en,
"RT @KidaneNgsti: 📢 #Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties, vehicles, &amp; health clinics in Shire,…",['1596962138094198784'],127530923,2022-11-27T20:20:18.000Z,1596962138094198784,en,
"RT @yemane_birhan: .Civilians accused of aiding #Tigray forces are being Killed in the southern town of Alamata,according to a resident the…",['1596962136491982849'],1493730311741448195,2022-11-27T20:20:18.000Z,1596962136491982849,en,
"RT @Gemini23067006: Gweru people😂🙌
Saw Lorraine Guyo in town today but everyone was just minding their business. I thought she's a celeb🤔 s…",['1596962136093519873'],1436303713497387008,2022-11-27T20:20:18.000Z,1596962136093519873,en,
@brandyterrell25 @Shakechick I live 20 miles from the nesrest town my town has a population of 2000 and almost anyone here would help me get there if I couldn't and they don't even know me. Its just small town America values. Ask around theyll help unless youve just made yourself an outcast to them.,['1596962132616044545'],1594892457774403584,2022-11-27T20:20:17.000Z,1596962132616044545,en,
"Is your pup's pawdrobe in need of a makeover?

From cosy knits to beautiful bandanas this handmade range of #dog accessories is just adorable and is bound to make your pup the talk of the town!

https://t.co/Dk3Ys3knSR

#Handmadehour #dogsoftwitter @4PawsOuterwear https://t.co/4M4u1bC0Bc",['1596962129302560773'],2971148061,2022-11-27T20:20:16.000Z,1596962129302560773,en,
"RT @VOT_TDF: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov. 17, a humanitarian worker told the AP.“The killi…",['1596962128434704384'],1491483364867596295,2022-11-27T20:20:16.000Z,1596962128434704384,en,
"RT @MrNickKnowles: Congrats ⁦Cirencester⁩ &amp; Gloucester cnclls
You hold an Xmas fayre to get shoppers into town &amp; when they do &amp; car parks a…",['1596962128032059395'],1290696776727568387,2022-11-27T20:20:16.000Z,1596962128032059395,en,
"RT @GasolineJoy: @DrFalchion @Blueisland1111 @VulpesOkamis @Suda51 In Harvest Moon: Friends of Mineral Town, you get tricked into taking ov…",['1596962125674844160'],773330404992516096,2022-11-27T20:20:15.000Z,1596962125674844160,en,
"thirty, which would bring him to town in good time. P   #世界杯下注 #世界杯买球 #世界杯直播  https://t.co/H9wTO3MjJk",['1596962125603569664'],860473033751896064,2022-11-27T20:20:15.000Z,1596962125603569664,en,
@SheldonCassidy2 @mattgaetz @language1230 QUAZY TOWN.,['1596962124668014593'],824034180598272000,2022-11-27T20:20:15.000Z,1596962124668014593,en,
away to a high part of the town and very far fro      https://t.co/dewaaMXOJG,['1596962124286201856'],973938047447281664,2022-11-27T20:20:15.000Z,1596962124286201856,en,
"RT @elonmusk: @StephenKing The goal is a trusted digital town square, where a wide range of views are tolerated, provided people don’t brea…",['1596962123288313856'],988846608614920192,2022-11-27T20:20:14.000Z,1596962123288313856,en,
"RT @SobukiRa: ""For the first time since June 2021, a UN World Food Programme convoy arrived at Mai Tsebri. Critical food relief will be del…",['1596962122939801601'],1563546714648514560,2022-11-27T20:20:14.000Z,1596962122939801601,en,
"ATTENTION ALL ATHEISTS: if you're the type that resents manger scenes being placed in the town square, please volunteer to work on Christmas day so those who celebrate it can do so. Then you might actually have some muscle behind your PO.",['1596962121988067328'],1509479442934026245,2022-11-27T20:20:14.000Z,1596962121988067328,en,
"@FirstYork My son never boarded the bus, the driver refused the college students but let non students board,which I find very discriminatory. The time of the bus was 5pm and heading away from Askham Bar towards the town centre.I just have to say this behaviour is appalling and unacceptable.",['1596962119856971776'],1341881381794820096,2022-11-27T20:20:14.000Z,1596962119856971776,en,
@jdank_ For real hahaha or they’re outta town still,['1596962110927704064'],1324973616128126977,2022-11-27T20:20:12.000Z,1596962110927704064,en,
"RT @UCLan: Happy #LancashireDay! 🌹 

Here's a few fun facts you might not know about our county - let us know any others in the comments 👇…",['1596962109140574208'],1252679420,2022-11-27T20:20:11.000Z,1596962109140574208,en,
RT @bilalgilani: Bahria Town (186.15 square kilometres) is more than three times the size of Manhattan (59 square kilometres),['1596962106397507585'],100167614,2022-11-27T20:20:10.000Z,1596962106397507585,en,
"KidKraft Adventure Town Railway Wooden Train Set &amp; Table with EZ Kraft Assembly with 120 Accessories and Storage Bins, Gift f VJLVWUA

https://t.co/KajHQ0RfOu https://t.co/PKqXkjrmWq",['1596962103352766464'],1585540611796508672,2022-11-27T20:20:10.000Z,1596962103352766464,en,
"RT @Chydovsky: Hello @Omojuwa, sincere Nigerians aren't looking for political ""heavy weights"" like y'all supported in 2015 and later became…",['1596962102123851776'],1300924247473295361,2022-11-27T20:20:09.000Z,1596962102123851776,en,
@DirkMacdougall @Swearengen_E_Al @GovofCO Wooooowww. I just gave you a short list of places outside Longmont which is a great town. With all your complaints maybe you should check it out. I notice you won’t say where you live and I’m sure you’re the worst person there.,['1596962102044160002'],23693949,2022-11-27T20:20:09.000Z,1596962102044160002,en,{'place_id': '2736a5db074e8201'}
"RT @AbrhaEyerus: #Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties,vehicles, &amp; health clinics in Shire, a n…",['1596962101905719296'],1530174841978077185,2022-11-27T20:20:09.000Z,1596962101905719296,en,
"RT @marta_nguse: Kidnappings, looting cited in Ethiopia's Tigray after truce
Eritrean soldiers intentionally killing ethnic Tigrayans and d…",['1596962101847031809'],1552647745734905856,2022-11-27T20:20:09.000Z,1596962101847031809,en,
"RT @AbrhaEyerus: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov.17,a humanitarian worker told the AP.“The kil…",['1596962099322032128'],1393462575539519490,2022-11-27T20:20:09.000Z,1596962099322032128,en,
Silent Hill takes place in a town overrun with gas station tweakers,['1596962097921130496'],716578857659269121,2022-11-27T20:20:08.000Z,1596962097921130496,en,
"RT @tigray_maki: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov. 17, a humanitarian worker told the AP.“The k…",['1596962097291591683'],1502416369706491911,2022-11-27T20:20:08.000Z,1596962097291591683,en,
@prettytreatment idk but it's close to the pubs in my town so it were probably drunk people :/,['1596962095060615168'],1373013209158975491,2022-11-27T20:20:08.000Z,1596962095060615168,en,
"RT @AbrhaEyerus: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov.17,a humanitarian worker told the AP.“The kil…",['1596962093789433856'],1497124692217446400,2022-11-27T20:20:07.000Z,1596962093789433856,en,
"RT @AbrhaEyerus: Civilians accused of aiding #Tigray forces are being Killed in the southern town of Alamata,according to a resident there…",['1596962093361954817'],1530174841978077185,2022-11-27T20:20:07.000Z,1596962093361954817,en,
"RT @CGTNOfficial: UPDATE: At least seven people, including a newborn baby and two children, were killed on the southern Italian holiday isl…",['1596962093118279680'],985335193,2022-11-27T20:20:07.000Z,1596962093118279680,en,
"RT @kvanaren: pentiment, a video game where you play a 16thC illustrated manuscripts artisan in a small german town who wanders around solv…",['1596962090740113408'],574109497,2022-11-27T20:20:07.000Z,1596962090740113408,en,
Strangers get such shabby treatment in this town that they never want to visit it again https://t.co/HST7RCgVEr,['1596962089825878017'],1583331646798954498,2022-11-27T20:20:06.000Z,1596962089825878017,en,
"RT @MrNickKnowles: Congrats ⁦Cirencester⁩ &amp; Gloucester cnclls
You hold an Xmas fayre to get shoppers into town &amp; when they do &amp; car parks a…",['1596962084763602945'],635653676,2022-11-27T20:20:05.000Z,1596962084763602945,en,
"RT @yemane_birhan: .Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov. 17, a humanitarian worker told the AP.“Th…",['1596962078232756224'],1493730311741448195,2022-11-27T20:20:04.000Z,1596962078232756224,en,
"Must I endure this Xmas playlist as I wait for a haircut? If “Santa Claus is Coming to Town,” I have but one wish: please outlaw Xmas Muzak. Pretty please?",['1596962074101702657'],613463487,2022-11-27T20:20:03.000Z,1596962074101702657,en,
"RT @novel_hadush: #Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties, vehicles, &amp; health clinics in Shire, a…",['1596962073598398464'],1545074598768689152,2022-11-27T20:20:03.000Z,1596962073598398464,en,
RT @UmaaRajendra: One of the biggest banners in town 🔥 #Thunivu https://t.co/ibuAcTlbGU,['1596962071434100736'],1332162352897159168,2022-11-27T20:20:02.000Z,1596962071434100736,en,
"RT @FanMyselfof: Ade, Daniella, beauty, Bryann and allysyn look so good in  cape town expensive life fits them so well",['1596962070343581696'],1228667284664848391,2022-11-27T20:20:02.000Z,1596962070343581696,en,
"RT @Heav_en1: Civilians accused of aiding #Tigray forces are being Killed in the southern town of Alamata,according to a resident there who…",['1596962068749770752'],1481485713749286912,2022-11-27T20:20:01.000Z,1596962068749770752,en,
Spain inna dem town!,['1596962067998998528'],464068170,2022-11-27T20:20:01.000Z,1596962067998998528,en,
"An Ancient Language, Once on the Brink, Is a British Isle’s Talk of the Town https://t.co/34xBKgMV0g",['1596962067617284098'],467357552,2022-11-27T20:20:01.000Z,1596962067617284098,en,
"RT @Lillyanapk: Civilians accused of aiding #Tigray forces are being Killed in the southern town of Alamata,according to a resident there w…",['1596962066929422338'],1496493167390113794,2022-11-27T20:20:01.000Z,1596962066929422338,en,
"RT @brhan50964202: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov.17,a humanitarian worker told the AP.“The k…",['1596962063615954944'],1438954847588528133,2022-11-27T20:20:00.000Z,1596962063615954944,en,
"RT @FindaBorway: They are bullying their town crier 🤣🤣🤣🤣 entitled bunch!

BELLA THE STANDARD 
#BellaTheContent",['1596962063225851904'],1423660344120074245,2022-11-27T20:20:00.000Z,1596962063225851904,en,
"RT @HarakHarak3: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov. 17, a humanitarian worker told the AP.“The k…",['1596962058972540929'],1570349335694417922,2022-11-27T20:19:59.000Z,1596962058972540929,en,
RT @IntelTweet: ISIS has claimed responsibility for a second mortar attack targeting a Nigerian army post in the town of Mallamfatori in Ni…,['1596962057923854336'],941471646577299456,2022-11-27T20:19:59.000Z,1596962057923854336,en,
"RT @lindyli: New York Times buried Trump’s dinner with Fuentes on page 20

CBS pushes Rudy Giuliani’s conspiracy theories

CNN does puff pi…",['1596962057873952768'],1550511428066578433,2022-11-27T20:19:59.000Z,1596962057873952768,en,
Lee Sutherland Is a total weirdo btw. It’s not even funny. Lurks about the town completely sober after all the night clubs shut offering young drunk boys lifts up the road. Beast.,['1596962056997326848'],1518513107454337026,2022-11-27T20:19:59.000Z,1596962056997326848,en,
"thirty, which would bring him to town in good time. P   #世界杯下注 #世界杯买球 #世界杯直播  https://t.co/y1ygeg2ZEt",['1596962052605587456'],4821635698,2022-11-27T20:19:58.000Z,1596962052605587456,en,
Well I missed my planned Metro by about 3 minutes thanks to the late arrival 😢 caught the 1909 instead into town… Newcastle looking all festive! Gave me chance to get some tea before travelling onwards… https://t.co/OX9JmedJnF,['1596962049296171008'],44103022,2022-11-27T20:19:57.000Z,1596962049296171008,en,{'place_id': '100b272c02934631'}
"#开云体育 #火狐体育 #世界杯  #卡塔尔  https://t.co/7L8au79HmA
Industry science paper doctor suggest town speak.
🥰👋💌🤨😄",['1596962048512258048'],1524476558701850624,2022-11-27T20:19:57.000Z,1596962048512258048,en,
"PIZZA PIZZA PIZZA
PIZZA IN THE TOWN https://t.co/0ZCxYZcF8x",['1596962045743677442'],1067418291638083584,2022-11-27T20:19:56.000Z,1596962045743677442,en,
"@Sue70825721 @MamaS2329 @LifeNewsHQ It was the abdominal vibrations, that I couldn’t see from distance without my specs (thus was at Leeds Town Hall) that made the difference for me.",['1596962045387079680'],1472317350192066573,2022-11-27T20:19:56.000Z,1596962045387079680,en,
"RT @AbrhaEyerus: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov.17,a humanitarian worker told the AP.“The kil…",['1596962041440321537'],1530174841978077185,2022-11-27T20:19:55.000Z,1596962041440321537,en,
ticketmaster has a reputation to protect? Their reputation is that they suck. And reputation doesn’t matter if it’s the only game in town; that’s why monopolies are bad. https://t.co/24I7oFykNM,['1596962040215920640'],16273131,2022-11-27T20:19:55.000Z,1596962040215920640,en,
"RT @free_tigr: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov. 17, a humanitarian worker told the AP.“The kil…",['1596962037158268930'],1438954847588528133,2022-11-27T20:19:54.000Z,1596962037158268930,en,
"RT @Lillyanapk: #Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties, vehicles, &amp; health clinics in Shire, a n…",['1596962036730462208'],1501279581311021057,2022-11-27T20:19:54.000Z,1596962036730462208,en,
"RT @MMarilacr: @rwang0 Hahaha. Not near in my town. I mean, not even speaking for ambulances or 🚒, it’s difficult for cars as cars parked b…",['1596962035106910208'],1498315853481267204,2022-11-27T20:19:53.000Z,1596962035106910208,en,
"RT @TDf_forlife: In addition to horrofic mass killing,arresting &amp; torturing of civilians by amhara invading forces, &gt;150 maytsebri civilian…",['1596962031097196544'],1493730311741448195,2022-11-27T20:19:52.000Z,1596962031097196544,en,
"#羞辱 #裸聊 #做爱 #连麦 #萝莉 #丝袜 #巨乳 #白虎 https://t.co/vi98MWbp7i
Share society behavior industry option record town.",['1596962030376058882'],1573266252243828737,2022-11-27T20:19:52.000Z,1596962030376058882,en,
"RT @LoverofBeautyT: Thank You Cape Town  BeeNavy, you do this one😂🙌That's why they are restless even today. https://t.co/wKy73bEY6j",['1596962029889544195'],1150778271505760256,2022-11-27T20:19:52.000Z,1596962029889544195,en,
"RT @AbrhaEyerus: Dozens youths were killed by Eritrean forces in  #Tigray town of Axum on Nov.17,a humanitarian worker told the AP.“The kil…",['1596962027955978241'],1545074598768689152,2022-11-27T20:19:52.000Z,1596962027955978241,en,
"@Jason Free! I was a college junior interning for a congressman in their home district. GW came to town, and my boss pulled me up so I could meet him. Coolest experience of my life up to that point!",['1596962026265640962'],1587956661054050305,2022-11-27T20:19:51.000Z,1596962026265640962,en,
"RT @Lillyanapk: Civilians accused of aiding #Tigray forces are being Killed in the southern town of Alamata,according to a resident there w…",['1596962025250267137'],1501279581311021057,2022-11-27T20:19:51.000Z,1596962025250267137,en,
"There's a mountain of infrastructure work to do...""Just outside the flood-affected town of Condobolin, the rail line that helps connect Sydney to Perth is suspended mid-air. The hanging track is warped, dropping and rising like a carnival ride."" @knausc  https://t.co/9nHPMNeEY0",['1596962024696991745'],52012432,2022-11-27T20:19:51.000Z,1596962024696991745,en,
"RT @MrNickKnowles: Congrats ⁦Cirencester⁩ &amp; Gloucester cnclls
You hold an Xmas fayre to get shoppers into town &amp; when they do &amp; car parks a…",['1596962022251704320'],1401660389662859271,2022-11-27T20:19:50.000Z,1596962022251704320,en,
A town https://t.co/yB1YtsNq88,['1596962021882281984'],807345129103249408,2022-11-27T20:19:50.000Z,1596962021882281984,en,
"RT @Tigray_t21: #Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties, vehicles, &amp; health clinics in Shire, a n…",['1596962021546655744'],1438954847588528133,2022-11-27T20:19:50.000Z,1596962021546655744,en,
"@conor64 Philadelphia is a must. Independence Hall (and a great food scene. Just don't get Wiz on your cheesesteak)

I'd put SF on hold. It really is nasty currently.

Seattle ain't bullshit, so consider it.

Sure, NYC. NOLA, too.

How about Miami?

Pick a random beach town btw NC &amp; NY.",['1596962020397441024'],26278362,2022-11-27T20:19:50.000Z,1596962020397441024,en,
All town aren’t we 🖤🤍 https://t.co/mtSaQfg4jZ,['1596962018493243392'],1573634867316883456,2022-11-27T20:19:49.000Z,1596962018493243392,en,
here in town. And the high school team has had its own way   https://t.co/dGHB1kyApy,['1596962017092718592'],838643569690836992,2022-11-27T20:19:49.000Z,1596962017092718592,en,
RT @Tony40335450: Welcome to ‘any town England’ 🙏 https://t.co/offEF5hX3p,['1596962013758259201'],1015426782,2022-11-27T20:19:48.000Z,1596962013758259201,en,
"RT @MargMar80017297: #Eritrea'n troops &amp; Amhara forces from have looted businesses, private properties, vehicles, &amp; health clinics in Shire…",['1596962010696060928'],1438954847588528133,2022-11-27T20:19:48.000Z,1596962010696060928,en,
