['1596962599991939073'],"RT @hrkbenowen: Kevin McCarthy doesn’t have it locked up yet as the new Speaker of the House in 2023.  

Who would you like to have as Spea…",1596962599991939073,2022-11-27T20:22:08.000Z,1515666962025693186,en
['1596962599677362178'],"@girlinjail @laureng5783 Haha same. I struggle sleeping naked because I have a real fear someone's gonna burgle my house, realise I own nothing, but take pics of me sleeping naked and blackmail me 😂😂😂",1596962599677362178,2022-11-27T20:22:08.000Z,1300816926755688457,en
['1596962598934573058'],"@ARIZONA_HOLLY @deltaasherhill @elonmusk ""Freedom of speech for everyone I agree with"" Holly is in the house",1596962598934573058,2022-11-27T20:22:08.000Z,1585929453330436096,en
['1596962598141820929'],Blair been at her dad house all weekend and every time she calls me she say “I’m just checking on you mommy because I love you” that’s really my girl. I love her so much🥹💕💕💕,1596962598141820929,2022-11-27T20:22:08.000Z,244241131,en
['1596962597521149953'],RT @Interiorvilla1: Perfect house. https://t.co/VveOW7XVu5,1596962597521149953,2022-11-27T20:22:08.000Z,1013570805840666624,en
['1596962596997173248'],RT @KansasGOPSlayer: I’m so sick of this shit. I want to run for Congress for district MN 08 in 2024. The current rep is a Republican and w…,1596962596997173248,2022-11-27T20:22:07.000Z,482338494,en
['1596962596099620864'],RT @Xboxperson3: Benson after Mordecai and rigby painted the house:,1596962596099620864,2022-11-27T20:22:07.000Z,1202868422633238528,en
['1596962595973406720'],RT @BillKristol: Aren’t there five decent Republicans in the House who will announce they won’t vote for anyone for Speaker who doesn’t den…,1596962595973406720,2022-11-27T20:22:07.000Z,1283472868123312135,en
['1596962594346086400'],"RT @mtgreenee: Most of you probably don’t know I introduced a bill to investigate all the Covid vaccine VAERS reports.

It’s called the Jus…",1596962594346086400,2022-11-27T20:22:07.000Z,1024508293,en
['1596962592458932225'],@GrendelTom @mmpadellan @JDurks2 He was a finalist for dipshit of the year and got to take a trip to the white house. Gtfoh with your not prominent.,1596962592458932225,2022-11-27T20:22:06.000Z,972645219995922433,en
['1596962591410376705'],RT @lilduval: It was way easier to get pussy back in day. A girl would give u some just because u picked her up and got her out the house 😂…,1596962591410376705,2022-11-27T20:22:06.000Z,887707490,en
['1596962591204528129'],"RT @RandPaul: Didn’t someone try to legislatively mandate a special inspector general to scrutinize Ukrainian spending?  Oh, that’s right,…",1596962591204528129,2022-11-27T20:22:06.000Z,948972248437870593,en
['1596962590969954304'],@tqmkarl the owl house,1596962590969954304,2022-11-27T20:22:06.000Z,1262817944620457984,en
['1596962590693163008'],RT @laurenxburch: Who needs their house cleaned? https://t.co/R8Opvb7OMh,1596962590693163008,2022-11-27T20:22:06.000Z,1542266808241213440,en
['1596962590189838337'],"RT @_JayConcept: I go collect phone wey I dey charge for aboki side cos NEPA bring light, as I dey reach house back Dem take light https://…",1596962590189838337,2022-11-27T20:22:06.000Z,3309010818,en
['1596962589115752450'],"RT @NKOTBMagicBoxes: @dannywood appreciation tweet.
Danny, we love you, we miss you and we care! Sending ❤️ to the Wood house. https://t.co…",1596962589115752450,2022-11-27T20:22:06.000Z,1430807656705531906,en
['1596962588797022208'],RT @anthonystilldey: Make I send Tfare make una use am fill gas for house.🤣,1596962588797022208,2022-11-27T20:22:05.000Z,1543035674902896641,en
['1596962588696666115'],RT @FoxNews: Biden admin scrambles to track $20B in Ukraine aid as House Republicans warn of audits https://t.co/9HNxl2Yqzl,1596962588696666115,2022-11-27T20:22:05.000Z,1586843382202175489,en
['1596962587786506240'],"RT @Ntr_ebony: “You beat up my boyfriend so hard I just know he’s humiliated. Look at him storming out of the house all mad🤣”

“Hold on he’…",1596962587786506240,2022-11-27T20:22:05.000Z,1323432580910321664,en
['1596962587534823424'],"RT @RonFilipkowski: Got to remember to stand up and clap while you’re eating if he walks in. His house, his rules. https://t.co/fNi6EzXYrL",1596962587534823424,2022-11-27T20:22:05.000Z,2387942455,en
['1596962587409022976'],RT @Indian_Analyzer: Shayra's Husband beat her up so badly that her Back Bone was Broken. She was forced to return to her Maternal House.…,1596962587409022976,2022-11-27T20:22:05.000Z,1354469494987472898,en
['1596962586620497923'],RT @anthonystilldey: Make I send Tfare make una use am fill gas for house.🤣,1596962586620497923,2022-11-27T20:22:05.000Z,1386655237180739584,en
['1596962586440134662'],RT @FoxNews: Biden admin scrambles to track $20B in Ukraine aid as House Republicans warn of audits https://t.co/9HNxl2Yqzl,1596962586440134662,2022-11-27T20:22:05.000Z,62691445,en
['1596962586419134464'],"RT @RandPaul: Didn’t someone try to legislatively mandate a special inspector general to scrutinize Ukrainian spending?  Oh, that’s right,…",1596962586419134464,2022-11-27T20:22:05.000Z,721367070923890689,en
['1596962586347868161'],RT @robtrench: seeing House on 35mm last night reaffirmed my belief that Blanche is the best movie cat of all time https://t.co/yYlXzegyZY,1596962586347868161,2022-11-27T20:22:05.000Z,1039173071318462466,en
['1596962585345396738'],RT @emob_: My next house: https://t.co/xmYtIjQAzc,1596962585345396738,2022-11-27T20:22:05.000Z,161523735,en
['1596962582648147968'],"RT @CutieHornyB: I want to go to Thailand so bad 😭 but I'm broke af 🤣 Is someone willing to share his/her house with me ? 🤣🤣

#MileSendoffF…",1596962582648147968,2022-11-27T20:22:04.000Z,1583809873313046528,en
['1596962582463942656'],@EliseStefanik House Republicans haven't proven shit. Last time the had Congress didn't do shit.,1596962582463942656,2022-11-27T20:22:04.000Z,706357192220405760,en
['1596962581540921350'],The legal challenges facing the Biden administration over its student loan forgiveness program is leaving borrowers in limbo as the White House is now forced to halt administering the program until the Supreme Court rules on the matter. https://t.co/XwlngV7zrd,1596962581540921350,2022-11-27T20:22:04.000Z,18247597,en
['1596962580194824193'],@Kendalltheman Lmao sounds like something that should be on the House of Dragons,1596962580194824193,2022-11-27T20:22:03.000Z,1594507721369440260,en
['1596962580102148097'],"RT @MuskUniversity: Joe Rogan: “What’s a dream house for Elon Musk? Like some Tony Stark type sh*t?”

Elon: “Yeah definitely… you gotta hav…",1596962580102148097,2022-11-27T20:22:03.000Z,1568691766286553089,en
['1596962580060569600'],House-match on. Thanks awfully21 about the poem.'  ie #推特刷粉 #推特买粉 #推特粉丝  https://t.co/oc4NGrZyL2,1596962580060569600,2022-11-27T20:22:03.000Z,1499541297102999552,en
['1596962579699863554'],RT @AdvoBarryRoux: You haven't struggled until you slept in someone's house knowing they didn't want you there.,1596962579699863554,2022-11-27T20:22:03.000Z,1247271730076438529,en
['1596962579535888384'],RT @TimRunsHisMouth: How much taxpayer money was wasted on the Biden White House wedding?,1596962579535888384,2022-11-27T20:22:03.000Z,1583288825589256195,en
['1596962579384893440'],RT @realTuckFrumper: House Republicans Can’t Impeach Biden So They Are Begging Him To Resign https://t.co/EBw9vEeWQb,1596962579384893440,2022-11-27T20:22:03.000Z,965726831847424002,en
['1596962579099721729'],@sifscarol i think krakoa (house/power of x) it’s a great start point,1596962579099721729,2022-11-27T20:22:03.000Z,1279904196469362688,en
['1596962578689056768'],"RT @jinsbedroom: “okay, then get out.” seokjin says, casually. showing no signs of sadness or anger or any emotion.

“i’m sorry. I didn’t m…",1596962578689056768,2022-11-27T20:22:03.000Z,1501763880254840834,en
['1596962578424811520'],RT @zerohedge: FBI Waited Over A Year To Fully Investigate Jan. 6 Pipe Bombs: House Judiciary Republicans https://t.co/tEA1QuSwEd,1596962578424811520,2022-11-27T20:22:03.000Z,231206271,en
['1596962577329795072'],LIO STOP BREAKING MY HOUSE,1596962577329795072,2022-11-27T20:22:03.000Z,1391382584974741510,en
['1596962576650600448'],"RT @duty2warn: The White House: “Bigotry, hate, and antisemitism have absolutely no place in America - including at Mar-A-Lago. Holocaust d…",1596962576650600448,2022-11-27T20:22:03.000Z,834928611744440321,en
['1596962576373465088'],Joseph has remained the topic of conversation both inside and outside the Big Brother house #bb24 https://t.co/GAkhXfeKl4,1596962576373465088,2022-11-27T20:22:02.000Z,1292829245840990211,en
['1596962576209829888'],RT @gsohomes: Biden has been in office 676 days. You would think the Biden Administration would have been tracking how the nearly $20 billi…,1596962576209829888,2022-11-27T20:22:02.000Z,1326337184106950656,en
['1596962576142778368'],me away to my house. I live in another part of  https://t.co/WoFFXQabYf,1596962576142778368,2022-11-27T20:22:02.000Z,875294427601928192,en
['1596962575023247361'],RT @MrGee54: Staying in the house lol,1596962575023247361,2022-11-27T20:22:02.000Z,832650064942264320,en
['1596962574851272704'],RT @GraduatedBen: The real insurrection was when a mob of rioters tried to break into the White House after setting St. John’s church on fi…,1596962574851272704,2022-11-27T20:22:02.000Z,771791833,en
['1596962574611849216'],RT @ABCPolitics: NEW: The White House releases a statement on former Pres. Trump hosting controversial figures Ye and Nick Fuentes at Mar-a…,1596962574611849216,2022-11-27T20:22:02.000Z,3302121211,en
['1596962573647155200'],RT @aftab85149: @Asad_Umar Ur Father's Name disreputed of being in worst-ever consort of all notorious goons is recorded in annals of histo…,1596962573647155200,2022-11-27T20:22:02.000Z,1481669526114738180,en
['1596962573018353664'],RT @HATHAL_XDDD: AMONG US IS IN MY HOUSE @AmongUsGame https://t.co/wpjdBWcASG,1596962573018353664,2022-11-27T20:22:02.000Z,1449052510652706823,en
['1596962572162715648'],@PopBase I honestly don't know but to the will be in no specific order walls faith in the future and Harry's house,1596962572162715648,2022-11-27T20:22:01.000Z,1211778248520028160,en
['1596962571806212099'],"@spermbank_07 @FrankKish6pak @RonFilipkowski And how about the R-E-S-P-E-C-T he showed the Obamas when he unveiled their portraits in the White House.

Oh, wait...... HE DIDN'T!!!!!",1596962571806212099,2022-11-27T20:22:01.000Z,87584526,en
['1596962571206426624'],"#Shpk house razed by fire - all of #Strathco extends sympathies over this tragic event. Thank you to ⁦⁦@StrathconaFire⁩ for your timely, expert service.  https://t.co/D9vNOVOUz4",1596962571206426624,2022-11-27T20:22:01.000Z,36411664,en
['1596962570988322816'],"RT @ChanelRion: Biden holds a dead of winter wedding - outside - at your White House. 

Guests shivered in blankets and hand warmers.

They…",1596962570988322816,2022-11-27T20:22:01.000Z,1427629144339324934,en
['1596962570879270912'],RT @tommysunflower: why does fic!tommy in sick fics get to wake up with a nice warm bowl of lentil soup and a blanket meanwhile I have to w…,1596962570879270912,2022-11-27T20:22:01.000Z,1570038675060260864,en
['1596962570362986497'],I be doing the most funniest random shit when I’m in the house 😂😭😭,1596962570362986497,2022-11-27T20:22:01.000Z,172092089,en
['1596962570287529984'],RT @AmoneyResists: Someone should probably let House republicans know that “repealing IRS agents” is not a thing. https://t.co/3ojefKNwp0,1596962570287529984,2022-11-27T20:22:01.000Z,908366476285014016,en
['1596962570031681536'],The house @MRichie_10 built https://t.co/IRrDQOta0G,1596962570031681536,2022-11-27T20:22:01.000Z,213425222,en
['1596962568723386368'],Germany dey go house 😆,1596962568723386368,2022-11-27T20:22:01.000Z,2149223948,en
['1596962568530104320'],RT @kgkiser2015: @WETHEKINGDQM899 @PapiTrumpo @realDonaldTrump @AGoodDa95954430 @DanScavino @ActuaIIyBarron @dorcolsamodorco @POTUS45 @Sand…,1596962568530104320,2022-11-27T20:22:01.000Z,1430555600098926592,en
['1596962567855144962'],"RT @Enichan: this is your daily reminder to follow me elsewhere because this house is on fire and there are angry nazis outside

mastodon i…",1596962567855144962,2022-11-27T20:22:00.000Z,19601059,en
['1596962567557382144'],"RT @unusual_whales: US house prices could drop as much as 20% in the wake of the surge in mortgage rates, according to research from the Da…",1596962567557382144,2022-11-27T20:22:00.000Z,1418606902573940750,en
['1596962567179882497'],RT @PamelaHensley22: Biden administration scrambles to track $20 billion in Ukraine aid as House Republicans warn of audits. Have they chec…,1596962567179882497,2022-11-27T20:22:00.000Z,2369715174,en
['1596962566596485121'],RT @SCruzlvr: Did Meri say proceeds from the sale of her LV house went toward the purchase of Robyn’s Flagstaff house? Did family funds pay…,1596962566596485121,2022-11-27T20:22:00.000Z,14082108,en
['1596962566554750978'],"Solving housing supply problem should be localized
https://t.co/neRWLwN4Kz
#luxury #condo #land #house #sellingahouse #home #house #realtor #property #realestate",1596962566554750978,2022-11-27T20:22:00.000Z,900407226011049984,en
['1596962566416502785'],@hope222fly yard house,1596962566416502785,2022-11-27T20:22:00.000Z,1402824173832048640,en
['1596962566022234112'],"RT @cbouzy: Some troll just called the @nbpolice and swatted us. Said there was yelling, stomping, and screaming coming from our house. My…",1596962566022234112,2022-11-27T20:22:00.000Z,1881598274,en
['1596962565925400576'],RT @HWarlow: Bill Whitehead cartoon.  So true here.  We have DrS strong house blend with breakfast ! https://t.co/g6XrOe45bG,1596962565925400576,2022-11-27T20:22:00.000Z,1102896475481300992,en
['1596962565103312896'],Herh germany dey come go house?😂,1596962565103312896,2022-11-27T20:22:00.000Z,945380469188759552,en
['1596962564776554496'],A cleaned house … now come and get your shit before it’s out near the trash 🤷🏽‍♀️,1596962564776554496,2022-11-27T20:22:00.000Z,1250259428701548544,en
['1596962563488899072'],RT @RAfricaConsult: Planning to finally embark on building your House and wondering where to start?  This thread will guide you on the step…,1596962563488899072,2022-11-27T20:21:59.000Z,1576964717440106496,en
['1596962562935259136'],RT @jsolomonReports: House GOP asks ex-FBI agent Thibault to testify about 'domestic violent extremism' reclassification | Just The News ht…,1596962562935259136,2022-11-27T20:21:59.000Z,825795703351894017,en
['1596962562222231554'],"RT @wednesdaysie: hello! not new to twitter, but this is my multi-fandom account and i'm looking for mutuals! i like: 

• wednesday
• the o…",1596962562222231554,2022-11-27T20:21:59.000Z,1030196056343097345,en
['1596962561584685056'],"RT @CoachGowron: This one is called ""Drinks Are On The House."" https://t.co/66Be2ywavV",1596962561584685056,2022-11-27T20:21:59.000Z,186582233,en
['1596962561559527424'],"Fun fact: It was only meant to be a 200 mile drive, but the driver pressed down on the brake pedal and it sped up and went on for another 300 before it crashed into someone's house and expoded. https://t.co/E0AYY0RIzA",1596962561559527424,2022-11-27T20:21:59.000Z,1431521138182660096,en
['1596962561534332928'],Na so German wan go house #WorldCup2022 #FIFAWorldCupQatar2022 #Qatar2022,1596962561534332928,2022-11-27T20:21:59.000Z,826224919,en
['1596962561525575680'],RT @MariaBartiromo: Ted Budd roasts Biden for mixed messaging on rail strike threats: 'Incompetence inside the White House' https://t.co/NJ…,1596962561525575680,2022-11-27T20:21:59.000Z,1440726853300342786,en
['1596962561182027776'],"RT @cbouzy: Some troll just called the @nbpolice and swatted us. Said there was yelling, stomping, and screaming coming from our house. My…",1596962561182027776,2022-11-27T20:21:59.000Z,736357273,en
['1596962560271847425'],RT @FoxNews: Biden admin scrambles to track $20B in Ukraine aid as House Republicans warn of audits https://t.co/9HNxl2Yqzl,1596962560271847425,2022-11-27T20:21:59.000Z,1516607068618166275,en
['1596962559688867840'],"RT @RandPaul: Didn’t someone try to legislatively mandate a special inspector general to scrutinize Ukrainian spending?  Oh, that’s right,…",1596962559688867840,2022-11-27T20:21:59.000Z,747208563605413888,en
['1596962559604629505'],RT @piper4missouri: 2022 Missouri House Committee Chairs. What do you notice? What do you wonder? https://t.co/q4dk3YX22P,1596962559604629505,2022-11-27T20:21:58.000Z,1294726008269144064,en
['1596962559126638594'],He cautiously approached the house https://t.co/TZHR3QICDc,1596962559126638594,2022-11-27T20:21:58.000Z,3993244154,en
['1596962558610903040'],"RT @Tarangini_das47: #Shanghai today morning.

Why no media house is covering all this ...??

#LaborUprisingInChina #RebellionInChina 

@re…",1596962558610903040,2022-11-27T20:21:58.000Z,1304029332491235328,en
