en,RT @PoundHoundsResQ: Whomever did this to this poor dog needs to have maggots eat them from the inside out. This SEVERELY EMACIATED DOG was…,['1596962474016006145'],2022-11-27T20:21:38.000Z,1544352414030970882,1596962474016006145
en,"RT @FNez_Blogger: $AMC $APE

https://t.co/OX0ujbyD35
Retail Investors Are Rising Against Wall Street Corruption",['1596962473374265344'],2022-11-27T20:21:38.000Z,1410918030,1596962473374265344
en,@ViviMeowerson Yeah since Spain beat Costa Rica to the street I’m going for Germany and like them. Pretty much all of my World Cup takes are freezing cold so take them as you will lmao.,['1596962471683952640'],2022-11-27T20:21:38.000Z,1040056240813092865,1596962471683952640
en,"igh Street was full of farmers, cows, and other animal  https://t.co/7W1Z0v5LPV",['1596962471214206976'],2022-11-27T20:21:37.000Z,882537511062568960,1596962471214206976
en,"RT @0011_Cederic: Do you want to help decide what happens next in the battle between Batman, Nightwing and Brainiac in the street of Gotham…",['1596962464134234112'],2022-11-27T20:21:36.000Z,1523725217062920193,1596962464134234112
en,Just like that! What’ll I do? Step into the street and whistle?”    #赌球平台     #世界杯下注   https://t.co/9KK4PLLsox,['1596962462598926337'],2022-11-27T20:21:35.000Z,703045753506291712,1596962462598926337
en,"RT @joyberryfly: Because of the UN resolution, Iran's regime started demagoguery by its oppressors, giving flowers and sweets to people and…",['1596962460875259904'],2022-11-27T20:21:35.000Z,1572322413341282304,1596962460875259904
en,@AnnaDewitt123 @filmsbygays it's a really good movie trilogy call fear street,['1596962460052770816'],2022-11-27T20:21:35.000Z,1403763517728112650,1596962460052770816
en,The heavy cart rumbled down the street  https://t.co/xXkE1ZZXxZ,['1596962458786467840'],2022-11-27T20:21:34.000Z,3734283509,1596962458786467840
en,Nvidia Stock Q&amp;A With Wall Street Investors https://t.co/GVsA4N8EYD,['1596962458480291841'],2022-11-27T20:21:34.000Z,151500509,1596962458480291841
en,"RT @DaveAtherton20: 🚨🚨In Congleton, Stoke, three people in a VW Golf drove down the pedestrianised Bridge Street at 50 mph, where a Christm…",['1596962458220265472'],2022-11-27T20:21:34.000Z,1587467928886190081,1596962458220265472
en,"gloves on, the taxicab was audible in the street below.       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/XI8MTbpr0d",['1596962456152072193'],2022-11-27T20:21:34.000Z,963089418138484736,1596962456152072193
en,"@ThatEricAlper Cruisin Front Street in Bardwell, KY (pop. 900)",['1596962455451639808'],2022-11-27T20:21:34.000Z,1461412110433406986,1596962455451639808
en,"RT @JackPosobiec: The protests in Shanghai are taking place right down the street from the US Consulate 

Not a single official or member o…",['1596962453392613376'],2022-11-27T20:21:33.000Z,857370869609504768,1596962453392613376
en,"RT @1500tasvir_en: 22 y.o Mehdi BabrNejad was shot by the Islamic Republic during protests on Sep. 21, 2022. On that day, he had seen two p…",['1596962452088172544'],2022-11-27T20:21:33.000Z,1041399391687532544,1596962452088172544
en,"But once I had the Pokemon I all wanted to use and started digging into the Starfall Street and Path of Legends storylines and scenarios I had a lot more fun and I especially enjoyed the genuine challenge the Elite 4, Champion, and other 'Final' bosses offered this time around.",['1596962448111677440'],2022-11-27T20:21:32.000Z,1069355548120895488,1596962448111677440
en,"@ReverendWarnock But Herschel would be a much better Senator.
He has compassion for his fellow man and wouldn’t throw low income residents into the street like you did, Warnock.",['1596962447566733313'],2022-11-27T20:21:32.000Z,2789879229,1596962447566733313
en,"RT @h4cstudio: TYPE: [ LAUNCH ]
STATUS: [ 🔔 ] 

[ H4C ] 

WHERE STREET CULTURE MEETS HIGH FASHION. https://t.co/ngG9q9qXa1",['1596962445536677895'],2022-11-27T20:21:31.000Z,1448011310688612354,1596962445536677895
en,Right under the tutelage of Misty Holloway (Loleatta Holloway - the street’s LaDonna Summer) https://t.co/AXMq6yEfwF,['1596962445494738944'],2022-11-27T20:21:31.000Z,49196274,1596962445494738944
en,@JackPosobiec They need to drag winnie the poo 💩 out into the middle of the street and execute him.  Send a message.,['1596962442667790336'],2022-11-27T20:21:31.000Z,1445808129187319811,1596962442667790336
en,"RT @fushigurro_: @UNESCO @ICOMOS @IPCC_CH The most beautiful and oldest forest, #HyrcanianForests in Iran has been burning for 6 days and t…",['1596962441488842752'],2022-11-27T20:21:30.000Z,1532819858034937856,1596962441488842752
en,RT @domdyer70: Come on British media there is a major battle going on for human &amp; animal rights in Turkey as President Erdogan makes politi…,['1596962440503529473'],2022-11-27T20:21:30.000Z,249109479,1596962440503529473
en,RT @streetfightsrus: Girls who can fight without pulling hair makes for such better fights #street #fight #streetfight #knockout #ko #slamm…,['1596962436959318017'],2022-11-27T20:21:29.000Z,1573907765587808258,1596962436959318017
en,"RT @timritchie: Mysterious window and staircase combination.
Henrietta Street, Chippendale, Sydney. https://t.co/fOTi0ukjIq",['1596962433238650880'],2022-11-27T20:21:28.000Z,949379533,1596962433238650880
en,"RT @basedkarbon: @coldhealing Whenever there’s a video of people being approached on the street, women are always like “what? Ummmm leave m…",['1596962433020878848'],2022-11-27T20:21:28.000Z,419829241,1596962433020878848
en,"#世界杯  https://t.co/5aHIh8caYd
Fight before street both imagine day environmental.
💫👌💌😅💯",['1596962427887058944'],2022-11-27T20:21:27.000Z,1527172763110236161,1596962427887058944
en,from ancient to modern times #北京spa #北京按摩 #北京线下 Cao Cao can't win the world because he likes to scold the street too much. https://t.co/Y1CLTvVDSe,['1596962426238668801'],2022-11-27T20:21:27.000Z,1297608319750660101,1596962426238668801
en,"Heyo! I was in charge of designing a street wear costume for THE donut lover ANDOU (@andouilles) This is fem!andou here!
Below is the finished design and concept art! Eat up or eat your heart out~🍩❤️‍🔥
#andoufart #ENVTuber #VTuberUprising https://t.co/yFNxmdesHY",['1596962426054148096'],2022-11-27T20:21:27.000Z,1281264048957534210,1596962426054148096
en,"RT @ArtistBoudin: Abbeville, Street and the Church of Saint-Folfran, 1884 #eugeneboudin #impressionism https://t.co/EnpZSLkYH2 https://t.co…",['1596962417308626944'],2022-11-27T20:21:25.000Z,896487913168547840,1596962417308626944
en,RT @precious77cat: Update 2️⃣ Street Cat Feeding Station in Area( B) You need to buy food to feed the street cats.  Stay here with me and t…,['1596962416549539840'],2022-11-27T20:21:24.000Z,1301136445613244416,1596962416549539840
en,"RT @precious77cat: Update 1 ️⃣ Cat feeding station, area (A), you need to buy food to feed street cats, and the required goals are $30, sup…",['1596962415115399168'],2022-11-27T20:21:24.000Z,1301136445613244416,1596962415115399168
en,"RT @JackPosobiec: The protests in Shanghai are taking place right down the street from the US Consulate 

Not a single official or member o…",['1596962414003879936'],2022-11-27T20:21:24.000Z,1093983194955870210,1596962414003879936
en,"@audubonsociety The most beautiful and oldest forest, #HyrcanianForests in Iran has been burning for 6 days and the authorities Don't help
People are fighting the terrorists of the Islamic Republic with their bare hands in the street and at the same time they have to fight the fire that they lit",['1596962412389105664'],2022-11-27T20:21:23.000Z,1262811335647256576,1596962412389105664
en,"RT @mrwtffacts: In 2017, a homeless man, Elmer Alvarez, found a $10,000 check on the street meant for a real estate broker &amp; found a way to…",['1596962411826753536'],2022-11-27T20:21:23.000Z,910659767428726784,1596962411826753536
en,@FightHaven the white shirt dude basically the allen iverson of the street fighting world 😂 if he could hold his own against big man like that imagine if he was the same size,['1596962410753306624'],2022-11-27T20:21:23.000Z,1386120198802092032,1596962410753306624
en,"#nerd #anime #rpg Twitter, I need your advice... 🧵 My 🏳️‍🌈 11 yr old neice is super self-conscious about being into anime and dressing in that style because she loves it. She gets ""barked at"" by grown fucking men in the street because of the cat ears. I want to take her... 1/4",['1596962410530643968'],2022-11-27T20:21:23.000Z,956188420455436289,1596962410530643968
en,"@UNESCO The most beautiful and oldest forest, #HyrcanianForests in Iran has been burning for 6 days and the authorities Don't help
People are fighting the terrorists of the Islamic Republic with their bare hands in the street and at the same time they have to fight the fire that they lit https://t.co/fhx7jskgps",['1596962408710705153'],2022-11-27T20:21:23.000Z,1257920924541521920,1596962408710705153
en,"RT @Byron_Wan: Cops from a SWAT team are arresting people on Hanzheng Street.., https://t.co/gCXHqfaVDF",['1596962408677113857'],2022-11-27T20:21:23.000Z,714485038591696896,1596962408677113857
en,"Lubinxun Front Axle Nut Cover Axle Caps Chrome Compatible with Harley Sportster Dyna Touring Softail Electra Street Glide 200 PU70M2T

https://t.co/193xDtdKxs https://t.co/RrWtWpuTyl",['1596962407548874752'],2022-11-27T20:21:22.000Z,1585437809002762240,1596962407548874752
en,"NTHREEAUTO Smoked LED Tail Light, Brake Integrated Turn Signals Compatible with Harley Sportster XL883c Street Glide Road Kin VQW92OK

https://t.co/FxgYzOuozG https://t.co/UP4hDn8Vi7",['1596962402037534721'],2022-11-27T20:21:21.000Z,1583871756426690562,1596962402037534721
en,"RT @DefenceU: The new address of the russian Consulate in Leipzig is Borys Romanchenko Street, named for a former prisoner of the Buchenwal…",['1596962401869365248'],2022-11-27T20:21:21.000Z,1113000662,1596962401869365248
en,@DS62913915 @kimmsue70 @DV652 @JonRFleming @Kelledin @Blueresin1 @Aimhighffw @MistressRedWasp @TastyMorsel6 @Trumpbangskids @Mickmazzo @Trumpcrazytrain @375NorseLegend @WebGuyTV @HellMonkie69 @AngryFleas @Caperloo5 @AcrytearsMag @LordButters22 @CRogers1973 @Synyster63 @Missy8008135 @UltraGlamma @AntWindmill @Sh9p @Trumpster20 @VinceGottalotta @tip_ct @Polane23 @angry_mema @KleeOntheRight @DigiMalice @MTStringer1 @bubblebeard61 @TrumpLOST5 @IanB_67 @Flattielover @Manny_Street @EducatingTrump2 @TruByte @SueHend73444210 @JoeyBag59089602 @CDibroi @LiberalLeveler @larrywright @Maxamegalon2000 @Amythist502 @TheBigGuyIsJoe @KathleenWinche3 @Pr0Truthh Lamest tweet of the day.,['1596962399961354243'],2022-11-27T20:21:20.000Z,85612050,1596962399961354243
en,I started watching that series Ripper Street. Good watch so far.,['1596962398283653120'],2022-11-27T20:21:20.000Z,1587872391212015617,1596962398283653120
en,"@ClownWorld_ IT'S NOT PORTLAND..IT'S 241 WEST 26TH STREET...NEW YORK, NY...THE CITY SO NICE..THEY NAMED IT TWICE",['1596962397771956224'],2022-11-27T20:21:20.000Z,1591331822771789824,1596962397771956224
en,"RT @otsoka_: @UNESCO @ICOMOS @IPCC_CH The most beautiful and oldest forest, #HyrcanianForests in Iran has been burning for 6 days and the a…",['1596962395661877249'],2022-11-27T20:21:19.000Z,1588452439564423168,1596962395661877249
en,@TommieStephsYO @DV652 @kimmsue70 @TastyMorsel6 @Mickmazzo @Trumpbangskids @Trumpcrazytrain @375NorseLegend @WebGuyTV @HellMonkie69 @AngryFleas @Caperloo5 @MistressRedWasp @AcrytearsMag @LordButters22 @JonRFleming @CRogers1973 @Synyster63 @Missy8008135 @Kelledin @UltraGlamma @AntWindmill @Sh9p @Trumpster20 @Blueresin1 @VinceGottalotta @tip_ct @Polane23 @angry_mema @KleeOntheRight @DigiMalice @MTStringer1 @bubblebeard61 @mtsand3 @TrumpLOST5 @IanB_67 @Flattielover @Manny_Street @EducatingTrump2 @TruByte @SueHend73444210 @JoeyBag59089602 @CDibroi @LiberalLeveler @larrywright @Maxamegalon2000 @Amythist502 @TheBigGuyIsJoe @KathleenWinche3 @Pr0Truthh You are a disruptive one eh? You have things to say.,['1596962388632559617'],2022-11-27T20:21:18.000Z,1593747137862443009,1596962388632559617
en,"RT @mali_chan0: @UNESCO @ICOMOS @IPCC_CH The most beautiful and oldest forest, #HyrcanianForests in Iran has been burning for 6 days and th…",['1596962385654599680'],2022-11-27T20:21:17.000Z,1588452439564423168,1596962385654599680
en,Say Cheese #kendal  https://t.co/LM3qyZarr0 #streetphotography #party #Street,['1596962378784346113'],2022-11-27T20:21:15.000Z,15445237,1596962378784346113
en,He called to me from the other side of the street,['1596962378083549184'],2022-11-27T20:21:15.000Z,937187357505175552,1596962378083549184
en,"RT @JackPosobiec: The protests in Shanghai are taking place right down the street from the US Consulate 

Not a single official or member o…",['1596962375143653377'],2022-11-27T20:21:15.000Z,1593961441790394368,1596962375143653377
en,"RT @Ginny_jalali: @UNESCO @ICOMOS @IPCC_CH The most beautiful and oldest forest, #HyrcanianForests in Iran has been burning for 6 days and…",['1596962373859823616'],2022-11-27T20:21:14.000Z,1588452439564423168,1596962373859823616
en,"RT @LahavHarkov: Israeli reporter at the World Cup in Qatar:""I was always a centrist, liberal &amp; open w\ will to make peace above all. I alw…",['1596962372870365185'],2022-11-27T20:21:14.000Z,1416096951829889024,1596962372870365185
en,RT @PhotosOfDublin: Dame street in 1911.📸 https://t.co/848ENTunf3,['1596962370231754753'],2022-11-27T20:21:13.000Z,722741909115035648,1596962370231754753
en,@UltraDane Leave in the morning.  Show up at dinner time to quickly eat something then back out until the street lights came on.   Life was good.,['1596962363433177088'],2022-11-27T20:21:12.000Z,1185245214635675649,1596962363433177088
en,"RT @FNez_Blogger: $AMC $APE

https://t.co/OX0ujbyD35
Retail Investors Are Rising Against Wall Street Corruption",['1596962362342666240'],2022-11-27T20:21:11.000Z,1065856542191173632,1596962362342666240
en,RT @EvernightStudio: Small child gets drilled in the middle of a public street #PokemonScarletViolet https://t.co/TcqPk1FDOH,['1596962361977737216'],2022-11-27T20:21:11.000Z,1488256602444546061,1596962361977737216
en,@atl311 Ormewood Ave Se at Woodland Ave Se. Street flooding impeding crosswalk https://t.co/ncX8kFdsx4,['1596962359523921922'],2022-11-27T20:21:11.000Z,455118725,1596962359523921922
en,"RT @WilliamYang120: ""I didn't expect the online protests to be non-stop and when people took to the street in Urumqi on Friday night, I was…",['1596962352796430336'],2022-11-27T20:21:09.000Z,6073052,1596962352796430336
en,RT @IndiaWilloughby: Matt Hancock being in the final of I’m A Celeb says sooo much about Britain. Nobody gives a sh** anymore. As long as C…,['1596962351370371073'],2022-11-27T20:21:09.000Z,1319289352623513603,1596962351370371073
en,RT @BabeTruth2: ⁦⁦@Lowes⁩ is right across the street. —&gt; Boycott Home Depot Calls After Founder Helped Block Student Debt Relief https://t.…,['1596962345330577409'],2022-11-27T20:21:07.000Z,851298991614693376,1596962345330577409
en,"RT @ItsFantasticAC: Street Fighter Alpha 3 comic by 99-jou, from a 1998 Comic Gamest Compilation. https://t.co/HbNf0wasgg",['1596962342860124160'],2022-11-27T20:21:07.000Z,3998419396,1596962342860124160
en,RT @pytslvts2: mom told me to stay away from the ᑭ3ᖇᐯY neighbor across the street but i didn’t listen.. now i’m being forced to take his ᗪI…,['1596962341945741314'],2022-11-27T20:21:07.000Z,1590305610192543752,1596962341945741314
en,"Let's find you a home where you can make some memories!

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 917.916.5992
timtillman@danielgale.com
https://t.co/yPhlN6q1he https://t.co/eWECrzFWgP",['1596962339999256576'],2022-11-27T20:21:06.000Z,963190169074466816,1596962339999256576
en,"RT @MikeDMacLean: @MerlinofCanada Changing street lamps. St. Louisville, Ohio. 1910
No safety regulations back in the day https://t.co/sz1M…",['1596962336912572416'],2022-11-27T20:21:05.000Z,977204844,1596962336912572416
en,"@FairplayDesigns Not mine except for the fact I am kept in my home when they are across the street with their upside down flags, huge trucks and megaphones every Saturday. Yes, then my rights are infringed by these deeply disturbed misfits.",['1596962334828023808'],2022-11-27T20:21:05.000Z,246887575,1596962334828023808
en,"RT @vivianwubeijing: “No dictatorship, we want democracy. We don’t need a dictator we want voting rights.” These slogans were shouted out l…",['1596962332244316161'],2022-11-27T20:21:04.000Z,1132336349258891265,1596962332244316161
en,@ChicagoBears UNACCEPTABLE WORTHLESS TRASH BUNCH OF LAZY PATHETIC BUMS!! Not one player even attempted to tackle on another gift TD?!?! The DC coaches and EVERY DEFENSIVE player needs to be fired! Bring in any bum off the street and they would be better than these losers who DO NOT CARE,['1596962331203813376'],2022-11-27T20:21:04.000Z,1470785107665502221,1596962331203813376
en,"RT @AlinejadMasih: Video from #Karaj,

As soon as our oppressors started celebrating the regime’s victory in the World Cup, ordinary people…",['1596962330754965504'],2022-11-27T20:21:04.000Z,1572361515826642945,1596962330754965504
en,"RT @Flash_news_ua: ⚡️This night there were protests in Shanghai on Urumqi Street.

Those present demanded the resignation of Xi Jinping, th…",['1596962327328235522'],2022-11-27T20:21:03.000Z,38692839,1596962327328235522
en,"RT @1500tasvir_en: 22 y.o Mehdi BabrNejad was shot by the Islamic Republic during protests on Sep. 21, 2022. On that day, he had seen two p…",['1596962327089549312'],2022-11-27T20:21:03.000Z,1423674520267747330,1596962327089549312
en,RT @delenatslyrics: 'cause there we are again on that little town street you almost ran the red 'cause you were lookin' over at me https://…,['1596962318990315522'],2022-11-27T20:21:01.000Z,1515615307183833094,1596962318990315522
en,"RT @vivianwubeijing: “No dictatorship, we want democracy. We don’t need a dictator we want voting rights.” These slogans were shouted out l…",['1596962317937545216'],2022-11-27T20:21:01.000Z,1404589702280265728,1596962317937545216
en,Update: Stabbing on 34th Street as man robbed inside Manhattan subway station https://t.co/FWB9rlneRF https://t.co/mx24Vf8ihP,['1596962313990553602'],2022-11-27T20:21:00.000Z,97470066,1596962313990553602
en,@Hilton15Hilton It’s an utter disgrace! Never thought I’d see the day when our own people are put out on the street in favour of immigrants!,['1596962309141803009'],2022-11-27T20:20:59.000Z,551153971,1596962309141803009
en,"RT @formularacers_: Max Verstappen on F1 and street circuits:

""The cars just aren't built for it, street circuits... fun for pictures, but…",['1596962308668133377'],2022-11-27T20:20:59.000Z,1000013469368946691,1596962308668133377
en,"RT @FNez_Blogger: $AMC $APE

https://t.co/OX0ujbyD35
Retail Investors Are Rising Against Wall Street Corruption",['1596962304880304128'],2022-11-27T20:20:58.000Z,1440540252842594304,1596962304880304128
en,"@JoJoFromJerz Hill Street Blues
Homicide
Barney Miller
Firefly",['1596962303181983744'],2022-11-27T20:20:57.000Z,800457783220924416,1596962303181983744
en,RT @jennylinford: #FlowerReport @alyssaharad A glorious ginkgo London street tree! #FallReport #LeafReport https://t.co/Jim0GQFpNr,['1596962297280630786'],2022-11-27T20:20:56.000Z,253306038,1596962297280630786
en,Stepping Stones Vol. 1 - Righteous Street Radio,['1596962295950753799'],2022-11-27T20:20:56.000Z,1306643166,1596962295950753799
en,RT @domdyer70: The battle to stop the slaughter of street dogs in Turkey is a fight for both human &amp; animal rights in the face of a brutal…,['1596962288032190466'],2022-11-27T20:20:54.000Z,68820341,1596962288032190466
en,"@occultbooks_ Stupid trivia, but he filmed a scene for Stealing Home down the street from me at Bob’s Diner. I think about it every time I go past. https://t.co/8BDLBrVhFf",['1596962286786457600'],2022-11-27T20:20:53.000Z,285246000,1596962286786457600
en,"RT @graceand_truth: @POTUS “Every statue and street building has been renamed, every date has been altered. And the process is continuing d…",['1596962285167120384'],2022-11-27T20:20:53.000Z,1519814336486780928,1596962285167120384
en,"RT @vivianwubeijing: At this movement in the chilly winter night, Shanghai people are chanting on the downtown street “ we don’t want dicta…",['1596962280872108032'],2022-11-27T20:20:52.000Z,1336036407949684737,1596962280872108032
en,RT @PlushBas: Mf look like she auditioning for Street fighter #pibby #fnf #LearningWithPibby https://t.co/j9fW8wlPvc,['1596962279358345220'],2022-11-27T20:20:52.000Z,1044251308323229696,1596962279358345220
en,"#北京 #广州  #世界杯 #卡塔尔世界杯  https://t.co/vITD2e2kaB
Gun within street suffer according nor.
🤏🤐😅🤨💯",['1596962278842122243'],2022-11-27T20:20:52.000Z,1527407386155175947,1596962278842122243
en,"RT @WomensRightsAce: @yawnymcyawnface @triggerpod @StandingforXX @francisjfoster @KonstantinKisin Yes, there is considerable difference bet…",['1596962275055005699'],2022-11-27T20:20:51.000Z,631993565,1596962275055005699
en,"RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",['1596962274316783616'],2022-11-27T20:20:50.000Z,1458479950365868033,1596962274316783616
en,"RT @atiqspeaks23: IN THE GUIDANCE OF OUR RESPECTED LEADER DR. JITENDRA AWHAD SAHEB
AND HON. MRS. RUTA AWHAD MADAM
TEAM SANGHARSH PRESENT'S…",['1596962273225936896'],2022-11-27T20:20:50.000Z,1512388539060998151,1596962273225936896
en,"RT @pitchblacksteed: Baldrick, go forth into the street and let it be known that Lord Blackadder wishes to sell his house. Percy, just go f…",['1596962270655180800'],2022-11-27T20:20:50.000Z,1628206670,1596962270655180800
en,"RT @JamesLucasIT: Street Art, Glasgow, Scozia 

 https://t.co/b9jwYLRA5t",['1596962269522366464'],2022-11-27T20:20:49.000Z,1575244640315445255,1596962269522366464
